anchor_source,coordinate_frame,alignment_dof,alignment_note,delay_mode,delay_note,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_delay_A_mm,anchor_delay_B_mm,anchor_delay_C_mm,anchor_delay_D_mm,anchor_delay_E_mm,anchor_delay_F_mm,anchor_delay_G_mm,anchor_delay_H_mm,tag_delay_mm,source_tr_all
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-196.4534912884765,1110.5601178618285,-215.2349095373622,-194.99726923968632,1107.5919655776672,-213.9770053417912,-196.4534912884765,1110.5601178618285,-215.2349095373622,30.82982886182579,81.43819663365967,38.335110403433,95.2089898162882,63.09595171382589,191.29951158524227,8.0,8.0,99.91673605328893,91.9233971690258,120.91051318576925,212.60324704034457,0,{},-196.4534912884765,1110.5601178618285,-215.2349095373622,-198.69532,1132.6278,-194.690585,2.2418287115235103,-22.06768213817145,-20.5443245373622,20.666278491017046,22.06768213817145,30.233717297408948,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-130.5765707303026,1166.5740568072683,-219.02724372334444,-132.06251241460566,1155.3571818802895,-218.29847572304863,-130.5765707303026,1166.5740568072683,-219.02724372334444,25.067242785222188,104.85335992497299,47.64794667847315,118.41232190823182,101.76910190601345,194.94007136484424,8.0,8.0,99.91673605328893,95.58701082431307,115.40600898624278,229.509757491593,0,{},-130.5765707303026,1166.5740568072683,-219.02724372334444,-200.165335,1132.2551,-184.312585,69.5887642696974,34.31895680726825,-34.71465872334443,77.76698298675208,34.31895680726825,85.00290841612969,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-181.20695678345638,1125.7588064320405,-246.5973549129364,-182.63708460735202,1122.2727926689151,-239.1544739960152,-181.20695678345638,1125.7588064320405,-246.5973549129364,38.486038767583096,116.25880652174591,50.23691637906012,132.62966136973353,93.23968570514522,251.30831391661238,8.0,8.0,99.91673605328893,89.75853455453789,142.24374250812946,237.98068068758266,0,{},-181.20695678345638,1125.7588064320405,-246.5973549129364,-184.85465499999998,1122.0572,-185.78015499999998,3.6476982165436027,3.701606432040535,-60.81719991293642,60.926492657374006,3.701606432040535,61.03883516014024,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-171.94760785741335,34.752072525535176,-315.42392698716714,-170.30984205670296,41.254922827961835,-314.97166384398975,-171.94760785741335,34.752072525535176,-315.42392698716714,29.084794664189747,71.28850021175576,22.997637128581594,80.6352326059888,60.995888998194026,147.3079085045527,8.0,8.0,99.83319432860718,92.49374478732277,78.98238971948939,117.03316394415498,0,{},-171.94760785741335,34.752072525535176,-315.42392698716714,-180.39839999999998,209.45865500000002,-328.203235,8.450792142586636,-174.70658247446485,12.779308012832871,15.32078983355814,174.70658247446485,175.37706965573076,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-336.48201204425385,78.13334434522073,-262.3315625132534,-336.4668513592482,78.16068971271028,-261.6212997055313,-336.48201204425385,78.13334434522073,-262.3315625132534,29.594798985051533,30.915349158969285,23.542710783072874,48.85054372751169,41.08498836976396,82.57761891256506,8.0,8.0,99.83319432860718,92.91075896580485,68.97877383428063,140.3878161370048,0,{},-336.48201204425385,78.13334434522073,-262.3315625132534,-295.4243,206.90585,-224.00141000000002,-41.05771204425383,-128.77250565477925,-38.33015251325338,56.16881973121859,128.77250565477925,140.4894818931591,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-194.20425517486228,-76.33036036400745,-17.683133859163405,-190.3973460633427,-69.12662868017364,-17.3347620462755,-194.20425517486228,-76.33036036400745,-17.683133859163405,28.197306904427872,104.17870587663754,26.58243339766718,111.45144373318327,72.814507471089,226.6067846875024,8.0,8.0,99.91673605328893,89.84179850124896,179.03351660397337,232.02047725575062,0,{},-194.20425517486228,-76.33036036400745,-17.683133859163405,-188.530555,205.96057000000002,-114.135095,-5.67370017486229,-282.29093036400747,96.4519611408366,96.61869219559787,282.29093036400747,298.36779492325337,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-7.59169382595128,-71.47496147303332,-202.7227868523347,-8.641025260760456,-78.26844891365842,-203.20610100448727,-7.59169382595128,-71.47496147303332,-202.7227868523347,29.04536103715317,71.46971610454703,28.776823746289303,82.62653970367998,56.012467836965456,167.51363731290422,8.0,8.0,100.0,91.42381348875936,122.17612978897877,191.2313967376087,0,{},-7.59169382595128,-71.47496147303332,-202.7227868523347,-80.19599149999999,202.56013000000002,-220.692665,72.60429767404871,-274.03509147303333,17.9698781476653,74.79505706518188,274.03509147303333,284.0590289359195,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-203.05338707735976,1864.9818165071172,-199.6127457401468,-201.31728756109078,1864.073016922424,-199.21740363485392,-203.05338707735976,1864.9818165071172,-199.6127457401468,37.00626727920055,36.30634663393814,22.26833580123016,56.457857352147144,46.30279817818225,95.30122318422309,8.0,8.0,99.91673605328893,91.3405495420483,98.17913510562137,200.99007857739744,0,{},-203.05338707735976,1864.9818165071172,-199.6127457401468,-212.053465,1598.6443,-226.93474500000002,9.00007792264023,266.33751650711724,27.321999259853214,28.766178859365656,266.33751650711724,267.8864792133936,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-208.82275373476662,1742.9843045352527,-231.64892100809632,-208.09187746657773,1743.3805249484046,-231.6117582256004,-208.82275373476662,1742.9843045352527,-231.64892100809632,28.848746679891658,27.515125656001157,22.025463462089068,45.55376951903669,38.87398200702435,78.00176877188413,8.0,8.0,99.83347210657784,92.67277268942547,160.2466086229909,224.90235605783482,0,{},-208.82275373476662,1742.9843045352527,-231.64892100809632,-232.83767,1599.3211999999999,-235.17408,24.01491626523338,143.66310453525284,3.5251589919036803,24.272267078795302,143.66310453525284,145.69910965359864,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-166.90049218041077,1898.0233807071,-260.2077569579192,-164.00611588768606,1894.934636161463,-260.25245809211856,-166.90049218041077,1898.0233807071,-260.2077569579192,40.23952740565255,38.31933424971449,45.09937326514058,71.6900562648933,63.82082774803393,117.87970536964946,8.0,8.0,100.0,93.75520399666945,91.09314434542966,153.6984147195102,0,{},-166.90049218041077,1898.0233807071,-260.2077569579192,-230.87733,1599.6642499999998,-223.24148,63.976837819589235,298.3591307071001,-36.96627695791918,73.88870962145441,298.3591307071001,307.37226987127525,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-277.0438720351761,1825.7922619126125,-307.3123890380552,-276.28911856817626,1824.103853287111,-305.4517957334376,-277.0438720351761,1825.7922619126125,-307.3123890380552,51.311021691626436,56.2719887911518,45.24350747712561,88.61836616814033,60.97268666362885,180.80625842288734,8.0,8.0,99.91673605328893,92.5895087427144,162.15218855604553,219.71085630929662,0,{},-277.0438720351761,1825.7922619126125,-307.3123890380552,-218.202475,1599.5815,-226.071175,-58.8413970351761,226.2107619126125,-81.24121403805518,100.31173841295107,226.2107619126125,247.45454869230628,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,median,1201,1201,1.0,ok,-447.03636845650334,90.47087478293814,-319.1455173234024,-447.1828967346116,91.78668532686142,-319.6119779122542,-447.03636845650334,90.47087478293814,-319.1455173234024,21.802863679039696,31.73451413601324,19.534662212224806,43.19742692807146,35.74825135827656,74.19748539435736,8.0,8.0,99.75020815986679,91.75686927560366,95.52510209417675,183.23565227785193,0,{},-447.03636845650334,90.47087478293814,-319.1455173234024,-542.215344349341,182.54280058407934,-383.3240609304319,95.17897589283763,-92.0719258011412,64.17854360702955,114.79513452898934,92.0719258011412,147.1569313089248,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-530.3601984838803,1071.6897666123464,-204.8832259242331,-528.021905747015,1062.0866337758291,-208.17455325232504,-530.3601984838803,1071.6897666123464,-204.8832259242331,43.088365953734936,50.57614488634706,29.842362164884378,73.57744831459972,50.677581320919565,140.09722535474808,8.0,8.0,99.91673605328893,95.67027477102414,80.69703886750946,120.07635798101616,0,{},-530.3601984838803,1071.6897666123464,-204.8832259242331,-543.22998,1105.589,-259.92136,12.869781516119701,-33.89923338765357,55.03813407576689,56.5228049446836,33.89923338765357,65.9089182363461,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-515.7891184456029,1674.6605652696383,-278.594518526131,-518.0326468964353,1676.540272227281,-281.63791061722753,-515.7891184456029,1674.6605652696383,-278.594518526131,49.76076725997101,32.56459363479555,33.88690388707928,68.57651147097651,35.93679336672469,170.56167681635475,8.0,8.0,100.0,92.2564529558701,156.54866747788955,189.40247493353996,0,{},-515.7891184456029,1674.6605652696383,-278.594518526131,-554.00287,1625.5614500000001,-256.2951,38.21375155439716,49.099115269638105,-22.299418526131035,44.24426374644229,49.099115269638105,66.0929496597478,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-248.21610255571204,101.56664009526729,503.3708413870385,-255.0305576780433,91.34605700352225,498.47409038363526,-248.21610255571204,101.56664009526729,503.3708413870385,32.52310301684202,55.891528753211354,27.940446367351957,71.67397747551689,29.44901735376632,197.16081920571736,8.0,8.0,100.0,93.83846794338052,87.08906014038195,126.53976512430125,0,{},-248.21610255571204,101.56664009526729,503.3708413870385,-321.178815,182.16379,479.93381999999997,72.96271244428794,-80.59714990473272,23.437021387038556,76.63453124228236,80.59714990473272,111.21489087118825,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,median,1200,1200,1.0,ok,-174.23625419901248,1110.2021380357191,490.4249329757346,-173.89188089310827,1105.0588318368257,489.06704212607787,-174.23625419901248,1110.2021380357191,490.4249329757346,32.74711428484892,46.82972288168966,25.869426042742102,62.952678276072454,45.134373974162685,121.91390558965142,8.0,8.0,99.75,91.5,143.5866846679928,194.84879744952113,0,{},-174.23625419901248,1110.2021380357191,490.4249329757346,-184.9818897969324,1103.5866165595767,473.70402893394925,10.745635597919915,6.615521476142476,16.72090404178533,19.87604881202189,6.615521476142476,20.948089191598815,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-200.4281480479896,1679.1075677130323,476.6146186469116,-200.19406398858555,1684.5704994928951,474.6768613870513,-200.4281480479896,1679.1075677130323,476.6146186469116,33.98857914879131,34.20448996303968,34.46256226837723,59.552432078493275,40.37714362093497,123.74108025149611,8.0,8.0,99.83347210657784,92.83930058284763,72.74524339511647,128.64872744419569,0,{},-200.4281480479896,1679.1075677130323,476.6146186469116,-193.231255,1684.95255,476.52297999999996,-7.19689304798959,-5.844982286967706,0.09163864691163326,7.197476445658484,5.844982286967706,9.271865244964193,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,272.36887128677165,132.96753248996902,34.38094128021876,277.33581627770707,136.26085557905364,37.058798103900806,272.36887128677165,132.96753248996902,34.38094128021876,49.00114391677705,54.95689793429108,30.695774925232516,80.03930765975886,63.86399521092241,147.70958257324662,8.0,8.0,100.0,90.84096586178185,122.02610628517682,195.16033571635398,0,{},272.36887128677165,132.96753248996902,34.38094128021876,352.14755,211.565355,53.795866000000004,-79.77867871322837,-78.597822510031,-19.414924719781247,82.10710614254586,78.597822510031,113.6626349440379,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,404.9227345260098,1248.0733752261983,-126.43637226590334,409.4472428966373,1244.8362239695516,-126.23781134938409,404.9227345260098,1248.0733752261983,-126.43637226590334,35.70426686565918,39.646773136830355,23.731769936280468,58.65874144215764,39.122039684349026,118.36680923484386,8.0,8.0,100.0,90.25811823480433,119.8669726216584,148.291877390715,0,{},404.9227345260098,1248.0733752261983,-126.43637226590334,391.90054,1132.2804,-71.53192899999999,13.022194526009798,115.79297522619822,-54.90444326590335,56.42761239510351,115.79297522619822,128.8102812369688,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,453.2462801523121,1450.4755732807137,-68.62771623748456,443.75855152567595,1459.1242974977224,-69.16292336771072,453.2462801523121,1450.4755732807137,-68.62771623748456,42.46478921765004,53.65373907582655,29.504990169043506,75.61501409600139,46.45200082828279,155.32086903629437,8.0,8.0,99.91673605328893,93.42214820982515,119.61645354376662,174.26493789360902,0,{},453.2462801523121,1450.4755732807137,-68.62771623748456,408.80994,1568.1853500000002,-62.425788499999996,44.43634015231214,-117.70977671928654,-6.201927737484567,44.86705064736224,117.70977671928654,125.97080522524757,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,inter_anchor_delaycal,OptiTrack inter-anchor LS endpoint delays; partly circular lower bound,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,72.97323205530734,236.2877724680721,-940.6531573942996,72.72615023799041,235.34403880752566,-944.9168355270144,72.97323205530734,236.2877724680721,-940.6531573942996,18.709261695105354,30.657947373433977,27.992730799715275,45.745708233881345,31.61693218456344,86.17085435254997,8.0,8.0,99.91673605328893,90.75770191507078,63.755764274753744,127.32537235012084,0,{},72.97323205530734,236.2877724680721,-940.6531573942996,65.499245,238.64973,-938.19342,7.473987055307333,-2.3619575319279136,-2.459737394299623,7.868341029201612,2.3619575319279136,8.215207479695719,148.39313595124503,96.4405030150194,127.20252822895591,114.72759806555277,49.200731188950904,50.54069927422832,85.86587870347041,85.49194777285027,91.15319085924492,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
