version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T1,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,median,1201,1201,1.0,ok,707.3162972010232,1028.3343913553651,-1099.470692701714,705.8803424093891,1028.9134794683741,-1097.464368729127,707.3162972010232,1028.3343913553651,-1099.470692701714,19.579970595698832,22.74714214124641,30.600583836184555,42.937467325484874,31.41590953758131,71.58668721479354,8.0,8.0,100.0,91.84013322231473,101.95779223589241,186.18110601817904,0,{},-138.5021011203454,1261.9641544151523,-1018.3373587202694,-63.9057945,1133.4998500000002,-956.9902950000001,-74.5963066203454,128.46430441515213,-61.347063720269375,96.58194028127296,128.46430441515213,160.72071645361794,-1.0000000000000013,1.0,0.9549735987772424,772.412567618685,34.778958179099284,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,median,1201,1201,1.0,ok,728.2110839961742,1156.922151166434,-1619.2917786720716,727.225709198683,1155.881210736671,-1619.7890603376406,728.2110839961742,1156.922151166434,-1619.2917786720716,27.359884032939288,24.167910984940832,23.39815669205312,43.38694183487167,34.90069831469075,79.77983032177855,8.0,8.0,100.0,91.3405495420483,70.68637718196692,156.83721795845753,0,{},9.775978252208915,1776.7288566745406,-1003.6309657826592,-43.6886845,1590.1300500000002,-956.35754,53.464662752208916,186.59880667454036,-47.273425782659274,71.36698780553954,186.59880667454036,199.78078386270917,-1.0000000000000013,1.0,0.9549735987772424,990.2052092885641,44.58537704629153,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,median,1200,1200,1.0,ok,1511.0148054126414,1085.8372162978749,-891.2591249410996,1512.6283392008613,1084.2166986919096,-892.1850150685684,1511.0148054126414,1085.8372162978749,-891.2591249410996,37.69249246829728,42.939143052230385,61.58422413402827,84.04283132931623,70.63053395189092,147.3151074958054,8.0,8.0,99.83333333333333,91.66666666666666,88.06445473520083,156.22644514547255,0,{},-145.36426793695773,1077.4875714877344,-206.85031326280318,-189.628155,1139.0976,-197.96616,44.26388706304226,-61.61002851226567,-8.884153262803181,45.14664857026196,61.61002851226567,76.38072721838229,-1.0000000000000013,1.0,0.9549735987772424,210.42408004244712,9.47463905492088,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.0167156256319245,1.0167156256319245,median,1201,1201,1.0,ok,1553.063676522694,1035.3512605744527,-957.2915817290072,1553.092406090067,1035.9136806039312,-956.5288259066247,1553.063676522694,1035.3512605744527,-957.2915817290072,15.65834720277095,19.197793778481216,28.851176992796777,38.03982748482808,30.92848782039652,66.9828533778597,8.0,8.0,99.91673605328893,91.9233971690258,61.32148421962854,172.7407944454923,0,{},-195.85424409397592,1146.7664768443067,-170.40281380614783,-198.69532,1132.6278,-194.690585,2.8410759060240878,14.138676844306701,24.287771193852166,24.453374856422286,14.138676844306701,28.246587843073012,-1.0000000000000013,1.0,0.9549735987772424,208.15261748624962,9.372363270503062,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,median,1201,1201,1.0,ok,1482.4138370221006,1075.5653711717348,-868.6522987791516,1483.641254731659,1074.6863911723528,-870.2071954937406,1482.4138370221006,1075.5653711717348,-868.6522987791516,24.567416705998966,30.64928737654033,41.26229671253313,57.010619836616094,47.90227699788959,95.93785919630665,8.0,8.0,99.91673605328893,95.58701082431307,87.26175570221034,177.1464317690599,0,{},-154.56335052478232,1054.3981684652038,-235.43092088220465,-200.165335,1132.2551,-184.312585,45.60198447521768,-77.85693153479633,-51.11833588220463,68.50273900687391,77.85693153479633,103.70307150445376,-1.0000000000000013,1.0,0.9549735987772424,209.439366523459,9.430300948925447,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,median,1201,1201,1.0,ok,1556.434324550156,1029.8688031705803,-1016.7867017018602,1556.06914556664,1030.1435340233768,-1016.7382817661745,1556.434324550156,1029.8688031705803,-1016.7867017018602,18.98259969628946,21.2613002709657,31.943658641014768,42.81343813613974,33.84791776891655,71.33212725243389,8.0,8.0,99.91673605328893,89.75853455453789,81.17566397648378,202.5527337985861,0,{},-199.08504577439555,1206.5085560454359,-169.16434655898593,-184.85465499999998,1122.0572,-185.78015499999998,-14.230390774395573,84.45135604543589,16.615808441014053,21.8766796324414,84.45135604543589,87.23887120804267,-1.0000000000000013,1.0,0.9549735987772424,193.9946298264024,8.73488003762393,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,median,1199,1199,1.0,ok,1363.5718490329357,1074.170656934501,90.24220103447881,1364.028205754029,1074.8402343258535,90.55041800277127,1363.5718490329357,1074.170656934501,90.24220103447881,18.413629338459785,25.353823800806364,59.03299280746898,66.83953889415042,51.54162704184237,114.86498150711397,8.0,8.0,99.83319432860718,92.49374478732277,68.29090224695982,114.06995224014094,0,{},-187.49759503459381,92.98762156409796,-326.0351203198559,-180.39839999999998,209.45865500000002,-328.203235,-7.0991950345938335,-116.47103343590206,2.1681146801441287,7.422889693741799,116.47103343590206,116.70733019409052,-1.0000000000000013,1.0,0.9549735987772424,746.0479146483464,33.59185273635805,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.8878688194487978,1.8878688194487978,median,1199,1199,1.0,ok,1430.3050756831697,931.315086718247,58.224727345687754,1430.4237092594512,929.8214761735281,58.91509184189481,1430.3050756831697,931.315086718247,58.224727345687754,15.965071506932722,22.91552425837466,33.30577997410541,43.49714116425922,34.77353909210221,75.65490962904204,8.0,8.0,99.83319432860718,92.91075896580485,43.66116927832659,123.84022208160135,0,{},-333.1730055959217,132.71784279143017,-270.4802791141535,-295.4243,206.90585,-224.00141000000002,-37.748705595921706,-74.18800720856981,-46.4788691141535,59.87695757382954,74.18800720856981,95.336826367763,-1.0000000000000013,1.0,0.9549735987772424,758.3430541074473,34.14545861873329,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,median,1201,1201,1.0,ok,1639.2535143013158,1065.2510190239768,202.4748371965422,1636.4372138574024,1066.97790433478,206.64770466103923,1639.2535143013158,1065.2510190239768,202.4748371965422,25.68312178165396,22.935575337102772,102.87187276998141,108.61220958824907,65.52508519440589,203.6339044083574,8.0,8.0,99.91673605328893,89.84179850124896,174.65552551377974,215.19806185674145,0,{},-220.09445757357958,-9.924630929890242,-48.505630058520865,-188.530555,205.96057000000002,-114.135095,-31.563902573579583,-215.88520092989026,65.62946494147914,72.82517843561568,215.88520092989026,227.83750041360258,-1.0000000000000013,1.0,0.9549735987772424,747.0845615290667,33.638529214735684,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,median,1201,1201,1.0,ok,1449.7121501121655,1213.6983369883662,217.1497081573201,1448.472736357935,1212.710542120316,222.7770850178532,1449.7121501121655,1213.6983369883662,217.1497081573201,20.959878313664206,24.114831787879247,90.5700103151016,96.21822922422194,69.3076789946269,187.85258358960363,8.0,8.0,100.0,91.42381348875936,110.13518057139491,169.19411398912428,0,{},-59.63893369713037,-36.4858404618837,-226.62473008137636,-80.19599149999999,202.56013000000002,-220.692665,20.557057802869622,-239.0459704618837,-5.932065081376351,21.395841223008908,239.0459704618837,240.0015791941878,-1.0000000000000013,1.0,0.9549735987772424,741.3886596640334,33.38206325203524,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T1,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,median,1201,1201,1.0,ok,1509.4575152531163,1018.3316336510876,-1563.2219913539807,1508.3823439022578,1016.3847351580068,-1563.8546807138118,1509.4575152531163,1018.3316336510876,-1563.2219913539807,28.276521964671065,36.77449551287247,49.29814199217019,67.73166705114446,51.000402394024405,124.93544592742602,8.0,8.0,99.91673605328893,91.3405495420483,120.24347118776231,185.99806791925442,0,{},-184.68185618648363,1751.1907479166616,-232.76710324060105,-212.053465,1598.6443,-226.93474500000002,27.37160881351636,152.5464479166617,-5.832358240601025,27.98609246906172,152.5464479166617,155.09236004290364,-1.0000000000000013,1.0,0.9549735987772424,663.0470140007798,29.854620881950474,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
