method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm,kind,source_csv,roto_tracks_ok,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T2_CUDA_REPLAY,T2,v3-full,7,5000,127.53887760399812,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T2/roto/roto_keepk_summary.csv,34.0,22.57169020642076,37.43558818282612,116.11697660134362,579.6432914906064,23.0
T2_CUDA_REPLAY,T2,v3-full,6,5000,125.93965724000007,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T2/roto/roto_keepk_summary.csv,34.0,34.486595066304524,57.52365905829164,145.67161639030553,584.2486242314484,23.0
T2_CUDA_REPLAY,T2,v3-full,5,5000,117.70867577600076,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T2/roto/roto_keepk_summary.csv,34.0,48.945763115173705,82.64800354924456,183.57890585206007,594.0143888952628,23.0
T2_CUDA_REPLAY,T2,v3-full,4,5000,117.50418393200108,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T2/roto/roto_keepk_summary.csv,34.0,78.52315930784118,133.34340948548157,244.7329732735081,621.0541541839326,23.0
T3_CUDA_REPLAY,T3,v3-full,8,1,7.136993703000371,1000,24.0,26564.0,22.12118625640869,27.71817398071289,37.64681053161621,51.1185188293457,84.13886642456055,95.75543975830078,179.8708644866943,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v3-full,7,5000,101.33968803299967,1000,24.0,28818.0,30.717792510986328,40.82630252838135,64.41620826721191,87.69377326965332,128.5617519378662,90.07188606262207,164.4646987915039,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v3-full,6,5000,101.16074870999957,1000,24.0,28818.0,42.873565673828125,55.99085998535156,86.48022842407227,117.2003574371338,167.4894115447998,83.45197486877441,150.62431716918945,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v3-full,5,5000,101.05155580199973,1000,24.0,28818.0,65.12005043029785,84.04374885559082,112.86876678466795,161.0258674621582,227.971499633789,70.22178840637207,135.3812370300293,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v3-full,4,5000,111.82617101300048,1000,24.0,28818.0,99.1849193572998,118.23895454406738,156.03072357177734,216.8330345153809,322.2890075683593,38.33104419708252,119.87942504882812,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v3-full,8,1,6.65765557100076,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/roto/roto_keepk_summary.csv,34.0,15.632629470045543,25.774325963854714,85.45456441387674,575.7731725280723,23.0
T3_CUDA_REPLAY,T3,v3-full,7,5000,128.8984149909993,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/roto/roto_keepk_summary.csv,34.0,24.57397289971199,40.96761208135254,107.96033996079856,577.1339962177128,23.0
T3_CUDA_REPLAY,T3,v3-full,6,5000,134.62380181200115,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/roto/roto_keepk_summary.csv,34.0,34.33622365722747,57.039526301209634,136.64747424256427,581.7776397763453,23.0
T3_CUDA_REPLAY,T3,v3-full,5,5000,156.9407585909994,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/roto/roto_keepk_summary.csv,34.0,46.83202256581629,78.74466644545382,170.31654892897404,589.36740535391,23.0
T3_CUDA_REPLAY,T3,v3-full,4,5000,164.2039768629984,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T3/roto/roto_keepk_summary.csv,34.0,69.56115176170093,117.78264366916602,222.71338408762196,609.8293772254822,23.0
T4_CUDA_REPLAY,T4,v3-full,8,1,6.12340064,1000,24.0,26564.0,22.24041748046875,27.91994285583496,42.68775749206543,59.53983688354492,99.10898246765132,92.4120979309082,174.7824745178222,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v3-full,7,5000,112.39818718000016,1000,24.0,28818.0,30.717792510986328,40.82630252838135,64.41620826721191,87.69377326965332,128.5617519378662,90.07188606262207,164.4646987915039,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v3-full,6,5000,107.28681699300068,1000,24.0,28818.0,42.873565673828125,55.99085998535156,86.48022842407227,117.2003574371338,167.4894115447998,83.45197486877441,150.62431716918945,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v3-full,5,5000,110.0706229160014,1000,24.0,28818.0,65.12005043029785,84.04374885559082,112.86876678466795,161.0258674621582,227.971499633789,70.22178840637207,135.3812370300293,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v3-full,4,5000,109.96568863299944,1000,24.0,28818.0,99.1849193572998,118.23895454406738,156.03072357177734,216.8330345153809,322.2890075683593,38.33104419708252,119.87942504882812,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v3-full,8,1,5.74394234600004,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/roto/roto_keepk_summary.csv,34.0,12.793083705639138,23.171067781615463,86.21388657915902,570.460158743615,23.0
T4_CUDA_REPLAY,T4,v3-full,7,5000,136.56229468200218,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/roto/roto_keepk_summary.csv,34.0,24.57397289971199,40.96761208135254,107.96033996079856,577.1339962177128,23.0
T4_CUDA_REPLAY,T4,v3-full,6,5000,136.55178900999636,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/roto/roto_keepk_summary.csv,34.0,34.33622365722747,57.039526301209634,136.64747424256427,581.7776397763453,23.0
T4_CUDA_REPLAY,T4,v3-full,5,5000,136.57224452500122,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/roto/roto_keepk_summary.csv,34.0,46.83202256581629,78.74466644545382,170.31654892897404,589.36740535391,23.0
T4_CUDA_REPLAY,T4,v3-full,4,5000,136.75461552100205,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v3-full/T4/roto/roto_keepk_summary.csv,34.0,69.56115176170093,117.78264366916602,222.71338408762196,609.8293772254822,23.0
T1_CUDA_REPLAY,T1,v4-io,8,1,5.682232101999944,1000,24.0,26564.0,21.8793306350708,24.52617645263672,39.871782302856445,54.61663246154785,84.67092628479003,81.48562240600586,168.88243026733386,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/static/static_keepk_summary.csv,,,,,,
T1_CUDA_REPLAY,T1,v4-io,7,5000,96.3446953679986,1000,24.0,28818.0,32.00441932678223,40.29870223999024,71.61760139465332,89.43120765686035,154.57424163818354,76.31863403320312,158.58477783203125,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/static/static_keepk_summary.csv,,,,,,
T1_CUDA_REPLAY,T1,v4-io,6,5000,94.34619468800156,1000,24.0,28818.0,47.53692150115967,57.77799415588379,94.4904327392578,125.34489822387695,192.0368267059326,70.81472206115723,143.18412017822266,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/static/static_keepk_summary.csv,,,,,,
T1_CUDA_REPLAY,T1,v4-io,5,5000,92.50253502099986,1000,24.0,28818.0,71.37126159667969,83.96683502197266,119.65308570861816,161.63195037841797,260.07722434997555,60.5247278213501,124.06436729431152,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/static/static_keepk_summary.csv,,,,,,
T1_CUDA_REPLAY,T1,v4-io,4,5000,100.10473383499992,1000,24.0,28818.0,98.975191116333,122.05612754821776,158.1243019104004,217.9779281616211,353.88461990356444,35.71691608428955,109.73439025878906,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/static/static_keepk_summary.csv,,,,,,
T1_CUDA_REPLAY,T1,v4-io,8,1,5.964297914999406,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/roto/roto_keepk_summary.csv,34.0,12.679928511770992,21.940083107723225,78.10687840551059,554.5665194788628,23.0
T1_CUDA_REPLAY,T1,v4-io,7,5000,138.13902453900118,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/roto/roto_keepk_summary.csv,34.0,20.379269851676785,34.10120879618766,101.69628752880416,557.2066574004377,23.0
T1_CUDA_REPLAY,T1,v4-io,6,5000,148.36439611300193,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/roto/roto_keepk_summary.csv,34.0,31.077172307831116,51.70194623875878,131.89028962842644,562.4001350043757,23.0
T1_CUDA_REPLAY,T1,v4-io,5,5000,146.2919897449974,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/roto/roto_keepk_summary.csv,34.0,44.00398283947523,73.94785385571822,166.74535051563288,572.1275231492183,23.0
T1_CUDA_REPLAY,T1,v4-io,4,5000,139.46183482299602,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T1/roto/roto_keepk_summary.csv,34.0,73.04782940618409,124.7085041072877,225.34579112624627,598.3017564313157,23.0
T2_CUDA_REPLAY,T2,v4-io,8,1,6.0002061129998765,1000,24.0,26564.0,21.987677574157715,24.87835121154785,40.51959419250488,55.88400650024414,84.96514244079589,81.59209823608398,168.91471557617174,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/static/static_keepk_summary.csv,,,,,,
T2_CUDA_REPLAY,T2,v4-io,7,5000,100.73059806700076,1000,24.0,28818.0,32.057745933532715,40.370795249938965,71.65126037597656,89.38900566101074,154.46401329040526,76.38529014587402,158.7587547302246,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/static/static_keepk_summary.csv,,,,,,
T2_CUDA_REPLAY,T2,v4-io,6,5000,94.30730132999996,1000,24.0,28818.0,47.43000984191895,57.551639556884766,94.29288101196288,125.09737014770508,192.21055603027344,70.86138534545898,143.45148468017578,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/static/static_keepk_summary.csv,,,,,,
T2_CUDA_REPLAY,T2,v4-io,5,5000,96.47732912399988,1000,24.0,28818.0,71.40519523620605,83.18487739562988,119.43376350402832,160.72344207763672,260.3267642974853,60.545960426330566,124.20631980895996,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/static/static_keepk_summary.csv,,,,,,
T2_CUDA_REPLAY,T2,v4-io,4,5000,110.20628163400032,1000,24.0,28818.0,99.11639595031738,121.47673225402832,157.98765563964844,217.68023681640625,354.9270240783692,35.73136234283447,109.80649185180664,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/static/static_keepk_summary.csv,,,,,,
T2_CUDA_REPLAY,T2,v4-io,8,1,7.323953455999799,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/roto/roto_keepk_summary.csv,34.0,12.775792690413883,21.857088468616546,78.08349071423085,554.5070063154219,23.0
T2_CUDA_REPLAY,T2,v4-io,7,5000,136.083416321002,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/roto/roto_keepk_summary.csv,34.0,20.4410439159725,34.1997764540218,101.6474839165393,557.1290708341769,23.0
T2_CUDA_REPLAY,T2,v4-io,6,5000,184.04693030499948,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/roto/roto_keepk_summary.csv,34.0,31.10422811994173,51.70574045787564,131.7923439105816,562.3632278105481,23.0
T2_CUDA_REPLAY,T2,v4-io,5,5000,195.07629410499797,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/roto/roto_keepk_summary.csv,34.0,43.99559690270935,73.91395354362452,166.67563896996393,572.1019519705848,23.0
T2_CUDA_REPLAY,T2,v4-io,4,5000,120.0653770919962,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T2/roto/roto_keepk_summary.csv,34.0,73.09978444668599,124.8972093383563,225.3499094296473,598.3201998097366,23.0
T3_CUDA_REPLAY,T3,v4-io,8,1,7.890975180000169,1000,24.0,26564.0,20.1571741104126,25.664111137390137,40.80780982971192,56.50308418273926,128.1543590545654,82.92269515991211,170.37747268676753,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v4-io,7,5000,109.70577503999812,1000,24.0,28818.0,30.401408672332764,37.83585834503174,64.33335208892822,83.15360260009766,135.95139522552486,76.95442390441895,161.3918342590332,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v4-io,6,5000,113.5396167050003,1000,24.0,28818.0,41.3707332611084,51.64642333984375,81.24220657348633,107.29607963562012,165.90593414306642,70.8960189819336,147.6916618347168,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v4-io,5,5000,101.67630768100024,1000,24.0,28818.0,64.02764511108398,76.24184799194336,109.61037063598631,149.05715560913086,227.40925636291504,60.65099048614502,125.7161693572998,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v4-io,4,5000,101.37845677899986,1000,24.0,28818.0,90.54578590393066,108.2309455871582,142.039794921875,196.36227416992188,308.59082794189453,36.122650146484375,110.4248867034912,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/static/static_keepk_summary.csv,,,,,,
T3_CUDA_REPLAY,T3,v4-io,8,1,6.58028801600085,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/roto/roto_keepk_summary.csv,34.0,13.846134681508213,22.7182296541931,79.87194126190734,552.9900461790259,23.0
T3_CUDA_REPLAY,T3,v4-io,7,5000,125.24017002999972,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/roto/roto_keepk_summary.csv,34.0,21.568398048301457,36.04338864793352,97.8603493429662,555.1094197809192,23.0
T3_CUDA_REPLAY,T3,v4-io,6,5000,125.6053115889954,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/roto/roto_keepk_summary.csv,34.0,30.52989411152709,50.7144058329381,122.00769286422728,561.4129089379364,23.0
T3_CUDA_REPLAY,T3,v4-io,5,5000,125.44537817600212,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/roto/roto_keepk_summary.csv,34.0,41.411245165674494,69.41885316366866,154.26753278666484,568.6435495620108,23.0
T3_CUDA_REPLAY,T3,v4-io,4,5000,125.9732535740004,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T3/roto/roto_keepk_summary.csv,34.0,63.92708674979937,108.64493841166264,205.8018377145381,587.3024962703149,23.0
T4_CUDA_REPLAY,T4,v4-io,8,1,5.579841970999951,1000,24.0,26564.0,23.588003158569336,26.46340084075928,42.1268253326416,61.65706825256348,85.72614135742187,80.51789474487305,167.735188293457,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v4-io,7,5000,101.25024249200123,1000,24.0,28818.0,30.401408672332764,37.83585834503174,64.33335208892822,83.15360260009766,135.95139522552486,76.95442390441895,161.3918342590332,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v4-io,6,5000,101.7165102279996,1000,24.0,28818.0,41.3707332611084,51.64642333984375,81.24220657348633,107.29607963562012,165.90593414306642,70.8960189819336,147.6916618347168,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v4-io,5,5000,101.7907488910014,1000,24.0,28818.0,64.02764511108398,76.24184799194336,109.61037063598631,149.05715560913086,227.40925636291504,60.65099048614502,125.7161693572998,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v4-io,4,5000,103.399381430002,1000,24.0,28818.0,90.54578590393066,108.2309455871582,142.039794921875,196.36227416992188,308.59082794189453,36.122650146484375,110.4248867034912,static,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/static/static_keepk_summary.csv,,,,,,
T4_CUDA_REPLAY,T4,v4-io,8,1,8.854859838998891,1000,,38457.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/roto/roto_keepk_summary.csv,34.0,12.053854461208598,19.86724303225225,81.19409680863254,546.3931303985585,23.0
T4_CUDA_REPLAY,T4,v4-io,7,5000,168.20293617000243,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/roto/roto_keepk_summary.csv,34.0,21.568398048301457,36.04338864793352,97.8603493429662,555.1094197809192,23.0
T4_CUDA_REPLAY,T4,v4-io,6,5000,155.03679470600036,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/roto/roto_keepk_summary.csv,34.0,30.52989411152709,50.7144058329381,122.00769286422728,561.4129089379364,23.0
T4_CUDA_REPLAY,T4,v4-io,5,5000,186.02475998900263,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/roto/roto_keepk_summary.csv,34.0,41.411245165674494,69.41885316366866,154.26753278666484,568.6435495620108,23.0
T4_CUDA_REPLAY,T4,v4-io,4,5000,244.0107500459981,1000,,40811.0,,,,,,,,roto,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/Monte-Carlo-Simulation/v4-io/T4/roto/roto_keepk_summary.csv,34.0,63.92708674979937,108.64493841166264,205.8018377145381,587.3024962703149,23.0
