layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v3-lite,T3,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,34,39826,39.45884022395512,69.2693744122792,183.65547315642397,646.2136976427673,23.0
v3-lite,T3,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,48.404767079902385,87.99480844063406,173.40101482003953,606.7115113261746,23.0
v3-lite,T3,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,28.41606657212342,51.259713136110605,154.59663764908822,596.0611305136201,23.0
v3-lite,T3,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,34,39821,22.348716222664635,37.03631658869322,123.57865351705817,523.5893192686754,23.0
v3-lite,T3,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,48.55379031818643,80.83656745345091,188.14114708636637,616.3111112597433,23.0
v3-lite,T3,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,34,39850,32.7293728505042,59.11297052341272,168.56402268028882,565.457052033664,23.0
v3-lite,T3,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,34,39436,44.90965508891331,77.27656886328413,174.40909299041434,588.9576124078658,23.0
v3-lite,T3,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,34,39432,59.414289814863324,108.72983323983956,201.4097942376033,609.0766961403615,23.0
v3-lite,T3,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,34,39464,113.29466494119652,161.6914844547132,205.85316191589902,601.1058572577443,5.0
v3-lite,T3,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,34,40231,29.174953390229675,51.467729658215475,179.7597804333646,588.3914641163165,23.0
v3-lite,T3,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,33,38615,50.078270782554355,89.52711814097378,200.30643348994107,642.9151384248294,22.0
v3-lite,T3,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,34,39855,25.316141391040624,37.54336868614316,170.3037213374481,574.6450604336777,23.0
v3-lite,T3,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,34,39845,32.323057664771255,60.61969994612589,156.44225769773152,564.5509867041324,23.0
v3-lite,T3,roto,4,ACEF,BDGH,2,2,balanced,1,1,2,34,39798,58.89725349964044,77.0261770409479,183.72390551067463,590.7481070407398,23.0
v3-lite,T3,roto,4,ACEG,BDFH,2,2,balanced,0,1,2,33,38661,64.47724074853876,103.81791097901635,217.78799206004157,586.8309081101686,7.0
v3-lite,T3,roto,4,ACEH,BDFG,2,2,balanced,1,0,2,34,39839,26.389875387588,46.8933177216075,154.94749485483584,588.9197616173146,23.0
v3-lite,T3,roto,4,ACFG,BDEH,2,2,balanced,0,1,1,34,39420,34.223617770166314,67.02946865765443,158.76518506055726,583.7022729566784,23.0
v3-lite,T3,roto,4,ACFH,BDEG,2,2,balanced,1,0,1,34,39414,47.03612339094312,79.50047231590449,173.2271103962762,601.1372657972715,23.0
v3-lite,T3,roto,4,ACGH,BDEF,2,2,balanced,0,0,1,34,39461,41.38282283726096,59.57696839960627,171.23308690928778,617.0669636555201,23.0
v3-lite,T3,roto,4,ADEF,BCGH,2,2,balanced,1,1,2,34,39868,80.17467136915315,135.5914214399727,223.64595517350403,646.0626138239828,23.0
v3-lite,T3,roto,4,ADEG,BCFH,2,2,balanced,0,1,2,34,39909,58.117156252408876,79.98669821337288,198.38636521691686,607.5078920895146,23.0
v3-lite,T3,roto,4,ADEH,BCFG,2,2,balanced,1,0,2,34,39907,30.216326244390785,49.312584900980426,132.10384534563576,545.9030778631961,23.0
v3-lite,T3,roto,4,ADFG,BCEH,2,2,balanced,0,1,1,33,38301,101.95924604497627,208.37078946384102,187.22179678997736,516.1715902564845,11.0
v3-lite,T3,roto,4,ADFH,BCEG,2,2,balanced,1,0,1,34,39484,65.96383824614797,115.04166436367576,205.56402090436444,622.9685667629038,23.0
v3-lite,T3,roto,4,ADGH,BCEF,2,2,balanced,0,0,1,34,39522,30.016811307536003,53.063143565271936,149.94496040174994,566.8490468013358,23.0
v3-lite,T3,roto,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,34,39474,50.817619894896474,83.6169748701077,169.97088208823192,599.93182684418,23.0
v3-lite,T3,roto,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,34,39476,45.384153194825224,75.41427768212355,180.00037639037328,587.3879852414339,23.0
v3-lite,T3,roto,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,34,39514,38.65892967051586,70.23616066440798,170.75104302470461,601.9530168472024,23.0
v3-lite,T3,roto,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,34,39090,60.16510995724339,102.89335336091219,188.64672472479634,566.9983143116563,23.0
v3-lite,T3,roto,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,34,40138,28.156782614775928,44.30548217260615,150.87598373614856,562.1526954380558,23.0
v3-lite,T3,roto,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,34,39719,30.469547808999888,51.822987036577246,154.36224086009057,596.5696505864175,23.0
v3-lite,T3,roto,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,33,38582,33.43694732871234,59.69883347415254,152.18355383893797,594.9285282731599,23.0
v3-lite,T3,roto,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,34,39747,33.47517377968646,63.15005441581405,165.43606692291684,590.5576249703793,23.0
v3-lite,T3,roto,4,BCEF,ADGH,2,2,balanced,1,1,2,34,39714,28.93135916053413,45.49489380272145,150.36362955747614,536.7458173086648,23.0
v3-lite,T3,roto,4,BCEG,ADFH,2,2,balanced,0,1,2,34,39757,35.92802122298775,61.71238489843646,173.5397805058136,555.0993157116447,23.0
v3-lite,T3,roto,4,BCEH,ADFG,2,2,balanced,1,0,2,30,35041,75.23140419331315,124.49973179508967,191.78788113764796,566.0965161719738,5.0
v3-lite,T3,roto,4,BCFG,ADEH,2,2,balanced,0,1,1,34,39336,26.243204205351425,49.52926094557549,117.56471047604239,526.5141096924225,23.0
v3-lite,T3,roto,4,BCFH,ADEG,2,2,balanced,1,0,1,34,39325,44.22285103196168,74.75296194394988,168.20543424475278,585.3462644064534,23.0
v3-lite,T3,roto,4,BCGH,ADEF,2,2,balanced,0,0,1,34,39366,37.48266962268495,59.20030953255079,157.84019076235745,590.097028754247,23.0
v3-lite,T3,roto,4,BDEF,ACGH,2,2,balanced,1,1,2,34,39783,52.07374583878571,78.07598393912438,193.3367021264162,606.0338167560346,23.0
v3-lite,T3,roto,4,BDEG,ACFH,2,2,balanced,0,1,2,34,39818,35.72025231477538,52.39533253722804,160.05160477525737,630.7550646702612,23.0
v3-lite,T3,roto,4,BDEH,ACFG,2,2,balanced,1,0,2,34,39811,32.86933956721238,59.77109924577951,150.85786365186632,570.4243552982258,23.0
v3-lite,T3,roto,4,BDFG,ACEH,2,2,balanced,0,1,1,34,39399,53.83184948943199,96.46196205444977,179.57234997569864,623.2923524797766,23.0
v3-lite,T3,roto,4,BDFH,ACEG,2,2,balanced,1,0,1,34,39394,232.44053430199122,267.5550847176344,234.20306539017236,631.8002700880713,3.0
v3-lite,T3,roto,4,BDGH,ACEF,2,2,balanced,0,0,1,33,38260,36.470235050686,66.8412913051142,156.38889404588443,592.5187679772758,23.0
v3-lite,T3,roto,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,34,39392,58.04227828163115,98.50746822033074,166.88354731556024,575.3279370306755,23.0
v3-lite,T3,roto,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,34,39389,39.909881671060226,68.75574937386608,165.16673136848945,553.3611099242828,23.0
v3-lite,T3,roto,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,34,39421,82.34900980591831,144.33439480471503,216.63910829560845,603.044186787225,23.0
v3-lite,T3,roto,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,34,39003,47.59696121636867,84.4604869855377,174.75168257899617,562.1930067079652,23.0
v3-lite,T3,roto,4,CDEF,ABGH,2,2,balanced,1,1,2,32,37419,139.75614036507787,189.2068154961844,210.28684964335827,557.5985440517863,6.0
v3-lite,T3,roto,4,CDEG,ABFH,2,2,balanced,0,1,2,34,39810,36.86173252746726,51.9845297808297,173.47390584557763,550.2974656243995,23.0
v3-lite,T3,roto,4,CDEH,ABFG,2,2,balanced,1,0,2,34,39801,42.975373441905305,79.54414055836394,169.83758214075095,569.6568284649542,23.0
v3-lite,T3,roto,4,CDFG,ABEH,2,2,balanced,0,1,1,33,38252,49.86339782193066,81.06408968000616,188.75014372858763,585.7469213055782,23.0
v3-lite,T3,roto,4,CDFH,ABEG,2,2,balanced,1,0,1,34,39377,56.44325571856872,112.17900936430532,232.68485057385436,662.4572754357957,22.0
v3-lite,T3,roto,4,CDGH,ABEF,2,2,balanced,0,0,1,34,39424,33.42731021803425,61.839447618783765,123.61477162312295,553.537771349451,23.0
v3-lite,T3,roto,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,34,39374,35.76317596635448,62.95391614978335,154.1489151605514,566.7961465502353,23.0
v3-lite,T3,roto,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,34,39369,56.08198329154345,96.40326628574033,183.83771557916694,552.2925494526605,23.0
v3-lite,T3,roto,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,34,39416,33.92780807745599,55.850216129027054,150.4883212574489,584.904934931802,23.0
v3-lite,T3,roto,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,34,38990,52.123429874988425,92.26587492253215,151.0706939419862,569.4690834611577,23.0
v3-lite,T3,roto,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,34,39437,78.53615603241583,146.75536911960455,239.67979603422583,662.8153031241395,20.0
v3-lite,T3,roto,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,34,39438,72.76504366135585,115.43890107227804,212.8180851230686,614.8417766233973,23.0
v3-lite,T3,roto,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,34,39476,49.61491583597955,84.38971151899096,180.13096968404793,586.4932872974334,23.0
v3-lite,T3,roto,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,34,39053,52.56096454345142,90.23282832613911,176.1504117958291,594.5913853549704,23.0
v3-lite,T3,roto,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,34,39043,41.35275250254196,75.95250180643464,129.3995157212731,536.0186004302884,23.0
v3-lite,T4,roto,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,34,40811,17.22322866417359,27.963303039687005,92.11510843901536,535.4032570485282,23.0
v3-lite,T4,roto,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,34,40811,15.784146735026091,30.354486354788357,93.18037506415783,561.9800371684437,23.0
v3-lite,T4,roto,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,34,40811,14.601413002883614,26.467596762527833,89.42770076196501,535.9676521608308,23.0
v3-lite,T4,roto,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,34,40811,20.91094605073695,33.70536933049938,98.91943296538642,555.5049738318503,23.0
v3-lite,T4,roto,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,34,40811,17.967835376635676,28.99652208744106,90.88387024589889,527.9173613787323,23.0
v3-lite,T4,roto,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,34,40811,18.424419775604274,30.88944339180975,105.23810093843221,562.0674543926737,23.0
v3-lite,T4,roto,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,34,40811,18.763811229057655,30.314693337600687,95.04687598525956,551.7085051162568,23.0
v3-lite,T4,roto,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,34,40811,18.254527017016365,32.50365833047865,101.09691540645468,546.3390620028208,23.0
v3-lite,T4,roto,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,34,40811,17.811259835097566,29.30082861459756,109.46502954239203,537.5122165860498,23.0
v3-lite,T4,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,34,40811,18.850771799337956,31.482086926757503,104.15764189530728,559.265917083008,23.0
v3-lite,T4,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,34,40811,17.020100743733607,27.952920385239633,98.07488106239643,517.2774258589175,23.0
v3-lite,T4,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,34,40810,23.43847883957274,42.14298466583057,112.09063745587662,544.7437458637183,23.0
v3-lite,T4,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,34,40810,22.23302574269827,37.8860756443066,120.41344839253577,565.7931948621722,23.0
v3-lite,T4,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,34,40811,17.684531979953533,31.571817267601407,97.09761674039069,528.9776629186515,23.0
v3-lite,T4,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,34,40810,18.066827595924003,32.289535937071584,95.54669049157206,522.7502478332465,23.0
v3-lite,T4,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,34,40810,21.019755855946137,37.53699499819464,110.03826008089528,556.6440355587438,23.0
v3-lite,T4,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,34,40811,21.004966331485917,35.63808687699666,116.45402081175885,576.1289660125635,23.0
v3-lite,T4,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,34,40809,23.9918147612048,40.52984164469975,107.04791930000513,539.2610068658905,23.0
v3-lite,T4,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,34,40811,23.035947740194466,40.46709535433584,111.48101513271075,577.2789003189882,23.0
v3-lite,T4,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,34,40811,21.413504844611026,36.410556486933665,115.10163941748145,549.5980222432975,23.0
v3-lite,T4,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,34,40811,22.541901410136823,35.636395424653585,113.54522896783162,572.5598472574891,23.0
v3-lite,T4,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,34,40811,25.316194564639858,42.91101001859273,124.03696046982111,596.3650594618325,23.0
v3-lite,T4,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,34,40811,25.244018958191624,44.617239597251924,108.34195643999735,519.2408514302874,23.0
v3-lite,T4,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,34,40810,26.277890910924835,42.614695392780995,139.31023839473926,596.4277569247404,23.0
v3-lite,T4,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,34,40810,24.161306581602084,41.4344122878741,122.56320536032885,567.3647879640184,23.0
v3-lite,T4,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,34,40811,17.671294827758032,27.83709840623495,101.39487413778164,534.3973349207109,23.0
v3-lite,T4,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,34,40809,23.63503267856764,38.6772433584091,118.56850985087036,559.4734159478886,23.0
v3-lite,T4,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,34,40809,25.92667406517962,40.792904432927216,109.74072551592295,548.1970525634717,23.0
v3-lite,T4,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,34,40811,27.717515213203427,49.896428961644496,117.26156082596825,560.8885529202644,23.0
v3-lite,T4,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,34,40810,20.47803232424461,33.095816731629846,103.06774970150218,557.6200425938619,23.0
v3-lite,T4,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,34,40810,22.012380488732543,39.148001887363066,113.07007353766086,574.4881263293545,23.0
v3-lite,T4,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,34,40811,23.956550773412538,41.31561704629355,113.25009588858126,574.5998524576439,23.0
v3-lite,T4,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,34,40809,24.718993143221073,38.30102532389738,112.07969228855876,549.2044499251181,23.0
v3-lite,T4,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,34,40809,19.708234639760665,33.596032876703255,100.56504577930075,509.6062458837723,23.0
v3-lite,T4,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,34,40811,22.716793841650443,40.62451049483185,115.94787423183365,570.7849799211386,23.0
v3-lite,T4,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,34,40809,25.056278190339043,40.531588119071486,113.35391038418922,542.1871746258741,23.0
v3-lite,T4,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,34,40805,18.58959261089695,29.644151703678077,115.99329172018622,560.6957362643794,23.0
v3-lite,T4,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,34,40790,23.038549680533087,39.21458425211982,130.22449587430071,567.0437307216845,23.0
v3-lite,T4,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,34,40792,20.2572269858247,36.18034284174249,119.67654306549457,565.5270404924624,23.0
v3-lite,T4,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,34,40801,20.949601914584903,33.53967053205306,110.13639222667511,552.9179214848632,23.0
v3-lite,T4,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,34,40789,20.468349084096097,33.071611602873844,117.3608633290761,518.0492047774525,23.0
v3-lite,T4,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,34,40791,19.76000009353524,34.87361738125646,124.23179639657467,572.0334940246693,23.0
v3-lite,T4,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,34,40798,27.59639382057177,46.256451024715275,136.52855833615587,574.482587380842,23.0
v3-lite,T4,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,34,40779,22.097223218027043,35.006416185770426,113.50885615501537,531.9520992362598,23.0
v3-lite,T4,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,34,40784,32.01428421897538,54.817652128988456,136.4976575706567,566.7294693581525,23.0
v3-lite,T4,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,34,40787,26.562208419569707,48.54508414021315,139.8860688507098,587.862974836816,23.0
v3-lite,T4,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,34,40791,22.39384564999056,39.08933626225761,114.54776268486077,560.9656077833656,23.0
v3-lite,T4,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,34,40801,23.369443987151154,36.90560475605348,138.75279320013266,608.614830299322,23.0
v3-lite,T4,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,34,40802,20.00555513261051,34.295894153515476,109.77092084767143,538.3302842671169,23.0
v3-lite,T4,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,34,40786,38.83351454923047,64.72902965005292,169.71653505394323,625.0861705858285,23.0
v3-lite,T4,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,34,40785,32.944610686723834,55.58302058649561,147.69199754215703,601.2190873261115,23.0
v3-lite,T4,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,34,40798,28.243332681697076,49.11281138211699,146.70079508973288,582.7028228968036,23.0
v3-lite,T4,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,34,40787,28.55154744902991,53.591340869499504,120.89597090377111,539.4845391364324,23.0
v3-lite,T4,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,34,40784,25.47469262342566,43.90102541894154,113.96632300775408,536.6295875807115,23.0
v3-lite,T4,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,34,40797,35.362383956304605,69.35971436488313,174.804960553184,593.5642666208835,23.0
v3-lite,T4,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,34,40781,35.25323541543643,67.89277443332978,146.38628724089693,562.8536112277504,23.0
v3-lite,T4,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,33,39600,42.21889144687689,65.13352356299445,174.50496743341196,613.0931952588521,23.0
v3-lite,T4,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,34,40796,19.663607572595996,31.077723409153542,125.54646095686607,542.6424719087106,23.0
v3-lite,T4,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,34,40799,20.232421824162586,35.557803505762415,111.06715529460111,523.5776924917772,23.0
v3-lite,T4,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,34,40789,48.954916288668336,70.50506328355316,179.43883857688414,607.4853708287505,23.0
v3-lite,T4,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,34,40790,32.601809641789814,58.77050461154471,147.7005379179808,593.7654899386364,23.0
v3-lite,T4,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,34,40787,20.32234469769829,36.4067591645929,110.04949463789697,523.7017274820366,23.0
v3-lite,T4,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,34,40793,25.68911054527244,48.195196799810276,129.429852205022,580.110747625454,23.0
v3-lite,T4,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,34,40792,32.727947954999756,53.002308589072236,151.21636301883598,586.52501656035,23.0
v3-lite,T4,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,34,40789,23.567244288267624,39.48814725923029,128.21626040724698,572.9518195763856,23.0
v3-lite,T4,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,34,40783,32.40705175592423,55.39002794083689,134.53941410484555,562.1624753361559,23.0
v3-lite,T4,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,34,40800,48.67084824547716,81.65605947550009,193.0235307225106,630.8493834200061,21.5
v3-lite,T4,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,34,40793,24.92471785564578,45.07285427423132,131.5239458382663,568.6177163347384,23.0
v3-lite,T4,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,34,40800,26.155811497600347,43.69486984063528,115.14035685054992,546.0826083230779,23.0
v3-lite,T4,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,34,40789,50.61099510498077,85.15502685629522,175.11364419375877,615.5751274005623,23.0
v3-lite,T4,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,34,40793,33.56612673101509,59.21311656405556,126.96393550644606,549.6620873025947,23.0
v3-lite,T4,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,34,40787,23.790853617927446,42.621164527239394,135.741816800923,578.2237640400448,23.0
v3-lite,T4,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,34,40789,31.218081274134004,42.572465659385415,143.0048619642207,598.2194383652663,23.0
v3-lite,T4,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,34,40797,32.54571669605433,52.058413204362225,131.9845100433822,555.2101076658178,23.0
v3-lite,T4,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,34,40776,23.65305356454147,40.827807714102484,123.13448882627756,551.0405811487394,23.0
v3-lite,T4,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,34,40782,24.13123981673921,41.95649510609839,132.0293337817859,595.5581916092963,23.0
v3-lite,T4,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,34,40785,20.945480144733306,36.69416094024561,110.27363052765094,551.5500879585945,23.0
v3-lite,T4,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,34,40777,22.35220330738307,36.46713651603097,108.72028003338173,509.9067631465308,23.0
v3-lite,T4,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,34,40781,31.847533786938094,55.505217197072774,136.5734560194462,543.0675607538225,23.0
v3-lite,T4,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,34,40784,28.01804683329004,47.92364813843433,138.8860185092356,579.2431835536686,23.0
v3-lite,T4,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,34,40772,26.708815281578044,45.793009225673,114.80961205006798,530.3854887482906,23.0
v3-lite,T4,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,34,40785,30.20179688544297,47.50111173873673,137.28974710783723,593.8723742559935,23.0
v3-lite,T4,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,34,40783,27.52192847797447,44.35463886909129,136.59163786531798,577.1725009797377,23.0
v3-lite,T4,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,34,40796,28.29252171772648,46.15895239498942,147.87324323955818,605.3010632325249,23.0
v3-lite,T4,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,34,40779,33.27330922444077,52.17389672493246,142.59986404772224,583.9537783121158,23.0
v3-lite,T4,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,34,40780,33.026474327492174,58.66207608246094,135.1367322766676,547.5608336166649,23.0
v3-lite,T4,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,34,40790,31.918676259403643,50.74191651691659,149.30813950636644,581.9076928199227,23.0
v3-lite,T4,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,34,40790,40.926020247615156,62.044746683307714,163.47290059579598,581.2414379224767,23.0
v3-lite,T4,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,34,40787,27.943395003004646,46.80859227114459,117.46373368402864,570.1463597240254,23.0
v3-lite,T4,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,34,40780,37.31184316138162,63.279441789590386,132.6591622006626,577.5423360381992,23.0
v3-lite,T4,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,34,40784,28.26179781492454,54.587524894509286,120.86534887444267,526.6334266413438,23.0
v3-lite,T4,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,34,40791,32.81611519967285,53.197332404744756,137.14848994548058,575.7509434813405,23.0
v3-lite,T4,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,34,40179,17.723213590284303,30.1807748254186,124.4496007019897,578.0498673421523,23.0
v3-lite,T4,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,34,40176,24.507868431112882,39.04792935047041,152.86831381642958,587.1938794543921,23.0
v3-lite,T4,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,34,39756,34.35707795557495,55.015613228854505,164.2311672973094,572.1955965160754,23.0
v3-lite,T4,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,34,39799,35.6975318111935,53.25771457607617,154.05001833375366,601.0727486230527,23.0
v3-lite,T4,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,37.8391455811696,60.18785202224305,166.85754289734302,602.9327871795647,23.0
v3-lite,T4,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,33,39061,31.66168512214445,57.12597426101202,144.6036744194247,602.8507130357414,23.0
v3-lite,T4,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,34,39826,39.45884022395512,69.2693744122792,183.65547315642397,646.2136976427673,23.0
v3-lite,T4,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,48.404767079902385,87.99480844063406,173.40101482003953,606.7115113261746,23.0
v3-lite,T4,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,28.41606657212342,51.259713136110605,154.59663764908822,596.0611305136201,23.0
v3-lite,T4,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,34,39821,22.348716222664635,37.03631658869322,123.57865351705817,523.5893192686754,23.0
v3-lite,T4,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,48.55379031818643,80.83656745345091,188.14114708636637,616.3111112597433,23.0
v3-lite,T4,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,34,39850,32.7293728505042,59.11297052341272,168.56402268028882,565.457052033664,23.0
v3-lite,T4,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,34,39436,44.90965508891331,77.27656886328413,174.40909299041434,588.9576124078658,23.0
v3-lite,T4,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,34,39432,59.414289814863324,108.72983323983956,201.4097942376033,609.0766961403615,23.0
v3-lite,T4,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,34,39464,113.29466494119652,161.6914844547132,205.85316191589902,601.1058572577443,5.0
