host_elapsed_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
26.856474,63023,,BSDC91,,3,ok,3481,3481,100,130,1
26.856474,63023,,BSDC91,,4,ok,3243,3243,100,131,0
26.856474,63023,,BSDC91,,6,ok,2381,2381,100,130,1
27.058907,63024,,BSDC91,,0,ok,3359,3359,100,132,0
27.058907,63024,,BSDC91,,3,ok,3600,3600,100,131,1
27.058907,63024,,BSDC91,,4,ok,3112,3112,100,132,0
27.268795,63025,,BSDC91,,0,ok,3341,3341,100,133,0
27.268795,63025,,BSDC91,,3,ok,3632,3632,100,132,1
27.448635,63026,,BSDC91,,3,ok,3800,3800,100,133,1
27.451035,63026,,BSDC91,,0,ok,3261,3261,100,134,0
27.451035,63026,,BSDC91,,4,ok,3088,3088,100,134,0
27.451035,63026,,BSDC91,,6,ok,2697,2697,100,133,1
27.651321,63027,,BSDC91,,0,ok,3083,3083,100,135,0
27.651321,63027,,BSDC91,,3,ok,3759,3759,100,134,1
27.651321,63027,,BSDC91,,4,ok,3040,3040,100,135,0
27.906328,63028,,BSDC91,,0,ok,2757,2757,100,136,0
27.906328,63028,,BSDC91,,3,ok,3612,3612,100,135,1
28.063643,63029,,BSDC91,,0,ok,2636,2636,100,137,0
28.065854,63029,,BSDC91,,3,ok,4040,4040,100,136,1
28.065854,63029,,BSDC91,,4,ok,3007,3007,100,137,0
28.065854,63029,,BSDC91,,6,ok,3194,3194,100,136,1
28.266575,63030,,BSDC91,,0,ok,2554,2554,100,138,0
28.266575,63030,,BSDC91,,3,ok,3343,3343,100,137,1
28.266575,63030,,BSDC91,,6,ok,3275,3275,100,137,1
28.401578,63031,,BSDC91,,0,ok,2409,2409,100,139,0
28.401578,63031,,BSDC91,,3,ok,3165,3165,100,138,1
28.65662,63032,,BSDC91,,0,ok,2394,2394,100,140,0
28.659119,63032,,BSDC91,,3,ok,2981,2981,100,139,1
28.659119,63032,,BSDC91,,4,ok,2621,2621,100,140,0
28.659119,63032,,BSDC91,,6,ok,3383,3383,100,139,1
28.859195,63033,,BSDC91,,0,ok,2592,2592,100,141,0
28.859195,63033,,BSDC91,,3,ok,2831,2831,100,140,1
28.859195,63033,,BSDC91,,4,ok,2466,2466,100,141,0
29.068886,63034,,BSDC91,,0,ok,2562,2562,100,142,0
29.068886,63034,,BSDC91,,3,ok,2663,2663,100,141,1
29.271243,63035,,BSDC91,,3,ok,2597,2597,100,142,1
29.274083,63035,,BSDC91,,0,ok,2663,2663,100,143,0
29.274083,63035,,BSDC91,,4,ok,2605,2605,100,143,0
29.274083,63035,,BSDC91,,6,ok,2868,2868,100,142,1
29.451447,63036,,BSDC91,,0,ok,2810,2810,100,144,0
29.451447,63036,,BSDC91,,3,ok,2721,2721,100,143,1
29.451447,63036,,BSDC91,,4,ok,3146,3146,100,144,0
29.683753,63037,,BSDC91,,0,ok,2851,2851,100,145,0
29.683753,63037,,BSDC91,,3,ok,2666,2666,100,144,1
29.863713,63038,,BSDC91,,0,ok,2985,2985,100,146,0
29.866207,63038,,BSDC91,,3,ok,2746,2746,100,145,1
29.866207,63038,,BSDC91,,4,ok,2770,2770,100,146,0
29.866207,63038,,BSDC91,,6,ok,2529,2529,100,145,1
30.044122,63039,,BSDC91,,0,ok,3049,3049,100,147,0
30.044122,63039,,BSDC91,,3,ok,2815,2815,100,146,1
30.044122,63039,,BSDC91,,4,ok,2956,2956,100,147,0
30.276349,63040,,BSDC91,,0,ok,3113,3113,100,148,0
30.276349,63040,,BSDC91,,3,ok,3017,3017,100,147,1
30.456729,63041,,BSDC91,,3,ok,3183,3183,100,148,1
30.458766,63041,,BSDC91,,0,ok,3217,3217,100,149,0
30.458766,63041,,BSDC91,,4,ok,3120,3120,100,149,0
30.458766,63041,,BSDC91,,6,ok,3111,3111,100,148,1
30.659188,63042,,BSDC91,,0,ok,3277,3277,100,150,0
30.659188,63042,,BSDC91,,3,ok,3290,3290,100,149,1
30.659188,63042,,BSDC91,,4,ok,3288,3288,100,150,0
30.868855,63043,,BSDC91,,0,ok,3574,3574,100,151,0
30.868855,63043,,BSDC91,,3,ok,3498,3498,100,150,1
31.071225,63044,,BSDC91,,0,ok,3347,3347,100,152,0
31.074161,63044,,BSDC91,,3,ok,3543,3543,100,151,1
31.074161,63044,,BSDC91,,4,ok,3104,3104,100,152,0
31.074161,63044,,BSDC91,,6,ok,2523,2523,100,151,1
31.251448,63045,,BSDC91,,0,ok,3314,3314,100,153,0
31.251448,63045,,BSDC91,,3,ok,3633,3633,100,152,1
31.251448,63045,,BSDC91,,6,ok,2595,2595,100,152,1
31.4837,63046,,BSDC91,,0,ok,3074,3074,100,154,0
31.4837,63046,,BSDC91,,3,ok,3738,3738,100,153,1
31.6115,63047,,BSDC91,,0,ok,2983,2983,100,155,0
31.664106,63047,,BSDC91,,3,ok,3727,3727,100,154,1
31.664106,63047,,BSDC91,,4,ok,2929,2929,100,155,0
31.664106,63047,,BSDC91,,6,ok,3003,3003,100,154,1
31.89643,63048,,BSDC91,,0,ok,2778,2778,100,156,0
31.89643,63048,,BSDC91,,3,ok,3609,3609,100,155,1
31.89643,63048,,BSDC91,,4,ok,2968,2968,100,156,0
32.076515,63049,,BSDC91,,0,ok,2660,2660,100,157,0
32.076515,63049,,BSDC91,,3,ok,3426,3426,100,156,1
32.2565,63050,,BSDC91,,3,ok,3263,3263,100,157,1
32.258584,63050,,BSDC91,,0,ok,2468,2468,100,158,0
32.258584,63050,,BSDC91,,4,ok,2614,2614,100,158,0
32.258584,63050,,BSDC91,,6,ok,3242,3242,100,157,1
32.459002,63051,,BSDC91,,0,ok,2325,2325,100,159,0
32.459002,63051,,BSDC91,,3,ok,3100,3100,100,158,1
32.459002,63051,,BSDC91,,4,ok,2561,2561,100,159,0
32.691469,63052,,BSDC91,,0,ok,2399,2399,100,160,0
32.691469,63052,,BSDC91,,3,ok,2890,2890,100,159,1
32.871453,63053,,BSDC91,,0,ok,2661,2661,100,161,0
32.873687,63053,,BSDC91,,3,ok,2717,2717,100,160,1
32.873687,63053,,BSDC91,,4,ok,2448,2448,100,161,0
32.873687,63053,,BSDC91,,6,ok,3266,3266,100,160,1
33.051585,63054,,BSDC91,,0,ok,2678,2678,100,162,0
33.051585,63054,,BSDC91,,3,ok,2667,2667,100,161,1
33.051585,63054,,BSDC91,,6,ok,3037,3037,100,161,1
33.209774,63055,,BSDC91,,0,ok,2688,2688,100,163,0
33.209774,63055,,BSDC91,,3,ok,2609,2609,100,162,1
33.464073,63056,,BSDC91,,0,ok,2799,2799,100,164,0
33.466244,63056,,BSDC91,,3,ok,2678,2678,100,163,1
33.466244,63056,,BSDC91,,4,ok,3023,3023,100,164,0
33.466244,63056,,BSDC91,,6,ok,2798,2798,100,163,1
33.666671,63057,,BSDC91,,0,ok,2909,2909,100,165,0
33.666671,63057,,BSDC91,,3,ok,2748,2748,100,164,1
33.666671,63057,,BSDC91,,4,ok,2841,2841,100,165,0
33.876478,63058,,BSDC91,,0,ok,3122,3122,100,166,0
33.876478,63058,,BSDC91,,3,ok,2812,2812,100,165,1
34.056384,63059,,BSDC91,,3,ok,2904,2904,100,166,1
34.059324,63059,,BSDC91,,0,ok,3121,3121,100,167,0
34.059324,63059,,BSDC91,,4,ok,2898,2898,100,167,0
34.059324,63059,,BSDC91,,6,ok,2413,2413,100,166,1
34.259665,63060,,BSDC91,,0,ok,3209,3209,100,168,0
34.259665,63060,,BSDC91,,3,ok,3096,3096,100,167,1
34.259665,63060,,BSDC91,,4,ok,3079,3079,100,168,0
34.46906,63061,,BSDC91,,0,ok,3275,3275,100,169,0
34.46906,63061,,BSDC91,,3,ok,3270,3270,100,168,1
34.648868,63062,,BSDC91,,0,ok,3351,3351,100,170,0
34.651212,63062,,BSDC91,,3,ok,3360,3360,100,169,1
34.651212,63062,,BSDC91,,4,ok,3240,3240,100,170,0
34.651212,63062,,BSDC91,,6,ok,2324,2324,100,169,1
34.829197,63063,,BSDC91,,0,ok,3626,3626,100,171,0
34.829197,63063,,BSDC91,,3,ok,3526,3526,100,170,1
34.829197,63063,,BSDC91,,4,ok,3240,3240,100,171,0
35.083881,63064,,BSDC91,,0,ok,3354,3354,100,172,0
35.083881,63064,,BSDC91,,3,ok,3599,3599,100,171,1
35.26386,63065,,BSDC91,,3,ok,3678,3678,100,172,1
35.266237,63065,,BSDC91,,0,ok,3380,3380,100,173,0
35.266237,63065,,BSDC91,,4,ok,3049,3049,100,173,0
35.266237,63065,,BSDC91,,6,ok,2633,2633,100,172,1
35.466763,63066,,BSDC91,,0,ok,3088,3088,100,174,0
35.466763,63066,,BSDC91,,3,ok,3863,3863,100,173,1
35.466763,63066,,BSDC91,,4,ok,2988,2988,100,174,0
35.677403,63067,,BSDC91,,0,ok,2852,2852,100,175,0
35.677403,63067,,BSDC91,,3,ok,3610,3610,100,174,1
35.85639,63068,,BSDC91,,0,ok,2758,2758,100,176,0
35.858698,63068,,BSDC91,,3,ok,4001,4001,100,175,1
35.858698,63068,,BSDC91,,4,ok,3051,3051,100,176,0
35.858698,63068,,BSDC91,,6,ok,3206,3206,100,175,1
36.059127,63069,,BSDC91,,0,ok,2630,2630,100,177,0
36.059127,63069,,BSDC91,,3,ok,3379,3379,100,176,1
36.059127,63069,,BSDC91,,6,ok,3242,3242,100,176,1
36.269076,63070,,BSDC91,,0,ok,2394,2394,100,178,0
36.269076,63070,,BSDC91,,3,ok,3148,3148,100,177,1
36.419175,63071,,BSDC91,,0,ok,2523,2523,100,179,0
36.471615,63071,,BSDC91,,3,ok,3065,3065,100,178,1
36.471615,63071,,BSDC91,,4,ok,2507,2507,100,179,0
36.471615,63071,,BSDC91,,6,ok,3350,3350,100,178,1
36.681639,63072,,BSDC91,,0,ok,2412,2412,100,180,0
36.681639,63072,,BSDC91,,3,ok,2857,2857,100,179,1
36.681639,63072,,BSDC91,,4,ok,2591,2591,100,180,0
36.884017,63073,,BSDC91,,0,ok,2539,2539,100,181,0
36.884017,63073,,BSDC91,,3,ok,2715,2715,100,180,1
37.086326,63074,,BSDC91,,3,ok,2650,2650,100,181,1
37.088639,63074,,BSDC91,,0,ok,2623,2623,100,182,0
37.088639,63074,,BSDC91,,4,ok,2551,2551,100,182,0
37.088639,63074,,BSDC91,,6,ok,2970,2970,100,181,1
37.266587,63075,,BSDC91,,0,ok,2812,2812,100,183,0
37.266587,63075,,BSDC91,,3,ok,2600,2600,100,182,1
37.266587,63075,,BSDC91,,4,ok,3099,3099,100,183,0
37.476598,63076,,BSDC91,,0,ok,2907,2907,100,184,0
37.476598,63076,,BSDC91,,3,ok,2668,2668,100,183,1
37.656439,63077,,BSDC91,,0,ok,2928,2928,100,185,0
37.658746,63077,,BSDC91,,3,ok,2760,2760,100,184,1
37.658746,63077,,BSDC91,,4,ok,2731,2731,100,185,0
37.658746,63077,,BSDC91,,6,ok,2554,2554,100,184,1
37.859212,63078,,BSDC91,,0,ok,3120,3120,100,186,0
37.859212,63078,,BSDC91,,3,ok,2846,2846,100,185,1
37.859212,63078,,BSDC91,,6,ok,2452,2452,100,185,1
38.016743,63079,,BSDC91,,0,ok,3111,3111,100,187,0
38.016743,63079,,BSDC91,,3,ok,2963,2963,100,186,1
38.271485,63080,,BSDC91,,0,ok,3260,3260,100,188,0
38.274409,63080,,BSDC91,,3,ok,3150,3150,100,187,1
38.274409,63080,,BSDC91,,4,ok,3002,3002,100,188,0
38.274409,63080,,BSDC91,,6,ok,2799,2799,100,187,1
38.45187,63081,,BSDC91,,0,ok,3266,3266,100,189,0
38.45187,63081,,BSDC91,,3,ok,3324,3324,100,188,1
38.45187,63081,,BSDC91,,4,ok,3314,3314,100,189,0
38.684237,63082,,BSDC91,,0,ok,3351,3351,100,190,0
38.684237,63082,,BSDC91,,3,ok,3415,3415,100,189,1
38.864242,63083,,BSDC91,,3,ok,3518,3518,100,190,1
38.866372,63083,,BSDC91,,0,ok,3593,3593,100,191,0
38.866372,63083,,BSDC91,,4,ok,3375,3375,100,191,0
38.866372,63083,,BSDC91,,6,ok,2442,2442,100,190,1
39.06694,63084,,BSDC91,,0,ok,3380,3380,100,192,0
39.06694,63084,,BSDC91,,3,ok,3566,3566,100,191,1
39.06694,63084,,BSDC91,,4,ok,2948,2948,100,192,0
39.276696,63085,,BSDC91,,0,ok,3384,3384,100,193,0
39.276696,63085,,BSDC91,,3,ok,3639,3639,100,192,1
39.456514,63086,,BSDC91,,0,ok,3075,3075,100,194,0
39.458761,63086,,BSDC91,,3,ok,3763,3763,100,193,1
39.458761,63086,,BSDC91,,4,ok,3022,3022,100,194,0
39.458761,63086,,BSDC91,,6,ok,2768,2768,100,193,1
39.607079,63087,,BSDC91,,0,ok,2945,2945,100,195,0
39.607079,63087,,BSDC91,,3,ok,3670,3670,100,194,1
39.607079,63087,,BSDC91,,4,ok,2883,2883,100,195,0
39.869233,63088,,BSDC91,,0,ok,2740,2740,100,196,0
39.869233,63088,,BSDC91,,3,ok,3606,3606,100,195,1
40.049007,63089,,BSDC91,,3,ok,3657,3657,100,196,1
40.051354,63089,,BSDC91,,0,ok,2716,2716,100,197,0
40.051354,63089,,BSDC91,,4,ok,2972,2972,100,197,0
40.051354,63089,,BSDC91,,6,ok,3192,3192,100,196,1
40.251746,63090,,BSDC91,,0,ok,2520,2520,100,198,0
40.251746,63090,,BSDC91,,3,ok,3338,3338,100,197,1
40.251746,63090,,BSDC91,,4,ok,2719,2719,100,198,0
40.506045,63091,,BSDC91,,0,ok,2357,2357,100,199,0
40.506045,63091,,BSDC91,,3,ok,3066,3066,100,198,1
40.665041,63092,,BSDC91,,0,ok,2445,2445,100,200,0
40.666352,63092,,BSDC91,,3,ok,2936,2936,100,199,1
40.666352,63092,,BSDC91,,4,ok,2616,2616,100,200,0
40.666352,63092,,BSDC91,,6,ok,3331,3331,100,199,1
40.866985,63093,,BSDC91,,0,ok,2616,2616,100,201,0
40.866985,63093,,BSDC91,,3,ok,2725,2725,100,200,1
40.866985,63093,,BSDC91,,6,ok,3289,3289,100,200,1
41.076853,63094,,BSDC91,,0,ok,2631,2631,100,202,0
41.076853,63094,,BSDC91,,3,ok,2695,2695,100,201,1
41.226796,63095,,BSDC91,,0,ok,2634,2634,100,203,0
41.256799,63095,,BSDC91,,3,ok,2586,2586,100,202,1
41.256799,63095,,BSDC91,,4,ok,2635,2635,100,203,0
41.256799,63095,,BSDC91,,6,ok,2892,2892,100,202,1
41.459431,63096,,BSDC91,,0,ok,2786,2786,100,204,0
41.459431,63096,,BSDC91,,3,ok,2753,2753,100,203,1
41.459431,63096,,BSDC91,,4,ok,3015,3015,100,204,0
41.669294,63097,,BSDC91,,0,ok,2803,2803,100,205,0
41.669294,63097,,BSDC91,,3,ok,2703,2703,100,204,1
41.871707,63098,,BSDC91,,3,ok,2788,2788,100,205,1
41.873837,63098,,BSDC91,,0,ok,3069,3069,100,206,0
41.873837,63098,,BSDC91,,4,ok,2856,2856,100,206,0
41.873837,63098,,BSDC91,,6,ok,2553,2553,100,205,1
42.052044,63099,,BSDC91,,0,ok,3037,3037,100,207,0
42.052044,63099,,BSDC91,,3,ok,2869,2869,100,206,1
42.052044,63099,,BSDC91,,4,ok,2904,2904,100,207,0
42.284222,63100,,BSDC91,,0,ok,3075,3075,100,208,0
42.284222,63100,,BSDC91,,3,ok,2996,2996,100,207,1
42.464149,63101,,BSDC91,,0,ok,3225,3225,100,209,0
42.467069,63101,,BSDC91,,3,ok,3154,3154,100,208,1
42.467069,63101,,BSDC91,,4,ok,3004,3004,100,209,0
42.467069,63101,,BSDC91,,6,ok,2532,2532,100,208,1
42.667432,63102,,BSDC91,,0,ok,3307,3307,100,210,0
42.667432,63102,,BSDC91,,3,ok,3276,3276,100,209,1
42.667432,63102,,BSDC91,,6,ok,2354,2354,100,209,1
42.802168,63103,,BSDC91,,0,ok,3336,3336,100,211,0
42.802168,63103,,BSDC91,,3,ok,3416,3416,100,210,1
43.056742,63104,,BSDC91,,0,ok,3658,3658,100,212,0
43.058923,63104,,BSDC91,,3,ok,3517,3517,100,211,1
43.058923,63104,,BSDC91,,4,ok,3339,3339,100,212,0
43.058923,63104,,BSDC91,,6,ok,2374,2374,100,211,1
43.259658,63105,,BSDC91,,0,ok,3301,3301,100,213,0
43.259658,63105,,BSDC91,,3,ok,3606,3606,100,212,1
43.259658,63105,,BSDC91,,4,ok,3199,3199,100,213,0
43.469287,63106,,BSDC91,,0,ok,3302,3302,100,214,0
43.469287,63106,,BSDC91,,3,ok,3619,3619,100,213,1
43.649422,63107,,BSDC91,,3,ok,3732,3732,100,214,1
43.651565,63107,,BSDC91,,0,ok,3251,3251,100,215,0
43.651565,63107,,BSDC91,,4,ok,2976,2976,100,215,0
43.651565,63107,,BSDC91,,6,ok,2670,2670,100,214,1
43.851909,63108,,BSDC91,,0,ok,3079,3079,100,216,0
43.851909,63108,,BSDC91,,3,ok,3861,3861,100,215,1
43.851909,63108,,BSDC91,,4,ok,3047,3047,100,216,0
44.084552,63109,,BSDC91,,0,ok,2914,2914,100,217,0
44.084552,63109,,BSDC91,,3,ok,3822,3822,100,216,1
44.264185,63110,,BSDC91,,0,ok,2760,2760,100,218,0
44.266692,63110,,BSDC91,,3,ok,3623,3623,100,217,1
44.266692,63110,,BSDC91,,4,ok,3014,3014,100,218,0
44.266692,63110,,BSDC91,,6,ok,3133,3133,100,217,1
44.444668,63111,,BSDC91,,0,ok,2605,2605,100,219,0
44.444668,63111,,BSDC91,,3,ok,3451,3451,100,218,1
44.444668,63111,,BSDC91,,4,ok,2750,2750,100,219,0
44.677009,63112,,BSDC91,,0,ok,2454,2454,100,220,0
44.677009,63112,,BSDC91,,3,ok,3220,3220,100,219,1
44.856734,63113,,BSDC91,,3,ok,3079,3079,100,220,1
44.858947,63113,,BSDC91,,0,ok,2412,2412,100,221,0
44.858947,63113,,BSDC91,,4,ok,2566,2566,100,221,0
44.858947,63113,,BSDC91,,6,ok,3316,3316,100,220,1
45.089683,63114,,BSDC91,,0,ok,2395,2395,100,222,0
45.089683,63114,,BSDC91,,3,ok,2982,2982,100,221,1
45.089683,63114,,BSDC91,,4,ok,2572,2572,100,222,0
45.269351,63115,,BSDC91,,0,ok,2528,2528,100,223,0
45.269351,63115,,BSDC91,,3,ok,2743,2743,100,222,1
45.471672,63116,,BSDC91,,0,ok,2532,2532,100,224,0
45.474236,63116,,BSDC91,,3,ok,2677,2677,100,223,1
45.474236,63116,,BSDC91,,4,ok,2614,2614,100,224,0
45.474236,63116,,BSDC91,,6,ok,3147,3147,100,223,1
45.652515,63117,,BSDC91,,0,ok,2689,2689,100,225,0
45.652515,63117,,BSDC91,,3,ok,2642,2642,100,224,1
45.652515,63117,,BSDC91,,6,ok,2937,2937,100,224,1
45.884473,63118,,BSDC91,,0,ok,2803,2803,100,226,0
45.884473,63118,,BSDC91,,3,ok,2686,2686,100,225,1
46.012037,63119,,BSDC91,,0,ok,2895,2895,100,227,0
46.064564,63119,,BSDC91,,3,ok,2630,2630,100,226,1
46.064564,63119,,BSDC91,,4,ok,2795,2795,100,227,0
46.064564,63119,,BSDC91,,6,ok,2641,2641,100,226,1
46.267046,63120,,BSDC91,,0,ok,2916,2916,100,228,0
46.267046,63120,,BSDC91,,3,ok,2763,2763,100,227,1
46.267046,63120,,BSDC91,,4,ok,2753,2753,100,228,0
46.447086,63121,,BSDC91,,0,ok,3029,3029,100,229,0
46.447086,63121,,BSDC91,,3,ok,2828,2828,100,228,1
46.656881,63122,,BSDC91,,3,ok,3041,3041,100,229,1
46.659148,63122,,BSDC91,,0,ok,3084,3084,100,230,0
46.659148,63122,,BSDC91,,4,ok,2922,2922,100,230,0
46.659148,63122,,BSDC91,,6,ok,2472,2472,100,229,1
46.859496,63123,,BSDC91,,0,ok,3234,3234,100,231,0
46.859496,63123,,BSDC91,,3,ok,3225,3225,100,230,1
46.859496,63123,,BSDC91,,4,ok,3032,3032,100,231,0
47.070006,63124,,BSDC91,,0,ok,3274,3274,100,232,0
47.070006,63124,,BSDC91,,3,ok,3312,3312,100,231,1
47.24935,63125,,BSDC91,,0,ok,3621,3621,100,233,0
47.251662,63125,,BSDC91,,3,ok,3450,3450,100,232,1
47.251662,63125,,BSDC91,,4,ok,3286,3286,100,233,0
47.251662,63125,,BSDC91,,6,ok,2394,2394,100,232,1
47.452088,63126,,BSDC91,,0,ok,3291,3291,100,234,0
47.452088,63126,,BSDC91,,3,ok,3552,3552,100,233,1
47.452088,63126,,BSDC91,,6,ok,2539,2539,100,233,1
47.609579,63127,,BSDC91,,0,ok,3336,3336,100,235,0
47.609579,63127,,BSDC91,,3,ok,3630,3630,100,234,1
47.86428,63128,,BSDC91,,0,ok,3092,3092,100,236,0
47.866465,63128,,BSDC91,,3,ok,3701,3701,100,235,1
47.866465,63128,,BSDC91,,4,ok,2974,2974,100,236,0
47.866465,63128,,BSDC91,,6,ok,2779,2779,100,235,1
48.067152,63129,,BSDC91,,0,ok,3023,3023,100,237,0
48.067152,63129,,BSDC91,,3,ok,3690,3690,100,236,1
48.067152,63129,,BSDC91,,4,ok,2935,2935,100,237,0
48.247024,63130,,BSDC91,,0,ok,2826,2826,100,238,0
48.247024,63130,,BSDC91,,3,ok,3610,3610,100,237,1
48.457265,63131,,BSDC91,,3,ok,3570,3570,100,238,1
48.459124,63131,,BSDC91,,0,ok,2670,2670,100,239,0
48.459124,63131,,BSDC91,,4,ok,2971,2971,100,239,0
48.459124,63131,,BSDC91,,6,ok,3199,3199,100,238,1
48.659832,63132,,BSDC91,,0,ok,2537,2537,100,240,0
48.659832,63132,,BSDC91,,3,ok,3300,3300,100,239,1
48.659832,63132,,BSDC91,,4,ok,2767,2767,100,240,0
48.869483,63133,,BSDC91,,0,ok,2362,2362,100,241,0
48.869483,63133,,BSDC91,,3,ok,3139,3139,100,240,1
49.049333,63134,,BSDC91,,0,ok,2327,2327,100,242,0
49.124513,63134,,BSDC91,,3,ok,2962,2962,100,241,1
49.124513,63134,,BSDC91,,4,ok,2612,2612,100,242,0
49.124513,63134,,BSDC91,,6,ok,3375,3375,100,241,1
49.229728,63135,,BSDC91,,0,ok,2551,2551,100,243,0
49.229728,63135,,BSDC91,,3,ok,2811,2811,100,242,1
49.229728,63135,,BSDC91,,4,ok,2411,2411,100,243,0
49.48437,63136,,BSDC91,,0,ok,2563,2563,100,244,0
49.48437,63136,,BSDC91,,3,ok,2669,2669,100,243,1
49.664443,63137,,BSDC91,,3,ok,2620,2620,100,244,1
49.666759,63137,,BSDC91,,0,ok,2670,2670,100,245,0
49.666759,63137,,BSDC91,,4,ok,2652,2652,100,245,0
49.666759,63137,,BSDC91,,6,ok,2940,2940,100,244,1
49.867077,63138,,BSDC91,,0,ok,2839,2839,100,246,0
49.867077,63138,,BSDC91,,3,ok,2790,2790,100,245,1
49.867077,63138,,BSDC91,,4,ok,3014,3014,100,246,0
50.047046,63139,,BSDC91,,0,ok,2800,2800,100,247,0
50.047046,63139,,BSDC91,,3,ok,2653,2653,100,246,1
50.257225,63140,,BSDC91,,0,ok,3042,3042,100,248,0
50.259429,63140,,BSDC91,,3,ok,2790,2790,100,247,1
50.259429,63140,,BSDC91,,4,ok,2927,2927,100,248,0
50.259429,63140,,BSDC91,,6,ok,2538,2538,100,247,1
50.459649,63141,,BSDC91,,0,ok,3092,3092,100,249,0
50.459649,63141,,BSDC91,,3,ok,2873,2873,100,248,1
50.459649,63141,,BSDC91,,6,ok,2416,2416,100,248,1
50.669735,63142,,BSDC91,,0,ok,3144,3144,100,250,0
50.669735,63142,,BSDC91,,3,ok,3042,3042,100,249,1
50.819535,63143,,BSDC91,,0,ok,3237,3237,100,251,0
50.852314,63143,,BSDC91,,3,ok,3195,3195,100,250,1
50.852314,63143,,BSDC91,,4,ok,3091,3091,100,251,0
50.852314,63143,,BSDC91,,6,ok,2365,2365,100,250,1
51.052163,63144,,BSDC91,,0,ok,3363,3363,100,252,0
51.052163,63144,,BSDC91,,3,ok,3410,3410,100,251,1
51.052163,63144,,BSDC91,,4,ok,3193,3193,100,252,0
51.284535,63145,,BSDC91,,0,ok,3686,3686,100,253,0
51.284535,63145,,BSDC91,,3,ok,3547,3547,100,252,1
51.46453,63146,,BSDC91,,3,ok,3640,3640,100,253,1
51.46676,63146,,BSDC91,,0,ok,3285,3285,100,254,0
51.46676,63146,,BSDC91,,4,ok,3081,3081,100,254,0
51.46676,63146,,BSDC91,,6,ok,2565,2565,100,253,1
51.667248,63147,,BSDC91,,0,ok,3375,3375,100,255,0
51.667248,63147,,BSDC91,,3,ok,3625,3625,100,254,1
51.667248,63147,,BSDC91,,4,ok,3040,3040,100,255,0
51.84699,63148,,BSDC91,,0,ok,3060,3060,100,256,0
51.84699,63148,,BSDC91,,3,ok,3759,3759,100,255,1
52.057677,63149,,BSDC91,,0,ok,2956,2956,100,257,0
52.059422,63149,,BSDC91,,3,ok,3775,3775,100,256,1
52.059422,63149,,BSDC91,,4,ok,2892,2892,100,257,0
52.059422,63149,,BSDC91,,6,ok,2949,2949,100,256,1
52.259876,63150,,BSDC91,,0,ok,2760,2760,100,258,0
52.259876,63150,,BSDC91,,3,ok,3610,3610,100,257,1
52.259876,63150,,BSDC91,,6,ok,3010,3010,100,257,1
52.417329,63151,,BSDC91,,0,ok,2640,2640,100,259,0
52.417329,63151,,BSDC91,,3,ok,3423,3423,100,258,1
52.649575,63152,,BSDC91,,0,ok,2455,2455,100,260,0
52.65172,63152,,BSDC91,,3,ok,3209,3209,100,259,1
52.65172,63152,,BSDC91,,4,ok,2630,2630,100,260,0
52.65172,63152,,BSDC91,,6,ok,3203,3203,100,259,1
52.852075,63153,,BSDC91,,0,ok,2374,2374,100,261,0
52.852075,63153,,BSDC91,,3,ok,3055,3055,100,260,1
52.852075,63153,,BSDC91,,4,ok,2548,2548,100,261,0
53.08446,63154,,BSDC91,,0,ok,2484,2484,100,262,0
53.08446,63154,,BSDC91,,3,ok,2875,2875,100,261,1
53.264886,63155,,BSDC91,,3,ok,2789,2789,100,262,1
53.266836,63155,,BSDC91,,0,ok,2681,2681,100,263,0
53.266836,63155,,BSDC91,,4,ok,2482,2482,100,263,0
53.266836,63155,,BSDC91,,6,ok,3213,3213,100,262,1
53.467239,63156,,BSDC91,,0,ok,2711,2711,100,264,0
53.467239,63156,,BSDC91,,3,ok,2633,2633,100,263,1
53.467239,63156,,BSDC91,,4,ok,2656,2656,100,264,0
53.677591,63157,,BSDC91,,0,ok,2708,2708,100,265,0
53.677591,63157,,BSDC91,,3,ok,2590,2590,100,264,1
53.856992,63158,,BSDC91,,0,ok,2840,2840,100,266,0
53.859765,63158,,BSDC91,,3,ok,2713,2713,100,265,1
53.859765,63158,,BSDC91,,4,ok,3053,3053,100,266,0
53.859765,63158,,BSDC91,,6,ok,2779,2779,100,265,1
54.036885,63159,,BSDC91,,0,ok,2892,2892,100,267,0
54.036885,63159,,BSDC91,,3,ok,2702,2702,100,266,1
54.036885,63159,,BSDC91,,4,ok,2803,2803,100,267,0
54.269723,63160,,BSDC91,,0,ok,3034,3034,100,268,0
54.269723,63160,,BSDC91,,3,ok,2773,2773,100,267,1
54.449652,63161,,BSDC91,,3,ok,2965,2965,100,268,1
54.451915,63161,,BSDC91,,0,ok,3058,3058,100,269,0
54.451915,63161,,BSDC91,,4,ok,2930,2930,100,269,0
54.451915,63161,,BSDC91,,6,ok,2424,2424,100,268,1
54.652377,63162,,BSDC91,,0,ok,3245,3245,100,270,0
54.652377,63162,,BSDC91,,3,ok,3171,3171,100,269,1
54.652377,63162,,BSDC91,,4,ok,3069,3069,100,270,0
54.88464,63163,,BSDC91,,0,ok,3287,3287,100,271,0
54.88464,63163,,BSDC91,,3,ok,3266,3266,100,270,1
