capture_id,frame,baseline_mm,deviation_from_120
R05,6232,1071.0031667960498,951.0031667960498
R05,6233,1072.2280933327613,952.2280933327613
R05,6234,1105.1001237948742,985.1001237948742
R05,6235,1164.6104990064985,1044.6104990064985
R05,6236,1163.6946323865832,1043.6946323865832
R05,6237,1170.6216873208475,1050.6216873208475
R05,6238,994.5862296242509,874.5862296242509
R05,6239,1007.0400348454418,887.0400348454418
R05,6240,983.6238274703855,863.6238274703855
R05,6241,957.5169260709608,837.5169260709608
R05,6242,980.9040159633716,860.9040159633716
R05,6243,974.85055444309,854.85055444309
R05,6244,966.7708543467911,846.7708543467911
R05,6245,983.3136411478785,863.3136411478785
R05,6246,1054.0983699784585,934.0983699784585
R05,6247,1071.3490202838993,951.3490202838993
R05,6248,1080.3991710193154,960.3991710193154
R05,6249,1044.9885689132632,924.9885689132632
R05,6250,844.2384051684787,724.2384051684787
R05,6251,995.752484616607,875.752484616607
R05,6252,954.593319145177,834.593319145177
R05,6253,969.5589940791593,849.5589940791593
R05,6254,936.0724772642973,816.0724772642973
R05,6255,1060.3302104918141,940.3302104918141
R05,6256,1049.586476995404,929.5864769954039
R05,6257,990.8816120507776,870.8816120507776
R05,6258,1043.264637799153,923.264637799153
R05,6259,1101.935286355857,981.935286355857
R05,6260,1015.2822314952443,895.2822314952443
R05,6261,1079.7320002471652,959.7320002471652
R05,6262,1023.6089182233544,903.6089182233544
R05,6263,1122.3534230456596,1002.3534230456596
R05,6264,1101.4005628928549,981.4005628928549
R05,6265,1052.4574523356594,932.4574523356594
R05,6266,1164.9900239452336,1044.9900239452336
R05,6267,898.1832450713937,778.1832450713937
R05,6268,1148.648180451254,1028.648180451254
R05,6269,1116.653740889336,996.653740889336
R05,6270,961.8648158339269,841.8648158339269
R05,6271,965.6373528047752,845.6373528047752
R05,6272,1072.3939552219974,952.3939552219974
R05,6273,1073.7738532619514,953.7738532619514
R05,6274,1009.4391269352167,889.4391269352167
R05,6275,1099.5246332753663,979.5246332753663
R05,6276,1097.2629327630673,977.2629327630673
R05,6277,1176.0714085123743,1056.0714085123743
R05,6278,1207.807898577953,1087.807898577953
R05,6279,1382.42437441713,1262.42437441713
R05,6280,1107.2104186172892,987.2104186172892
R05,6281,1058.1076950242698,938.1076950242698
R05,6282,1048.4431159612,928.4431159612
R05,6283,1047.1277693035825,927.1277693035825
R05,6284,996.0498219857441,876.0498219857441
R05,6285,1053.70997637502,933.70997637502
R05,6286,992.1322706608402,872.1322706608402
R05,6287,975.8944231579322,855.8944231579322
R05,6288,1056.9916871975445,936.9916871975445
R05,6289,1049.5359871987062,929.5359871987062
R05,6290,1024.7489241338365,904.7489241338365
R05,6291,1057.035107571022,937.0351075710221
R05,6292,1062.4384729523147,942.4384729523147
R05,6293,957.1859760745558,837.1859760745558
R05,6294,993.8174287678816,873.8174287678816
R05,6295,908.0497518017777,788.0497518017777
R05,6296,958.1678576942278,838.1678576942278
R05,6297,895.4212312186945,775.4212312186945
R05,6298,1057.6409711198119,937.6409711198119
R05,6299,1080.6851158875843,960.6851158875843
R05,6300,1075.47497691986,955.47497691986
R05,6301,992.1816525012032,872.1816525012032
R05,6302,1075.7965949212648,955.7965949212648
R05,6303,1028.6941997207048,908.6941997207048
R05,6304,1084.1048208729305,964.1048208729305
R05,6305,1083.9859762556275,963.9859762556275
R05,6306,1113.8631047728543,993.8631047728543
R05,6307,1096.349032126701,976.3490321267011
R05,6308,1129.2302265634057,1009.2302265634057
R05,6309,1157.5634197497438,1037.5634197497438
R05,6310,1045.0422055067384,925.0422055067384
R05,6311,1060.4108662263798,940.4108662263798
R05,6312,985.7195055080334,865.7195055080334
R05,6313,1028.5524866460844,908.5524866460844
R05,6314,923.1292293809754,803.1292293809754
R05,6315,1027.2247388493015,907.2247388493015
R05,6316,1008.8949110313,888.8949110313
R05,6317,1190.9169939538212,1070.9169939538212
R05,6318,1069.1024655091012,949.1024655091012
R05,6319,1050.9837040812752,930.9837040812752
R05,6320,1068.544925024737,948.544925024737
R05,6321,1026.0232082319772,906.0232082319772
R05,6322,1070.801307354555,950.8013073545551
R05,6323,890.3464960197092,770.3464960197092
R05,6324,954.6161476137734,834.6161476137734
R05,6325,961.8340126118202,841.8340126118202
R05,6326,1033.7828558245305,913.7828558245305
R05,6327,1023.7236196624846,903.7236196624846
R05,6328,1043.868904667212,923.8689046672121
R05,6329,1109.325414135916,989.3254141359159
R05,6330,1095.964361029931,975.9643610299311
R05,6331,976.4277539413272,856.4277539413272
R05,6332,929.7747595282128,809.7747595282128
R05,6333,952.1351633265498,832.1351633265498
R05,6334,897.5253760221593,777.5253760221593
R05,6335,954.4411032326516,834.4411032326516
R05,6336,1060.1926372203352,940.1926372203352
R05,6337,1030.517726627439,910.5177266274391
R05,6338,984.3155744667059,864.3155744667059
R05,6339,1020.003958465147,900.003958465147
R05,6340,1052.6076282338743,932.6076282338743
R05,6341,1018.2760898048798,898.2760898048798
R05,6342,1047.391229724908,927.391229724908
R05,6343,1122.2912882790038,1002.2912882790038
R05,6344,1041.2636045176794,921.2636045176794
R05,6345,1082.6832344891131,962.6832344891131
R05,6346,1226.6784415731286,1106.6784415731286
R05,6347,890.0384409255295,770.0384409255295
R05,6348,1165.7854937141453,1045.7854937141453
R05,6349,1106.418459009689,986.4184590096891
R05,6350,1040.3136980466645,920.3136980466645
R05,6351,1001.0059369424101,881.0059369424101
R05,6352,1038.387363518437,918.387363518437
R05,6353,1088.3509283059377,968.3509283059377
R05,6354,1025.673875082482,905.673875082482
R05,6355,1045.78413457059,925.7841345705899
R05,6356,1046.6446420720677,926.6446420720677
R05,6357,1254.6699315309436,1134.6699315309436
R05,6358,1164.5375333493623,1044.5375333493623
R05,6359,1109.8346489603216,989.8346489603216
R05,6360,979.1337103399377,859.1337103399377
R05,6361,1041.1011304546814,921.1011304546814
R05,6362,959.3958191199886,839.3958191199886
R05,6363,979.5352972327337,859.5352972327337
R05,6364,962.164896389641,842.164896389641
R05,6365,991.9682126315797,871.9682126315797
R05,6366,1120.7349227933305,1000.7349227933305
R05,6367,1018.1681902598839,898.1681902598839
R05,6368,1128.6957911566003,1008.6957911566003
R05,6369,1077.5622592593152,957.5622592593152
R05,6370,1097.5242864310496,977.5242864310496
R05,6371,888.8255192999665,768.8255192999665
R05,6372,1012.9779267390707,892.9779267390707
R05,6373,966.1288548462662,846.1288548462662
R05,6374,902.4279049284696,782.4279049284696
R05,6375,886.1436753996326,766.1436753996326
R05,6376,1122.0785792927877,1002.0785792927877
R05,6377,1051.6412780055455,931.6412780055455
R05,6378,921.3442455518515,801.3442455518515
R05,6379,943.2637147573423,823.2637147573423
R05,6380,972.273748422743,852.273748422743
R05,6381,1004.6331983218049,884.6331983218049
R05,6382,1019.677093126113,899.677093126113
R05,6383,1016.9956302715057,896.9956302715057
R05,6384,1127.1243230288803,1007.1243230288803
R05,6385,923.6797088431665,803.6797088431665
R05,6386,1159.8898335957956,1039.8898335957956
R05,6387,1203.0111096018748,1083.0111096018748
R05,6388,898.8202488796853,778.8202488796853
R05,6389,1234.3568842939164,1114.3568842939164
R05,6390,1083.4420326620198,963.4420326620198
R05,6391,1017.2044341120901,897.2044341120901
R05,6392,1029.404286106636,909.4042861066359
R05,6393,992.9810152203188,872.9810152203188
R05,6394,1084.2749570738972,964.2749570738972
R05,6395,976.1562691752606,856.1562691752606
R05,6396,1080.0380988966444,960.0380988966444
R05,6397,1042.3926899538742,922.3926899538742
R05,6398,1134.4839746913294,1014.4839746913294
R05,6399,1236.808979306374,1116.808979306374
R05,6400,1094.8345979215012,974.8345979215012
R05,6401,1062.5975199256739,942.5975199256739
R05,6402,1019.7540967231153,899.7540967231153
R05,6403,1186.6508284049353,1066.6508284049353
R05,6404,1004.6442190188823,884.6442190188823
R05,6405,1024.126916473939,904.126916473939
R05,6406,988.1837675130728,868.1837675130728
R05,6407,1002.0422140441373,882.0422140441373
R05,6408,1080.6391814650676,960.6391814650676
R05,6409,1030.2419095838436,910.2419095838436
R05,6410,955.1009864342653,835.1009864342653
R05,6411,1079.7677247379443,959.7677247379443
R05,6412,1091.7343907544646,971.7343907544646
R05,6413,917.1594140618755,797.1594140618755
R05,6414,987.3319292930809,867.3319292930809
R05,6415,1012.699689732378,892.699689732378
R05,6416,954.570264703977,834.570264703977
R05,6417,1002.095551966725,882.095551966725
R05,6418,960.8074254285079,840.8074254285079
R05,6419,1102.5934622581608,982.5934622581608
R05,6420,997.331525919809,877.331525919809
R05,6421,994.1767091811412,874.1767091811412
R05,6422,995.2513524686108,875.2513524686108
R05,6423,941.2525660072085,821.2525660072085
R05,6424,1052.2133784587304,932.2133784587304
R05,6425,1143.0640184260315,1023.0640184260315
R05,6426,1094.0998814567452,974.0998814567452
R05,6427,1084.7217364308808,964.7217364308808
R05,6428,1217.9203812090607,1097.9203812090607
R05,6429,1190.7150494600855,1070.7150494600855
R05,6430,1225.622016230211,1105.622016230211
R05,6431,1086.4220666175681,966.4220666175681
R05,6432,988.0295418508667,868.0295418508667
R05,6433,945.6256709137149,825.6256709137149
R05,6434,1047.1157926258788,927.1157926258788
R05,6435,1103.8458102343304,983.8458102343304
R05,6436,976.3818133210978,856.3818133210978
R05,6437,1103.9035301105548,983.9035301105548
R05,6438,1048.6345583910327,928.6345583910327
R05,6439,1182.2688397229813,1062.2688397229813
R05,6440,1239.4231725410818,1119.4231725410818
R05,6441,1143.591938795055,1023.5919387950551
R05,6442,1017.5102606300522,897.5102606300522
R05,6443,1044.919958407177,924.9199584071771
R05,6444,1045.8157863305787,925.8157863305787
R05,6445,1016.1452217008465,896.1452217008465
R05,6446,989.8263085134485,869.8263085134485
R05,6447,1025.5831140983616,905.5831140983616
R05,6448,1027.1739458738855,907.1739458738855
R05,6449,1007.4895213463329,887.4895213463329
R05,6450,1052.0176478910175,932.0176478910175
R05,6451,1069.9912505092407,949.9912505092407
R05,6452,1058.7671931876416,938.7671931876416
R05,6453,1060.763888309012,940.7638883090119
R05,6454,1066.7732466543487,946.7732466543487
R05,6455,814.1251518454869,694.1251518454869
R05,6456,916.3947330185002,796.3947330185002
R05,6457,919.7757519273677,799.7757519273677
R05,6458,991.5194801169396,871.5194801169396
R05,6459,1127.007106018031,1007.007106018031
R05,6460,1150.852638259917,1030.852638259917
R05,6461,990.78865285236,870.78865285236
R05,6462,1042.0211291218423,922.0211291218423
R05,6463,1132.4132263568556,1012.4132263568556
R05,6464,1082.539992557002,962.539992557002
R05,6465,1108.7124757169927,988.7124757169927
R05,6466,971.3934939853725,851.3934939853725
R05,6467,1145.1067896536697,1025.1067896536697
R05,6468,1033.2396538785051,913.2396538785051
R05,6469,1119.1342592581404,999.1342592581404
R05,6470,1136.416893112106,1016.416893112106
R05,6471,907.6587582265645,787.6587582265645
R05,6472,1159.6193047118325,1039.6193047118325
R05,6473,1030.989013994342,910.989013994342
R05,6474,952.8982179388619,832.8982179388619
R05,6475,994.3484261779834,874.3484261779834
R05,6476,1016.5124186326968,896.5124186326968
R05,6477,1093.2601833589642,973.2601833589642
R05,6478,1073.130069027122,953.1300690271221
R05,6479,1069.1463576196154,949.1463576196154
R05,6480,1221.6897388879893,1101.6897388879893
R05,6481,1387.1751674358861,1267.1751674358861
R05,6482,1144.584834647089,1024.584834647089
R05,6483,967.6842801880412,847.6842801880412
R05,6484,1062.5481283171507,942.5481283171507
R05,6485,1046.1128551518234,926.1128551518234
R05,6486,1057.0094350175423,937.0094350175423
R05,6487,984.9975778940105,864.9975778940105
R05,6488,962.7550236648704,842.7550236648704
R05,6489,1016.8881628697109,896.8881628697109
R05,6490,1000.5962667673864,880.5962667673864
R05,6491,1117.3704753613056,997.3704753613056
R05,6492,1043.3059553093651,923.3059553093651
R05,6493,1061.8280104194675,941.8280104194675
R05,6494,954.1621991699861,834.1621991699861
R05,6495,804.756234312437,684.756234312437
R05,6496,969.682061981155,849.682061981155
R05,6497,927.7157473818675,807.7157473818675
R05,6498,973.7986689273271,853.7986689273271
R05,6499,978.3305830887031,858.3305830887031
R05,6500,1051.3697151538465,931.3697151538465
R05,6501,1152.4731923754812,1032.4731923754812
R05,6502,993.2048188797828,873.2048188797828
R05,6503,1044.9094505914288,924.9094505914288
R05,6504,1096.40372180419,976.4037218041899
R05,6505,1069.90757819641,949.90757819641
R05,6506,1017.4576743249451,897.4576743249451
R05,6507,984.3437576953881,864.3437576953881
R05,6508,1080.6745800490082,960.6745800490082
R05,6509,1042.11915479673,922.1191547967301
R05,6510,1035.3754069437152,915.3754069437152
R05,6511,1224.7790286676552,1104.7790286676552
R05,6512,929.2311690228689,809.2311690228689
R05,6513,1152.0938348826962,1032.0938348826962
R05,6514,1046.4228659530977,926.4228659530977
R05,6515,972.5309146801261,852.5309146801261
R05,6516,1068.1504948970353,948.1504948970353
R05,6517,1020.6699231105187,900.6699231105187
R05,6518,1011.1419709886991,891.1419709886991
R05,6519,981.874822191124,861.874822191124
R05,6520,1032.0667603353381,912.0667603353381
R05,6521,1091.9297758666298,971.9297758666298
R05,6522,1174.8156797990787,1054.8156797990787
R05,6523,1206.175078279753,1086.175078279753
R05,6524,1155.909217806225,1035.909217806225
R05,6525,1159.7546068719244,1039.7546068719244
R05,6526,1008.3168652744993,888.3168652744993
R05,6527,1118.066120899907,998.066120899907
R05,6528,1084.0304449236464,964.0304449236464
R05,6529,1059.5544702253258,939.5544702253258
R05,6530,967.2498325875772,847.2498325875772
R05,6531,941.2140807722551,821.2140807722551
R05,6532,1024.6527072980045,904.6527072980045
R05,6533,1004.4912967343796,884.4912967343796
R05,6534,1060.1326999085804,940.1326999085804
R05,6535,1021.6804514756726,901.6804514756726
R05,6536,1033.119677786185,913.1196777861851
R05,6537,1048.3820769059466,928.3820769059466
R05,6538,878.318467212126,758.318467212126
R05,6539,936.2667929184465,816.2667929184465
R05,6540,946.9685394086907,826.9685394086907
R05,6541,947.5208690306622,827.5208690306622
R05,6542,628.1383692557118,508.13836925571184
R05,6543,1076.6713497595954,956.6713497595954
R05,6544,1121.8061313814578,1001.8061313814578
R05,6545,1034.1310084242475,914.1310084242475
R05,6546,1069.4319669668932,949.4319669668932
R05,6547,1069.606559395558,949.606559395558
R05,6548,995.7488506644239,875.7488506644239
R05,6549,1081.05133947248,961.0513394724801
R05,6550,1217.4091637457957,1097.4091637457957
R05,6551,1105.5505538900961,985.5505538900961
R05,6552,1113.2828719730155,993.2828719730155
R05,6553,1193.3705514945711,1073.3705514945711
R05,6554,1238.2875110878072,1118.2875110878072
R05,6555,895.4934890987815,775.4934890987815
R05,6556,1113.6310687516607,993.6310687516607
R05,6557,1046.7724732358924,926.7724732358924
R05,6558,932.7130323603369,812.7130323603369
R05,6559,1036.0471898660255,916.0471898660255
R05,6560,1052.0500899801493,932.0500899801493
R05,6561,1040.68154780401,920.68154780401
R05,6562,993.5690608647207,873.5690608647207
R05,6563,1080.6587801151709,960.6587801151709
R05,6564,1064.7440869701977,944.7440869701977
R05,6565,1167.6868798385572,1047.6868798385572
R05,6566,1203.7573450076834,1083.7573450076834
R05,6567,1145.5479158602504,1025.5479158602504
R05,6568,1008.6547387048996,888.6547387048996
R05,6569,1014.1855551923115,894.1855551923115
R05,6570,1052.9530915497712,932.9530915497712
R05,6571,1247.1955430831645,1127.1955430831645
R05,6572,1088.2814696511807,968.2814696511807
R05,6573,916.8462321729965,796.8462321729965
R05,6574,990.504495524574,870.504495524574
R05,6575,948.7688090479683,828.7688090479683
R05,6576,1047.8610563974325,927.8610563974325
R05,6577,1026.1415083112638,906.1415083112638
R05,6578,1089.6385712206932,969.6385712206932
R05,6579,1054.4818550695643,934.4818550695643
R05,6580,1083.2543429044802,963.2543429044802
R05,6581,971.870183462032,851.870183462032
R05,6582,990.7353912385137,870.7353912385137
R05,6583,1005.781775193847,885.781775193847
R05,6584,966.7030780789524,846.7030780789524
R05,6585,929.1402427826877,809.1402427826877
R05,6586,977.9015185515769,857.9015185515769
R05,6587,1099.553142438826,979.553142438826
R05,6588,1007.1800780297051,887.1800780297051
R05,6589,936.1373574348042,816.1373574348042
R05,6590,984.486096513128,864.486096513128
R05,6591,1064.1814543080588,944.1814543080588
R05,6592,1067.6112325209765,947.6112325209765
R05,6593,1003.8402833578388,883.8402833578388
R05,6594,1106.1761641773342,986.1761641773342
R05,6595,1018.4358649155022,898.4358649155022
R05,6596,1129.905240051466,1009.9052400514661
R05,6597,1246.8545985806652,1126.8545985806652
R05,6598,881.7881006288113,761.7881006288113
R05,6599,1262.4510746423316,1142.4510746423316
R05,6600,1055.5747550306396,935.5747550306396
R05,6601,1075.1499490378844,955.1499490378844
R05,6602,979.1306760790502,859.1306760790502
R05,6603,1063.1200496303034,943.1200496303034
R05,6604,1097.7438169623588,977.7438169623588
R05,6605,995.8866097990034,875.8866097990034
R05,6606,1097.5280633570703,977.5280633570703
R05,6607,1071.0928945919604,951.0928945919604
R05,6608,1172.1446238715318,1052.1446238715318
R05,6609,1241.302231700745,1121.302231700745
R05,6610,1053.7328684281406,933.7328684281406
R05,6611,1020.0657974872312,900.0657974872312
R05,6612,1046.1207085368933,926.1207085368933
R05,6613,1171.8320266260457,1051.8320266260457
R05,6614,1115.7037009744672,995.7037009744672
R05,6615,998.4931858200811,878.4931858200811
R05,6616,958.6235527739168,838.6235527739168
R05,6617,996.2670977933913,876.2670977933913
R05,6618,1054.3995156123087,934.3995156123087
R05,6619,1060.8907039847652,940.8907039847652
R05,6620,1066.6146549648104,946.6146549648104
R05,6621,999.3754739693416,879.3754739693416
R05,6622,1081.5918902824612,961.5918902824612
R05,6623,979.9660611742478,859.9660611742478
R05,6624,912.8097294291567,792.8097294291567
R05,6625,990.2271322729431,870.2271322729431
R05,6626,959.9101430340259,839.9101430340259
R05,6627,1006.3433448801275,886.3433448801275
R05,6628,1090.6843326920537,970.6843326920537
R05,6629,1077.6959911237104,957.6959911237104
R05,6630,923.2394784735488,803.2394784735488
R05,6631,975.1039149420075,855.1039149420075
R05,6632,1031.7395882221224,911.7395882221224
R05,6633,988.0023407139854,868.0023407139854
R05,6634,1114.0563529259996,994.0563529259996
R05,6635,1005.5798042456638,885.5798042456638
R05,6636,1211.6026434524947,1091.6026434524947
R05,6637,987.9965881658942,867.9965881658942
R05,6638,1188.7397985025468,1068.7397985025468
R05,6639,1151.5346922521276,1031.5346922521276
R05,6640,911.3651807123632,791.3651807123632
R05,6641,1251.2230797578811,1131.2230797578811
R05,6642,1074.3474136477246,954.3474136477246
R05,6643,983.6376239675388,863.6376239675388
R05,6644,1058.6309516253582,938.6309516253582
R05,6645,1063.9422603115659,943.9422603115659
R05,6646,1060.724976869791,940.7249768697909
R05,6647,964.3600425738293,844.3600425738293
R05,6648,1059.199611398979,939.199611398979
R05,6649,1003.0671733498635,883.0671733498635
R05,6650,1191.9844459383417,1071.9844459383417
R05,6651,1290.9360673875124,1170.9360673875124
R05,6652,1238.4888139356358,1118.4888139356358
R05,6653,996.7626799901714,876.7626799901714
R05,6654,903.5623759221285,783.5623759221285
R05,6655,1021.2491335417185,901.2491335417185
R05,6656,1042.5340087577654,922.5340087577654
R05,6657,962.640111722937,842.640111722937
R05,6658,951.159817512305,831.159817512305
R05,6659,974.2025460498201,854.2025460498201
R05,6660,1042.5199197426439,922.5199197426439
R05,6661,1040.7011408651776,920.7011408651776
R05,6662,1035.3824883696404,915.3824883696404
R05,6663,1010.3905656890443,890.3905656890443
R05,6664,1084.5769764407698,964.5769764407698
R05,6665,853.4023062059459,733.4023062059459
R05,6666,980.1143456832101,860.1143456832101
R05,6667,923.8569761443931,803.8569761443931
R05,6668,911.7037482314879,791.7037482314879
R05,6669,1014.421112444075,894.421112444075
R05,6670,1083.822610598142,963.8226105981421
R05,6671,1094.2565010018736,974.2565010018736
R05,6672,1024.4583644897941,904.4583644897941
R05,6673,1047.470458166525,927.4704581665251
R05,6674,1133.0493391035534,1013.0493391035534
R05,6675,1012.012669917158,892.012669917158
R05,6676,1032.259778907946,912.2597789079459
R05,6677,1088.3888488767932,968.3888488767932
R05,6678,1159.3731921298936,1039.3731921298936
R05,6679,1022.8000538681313,902.8000538681313
R05,6680,1157.618630371483,1037.618630371483
R05,6681,1157.5370747578968,1037.5370747578968
R05,6682,1236.9893331415703,1116.9893331415703
R05,6683,1122.784096773367,1002.7840967733671
R05,6684,1060.9904210420402,940.9904210420402
R05,6685,943.1072226666851,823.1072226666851
R05,6686,989.7202886527542,869.7202886527542
R05,6687,1080.6955557508127,960.6955557508127
R05,6688,972.7692220365715,852.7692220365715
R05,6689,1048.4414250171722,928.4414250171722
R05,6690,1056.2756257846042,936.2756257846042
R05,6691,1224.8226798626204,1104.8226798626204
R05,6692,1295.9617150005008,1175.9617150005008
R05,6693,1139.1416391823361,1019.1416391823361
R05,6694,972.1649802325782,852.1649802325782
R05,6695,1108.3769781349724,988.3769781349724
R05,6696,1070.299748921866,950.299748921866
R05,6697,945.9643746850317,825.9643746850317
R05,6698,918.3483156122671,798.3483156122671
R05,6699,1030.4987890973416,910.4987890973416
R05,6700,994.2739434550077,874.2739434550077
R05,6701,988.7480266635778,868.7480266635778
R05,6702,1065.6070430717607,945.6070430717607
R05,6703,1069.1996784007886,949.1996784007886
R05,6704,1077.1426986949764,957.1426986949764
R05,6705,947.1183133177275,827.1183133177275
R05,6706,1023.5890811944124,903.5890811944124
R05,6707,954.7290398709295,834.7290398709295
R05,6708,962.8318848240289,842.8318848240289
R05,6709,907.6332898888122,787.6332898888122
R05,6710,816.0129385595881,696.0129385595881
R05,6711,1140.292488521518,1020.292488521518
R05,6712,1056.198114183445,936.1981141834451
R05,6713,966.6232292206006,846.6232292206006
R05,6714,1085.9884717547875,965.9884717547875
R05,6715,1109.3894468040908,989.3894468040908
R05,6716,1038.1917231973744,918.1917231973744
R05,6717,1071.7266118895934,951.7266118895934
R05,6718,1034.143099640348,914.143099640348
R05,6719,1179.5081796605314,1059.5081796605314
R05,6720,990.0704654520711,870.0704654520711
R05,6721,1132.843947644465,1012.8439476444651
R05,6722,1137.1604459098364,1017.1604459098364
R05,6723,853.1990617232861,733.1990617232861
R05,6724,1208.8308398161703,1088.8308398161703
R05,6725,994.0379540242353,874.0379540242353
R05,6726,1097.5756708292784,977.5756708292784
R05,6727,941.9338477484881,821.9338477484881
R05,6728,1043.535385844264,923.535385844264
R05,6729,1091.5159218724086,971.5159218724086
R05,6730,1008.7344136931154,888.7344136931154
R05,6731,1113.5106879984567,993.5106879984567
R05,6732,1087.4810660764276,967.4810660764276
R05,6733,1068.3268584582972,948.3268584582972
R05,6734,1171.5243379792023,1051.5243379792023
R05,6735,1278.4560508195184,1158.4560508195184
R05,6736,1206.564233089018,1086.564233089018
R05,6737,978.6599021166925,858.6599021166925
R05,6738,1028.712093950781,908.7120939507811
R05,6739,971.9587424301586,851.9587424301586
R05,6740,972.124573315553,852.124573315553
R05,6741,913.582463461095,793.582463461095
R05,6742,957.3901072644762,837.3901072644762
R05,6743,1004.5622638083803,884.5622638083803
R05,6744,1037.5776907606103,917.5776907606103
R05,6745,1088.944152865619,968.9441528656189
R05,6746,1091.1606624001124,971.1606624001124
R05,6747,1065.892253744864,945.8922537448641
R05,6748,1038.5077656725634,918.5077656725634
R05,6749,956.6395150211924,836.6395150211924
R05,6750,948.943942195465,828.943942195465
R05,6751,908.0147679119801,788.0147679119801
R05,6752,1032.5257988409987,912.5257988409987
R05,6753,984.1310470096956,864.1310470096956
R05,6754,1080.6089723498935,960.6089723498935
R05,6755,1068.744539365416,948.7445393654159
R05,6756,1029.9343719544581,909.9343719544581
R05,6757,976.427514956226,856.427514956226
R05,6758,1234.8029171277103,1114.8029171277103
R05,6759,1028.5425179066774,908.5425179066774
R05,6760,1065.0036390746852,945.0036390746852
R05,6761,1136.941230181171,1016.941230181171
R05,6762,1081.750481538997,961.7504815389971
R05,6763,1113.792815942816,993.7928159428161
R05,6764,1317.4171960410536,1197.4171960410536
R05,6765,825.562020746738,705.562020746738
R05,6766,1188.0826924574726,1068.0826924574726
R05,6767,1082.6511129447317,962.6511129447317
R05,6768,962.3979928102609,842.3979928102609
R05,6769,1029.3231503514082,909.3231503514082
R05,6770,976.2212810343877,856.2212810343877
R05,6771,980.9427003175995,860.9427003175995
R05,6772,1042.32606498761,922.3260649876099
R05,6773,1033.223869512204,913.2238695122039
R05,6774,1118.0640790012237,998.0640790012237
R05,6775,1213.652652816503,1093.652652816503
R05,6776,1182.2134661065622,1062.2134661065622
R05,6777,985.4753688610581,865.4753688610581
R05,6778,997.8161154740858,877.8161154740858
R05,6779,1070.5801103380945,950.5801103380945
R05,6780,1124.439705270079,1004.439705270079
R05,6781,1043.4014052490654,923.4014052490654
R05,6782,929.0240638500971,809.0240638500971
R05,6783,1002.1575386394272,882.1575386394272
R05,6784,1074.5689221856596,954.5689221856596
R05,6785,1047.5653786276198,927.5653786276198
R05,6786,1077.789639234251,957.7896392342509
R05,6787,1021.3099525873178,901.3099525873178
R05,6788,1041.4031462670594,921.4031462670594
R05,6789,918.6227156979355,798.6227156979355
R05,6790,1038.8183089217366,918.8183089217366
R05,6791,953.1438616862749,833.1438616862749
R05,6792,854.232450762887,734.232450762887
R05,6793,996.3433044116791,876.3433044116791
R05,6794,1148.4879857727187,1028.4879857727187
R05,6795,1145.4534467533704,1025.4534467533704
R05,6796,1048.6769768260235,928.6769768260235
R05,6797,1042.6454092467202,922.6454092467202
R05,6798,988.4203304487478,868.4203304487478
R05,6799,1071.3370154174315,951.3370154174315
R05,6800,1030.793062986285,910.7930629862849
R05,6801,1028.0946671755703,908.0946671755703
R05,6802,1198.3612956590046,1078.3612956590046
R05,6803,1139.5678300372615,1019.5678300372615
R05,6804,1110.2194860678942,990.2194860678942
R05,6805,1098.7513196693844,978.7513196693844
R05,6806,1206.7574624545252,1086.7574624545252
R05,6807,1225.14231460579,1105.14231460579
R05,6808,1138.8794093997362,1018.8794093997362
R05,6809,1092.416874333422,972.4168743334219
R05,6810,969.4890205813955,849.4890205813955
R05,6811,1028.9563649826111,908.9563649826111
R05,6812,1048.09158446553,928.0915844655301
R05,6813,1032.599272149244,912.5992721492439
R05,6814,966.0755057018131,846.0755057018131
R05,6815,1092.9686641720887,972.9686641720887
R05,6816,1232.716427336601,1112.716427336601
R05,6817,1132.7106503006762,1012.7106503006762
R05,6818,1188.111884163595,1068.111884163595
R05,6819,1135.6312316534963,1015.6312316534963
R05,6820,1029.3588052756888,909.3588052756888
R05,6821,1033.1510374274142,913.1510374274142
R05,6822,1149.1429282861918,1029.1429282861918
R05,6823,1004.4147881063549,884.4147881063549
R05,6824,1067.182367012551,947.1823670125509
R05,6825,929.8110255958585,809.8110255958585
R05,6826,945.4088958227925,825.4088958227925
R05,6827,969.081907930398,849.081907930398
R05,6828,1008.5232667520885,888.5232667520885
R05,6829,915.4881874852737,795.4881874852737
R05,6830,992.8931949540905,872.8931949540905
R05,6831,1038.970979942813,918.9709799428131
R05,6832,935.5621120149401,815.5621120149401
R05,6833,803.9005202141351,683.9005202141351
R05,6834,888.2273764006096,768.2273764006096
R05,6835,913.4097858280018,793.4097858280018
R05,6836,975.9825839079434,855.9825839079434
R05,6837,751.551523792866,631.551523792866
R05,6838,1074.1887500822152,954.1887500822152
R05,6839,1165.127329253539,1045.127329253539
R05,6840,926.0011486965841,806.0011486965841
R05,6841,1007.6648654378457,887.6648654378457
R05,6842,1089.3847378583887,969.3847378583887
R05,6843,1070.9862243860798,950.9862243860798
R05,6844,1001.615969438005,881.615969438005
R05,6845,1086.9593237867555,966.9593237867555
R05,6846,1040.2173327779228,920.2173327779228
R05,6847,976.745812314327,856.745812314327
R05,6848,1184.6046505527104,1064.6046505527104
R05,6849,1183.9655394874603,1063.9655394874603
R05,6850,1403.4619108925513,1283.4619108925513
