capture_id,tag,frame,anchor_id,rolling_std,p_nlos
R01,BS2DCE,2146,1,276.0043668609615,0.47878506613536476
R01,BS2DCE,2147,1,262.3266344805647,0.46748119749810657
R01,BS2DCE,2148,1,242.3245920139812,0.45101373768363373
R01,BS2DCE,2149,1,217.9308436903436,0.4310783641957128
R01,BS2DCE,2150,1,193.02565959779622,0.4109533547175198
R01,BS2DCE,2151,1,173.62403423248912,0.39547593920491925
R01,BS2DCE,2152,1,161.2966782703829,0.38574758100448814
R01,BS2DCE,2153,1,236.6975418456977,0.446398753230191
R01,BS2DCE,2154,1,271.3249944837094,0.47491479898919187
R01,BS2DCE,2155,1,298.21967794864764,0.49718600276708125
R01,BS2DCE,2156,1,326.90727801787745,0.520952048051257
R01,BS2DCE,2157,1,346.93916879203755,0.5374976625827126
R01,BS2DCE,2158,1,359.60321335137667,0.5479175621379315
R01,BS2DCE,2159,1,365.2134883944824,0.5525208178437928
R01,BS2DCE,2160,1,372.61358564943555,0.5585787638691032
R01,BS2DCE,2161,1,371.1575456382543,0.5573881239029931
R01,BS2DCE,2162,1,375.1516325013428,0.5606525702595173
R01,BS2DCE,2163,1,388.8297523541505,0.5717906082046267
R01,BS2DCE,2164,1,391.81487304190284,0.5742121424139321
R01,BS2DCE,2165,1,375.2380682909672,0.5607231590071041
R01,BS2DCE,2166,1,343.51210811418525,0.5346718703670782
R01,BS2DCE,2167,1,308.40713009710936,0.5056298300570724
R01,BS2DCE,2168,1,272.94435523129914,0.4762538405547793
R01,BS2DCE,2169,1,241.15862872914988,0.45005676208316475
R01,BS2DCE,2170,1,208.5888678464673,0.4234989755220658
R01,BS2DCE,2171,1,182.48532745631692,0.4025209661852529
R01,BS2DCE,2172,1,173.2743793130214,0.39519881902839055
R01,BS2DCE,2173,1,190.4610679930421,0.4088966277956622
R01,BS2DCE,2174,1,212.2229215260469,0.42644330585264234
R01,BS2DCE,2175,1,234.04495744463637,0.44422640580410555
R01,BS2DCE,2176,1,263.71413450333154,0.4686265622591016
R01,BS2DCE,2177,1,282.1880485365067,0.48390336693831393
R01,BS2DCE,2178,1,301.3136851225076,0.4997505093245598
R01,BS2DCE,2179,1,321.7321540464513,0.5166686295377385
R01,BS2DCE,2180,1,334.50234441787467,0.5272326868794278
R01,BS2DCE,2181,1,345.85230723685396,0.5366017400229226
R01,BS2DCE,2182,1,332.80660972055176,0.5258310983083297
R01,BS2DCE,2183,1,283.9992355438262,0.4854031938995631
R01,BS2DCE,2184,1,274.5231463733823,0.4775596642168603
R01,BS2DCE,2185,1,264.3699361839393,0.46916803455359485
R01,BS2DCE,2186,1,250.21872537106788,0.4575021071559988
R01,BS2DCE,2187,1,237.32178355004635,0.4469102799872737
R01,BS2DCE,2188,1,221.5797587183705,0.4340478203143286
R01,BS2DCE,2189,1,199.4328471599482,0.41610520347148444
R01,BS2DCE,2190,1,180.43026791244074,0.40088342183154513
R01,BS2DCE,2191,1,164.4520326801696,0.388229349047998
R01,BS2DCE,2192,1,153.26142097051982,0.3794546655487102
R01,BS2DCE,2193,1,239.96635729115548,0.4490785759144695
R01,BS2DCE,2194,1,272.52230715070635,0.47590481736175716
R01,BS2DCE,2195,1,297.6800472425426,0.49673873446485056
R01,BS2DCE,2196,1,332.7168030812953,0.5257568581938059
R01,BS2DCE,2197,1,352.0518016608306,0.5417087696805277
R01,BS2DCE,2198,1,361.70739482859466,0.5496450565438816
R01,BS2DCE,2199,1,363.8738213924448,0.5514224028104187
R01,BS2DCE,2200,1,362.6566122671085,0.5504239575752574
R01,BS2DCE,2201,1,356.87952780794745,0.5456797565582698
R01,BS2DCE,2202,1,355.2768046111912,0.5443620752688131
R01,BS2DCE,2203,1,374.6211103445596,0.5602192597986412
R01,BS2DCE,2204,1,423.0238763947018,0.5992955522544624
R01,BS2DCE,2205,1,400.02617019653167,0.5808544900958149
R01,BS2DCE,2206,1,372.12694495009805,0.5581808999628272
R01,BS2DCE,2207,1,343.6565413622309,0.5347910094132413
R01,BS2DCE,2208,1,316.99030368700016,0.5127416619575502
R01,BS2DCE,2209,1,291.33348588859,0.4914790255820138
R01,BS2DCE,2210,1,267.7448903635445,0.47195573563572063
R01,BS2DCE,2211,1,253.23512581663164,0.45998528981628284
R01,BS2DCE,2212,1,231.15704390601002,0.44186375898881836
R01,BS2DCE,2213,1,241.20645775591294,0.4500960109982961
R01,BS2DCE,2214,1,259.33165110174156,0.46501005808844914
R01,BS2DCE,2215,1,276.8442227755682,0.4794799866359752
R01,BS2DCE,2216,1,293.372603033284,0.4931687929430152
R01,BS2DCE,2217,1,318.949905322548,0.5143647262306216
R01,BS2DCE,2218,1,340.94473622259443,0.5325534677161767
R01,BS2DCE,2219,1,358.83046869400346,0.5472828607216543
R01,BS2DCE,2221,1,378.8893012894134,0.5637027004962322
R01,BS2DCE,2222,1,393.4655739638965,0.5755496742153603
R01,BS2DCE,2223,1,397.6839891963974,0.5789627096881983
R01,BS2DCE,2224,1,379.9556899373829,0.5645720560124514
R01,BS2DCE,2225,1,275.6884731187191,0.4785237078352873
R01,BS2DCE,2226,1,266.95063608328076,0.4712995203290151
R01,BS2DCE,2227,1,248.7252553151462,0.4562734154584476
R01,BS2DCE,2228,1,234.91823325530893,0.4449413482145174
R01,BS2DCE,2229,1,217.33943861838355,0.4305975443202651
R01,BS2DCE,2230,1,191.82527685920962,0.4099902910057177
R01,BS2DCE,2231,1,167.4088833083053,0.3905602646792995
R01,BS2DCE,2232,1,152.7658941683656,0.37906788735662084
R01,BS2DCE,2233,1,133.9636537510216,0.3645093776176483
R01,BS2DCE,2234,1,125.4245317228756,0.35797676419379876
R01,BS2DCE,2235,1,203.33438236717134,0.41925140326289995
R01,BS2DCE,2236,1,247.3786518041282,0.4551660078707613
R01,BS2DCE,2237,1,278.4481431452888,0.4808073340445514
R01,BS2DCE,2238,1,332.8324179238832,0.5258524328669819
R01,BS2DCE,2239,1,350.80861103877226,0.5406853194963321
R01,BS2DCE,2240,1,364.48484193448246,0.5519234514954394
R01,BS2DCE,2241,1,367.4361348015445,0.5543420669743644
R01,BS2DCE,2242,1,367.05730228112634,0.5540317512125043
R01,BS2DCE,2243,1,370.7084646854942,0.5570207655186955
R01,BS2DCE,2244,1,385.9568287829772,0.5694568353248448
R01,BS2DCE,2245,1,443.11474099177883,0.6151806112645032
R01,BS2DCE,2246,1,423.9519088913642,0.600034209411793
R01,BS2DCE,2247,1,398.10158383587344,0.579300172592365
R01,BS2DCE,2248,1,368.91854399753606,0.5555559539261096
R01,BS2DCE,2249,1,340.05579650528,0.5318197038145996
R01,BS2DCE,2250,1,312.3903428657604,0.5089306920566082
R01,BS2DCE,2251,1,291.35730912222704,0.49149876627425776
R01,BS2DCE,2252,1,276.3302515012322,0.47905470268907335
R01,BS2DCE,2253,1,267.9699266315992,0.4721416790062648
R01,BS2DCE,2254,1,261.0011645467009,0.4663873576651725
R01,BS2DCE,2255,1,279.88315231068515,0.48199512677814293
R01,BS2DCE,2256,1,310.04967343959316,0.5069910707152934
R01,BS2DCE,2257,1,336.54777951241306,0.5289227430009875
R01,BS2DCE,2258,1,348.58006706909475,0.5388498286377227
R01,BS2DCE,2259,1,369.505426924039,0.5560363470792582
R01,BS2DCE,2260,1,385.5899751645129,0.5691586031673811
R01,BS2DCE,2261,1,400.1897050150115,0.5809864891653297
R01,BS2DCE,2262,1,411.2775826616406,0.5899082418196864
R01,BS2DCE,2263,1,401.71112951840183,0.5822139670664642
R01,BS2DCE,2264,1,386.5977918089843,0.5699777825653766
R01,BS2DCE,2265,1,290.1247417740844,0.4904774578206621
R01,BS2DCE,2266,1,279.7900481658306,0.4819180558466444
R01,BS2DCE,2267,1,265.71652881260025,0.4702800947495621
R01,BS2DCE,2268,1,243.77955421371783,0.45220841954669483
R01,BS2DCE,2269,1,224.81103175780285,0.43668136867703145
R01,BS2DCE,2270,1,205.72932523868846,0.42118596072732506
R01,BS2DCE,2271,1,194.99662615167128,0.4125361335346664
R01,BS2DCE,2272,1,260.75608182846685,0.46618513901842407
R01,BS2DCE,2273,1,301.04484715737505,0.49952767715352414
R01,BS2DCE,2274,1,325.02074427724335,0.519390899129215
R01,BS2DCE,2275,1,349.0195440161905,0.5392118790771006
R01,BS2DCE,2276,1,368.19394202970545,0.5549626876191793
R01,BS2DCE,2277,1,377.48481670407665,0.5625571210968618
R01,BS2DCE,2278,1,382.45066761335266,0.5666044854058645
R01,BS2DCE,2279,1,383.09822843701926,0.5671316305840085
R01,BS2DCE,2280,1,380.2194484075892,0.5647870196769897
R01,BS2DCE,2281,1,379.939784010159,0.5645590918739507
R01,BS2DCE,2282,1,389.8304624752727,0.5726027749153437
R01,BS2DCE,2283,1,392.10684634085277,0.5744488025258344
R01,BS2DCE,2284,1,374.90636023861794,0.5604522525899561
R01,BS2DCE,2285,1,343.1769683107339,0.5343954074681608
R01,BS2DCE,2286,1,304.98660885184097,0.5027948642281481
R01,BS2DCE,2287,1,269.5335346775748,0.4734338705021373
R01,BS2DCE,2288,1,239.64271651553463,0.4488131159832818
R01,BS2DCE,2289,1,209.47148405350106,0.4242135850240302
R01,BS2DCE,2290,1,192.07772549563362,0.41019277279557204
R01,BS2DCE,2291,1,186.42181936897592,0.40566375183697373
R01,BS2DCE,2292,1,200.75866632666384,0.417173591592492
R01,BS2DCE,2293,1,215.32200488912372,0.42895833467782124
R01,BS2DCE,2294,1,234.93118253291627,0.4449519513845959
R01,BS2DCE,2295,1,260.3765289769885,0.4658719905275314
R01,BS2DCE,2296,1,280.93874121557076,0.4828689946051414
R01,BS2DCE,2297,1,300.2062624263534,0.4988325996407274
R01,BS2DCE,2298,1,319.51137036023454,0.5148297122534489
R01,BS2DCE,2299,1,333.7671738140098,0.5266250921006307
R01,BS2DCE,2300,1,346.8165714185657,0.5373966150280327
R01,BS2DCE,2301,1,340.09671612027233,0.531853483432762
R01,BS2DCE,2302,1,292.1724256595652,0.49217421343076595
R01,BS2DCE,2303,1,276.4025430228148,0.47911451826526874
R01,BS2DCE,2304,1,255.4328575904991,0.4617957811941009
R01,BS2DCE,2305,1,231.56733702954338,0.44219926834935475
R01,BS2DCE,2306,1,217.13257531555516,0.4304293926571964
R01,BS2DCE,2307,1,197.72093571764356,0.4147268562079525
R01,BS2DCE,2308,1,170.1976869160898,0.3927632969676357
R01,BS2DCE,2309,1,143.83209326377855,0.37212147752970537
R01,BS2DCE,2310,1,128.77013383712048,0.36053009827960775
R01,BS2DCE,2311,1,122.25791331619389,0.35556742602030794
R01,BS2DCE,2312,1,219.8295751378133,0.4326229312708612
R01,BS2DCE,2313,1,269.1906534312525,0.47315047671039795
R01,BS2DCE,2314,1,302.1389493872802,0.5004345477250991
R01,BS2DCE,2315,1,340.3688827078588,0.5320781526730995
R01,BS2DCE,2316,1,362.78128469688426,0.5505262419679912
R01,BS2DCE,2317,1,373.48255789613114,0.5592890240644028
R01,BS2DCE,2318,1,380.88750584033056,0.5653313786297652
R01,BS2DCE,2319,1,386.48816622450795,0.5698886945463915
R01,BS2DCE,2320,1,384.00008223683744,0.5678655288945319
R01,BS2DCE,2321,1,390.6042922932325,0.5732305397675556
R01,BS2DCE,2322,1,407.73217150994077,0.5870615932865262
R01,BS2DCE,2323,1,399.1240771331254,0.5801261474460359
R01,BS2DCE,2324,1,379.7625677903718,0.564414645687754
R01,BS2DCE,2325,1,355.5937806572333,0.5446227274717947
R01,BS2DCE,2326,1,322.33351067684833,0.5171665066029922
R01,BS2DCE,2327,1,285.665847303782,0.48678353239478944
R01,BS2DCE,2328,1,249.43373236613976,0.4568562206969488
R01,BS2DCE,2329,1,222.93366372320298,0.435150833970658
R01,BS2DCE,2330,1,208.83294759208223,0.423696562614177
R01,BS2DCE,2331,1,212.37246327594391,0.4265645786678982
R01,BS2DCE,2332,1,228.1354860603628,0.4393945915345272
R01,BS2DCE,2333,1,246.73720838170823,0.4546386586380004
R01,BS2DCE,2334,1,275.2649011215792,0.4781732791768241
R01,BS2DCE,2335,1,291.7416124262229,0.49181721588591726
R01,BS2DCE,2336,1,318.28593566493925,0.5138148173790101
R01,BS2DCE,2337,1,339.6568547039345,0.5314903574814527
R01,BS2DCE,2338,1,358.87831099867986,0.5473221609555767
R01,BS2DCE,2339,1,368.9834684643783,0.5556091029891057
R01,BS2DCE,2340,1,365.89034883203,0.5530755926907943
R01,BS2DCE,2341,1,344.07962282313326,0.535139974873611
R01,BS2DCE,2342,1,295.60141638433777,0.4950159341625521
R01,BS2DCE,2343,1,281.1688900587128,0.4830595371083592
R01,BS2DCE,2344,1,252.83083589418942,0.4596523493311067
R01,BS2DCE,2345,1,226.74271879450407,0.43825744675229533
R01,BS2DCE,2346,1,205.9428318733337,0.4213585429457302
R01,BS2DCE,2347,1,187.279491388527,0.4063495296095974
R01,BS2DCE,2348,1,159.1344598627157,0.3840503547527846
R01,BS2DCE,2349,1,144.3997649072606,0.3725613324888823
R01,BS2DCE,2350,1,300.56928442016533,0.49913349719209693
R01,BS2DCE,2351,1,330.36910776952,0.5238157035269899
R01,BS2DCE,2352,1,349.8733455048328,0.5399151402756442
R01,BS2DCE,2353,1,390.74185852043877,0.5733421149188582
R01,BS2DCE,2354,1,411.04532660805387,0.5897219429965448
R01,BS2DCE,2355,1,420.9894860544932,0.5976747264686111
R01,BS2DCE,2356,1,421.9668077492706,0.5984536403661849
R01,BS2DCE,2357,1,424.03052273454347,0.6000967603859604
R01,BS2DCE,2358,1,426.1364249059001,0.6017711508227939
R01,BS2DCE,2359,1,424.5742263541353,0.600529281658077
R01,BS2DCE,2360,1,472.4486354704555,0.6379316143139515
R01,BS2DCE,2361,1,461.4596292999899,0.6294747300666075
R01,BS2DCE,2362,1,436.5438544317218,0.6100104392582805
R01,BS2DCE,2363,1,404.6148623593844,0.584553847959543
R01,BS2DCE,2364,1,374.38153913100865,0.5600235569524925
R01,BS2DCE,2365,1,345.02866395035295,0.5359226360118368
R01,BS2DCE,2366,1,321.2602609460975,0.5162779151005309
R01,BS2DCE,2367,1,301.25666622892334,0.49970324796818577
R01,BS2DCE,2368,1,294.18846447740833,0.4938449235904522
R01,BS2DCE,2369,1,288.6112801895101,0.4892235092892086
R01,BS2DCE,2370,1,277.2241350471293,0.4797943630266303
R01,BS2DCE,2371,1,304.75142588500785,0.5025999333025778
R01,BS2DCE,2372,1,330.13713259157646,0.523623858498068
R01,BS2DCE,2373,1,342.1449215879444,0.533543921411215
R01,BS2DCE,2374,1,361.61326754304565,0.5495678050231954
R01,BS2DCE,2375,1,380.9254485702186,0.565362291113611
R01,BS2DCE,2376,1,396.3923196186242,0.5779184312198931
R01,BS2DCE,2377,1,408.4891804274852,0.5876698996266677
R01,BS2DCE,2378,1,399.37393109980064,0.5803279126104173
R01,BS2DCE,2379,1,387.2566944139571,0.5705131488333175
R01,BS2DCE,2380,1,297.47082563718556,0.49656532428885736
R01,BS2DCE,2381,1,285.3753576201854,0.4865429249118925
R01,BS2DCE,2382,1,266.2737214537881,0.47074032959829387
R01,BS2DCE,2383,1,247.18859196979142,0.45500974363367375
R01,BS2DCE,2384,1,229.2298547654689,0.4402885517822103
R01,BS2DCE,2385,1,211.3381177166318,0.42572594422782994
R01,BS2DCE,2386,1,198.7880317799755,0.4155858744364486
R01,BS2DCE,2387,1,188.6063779130576,0.40741120106544143
R01,BS2DCE,2388,1,276.69080216011633,0.4793530360786325
R01,BS2DCE,2389,1,302.68995340900403,0.5008912587554594
R01,BS2DCE,2390,1,321.72063723214956,0.5166590941746525
R01,BS2DCE,2391,1,353.6780575905997,0.5430470439106792
R01,BS2DCE,2392,1,371.85148068041445,0.5579556548912934
R01,BS2DCE,2393,1,383.64606427224606,0.5675774763066808
R01,BS2DCE,2394,1,385.8873028830055,0.5694003183904643
R01,BS2DCE,2395,1,387.63236788429145,0.5708183142934934
R01,BS2DCE,2396,1,386.76723246064415,0.5701154708113972
R01,BS2DCE,2397,1,392.10040336091345,0.5744435805106289
R01,BS2DCE,2398,1,390.71263837950687,0.5733184161094127
R01,BS2DCE,2399,1,383.75132778786343,0.5676631304942676
R01,BS2DCE,2400,1,357.1357695537326,0.5458903672684967
R01,BS2DCE,2401,1,326.44764229182897,0.5205717257301284
R01,BS2DCE,2402,1,296.3577985085608,0.49564282341962995
R01,BS2DCE,2403,1,268.376620677573,0.47247774246411023
R01,BS2DCE,2404,1,245.4828271408213,0.4536076905338908
R01,BS2DCE,2405,1,224.85916059894163,0.4367206219692128
R01,BS2DCE,2406,1,217.03064906039495,0.43034654640617587
R01,BS2DCE,2407,1,203.56234658542735,0.41943543951526857
R01,BS2DCE,2408,1,214.2171549472227,0.4280612772784384
R01,BS2DCE,2409,1,240.33794189804567,0.4493833965898447
R01,BS2DCE,2410,1,272.02443291966034,0.47549311812441897
R01,BS2DCE,2411,1,288.24172512886423,0.4889173417803552
R01,BS2DCE,2412,1,308.3285329166404,0.5055646912105681
R01,BS2DCE,2413,1,324.0207067782166,0.5185631901756135
R01,BS2DCE,2414,1,334.6695896112007,0.5273708984372395
R01,BS2DCE,2415,1,339.5057204385966,0.531365581434265
R01,BS2DCE,2416,1,327.42077788295313,0.5213769111300425
R01,BS2DCE,2417,1,291.45357579228795,0.4915785361809492
R01,BS2DCE,2418,1,292.46693020436413,0.49241826207981787
R01,BS2DCE,2419,1,275.1992340488252,0.47811895355249545
R01,BS2DCE,2420,1,254.99112471656497,0.46143179918346044
R01,BS2DCE,2421,1,234.7623434342607,0.44481370593543934
R01,BS2DCE,2422,1,216.18911677171846,0.42966269352091024
R01,BS2DCE,2423,1,196.01479535996717,0.4133544823586003
R01,BS2DCE,2424,1,182.43727112283517,0.4024826482075823
R01,BS2DCE,2425,1,179.53022762640563,0.4001669318126232
R01,BS2DCE,2426,1,234.42616950199454,0.4445384721835408
R01,BS2DCE,2427,1,265.1530392255297,0.46981471009152403
R01,BS2DCE,2428,1,299.6704988729206,0.49838852363334113
R01,BS2DCE,2429,1,309.9392937164976,0.5068995976949922
R01,BS2DCE,2430,1,325.90054989376665,0.5201190069580235
R01,BS2DCE,2431,1,334.35696336008095,0.5271125404681575
R01,BS2DCE,2432,1,341.0974548193165,0.5326795132416889
R01,BS2DCE,2433,1,343.5561549135039,0.534708203790141
R01,BS2DCE,2434,1,349.23896207551354,0.5393926248730717
R01,BS2DCE,2435,1,365.988409364935,0.5531559550789499
R01,BS2DCE,2436,1,368.4307940441481,0.555156627016664
R01,BS2DCE,2437,1,357.26423584026276,0.54599595035108
R01,BS2DCE,2438,1,330.65572412213965,0.5240527274619926
R01,BS2DCE,2439,1,301.646407674875,0.5000262937471307
R01,BS2DCE,2440,1,270.064178532278,0.47387248510676955
R01,BS2DCE,2441,1,240.72270572721098,0.44969906859231823
R01,BS2DCE,2442,1,219.7344330154678,0.43254550427075694
R01,BS2DCE,2443,1,204.41605534841887,0.4201248401136434
R01,BS2DCE,2444,1,199.5480353725636,0.416197994762604
R01,BS2DCE,2445,1,210.19239307182488,0.4247975037873834
R01,BS2DCE,2446,1,228.88201396306252,0.4400043677510653
R01,BS2DCE,2447,1,254.29957468350062,0.46086205387505974
R01,BS2DCE,2448,1,276.85791054542506,0.4794913129482822
R01,BS2DCE,2449,1,303.7699267884379,0.5017864119095368
R01,BS2DCE,2450,1,324.2639073022906,0.5187644914282544
R01,BS2DCE,2451,1,343.5952331021609,0.5347404383861145
R01,BS2DCE,2452,1,358.1419742004747,0.5467172293866976
R01,BS2DCE,2453,1,355.65170351135686,0.5446703553089026
R01,BS2DCE,2454,1,336.34134838224026,0.5287522071603522
R01,BS2DCE,2455,1,286.3508337686585,0.48735091865798685
R01,BS2DCE,2456,1,282.09540659333584,0.48382665857937224
R01,BS2DCE,2457,1,255.7058908816664,0.4620207773872099
R01,BS2DCE,2458,1,229.31157842553114,0.44035532525019544
R01,BS2DCE,2459,1,207.89017849768308,0.42293350894995047
R01,BS2DCE,2460,1,183.80369963634982,0.4035726401379928
R01,BS2DCE,2461,1,165.5063681395572,0.3890599120966757
R01,BS2DCE,2462,1,154.10778012399888,0.38011563634133294
R01,BS2DCE,2463,1,232.68715726894789,0.44311524760704263
R01,BS2DCE,2464,1,263.2013237848819,0.46820320395460774
R01,BS2DCE,2465,1,290.72367057325647,0.49097372235314024
R01,BS2DCE,2466,1,327.90121667164414,0.5217743919165134
R01,BS2DCE,2467,1,353.4676751393654,0.5428739511136887
R01,BS2DCE,2468,1,370.8753372623741,0.5571572783680865
R01,BS2DCE,2469,1,377.2170253455318,0.5623386187295045
R01,BS2DCE,2470,1,384.0018366184205,0.5678669562620932
R01,BS2DCE,2471,1,381.2939879714356,0.5656625189427549
R01,BS2DCE,2472,1,378.0658916393475,0.563031161288479
R01,BS2DCE,2473,1,401.6971233994206,0.5822026716168444
R01,BS2DCE,2474,1,397.5912209133506,0.5788877325716928
R01,BS2DCE,2475,1,377.2469350438774,0.5623630245268761
R01,BS2DCE,2476,1,339.3934993019454,0.5312729294242634
R01,BS2DCE,2477,1,309.45886556,0.5065014557317726
R01,BS2DCE,1277,2,104.49258346887248,0.35257271540094154
R01,BS2DCE,1278,2,104.49258346887248,0.35257271540094154
R01,BS2DCE,1279,2,104.49258346887248,0.35257271540094154
R01,BS2DCE,1280,2,104.49258346887248,0.35257271540094154
R01,BS2DCE,1281,2,55.97946051901538,0.3121985137265565
R01,BS2DCE,1283,2,67.20342253189196,0.32131659382571126
R01,BS2DCE,1284,2,76.1814875650184,0.3287099726585613
R01,BS2DCE,1285,2,200.0283908420431,0.4380396974072877
R01,BS2DCE,1286,2,187.1927111591451,0.4262164300160189
R01,BS2DCE,1287,2,178.24140933015542,0.4180199711176013
R01,BS2DCE,1288,2,174.210948408688,0.414343838732093
R01,BS2DCE,1289,2,177.97163120888547,0.4177736204884802
R01,BS2DCE,1290,2,182.42662732993335,0.4218469132750877
R01,BS2DCE,1291,2,188.42856518008148,0.4273513658371566
R01,BS2DCE,1292,2,201.49838709031903,0.4393985134767072
R01,BS2DCE,1293,2,211.7004172567138,0.44885289811222234
R01,BS2DCE,1294,2,230.64717133981694,0.4665044688941073
R01,BS2DCE,1295,2,236.76692159885582,0.47222601522458624
R01,BS2DCE,1296,2,253.05740975434608,0.48748805652284066
R01,BS2DCE,1297,2,266.83190056268535,0.5004123170722069
R01,BS2DCE,1298,2,284.040670734983,0.5165560855827914
R01,BS2DCE,1299,2,309.0241687022317,0.5399231028915487
R01,BS2DCE,1300,2,330.7807192242716,0.5601335556098624
R01,BS2DCE,1301,2,345.53261328289307,0.5737286976587016
R01,BS2DCE,1302,2,349.8484295866005,0.5776860581809306
R01,BS2DCE,1303,2,347.3482819122162,0.5753947449394098
R01,BS2DCE,1304,2,340.7164085462153,0.5693013565901606
R01,BS2DCE,1305,2,271.12341334373497,0.5044396337013962
R01,BS2DCE,1306,2,250.35424901527003,0.4849531677449427
R01,BS2DCE,1307,2,225.42098043672075,0.4616252468845581
R01,BS2DCE,1308,2,199.90510248615414,0.4379257756602335
R01,BS2DCE,1309,2,178.7018687499843,0.4184405387446927
R01,BS2DCE,1310,2,157.6255639832968,0.39932080384615326
R01,BS2DCE,1311,2,145.14982277850473,0.38814221655228237
R01,BS2DCE,1312,2,158.90257690600293,0.4004711977452378
R01,BS2DCE,1313,2,194.0481424259123,0.43252153615433875
R01,BS2DCE,1314,2,228.59534461346132,0.46458804741772497
R01,BS2DCE,1315,2,269.1077655395399,0.5025481140285746
R01,BS2DCE,1316,2,272.1562825019164,0.5054088506172913
R01,BS2DCE,1317,2,292.062227507841,0.524071465100003
R01,BS2DCE,1318,2,304.8410111931512,0.536020018848574
R01,BS2DCE,1319,2,307.98728613540595,0.5389560799413726
R01,BS2DCE,1320,2,307.008314648248,0.5380427970208167
R01,BS2DCE,1321,2,312.8227175759119,0.5434631045717014
R01,BS2DCE,1322,2,326.9266133650113,0.5565658878071109
R01,BS2DCE,1323,2,319.8234504749206,0.5499755882864624
R01,BS2DCE,1324,2,307.0615016401005,0.5380924218039276
R01,BS2DCE,1325,2,284.8709587829102,0.5173343864846761
R01,BS2DCE,1326,2,255.5973189876685,0.48987044520793344
R01,BS2DCE,1327,2,225.92086993831256,0.46209164558412447
R01,BS2DCE,1328,2,194.71014895290605,0.43313159247394795
R01,BS2DCE,1329,2,175.90760134379076,0.41589019680404826
R01,BS2DCE,1330,2,163.18064739487406,0.4043330225646346
R01,BS2DCE,1331,2,169.3093089740279,0.40988597575833635
R01,BS2DCE,1332,2,185.39950462660136,0.4245710385145535
R01,BS2DCE,1333,2,200.9228969687515,0.43886644000260294
R01,BS2DCE,1334,2,224.4527555493227,0.46072208133936127
R01,BS2DCE,1335,2,249.4100618406729,0.48406793202222836
R01,BS2DCE,1336,2,269.15601032623573,0.5025933888605183
R01,BS2DCE,1337,2,286.67612387500975,0.5190262288220261
R01,BS2DCE,1338,2,302.8846575669915,0.5341931032404691
R01,BS2DCE,1339,2,310.89336046134446,0.5416655945217793
R01,BS2DCE,1340,2,304.5235925524536,0.5357236659376137
R01,BS2DCE,1341,2,300.11644669852336,0.531606488671501
R01,BS2DCE,1342,2,282.95461324723993,0.5155379091599542
R01,BS2DCE,1343,2,278.6917321682649,0.5115403004888327
R01,BS2DCE,1344,2,256.6925049651116,0.4908978580781317
R01,BS2DCE,1345,2,232.886074474648,0.46859674766003956
R01,BS2DCE,1346,2,201.9899619704974,0.43985311290463586
R01,BS2DCE,1347,2,172.97839840798167,0.4132215277339814
R01,BS2DCE,1348,2,152.75934806437752,0.3949473575992161
R01,BS2DCE,1349,2,153.5582865508145,0.39566426022646806
R01,BS2DCE,1350,2,170.69926617793405,0.4111486217807711
R01,BS2DCE,1351,2,211.11505967375592,0.44830937031761836
R01,BS2DCE,1352,2,240.49389422165288,0.47571415372277776
R01,BS2DCE,1353,2,278.39568111441423,0.5112626115009968
R01,BS2DCE,1354,2,290.7092008755224,0.5228044881951646
R01,BS2DCE,1355,2,307.1204289765455,0.5381474015895129
R01,BS2DCE,1356,2,312.17755996767096,0.5428621589124257
R01,BS2DCE,1357,2,315.75614758360973,0.5461938889818909
R01,BS2DCE,1358,2,315.24397819700494,0.5457172965293244
R01,BS2DCE,1359,2,321.2564314326516,0.5513065944038589
R01,BS2DCE,1360,2,347.56847110355517,0.5755966736596481
R01,BS2DCE,1361,2,336.86625098491413,0.5657540412440867
R01,BS2DCE,1362,2,315.5855209806542,0.5460351240122079
R01,BS2DCE,1363,2,285.22166356786477,0.5176631074112449
R01,BS2DCE,1364,2,253.41478376680783,0.4878232349757859
R01,BS2DCE,1365,2,223.56699219696748,0.45989606205490097
R01,BS2DCE,1366,2,192.17296896285598,0.43079463106556115
R01,BS2DCE,1367,2,174.9755697233153,0.41504052045971734
R01,BS2DCE,1368,2,165.13388507510732,0.40610019347411924
R01,BS2DCE,1369,2,174.9322500434438,0.41500104079565375
R01,BS2DCE,1370,2,191.3479814369591,0.43003540490343833
R01,BS2DCE,1371,2,212.94882014230313,0.45001249640873675
R01,BS2DCE,1372,2,237.00154896229145,0.472445530664765
R01,BS2DCE,1373,2,254.29593204105902,0.488649703607648
R01,BS2DCE,1374,2,279.07761606670135,0.51190223987243
R01,BS2DCE,1375,2,299.07487180866286,0.530632794224679
R01,BS2DCE,1376,2,318.1038021579879,0.5483773715493393
R01,BS2DCE,1377,2,325.0611723806362,0.554836965757438
R01,BS2DCE,1378,2,330.6115704664856,0.5599771055503311
R01,BS2DCE,1379,2,321.24045756870004,0.5512917612971846
R01,BS2DCE,1380,2,290.9148184244798,0.5229970482044881
R01,BS2DCE,1381,2,275.01330111373625,0.5080895667431466
R01,BS2DCE,1382,2,252.36458588820926,0.48683829444327525
R01,BS2DCE,1383,2,214.5898106670176,0.4515375804444634
R01,BS2DCE,1384,2,191.45659807739648,0.43013534477094395
