a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
B,F,B,1612,100,1612,1,0
B,G,B,3531,100,3531,1,0
B,H,B,5337,100,5337,1,0
B,A,B,4336,100,4336,1,0
B,C,B,2983,100,2983,1,0
B,D,B,4929,91,4929,1,0
B,E,B,4402,100,4402,1,0
B,F,B,1612,100,1612,1,0
B,G,B,3506,100,3506,1,0
B,H,B,5144,100,5144,1,0
B,A,B,4412,100,4412,1,0
B,C,B,3017,100,3017,1,0
B,D,B,4934,92,4934,1,0
B,E,B,4406,100,4406,1,0
B,F,B,1658,92,1658,1,0
B,G,B,3500,100,3500,1,0
B,H,B,5131,100,5131,1,0
B,A,B,4314,100,4314,1,0
B,C,B,3002,100,3002,1,0
B,D,B,4947,92,4947,1,0
B,E,B,4394,100,4394,1,0
B,F,B,1637,92,1637,1,0
B,G,B,3503,100,3503,1,0
B,H,B,5184,100,5184,1,0
B,A,B,4334,100,4334,1,0
B,C,B,2994,100,2994,1,0
B,D,B,4901,93,4901,1,0
B,E,B,4404,100,4404,1,0
B,F,B,1644,93,1644,1,0
B,G,B,3529,100,3529,1,0
B,H,B,5168,100,5168,1,0
B,A,B,4315,100,4315,1,0
B,C,B,2942,100,2942,1,0
B,D,B,4957,93,4957,1,0
B,E,B,4427,100,4427,1,0
B,F,B,1649,93,1649,1,0
B,G,B,3529,100,3529,1,0
B,H,B,5244,100,5244,1,0
B,A,B,4361,100,4361,1,0
B,C,B,2995,100,2995,1,0
B,D,B,4942,94,4942,1,0
B,E,B,4405,100,4405,1,0
B,F,B,1655,94,1655,1,0
B,G,B,3517,100,3517,1,0
B,H,B,5240,100,5240,1,0
B,A,B,4273,100,4273,1,0
B,C,B,3002,100,3002,1,0
B,D,B,4917,94,4917,1,0
B,E,B,4438,100,4438,1,0
B,F,B,1644,94,1644,1,0
B,G,B,3541,100,3541,1,0
B,H,B,5149,100,5149,1,0
B,A,B,4382,100,4382,1,0
B,C,B,2978,100,2978,1,0
B,D,B,4937,94,4937,1,0
B,E,B,4383,100,4383,1,0
B,F,B,1645,94,1645,1,0
B,G,B,3514,100,3514,1,0
B,H,B,5110,100,5110,1,0
B,A,B,4316,100,4316,1,0
B,C,B,2978,100,2978,1,0
B,D,B,4954,95,4954,1,0
B,E,B,4438,100,4438,1,0
B,F,B,1646,95,1646,1,0
B,G,B,3537,100,3537,1,0
B,H,B,5224,100,5224,1,0
B,A,B,4337,100,4337,1,0
B,C,B,2989,100,2989,1,0
B,D,B,4907,95,4907,1,0
B,E,B,4429,100,4429,1,0
B,F,B,1609,95,1609,1,0
B,G,B,3508,100,3508,1,0
B,H,B,5358,100,5358,1,0
B,A,B,4380,100,4380,1,0
B,C,B,3030,100,3030,1,0
B,D,B,4929,95,4929,1,0
B,E,B,4423,100,4423,1,0
B,F,B,1662,95,1662,1,0
B,G,B,3533,100,3533,1,0
B,H,B,5456,100,5456,1,0
B,A,B,4296,100,4296,1,0
B,C,B,2970,100,2970,1,0
B,D,B,4964,95,4964,1,0
B,E,B,4449,100,4449,1,0
B,F,B,1643,95,1643,1,0
B,G,B,3541,100,3541,1,0
B,H,B,5137,100,5137,1,0
B,A,B,4331,100,4331,1,0
B,C,B,3045,100,3045,1,0
B,D,B,4927,95,4927,1,0
B,E,B,4414,100,4414,1,0
B,F,B,1633,95,1633,1,0
B,G,B,3477,100,3477,1,0
B,H,B,5159,100,5159,1,0
B,A,B,4396,100,4396,1,0
B,C,B,2997,100,2997,1,0
B,D,B,4924,96,4924,1,0
B,E,B,4405,100,4405,1,0
B,F,B,1639,96,1639,1,0
B,G,B,3481,100,3481,1,0
B,H,B,5474,100,5474,1,0
B,A,B,4372,100,4372,1,0
B,C,B,3017,100,3017,1,0
B,D,B,4903,96,4903,1,0
B,E,B,4432,100,4432,1,0
B,F,B,1612,96,1612,1,0
B,G,B,3522,100,3522,1,0
B,H,B,5370,100,5370,1,0
B,A,B,4316,100,4316,1,0
B,C,B,2980,100,2980,1,0
B,D,B,4931,96,4931,1,0
B,E,B,4439,100,4439,1,0
B,F,B,1626,96,1626,1,0
B,G,B,3535,100,3535,1,0
B,H,B,5603,100,5603,1,0
B,A,B,4316,100,4316,1,0
B,C,B,3009,100,3009,1,0
B,D,B,4947,96,4947,1,0
B,E,B,4424,100,4424,1,0
B,F,B,1619,96,1619,1,0
B,G,B,3543,100,3543,1,0
B,H,B,5413,100,5413,1,0
B,A,B,4315,96,4315,1,0
B,C,B,2990,100,2990,1,0
B,D,B,4911,96,4911,1,0
B,E,B,4450,100,4450,1,0
B,F,B,1635,96,1635,1,0
B,G,B,3462,100,3462,1,0
B,H,B,5411,100,5411,1,0
B,A,B,4331,96,4331,1,0
B,C,B,3021,100,3021,1,0
B,D,B,4959,96,4959,1,0
B,E,B,4450,100,4450,1,0
B,F,B,1609,96,1609,1,0
B,G,B,3490,100,3490,1,0
B,H,B,5170,100,5170,1,0
B,A,B,4284,96,4284,1,0
B,C,B,2968,100,2968,1,0
B,D,B,4960,96,4960,1,0
B,E,B,4403,96,4403,1,0
B,F,B,1596,96,1596,1,0
B,G,B,3517,100,3517,1,0
B,H,B,5105,100,5105,1,0
B,A,B,4331,96,4331,1,0
B,C,B,3020,100,3020,1,0
B,D,B,4946,96,4946,1,0
B,E,B,4393,96,4393,1,0
B,F,B,1632,96,1632,1,0
B,G,B,3515,100,3515,1,0
B,H,B,5166,100,5166,1,0
B,A,B,4323,100,4323,1,0
B,C,B,3001,100,3001,1,0
B,D,B,4926,100,4926,1,0
B,E,B,4412,100,4412,1,0
B,F,B,1674,100,1674,1,0
B,G,B,3535,100,3535,1,0
B,H,B,5387,100,5387,1,0
B,A,B,4327,100,4327,1,0
B,C,B,3007,100,3007,1,0
B,D,B,4967,100,4967,1,0
B,E,B,4378,100,4378,1,0
B,F,B,1642,100,1642,1,0
B,G,B,3472,100,3472,1,0
B,H,B,5324,100,5324,1,0
B,A,B,4321,100,4321,1,0
B,C,B,3007,100,3007,1,0
B,D,B,4986,100,4986,1,0
B,E,B,4383,100,4383,1,0
B,F,B,1654,100,1654,1,0
B,G,B,3553,100,3553,1,0
B,H,B,5179,100,5179,1,0
B,A,B,4362,100,4362,1,0
B,C,B,2986,100,2986,1,0
B,D,B,4947,100,4947,1,0
B,E,B,4427,100,4427,1,0
B,F,B,1660,100,1660,1,0
B,G,B,3462,100,3462,1,0
B,H,B,5189,100,5189,1,0
B,A,B,4356,100,4356,1,0
B,C,B,2977,100,2977,1,0
B,D,B,4908,100,4908,1,0
B,E,B,4442,100,4442,1,0
B,F,B,1650,100,1650,1,0
B,G,B,3505,100,3505,1,0
B,H,B,5231,100,5231,1,0
B,A,B,4312,100,4312,1,0
B,C,B,2997,100,2997,1,0
B,D,B,4930,100,4930,1,0
B,E,B,4468,100,4468,1,0
B,F,B,1607,100,1607,1,0
B,G,B,3532,100,3532,1,0
B,H,B,5255,100,5255,1,0
B,A,B,4287,100,4287,1,0
B,C,B,2973,100,2973,1,0
B,D,B,4941,100,4941,1,0
B,E,B,4468,100,4468,1,0
B,F,B,1638,100,1638,1,0
B,G,B,3520,100,3520,1,0
B,H,B,5098,100,5098,1,0
B,A,B,4304,100,4304,1,0
B,C,B,2996,100,2996,1,0
B,D,B,4990,100,4990,1,0
B,E,B,4458,95,4458,1,0
B,F,B,1647,100,1647,1,0
B,G,B,3512,100,3512,1,0
B,H,B,5142,100,5142,1,0
B,A,B,4349,100,4349,1,0
B,C,B,2973,100,2973,1,0
B,D,B,4918,100,4918,1,0
B,E,B,4463,96,4463,1,0
B,F,B,1641,100,1641,1,0
B,G,B,3516,100,3516,1,0
B,H,B,5112,100,5112,1,0
B,A,B,4305,100,4305,1,0
B,C,B,2979,100,2979,1,0
B,D,B,4959,100,4959,1,0
B,E,B,4407,96,4407,1,0
B,F,B,1653,100,1653,1,0
B,G,B,3539,100,3539,1,0
B,H,B,5315,100,5315,1,0
B,A,B,4301,100,4301,1,0
B,C,B,2975,100,2975,1,0
B,D,B,4947,100,4947,1,0
B,E,B,4427,96,4427,1,0
B,F,B,1657,100,1657,1,0
B,G,B,3512,100,3512,1,0
B,H,B,5147,100,5147,1,0
B,A,B,4311,100,4311,1,0
B,C,B,3016,100,3016,1,0
B,D,B,4915,100,4915,1,0
B,E,B,4385,96,4385,1,0
B,F,B,1655,100,1655,1,0
B,G,B,3540,100,3540,1,0
B,H,B,5210,100,5210,1,0
B,A,B,4308,100,4308,1,0
B,C,B,3026,100,3026,1,0
B,D,B,4947,100,4947,1,0
B,E,B,4399,96,4399,1,0
B,F,B,1639,100,1639,1,0
B,G,B,3504,100,3504,1,0
B,H,B,5210,100,5210,1,0
B,A,B,4312,100,4312,1,0
B,C,B,3005,100,3005,1,0
B,D,B,4944,100,4944,1,0
B,E,B,4452,96,4452,1,0
B,F,B,1632,100,1632,1,0
B,G,B,3485,100,3485,1,0
B,H,B,5155,96,5155,1,0
B,A,B,4312,100,4312,1,0
B,C,B,3008,100,3008,1,0
B,D,B,4962,100,4962,1,0
B,E,B,4473,96,4473,1,0
B,F,B,1651,100,1651,1,0
B,G,B,3513,100,3513,1,0
B,H,B,5080,96,5080,1,0
B,A,B,4322,96,4322,1,0
B,C,B,3005,100,3005,1,0
B,D,B,4967,100,4967,1,0
B,E,B,4460,96,4460,1,0
B,F,B,1666,100,1666,1,0
B,G,B,3528,100,3528,1,0
B,H,B,5117,96,5117,1,0
B,A,B,4308,100,4308,1,0
B,C,B,3006,100,3006,1,0
B,D,B,4945,100,4945,1,0
B,E,B,4455,100,4455,1,0
B,F,B,1652,100,1652,1,0
B,G,B,3496,100,3496,1,0
B,H,B,5195,100,5195,1,0
B,A,B,4347,100,4347,1,0
B,C,B,3003,100,3003,1,0
B,D,B,4933,100,4933,1,0
B,E,B,4432,100,4432,1,0
B,F,B,1634,100,1634,1,0
B,G,B,3498,100,3498,1,0
B,H,B,5242,100,5242,1,0
B,A,B,4252,100,4252,1,0
B,C,B,2970,100,2970,1,0
B,D,B,4931,100,4931,1,0
B,E,B,4426,100,4426,1,0
B,F,B,1629,100,1629,1,0
B,G,B,3488,100,3488,1,0
B,H,B,5113,100,5113,1,0
B,A,B,4320,100,4320,1,0
B,C,B,3018,100,3018,1,0
B,D,B,4954,100,4954,1,0
B,E,B,4435,100,4435,1,0
B,F,B,1583,100,1583,1,0
B,G,B,3526,100,3526,1,0
B,H,B,5040,100,5040,1,0
B,A,B,4248,100,4248,1,0
B,C,B,2992,100,2992,1,0
B,D,B,4890,100,4890,1,0
B,E,B,4406,100,4406,1,0
B,F,B,1653,100,1653,1,0
B,G,B,3513,100,3513,1,0
B,H,B,5303,100,5303,1,0
B,A,B,4256,100,4256,1,0
B,C,B,2959,100,2959,1,0
B,D,B,4949,100,4949,1,0
B,E,B,4433,100,4433,1,0
B,F,B,1628,100,1628,1,0
B,G,B,3467,100,3467,1,0
B,H,B,5195,100,5195,1,0
B,A,B,4341,100,4341,1,0
B,C,B,2977,100,2977,1,0
B,D,B,4964,100,4964,1,0
B,E,B,4411,100,4411,1,0
B,F,B,1589,100,1589,1,0
B,G,B,3467,100,3467,1,0
B,H,B,5097,100,5097,1,0
B,A,B,4376,100,4376,1,0
B,C,B,2991,100,2991,1,0
B,D,B,4922,100,4922,1,0
B,E,B,4395,100,4395,1,0
B,F,B,1653,100,1653,1,0
B,G,B,3560,95,3560,1,0
B,H,B,5126,100,5126,1,0
B,A,B,4312,100,4312,1,0
B,C,B,3006,100,3006,1,0
B,D,B,4957,100,4957,1,0
B,E,B,4417,100,4417,1,0
B,F,B,1679,100,1679,1,0
B,G,B,3523,96,3523,1,0
B,H,B,5403,100,5403,1,0
B,A,B,4303,100,4303,1,0
B,C,B,3001,100,3001,1,0
B,D,B,4959,100,4959,1,0
B,E,B,4413,100,4413,1,0
B,F,B,1618,100,1618,1,0
B,G,B,3497,96,3497,1,0
B,H,B,5154,100,5154,1,0
B,A,B,4315,100,4315,1,0
B,C,B,2989,100,2989,1,0
B,D,B,4977,100,4977,1,0
B,E,B,4433,100,4433,1,0
B,F,B,1669,100,1669,1,0
B,G,B,3528,96,3528,1,0
B,H,B,5179,100,5179,1,0
B,A,B,4291,100,4291,1,0
B,C,B,2993,100,2993,1,0
B,D,B,4938,100,4938,1,0
B,E,B,4412,100,4412,1,0
B,F,B,1623,100,1623,1,0
B,G,B,3468,96,3468,1,0
B,H,B,5175,100,5175,1,0
B,A,B,4414,100,4414,1,0
B,C,B,2999,100,2999,1,0
B,D,B,4903,100,4903,1,0
B,E,B,4507,100,4507,1,0
B,F,B,1616,100,1616,1,0
B,G,B,3526,96,3526,1,0
B,H,B,5419,100,5419,1,0
B,A,B,4292,100,4292,1,0
B,C,B,3008,100,3008,1,0
B,D,B,4956,100,4956,1,0
B,E,B,4467,100,4467,1,0
B,F,B,1647,100,1647,1,0
B,G,B,3507,96,3507,1,0
B,H,B,5089,100,5089,1,0
B,A,B,4337,100,4337,1,0
B,C,B,2950,100,2950,1,0
B,D,B,4927,100,4927,1,0
B,E,B,4450,100,4450,1,0
B,F,B,1652,100,1652,1,0
B,G,B,3496,96,3496,1,0
B,H,B,5052,100,5052,1,0
B,A,B,4356,100,4356,1,0
B,C,B,2992,100,2992,1,0
B,D,B,4948,100,4948,1,0
B,E,B,4396,100,4396,1,0
B,F,B,1656,100,1656,1,0
B,G,B,3509,96,3509,1,0
B,H,B,5170,100,5170,1,0
B,A,B,4321,100,4321,1,0
B,C,B,3003,100,3003,1,0
B,D,B,4911,100,4911,1,0
B,E,B,4393,100,4393,1,0
B,F,B,1629,100,1629,1,0
B,G,B,3498,100,3498,1,0
B,H,B,5134,100,5134,1,0
B,A,B,4265,100,4265,1,0
B,C,B,2998,100,2998,1,0
B,D,B,4959,100,4959,1,0
B,E,B,4422,100,4422,1,0
B,F,B,1653,100,1653,1,0
B,G,B,3499,100,3499,1,0
B,H,B,5137,100,5137,1,0
B,A,B,4264,100,4264,1,0
B,C,B,2983,100,2983,1,0
B,D,B,4905,100,4905,1,0
B,E,B,4426,100,4426,1,0
B,F,B,1656,100,1656,1,0
B,G,B,3504,100,3504,1,0
B,H,B,5310,100,5310,1,0
B,A,B,4263,100,4263,1,0
B,C,B,3010,100,3010,1,0
B,D,B,4899,100,4899,1,0
B,E,B,4459,100,4459,1,0
B,F,B,1614,100,1614,1,0
B,G,B,3520,100,3520,1,0
B,H,B,5115,100,5115,1,0
B,A,B,4360,100,4360,1,0
B,C,B,2976,100,2976,1,0
B,D,B,4932,100,4932,1,0
B,E,B,4460,100,4460,1,0
B,F,B,1654,100,1654,1,0
B,G,B,3522,100,3522,1,0
B,H,B,5138,100,5138,1,0
B,A,B,4258,100,4258,1,0
B,C,B,3033,100,3033,1,0
B,D,B,4918,100,4918,1,0
B,E,B,4485,100,4485,1,0
B,F,B,1665,100,1665,1,0
B,G,B,3499,100,3499,1,0
B,H,B,5350,100,5350,1,0
B,A,B,4289,100,4289,1,0
B,C,B,2983,100,2983,1,0
B,D,B,4961,100,4961,1,0
B,E,B,4426,100,4426,1,0
B,F,B,1614,100,1614,1,0
B,G,B,3483,100,3483,1,0
B,H,B,5226,100,5226,1,0
B,A,B,4251,100,4251,1,0
B,C,B,2999,100,2999,1,0
B,D,B,4924,100,4924,1,0
B,E,B,4412,100,4412,1,0
B,F,B,1655,100,1655,1,0
B,G,B,3495,100,3495,1,0
B,H,B,5165,100,5165,1,0
B,A,B,4271,100,4271,1,0
B,C,B,3013,100,3013,1,0
B,D,B,4940,100,4940,1,0
B,E,B,4460,100,4460,1,0
B,F,B,1619,100,1619,1,0
B,G,B,3492,100,3492,1,0
B,H,B,5112,100,5112,1,0
B,A,B,4266,100,4266,1,0
B,C,B,2993,100,2993,1,0
B,D,B,4920,100,4920,1,0
B,E,B,4444,100,4444,1,0
B,F,B,1669,100,1669,1,0
B,G,B,3533,100,3533,1,0
B,H,B,5284,100,5284,1,0
B,A,B,4348,100,4348,1,0
B,C,B,3022,100,3022,1,0
B,D,B,4955,100,4955,1,0
B,E,B,4406,100,4406,1,0
B,F,B,1641,100,1641,1,0
B,G,B,3489,100,3489,1,0
B,H,B,5188,100,5188,1,0
B,A,B,4281,100,4281,1,0
B,C,B,3008,100,3008,1,0
B,D,B,4932,100,4932,1,0
B,E,B,4437,100,4437,1,0
B,F,B,1656,100,1656,1,0
B,G,B,3512,100,3512,1,0
B,H,B,5110,100,5110,1,0
B,A,B,4322,100,4322,1,0
B,C,B,2977,100,2977,1,0
B,D,B,4932,100,4932,1,0
B,E,B,4413,100,4413,1,0
B,F,B,1638,100,1638,1,0
B,G,B,3498,100,3498,1,0
B,H,B,5072,100,5072,1,0
B,A,B,4271,100,4271,1,0
B,C,B,2991,100,2991,1,0
B,D,B,4925,100,4925,1,0
B,E,B,4432,100,4432,1,0
B,F,B,1616,100,1616,1,0
B,G,B,3509,100,3509,1,0
B,H,B,5090,100,5090,1,0
B,A,B,4325,100,4325,1,0
B,C,B,3013,100,3013,1,0
B,D,B,4925,100,4925,1,0
B,E,B,4416,100,4416,1,0
B,F,B,1642,100,1642,1,0
B,G,B,3523,100,3523,1,0
B,H,B,5086,100,5086,1,0
B,A,B,4286,100,4286,1,0
B,C,B,3013,100,3013,1,0
B,D,B,4910,100,4910,1,0
B,E,B,4423,100,4423,1,0
B,F,B,1601,100,1601,1,0
B,G,B,3556,100,3556,1,0
B,H,B,5080,100,5080,1,0
B,A,B,4240,100,4240,1,0
B,C,B,3004,100,3004,1,0
B,D,B,4949,100,4949,1,0
B,E,B,4413,100,4413,1,0
B,F,B,1658,100,1658,1,0
B,G,B,3452,100,3452,1,0
B,H,B,5085,100,5085,1,0
B,A,B,4331,100,4331,1,0
B,C,B,2989,100,2989,1,0
B,D,B,4961,100,4961,1,0
B,E,B,4388,100,4388,1,0
B,F,B,1650,100,1650,1,0
B,G,B,3503,100,3503,1,0
B,H,B,5298,100,5298,1,0
B,A,B,4348,100,4348,1,0
B,C,B,2988,100,2988,1,0
B,D,B,4924,100,4924,1,0
B,E,B,4456,100,4456,1,0
B,F,B,1637,100,1637,1,0
B,G,B,3516,100,3516,1,0
B,H,B,5173,100,5173,1,0
B,A,B,4389,100,4389,1,0
B,C,B,3016,100,3016,1,0
B,D,B,4952,100,4952,1,0
B,E,B,4387,100,4387,1,0
B,F,B,1620,100,1620,1,0
B,G,B,3486,100,3486,1,0
B,H,B,5145,100,5145,1,0
B,A,B,4287,100,4287,1,0
B,C,B,3002,100,3002,1,0
B,D,B,4933,100,4933,1,0
B,E,B,4403,100,4403,1,0
B,F,B,1638,100,1638,1,0
B,G,B,3508,100,3508,1,0
B,H,B,5157,100,5157,1,0
B,A,B,4345,100,4345,1,0
B,C,B,3021,100,3021,1,0
B,D,B,4950,100,4950,1,0
B,E,B,4410,100,4410,1,0
B,F,B,1620,100,1620,1,0
B,G,B,3466,100,3466,1,0
B,H,B,5157,100,5157,1,0
B,A,B,4255,100,4255,1,0
B,C,B,2991,95,2991,1,0
B,D,B,4945,100,4945,1,0
B,E,B,4427,100,4427,1,0
B,F,B,1674,100,1674,1,0
B,G,B,3496,100,3496,1,0
B,H,B,5207,95,5207,1,0
B,A,B,4291,100,4291,1,0
B,C,B,3025,96,3025,1,0
B,D,B,4929,100,4929,1,0
B,E,B,4415,100,4415,1,0
B,F,B,1608,100,1608,1,0
B,G,B,3505,100,3505,1,0
B,H,B,5219,95,5219,1,0
B,A,B,4309,100,4309,1,0
B,C,B,2996,96,2996,1,0
B,D,B,4950,100,4950,1,0
B,E,B,4425,100,4425,1,0
B,F,B,1596,100,1596,1,0
B,G,B,3482,100,3482,1,0
B,H,B,5141,96,5141,1,0
B,A,B,4334,100,4334,1,0
B,C,B,3021,96,3021,1,0
B,D,B,4933,100,4933,1,0
B,E,B,4432,100,4432,1,0
B,F,B,1647,100,1647,1,0
B,G,B,3495,100,3495,1,0
B,H,B,5133,96,5133,1,0
B,A,B,4282,100,4282,1,0
B,C,B,3007,96,3007,1,0
B,D,B,4960,100,4960,1,0
B,E,B,4403,100,4403,1,0
B,F,B,1674,100,1674,1,0
B,G,B,3523,100,3523,1,0
B,H,B,5198,96,5198,1,0
B,A,B,4260,100,4260,1,0
B,C,B,2972,96,2972,1,0
B,D,B,4953,100,4953,1,0
B,E,B,4416,100,4416,1,0
B,F,B,1660,100,1660,1,0
B,G,B,3524,100,3524,1,0
B,H,B,5380,96,5380,1,0
B,A,B,4248,100,4248,1,0
B,C,B,2980,96,2980,1,0
B,D,B,4949,100,4949,1,0
B,E,B,4392,100,4392,1,0
B,F,B,1656,100,1656,1,0
B,G,B,3509,100,3509,1,0
B,H,B,5087,96,5087,1,0
B,A,B,4299,100,4299,1,0
B,C,B,2984,96,2984,1,0
B,D,B,4936,100,4936,1,0
B,E,B,4393,100,4393,1,0
B,F,B,1637,100,1637,1,0
B,G,B,3519,100,3519,1,0
B,H,B,5096,96,5096,1,0
B,A,B,4349,100,4349,1,0
B,C,B,2996,96,2996,1,0
B,D,B,4934,100,4934,1,0
B,E,B,4453,100,4453,1,0
B,F,B,1620,100,1620,1,0
B,G,B,3515,100,3515,1,0
B,H,B,5334,96,5334,1,0
B,A,B,4302,100,4302,1,0
B,C,B,2985,100,2985,1,0
B,D,B,4950,100,4950,1,0
B,E,B,4417,100,4417,1,0
B,F,B,1650,100,1650,1,0
B,G,B,3532,100,3532,1,0
B,H,B,5140,96,5140,1,0
B,A,B,4252,100,4252,1,0
B,C,B,3052,100,3052,1,0
B,D,B,4942,100,4942,1,0
B,E,B,4407,100,4407,1,0
B,F,B,1616,100,1616,1,0
B,G,B,3521,100,3521,1,0
B,H,B,5138,100,5138,1,0
B,A,B,4321,100,4321,1,0
B,C,B,2987,100,2987,1,0
B,D,B,4951,100,4951,1,0
B,E,B,4425,100,4425,1,0
B,F,B,1632,100,1632,1,0
B,G,B,3518,100,3518,1,0
B,H,B,5132,100,5132,1,0
B,A,B,4297,100,4297,1,0
B,C,B,3025,100,3025,1,0
B,D,B,4904,100,4904,1,0
B,E,B,4375,100,4375,1,0
B,F,B,1623,100,1623,1,0
B,G,B,3508,100,3508,1,0
B,H,B,5147,100,5147,1,0
B,A,B,4260,100,4260,1,0
B,C,B,2997,100,2997,1,0
B,D,B,4945,100,4945,1,0
B,E,B,4418,100,4418,1,0
B,F,B,1636,100,1636,1,0
B,G,B,3535,100,3535,1,0
B,H,B,5254,100,5254,1,0
C,A,C,5192,100,5192,1,0
C,B,C,3100,100,3100,1,0
C,D,C,4300,100,4300,1,0
C,E,C,5354,100,5354,1,0
C,F,C,3525,100,3525,1,0
C,G,C,1779,100,1779,1,0
C,H,C,4446,100,4446,1,0
C,A,C,5278,100,5278,1,0
C,B,C,3128,100,3128,1,0
C,D,C,4299,100,4299,1,0
C,E,C,5359,100,5359,1,0
C,F,C,3548,100,3548,1,0
C,G,C,1864,100,1864,1,0
C,H,C,4361,100,4361,1,0
C,A,C,5251,100,5251,1,0
C,B,C,3119,100,3119,1,0
C,D,C,4238,100,4238,1,0
C,E,C,5415,100,5415,1,0
C,F,C,3558,100,3558,1,0
C,G,C,1899,100,1899,1,0
C,H,C,4418,100,4418,1,0
C,A,C,5237,100,5237,1,0
C,B,C,3142,100,3142,1,0
C,D,C,4205,100,4205,1,0
C,E,C,5383,100,5383,1,0
C,F,C,3588,100,3588,1,0
C,G,C,1777,100,1777,1,0
C,H,C,4389,100,4389,1,0
C,A,C,5227,100,5227,1,0
C,B,C,3099,100,3099,1,0
C,D,C,4295,100,4295,1,0
C,E,C,5387,100,5387,1,0
C,F,C,3558,100,3558,1,0
C,G,C,2127,100,2127,1,0
C,H,C,4336,100,4336,1,0
C,A,C,5246,100,5246,1,0
C,B,C,3096,100,3096,1,0
C,D,C,4266,100,4266,1,0
C,E,C,5342,100,5342,1,0
C,F,C,3568,100,3568,1,0
C,G,C,1744,100,1744,1,0
C,H,C,4419,100,4419,1,0
C,A,C,5230,100,5230,1,0
C,B,C,3120,100,3120,1,0
C,D,C,4234,100,4234,1,0
C,E,C,5382,100,5382,1,0
C,F,C,3515,100,3515,1,0
C,G,C,2164,100,2164,1,0
C,H,C,4386,100,4386,1,0
C,A,C,5252,100,5252,1,0
C,B,C,3130,100,3130,1,0
C,D,C,4298,100,4298,1,0
C,E,C,5358,100,5358,1,0
C,F,C,3549,100,3549,1,0
C,G,C,1767,100,1767,1,0
C,H,C,4389,100,4389,1,0
C,A,C,5239,100,5239,1,0
C,B,C,3126,100,3126,1,0
C,D,C,4257,100,4257,1,0
C,E,C,5344,100,5344,1,0
C,F,C,3551,100,3551,1,0
C,G,C,1767,100,1767,1,0
C,H,C,4387,100,4387,1,0
C,A,C,5202,100,5202,1,0
C,B,C,3106,100,3106,1,0
C,D,C,4203,100,4203,1,0
C,E,C,5400,100,5400,1,0
C,F,C,3558,100,3558,1,0
C,G,C,1767,100,1767,1,0
C,H,C,4402,100,4402,1,0
C,A,C,5215,100,5215,1,0
C,B,C,3136,100,3136,1,0
C,D,C,4223,100,4223,1,0
C,E,C,5394,100,5394,1,0
C,F,C,3541,100,3541,1,0
C,G,C,1845,90,1845,1,0
C,H,C,4373,100,4373,1,0
C,A,C,5218,100,5218,1,0
C,B,C,3092,100,3092,1,0
C,D,C,4212,100,4212,1,0
C,E,C,5494,100,5494,1,0
C,F,C,3572,100,3572,1,0
C,G,C,1787,91,1787,1,0
C,H,C,4309,100,4309,1,0
C,A,C,5204,100,5204,1,0
C,B,C,3115,100,3115,1,0
C,D,C,4217,100,4217,1,0
C,E,C,5345,100,5345,1,0
C,F,C,3498,100,3498,1,0
C,G,C,1922,92,1922,1,0
C,H,C,4360,100,4360,1,0
C,A,C,5274,100,5274,1,0
C,B,C,3114,100,3114,1,0
C,D,C,4201,100,4201,1,0
C,E,C,5377,100,5377,1,0
C,F,C,3596,100,3596,1,0
C,G,C,1882,92,1882,1,0
C,H,C,4349,100,4349,1,0
C,A,C,5192,100,5192,1,0
C,B,C,3103,100,3103,1,0
C,D,C,4241,100,4241,1,0
C,E,C,5342,100,5342,1,0
C,F,C,3537,100,3537,1,0
C,G,C,1816,93,1816,1,0
C,H,C,4340,100,4340,1,0
C,A,C,5199,100,5199,1,0
C,B,C,3114,100,3114,1,0
C,D,C,4262,100,4262,1,0
C,E,C,5364,100,5364,1,0
C,F,C,3546,100,3546,1,0
C,G,C,1789,93,1789,1,0
C,H,C,4297,100,4297,1,0
C,A,C,5233,100,5233,1,0
C,B,C,3134,100,3134,1,0
C,D,C,4194,100,4194,1,0
C,E,C,5371,100,5371,1,0
C,F,C,3552,100,3552,1,0
C,G,C,1820,94,1820,1,0
C,H,C,4386,100,4386,1,0
C,A,C,5240,100,5240,1,0
C,B,C,3099,100,3099,1,0
C,D,C,4289,100,4289,1,0
C,E,C,5377,100,5377,1,0
C,F,C,3588,100,3588,1,0
C,G,C,2181,94,2181,1,0
C,H,C,4330,100,4330,1,0
C,A,C,5240,100,5240,1,0
C,B,C,3097,100,3097,1,0
C,D,C,4256,100,4256,1,0
C,E,C,5360,100,5360,1,0
C,F,C,3574,100,3574,1,0
C,G,C,1752,94,1752,1,0
C,H,C,4308,100,4308,1,0
C,A,C,5221,95,5221,1,0
C,B,C,3138,100,3138,1,0
C,D,C,4288,100,4288,1,0
C,E,C,5361,100,5361,1,0
C,F,C,3553,100,3553,1,0
C,G,C,2198,95,2198,1,0
C,H,C,4383,100,4383,1,0
C,A,C,5222,95,5222,1,0
C,B,C,3091,100,3091,1,0
C,D,C,4238,100,4238,1,0
C,E,C,5369,100,5369,1,0
C,F,C,3585,100,3585,1,0
C,G,C,2115,95,2115,1,0
C,H,C,4314,100,4314,1,0
C,A,C,5211,95,5211,1,0
C,B,C,3134,100,3134,1,0
C,D,C,4280,100,4280,1,0
