sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
1056,,BSF66F,,7,ok,3171,3171,95,260,17
1057,,BSF66F,,0,ok,3267,3267,96,280,2
1057,,BSF66F,,1,ok,2608,2608,88,244,38
1057,,BSF66F,,2,timeout,0,2408,92,260,22
1058,,BSF66F,,4,ok,3249,3249,100,282,1
1058,,BSF66F,,5,ok,2416,2416,92,252,31
1058,,BSF66F,,6,ok,2417,2417,92,257,25
1059,,BSF66F,,0,ok,3210,3210,96,281,2
1059,,BSF66F,,1,ok,2671,2671,88,245,38
1060,,BSF66F,,4,ok,3221,3221,100,283,1
1060,,BSF66F,,5,ok,2389,2389,92,253,31
1060,,BSF66F,,6,ok,2494,2494,92,258,25
1060,,BSF66F,,7,ok,3151,3151,95,262,17
1061,,BSF66F,,0,ok,3180,3180,96,282,2
1061,,BSF66F,,1,ok,2673,2673,89,246,38
1061,,BSF66F,,2,ok,2449,2449,92,262,22
1062,,BSF66F,,4,ok,3174,3174,100,284,1
1062,,BSF66F,,5,ok,2410,2410,93,254,31
1063,,BSF66F,,0,ok,3248,3248,96,283,2
1063,,BSF66F,,1,ok,2654,2654,89,247,38
1063,,BSF66F,,2,ok,2419,2419,93,263,22
1063,,BSF66F,,3,ok,3125,3125,100,259,14
1064,,BSF66F,,4,ok,3224,3224,100,285,1
1064,,BSF66F,,5,ok,2430,2430,93,255,31
1064,,BSF66F,,6,ok,2454,2454,93,260,25
1065,,BSF66F,,0,ok,3201,3201,96,284,2
1065,,BSF66F,,1,reject,0,2654,86,247,39
1066,,BSF66F,,4,ok,3271,3271,100,286,1
1066,,BSF66F,,5,ok,2407,2407,93,256,31
1066,,BSF66F,,6,ok,2478,2478,93,261,25
1066,,BSF66F,,7,ok,3174,3174,92,264,18
1067,,BSF66F,,0,ok,3254,3254,96,285,2
1067,,BSF66F,,1,ok,2701,2701,87,248,39
1067,,BSF66F,,2,ok,2424,2424,93,265,22
1068,,BSF66F,,4,ok,3201,3201,100,287,1
1068,,BSF66F,,5,ok,2404,2404,93,257,31
1069,,BSF66F,,0,ok,3184,3184,96,286,2
1069,,BSF66F,,1,ok,2614,2614,87,249,39
1069,,BSF66F,,2,ok,2385,2385,93,266,22
