sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
718,,BSF66F,,cal_static,4,success,93,4,4,5,5,0
719,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
720,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
721,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
722,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
723,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
724,,BSF66F,,cal_static,4,success,93,4,4,18,20,0
725,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
726,,BSF66F,,cal_static,4,success,93,4,4,1,2,0
727,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
728,,BSF66F,,cal_static,4,pending,92,4,3,0,0,0
729,,BSF66F,,cal_static,4,pending,96,4,4,0,0,0
730,,BSF66F,,cal_static,4,success,93,4,4,7735,8649,0
731,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
732,,BSF66F,,cal_static,4,success,93,4,4,1,2,0
733,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
734,,BSF66F,,cal_static,4,pending,94,4,3,0,0,0
735,,BSF66F,,cal_static,4,pending,93,4,2,0,0,0
736,,BSF66F,,cal_static,4,success,94,4,4,7,8,0
737,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
738,,BSF66F,,cal_static,4,success,94,4,4,1,1,0
739,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
740,,BSF66F,,cal_static,4,success,94,4,4,7,8,0
741,,BSF66F,,cal_static,4,pending,93,4,4,0,0,0
742,,BSF66F,,cal_static,4,success,95,4,4,0,1,0
743,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
744,,BSF66F,,cal_static,4,success,95,4,4,10,11,0
745,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
746,,BSF66F,,cal_static,4,success,95,4,4,16,18,0
747,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
748,,BSF66F,,cal_static,4,success,95,4,4,1,1,0
749,,BSF66F,,cal_static,4,pending,93,4,3,0,0,0
750,,BSF66F,,cal_static,4,success,95,4,4,8,8,0
751,,BSF66F,,cal_static,4,pending,94,4,4,0,0,0
752,,BSF66F,,cal_static,4,success,97,4,4,5811,6788,0
753,,BSF66F,,cal_static,4,pending,95,4,4,0,0,0
