case_id,anchor_source,delay_mode,fixed_tag_delay_mm,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,ok,1201,-87.96442898544224,1162.1434426610942,-991.1887762880274,-87.96442898544221,1162.143442661097,-991.1887762880292,-87.47191029361818,1162.5777103458083,-991.3710936857761,18.59945956426007,26.524100351736095,17.770457286336942,36.949383590488196,29.00604787940976,61.8626670903439,8.0,8.0,100.0,91.84013322231473,57.39779044433904,163.40688338557902,0,{},-87.96442898544224,1162.1434426610942,-991.1887762880274,-63.9057945,1133.4998500000002,-956.9902950000001,-24.05863448544224,28.64359266109409,-34.198481288027324,41.8133234234217,28.64359266109409,50.68342348585333
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,ok,1201,33.418421020484324,1664.4755540317308,-975.3425920754281,33.418421020484324,1664.4755540317317,-975.3425920754275,33.278260554677864,1663.8599885081944,-975.7821038341709,20.276952046883558,24.440711777482186,26.389464568101463,41.29051969511469,32.28245810096491,72.58256637829454,8.0,8.0,100.0,91.3405495420483,64.71896776940065,151.64569356966,0,{},33.418421020484324,1664.4755540317308,-975.3425920754281,-43.6886845,1590.1300500000002,-956.35754,77.10710552048432,74.34550403173057,-18.985052075428143,79.4099359277781,74.34550403173057,108.78047570122999
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,ok,1200,-164.82610266710668,1079.809208266092,-189.39538957875257,-164.82610266710645,1079.8092082660937,-189.3953895787524,-166.1704878082963,1084.966071972543,-188.8914304802452,39.5808087045901,59.409761766496366,27.87000426825277,76.63483117208283,65.28960283351398,131.47914682738667,8.0,8.0,99.83333333333333,91.66666666666666,61.224121245274546,119.20198715687283,0,{},-164.82610266710668,1079.809208266092,-189.39538957875257,-189.628155,1139.0976,-197.96616,24.80205233289331,-59.288391733908156,8.570770421247431,26.241187197558506,59.288391733908156,64.83604938558993
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,ok,1201,-167.29824575937567,1067.9381598594773,-173.82769047246964,-167.29824575937582,1067.9381598594753,-173.8276904724698,-166.50417680412303,1070.298988828217,-171.90969972613487,21.467624053582476,30.453108999372215,18.405760656263812,41.55746329564964,29.925854967061856,68.71142948473526,8.0,8.0,99.91673605328893,91.9233971690258,41.73116133980167,140.3984389690312,0,{},-167.29824575937567,1067.9381598594773,-173.82769047246964,-198.69532,1132.6278,-194.690585,31.397074240624335,-64.68964014052267,20.862894527530358,37.69663962395232,64.68964014052267,74.87179829848121
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,ok,1201,-176.81780770372632,1076.473916347632,-213.74589675720875,-176.81780770372663,1076.473916347633,-213.74589675720932,-175.82204126808122,1076.1040945705124,-213.2804984735878,30.37684947507483,43.316600000197624,19.719849722961435,56.46196323813632,47.0756675339275,96.41357653767417,8.0,8.0,99.91673605328893,95.58701082431307,55.62942863443253,157.58315157869816,0,{},-176.81780770372632,1076.473916347632,-213.74589675720875,-200.165335,1132.2551,-184.312585,23.347527296273682,-55.7811836523681,-29.43331175720874,37.56896154869452,55.7811836523681,67.25300975797667
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,ok,1201,-172.4317575925837,1105.244805114593,-181.67666661258636,-172.43175759258366,1105.2448051145946,-181.67666661258625,-172.52544409207917,1110.4736215247738,-179.13410837844157,20.428111895172126,40.46104470271342,22.169977885557763,50.45702937631948,32.693212956765045,92.27579517237731,8.0,8.0,99.91673605328893,89.75853455453789,45.91584500804201,163.53212035061136,0,{},-172.4317575925837,1105.244805114593,-181.67666661258636,-184.85465499999998,1122.0572,-185.78015499999998,12.422897407416286,-16.812394885407002,4.10348838741362,13.083080560052695,16.812394885407002,21.30313635884839
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,ok,1199,-155.95345814138582,181.8711690365697,-313.7645472212527,-155.95345814138597,181.87116903656943,-313.76454722125317,-157.2085607493199,182.40801116207794,-312.9806905210342,29.08053054719288,65.07412954566179,23.777574245695348,75.13782423015286,59.59721056642094,129.42451522289448,8.0,8.0,99.83319432860718,92.49374478732277,76.40184856792118,113.03220883196997,0,{},-155.95345814138582,181.8711690365697,-313.7645472212527,-180.39839999999998,209.45865500000002,-328.203235,24.444941858614158,-27.58748596343031,14.438687778747294,28.390683106314526,27.58748596343031,39.58661729708207
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,ok,1199,-316.6646568025251,208.84208136668596,-251.2522937663269,-316.6646568025257,208.8420813666859,-251.2522937663267,-314.63710487140554,209.47989719489598,-250.79185909114216,22.969713845272455,29.847921446538233,18.309306074492195,41.87764150166357,32.852123512514716,73.14841334945267,8.0,8.0,99.83319432860718,92.91075896580485,41.088876569950784,130.61895796010944,0,{},-316.6646568025251,208.84208136668596,-251.2522937663269,-295.4243,206.90585,-224.00141000000002,-21.24035680252507,1.9362313666859734,-27.250883766326865,34.55088165509572,1.9362313666859734,34.60509232829424
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,ok,1201,-178.09401783873614,111.7618119063401,-66.44719617371551,-178.0940178387359,111.7618119063401,-66.44719617371547,-180.12270849179865,117.16342762237144,-64.66611817736315,29.788212619440188,103.69682632416301,30.30154555623799,112.06495020237759,72.72885040906301,174.86833248103443,8.0,8.0,99.91673605328893,89.84179850124896,189.7299248329413,232.75119912334955,0,{},-178.09401783873614,111.7618119063401,-66.44719617371551,-188.530555,205.96057000000002,-114.135095,10.436537161263857,-94.19875809365992,47.687898826284496,48.81656483596923,94.19875809365992,106.09647981329186
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,ok,1201,-47.24005413495698,154.0897783070421,-217.17343081159655,-47.240054134957006,154.08977830704208,-217.1734308115966,-45.564185364667566,162.7836625072455,-214.50572056704024,24.567815483533433,65.98783723029965,23.268779819014547,74.15799575387163,39.931881211720146,121.91378532263718,8.0,8.0,100.0,91.42381348875936,116.92369606653357,200.90307078286054,0,{},-47.24005413495698,154.0897783070421,-217.17343081159655,-80.19599149999999,202.56013000000002,-220.692665,32.95593736504301,-48.470351692957905,3.519234188403459,33.14330727132502,48.470351692957905,58.71842819865407
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,1201,ok,1201,-178.18784906406205,1615.8011320119797,-228.7538504474753,-178.18784906406233,1615.8011320119804,-228.75385044747546,-174.71774698593396,1613.9795058078773,-230.7929467476736,36.78328537762363,38.941546981846415,26.038732156328038,59.56063915724918,51.08739295461217,101.59263198844647,8.0,8.0,99.91673605328893,91.3405495420483,105.7863227211862,173.65639188096114,0,{},-178.18784906406205,1615.8011320119797,-228.7538504474753,-212.053465,1598.6443,-226.93474500000002,33.86561593593794,17.15683201197976,-1.8191054474752661,33.91443774190408,17.15683201197976,38.00718316367028
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,1201,ok,1201,-207.3892863734593,1570.9944257755467,-250.89387358724818,-207.38928637345907,1570.9944257755424,-250.8938735872476,-208.35988388186337,1568.6053037869551,-251.0769996378798,21.802620624377532,26.579315547242107,17.65833401852143,38.64752309476081,33.07451438647667,65.3323624376284,8.0,8.0,99.83347210657784,92.67277268942547,121.82963348618254,178.93237665659476,0,{},-207.3892863734593,1570.9944257755467,-250.89387358724818,-232.83767,1599.3211999999999,-235.17408,25.448383626540704,-28.326774224453175,-15.719793587248176,29.912073475927308,28.326774224453175,41.19633815756467
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,1201,ok,1201,-190.6509668449651,1653.894786744355,-254.473656844754,-190.65096684496518,1653.8947867443533,-254.4736568447541,-198.34457487557296,1652.6009993974092,-250.61078618136568,44.45224901404476,32.14922942968066,36.30850625717613,65.78664774828009,49.71706108337436,114.03696511738731,8.0,8.0,100.0,93.75520399666945,83.44023490066854,129.72609589735424,0,{},-190.6509668449651,1653.894786744355,-254.473656844754,-230.87733,1599.6642499999998,-223.24148,40.2263631550349,54.23053674435528,-31.232176844754008,50.92748926800474,54.23053674435528,74.39462533492326
vicon_truth_reestimated_anchor_delays_fixed_dtag_40,OptiTrack truth anchors,inter_anchor_delaycal,40.0,T4,mean,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,1201,ok,1201,-215.83118166770427,1646.690375594456,-257.9431852605975,-215.8311816677044,1646.6903755944597,-257.9431852605978,-213.68308608329954,1646.6872748826001,-257.23979896238484,36.231477762106685,47.629601938278775,32.00291364100983,67.8637270059555,54.04697259711064,115.40782186493871,8.0,8.0,99.91673605328893,92.5895087427144,146.729673314343,188.81808268498364,0,{},-215.83118166770427,1646.690375594456,-257.9431852605975,-218.202475,1599.5815,-226.071175,2.3712933322957213,47.108875594456094,-31.872010260597477,31.96010122198334,47.108875594456094,56.92709574441122
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,1201,ok,1201,-465.84853297780245,52.002216799320635,-335.0972422532302,-465.8485329778022,52.00221679932064,-335.0972422532304,-464.2442628207292,50.262555845840815,-334.3831000854889,24.140172359044147,36.084134533064116,19.834819218917016,47.73083636363131,38.969181115301666,82.90215459954213,8.0,8.0,99.75020815986679,91.75686927560366,84.9543631512877,173.2188634061979,0,{},-465.84853297780245,52.002216799320635,-335.0972422532302,-542.215344349341,182.54280058407934,-383.3240609304319,76.36681137153852,-130.54058378475872,48.22681867720172,90.3200748382099,130.54058378475872,158.7405428164004
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,1201,ok,1201,-526.8776348906146,1060.7798823464661,-225.7245694415231,-526.8776348906151,1060.7798823464652,-225.72456944152324,-529.8734667165027,1065.001768266954,-225.3109332414375,38.85290062876516,50.31033768081015,25.07439845126691,68.33303317224211,56.48290386866431,116.17035654907778,8.0,8.0,99.91673605328893,95.67027477102414,65.47227843871799,126.2198049279662,0,{},-526.8776348906146,1060.7798823464661,-225.7245694415231,-543.22998,1105.589,-259.92136,16.352345109385396,-44.809117653533804,34.19679055847689,37.90540429908082,44.809117653533804,58.69136818958142
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,1201,ok,1201,-544.7203674471857,1708.6812834261884,-268.92321427474883,-544.7203674471858,1708.6812834261877,-268.92321427474883,-546.592374709134,1707.9743385753227,-264.12139024327996,45.33927117038309,37.62644195661495,33.348011498916335,67.70146612524651,39.72494114316657,151.29088634154812,8.0,8.0,100.0,92.2564529558701,150.65803430512702,193.64505404910898,0,{},-544.7203674471857,1708.6812834261884,-268.92321427474883,-554.00287,1625.5614500000001,-256.2951,9.282502552814321,83.11983342618828,-12.628114274748839,15.672719093351983,83.11983342618828,84.58451887063262
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,1201,ok,1201,-256.92725011976194,44.60458774004753,513.1939479624687,-256.9272501197623,44.604587740047435,513.1939479624689,-251.98511504146757,54.2036457615586,516.8662065266008,28.415803341825757,55.64962624538435,24.76571438641461,67.21368454326657,32.43226129089458,163.50552826583908,8.0,8.0,100.0,93.83846794338052,81.23599308257934,121.16057683406466,0,{},-256.92725011976194,44.60458774004753,513.1939479624687,-321.178815,182.16379,479.93381999999997,64.25156488023805,-137.55920225995249,33.26012796246869,72.34984244377614,137.55920225995249,155.42533200232756
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,1200,ok,1200,-183.29262442873429,1087.0052272293992,493.3944174499861,-183.29262442873423,1087.005227229399,493.3944174499863,-184.03379380522608,1088.0119609846806,493.32901008834824,25.75288414775705,40.633832374404314,21.18994573274111,52.567415530112356,41.085798127173675,92.64152370269748,8.0,8.0,99.75,91.5,151.97811086136363,203.02231493435673,0,{},-183.29262442873429,1087.0052272293992,493.3944174499861,-184.9818897969324,1103.5866165595767,473.70402893394925,1.6892653681981074,-16.581389330177444,19.690388516036876,19.762717864622527,16.581389330177444,25.797431839537687
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,1201,ok,1201,-200.08764039938288,1745.7293590139645,457.96232669247627,-200.08764039938293,1745.7293590139636,457.9623266924762,-200.30875290286593,1744.630515954083,457.7297550414073,32.17681641832736,37.13698262432169,30.86385143907793,58.026548397361914,44.7812975567767,105.95506771790282,8.0,8.0,99.83347210657784,92.83930058284763,77.46587921222847,142.88639217786599,0,{},-200.08764039938288,1745.7293590139645,457.96232669247627,-193.231255,1684.95255,476.52297999999996,-6.856385399382873,60.77680901396457,-18.560653307523694,19.78655785999578,60.77680901396457,63.91657363991663
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,1201,ok,1201,299.7361532375418,97.09076168546999,53.595109159914855,299.7361532375418,97.09076168547003,53.595109159914806,296.2316414154387,96.53501590627842,51.124455283550006,39.08145807690665,62.57021124917335,26.103812848906582,78.25471708743142,62.497424725197405,148.06646308895404,8.0,8.0,100.0,90.84096586178185,104.34533281603052,191.95883973998266,0,{},299.7361532375418,97.09076168546999,53.595109159914855,352.14755,211.565355,53.795866000000004,-52.411396762458196,-114.47459331453003,-0.20075684008514827,52.411781250980724,114.47459331453003,125.90245163787597
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,1201,ok,1201,419.75784030434886,1218.1124291567453,-114.09171846484305,419.75784030434824,1218.1124291567446,-114.09171846484305,415.5459147490667,1224.6466271599677,-114.15010028192084,39.57339733564834,53.967104267819344,24.162262774606326,71.14996178584997,51.82022806040039,136.6810533684968,8.0,8.0,100.0,90.25811823480433,112.92048163862948,144.7676323603147,0,{},419.75784030434886,1218.1124291567453,-114.09171846484305,391.90054,1132.2804,-71.53192899999999,27.857300304348882,85.8320291567452,-42.559789464843064,50.866146497827444,85.8320291567452,99.77225109569694
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,1201,ok,1201,449.8978781279999,1500.8080393336966,-63.1257679732474,449.8978781280001,1500.8080393336993,-63.12576797324738,452.764680324627,1500.0413186066073,-61.75796452224872,33.70195187356986,43.69967436539163,27.140334326878435,61.49862475783033,41.19248675307688,116.32711788545438,8.0,8.0,99.91673605328893,93.42214820982515,116.71739906673957,189.2135125549861,0,{},449.8978781279999,1500.8080393336966,-63.1257679732474,408.80994,1568.1853500000002,-62.425788499999996,41.087938127999905,-67.37731066630363,-0.699979473247403,41.093900166245064,67.37731066630363,78.92028017877857
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,1201,ok,1201,69.91792948301011,188.93851871100662,-958.5092863167253,69.91792948301008,188.93851871100657,-958.5092863167263,70.20796845108505,189.69736290225842,-955.8822720035704,15.269595190028438,31.22638760622096,22.347171726755963,41.323648246329974,29.720387152936112,77.29939750881026,8.0,8.0,99.91673605328893,90.75770191507078,57.41071891109964,124.91533932073143,0,{},69.91792948301011,188.93851871100662,-958.5092863167253,65.499245,238.64973,-938.19342,4.418684483010111,-49.71121128899338,-20.315866316725305,20.790844060774642,49.71121128899338,53.883798349581774
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,ok,1201,-76.24310343269288,1142.9272761157708,-975.4948902655382,-76.24310343269282,1142.9272761157717,-975.494890265537,-75.69130119360607,1142.4584920910345,-975.032400983807,17.25483267700932,23.218249783898983,17.85087804946509,33.99220823771219,28.238138338098807,57.09844979481582,8.0,8.0,100.0,91.84013322231473,45.2404073066051,155.3270797735925,0,{},-76.24310343269288,1142.9272761157708,-975.4948902655382,-63.9057945,1133.4998500000002,-956.9902950000001,-12.337308932692878,9.427426115770686,-18.504595265538114,22.2402616360977,9.427426115770686,24.155860589314436
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,ok,1201,29.738106483489613,1633.1455057567855,-963.6167238029327,29.73810648348963,1633.1455057567862,-963.6167238029328,29.791178735963104,1632.4783409247668,-963.0628016185578,20.500761636285556,23.940781738566784,26.532064372696123,41.199425940155784,32.12079382130616,73.33243120833295,8.0,8.0,100.0,91.3405495420483,64.20214867214835,146.4058560994132,0,{},29.738106483489613,1633.1455057567855,-963.6167238029327,-43.6886845,1590.1300500000002,-956.35754,73.42679098348961,43.015455756785286,-7.259183802932739,73.78475034597483,43.015455756785286,85.4079552359251
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,ok,1200,-179.1821431552422,1077.7432506791413,-191.75294265536377,-179.18214315524202,1077.7432506791429,-191.75294265536363,-181.77073683736688,1082.182390663686,-190.85663378154993,38.43627485637348,52.005407293384096,24.628290353520708,69.19871601643182,58.023293120446105,120.73750148471979,8.0,8.0,99.83333333333333,91.66666666666666,61.83738974693267,111.22047200728052,0,{},-179.1821431552422,1077.7432506791413,-191.75294265536377,-189.628155,1139.0976,-197.96616,10.446011844757805,-61.35434932085877,6.213217344636234,12.154144693581236,61.35434932085877,62.546617924700556
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,ok,1201,-158.49815963109617,1059.1046243802364,-169.5883826727753,-158.49815963109648,1059.104624380237,-169.58838267277542,-155.638874712397,1059.967784712082,-167.5024304905335,25.819508767034094,29.170376555688506,19.58650548987551,43.602627199247245,31.699269784777183,76.54642119997055,8.0,8.0,99.91673605328893,91.9233971690258,48.86169820839885,133.84963103958063,0,{},-158.49815963109617,1059.1046243802364,-169.5883826727753,-198.69532,1132.6278,-194.690585,40.19716036890384,-73.5231756197636,25.10220232722469,47.39126779692961,73.5231756197636,87.47336518400844
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,ok,1201,-188.00062626811842,1084.9755168363622,-209.71730321767063,-188.0006262681184,1084.9755168363595,-209.7173032176706,-187.20719611390712,1085.387137419571,-209.20968302489902,31.694680430957796,41.230033334559664,21.350647844309645,56.21671085861538,46.64544946858792,93.83485471504036,8.0,8.0,99.91673605328893,95.58701082431307,60.45128667964935,146.98205457512734,0,{},-188.00062626811842,1084.9755168363622,-209.71730321767063,-200.165335,1132.2551,-184.312585,12.164708731881575,-47.27958316363788,-25.40471821767062,28.166999241146748,47.27958316363788,55.03397887104031
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,ok,1201,-163.4445340600967,1096.4069956962037,-181.80771650419274,-163.4445340600965,1096.406995696203,-181.80771650419265,-163.02722932125235,1098.8280560863036,-179.92763678383173,23.197873517040975,36.00711371078171,20.64411794616373,47.54821951733749,32.625359306945626,86.70109659844196,8.0,8.0,99.91673605328893,89.75853455453789,42.66577298008625,154.40431997148016,0,{},-163.4445340600967,1096.4069956962037,-181.80771650419274,-184.85465499999998,1122.0572,-185.78015499999998,21.410120939903294,-25.650204303796272,3.972438495807239,21.775526314288175,25.650204303796272,33.646790739842416
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,ok,1199,-149.52243386561196,210.48262927464955,-308.9179155434085,-149.52243386561193,210.48262927464936,-308.91791554340847,-150.34278872270957,213.93009500458393,-308.0238981976209,33.14587316416063,60.60866935433071,28.390963284896532,74.68672241410486,59.09213644107731,128.56529663548469,8.0,8.0,99.83319432860718,92.49374478732277,84.48056592887525,120.23198110455294,0,{},-149.52243386561196,210.48262927464955,-308.9179155434085,-180.39839999999998,209.45865500000002,-328.203235,30.875966134388023,1.0239742746495324,19.28531945659148,36.40396724636838,1.0239742746495324,36.4183656221666
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,ok,1199,-306.8209897713716,238.2975612994787,-249.33843737693672,-306.8209897713714,238.29756129947862,-249.33843737693653,-304.53159191037645,238.34127067968691,-247.80871980454918,26.250202385156715,29.585878317343635,21.299111650268934,44.92270559706943,34.95822973677052,77.73645324611175,8.0,8.0,99.83319432860718,92.91075896580485,51.630951889345866,133.18006784451794,0,{},-306.8209897713716,238.2975612994787,-249.33843737693672,-295.4243,206.90585,-224.00141000000002,-11.396689771371598,31.391711299478715,-25.337027376936703,27.782179432948126,31.391711299478715,41.92003139734447
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,ok,1201,-177.3887674427009,148.05551297099674,-82.0427972257302,-177.38876744270078,148.05551297099672,-82.04279722573027,-180.49733930933763,156.4303576967391,-80.71749397813494,34.73490171572047,103.75785133189846,31.6365053869968,113.8994011543282,75.21802181125229,166.42259428695212,8.0,8.0,99.91673605328893,89.84179850124896,193.81119911768673,233.89003588124922,0,{},-177.3887674427009,148.05551297099674,-82.0427972257302,-188.530555,205.96057000000002,-114.135095,11.141787557299097,-57.905057029003274,32.09229777426981,33.97138511165519,57.905057029003274,67.13457109371079
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,ok,1201,-46.097278196404204,185.0776905528228,-219.67235077951196,-46.097278196404226,185.0776905528226,-219.67235077951258,-43.126084992885474,194.33200484758294,-217.49766754547818,26.28508776726867,64.99537091263363,25.002472375570115,74.43404935844205,38.58751669361305,125.40199163837055,8.0,8.0,100.0,91.42381348875936,120.08825435600673,201.38402974641244,0,{},-46.097278196404204,185.0776905528228,-219.67235077951196,-80.19599149999999,202.56013000000002,-220.692665,34.09871330359579,-17.482439447177228,1.0203142204880464,34.11397499661027,17.482439447177228,38.33274030243036
vicon_truth_reestimated_anchor_delays_fixed_dtag_60,OptiTrack truth anchors,inter_anchor_delaycal,60.0,T4,mean,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,1201,ok,1201,-181.77424926279525,1592.3603067611987,-224.32542772725054,-181.77424926279525,1592.3603067611996,-224.32542772725066,-177.744638891232,1593.861049082945,-226.86106634199066,39.45488490807292,39.80672625975439,27.88300074240244,62.59972147724872,52.993498612342606,105.99721755332517,8.0,8.0,99.91673605328893,91.3405495420483,104.24163597559682,166.3748766848027,0,{},-181.77424926279525,1592.3603067611987,-224.32542772725054,-212.053465,1598.6443,-226.93474500000002,30.279215737204737,-6.2839932388012585,2.609317272749479,30.391436989554407,6.2839932388012585,31.034303815541854
