node,sensor_axis,segment_start_s,segment_end_s,frequency_hz,psd
BSF31CC,acc_x_g,1239,1799,80.2734375,4.89841187087e-09
BSF31CC,acc_x_g,1239,1799,80.46875,5.22547388117e-09
BSF31CC,acc_x_g,1239,1799,80.6640625,5.16602132123e-09
BSF31CC,acc_x_g,1239,1799,80.859375,5.37207423438e-09
BSF31CC,acc_x_g,1239,1799,81.0546875,6.29805514328e-09
BSF31CC,acc_x_g,1239,1799,81.25,6.08518025745e-09
BSF31CC,acc_x_g,1239,1799,81.4453125,5.09747935244e-09
BSF31CC,acc_x_g,1239,1799,81.640625,4.47211932187e-09
BSF31CC,acc_x_g,1239,1799,81.8359375,4.88792863887e-09
BSF31CC,acc_x_g,1239,1799,82.03125,5.78888214661e-09
BSF31CC,acc_x_g,1239,1799,82.2265625,6.12784375547e-09
BSF31CC,acc_x_g,1239,1799,82.421875,6.26686831235e-09
BSF31CC,acc_x_g,1239,1799,82.6171875,6.03392633581e-09
BSF31CC,acc_x_g,1239,1799,82.8125,5.83182609187e-09
BSF31CC,acc_x_g,1239,1799,83.0078125,5.61405292332e-09
BSF31CC,acc_x_g,1239,1799,83.203125,5.61030909604e-09
BSF31CC,acc_x_g,1239,1799,83.3984375,5.32208036519e-09
BSF31CC,acc_x_g,1239,1799,83.59375,5.0258927919e-09
BSF31CC,acc_x_g,1239,1799,83.7890625,4.83090886057e-09
BSF31CC,acc_x_g,1239,1799,83.984375,4.8873907497e-09
BSF31CC,acc_x_g,1239,1799,84.1796875,4.75721786213e-09
BSF31CC,acc_x_g,1239,1799,84.375,5.05862792034e-09
BSF31CC,acc_x_g,1239,1799,84.5703125,5.01618872287e-09
BSF31CC,acc_x_g,1239,1799,84.765625,4.50114274678e-09
BSF31CC,acc_x_g,1239,1799,84.9609375,4.91743836038e-09
BSF31CC,acc_x_g,1239,1799,85.15625,5.09655497884e-09
BSF31CC,acc_x_g,1239,1799,85.3515625,5.26136354866e-09
BSF31CC,acc_x_g,1239,1799,85.546875,5.43038395049e-09
BSF31CC,acc_x_g,1239,1799,85.7421875,5.57431723323e-09
BSF31CC,acc_x_g,1239,1799,85.9375,5.42907358692e-09
BSF31CC,acc_x_g,1239,1799,86.1328125,6.06502124472e-09
BSF31CC,acc_x_g,1239,1799,86.328125,5.7678790538e-09
BSF31CC,acc_x_g,1239,1799,86.5234375,5.81573173515e-09
BSF31CC,acc_x_g,1239,1799,86.71875,6.03631461648e-09
BSF31CC,acc_x_g,1239,1799,86.9140625,5.46099617419e-09
BSF31CC,acc_x_g,1239,1799,87.109375,5.77146814746e-09
BSF31CC,acc_x_g,1239,1799,87.3046875,5.55132713525e-09
BSF31CC,acc_x_g,1239,1799,87.5,5.47901006758e-09
BSF31CC,acc_x_g,1239,1799,87.6953125,5.40607008532e-09
BSF31CC,acc_x_g,1239,1799,87.890625,5.03931578917e-09
BSF31CC,acc_x_g,1239,1799,88.0859375,5.70210514032e-09
BSF31CC,acc_x_g,1239,1799,88.28125,5.13651888744e-09
BSF31CC,acc_x_g,1239,1799,88.4765625,5.03037149395e-09
BSF31CC,acc_x_g,1239,1799,88.671875,5.37735190367e-09
BSF31CC,acc_x_g,1239,1799,88.8671875,3.77294976181e-09
BSF31CC,acc_x_g,1239,1799,89.0625,4.92287905305e-09
BSF31CC,acc_x_g,1239,1799,89.2578125,4.60005540749e-09
BSF31CC,acc_x_g,1239,1799,89.453125,5.4142912375e-09
BSF31CC,acc_x_g,1239,1799,89.6484375,5.04808666802e-09
BSF31CC,acc_x_g,1239,1799,89.84375,4.84725620547e-09
BSF31CC,acc_x_g,1239,1799,90.0390625,5.39329541488e-09
BSF31CC,acc_x_g,1239,1799,90.234375,4.40354036938e-09
BSF31CC,acc_x_g,1239,1799,90.4296875,4.86738510187e-09
BSF31CC,acc_x_g,1239,1799,90.625,5.00997544865e-09
BSF31CC,acc_x_g,1239,1799,90.8203125,5.65135087232e-09
BSF31CC,acc_x_g,1239,1799,91.015625,5.05176083765e-09
BSF31CC,acc_x_g,1239,1799,91.2109375,5.23223693532e-09
BSF31CC,acc_x_g,1239,1799,91.40625,5.05817658513e-09
BSF31CC,acc_x_g,1239,1799,91.6015625,4.8063903003e-09
BSF31CC,acc_x_g,1239,1799,91.796875,4.69582670204e-09
BSF31CC,acc_x_g,1239,1799,91.9921875,5.26982693028e-09
BSF31CC,acc_x_g,1239,1799,92.1875,4.9688018377e-09
BSF31CC,acc_x_g,1239,1799,92.3828125,3.9045904767e-09
BSF31CC,acc_x_g,1239,1799,92.578125,4.89351935107e-09
BSF31CC,acc_x_g,1239,1799,92.7734375,4.93760473202e-09
BSF31CC,acc_x_g,1239,1799,92.96875,4.43364067813e-09
BSF31CC,acc_x_g,1239,1799,93.1640625,4.28272251501e-09
BSF31CC,acc_x_g,1239,1799,93.359375,4.80428491606e-09
BSF31CC,acc_x_g,1239,1799,93.5546875,4.49504847455e-09
BSF31CC,acc_x_g,1239,1799,93.75,5.6935831202e-09
BSF31CC,acc_x_g,1239,1799,93.9453125,5.1403559873e-09
BSF31CC,acc_x_g,1239,1799,94.140625,5.66437492236e-09
BSF31CC,acc_x_g,1239,1799,94.3359375,6.6479650793e-09
BSF31CC,acc_x_g,1239,1799,94.53125,6.75948548626e-09
BSF31CC,acc_x_g,1239,1799,94.7265625,6.20435949622e-09
BSF31CC,acc_x_g,1239,1799,94.921875,5.10035996217e-09
BSF31CC,acc_x_g,1239,1799,95.1171875,6.28302819383e-09
BSF31CC,acc_x_g,1239,1799,95.3125,5.56998340504e-09
BSF31CC,acc_x_g,1239,1799,95.5078125,6.10302120445e-09
BSF31CC,acc_x_g,1239,1799,95.703125,5.95270996524e-09
BSF31CC,acc_x_g,1239,1799,95.8984375,6.06766364558e-09
BSF31CC,acc_x_g,1239,1799,96.09375,6.76046034665e-09
BSF31CC,acc_x_g,1239,1799,96.2890625,6.15137386808e-09
BSF31CC,acc_x_g,1239,1799,96.484375,6.47254448665e-09
BSF31CC,acc_x_g,1239,1799,96.6796875,5.26960253657e-09
BSF31CC,acc_x_g,1239,1799,96.875,5.77441448838e-09
BSF31CC,acc_x_g,1239,1799,97.0703125,5.24309919605e-09
BSF31CC,acc_x_g,1239,1799,97.265625,5.3508722463e-09
BSF31CC,acc_x_g,1239,1799,97.4609375,5.43359431837e-09
BSF31CC,acc_x_g,1239,1799,97.65625,5.21894573983e-09
BSF31CC,acc_x_g,1239,1799,97.8515625,5.18003084019e-09
BSF31CC,acc_x_g,1239,1799,98.046875,5.46883975689e-09
BSF31CC,acc_x_g,1239,1799,98.2421875,4.71269442495e-09
BSF31CC,acc_x_g,1239,1799,98.4375,5.51468881803e-09
BSF31CC,acc_x_g,1239,1799,98.6328125,5.38824031443e-09
BSF31CC,acc_x_g,1239,1799,98.828125,5.76498501372e-09
BSF31CC,acc_x_g,1239,1799,99.0234375,5.0359212488e-09
BSF31CC,acc_x_g,1239,1799,99.21875,5.24927326376e-09
BSF31CC,acc_x_g,1239,1799,99.4140625,5.83204115758e-09
BSF31CC,acc_x_g,1239,1799,99.609375,5.97336711106e-09
BSF31CC,acc_x_g,1239,1799,99.8046875,6.21356098063e-09
BSF31CC,acc_x_g,1239,1799,100,3.11042281642e-09
BSF31CC,acc_y_g,1239,1799,0,2.32774155068e-08
BSF31CC,acc_y_g,1239,1799,0.1953125,1.1518584306e-07
BSF31CC,acc_y_g,1239,1799,0.390625,6.77700324073e-08
BSF31CC,acc_y_g,1239,1799,0.5859375,4.5210180363e-08
BSF31CC,acc_y_g,1239,1799,0.78125,5.04739183341e-08
BSF31CC,acc_y_g,1239,1799,0.9765625,6.47411743366e-08
BSF31CC,acc_y_g,1239,1799,1.171875,9.68608464517e-08
BSF31CC,acc_y_g,1239,1799,1.3671875,1.22624672859e-07
BSF31CC,acc_y_g,1239,1799,1.5625,1.32992849898e-07
BSF31CC,acc_y_g,1239,1799,1.7578125,1.73207939938e-07
BSF31CC,acc_y_g,1239,1799,1.953125,2.37190248146e-07
BSF31CC,acc_y_g,1239,1799,2.1484375,3.80844764408e-07
BSF31CC,acc_y_g,1239,1799,2.34375,5.32875122591e-07
BSF31CC,acc_y_g,1239,1799,2.5390625,7.00608701484e-07
BSF31CC,acc_y_g,1239,1799,2.734375,8.60923087778e-07
BSF31CC,acc_y_g,1239,1799,2.9296875,1.09590500241e-06
BSF31CC,acc_y_g,1239,1799,3.125,1.44168064263e-06
BSF31CC,acc_y_g,1239,1799,3.3203125,1.90210746796e-06
BSF31CC,acc_y_g,1239,1799,3.515625,2.51749634612e-06
BSF31CC,acc_y_g,1239,1799,3.7109375,3.41625235897e-06
BSF31CC,acc_y_g,1239,1799,3.90625,3.41564527647e-06
BSF31CC,acc_y_g,1239,1799,4.1015625,3.34362549059e-06
BSF31CC,acc_y_g,1239,1799,4.296875,3.14566864089e-06
BSF31CC,acc_y_g,1239,1799,4.4921875,2.41075499197e-06
BSF31CC,acc_y_g,1239,1799,4.6875,1.3266645794e-06
BSF31CC,acc_y_g,1239,1799,4.8828125,9.14089671392e-07
BSF31CC,acc_y_g,1239,1799,5.078125,6.63531610918e-07
BSF31CC,acc_y_g,1239,1799,5.2734375,5.12337221185e-07
BSF31CC,acc_y_g,1239,1799,5.46875,4.05329896337e-07
BSF31CC,acc_y_g,1239,1799,5.6640625,3.11343691512e-07
BSF31CC,acc_y_g,1239,1799,5.859375,2.5527310683e-07
BSF31CC,acc_y_g,1239,1799,6.0546875,2.22515412446e-07
BSF31CC,acc_y_g,1239,1799,6.25,2.32745569059e-07
BSF31CC,acc_y_g,1239,1799,6.4453125,2.19112043691e-07
BSF31CC,acc_y_g,1239,1799,6.640625,2.04602140166e-07
BSF31CC,acc_y_g,1239,1799,6.8359375,2.13564659131e-07
BSF31CC,acc_y_g,1239,1799,7.03125,2.05043429776e-07
BSF31CC,acc_y_g,1239,1799,7.2265625,2.04732224048e-07
BSF31CC,acc_y_g,1239,1799,7.421875,1.80157073847e-07
BSF31CC,acc_y_g,1239,1799,7.6171875,1.49464927126e-07
BSF31CC,acc_y_g,1239,1799,7.8125,1.59585175419e-07
BSF31CC,acc_y_g,1239,1799,8.0078125,1.73714679902e-07
BSF31CC,acc_y_g,1239,1799,8.203125,1.6797642367e-07
BSF31CC,acc_y_g,1239,1799,8.3984375,1.5688373212e-07
BSF31CC,acc_y_g,1239,1799,8.59375,1.40353781024e-07
BSF31CC,acc_y_g,1239,1799,8.7890625,1.17873472621e-07
BSF31CC,acc_y_g,1239,1799,8.984375,1.06177395076e-07
BSF31CC,acc_y_g,1239,1799,9.1796875,1.05755679972e-07
BSF31CC,acc_y_g,1239,1799,9.375,9.7119763428e-08
BSF31CC,acc_y_g,1239,1799,9.5703125,8.95898670372e-08
BSF31CC,acc_y_g,1239,1799,9.765625,8.88094992184e-08
BSF31CC,acc_y_g,1239,1799,9.9609375,7.98497512637e-08
BSF31CC,acc_y_g,1239,1799,10.15625,7.42615792638e-08
BSF31CC,acc_y_g,1239,1799,10.3515625,7.17275758657e-08
BSF31CC,acc_y_g,1239,1799,10.546875,7.00406674973e-08
BSF31CC,acc_y_g,1239,1799,10.7421875,7.23953807332e-08
BSF31CC,acc_y_g,1239,1799,10.9375,6.81663949099e-08
BSF31CC,acc_y_g,1239,1799,11.1328125,5.91666701729e-08
BSF31CC,acc_y_g,1239,1799,11.328125,4.90447464744e-08
BSF31CC,acc_y_g,1239,1799,11.5234375,4.35294565057e-08
BSF31CC,acc_y_g,1239,1799,11.71875,4.09854015898e-08
BSF31CC,acc_y_g,1239,1799,11.9140625,4.0396263745e-08
BSF31CC,acc_y_g,1239,1799,12.109375,3.6455673361e-08
BSF31CC,acc_y_g,1239,1799,12.3046875,3.6864822317e-08
BSF31CC,acc_y_g,1239,1799,12.5,3.95788784821e-08
BSF31CC,acc_y_g,1239,1799,12.6953125,3.93115006518e-08
BSF31CC,acc_y_g,1239,1799,12.890625,3.96124524336e-08
BSF31CC,acc_y_g,1239,1799,13.0859375,3.94993592111e-08
BSF31CC,acc_y_g,1239,1799,13.28125,3.76840494341e-08
BSF31CC,acc_y_g,1239,1799,13.4765625,3.79333060238e-08
BSF31CC,acc_y_g,1239,1799,13.671875,4.16304959809e-08
BSF31CC,acc_y_g,1239,1799,13.8671875,4.18877270768e-08
BSF31CC,acc_y_g,1239,1799,14.0625,3.24813511875e-08
BSF31CC,acc_y_g,1239,1799,14.2578125,2.52206433382e-08
BSF31CC,acc_y_g,1239,1799,14.453125,2.05380947599e-08
BSF31CC,acc_y_g,1239,1799,14.6484375,2.09789435675e-08
BSF31CC,acc_y_g,1239,1799,14.84375,2.14037876947e-08
BSF31CC,acc_y_g,1239,1799,15.0390625,2.09679660844e-08
BSF31CC,acc_y_g,1239,1799,15.234375,2.25229495856e-08
BSF31CC,acc_y_g,1239,1799,15.4296875,2.42720481461e-08
BSF31CC,acc_y_g,1239,1799,15.625,2.83161193346e-08
BSF31CC,acc_y_g,1239,1799,15.8203125,3.24033135074e-08
BSF31CC,acc_y_g,1239,1799,16.015625,3.650119098e-08
BSF31CC,acc_y_g,1239,1799,16.2109375,2.8483076833e-08
BSF31CC,acc_y_g,1239,1799,16.40625,2.40309523781e-08
BSF31CC,acc_y_g,1239,1799,16.6015625,2.22290446629e-08
BSF31CC,acc_y_g,1239,1799,16.796875,2.18887246281e-08
BSF31CC,acc_y_g,1239,1799,16.9921875,2.28771298112e-08
BSF31CC,acc_y_g,1239,1799,17.1875,2.06784341477e-08
BSF31CC,acc_y_g,1239,1799,17.3828125,2.11757191697e-08
BSF31CC,acc_y_g,1239,1799,17.578125,1.87176313702e-08
BSF31CC,acc_y_g,1239,1799,17.7734375,2.28819436559e-08
BSF31CC,acc_y_g,1239,1799,17.96875,2.26625013185e-08
BSF31CC,acc_y_g,1239,1799,18.1640625,1.8301601592e-08
BSF31CC,acc_y_g,1239,1799,18.359375,1.57259570279e-08
BSF31CC,acc_y_g,1239,1799,18.5546875,1.65789605458e-08
BSF31CC,acc_y_g,1239,1799,18.75,2.20495899738e-08
BSF31CC,acc_y_g,1239,1799,18.9453125,2.39623230095e-08
BSF31CC,acc_y_g,1239,1799,19.140625,2.17413373009e-08
BSF31CC,acc_y_g,1239,1799,19.3359375,1.93982105771e-08
BSF31CC,acc_y_g,1239,1799,19.53125,1.62580613972e-08
BSF31CC,acc_y_g,1239,1799,19.7265625,1.55345240753e-08
BSF31CC,acc_y_g,1239,1799,19.921875,1.51902277799e-08
BSF31CC,acc_y_g,1239,1799,20.1171875,1.57256091915e-08
BSF31CC,acc_y_g,1239,1799,20.3125,1.56819800582e-08
BSF31CC,acc_y_g,1239,1799,20.5078125,1.51383213888e-08
BSF31CC,acc_y_g,1239,1799,20.703125,1.68171639374e-08
BSF31CC,acc_y_g,1239,1799,20.8984375,1.9652300623e-08
BSF31CC,acc_y_g,1239,1799,21.09375,2.02107494696e-08
BSF31CC,acc_y_g,1239,1799,21.2890625,1.84993697836e-08
BSF31CC,acc_y_g,1239,1799,21.484375,1.62698077891e-08
BSF31CC,acc_y_g,1239,1799,21.6796875,1.50569845456e-08
BSF31CC,acc_y_g,1239,1799,21.875,1.49092194819e-08
BSF31CC,acc_y_g,1239,1799,22.0703125,1.44200432528e-08
BSF31CC,acc_y_g,1239,1799,22.265625,1.26872949874e-08
BSF31CC,acc_y_g,1239,1799,22.4609375,1.13634166249e-08
BSF31CC,acc_y_g,1239,1799,22.65625,1.13075430975e-08
BSF31CC,acc_y_g,1239,1799,22.8515625,1.26962464171e-08
BSF31CC,acc_y_g,1239,1799,23.046875,1.30875805311e-08
BSF31CC,acc_y_g,1239,1799,23.2421875,1.55321329603e-08
BSF31CC,acc_y_g,1239,1799,23.4375,1.43355578164e-08
BSF31CC,acc_y_g,1239,1799,23.6328125,1.27705964009e-08
BSF31CC,acc_y_g,1239,1799,23.828125,1.29793004424e-08
BSF31CC,acc_y_g,1239,1799,24.0234375,1.52174764534e-08
BSF31CC,acc_y_g,1239,1799,24.21875,1.84168165835e-08
BSF31CC,acc_y_g,1239,1799,24.4140625,1.795161126e-08
BSF31CC,acc_y_g,1239,1799,24.609375,1.75660623613e-08
BSF31CC,acc_y_g,1239,1799,24.8046875,1.51864128774e-08
BSF31CC,acc_y_g,1239,1799,25,1.58450825196e-08
BSF31CC,acc_y_g,1239,1799,25.1953125,1.41180727264e-08
BSF31CC,acc_y_g,1239,1799,25.390625,1.45720413795e-08
BSF31CC,acc_y_g,1239,1799,25.5859375,1.28392191859e-08
BSF31CC,acc_y_g,1239,1799,25.78125,1.3946992599e-08
BSF31CC,acc_y_g,1239,1799,25.9765625,1.50754468569e-08
BSF31CC,acc_y_g,1239,1799,26.171875,1.53699651104e-08
BSF31CC,acc_y_g,1239,1799,26.3671875,1.37665430491e-08
BSF31CC,acc_y_g,1239,1799,26.5625,1.17796508716e-08
BSF31CC,acc_y_g,1239,1799,26.7578125,1.12062284541e-08
BSF31CC,acc_y_g,1239,1799,26.953125,1.05399005395e-08
BSF31CC,acc_y_g,1239,1799,27.1484375,1.24994825435e-08
BSF31CC,acc_y_g,1239,1799,27.34375,1.23409420885e-08
BSF31CC,acc_y_g,1239,1799,27.5390625,1.30996799258e-08
BSF31CC,acc_y_g,1239,1799,27.734375,1.3888608766e-08
BSF31CC,acc_y_g,1239,1799,27.9296875,1.30364962603e-08
BSF31CC,acc_y_g,1239,1799,28.125,1.1661566959e-08
BSF31CC,acc_y_g,1239,1799,28.3203125,1.38480689947e-08
BSF31CC,acc_y_g,1239,1799,28.515625,1.46768569151e-08
BSF31CC,acc_y_g,1239,1799,28.7109375,1.55569331984e-08
BSF31CC,acc_y_g,1239,1799,28.90625,1.6289988643e-08
BSF31CC,acc_y_g,1239,1799,29.1015625,1.59644548458e-08
BSF31CC,acc_y_g,1239,1799,29.296875,1.44325901535e-08
BSF31CC,acc_y_g,1239,1799,29.4921875,1.27910537179e-08
BSF31CC,acc_y_g,1239,1799,29.6875,1.22050430561e-08
BSF31CC,acc_y_g,1239,1799,29.8828125,1.27069414528e-08
BSF31CC,acc_y_g,1239,1799,30.078125,1.3180039563e-08
BSF31CC,acc_y_g,1239,1799,30.2734375,1.4104087938e-08
BSF31CC,acc_y_g,1239,1799,30.46875,1.3594734899e-08
BSF31CC,acc_y_g,1239,1799,30.6640625,1.29344993438e-08
BSF31CC,acc_y_g,1239,1799,30.859375,1.0584523628e-08
BSF31CC,acc_y_g,1239,1799,31.0546875,9.58813894488e-09
BSF31CC,acc_y_g,1239,1799,31.25,9.79045724904e-09
BSF31CC,acc_y_g,1239,1799,31.4453125,1.23182082899e-08
BSF31CC,acc_y_g,1239,1799,31.640625,1.5444867894e-08
BSF31CC,acc_y_g,1239,1799,31.8359375,2.34101621114e-08
BSF31CC,acc_y_g,1239,1799,32.03125,3.09485284231e-08
BSF31CC,acc_y_g,1239,1799,32.2265625,3.35649413311e-08
BSF31CC,acc_y_g,1239,1799,32.421875,2.49421172879e-08
BSF31CC,acc_y_g,1239,1799,32.6171875,2.34915486363e-08
BSF31CC,acc_y_g,1239,1799,32.8125,2.06759602805e-08
BSF31CC,acc_y_g,1239,1799,33.0078125,1.46227466732e-08
BSF31CC,acc_y_g,1239,1799,33.203125,1.57024221456e-08
BSF31CC,acc_y_g,1239,1799,33.3984375,1.39749383157e-08
BSF31CC,acc_y_g,1239,1799,33.59375,1.44079912522e-08
BSF31CC,acc_y_g,1239,1799,33.7890625,1.45288955691e-08
BSF31CC,acc_y_g,1239,1799,33.984375,1.40760559529e-08
BSF31CC,acc_y_g,1239,1799,34.1796875,1.28329349589e-08
BSF31CC,acc_y_g,1239,1799,34.375,1.19423907133e-08
BSF31CC,acc_y_g,1239,1799,34.5703125,1.20627712977e-08
BSF31CC,acc_y_g,1239,1799,34.765625,1.1968308762e-08
BSF31CC,acc_y_g,1239,1799,34.9609375,1.12669650482e-08
BSF31CC,acc_y_g,1239,1799,35.15625,1.27847101016e-08
BSF31CC,acc_y_g,1239,1799,35.3515625,1.29051504373e-08
BSF31CC,acc_y_g,1239,1799,35.546875,1.2614067025e-08
BSF31CC,acc_y_g,1239,1799,35.7421875,1.4050989273e-08
BSF31CC,acc_y_g,1239,1799,35.9375,1.25457227366e-08
BSF31CC,acc_y_g,1239,1799,36.1328125,1.27824913908e-08
BSF31CC,acc_y_g,1239,1799,36.328125,1.48048302069e-08
BSF31CC,acc_y_g,1239,1799,36.5234375,1.41701695526e-08
BSF31CC,acc_y_g,1239,1799,36.71875,1.55125192175e-08
BSF31CC,acc_y_g,1239,1799,36.9140625,1.58319913711e-08
BSF31CC,acc_y_g,1239,1799,37.109375,1.70005618226e-08
BSF31CC,acc_y_g,1239,1799,37.3046875,1.42557612275e-08
BSF31CC,acc_y_g,1239,1799,37.5,1.33391952597e-08
BSF31CC,acc_y_g,1239,1799,37.6953125,1.34181988833e-08
BSF31CC,acc_y_g,1239,1799,37.890625,1.34594482772e-08
BSF31CC,acc_y_g,1239,1799,38.0859375,1.41492030637e-08
BSF31CC,acc_y_g,1239,1799,38.28125,1.3643823943e-08
BSF31CC,acc_y_g,1239,1799,38.4765625,1.43158537707e-08
BSF31CC,acc_y_g,1239,1799,38.671875,1.51241242413e-08
BSF31CC,acc_y_g,1239,1799,38.8671875,1.38895603084e-08
BSF31CC,acc_y_g,1239,1799,39.0625,1.32332712558e-08
BSF31CC,acc_y_g,1239,1799,39.2578125,1.19468090734e-08
BSF31CC,acc_y_g,1239,1799,39.453125,1.28377468923e-08
BSF31CC,acc_y_g,1239,1799,39.6484375,1.21538553005e-08
BSF31CC,acc_y_g,1239,1799,39.84375,1.39987128754e-08
BSF31CC,acc_y_g,1239,1799,40.0390625,1.6970346816e-08
BSF31CC,acc_y_g,1239,1799,40.234375,1.69927379421e-08
BSF31CC,acc_y_g,1239,1799,40.4296875,1.74155710138e-08
BSF31CC,acc_y_g,1239,1799,40.625,1.49878438634e-08
BSF31CC,acc_y_g,1239,1799,40.8203125,1.63597145216e-08
BSF31CC,acc_y_g,1239,1799,41.015625,1.74013003565e-08
BSF31CC,acc_y_g,1239,1799,41.2109375,1.75051619799e-08
BSF31CC,acc_y_g,1239,1799,41.40625,1.61277289889e-08
BSF31CC,acc_y_g,1239,1799,41.6015625,1.66193913261e-08
BSF31CC,acc_y_g,1239,1799,41.796875,1.74131033275e-08
BSF31CC,acc_y_g,1239,1799,41.9921875,1.70671396278e-08
BSF31CC,acc_y_g,1239,1799,42.1875,1.46652240255e-08
BSF31CC,acc_y_g,1239,1799,42.3828125,1.76197806702e-08
BSF31CC,acc_y_g,1239,1799,42.578125,1.89884238489e-08
BSF31CC,acc_y_g,1239,1799,42.7734375,1.65985525941e-08
BSF31CC,acc_y_g,1239,1799,42.96875,1.20344375119e-08
BSF31CC,acc_y_g,1239,1799,43.1640625,1.14892775998e-08
BSF31CC,acc_y_g,1239,1799,43.359375,1.45924129938e-08
BSF31CC,acc_y_g,1239,1799,43.5546875,1.63677183295e-08
BSF31CC,acc_y_g,1239,1799,43.75,1.89384451268e-08
BSF31CC,acc_y_g,1239,1799,43.9453125,1.50926042076e-08
BSF31CC,acc_y_g,1239,1799,44.140625,1.55483530665e-08
BSF31CC,acc_y_g,1239,1799,44.3359375,1.51080109781e-08
BSF31CC,acc_y_g,1239,1799,44.53125,1.34344324802e-08
BSF31CC,acc_y_g,1239,1799,44.7265625,1.30230355792e-08
BSF31CC,acc_y_g,1239,1799,44.921875,1.07117681354e-08
BSF31CC,acc_y_g,1239,1799,45.1171875,1.32138993857e-08
BSF31CC,acc_y_g,1239,1799,45.3125,1.45798510394e-08
BSF31CC,acc_y_g,1239,1799,45.5078125,1.50164545687e-08
BSF31CC,acc_y_g,1239,1799,45.703125,1.44846063844e-08
BSF31CC,acc_y_g,1239,1799,45.8984375,1.17781018014e-08
BSF31CC,acc_y_g,1239,1799,46.09375,1.21893633169e-08
BSF31CC,acc_y_g,1239,1799,46.2890625,1.27452863804e-08
BSF31CC,acc_y_g,1239,1799,46.484375,1.20104958759e-08
BSF31CC,acc_y_g,1239,1799,46.6796875,1.13999574648e-08
BSF31CC,acc_y_g,1239,1799,46.875,1.12942056779e-08
BSF31CC,acc_y_g,1239,1799,47.0703125,1.23281248638e-08
BSF31CC,acc_y_g,1239,1799,47.265625,1.26377514476e-08
BSF31CC,acc_y_g,1239,1799,47.4609375,1.20065312923e-08
BSF31CC,acc_y_g,1239,1799,47.65625,1.15962726813e-08
BSF31CC,acc_y_g,1239,1799,47.8515625,1.19816942557e-08
BSF31CC,acc_y_g,1239,1799,48.046875,1.21201274358e-08
BSF31CC,acc_y_g,1239,1799,48.2421875,1.14143697037e-08
BSF31CC,acc_y_g,1239,1799,48.4375,1.04926231722e-08
BSF31CC,acc_y_g,1239,1799,48.6328125,1.06046150654e-08
BSF31CC,acc_y_g,1239,1799,48.828125,1.48864337131e-08
BSF31CC,acc_y_g,1239,1799,49.0234375,1.56933700655e-08
BSF31CC,acc_y_g,1239,1799,49.21875,1.36492429115e-08
BSF31CC,acc_y_g,1239,1799,49.4140625,1.13867434534e-08
BSF31CC,acc_y_g,1239,1799,49.609375,1.11098343266e-08
BSF31CC,acc_y_g,1239,1799,49.8046875,1.21563810665e-08
BSF31CC,acc_y_g,1239,1799,50,1.23188312591e-08
BSF31CC,acc_y_g,1239,1799,50.1953125,1.31223809839e-08
BSF31CC,acc_y_g,1239,1799,50.390625,1.35371404598e-08
BSF31CC,acc_y_g,1239,1799,50.5859375,1.69736309703e-08
BSF31CC,acc_y_g,1239,1799,50.78125,1.72525482074e-08
BSF31CC,acc_y_g,1239,1799,50.9765625,1.46242152568e-08
BSF31CC,acc_y_g,1239,1799,51.171875,1.25293695096e-08
BSF31CC,acc_y_g,1239,1799,51.3671875,1.26322514327e-08
BSF31CC,acc_y_g,1239,1799,51.5625,1.2526047292e-08
BSF31CC,acc_y_g,1239,1799,51.7578125,1.25730785979e-08
BSF31CC,acc_y_g,1239,1799,51.953125,1.50239526052e-08
BSF31CC,acc_y_g,1239,1799,52.1484375,1.45883712009e-08
BSF31CC,acc_y_g,1239,1799,52.34375,1.60485461392e-08
BSF31CC,acc_y_g,1239,1799,52.5390625,1.39322396382e-08
BSF31CC,acc_y_g,1239,1799,52.734375,1.65616378922e-08
BSF31CC,acc_y_g,1239,1799,52.9296875,1.66561951754e-08
BSF31CC,acc_y_g,1239,1799,53.125,1.75595113707e-08
BSF31CC,acc_y_g,1239,1799,53.3203125,1.78554940817e-08
BSF31CC,acc_y_g,1239,1799,53.515625,1.72370226279e-08
BSF31CC,acc_y_g,1239,1799,53.7109375,1.5571955356e-08
BSF31CC,acc_y_g,1239,1799,53.90625,1.5012362956e-08
BSF31CC,acc_y_g,1239,1799,54.1015625,1.96216684501e-08
BSF31CC,acc_y_g,1239,1799,54.296875,1.83107123493e-08
BSF31CC,acc_y_g,1239,1799,54.4921875,2.14551600797e-08
BSF31CC,acc_y_g,1239,1799,54.6875,2.05380639904e-08
BSF31CC,acc_y_g,1239,1799,54.8828125,1.85682175796e-08
BSF31CC,acc_y_g,1239,1799,55.078125,1.51308211068e-08
BSF31CC,acc_y_g,1239,1799,55.2734375,1.46616679694e-08
BSF31CC,acc_y_g,1239,1799,55.46875,1.58774491974e-08
BSF31CC,acc_y_g,1239,1799,55.6640625,1.72124996051e-08
BSF31CC,acc_y_g,1239,1799,55.859375,1.89538674469e-08
BSF31CC,acc_y_g,1239,1799,56.0546875,1.88291258705e-08
BSF31CC,acc_y_g,1239,1799,56.25,1.9151250263e-08
BSF31CC,acc_y_g,1239,1799,56.4453125,1.75040486832e-08
BSF31CC,acc_y_g,1239,1799,56.640625,1.97444454478e-08
BSF31CC,acc_y_g,1239,1799,56.8359375,1.75770429429e-08
