mount,t0_s,hardware_us,sweep,x_m,y_m,z_m,residual_rms_mm,anchors_used,role
A,422.365783046,2738497995,22815,3.010485963430976,1.0595086935966413,-0.8933182979165265,163.08720447379565,8,RAW_T4
A,422.514687290,2738617988,22816,2.9759731485199943,1.0417818398298697,-1.0016439950102394,147.72255336046445,8,RAW_T4
A,422.615619714,2738738286,22817,2.982156219908701,1.0640889883845375,-0.913775435094991,179.08025469927583,8,RAW_T4
A,422.715624374,2738858204,22818,2.983892557710281,1.0383022590594697,-0.9217039647171417,212.76512678765667,8,RAW_T4
A,422.864757499,2738978008,22819,3.0130181353444074,1.0555155550257502,-0.9574867121279214,157.34970009365364,8,RAW_T4
A,422.965583181,2739097995,22820,3.0204779412356273,1.0431804207983648,-0.8940522409156275,163.14181201688154,8,RAW_T4
A,423.065569810,2739218010,22821,2.991191227262151,1.0304555076169508,-0.8966229134762149,107.17831427843036,8,RAW_T4
A,423.215659554,2739337999,22822,3.01875262528555,1.0517127707702354,-0.9349050202353278,175.7075758961727,8,RAW_T4
A,423.315695063,2739457985,22823,3.03278645859688,1.0084461218098355,-0.9987308992942577,144.72141200090277,8,RAW_T4
A,423.467521886,2739578004,22824,3.0113672515552525,1.0284467031837077,-0.9015109162273508,172.6316173464752,8,RAW_T4
A,423.565599295,2739698021,22825,3.0511724045340185,1.0327968532465077,-0.8688612135167078,136.04869216809283,8,RAW_T4
A,423.665747666,2739818655,22826,3.0258415999678516,1.023338253677961,-0.9301053012313206,174.44208175967017,8,RAW_T4
A,423.815672844,2739938343,22827,3.061502660094051,1.0291278856047756,-0.8797102546279372,130.4960219123027,8,RAW_T4
A,423.915620426,2740058231,22828,3.009190606110816,1.0306907113371004,-0.9132136383720411,165.77270354030028,8,RAW_T4
A,424.115192451,2740178054,22829,3.046832189453577,1.0118564162703323,-0.8771639567183611,162.8999382205169,8,RAW_T4
A,424.165603828,2740298021,22830,3.038858020792045,1.0013197975097359,-0.9058169750871508,209.69024297353678,8,RAW_T4
A,424.266041310,2740418034,22831,2.9600494063952647,1.0617265664239934,-0.9327919531617402,166.1710215320313,8,RAW_T4
A,424.420710452,2740538022,22832,3.048135900913798,1.0034517071287263,-0.9440656876432962,166.86685900946568,8,RAW_T4
A,424.515669556,2740658003,22833,2.993468328208245,1.034430791293221,-0.962149762939428,161.8991028485294,8,RAW_T4
A,424.666355636,2740778384,22834,3.0140762864706647,0.9920661970540131,-0.8400572542483489,162.41759576171836,8,RAW_T4
A,424.766070802,2740898354,22835,3.0047163204453566,1.0138113682501528,-0.9242554472892482,182.0976925073881,8,RAW_T4
A,424.866138467,2741018250,22836,2.9915463818494694,1.0338606455121877,-0.9094228913740159,172.23828608004945,8,RAW_T4
A,425.015903014,2741138013,22837,3.004313462036506,1.0165680960337915,-0.9029325649020621,169.71896063090372,8,RAW_T4
A,425.166679597,2741258001,22838,3.0496394410217804,1.032865124559442,-0.9288924143262913,123.5138360157868,8,RAW_T4
A,425.264815994,2741378022,22839,3.0336787726445973,1.0387212578148048,-0.908223207932805,152.04711604286877,8,RAW_T4
A,425.365616620,2741498071,22840,3.0224455980091745,0.9820217685872279,-0.9127374709223709,134.57940762537265,8,RAW_T4
A,425.466180449,2741618027,22841,3.009027708880504,1.0193520241234095,-0.8820645787217789,141.37021364379066,8,RAW_T4
A,425.615663083,2741738012,22842,2.9987547746358003,1.0322552300535621,-0.9452690815384657,133.05050024933792,8,RAW_T4
A,425.715626519,2741858026,22843,2.995130672807215,1.0078824137580824,-0.8850220948589965,144.91098796236824,8,RAW_T4
A,425.864924985,2741978356,22844,3.04223553630402,1.008215892786633,-0.8359608718140626,150.34753943748075,8,RAW_T4
A,425.965700361,2742098247,22845,2.992073078211758,1.0406865698906071,-0.8586958536823842,180.6799086889234,8,RAW_T4
A,426.065787364,2742218268,22846,3.016595317430404,1.027318864847117,-0.8787438932625241,165.87703614460338,8,RAW_T4
A,426.215759564,2742338099,22847,3.015636547205779,1.007459812185585,-0.8833727589360902,172.48182946441568,8,RAW_T4
A,426.315909123,2742458027,22848,3.038896650548055,1.0371037170383215,-0.9328632814773793,124.73496336529674,8,RAW_T4
A,426.467066120,2742578084,22849,3.001569675676337,1.0672761599349672,-0.8748349535724272,154.5876604601448,8,RAW_T4
A,426.566152476,2742698028,22850,3.008143890551001,1.02807774474946,-0.9989381764228344,162.64586083047635,8,RAW_T4
A,426.666056924,2742818044,22851,3.0008623881113725,1.02972237103129,-0.8804838722596393,128.82233242352993,8,RAW_T4
A,426.867434326,2742938035,22852,3.0121591939995698,1.0609875196082446,-0.9364557582250269,137.42294428039364,8,RAW_T4
A,426.915945221,2743058362,22853,3.0126157083853475,1.014596165205657,-0.9000462105882208,138.20727141571348,8,RAW_T4
A,427.064894700,2743178578,22854,2.9969991835897645,1.0241254529374744,-0.8745218999117912,164.97290230844013,8,RAW_T4
A,427.165996785,2743298369,22855,3.0416911866776153,1.0104206074502586,-0.9380271656541315,156.4228917843609,8,RAW_T4
A,427.265899765,2743418261,22856,3.056469001977356,1.01859720440945,-0.9125091876338342,154.20299628904525,8,RAW_T4
A,427.420786078,2743538033,22857,3.0369047490647647,1.02912964733902,-0.9461991780066545,143.15193431448108,8,RAW_T4
A,427.517386176,2743658046,22858,3.0386351704416423,1.0458414959931186,-0.8914521034493746,158.2413946134854,8,RAW_T4
A,427.664837238,2743778064,22859,3.0080885990388295,0.9934670157041853,-0.884195903080565,178.7894302607047,8,RAW_T4
A,427.765669684,2743898081,22860,2.9994846994565965,1.0526856806901024,-0.8882679599357085,170.21547698742202,8,RAW_T4
A,427.914999174,2744018069,22861,3.011594963293217,1.0385933120322917,-0.8985281707317794,164.63176542840398,8,RAW_T4
A,428.015975138,2744138368,22862,3.0099310135046293,0.9894578392337277,-0.9124319332480703,159.35348350343693,8,RAW_T4
A,428.115812828,2744258285,22863,3.0001550714913563,1.0376579438496443,-0.8725495472965736,144.2767525159526,8,RAW_T4
A,428.264822136,2744378282,22864,3.048714783605587,1.053137505371616,-0.9179671793960376,123.42186774623539,8,RAW_T4
A,428.365808813,2744498066,22865,3.0637213624218647,1.032519806814372,-0.9264298803572487,163.56135932213465,8,RAW_T4
A,428.465901238,2744618075,22866,3.0322152880518956,1.0484307732337375,-0.9652856748637528,146.76329348795616,8,RAW_T4
A,428.615827886,2744738055,22867,2.9869997300538285,1.0689897707213056,-0.8731222949796175,168.2120142647033,8,RAW_T4
A,428.715991986,2744858068,22868,3.022030278441859,1.0609206796440367,-0.9041573124033819,129.30595757282947,8,RAW_T4
A,428.865029743,2744978085,22869,3.0332546490628296,1.0292501074433087,-0.9386118927291327,145.31788366009172,8,RAW_T4
A,428.965885794,2745098071,22870,3.0177217666121114,1.0024194164140483,-0.9196174270278878,149.95328005915286,8,RAW_T4
A,429.118406303,2745218371,22871,3.0183778960617356,1.0335710531523323,-0.9372891979439528,147.73210340496524,8,RAW_T4
A,429.214869936,2745338046,22872,3.059830454397572,0.9998302222847152,-0.8744326141942612,164.75862666587363,8,RAW_T4
A,429.315902876,2745458083,22873,3.0283226684159708,1.0526308713707395,-0.9180935260106038,146.37435176675507,8,RAW_T4
A,429.464934818,2745578080,22874,3.0318681099933458,1.004978364912292,-0.9635962435368383,158.08929151693715,8,RAW_T4
A,429.565752666,2745698070,22875,3.0204305422364492,1.0099496289567584,-0.906525453317908,167.13775499661418,8,RAW_T4
A,429.667448061,2745818086,22876,2.9879239604085797,0.9897028673856391,-0.8697874124921724,164.22986624038964,8,RAW_T4
A,429.815757228,2745938072,22877,3.0448242418700504,1.0470850622936885,-0.9184579084396445,152.06429198629272,8,RAW_T4
A,429.915913669,2746058060,22878,3.043289089496863,1.0182888033232322,-0.8926152691756977,151.42208806269286,8,RAW_T4
A,430.065069132,2746178074,22879,3.0407397078451925,1.0086558594570438,-0.910370132973407,148.1959446582836,8,RAW_T4
B,488.967522102,2804978721,23369,2.6729279088626137,0.7684696580699898,-0.55207063739629,336.41391705207315,8,RAW_T4
B,489.021509457,2805098706,23370,2.663535321822518,0.8316930916649111,-0.5926211231092131,327.19597662838686,8,RAW_T4
B,489.067856957,2805218725,23371,2.660850534156693,0.7324216564334091,-0.4638941590556981,326.768251628368,8,RAW_T4
B,489.217444747,2805338716,23372,2.635862970851114,0.7331140279225213,-0.5813542958866879,405.85649415138334,8,RAW_T4
B,489.317545770,2805458725,23373,2.6696811579761675,0.8111808461575272,-0.6955052323409231,345.8577516610328,8,RAW_T4
B,489.466963349,2805578798,23374,2.6074773189806084,0.7539901022770003,-0.5356219054226955,314.8424933279133,8,RAW_T4
B,489.567408255,2805699044,23375,2.6026096657489357,0.7871337125877987,-0.4061274568737183,329.55337881328836,8,RAW_T4
B,489.667425303,2805818936,23376,2.6285022618695035,0.7561945448386552,-0.44774827938814343,316.6084601941915,8,RAW_T4
B,489.817749671,2805938706,23377,2.675184129292353,0.7982496539872479,-0.7025414072302382,309.37194761317596,8,RAW_T4
B,489.917804932,2806058755,23378,2.6170651174139197,0.8161323711276515,-0.43417032977103137,308.3830434893118,8,RAW_T4
B,490.066846906,2806178710,23379,2.703095626027113,0.8130087740199876,-0.7181267326115129,313.53219813886966,8,RAW_T4
B,490.167653663,2806298726,23380,2.6726935802073375,0.7829583747905994,-0.5632925890317083,314.595206175665,8,RAW_T4
B,490.267429350,2806418898,23381,2.6677209165097198,0.801047033465852,-0.6036431801235164,350.87087244726314,8,RAW_T4
B,490.419983279,2806538702,23382,2.607623474467597,0.7589838117014799,-0.5500532039630277,354.97829844455504,8,RAW_T4
B,490.519035513,2806658750,23383,2.6823811566208784,0.8623161291773677,-0.7203763945259829,321.75092143858507,8,RAW_T4
B,490.666618889,2806779053,23384,2.6657624738367964,0.7917063896660052,-0.6646215056370606,330.40912282161565,8,RAW_T4
B,490.767426814,2806898950,23385,2.664517720626177,0.8162809587206306,-0.4772992944180798,311.6411846240659,8,RAW_T4
B,490.867531879,2807018742,23386,2.6322170044799855,0.7889106875334991,-0.4497018957849361,305.94595493204594,8,RAW_T4
B,491.017780270,2807138759,23387,2.674105914387477,0.8100195302592055,-0.5611111988848732,310.86545595906625,8,RAW_T4
B,491.117823817,2807258747,23388,2.712605581452831,0.8300586026712773,-0.5914717004137668,319.81365743981047,8,RAW_T4
B,491.266861068,2807378733,23389,2.708959488886299,0.8147942032903381,-0.7172604871982656,304.19238646490055,8,RAW_T4
B,491.367815118,2807498753,23390,2.688585150797365,0.8281665476499038,-0.705459191168836,333.022709658658,8,RAW_T4
B,491.518299801,2807618767,23391,2.67102857059405,0.8187659033911185,-0.6205690210770097,353.6014124669562,8,RAW_T4
B,491.617356542,2807738758,23392,2.6777571896800834,0.7526690912833413,-0.5167762798987808,316.5537549359311,8,RAW_T4
B,491.717524434,2807859053,23393,2.6520248935003847,0.7606294200803806,-0.5705069625310478,341.7754702644485,8,RAW_T4
B,491.866482416,2807979072,23394,2.6500917049465134,0.8338498185877705,-0.49700232676761436,360.8131516751043,8,RAW_T4
B,491.967550661,2808098903,23395,2.61389807797495,0.7991403994496311,-0.4790474476278659,330.19973699225943,8,RAW_T4
B,492.067609603,2808218760,23396,2.6898377360778674,0.8106550202568955,-0.6124871699127227,328.45091051434173,8,RAW_T4
B,492.217550589,2808338748,23397,2.7242170718950325,0.8506354114210294,-0.791904648383224,313.0755682645541,8,RAW_T4
B,492.317839540,2808458762,23398,2.7052865971733624,0.7377436251853787,-0.6028575956789161,297.3569862000458,8,RAW_T4
B,492.472829192,2808578754,23399,2.614318710999219,0.8209767792716475,-0.5297777028633691,339.6580011945795,8,RAW_T4
B,492.567821682,2808698768,23400,2.607012570598002,0.7811632513261438,-0.4279938757178509,334.56450478825036,8,RAW_T4
B,492.667424734,2808818760,23401,2.6499650369558454,0.7921792286616837,-0.554388824741402,330.8916937895297,8,RAW_T4
B,492.817638570,2808939059,23402,2.631623690424149,0.7629376164483512,-0.602180783973204,327.0746778080434,8,RAW_T4
B,492.917477662,2809058980,23403,2.67409224413584,0.7460321883069402,-0.5131578349441278,315.3295506847753,8,RAW_T4
B,493.066550387,2809178747,23404,2.66813385540457,0.7677771063558861,-0.4856602012188525,296.14762513035816,8,RAW_T4
B,493.218501380,2809298768,23405,2.5925710116336624,0.7749668754695964,-0.38248220115790404,334.3452940365975,8,RAW_T4
B,493.267818459,2809418785,23406,2.6668715800505534,0.7722662468641392,-0.6819310580233465,314.3300327393028,8,RAW_T4
B,493.417485398,2809539114,23407,2.694125148924594,0.7785912561076651,-0.6786160644400685,290.4848506174787,8,RAW_T4
B,493.517486913,2809658756,23408,2.695746592768964,0.7933425334467138,-0.5559913101540881,285.866539031214,8,RAW_T4
B,493.666600923,2809778774,23409,2.6387778487313946,0.820249088337673,-0.5677479203936294,320.9769369931084,8,RAW_T4
B,493.767586231,2809898759,23410,2.6986287940017073,0.8048064700712166,-0.7728054743784739,311.8155855858343,8,RAW_T4
B,493.867472673,2810019092,23411,2.6492809644621778,0.8384311246411634,-0.44987678233675615,310.6486633224363,8,RAW_T4
B,494.017481466,2810138771,23412,2.688333833157967,0.8043034230830498,-0.5775390246487943,316.8198542959005,8,RAW_T4
B,494.117505880,2810258885,23413,2.66814088886268,0.815884502409274,-0.7153833926851123,329.0406033576195,8,RAW_T4
B,494.266665665,2810378772,23414,2.620971944927348,0.830021098965403,-0.5725571341774428,329.86463870306414,8,RAW_T4
B,494.367874245,2810498756,23415,2.6513799298551812,0.8163270287004013,-0.5098113735719952,338.4794061066554,8,RAW_T4
B,494.518344229,2810618775,23416,2.6419781447631516,0.7560098740973005,-0.3967014045127147,364.1809153097467,8,RAW_T4
B,494.617483771,2810738763,23417,2.6095234166283654,0.8080801577823864,-0.40312953050333633,371.4027221535465,8,RAW_T4
B,494.717493414,2810858784,23418,2.6380519914270093,0.7530141888073562,-0.5737291906681419,319.66978376264524,8,RAW_T4
B,494.866628835,2810978763,23419,2.6156767316191423,0.8167883704201451,-0.5896090096714077,335.8195901412014,8,RAW_T4
B,494.967539080,2811099107,23420,2.6414396734834145,0.7327570504848139,-0.6005933071361294,359.2679781866507,8,RAW_T4
B,495.116685114,2811218828,23421,2.6720302314823328,0.7951712634616409,-0.5966004800493638,327.9242310246248,8,RAW_T4
B,495.366927913,2811338793,23422,2.6946546884830043,0.7779580523802415,-0.6551072563919521,319.551454479165,8,RAW_T4
B,495.416923744,2811458781,23423,2.6749996257085384,0.7586679691454716,-0.4981394158228392,308.8781607930511,8,RAW_T4
B,495.471634888,2811578796,23424,2.6707003578852224,0.745115775665958,-0.5704551251521419,329.2345558142403,8,RAW_T4
B,495.567695261,2811698783,23425,2.6338619498996225,0.7944856577730294,-0.4741635230787056,342.0442000296864,8,RAW_T4
B,495.667461041,2811818794,23426,2.662687838887437,0.7772978619040412,-0.5431158020918543,319.13753436600103,8,RAW_T4
B,495.817510305,2811938784,23427,2.665273476649149,0.7563968884929845,-0.5921215036613173,309.2960232730661,8,RAW_T4
B,495.919028311,2812059063,23428,2.6814709629323805,0.7681695260266044,-0.5841390925031407,306.42410361988556,8,RAW_T4
B,496.066598415,2812179106,23429,2.65121883420172,0.7958178749004065,-0.5481006313379071,298.872516454492,8,RAW_T4
B,496.167448635,2812299022,23430,2.646219469814091,0.7765217566451651,-0.4448398523576098,310.0251515544238,8,RAW_T4
B,496.267618368,2812419010,23431,2.648859723775319,0.7412746312149553,-0.6119079791384784,328.3657284825765,8,RAW_T4
B,496.468730825,2812538782,23432,2.6351633364818,0.7828426382216277,-0.6055144838038031,364.6954154670826,8,RAW_T4
B,496.517514168,2812658793,23433,2.686439800680411,0.7893838436670225,-0.58507609432504,318.19055924368615,8,RAW_T4
B,496.666688963,2812778814,23434,2.7067885434019017,0.7966458950518925,-0.7336107946313509,337.6192397489771,8,RAW_T4
B,496.767493057,2812898970,23435,2.6085319809590373,0.7383445500961482,-0.42037715059752856,362.71918540087853,8,RAW_T4
B,496.869216747,2813018790,23436,2.6696989722190265,0.8087882395745938,-0.5490485326234689,306.4260524985344,8,RAW_T4
B,497.017451256,2813138823,23437,2.6793752125474195,0.8460782881374995,-0.6105215619735602,328.00883427754997,8,RAW_T4
B,497.119240089,2813259136,23438,2.6687354151158753,0.7667682449199338,-0.6121699837318657,338.692781633599,8,RAW_T4
B,497.268618063,2813379024,23439,2.6227267797289113,0.8226673509447713,-0.47872886119464725,341.3744645489897,8,RAW_T4
B,497.367556197,2813498848,23440,2.676653749189029,0.7998223147455011,-0.592520535935842,301.7859508559617,8,RAW_T4
B,497.524075926,2813618815,23441,2.6386246806221116,0.8000870801330184,-0.5441139799078037,318.75346689679753,8,RAW_T4
B,497.617645278,2813738925,23442,2.629115752775383,0.7811455579989538,-0.45695306803062397,344.2290421870854,8,RAW_T4
B,497.719382127,2813858819,23443,2.606651666702482,0.7746593083187682,-0.530935795575404,356.2648638936079,8,RAW_T4
B,497.866731807,2813978804,23444,2.705320790688761,0.7628464377879635,-0.5838536614523527,322.9378437214864,8,RAW_T4
B,497.967632396,2814098822,23445,2.678442084674149,0.804538186942478,-0.6838435009238782,315.02946334473467,8,RAW_T4
B,498.067801995,2814218838,23446,2.6993961592697957,0.8261837009622021,-0.6946488525746702,318.04411875039347,8,RAW_T4
B,498.217647947,2814339141,23447,2.60691110025806,0.7619757386098067,-0.5217078809816021,343.2211954537498,8,RAW_T4
B,498.317646862,2814459061,23448,2.7120334357293374,0.8059509658850276,-0.5823717305386162,282.62175271053894,8,RAW_T4
B,498.471882563,2814579413,23449,2.6605498666783856,0.7863392615689802,-0.5927836063917807,349.4247914769831,8,RAW_T4
B,498.567617719,2814699131,23450,2.697673614344472,0.8399932233854639,-0.658005107344779,330.78192149451155,8,RAW_T4
B,498.717927225,2814819053,23451,2.651571644206636,0.7908587528600866,-0.5178595506253488,342.8370692973304,8,RAW_T4
B,498.868635496,2814938820,23452,2.69982953200886,0.7780694313052257,-0.6270217562595721,305.67209432699156,8,RAW_T4
B,498.917640655,2815058838,23453,2.608493450799636,0.7315484942020537,-0.4283043708842023,356.5552465594638,8,RAW_T4
B,499.066898212,2815178827,23454,2.6670121899118016,0.8074707760824824,-0.5761672895249369,334.4646114223055,8,RAW_T4
B,499.167854701,2815298846,23455,2.670491658198109,0.7994382062838612,-0.5678876329130651,327.2238290816803,8,RAW_T4
B,499.267676553,2815419278,23456,2.6394688977608682,0.7835298940272262,-0.38123459114095115,331.23853976608046,8,RAW_T4
B,499.466994606,2815538819,23457,2.6171095550078958,0.8319132794015273,-0.5741313710042569,347.1891692670667,8,RAW_T4
B,499.517592122,2815658838,23458,2.7109030464143546,0.7851674993520833,-0.6158078429454374,285.44763050545197,8,RAW_T4
B,499.666802459,2815778821,23459,2.694270820002832,0.8052823021701613,-0.6288612385371066,317.8058872884662,8,RAW_T4
B,499.767581576,2815898841,23460,2.6423115613512818,0.7944025595185679,-0.5083046263774301,306.7439052243054,8,RAW_T4
B,499.867559024,2816018860,23461,2.7083848965005424,0.8517560985908746,-0.7268388493491044,313.1256077512033,8,RAW_T4
B,500.017637887,2816138843,23462,2.710300186451156,0.8266389738424231,-0.709302551069684,306.24438636697727,8,RAW_T4
B,500.117748233,2816258841,23463,2.6340777203752084,0.7855349872677468,-0.5763682418946776,326.5974189900923,8,RAW_T4
B,500.266824724,2816378846,23464,2.666626772434726,0.8340377027719557,-0.5914942207911472,315.69524687142126,8,RAW_T4
B,500.367623158,2816499146,23465,2.623621449866515,0.8190073659690169,-0.626108481323208,362.8474469908096,8,RAW_T4
B,500.518521507,2816619072,23466,2.651230404482059,0.775967781091086,-0.6114816123462848,316.3009956498302,8,RAW_T4
B,500.617659621,2816738841,23467,2.6791819493529077,0.7753598497130018,-0.7020640701762644,330.9780967446765,8,RAW_T4
B,500.717846589,2816858826,23468,2.694228295403935,0.7973412750910889,-0.5040919550882055,310.75862548995485,8,RAW_T4
B,500.868610498,2816978845,23469,2.671951322636255,0.8140657578838921,-0.6199367672170301,324.6844660274375,8,RAW_T4
B,500.967749071,2817098862,23470,2.6109821835527893,0.7682335830928237,-0.5174820167156633,323.99226403036465,8,RAW_T4
B,501.118630250,2817219189,23471,2.6814353290893314,0.8270499225592496,-0.7089400170875195,330.46506000907056,8,RAW_T4
B,501.217585734,2817338838,23472,2.7578829424253906,0.8235698743618354,-0.737563749538272,294.1683579192793,8,RAW_T4
B,501.317743749,2817458854,23473,2.669736291365042,0.8084722432827134,-0.5531731740372997,307.48845332068146,8,RAW_T4
B,501.473092374,2817579184,23474,2.66657111759626,0.816550474127402,-0.4358753104921322,299.165926541214,8,RAW_T4
B,501.567721891,2817699054,23475,2.6702817603786198,0.8050121871824611,-0.6945476767157366,320.9084166791479,8,RAW_T4
B,501.718828053,2817818876,23476,2.711741544573577,0.8260280714583457,-0.4976525551255038,317.61439194936634,8,RAW_T4
B,501.817713011,2817938859,23477,2.6082455831773284,0.8389700665974842,-0.535296422618311,336.20395514160947,8,RAW_T4
B,501.917664125,2818059060,23478,2.657169536671018,0.8253474667704535,-0.5826872405071051,325.27120839019886,8,RAW_T4
B,502.066866609,2818178909,23479,2.7046576256558095,0.7972268267825356,-0.5890173846524162,314.0231456544561,8,RAW_T4
B,502.269025113,2818298849,23480,2.6575449456984908,0.8363504748251415,-0.44373811956338477,338.35075292940365,8,RAW_T4
B,502.319230126,2818418867,23481,2.6030805608112053,0.7388814803813707,-0.42680031728095114,343.03789251262896,8,RAW_T4
B,502.417665090,2818538856,23482,2.670508872992806,0.8103952559263665,-0.6014220952385289,327.7343309531088,8,RAW_T4
B,502.517745654,2818659180,23483,2.642324701715346,0.8198596872327386,-0.6438145419289155,330.7524649481903,8,RAW_T4
B,502.666916577,2818779106,23484,2.649469333831207,0.7272199192204571,-0.5803002412505064,338.39633662496675,8,RAW_T4
B,502.767816901,2818899539,23485,2.690408392448543,0.8412136540146419,-0.6591682025945987,320.25119449117346,8,RAW_T4
B,502.867823967,2819019178,23486,2.681696786286993,0.8095968250127313,-0.5104127049185643,317.74259377231584,8,RAW_T4
B,503.017793244,2819138884,23487,2.714556796938573,0.7943026121077443,-0.5848335319683153,313.21534772893045,8,RAW_T4
B,503.117831458,2819258874,23488,2.6667188777570625,0.7686925279114797,-0.5195096628946896,316.4640848773784,8,RAW_T4
B,503.266895475,2819378882,23489,2.6306680671378384,0.793949027806251,-0.42357550689516926,330.2856912413539,8,RAW_T4
B,503.369360748,2819498871,23490,2.713852021712674,0.8256040483503331,-0.7031483604220963,298.54109778655123,8,RAW_T4
B,503.619486310,2819618860,23491,2.6123868727867383,0.8135739780185032,-0.5683468308358944,345.02368972270307,8,RAW_T4
B,503.624249670,2819739193,23492,2.6257617238677304,0.8277351404883225,-0.4634727152396427,341.1564872631091,8,RAW_T4
B,503.768648821,2819859091,23493,2.659231828348096,0.7921486652583997,-0.5083275995533626,306.46881183353753,8,RAW_T4
B,503.868563383,2819979100,23494,2.661007147238884,0.845164755509447,-0.6419135603293514,352.80496822927677,8,RAW_T4
B,503.967742256,2820098867,23495,2.579373897602339,0.77161606009583,-0.4606248929462028,353.41054085541066,8,RAW_T4
B,504.067975818,2820218885,23496,2.7091727800590513,0.8517289287286867,-0.6389954097824027,310.89286924624076,8,RAW_T4
B,504.217753846,2820338872,23497,2.687239816461144,0.8259183818411387,-0.6781217212788103,308.6350203052822,8,RAW_T4
B,504.317808666,2820458887,23498,2.6169563516616856,0.7835162347638187,-0.5328117036190219,327.13832343940925,8,RAW_T4
B,504.467185380,2820579219,23499,2.625015372763249,0.7846480007656856,-0.4921060944268654,316.39487157564474,8,RAW_T4
B,504.567784693,2820698890,23500,2.647217376078206,0.8228059503073255,-0.6683900024006726,329.1389489901634,8,RAW_T4
B,504.667890283,2820819223,23501,2.6834026161529825,0.8248758700833242,-0.6139214139429552,316.92874204876307,8,RAW_T4
B,504.817858607,2820939210,23502,2.64775196821514,0.8158945050195683,-0.547070642657514,316.82212911525033,8,RAW_T4
B,504.919365112,2821059136,23503,2.696373269313849,0.834400130811363,-0.6034513747050225,316.1404632612048,8,RAW_T4
B,505.217021916,2821178903,23504,2.677072384681104,0.8395136138754172,-0.482477438382988,305.12163443444445,8,RAW_T4
B,505.223710913,2821298888,23505,2.6051486286235965,0.7755245041291222,-0.5152744898488092,362.13290852749407,8,RAW_T4
B,505.267812093,2821418918,23506,2.68155102804443,0.8032159306274977,-0.6926102761288633,318.92595685565226,8,RAW_T4
B,505.417900545,2821538893,23507,2.6086472040725845,0.7930581102015946,-0.5356630561011249,355.89833295696576,8,RAW_T4
B,505.517717447,2821658880,23508,2.67954093505045,0.8201948027272518,-0.6206703050810687,302.1051122586489,8,RAW_T4
B,505.666898898,2821778899,23509,2.678530882022502,0.8207710354461232,-0.6331368356407642,327.3151383150241,8,RAW_T4
B,505.767962586,2821899230,23510,2.682438233231023,0.7946455854770365,-0.6553421290467755,311.14916984566224,8,RAW_T4
B,505.867905912,2822019150,23511,2.6768417373736613,0.8225153522285258,-0.5615688611059978,307.6357155285064,8,RAW_T4
B,506.017835248,2822138916,23512,2.6995101408997897,0.8125613761208185,-0.5894827328253687,306.8216897984431,8,RAW_T4
B,506.117891063,2822258908,23513,2.707857504453825,0.8389797941420907,-0.812157596048452,332.2262880094354,8,RAW_T4
B,506.266955733,2822378935,23514,2.6286102731497816,0.8047729033684439,-0.5061655071804638,334.97243141307115,8,RAW_T4
B,506.367897610,2822498911,23515,2.7006129426687018,0.7884562655894165,-0.6239514028274211,323.6990893035566,8,RAW_T4
B,506.518615340,2822618923,23516,2.6459032834993845,0.7911597219350724,-0.4962535837127298,343.9200137968575,8,RAW_T4
B,506.618202428,2822738912,23517,2.6841685977794385,0.8327605457948422,-0.5628420609661221,346.1644804351468,8,RAW_T4
B,506.718332058,2822858930,23518,2.6753570702993885,0.7956557536057219,-0.6730570974904189,341.68249937910394,8,RAW_T4
B,506.867091937,2822979234,23519,2.700998090070305,0.8083291927800875,-0.7042866054442263,325.6749999804602,8,RAW_T4
B,506.968069249,2823099132,23520,2.71009625929876,0.7824747626781392,-0.4872977489382329,305.3372887922823,8,RAW_T4
B,507.067801499,2823218973,23521,2.6481734484206,0.8292466166987617,-0.5721529008095334,335.6872147689779,8,RAW_T4
B,507.217957203,2823338913,23522,2.7054390034041718,0.8606830559434296,-0.7598958827306277,314.06629942237936,8,RAW_T4
B,507.318228440,2823458903,23523,2.64993943159635,0.816624896188004,-0.6432063534226329,320.31943382536053,8,RAW_T4
B,507.467276637,2823578915,23524,2.646576436533867,0.8205842660369762,-0.667827193880854,321.1617778664243,8,RAW_T4
B,507.568262689,2823698932,23525,2.6973264023377723,0.8414902544147158,-0.644926117002776,303.0021124325396,8,RAW_T4
B,507.668276785,2823818917,23526,2.620863966822914,0.8045626135109037,-0.4144277711291806,324.1372402056123,8,RAW_T4
B,507.817888093,2823938906,23527,2.7154298331129314,0.841058176483776,-0.6357736371278211,313.99784959430156,8,RAW_T4
B,507.917802038,2824059235,23528,2.6177415838761764,0.8028646399190795,-0.46715981141245955,344.3837634280382,8,RAW_T4
B,508.067101103,2824179159,23529,2.6693110276560725,0.7567289661845363,-0.5203028448607666,321.1063289618856,8,RAW_T4
B,508.168296089,2824298927,23530,2.648049804779852,0.8277763369827227,-0.5262838675600546,300.3528053499795,8,RAW_T4
B,508.267981918,2824418947,23531,2.6666390505621216,0.7941722700080561,-0.7089847449188927,328.5796019954845,8,RAW_T4
B,508.417854979,2824538932,23532,2.66355342197068,0.843238099843973,-0.6097638764975732,322.37005023003036,8,RAW_T4
B,508.518052789,2824658949,23533,2.631826668776433,0.7806069670883415,-0.5956991471840897,342.1694216938393,8,RAW_T4
B,508.667018055,2824778938,23534,2.6854379013285006,0.788429244992742,-0.6516831868482268,295.53747857337237,8,RAW_T4
