event_id,node,mode,false_suspected,temporary_unlock,persistent_false_platform,max_excursion_m,max_velocity_mps,fleet_context_classification,settling_time_s,filter_resets
E025,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF8BC4,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF8BC4,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF1120,S2P,1,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF1120,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF1120,S2R,1,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF1120,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF31CC,S2P,1,0,0,0.0,0.0,COMMON_MODE,0.234718598068,0
E038,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF31CC,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSF31CC,S2R,1,0,0,0.0,0.0,COMMON_MODE,0.234718598068,0
E038,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSF31CC,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFAA61,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E055,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E056,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E057,BSFAA61,S2R,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E001,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E005,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E008,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E009,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E010,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E011,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E012,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E013,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E014,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E015,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E016,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E017,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E019,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E020,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E021,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E025,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E026,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E028,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E031,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E033,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E034,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E035,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E036,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E037,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E038,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E040,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E041,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E042,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E043,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E045,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E046,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E047,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E049,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E051,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
E053,BSFB165,S2P,0,0,0,0.0,0.0,COMMON_MODE,0.0,0
