node,t0_s,imu_index,imu_seq,state_before,state_after,acc_x_g,acc_y_g,acc_z_g,acc_norm_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_norm_dps,gyro_bias_corrected_norm_dps,gyro_angle_025_deg,gyro_angle_1_deg,gyro_angle_3_deg,gravity_direction_change_deg,gyro_rms_short_dps,acc_dev_rms_short_g,gyro_std_short_dps,acc_std_short_g,gyro_std_long_dps,acc_std_long_g,active_votes,imu_quiet,platform_center_available,platform_scatter_m,platform_stable,candidate_shift_m,motion_predicate,speed_mps,speed_ok,motion_dwell_before_s,motion_dwell_after_s,quiet_dwell_before_s,quiet_dwell_after_s,settling_dwell_before_s,settling_dwell_after_s,published_x_m,published_y_m,published_z_m,locked_x_m,locked_y_m,locked_z_m,candidate_x_m,candidate_y_m,candidate_z_m,last_uwb_t0_s,t4_x_m,t4_y_m,t4_z_m,t4_velocity_like_mps,last_uwb_nis,range_change_l2_mm,range_0_mm,range_1_mm,range_2_mm,range_3_mm,range_4_mm,range_5_mm,range_6_mm,range_7_mm
BSFC2CC,488.437055684,97729,1582,STATIONARY,STATIONARY,-0.05712890625,0.07763671875,-1.0048828125,1.00949523965,0.06103515625,-0.30517578125,0.0,0.311219452734,0.06103515625,0.0174201455285,0.110700010794,0.888845691461,0.0288202803127,0.0788748045857,0.0031833728024,0.0520988574173,0.00267059926954,1.05652237559,0.0210483691905,4,0,1,0.10748796056,0,0.0405802566397,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35111611008,1.00053182509,1.26254487872,3.32987773018,0.998644731159,1.24484686153,3.31435182421,1.01995581721,1.2756939211,488.342242561,3.34264522346,0.990156431041,1.21148756048,0.775072750465,1.0905832106,108.738217753,3983.0,1836.0,2533.0,3828.0,3448.0,1526.0,2614.0,3284.0
BSFC2CC,488.53704843,97749,1602,STATIONARY,STATIONARY,-0.05712890625,0.0712890625,-1.0107421875,1.01486236109,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.0181568516008,0.0849482092628,0.870899528455,0.0468516119679,0.0764768315805,0.00340418259111,0.0517680451065,0.00272687441378,0.268709794876,0.00981867137737,4,0,1,0.108924770073,0,0.0368197563276,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35181535524,1.00059409947,1.26313661186,3.32987773018,0.998644731159,1.24484686153,3.31366258838,1.01415648237,1.27403845633,488.462253856,3.23956452733,0.966631495503,1.22094497395,0.884526485044,15.5347277308,137.182360382,4002.0,1887.0,2590.0,3740.0,3403.0,1558.0,2601.0,3220.0
BSFC2CC,488.637041177,97769,1622,STATIONARY,STATIONARY,-0.05712890625,0.07373046875,-1.005859375,1.01017472559,0.1220703125,-0.3662109375,0.0,0.386020222189,0.06103515625,0.0153215873399,0.0720147839126,0.836811695679,0.0127437866,0.0767200017699,0.00343893615459,0.0506577296094,0.00270961919287,0.267938656993,0.00979290102925,4,0,1,0.109944231246,0,0.0375328275533,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3525146004,1.00065637386,1.263728345,3.32987773018,0.998644731159,1.24484686153,3.31504106003,1.0101413513,1.27734938587,488.582226153,3.34454189518,1.0101413513,1.31296444046,1.21879986417,3.52594778855,122.99186965,3999.0,1909.0,2566.0,3858.0,3409.0,1523.0,2624.0,3281.0
BSFC2CC,488.737033924,97789,1642,STATIONARY,STATIONARY,-0.05810546875,0.07275390625,-1.00927734375,1.01356308781,0.1220703125,-0.30517578125,0.0,0.328684375435,0.0863167457503,0.0119443653854,0.0697194108632,0.824378281802,0.0357531320957,0.0769624036433,0.00400375036885,0.0507371798432,0.00303523829038,0.113403850098,0.00479411607942,4,0,1,0.108222255986,0,0.0332539958292,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35321384557,1.00071864825,1.26432007814,3.32987773018,0.998644731159,1.24484686153,3.31885471984,1.0101413513,1.27403845633,488.702283444,3.32098563313,0.985089065204,1.25139832666,0.587376222239,0.423259232493,130.701951018,3974.0,1871.0,2562.0,3817.0,3456.0,1519.0,2645.0,3291.0
BSFC2CC,488.83702667,97809,1662,STATIONARY,STATIONARY,-0.05615234375,0.072265625,-1.01025390625,1.01439063548,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.0117656105178,0.0576680998073,0.820486520714,0.0244149802931,0.0779244710376,0.00394471920923,0.0506258262208,0.00303393564415,0.107795259914,0.00390991209512,4,0,1,0.100330499544,0,0.0554296154239,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35391309073,1.00078092263,1.26491181129,3.32987773018,0.998644731159,1.24484686153,3.31885471984,1.0071692035,1.29849636181,488.82256072,3.30612258,0.977001190303,1.29849636181,0.416084161225,3.4640091462,111.870460802,3938.0,1902.0,2600.0,3832.0,3413.0,1525.0,2577.0,3320.0
BSFC2CC,488.937019417,97829,1682,STATIONARY,STATIONARY,-0.05908203125,0.0751953125,-1.01171875,1.01622824727,0.1220703125,-0.3662109375,0.0,0.386020222189,0.06103515625,0.0116392117398,0.0533175557014,0.78562906801,0.0389447607064,0.0579030333283,0.00264026645918,0.0332232327904,0.00201767320258,0.107166997747,0.00391152380626,2,0,1,0.101395350556,0,0.0624993544524,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35461233589,1.00084319702,1.26550354443,3.32987773018,0.998644731159,1.24484686153,3.31992017649,1.0086552774,1.30573040114,488.82256072,3.30612258,0.977001190303,1.29849636181,0.416084161225,3.4640091462,111.870460802,3938.0,1902.0,2600.0,3832.0,3413.0,1525.0,2577.0,3320.0
BSFC2CC,489.037012163,97849,1702,STATIONARY,STATIONARY,-0.05712890625,0.07080078125,-1.0107421875,1.01482817863,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.0100917569097,0.0504328161816,0.699230201763,0.022843039082,0.0556056737008,0.00235845055249,0.0332343022729,0.00188086599183,0.10729822201,0.00390725366928,2,0,1,0.0953994134737,1,0.0660372515809,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35531158106,1.0009054714,1.26609527757,3.32987773018,0.998644731159,1.24484686153,3.31694788994,1.0207112767,1.30573040114,488.942421025,3.29703348673,1.03128120211,1.24899534095,0.617570383634,3.34714623049,112.267537605,3995.0,1905.0,2530.0,3786.0,3350.0,1575.0,2611.0,3334.0
BSFC2CC,489.13700491,97869,1722,STATIONARY,STATIONARY,-0.05615234375,0.07470703125,-1.0078125,1.01213648357,0.06103515625,-0.30517578125,0.0,0.311219452734,0.06103515625,0.00973424717551,0.0508643686063,0.636103858624,0.0364213834836,0.0559396447138,0.00273361904058,0.0343914779823,0.00212850466512,0.105241098682,0.00305812200556,2,0,1,0.097856982341,1,0.0637566849301,0,0.00918200582725,1,0.0,0.0,0.0,0.0,0.0,0.0,3.35601082622,1.00096774579,1.26668701071,3.32987773018,0.998644731159,1.24484686153,3.31885471984,1.03128120211,1.29849636181,489.062204336,3.36039857509,1.04708753115,1.26239748781,0.556569798935,5.11989661412,180.466063292,3961.0,1901.0,2491.0,3802.0,3511.0,1502.0,2603.0,3211.0
BSFC2CC,489.236997657,97889,1742,STATIONARY,STATIONARY,-0.05810546875,0.0712890625,-1.0107421875,1.01491780235,0.06103515625,-0.30517578125,0.0,0.311219452734,0.06103515625,0.0108481438971,0.051293915349,0.606294375026,0.0148260661439,0.0566016753875,0.0020945405763,0.0346901991423,0.001531711743,0.0946734610605,0.00291643062568,0,1,1,0.0911483086942,1,0.000699182018157,0,0.00684374944678,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31895450316,1.03114208172,1.29792516544,3.31900537548,1.03106021751,1.29785035548,3.31885471984,1.03128120211,1.29849636181,489.182203631,3.31014231707,1.02905806838,1.28128179574,0.471949837787,2.82900089673,179.507660004,3980.0,1914.0,2541.0,3855.0,3346.0,1577.0,2677.0,3293.0
BSFC2CC,489.336990403,97909,1762,STATIONARY,STATIONARY,-0.05615234375,0.07373046875,-1.0078125,1.01206487089,0.1220703125,-0.3662109375,0.0,0.386020222189,0.06103515625,0.0130759373376,0.0530378002781,0.595072226626,0.0344782080004,0.0594897115772,0.00226811319258,0.0366691929879,0.00158052030157,0.0906641081764,0.00294265146152,0,1,1,0.0834379833725,1,0.00209465479588,0,0.00242665221801,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31892393084,1.03119159678,1.29797446844,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.03128120211,1.29849636181,489.302217926,3.32103868582,1.05857942648,1.3004899958,0.3071907469,1.09491395168,134.755333846,3991.0,1939.0,2529.0,3810.0,3405.0,1572.0,2604.0,3235.0
BSFC2CC,489.43698315,97929,1782,STATIONARY,STATIONARY,-0.0576171875,0.07275390625,-1.00927734375,1.01353521289,0.06103515625,-0.30517578125,0.0,0.311219452734,0.06103515625,0.0104886284777,0.0443100422068,0.55434546611,0.0173498521884,0.0559396447138,0.002238702011,0.0378357853426,0.00157299220888,0.0892738459252,0.00293063951435,0,1,1,0.0872541441186,1,0.016687942546,0,0.00115114073237,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31891434135,1.03120731398,1.2979924059,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.03128120211,1.28128179574,489.422194223,3.33737259574,1.0358434467,1.26630076075,0.368310406106,1.23778538278,164.051821081,3977.0,1901.0,2520.0,3810.0,3463.0,1536.0,2680.0,3312.0
BSFC2CC,489.536975897,97949,1802,STATIONARY,STATIONARY,-0.0576171875,0.0732421875,-1.01025390625,1.01454281005,0.1220703125,-0.3662109375,0.0,0.386020222189,0.06103515625,0.00833287204032,0.0425838325092,0.331845989762,0.0251097474544,0.0556056737008,0.00226640169862,0.0380028683037,0.00155313061194,0.0646656834359,0.00281624323326,0,1,1,0.0893910789825,1,0.0212648976788,0,0.000578972488546,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31891040991,1.03121382324,1.2980006273,3.31900537548,1.03106021751,1.29785035548,3.32101215947,1.03016963524,1.27669910127,489.422194223,3.33737259574,1.0358434467,1.26630076075,0.368310406106,1.23778538278,164.051821081,3977.0,1901.0,2520.0,3810.0,3463.0,1536.0,2680.0,3312.0
BSFC2CC,489.636968643,97969,1822,STATIONARY,STATIONARY,-0.0556640625,0.0732421875,-1.01025390625,1.01443376372,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.00617711560477,0.0401426033451,0.315985213929,0.0181772416004,0.0525044266787,0.00172557447461,0.0380563510693,0.00116746015411,0.0528905656691,0.00273169036389,0,1,1,0.07762824324,1,0.0216009327201,0,0.000295444422385,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31890860674,1.03121682934,1.29800466987,3.31900537548,1.03106021751,1.29785035548,3.31971531203,1.02673347162,1.27669910127,489.542174519,3.31844499093,1.02440887486,1.305167316,0.37270311243,0.0981569638588,159.737284314,3958.0,1933.0,2492.0,3860.0,3315.0,1535.0,2580.0,3257.0
BSFC2CC,489.73696139,97989,1842,STATIONARY,STATIONARY,-0.05322265625,0.078125,-1.01708984375,1.02147340495,0.42724609375,-0.6103515625,0.0,0.745029029281,0.440130770931,0.0248538215735,0.0566615471927,0.283911323325,0.0390258595396,0.122679145766,0.00505478322689,0.101702350195,0.00436929466683,0.0697834184612,0.00345273477987,4,0,1,0.0788193298729,1,0.0168061653375,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31890184677,1.03122819997,1.29802115768,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.02905806838,1.28128179574,489.662179814,3.32909616817,1.04827439174,1.2905568975,0.249498899686,0.629132341141,121.622366364,3979.0,1928.0,2524.0,3805.0,3422.0,1544.0,2634.0,3308.0
BSFC2CC,489.836954136,98009,1862,STATIONARY,STATIONARY,-0.06201171875,0.0625,-1.009765625,1.01359672488,0.06103515625,-0.30517578125,0.244140625,0.395553021143,0.251654396095,0.0512505684535,0.0802902246606,0.29129341221,0.0501218493,0.178990213606,0.00571098990602,0.138198963852,0.00474070881387,0.0835557308041,0.00370153721839,4,0,1,0.0721598655472,1,0.0265855318566,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3188950868,1.0312395706,1.2980376455,3.31900537548,1.03106021751,1.29785035548,3.31844499093,1.02440887486,1.27211640681,489.782157111,3.30725161508,1.01334178208,1.23381101265,0.584488642869,3.31121395288,145.633100633,3978.0,1877.0,2542.0,3811.0,3483.0,1593.0,2613.0,3260.0
BSFC2CC,489.936946883,98029,1882,STATIONARY,STATIONARY,-0.06396484375,0.07666015625,-1.0068359375,1.01177412787,0.1220703125,-0.42724609375,-0.42724609375,0.616424861961,0.435878199984,0.0658121488454,0.0987910324834,0.300670530285,0.0548892146092,0.215186798875,0.0057395871088,0.147805620941,0.00470314110787,0.0945793557747,0.00370438814543,4,0,1,0.0681046409348,1,0.0258131962868,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31888832682,1.03125094123,1.29805413331,3.31900537548,1.03106021751,1.29785035548,3.31928175762,1.02905806838,1.27211640681,489.902482383,3.31928175762,1.05131532652,1.25055768341,0.359115824678,2.02142647636,91.2852671574,3997.0,1912.0,2488.0,3790.0,3359.0,1552.0,2546.0,3279.0
BSFC2CC,490.03693963,98049,1902,STATIONARY,STATIONARY,-0.05078125,0.07470703125,-1.00927734375,1.01331171536,0.1220703125,-0.3662109375,-0.244140625,0.456745286471,0.251654396095,0.0754081365665,0.130536806917,0.331607561647,0.0671066980799,0.265976056757,0.00574786473383,0.148738390503,0.00470395839721,0.111697232279,0.00371239430839,4,0,1,0.0646748140327,1,0.025887567205,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31888156685,1.03126231186,1.29807062112,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.02905806838,1.27211640681,490.022361687,3.32601594928,1.04582142242,1.30314642543,0.444630926148,0.412297200462,138.347388844,3985.0,1932.0,2519.0,3874.0,3348.0,1565.0,2591.0,3300.0
BSFC2CC,490.136932376,98069,1922,STATIONARY,STATIONARY,-0.0556640625,0.0712890625,-1.0087890625,1.0128356189,0.06103515625,-0.42724609375,0.732421875,0.850121354809,0.734960606616,0.0965301919402,0.172245381084,0.364101766691,0.083565206714,0.364937156467,0.0057451967298,0.195200897437,0.00470467715489,0.154152833867,0.00371193371828,4,0,1,0.0627341123859,1,0.0289887033494,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31887480688,1.03127368249,1.29808710894,3.31900537548,1.03106021751,1.29785035548,3.32013369537,1.02673347162,1.26920858378,490.022361687,3.32601594928,1.04582142242,1.30314642543,0.444630926148,0.412297200462,138.347388844,3985.0,1932.0,2519.0,3874.0,3348.0,1565.0,2591.0,3300.0
BSFC2CC,490.236925123,98089,1942,STATIONARY,STATIONARY,-0.072265625,0.064453125,-1.01025390625,1.01488397414,0.1220703125,-0.30517578125,0.1220703125,0.350620278719,0.149504989184,0.118810769119,0.22262257809,0.394849467454,0.104919527932,0.439961457298,0.00304275556078,0.227342952356,0.00245942556333,0.188682002583,0.00371110819244,4,0,1,0.0582718763325,1,0.0272530640256,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3188680469,1.03128505312,1.29810359675,3.31900537548,1.03106021751,1.29785035548,3.32013369537,1.02938639409,1.27067215267,490.142156997,3.31852236051,1.0297147198,1.27504354458,0.277530307183,0.336551063792,128.895306354,3999.0,1926.0,2469.0,3791.0,3340.0,1493.0,2592.0,3284.0
BSFC2CC,490.336917869,98109,1962,STATIONARY,STATIONARY,-0.0546875,0.07958984375,-1.01171875,1.01631692645,0.0,-0.30517578125,-0.42724609375,0.525044266787,0.435878199984,0.114834443651,0.240340272695,0.40625214186,0.0819876405089,0.436604059271,0.00122072387136,0.23655403979,0.000732059766046,0.190982412313,0.00369677618947,2,0,1,0.0608401377248,1,0.0316142675973,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31886128693,1.03129642375,1.29812008457,3.31900537548,1.03106021751,1.29785035548,3.31928175762,1.02905806838,1.26630076075,490.262131294,3.31754826929,0.983502217903,1.1858590964,0.837271275082,11.2826602174,119.824872209,3978.0,1828.0,2526.0,3842.0,3346.0,1564.0,2605.0,3317.0
BSFC2CC,490.436910616,98129,1982,STATIONARY,STATIONARY,-0.05224609375,0.06640625,-1.0126953125,1.01621417049,0.06103515625,-0.3662109375,0.06103515625,0.376245971861,0.06103515625,0.0645790776225,0.261604377748,0.416614430748,0.0844565100508,0.437711868756,0.00111484748139,0.238768170325,0.000673480174697,0.193965148474,0.00340042122925,2,0,1,0.0604489713368,1,0.031579481925,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31885452696,1.03130779438,1.29813657238,3.31900537548,1.03106021751,1.29785035548,3.31928175762,1.0297147198,1.26630076075,490.382386571,3.35049973477,1.03529615104,1.19743639089,0.519474478987,8.15809296475,145.742924357,4002.0,1853.0,2478.0,3787.0,3526.0,1528.0,2565.0,3330.0
BSFC2CC,490.536903363,98149,2002,STATIONARY,STATIONARY,-0.0625,0.0810546875,-1.00927734375,1.01445397578,0.06103515625,-0.42724609375,0.06103515625,0.435878199984,0.0863167457503,0.0651337073874,0.282132278917,0.409664320689,0.043016776466,0.423216206625,0.000993703342315,0.246798690186,0.000593922651734,0.193952415742,0.00333987347408,2,0,1,0.0591987363609,1,0.0316124529583,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31884776698,1.03131916501,1.29815306019,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.03128120211,1.26630076075,490.502119886,3.33809162108,1.03487864935,1.18638640749,0.138811833207,8.60038442647,107.549988377,3979.0,1848.0,2483.0,3796.0,3414.0,1563.0,2601.0,3275.0
BSFC2CC,490.636896109,98169,2022,STATIONARY,STATIONARY,-0.05126953125,0.06787109375,-1.02978515625,1.03329207789,0.0,-0.1220703125,0.244140625,0.272957516785,0.350620278719,0.0412387194574,0.29273123026,0.404888617518,0.0871953692225,0.349875748241,0.00479358630992,0.213528926941,0.0044057172268,0.193901988657,0.00407445871572,4,0,1,0.0591987363609,1,0.0316124529583,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31884100701,1.03133053565,1.29816954801,3.31900537548,1.03106021751,1.29785035548,3.32098563313,1.03128120211,1.26630076075,490.62213118,3.33681623163,0.990866089333,1.27621351458,0.833573200488,3.14457149919,219.150633127,3959.0,1884.0,2532.0,3913.0,3332.0,1513.0,2632.0,3180.0
BSFC2CC,490.736888856,98189,2042,STATIONARY,STATIONARY,-0.060546875,0.07275390625,-1.01708984375,1.0214846084,0.18310546875,-0.42724609375,0.3662109375,0.591757795095,0.39081568832,0.0649671879842,0.313020487063,0.439401445119,0.0273110544929,0.291949725173,0.00834005604801,0.151745692148,0.0074318852285,0.200041684406,0.00520776684982,4,0,1,0.0554890726434,1,0.0272776025215,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31883424704,1.03134190628,1.29818603582,3.31900537548,1.03106021751,1.29785035548,3.32016022172,1.03307992573,1.27067215267,490.62213118,3.33681623163,0.990866089333,1.27621351458,0.833573200488,3.14457149919,219.150633127,3959.0,1884.0,2532.0,3913.0,3332.0,1513.0,2632.0,3180.0
BSFC2CC,490.836881603,98209,2062,STATIONARY,STATIONARY,-0.06396484375,0.06982421875,-1.00537109375,1.00982075583,0.0,-0.244140625,0.0,0.244140625,0.136478758392,0.0715725974033,0.304329862847,0.442288187314,0.0786081489687,0.282876714508,0.00847746652894,0.146911044039,0.00737746422881,0.198895799124,0.00526405527701,4,0,1,0.0602419955427,1,0.0337615075662,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31882748706,1.03135327691,1.29820252363,3.31900537548,1.03106021751,1.29785035548,3.32266975536,1.03307992573,1.26434912428,490.742105478,3.3243008249,0.957800991494,1.11536538183,1.37269200746,29.081253813,126.838479966,3977.0,1770.0,2514.0,3807.0,3363.0,1541.0,2578.0,3346.0
BSFC2CC,490.936874349,98229,2082,STATIONARY,STATIONARY,-0.04833984375,0.080078125,-1.01123046875,1.01554729458,0.06103515625,-0.30517578125,-0.18310546875,0.361088853949,0.193010111094,0.0646338463774,0.303268782119,0.455377370304,0.0386423340938,0.273775164697,0.00853031751078,0.132224297066,0.00731546370102,0.196286670636,0.00528513766544,4,0,1,0.0634123470314,1,0.0358468470716,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31882072709,1.03136464754,1.29821901145,3.31900537548,1.03106021751,1.29785035548,3.3243008249,1.03128120211,1.26239748781,490.862120772,3.34484326007,1.01412301591,1.22903632705,1.07079399667,4.56868805116,118.574870862,4009.0,1856.0,2525.0,3840.0,3469.0,1571.0,2495.0,3359.0
BSFC2CC,491.036867096,98249,2102,STATIONARY,STATIONARY,-0.05419921875,0.0693359375,-1.00634765625,1.0101884145,0.1220703125,-0.42724609375,0.3662109375,0.575804512455,0.376245971861,0.0478208009438,0.288209523961,0.469179147059,0.0629151149028,0.271040079482,0.00865942415077,0.139047847939,0.00716949043186,0.194355092945,0.00533548093097,4,0,1,0.0621172914484,1,0.0325439010312,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31881396712,1.03137601817,1.29823549926,3.31900537548,1.03106021751,1.29785035548,3.32601594928,1.03487864935,1.26630076075,490.982403047,3.33398521095,1.0411825744,1.32750418926,0.853774164327,1.08747884055,161.548754251,3956.0,1950.0,2544.0,3813.0,3445.0,1516.0,2551.0,3191.0
BSFC2CC,491.136859842,98269,2122,STATIONARY,STATIONARY,-0.0634765625,0.07568359375,-1.009765625,1.01458557933,0.1220703125,-0.42724609375,0.0,0.444342644609,0.0863167457503,0.0560852000765,0.266756747922,0.489866497612,0.0597691677058,0.28783755182,0.00754362348316,0.130821294317,0.00629749241854,0.192567018375,0.00537618074057,4,0,1,0.0678621128391,1,0.0237228335099,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31880720714,1.0313873888,1.29825198708,3.31900537548,1.03106021751,1.29785035548,3.3243008249,1.03487864935,1.27504354458,491.102123362,3.2174801189,1.26292535075,1.76692314618,4.22483592423,235.336653258,612.583055593,3883.0,2461.0,2548.0,3813.0,3487.0,1531.0,2498.0,3299.0
BSFC2CC,491.236852589,98289,2142,STATIONARY,STATIONARY,-0.05224609375,0.07080078125,-1.009765625,1.01359213808,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.052180400552,0.223176041474,0.497092534913,0.0566604659858,0.224008170209,0.0033322435215,0.106689864091,0.00223421977802,0.190501841113,0.00536607382883,4,0,1,0.0746355660548,1,0.0242330745349,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31880044717,1.03139875943,1.29826847489,3.31900537548,1.03106021751,1.29785035548,3.32601594928,1.03529615104,1.27504354458,491.22208666,3.37714247492,1.10315608109,1.41725655152,3.4700210342,22.2580512269,235.488853239,4030.0,2023.0,2529.0,3861.0,3491.0,1529.0,2575.0,3439.0
BSFC2CC,491.336845336,98309,2162,STATIONARY,STATIONARY,-0.0576171875,0.07421875,-1.01171875,1.01607233613,0.1220703125,-0.3662109375,0.244140625,0.456745286471,0.251654396095,0.0351930052206,0.216298403498,0.509676476471,0.0953749348205,0.217596966186,0.00296226042511,0.10444463278,0.00210994408165,0.188019166932,0.00534998504534,4,0,1,0.0719712057194,1,0.0287747648575,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3187936872,1.03141013006,1.2982849627,3.31900537548,1.03106021751,1.29785035548,3.32755605873,1.0350874002,1.27067215267,491.22208666,3.37714247492,1.10315608109,1.41725655152,3.4700210342,22.2580512269,235.488853239,4030.0,2023.0,2529.0,3861.0,3491.0,1529.0,2575.0,3439.0
BSFC2CC,491.436838082,98329,2182,STATIONARY,STATIONARY,-0.06103515625,0.07421875,-1.009765625,1.01432752629,0.06103515625,-0.3662109375,0.0,0.371262361468,0.0,0.0361546204175,0.207423846745,0.5133382667,0.0407979412751,0.205172562426,0.00279214785017,0.106856811405,0.00210837548057,0.183636395038,0.00534909022181,4,0,1,0.0766456835217,1,0.0234069925144,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31878692722,1.03142150069,1.29830145052,3.31900537548,1.03106021751,1.29785035548,3.32515838709,1.0350874002,1.27562852958,491.342059957,3.31467370098,1.04650590991,1.31193791341,1.12458971804,0.500119246994,158.845837213,4116.0,1941.0,2547.0,3820.0,3368.0,1572.0,2506.0,3360.0
BSFC2CC,491.536830829,98349,2202,STATIONARY,STATIONARY,-0.05224609375,0.0732421875,-1.01025390625,1.01425195461,0.06103515625,-0.42724609375,0.0,0.431583728752,0.06103515625,0.0330486594517,0.190716639359,0.515432750785,0.0231469664132,0.179820799105,0.00246453476267,0.100957196831,0.00197897131544,0.18166714349,0.00535705336468,4,0,1,0.0778777282618,1,0.0226746069749,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31878016725,1.03143287132,1.29831793833,3.31900537548,1.03106021751,1.29785035548,3.3243008249,1.03529615104,1.27621351458,491.462073252,3.30317690854,1.1215628986,1.50936870633,1.76254892078,40.831060288,301.955294704,4036.0,2141.0,2552.0,3841.0,3336.0,1570.0,2453.0,3302.0
BSFC2CC,491.636823576,98369,2222,STATIONARY,STATIONARY,-0.05859375,0.07080078125,-1.01123046875,1.01539797079,0.06103515625,-0.42724609375,0.244140625,0.495851953408,0.251654396095,0.0275901009003,0.194315933283,0.527189766888,0.059390589035,0.153318563075,0.00204433790158,0.0775333913049,0.00142117791067,0.176761878371,0.00540300338363,2,0,1,0.0853284197891,1,0.0248950424391,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31877340728,1.03144424195,1.29833442614,3.31900537548,1.03106021751,1.29785035548,3.32601594928,1.0411825744,1.27621351458,491.582075547,3.36095808995,1.05869789826,1.36793833541,1.37669539432,7.19976800094,148.344194359,3966.0,1970.0,2543.0,3856.0,3415.0,1520.0,2463.0,3325.0
BSFC2CC,491.736816322,98389,2242,STATIONARY,STATIONARY,-0.060546875,0.07421875,-1.01171875,1.01624267575,0.06103515625,-0.30517578125,0.0,0.311219452734,0.06103515625,0.0318626694504,0.164616396225,0.53429843048,0.0262472635182,0.15344000354,0.00201367143694,0.077742549736,0.00144202374568,0.176385372197,0.00485341167978,2,0,1,0.123393548595,0,0.0244674636518,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3187666473,1.03145561258,1.29835091396,3.31900537548,1.03106021751,1.29785035548,3.3243008249,1.0411825744,1.27621351458,491.702053844,3.28269055427,1.26429755517,1.68200569425,3.19601022781,174.685556331,511.020547532,3963.0,2364.0,2575.0,3806.0,3431.0,1552.0,2481.0,3400.0
BSFC2CC,491.836809069,98409,2262,STATIONARY,STATIONARY,-0.0546875,0.076171875,-1.00927734375,1.01362401008,0.0,-0.3662109375,0.0,0.3662109375,0.06103515625,0.0261390167893,0.147646979631,0.532267067138,0.0212822488105,0.129905985436,0.00199588074183,0.0772743445485,0.0014544387531,0.180440167897,0.00463381322432,2,0,1,0.123393548595,0,0.0244674636518,0,0.00021140040502,1,0.0,0.0,0.0,0.0,0.0,0.0,3.31875988733,1.03146698321,1.29836740177,3.31900537548,1.03106021751,1.29785035548,3.3243008249,1.0411825744,1.27621351458,491.822065138,3.29587997895,1.03995748687,1.25728305317,4.00388953055,2.06702305387,118.431414751,4069.0,1926.0,2516.0,3745.0,3368.0,1537.0,2510.0,3355.0
