case_id,case_label,condition,frame_keep_fraction,anchor_keep,anchor_subset_mode,fixed_anchor_subset,subset_selection_criterion,gdop_median,gdop_p95,ID,frames_input_after_packet_drop,n_frames_attempted,frames_solved,n_frames_failed,solve_fraction,nonconvergence_rate,position_err_3d_mm,sample_err_3d_p50_mm,sample_err_3d_p95_mm,repeatability_d3_std_mm,tag_truth_source
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.125312608316971,1.26716350829735,ID19,83,83,83,0,1.0,0.0,120.66827237068657,124.14019925102656,253.09119393225143,109.07506127332508,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1253600192303257,1.2650735930343535,ID20,85,85,85,0,1.0,0.0,79.48584762093516,85.95085456118747,204.90833004143997,78.87768904606479,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1398698569869032,1.2068934233662878,ID21,93,93,93,0,1.0,0.0,58.28472549031775,72.98883755031028,119.8702777168655,56.19465576227459,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1401382002275464,1.2070666610816223,ID22,88,88,88,0,1.0,0.0,24.777964837942807,39.05073037704528,74.01550212501849,39.335524812515146,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.1399962876318246,1.1399962876318246,ID23,91,91,91,0,1.0,0.0,109.98012890727797,121.3609603564895,213.6681574813524,76.815680830151,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_75_all8,0.75,8,all_available,,,1.139814806850802,1.203582615350638,ID24,85,85,85,0,1.0,0.0,42.36088111045227,59.01462914151341,127.97395551861678,78.27620134839503,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1301924999663182,1.1501346143758562,ID01,54,54,54,0,1.0,0.0,155.8163978349501,155.71910847912298,236.75004779995137,63.13339266651726,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1991697095238467,1.1991697095238467,ID02,63,63,63,0,1.0,0.0,55.62323403632534,74.36410064722207,109.75685688326648,62.083478268489905,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1475712524595911,1.1837878349521083,ID03,52,52,52,0,1.0,0.0,186.78804556606548,189.93394016053884,282.3462914415901,74.88038558125302,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.113520291644203,1.113520291644203,ID04,59,59,59,0,1.0,0.0,283.8047972628846,286.20947307568537,369.9777647491467,51.267090358918594,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1576482637429701,1.2681209388929682,ID05,58,58,58,0,1.0,0.0,49.02852608200487,69.73833983678772,143.49583731283343,87.69715264287328,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.112855671655266,1.1750012184068501,ID06,61,61,61,0,1.0,0.0,136.76070873989423,146.6625571487673,197.9535744842657,66.66708696318383,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1401236627365923,1.390151039329513,ID07,53,53,53,0,1.0,0.0,157.02059220545215,160.34081399573188,269.6709788799874,86.48419189779469,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.194008344897491,1.194008344897491,ID08,52,52,52,0,1.0,0.0,73.51194441242691,99.63129541353008,180.4471173251514,81.30321961461355,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1535613457412615,1.2002115690813133,ID09,66,66,66,0,1.0,0.0,20.93254584854174,54.91913417123179,124.83121605162935,82.87552693111823,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1197906209476705,1.2155424259483447,ID10,57,57,57,0,1.0,0.0,121.43764292391263,122.15198586707439,197.55760591669474,51.086641857575145,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1607361288225369,1.231729089718952,ID11,61,61,61,0,1.0,0.0,68.24637874577165,72.15956925467357,107.22390349284596,42.282451530537216,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1301165230218944,1.1923658766159542,ID12,65,65,65,0,1.0,0.0,135.74797503270716,141.06328447320226,176.1991527451712,42.711791847478494,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.196395327549938,1.2859109452215927,ID13,70,70,70,0,1.0,0.0,84.97710572839058,91.25704368348755,167.52031713623765,74.81896563877875,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1967929104330357,1.1967929104330357,ID14,62,62,62,0,1.0,0.0,58.92399810187706,65.1888187625832,153.90355780506908,54.1580703243732,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1966824981199014,1.1966824981199014,ID15,65,65,65,0,1.0,0.0,87.74627695676777,94.4907298667608,142.9440602934117,50.134403915158856,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1973090955596264,1.1973090955596264,ID16,45,45,45,0,1.0,0.0,13.80520502288017,34.66205748370266,193.7931349082392,76.60842054585098,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1254116123043336,1.2652126407290203,ID17,57,57,57,0,1.0,0.0,41.00237838720182,63.35636682684874,167.9766490599315,75.73867877079792,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1266134216045611,1.262534262346324,ID18,57,57,57,0,1.0,0.0,52.8948905132403,62.69532693949933,104.7559628332279,42.350621329988,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.125312608316971,1.2600709632983305,ID19,62,62,62,0,1.0,0.0,114.75022644161875,119.83816720825666,254.11023232349027,90.33547548443336,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1253600192303257,1.1891179431271093,ID20,61,61,61,0,1.0,0.0,78.18346647451764,83.54113328653096,199.07515865676817,81.55102210208425,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1398698569869032,1.2060622513012644,ID21,63,63,63,0,1.0,0.0,59.8178772915732,79.17309011419961,120.41425500737702,55.45285697335122,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1401382002275464,1.1467291854708717,ID22,59,59,59,0,1.0,0.0,21.406022160400845,37.356659527967054,74.65858189802225,40.116436514209674,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.1399962876318246,1.2051225457721066,ID23,62,62,62,0,1.0,0.0,107.56342544170289,120.39397109730538,204.58482545922126,72.03993181481188,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_50_all8,0.5,8,all_available,,,1.139814806850802,1.2070820793888817,ID24,66,66,66,0,1.0,0.0,40.61045993439988,60.445861671069295,111.7428908451226,57.2830587912789,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1301924999663182,1.1301924999663182,ID01,33,33,33,0,1.0,0.0,144.23175906919383,147.38169218215253,240.84974481083583,63.78450959009832,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1991697095238467,1.2178173106961088,ID02,37,37,37,0,1.0,0.0,67.64731097595106,74.0470463706118,169.89786555300722,67.34193231435685,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1475712524595911,1.228052546887408,ID03,33,33,33,0,1.0,0.0,179.73759241498837,192.25753535279486,289.3448129950218,109.62580378356976,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.113520291644203,1.2079073995428857,ID04,31,31,31,0,1.0,0.0,282.7067029817909,281.9785300341653,363.9296960514265,64.697428530801,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1576482637429701,1.2681209388929682,ID05,33,33,33,0,1.0,0.0,50.23361088475512,60.828145204976856,96.74938904069484,41.799779849197385,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.112855671655266,1.112855671655266,ID06,34,34,34,0,1.0,0.0,142.4427198174006,146.9017923796892,183.56659119772095,54.64677052767934,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1401236627365923,1.390151039329513,ID07,34,34,34,0,1.0,0.0,160.22556933512877,162.44547045214472,264.94964445723764,98.8642628210936,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.194008344897491,1.2709438637810915,ID08,25,25,25,0,1.0,0.0,59.8579847050791,89.27252644745495,128.3291259475198,68.0426937239675,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1535613457412615,1.1535613457412615,ID09,31,31,31,0,1.0,0.0,28.93418252116354,47.641213065922926,113.73435014570899,71.72318560804588,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1197906209476705,1.1197906209476705,ID10,29,29,29,0,1.0,0.0,129.60405059624347,131.6086446318273,178.47165541869037,38.094523361029665,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1607361288225369,1.1926829612259235,ID11,32,32,32,0,1.0,0.0,61.33045659887901,67.36495578160932,107.36769449221391,43.45591908717495,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1301165230218944,1.1862722791170606,ID12,23,23,23,0,1.0,0.0,138.21842857187184,139.56991902462707,181.10365504921,41.31005343909203,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.196395327549938,1.196395327549938,ID13,29,29,29,0,1.0,0.0,65.08981084517009,72.12129955862507,171.84103737309664,76.33976858843994,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1967929104330357,1.287754125736931,ID14,32,32,32,0,1.0,0.0,55.4128373984883,62.045651634378785,91.2434387562395,40.49506828536801,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1966824981199014,1.2883486357206788,ID15,38,38,38,0,1.0,0.0,83.25634636706165,91.48406044124403,137.93508878965696,47.6403258812479,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1973090955596264,1.2891101194559274,ID16,28,28,28,0,1.0,0.0,5.411251825720471,40.486427936394946,115.04455532189196,61.9878085455167,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1254116123043336,1.1254116123043336,ID17,30,30,30,0,1.0,0.0,47.07119953789271,66.0784410784959,178.21973125635782,77.53489405388244,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1266134216045611,1.262534262346324,ID18,27,27,27,0,1.0,0.0,60.85529158349563,64.89862256242144,112.84181227177216,41.22539411777944,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.125312608316971,1.2600709632983305,ID19,42,42,42,0,1.0,0.0,142.7556617699786,144.22836787405143,231.43570047371173,105.49136844547166,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1253600192303257,1.1804534413408738,ID20,34,34,34,0,1.0,0.0,89.11171103763662,90.85941485116291,184.450911020945,80.7204826551352,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1398698569869032,1.2031531490736826,ID21,30,30,30,0,1.0,0.0,48.30396987562771,71.18834615143805,111.16734873281446,49.34900725590463,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1401382002275464,1.203673389953977,ID22,27,27,27,0,1.0,0.0,21.209042391547445,38.69603229291559,74.1584681339098,37.803442904165124,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.1399962876318246,1.1858402863693744,ID23,27,27,27,0,1.0,0.0,93.86963251557744,101.90066383499753,226.46794648256605,82.29733943642745,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,frame_keep_25_all8,0.25,8,all_available,,,1.139814806850802,1.2060948605176827,ID24,30,30,30,0,1.0,0.0,42.613127770588505,67.8575995943286,129.2243166121062,71.179349051378,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.230954354233891,1.351724680513065,ID01,120,120,120,0,1.0,0.0,129.20420815217852,137.83976233163213,223.41169585320637,70.70069251428124,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.3040800192426114,1.3569954849428196,ID02,120,120,120,0,1.0,0.0,61.63713575807522,74.55656482356022,147.25258288919466,67.41340185786832,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2630630991153753,1.3640220508270953,ID03,120,120,120,0,1.0,0.0,399.6301095675699,404.4583795753129,475.2427780388898,112.6439387219819,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.1925600331275532,1.3759431474558759,ID04,120,120,120,0,1.0,0.0,280.3377936031421,287.6454832855404,365.14921015718676,100.66161981002428,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2681209388929682,1.3498523344943012,ID05,120,120,120,0,1.0,0.0,52.14643934843557,72.67169381664279,140.9960395204115,82.42892871748533,reconstructed_from_relabelled_balls
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.1901424454115404,1.3451507501892654,ID06,120,120,120,0,1.0,0.0,108.0171028968371,165.37899064874583,271.38552091205054,138.2638076554315,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2397101514543596,1.390151039329513,ID07,120,120,120,0,1.0,0.0,198.13686663724724,201.53007983038725,290.2614477460156,107.56178114335806,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.3046057222387293,1.3665442816898672,ID08,120,120,120,0,1.0,0.0,64.02812634905577,82.64488022269236,157.1346029160231,82.35613067159777,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.255328101301681,1.3780154522160881,ID09,120,120,120,0,1.0,0.0,121.70773272112228,119.28699223087982,256.4841629392159,105.1543089295709,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2155424259483447,1.3960338095960911,ID10,120,120,120,0,1.0,0.0,132.85184282482834,137.1780500632799,200.20545825725324,60.11224937489439,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2445848848391663,1.3549836885468116,ID11,120,120,120,0,1.0,0.0,62.99033616820542,91.56578739105842,157.92528475635044,88.43667005628718,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.218151232558189,1.3813541971235752,ID12,120,120,120,0,1.0,0.0,155.0269201344974,161.41741659220884,232.09109265084808,72.38845080676957,motive_iantenna
original_selfcal,FULL original self-cal v4-io/T4,anchor_keep_7,1.0,7,random_per_frame,,,1.2876156913120742,1.3501800808153863,ID13,120,120,120,0,1.0,0.0,71.4296413590911,96.80442008483011,189.60439506832395,87.70761313233501,motive_iantenna
