experiment,layout_solver,baseline_pair,scale_factor,delay_mode,tag_method,tracks_ok,captures_ok,n_overlap_total,err3d_p50_track_median_mm,err3d_p95_track_median_mm,err3d_rmse_track_median_mm,err_horizontal_xz_p50_track_median_mm,err_horizontal_xz_p95_track_median_mm,err_vertical_y_p50_track_median_mm,err_vertical_y_p95_track_median_mm,turn_center_abs_error_3d_track_median_mm,turn_center_abs_error_3d_track_p95_mm,radius_error_abs_track_median_mm,radius_error_abs_track_p95_mm,axis_angle_abs_track_median_deg,residual_rms_track_median_mm,sample_weighted_err3d_p50_mm,sample_weighted_err3d_p95_mm,sample_weighted_err3d_rmse_mm,sample_weighted_horizontal_xz_p50_mm,sample_weighted_horizontal_xz_p95_mm,sample_weighted_vertical_y_p50_mm,sample_weighted_vertical_y_p95_mm,layout_variant,scale_source
one_baseline,v3-full,E-F,0.991021088082828,solver_delay,T4,34,17,40661,139.75515292582617,295.37687017041947,167.8990260671485,72.67942875116475,186.87117360628747,76.97084234356942,252.7479389968043,69.04987784796762,100.4192756343584,76.7332247866745,124.2661570982416,5.16642837647559,115.56016789238362,,,,,,,,one_baseline_scale,E-F
one_baseline,v3-full,E-G,0.9863685762669752,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,108.45488894877543,208.5310595587252,126.3465026906212,63.23175790635909,149.59130761501385,73.01090103850919,176.2828456326032,81.97999767061975,102.754385633583,24.647686082958217,58.11378431848369,2.4747778311303392,79.86668968938653,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.4112877370554,208.3681377553246,126.27829756441857,63.10388762807678,149.7810060521442,72.81557057611212,175.7255894957645,81.942745381282,102.63959263552864,24.647403216273148,58.04707461967966,2.481806200110522,79.86669142504242,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.8349548081654,205.49477278711785,125.79919149519372,61.93821986553604,147.8001473395662,71.66097755330685,173.0065256659424,86.52348451735094,107.69309598524204,24.18606942850002,55.529479043548406,2.515675736672792,80.7322494013172,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,109.3036329520384,212.06654821646828,127.749380234254,62.72771802912664,149.96160792910587,72.40362717403653,175.08068024362723,84.45540832310849,105.69013463695944,20.434170830311245,51.80729320219093,2.503821594321793,79.84077800172756,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,solver_delay,T1,34,17,40661,157.29043506966252,307.12827071997583,186.76413041925716,80.85411890037251,193.74542854797244,96.04146138250894,255.7303534925527,67.7387116534276,102.81245332097606,115.48888090113611,162.86547502212844,5.215534719874519,121.9134806086906,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,solver_delay,T2,34,17,40661,157.07131018728523,307.15827989032766,186.42327391247528,80.87717131035271,192.140735198982,95.94558807289307,255.0120781234913,68.43939308797295,102.78329026200817,115.31244849797584,162.9246882092039,5.209029717056252,122.00479512899852,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,solver_delay,T3,34,17,40661,163.50456767788512,324.85275531526906,187.25414326384367,88.61933278869648,203.9176581009507,98.06871389506284,259.3283082912617,70.50434410054214,100.97990733783811,104.79004091152498,168.66027202141387,5.079527171995409,125.76039263000855,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-G,0.9863685762669752,solver_delay,T4,34,17,40661,150.8606480579178,309.18954791324313,179.37615244188055,77.87567021655721,195.6878092869191,83.0610397984008,265.7689486429725,67.2647334925205,100.8303392275595,86.71462425124656,136.66811237419904,5.494926085544609,121.55398746327818,,,,,,,,one_baseline_scale,E-G
one_baseline,v3-full,E-H,0.9824663114543892,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.76326640715776,208.81385636229567,127.24604188657548,63.25630230585072,149.55944640159288,72.80976462948325,176.55203926934632,83.21974975693824,103.59316349196972,22.933834800230105,56.03819424055795,2.522802216764903,80.321186483849,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.56222646942123,208.91877392544248,127.18912413813756,63.13840857476404,148.88619784048245,72.64916315459223,176.1189515647588,83.22838201184604,103.48745214886884,22.91068826429833,55.9771477347223,2.532566883196571,80.31646254781239,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.8870439275762,204.0622959710958,125.96720621569304,61.16895915769075,145.3749729606358,71.978917779608,173.02537429097535,85.9961255365968,107.69959421366538,20.994084835414668,53.5867998598732,2.550031321452778,80.77326622439605,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,110.06551879614236,211.31953056328572,128.11207607289418,62.765189843666974,148.75350919371857,71.7648229817122,173.39111261941125,83.89596634740755,106.8785035981229,18.536431458195292,50.0743797540832,2.4669069578635336,80.25159367559812,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,solver_delay,T1,34,17,40661,170.6873332671459,319.22013363983854,198.7048363721383,86.82049450651922,203.6271193648928,103.39344077053256,273.8140463678542,66.58656915218936,104.00942732653756,123.54820353335056,175.5087094204665,5.568697878980835,127.17940872572042,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,solver_delay,T2,34,17,40661,170.8022150769383,320.7256768180955,198.1818467404652,86.66761484302432,203.92760915139712,103.21996275456638,273.1772531521867,66.81097431432026,104.02765983907396,123.3282183256949,175.44823922307484,5.566708899929891,127.13541818512898,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,solver_delay,T3,34,17,40661,176.89534730777007,344.72891350092493,199.1715021038433,97.66784704955444,222.36468595775835,107.85735947852132,282.15670592092897,70.1412802811698,105.46519315445074,113.45203980762965,180.04935031780226,5.521280467877999,131.23807435479202,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,E-H,0.9824663114543892,solver_delay,T4,34,17,40661,160.19087782870753,323.651515625463,190.3789736235631,82.9839388967066,204.6929186073372,88.91920928592549,276.271020225431,65.56719902506805,102.93854853300884,97.57597025315324,146.7454783345692,5.976257611853731,126.54480186374194,,,,,,,,one_baseline_scale,E-H
one_baseline,v3-full,F-G,0.9730976065913526,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.3092079707862,210.4845753064518,127.42654761877324,63.06658194592607,147.3885921580566,72.5889695722274,177.19239594229333,85.00072369707277,105.69638392134092,18.88485519286445,51.14135017369749,2.5594824994027374,81.76655904106933,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.28107310941635,210.6119643899692,127.35788960896971,63.1505436396215,147.3417025289305,72.64208901470425,177.1342450966837,85.00012408125824,105.60158673080268,18.875530887005567,51.08156931083338,2.5632351047585527,81.78492387212367,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.16120536374528,206.54484030786145,124.80991604743184,61.486589519695286,144.6027001949652,72.49090646182577,177.1641646901832,87.83661278851952,107.3010819275941,15.724929855930723,49.176202035779255,2.591234181437827,82.31223189100388,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.15459579712495,207.56060547757292,127.4854230285379,62.4732078661997,146.10489378581886,71.92105935503028,179.44711545112887,82.47131180319285,108.82147648725366,15.458354558340346,45.98356567963031,2.5970938054401413,81.92857739667733,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,solver_delay,T1,34,17,40661,204.33580287292332,366.0193846026574,225.4008298002277,103.59161052650894,224.06891632975004,133.06313348571248,309.50463725463305,69.12231340438416,105.19036576358071,149.8869497750174,215.24733395729143,6.328755304938984,139.93978970951844,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,solver_delay,T2,34,17,40661,204.25377068372504,364.3655570729586,225.16834307421405,103.6871798768982,224.427514662796,133.61398554691934,308.714066863854,69.07479309648906,105.1576690260468,149.8183828659258,215.01962362990184,6.335373331871556,139.78169735573437,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,solver_delay,T3,34,17,40661,211.58260493182576,401.1599927179604,231.18550513451896,113.21678969231536,253.88484936921404,132.96591989375406,338.090767701455,78.5782028980679,132.17262562841685,137.381533859988,212.239536056038,6.375562235570757,145.16661423293675,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-G,0.9730976065913526,solver_delay,T4,34,17,40661,190.2533596142184,357.0713963198784,216.222929415295,92.24699733490571,222.10735883369995,114.4208280254052,300.3681249200741,63.79330875668143,109.15961169631044,124.03144514434588,169.96260681023188,6.640081692637168,139.37511818205886,,,,,,,,one_baseline_scale,F-G
one_baseline,v3-full,F-H,0.9836926176579396,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.33312645266696,208.9581230039898,126.950731485575,63.41435293233311,149.83508375221402,72.89064307012649,176.6530089403418,82.7990236576677,103.32827080790771,23.873663656769992,56.68829474448928,2.5212324494057743,80.0221889971352,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.26732128269688,208.9089237023806,126.89129249531832,63.17943706976112,149.28725695193913,73.13902967419668,176.65049572823722,82.80833015321576,103.22043468681665,23.850684651325736,56.62501975563171,2.531137049506367,80.02189811269758,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.74257801031112,205.0781274970415,126.18963257872208,61.33645389224908,146.15937752120044,71.84149745570753,173.12553398514603,86.29329458543435,107.62730636605473,21.975234771034337,54.19556344198857,2.608270992523722,80.9133639897116,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,109.5770012398995,211.53150989668336,127.80575652932951,62.73175930347185,149.67644295760968,72.09010256020309,173.88007624425106,84.07677507061048,106.510414013461,19.12303496436104,50.61522707074081,2.417670917969407,79.97711768952055,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,solver_delay,T1,34,17,40661,166.5924981103298,314.4567338979355,195.1227193789229,84.86405185008701,199.1776943784634,101.48551455020328,268.98380248641723,66.88196713358471,103.75046896329091,120.8706992351098,171.41154173089183,5.484392140898313,125.33360501573588,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,solver_delay,T2,34,17,40661,166.44308448879184,315.0801947655025,194.58603759676907,84.83810292233271,199.24720216455648,101.22348059166438,268.47573640759134,67.09085155643763,103.77873645801176,120.79080806371137,171.4391681893877,5.4827566408619255,125.3203369483765,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,solver_delay,T3,34,17,40661,172.57294089523464,335.4140548941797,195.3521642406381,94.83437397044108,217.3629099488926,105.03736647954332,274.53236926619365,71.45126917084468,103.35529046652807,110.48936028076416,176.67183947265917,5.370819662710352,129.41989359835955,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,F-H,0.9836926176579396,solver_delay,T4,34,17,40661,156.6853591300947,320.252538206844,186.91373207057305,81.31849909045366,201.6934035237865,86.48727060226605,273.3501138434933,66.09361825475064,102.07064654137136,94.0765482813012,143.61698947898975,5.827137963199116,125.02369828438472,,,,,,,,one_baseline_scale,F-H
one_baseline,v3-full,G-H,0.988639631583784,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.0546178463114,209.0816195562964,126.85052173265674,63.27493476919828,150.5611402604532,73.04426604220917,175.65322038215518,82.01736457381323,103.26402696794284,25.85706444115644,59.32797762516972,2.368149958346572,79.6481288893338,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.87690584104492,209.00399905550188,126.8190175440119,63.34889058307876,150.3030891653321,72.97648875594541,175.32858776666035,81.97508955631645,103.111357914383,25.83796442703604,59.25932568503553,2.375902636317784,79.69932204225721,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,109.03942437454984,205.38086432914696,125.40335975813235,62.13447785469207,148.08647202416046,71.34317481932746,173.16143265707208,85.99291255314552,108.09736175736988,24.289807787352657,56.71994686902647,2.487220469535224,80.67235980067838,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.36119576087052,211.90003808878532,127.6222705316693,62.51375811938098,150.55387752466476,72.30192209059166,176.76660470512778,84.77950809322257,105.92834441004584,21.3127829923084,52.83252572000315,2.535909611031556,79.72073646941647,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,solver_delay,T1,34,17,40661,150.80112741599984,300.1201019512082,179.9043361525227,77.88762689211285,187.4310426941217,90.8427825676696,245.3989087068582,67.57421949400111,102.05378529851612,110.40744067011032,155.70713303693574,4.952761801378364,118.64245451232244,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,solver_delay,T2,34,17,40661,150.57364883710994,300.467985300511,179.31305925494516,78.47393638653655,187.7960191100204,90.34820712253736,245.41330066158807,68.22402787991786,101.9922094034566,110.184089689636,155.771124143183,4.949002592681716,118.70348831541531,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,solver_delay,T3,34,17,40661,155.2274840496749,316.1540583455877,180.29632420969392,83.76501029892124,195.1352427943077,94.17860384360634,249.1885643132809,71.533120528657,99.03235794932807,99.93808980632568,161.27511037720757,4.923757764945097,122.74726921495548,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-full,G-H,0.988639631583784,solver_delay,T4,34,17,40661,145.69952038352162,303.0029586664091,173.4240307834832,75.33890967721007,191.29760365357888,80.30332939972226,257.74395479937675,68.39991952078691,100.6461041539944,81.66709289986989,130.6562634946219,5.207425173299036,118.30444590310589,,,,,,,,one_baseline_scale,G-H
one_baseline,v3-lite,A-B,0.9242350064129924,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,113.36156385294667,205.4793787333776,130.16343719566845,64.76061331981896,145.35967680261783,71.58801623744978,179.0396995760164,73.51863869553327,107.40631880892272,18.72745463559221,46.92027205865403,2.826656862478317,85.94920825571879,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,113.8776960819682,206.371885721963,130.20369418331788,64.67343316950303,145.31416227580024,71.85853044335641,179.11276341778603,73.56313630736719,107.46631215611988,18.749779686936336,46.88325186464199,2.831896391689252,85.89852509450597,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,114.32796994628626,205.0680589102736,129.19177987032737,64.77635450186247,145.24714983629127,75.20202256560307,183.8033535669866,73.93998933778809,105.6210818288568,16.081040567112638,43.996562570048326,3.07964633677093,86.74911319390591,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.82888572805577,206.9745377426865,131.05206297477656,64.21665979472384,144.12378643242596,71.65377396055601,182.2104727163949,73.27503978933349,109.23762246628716,16.779769547189375,46.31324855883126,2.7474433676381347,85.84435141104804,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,solver_delay,T1,34,17,40661,340.4495597701353,535.8406764329925,349.23168897117057,178.12327350447663,334.62506299054144,274.195462380296,466.2408704883813,91.70229320516624,177.7978595943198,275.2324137024706,338.1346511909301,7.834279056050826,206.35419412556485,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,solver_delay,T2,34,17,40661,340.3604179199756,535.8945664587732,348.6748639255243,178.2221943734906,334.9268559785788,274.0817050769706,466.50048892141297,91.67430922136911,179.6795083023459,275.3048353240723,338.11314102659065,7.858934439321882,206.29654490853275,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,solver_delay,T3,34,17,40661,361.6816766212261,628.8557723152694,408.05369064412446,173.67440976081517,362.0505393673827,292.16244651802884,548.8497270417154,137.68672337529887,402.9153051542482,185.73564038533584,264.94993180817863,7.893921807813275,227.9190591410041,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-B,0.9242350064129924,solver_delay,T4,34,17,40661,318.72081819354776,506.8540434470314,341.91448950472574,153.6085932508111,309.2786648589238,244.1077639869056,466.6607065049856,104.00638154125944,172.00692844034987,212.11638171720432,262.8963268072951,9.256372415000968,203.91547068176112,,,,,,,,one_baseline_scale,A-B
one_baseline,v3-lite,A-C,0.9162631211039496,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,114.686439726177,209.35600955288496,132.84099764313595,65.26596010679764,148.1948664222692,72.28760084969996,187.01280585807095,73.45029715542668,109.19723224158832,20.43837088116217,49.13424192883376,3.2584239812008784,88.31764680138781,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,114.82578616328011,209.1067939783658,132.829853861576,65.1316416666153,148.1955573334796,72.5557852199889,187.50607896973477,73.48723221590339,109.26613789301268,20.361850593923407,49.142391837978806,3.267079675485681,88.32612943232206,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,119.7172519988033,209.18666738372792,132.44948244822507,67.24554101670739,149.11044180171945,79.11227889135876,185.3363746095189,73.32383570302063,109.30981966345254,19.314561686026792,50.180960029089206,3.372820224577094,89.26022061748374,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,114.73481214044426,210.92631566628552,134.17580096725231,64.87709844349426,148.300727107618,71.06968523183569,188.6457164579948,73.07909740980975,111.30148557057956,20.784748755005864,51.0698305785738,3.13181894749232,88.42743238142805,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,solver_delay,T1,34,17,40661,370.0756487964452,572.7889727741361,381.5467973001082,187.12547611869417,355.16193266017336,304.64780058333383,499.6990872097638,99.35741408624108,192.33733981565376,302.6056610546934,361.2876877883848,8.375537220312596,219.2818494577416,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,solver_delay,T2,34,17,40661,370.3190928666016,572.6342674691409,382.51760895871166,186.8612414530375,355.86508086461555,305.00472292194274,501.0075071297838,100.34086387115931,194.4534712516009,302.6856280698523,360.8665293118323,8.331557984719002,219.1487134083236,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,solver_delay,T3,34,17,40661,398.0950799100759,675.1782160866096,448.57572658325375,184.16379492113828,377.814379484166,334.39936130928334,584.4932644505545,140.15235050531058,471.1870885023504,192.4268709800196,279.6648447813004,9.306755871479725,240.37776238242043,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-C,0.9162631211039496,solver_delay,T4,34,17,40661,345.0887666792798,551.8237602600585,373.3282263835054,158.19315785266622,324.47138555281026,270.4516499362854,498.3094846489205,107.4469367778803,190.26401279900443,224.9867874122564,276.48151537272787,9.938387518956018,218.43589059545863,,,,,,,,one_baseline_scale,A-C
one_baseline,v3-lite,A-D,0.9172038996025356,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,114.50273723495452,208.71354641123256,132.4146478624241,65.07785994683363,148.02583033090968,72.30832826115153,186.472329099671,73.55573666095898,109.0466807958321,20.3811159706043,48.65723288306911,3.1986413855779428,88.11821302363794,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,114.69056841231212,208.8455441387701,132.40034317872875,65.07628746446208,148.20582109243765,72.58144847744214,186.47370286518947,73.59219739889011,109.11324907506408,20.30447917510898,48.63256135144099,3.2072674413411884,88.13682704238147,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,119.09777011403602,208.67341845726563,132.16197240154912,66.83163851555382,149.0265302260309,79.21425454816702,184.48498917362724,73.54032878801686,108.86585677332884,18.76208688406291,49.328277022419385,3.3172958113130946,88.92358505965333,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,114.55278108531478,210.2672761104916,133.76726015376863,64.81361658885837,148.12581776995884,70.93269581111258,188.19363189429487,73.11278611285303,111.0397316015171,20.25694017002664,50.21924816344183,3.0796400423525085,88.30110634274973,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,solver_delay,T1,34,17,40661,366.33295748309706,569.7923917178036,375.1671354223646,186.14962349383055,348.4190093829194,301.3057335176699,496.8719052829903,97.8143113348768,190.7103549191927,299.5406217535095,358.4643870788434,8.32209897952415,217.67705266337865,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,solver_delay,T2,34,17,40661,366.9095501857532,569.3326004938393,377.9662354391677,186.39789294120635,353.4766853876537,301.6815163135884,496.7859545691078,98.36181305803387,192.78393850193808,299.62747158203223,358.3957901453397,8.277110615085814,217.6209854341318,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,solver_delay,T3,34,17,40661,391.0200602678817,671.0723574526751,440.9918487486523,183.38208741590407,377.2543869205008,329.6977457753666,580.9321944319192,142.62308600878163,468.0068796088259,190.24165837135365,277.44236997751113,9.300350472514433,238.598103728247,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-D,0.9172038996025356,solver_delay,T4,34,17,40661,342.56961461526254,548.1020398241747,369.9504537890609,157.70727815581182,322.7388578083346,267.1861082444941,495.8391825295968,106.89821514808938,187.735395547304,223.43792954323237,274.4889566944999,9.879490012847974,216.7526904929496,,,,,,,,one_baseline_scale,A-D
one_baseline,v3-lite,A-E,0.9285213772172228,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,112.623332786871,207.35925840491072,128.14280912998535,64.50508217026731,142.87087714984528,72.4042573610389,179.3380975442725,73.40762568070328,106.17461084799989,18.01553220348677,45.14820146064601,2.6639220229829137,84.36409279755591,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,112.88062260305928,207.1891782523965,128.21009273726904,64.57529782499583,142.37082673394116,72.25777531090509,179.3380975442724,73.43616917294938,106.22566881162888,18.020883125744547,45.15908888933786,2.6688513756499304,84.38036752262124,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,112.56361025622611,205.58365212799308,128.03843015589376,64.14131361247334,142.51766269886514,74.39375928669656,182.7155626352097,74.52675786772916,103.69563719483028,16.449883394235115,43.515641205278,2.8872992653729943,84.84032634606469,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.75050972323362,207.2427490491573,129.7723383576316,63.09097997915043,142.05591858907533,72.15538969826991,179.57864022167718,73.0593188684588,108.56347961100784,17.154750317271862,44.7486260280715,2.601404315982161,83.99595838652587,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,solver_delay,T1,34,17,40661,323.2915942046601,518.7632158556798,336.00266429196336,172.3480888920903,331.5186112496606,256.2814131927515,441.8684140945795,89.92376181411403,170.13188381472003,260.7704936351508,324.9007095728447,7.544801235632168,199.13946858715389,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,solver_delay,T2,34,17,40661,323.2175315944512,517.13960451746,335.3374805982179,172.86812452588714,331.7522551358546,256.0306454891494,443.9010818584486,90.04168858704574,171.57372697034288,260.7040140205744,324.8950173416814,7.536913077477159,198.92910534701247,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,solver_delay,T3,34,17,40661,350.12722357659146,619.9115550574088,398.18797612981575,178.0258753415865,358.8549083519546,269.35059584748853,529.872899575545,140.87982909589573,300.60811100500064,184.7847572472035,254.81498962191364,8.170140998671581,219.5314382932882,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-E,0.9285213772172228,solver_delay,T4,34,17,40661,303.9998994065716,489.09556491281126,326.3145304481189,150.3365763230051,302.77747283174733,229.14100852471452,442.3331846078859,101.9294442068118,166.249832811196,203.71208050433137,254.5175499636926,8.800153508787396,196.9347251505244,,,,,,,,one_baseline_scale,A-E
one_baseline,v3-lite,A-F,0.9282347108102778,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,112.72012696468236,207.36331355604412,128.20779666336557,64.48880382665405,142.6957510353024,72.36233231466701,179.38364197695762,73.41224152095165,106.25880180285472,18.06512779442926,45.37797254911114,2.6738542836783585,84.42585333323797,,,,,,,,one_baseline_scale,A-F
one_baseline,v3-lite,A-F,0.9282347108102778,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,113.00120362166248,207.2368037946549,128.25257767322478,64.4834599441626,142.61649917213535,72.28713905345549,179.383771097462,73.44191177519055,106.3107787825062,18.068853128426127,45.34371394331959,2.67880663999494,84.46361171384504,,,,,,,,one_baseline_scale,A-F
one_baseline,v3-lite,A-F,0.9282347108102778,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,112.70992852956368,205.7045580358748,128.06490693446526,64.17634414348689,142.92354458734548,74.29977453622476,182.832061949478,74.48954505437328,103.8210115727132,16.316907219459125,43.54573609478477,2.905394633920031,85.04804229094711,,,,,,,,one_baseline_scale,A-F
one_baseline,v3-lite,A-F,0.9282347108102778,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.8271695302806,206.9905717674108,129.84305521562698,63.06458181502016,142.18538313446896,72.09250230523702,179.59097538069895,73.06937523186627,108.6247108564002,17.066402143568297,44.87913294175091,2.6055818759774545,84.18887026183371,,,,,,,,one_baseline_scale,A-F
one_baseline,v3-lite,A-F,0.9282347108102778,solver_delay,T1,34,17,40661,324.2075649372431,519.7826442084404,336.9001516721443,172.7436171180379,331.8317375206243,257.49572749176747,443.5858146460744,90.01847896983887,170.55260655929956,261.67087450013986,325.8062862848297,7.569791055577998,199.59721525218885,,,,,,,,one_baseline_scale,A-F
one_baseline,v3-lite,A-F,0.9282347108102778,solver_delay,T2,34,17,40661,324.4448153835912,518.2477958319056,336.2312657112211,173.1639163381915,332.3779065238518,257.399973555863,444.8279823935495,90.135823176089,172.09992121360668,261.6071586899753,325.80673232495246,7.562683326706321,199.285090079879,,,,,,,,one_baseline_scale,A-F
