a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
B,F,B,1496,100,1496,1,0
B,G,B,3632,100,3632,1,0
B,H,B,5300,100,5300,1,0
A,B,B,4226,100,4226,1,0
B,C,B,3072,100,3072,1,0
B,D,B,5330,100,5330,1,0
B,E,B,4467,100,4467,1,0
B,F,B,1524,100,1524,1,0
B,G,B,3677,100,3677,1,0
B,H,B,5274,100,5274,1,0
A,B,B,4278,100,4278,1,0
B,C,B,3067,100,3067,1,0
B,D,B,6199,100,6199,1,0
B,E,B,4407,100,4407,1,0
B,F,B,1510,100,1510,1,0
B,G,B,3673,100,3673,1,0
B,H,B,5274,100,5274,1,0
A,B,B,4265,100,4265,1,0
B,C,B,3057,100,3057,1,0
B,D,B,5806,100,5806,1,0
B,E,B,4451,100,4451,1,0
B,F,B,1540,100,1540,1,0
B,G,B,3665,100,3665,1,0
B,H,B,5283,100,5283,1,0
A,B,B,4329,100,4329,1,0
B,C,B,3028,100,3028,1,0
B,D,B,6221,100,6221,1,0
B,E,B,4465,100,4465,1,0
B,F,B,1506,100,1506,1,0
B,G,B,3650,100,3650,1,0
B,H,B,5320,100,5320,1,0
A,B,B,4320,100,4320,1,0
B,C,B,3086,100,3086,1,0
B,D,B,6365,100,6365,1,0
B,E,B,4420,100,4420,1,0
B,F,B,1510,100,1510,1,0
B,G,B,3610,100,3610,1,0
B,H,B,5299,100,5299,1,0
A,B,B,4259,100,4259,1,0
B,C,B,3041,100,3041,1,0
B,D,B,5811,100,5811,1,0
B,E,B,4458,100,4458,1,0
B,F,B,1504,100,1504,1,0
B,G,B,3593,100,3593,1,0
B,H,B,5294,100,5294,1,0
A,B,B,4334,100,4334,1,0
B,C,B,3001,100,3001,1,0
B,D,B,5327,100,5327,1,0
B,E,B,4369,100,4369,1,0
B,F,B,1502,100,1502,1,0
B,G,B,3656,100,3656,1,0
B,H,B,5304,100,5304,1,0
A,B,B,4324,100,4324,1,0
B,C,B,3019,100,3019,1,0
B,D,B,5404,100,5404,1,0
B,E,B,4423,100,4423,1,0
B,F,B,1523,100,1523,1,0
B,G,B,3628,100,3628,1,0
B,H,B,5337,100,5337,1,0
A,B,B,4278,100,4278,1,0
B,C,B,3016,100,3016,1,0
B,D,B,5838,100,5838,1,0
B,E,B,4417,100,4417,1,0
B,F,B,1518,100,1518,1,0
B,G,B,3640,100,3640,1,0
B,H,B,5312,100,5312,1,0
A,B,B,4325,100,4325,1,0
B,C,B,2981,100,2981,1,0
B,D,B,5175,100,5175,1,0
B,E,B,4396,100,4396,1,0
B,F,B,1504,100,1504,1,0
B,G,B,3674,100,3674,1,0
B,H,B,5298,100,5298,1,0
A,B,B,4272,100,4272,1,0
B,C,B,3095,100,3095,1,0
B,D,B,5052,100,5052,1,0
B,E,B,4437,100,4437,1,0
B,F,B,1508,100,1508,1,0
B,G,B,3644,100,3644,1,0
B,H,B,5315,100,5315,1,0
A,B,B,4339,100,4339,1,0
B,C,B,3042,100,3042,1,0
B,D,B,5311,100,5311,1,0
B,E,B,4382,100,4382,1,0
B,F,B,1490,100,1490,1,0
B,G,B,3630,100,3630,1,0
B,H,B,5274,100,5274,1,0
A,B,B,4339,100,4339,1,0
B,C,B,2986,100,2986,1,0
B,D,B,5158,100,5158,1,0
B,E,B,4423,100,4423,1,0
B,F,B,1481,100,1481,1,0
B,G,B,3665,100,3665,1,0
B,H,B,5276,100,5276,1,0
A,B,B,4258,100,4258,1,0
B,C,B,2970,100,2970,1,0
B,D,B,5353,100,5353,1,0
B,E,B,4445,100,4445,1,0
B,F,B,1517,100,1517,1,0
B,G,B,3630,100,3630,1,0
B,H,B,5297,100,5297,1,0
A,B,B,4245,100,4245,1,0
B,C,B,3000,100,3000,1,0
B,D,B,5567,100,5567,1,0
B,E,B,4450,100,4450,1,0
B,F,B,1509,100,1509,1,0
B,G,B,3667,100,3667,1,0
B,H,B,5295,100,5295,1,0
A,B,B,4335,100,4335,1,0
B,C,B,2996,100,2996,1,0
B,D,B,5389,100,5389,1,0
B,E,B,4447,100,4447,1,0
B,F,B,1477,100,1477,1,0
B,G,B,3633,100,3633,1,0
B,H,B,5330,100,5330,1,0
A,B,B,4330,100,4330,1,0
B,C,B,3030,100,3030,1,0
B,D,B,5738,100,5738,1,0
B,E,B,4424,100,4424,1,0
B,F,B,1522,100,1522,1,0
B,G,B,3642,100,3642,1,0
B,H,B,5292,100,5292,1,0
A,B,B,4296,100,4296,1,0
B,C,B,3031,100,3031,1,0
B,D,B,5782,100,5782,1,0
B,E,B,4389,100,4389,1,0
B,F,B,1470,100,1470,1,0
B,G,B,3659,100,3659,1,0
B,H,B,5277,100,5277,1,0
A,B,B,4319,100,4319,1,0
B,C,B,3003,100,3003,1,0
B,D,B,6323,100,6323,1,0
B,E,B,4389,100,4389,1,0
B,F,B,1479,100,1479,1,0
B,G,B,3657,100,3657,1,0
B,H,B,5289,100,5289,1,0
A,B,B,4319,100,4319,1,0
B,C,B,3068,100,3068,1,0
B,D,B,5788,100,5788,1,0
B,E,B,4386,100,4386,1,0
B,F,B,1526,100,1526,1,0
B,G,B,3614,100,3614,1,0
B,H,B,5270,100,5270,1,0
A,B,B,4223,100,4223,1,0
B,C,B,3020,100,3020,1,0
B,D,B,6314,100,6314,1,0
B,E,B,4405,100,4405,1,0
B,F,B,1505,100,1505,1,0
B,G,B,3649,100,3649,1,0
B,H,B,5290,100,5290,1,0
A,B,B,4263,100,4263,1,0
B,C,B,2996,100,2996,1,0
B,D,B,5260,100,5260,1,0
B,E,B,4422,100,4422,1,0
B,F,B,1539,100,1539,1,0
B,G,B,3621,100,3621,1,0
B,H,B,5257,100,5257,1,0
A,B,B,4309,100,4309,1,0
B,C,B,3028,100,3028,1,0
B,D,B,5560,100,5560,1,0
B,E,B,4416,100,4416,1,0
B,F,B,1489,100,1489,1,0
B,G,B,3625,100,3625,1,0
B,H,B,5277,100,5277,1,0
A,B,B,4242,100,4242,1,0
B,C,B,2997,100,2997,1,0
B,D,B,5068,100,5068,1,0
B,E,B,4431,100,4431,1,0
B,F,B,1465,100,1465,1,0
B,G,B,3651,100,3651,1,0
B,H,B,5307,100,5307,1,0
A,B,B,4322,100,4322,1,0
B,C,B,3046,100,3046,1,0
B,D,B,5722,100,5722,1,0
B,E,B,4426,100,4426,1,0
B,F,B,1514,100,1514,1,0
B,G,B,3673,100,3673,1,0
B,H,B,5304,100,5304,1,0
A,B,B,4314,100,4314,1,0
B,C,B,3006,100,3006,1,0
B,D,B,5278,100,5278,1,0
B,E,B,4448,100,4448,1,0
B,F,B,1521,100,1521,1,0
B,G,B,3611,100,3611,1,0
B,H,B,5282,100,5282,1,0
A,B,B,4295,100,4295,1,0
B,C,B,3007,100,3007,1,0
B,D,B,5759,100,5759,1,0
B,E,B,4416,100,4416,1,0
B,F,B,1489,100,1489,1,0
B,G,B,3673,100,3673,1,0
B,H,B,5286,100,5286,1,0
A,B,B,4250,100,4250,1,0
B,C,B,3035,100,3035,1,0
B,D,B,5601,100,5601,1,0
B,E,B,4395,100,4395,1,0
B,F,B,1477,100,1477,1,0
B,G,B,3649,100,3649,1,0
B,H,B,5264,100,5264,1,0
A,B,B,4260,100,4260,1,0
B,C,B,3031,100,3031,1,0
B,D,B,5675,100,5675,1,0
B,E,B,4416,100,4416,1,0
B,F,B,1467,100,1467,1,0
B,G,B,3637,100,3637,1,0
B,H,B,5284,100,5284,1,0
A,B,B,4211,100,4211,1,0
B,C,B,2996,100,2996,1,0
B,D,B,5859,100,5859,1,0
B,E,B,4427,100,4427,1,0
B,F,B,1505,100,1505,1,0
B,G,B,3639,100,3639,1,0
B,H,B,5287,100,5287,1,0
A,B,B,4319,100,4319,1,0
B,C,B,3057,100,3057,1,0
B,D,B,5366,100,5366,1,0
B,E,B,4442,100,4442,1,0
B,F,B,1481,100,1481,1,0
B,G,B,3638,100,3638,1,0
B,H,B,5291,100,5291,1,0
A,B,B,4277,100,4277,1,0
B,C,B,3107,100,3107,1,0
B,D,B,6373,100,6373,1,0
B,E,B,4403,100,4403,1,0
B,F,B,1473,100,1473,1,0
B,G,B,3656,100,3656,1,0
B,H,B,5279,100,5279,1,0
A,B,B,4316,100,4316,1,0
B,C,B,3054,100,3054,1,0
B,D,B,6318,100,6318,1,0
B,E,B,4428,100,4428,1,0
B,F,B,1495,100,1495,1,0
B,G,B,3611,100,3611,1,0
B,H,B,5271,100,5271,1,0
A,B,B,4338,100,4338,1,0
B,C,B,3036,100,3036,1,0
B,D,B,5727,100,5727,1,0
B,E,B,4425,100,4425,1,0
B,F,B,1530,100,1530,1,0
B,G,B,3654,100,3654,1,0
B,H,B,5281,100,5281,1,0
A,B,B,4257,100,4257,1,0
B,C,B,3036,100,3036,1,0
B,D,B,5254,100,5254,1,0
B,E,B,4418,100,4418,1,0
B,F,B,1541,100,1541,1,0
B,G,B,3675,100,3675,1,0
B,H,B,5290,100,5290,1,0
A,B,B,4335,100,4335,1,0
B,C,B,3067,100,3067,1,0
B,D,B,5789,100,5789,1,0
B,E,B,4436,100,4436,1,0
B,F,B,1471,100,1471,1,0
B,G,B,3653,100,3653,1,0
B,H,B,5294,100,5294,1,0
A,B,B,4235,100,4235,1,0
B,C,B,3024,100,3024,1,0
B,D,B,5592,100,5592,1,0
B,E,B,4450,100,4450,1,0
B,F,B,1481,100,1481,1,0
B,G,B,3626,100,3626,1,0
B,H,B,5260,100,5260,1,0
A,B,B,4244,100,4244,1,0
B,C,B,3014,100,3014,1,0
B,D,B,6196,100,6196,1,0
B,E,B,4420,100,4420,1,0
B,F,B,1523,100,1523,1,0
B,G,B,3644,100,3644,1,0
B,H,B,5279,100,5279,1,0
A,B,B,4280,100,4280,1,0
B,C,B,3063,100,3063,1,0
B,D,B,6143,100,6143,1,0
B,E,B,4431,100,4431,1,0
B,F,B,1450,100,1450,1,0
B,G,B,3646,100,3646,1,0
B,H,B,5282,100,5282,1,0
A,B,B,4285,100,4285,1,0
B,C,B,3054,100,3054,1,0
B,D,B,5315,100,5315,1,0
B,E,B,4430,100,4430,1,0
B,F,B,1495,100,1495,1,0
B,G,B,3639,100,3639,1,0
B,H,B,5285,100,5285,1,0
A,B,B,4241,100,4241,1,0
B,C,B,2991,100,2991,1,0
B,D,B,5350,100,5350,1,0
B,E,B,4419,100,4419,1,0
B,F,B,1482,100,1482,1,0
B,G,B,3644,100,3644,1,0
B,H,B,5305,100,5305,1,0
A,B,B,4272,100,4272,1,0
B,C,B,3052,100,3052,1,0
B,D,B,6186,100,6186,1,0
B,E,B,4429,100,4429,1,0
B,F,B,1482,100,1482,1,0
B,G,B,3669,100,3669,1,0
B,H,B,5288,100,5288,1,0
A,B,B,4234,100,4234,1,0
B,C,B,2978,100,2978,1,0
B,D,B,5776,100,5776,1,0
B,E,B,4431,100,4431,1,0
B,F,B,1481,96,1481,1,0
B,G,B,3631,100,3631,1,0
B,H,B,5304,100,5304,1,0
A,B,B,4331,100,4331,1,0
B,C,B,3069,100,3069,1,0
B,D,B,5799,100,5799,1,0
B,E,B,4417,100,4417,1,0
B,F,B,1528,100,1528,1,0
B,G,B,3635,100,3635,1,0
B,H,B,5286,100,5286,1,0
A,B,B,4302,100,4302,1,0
B,C,B,3059,100,3059,1,0
B,D,B,6235,100,6235,1,0
B,E,B,4391,100,4391,1,0
B,F,B,1463,100,1463,1,0
B,G,B,3635,100,3635,1,0
B,H,B,5263,100,5263,1,0
A,B,B,4316,100,4316,1,0
B,C,B,3022,100,3022,1,0
B,D,B,5806,100,5806,1,0
B,E,B,4379,100,4379,1,0
B,F,B,1456,100,1456,1,0
B,G,B,3684,100,3684,1,0
B,H,B,5293,100,5293,1,0
A,B,B,4306,100,4306,1,0
B,C,B,3022,100,3022,1,0
B,D,B,45642,100,45642,1,0
B,E,B,4429,100,4429,1,0
B,F,B,1500,100,1500,1,0
B,G,B,3644,100,3644,1,0
B,H,B,5254,100,5254,1,0
A,B,B,4329,100,4329,1,0
B,C,B,3004,95,3004,1,0
B,D,B,6187,100,6187,1,0
B,E,B,4398,100,4398,1,0
B,F,B,1511,100,1511,1,0
B,G,B,3659,100,3659,1,0
B,H,B,5297,100,5297,1,0
A,B,B,4290,100,4290,1,0
B,C,B,2999,95,2999,1,0
B,D,B,5814,100,5814,1,0
B,E,B,4478,100,4478,1,0
B,F,B,1492,100,1492,1,0
B,G,B,3639,100,3639,1,0
B,H,B,5297,100,5297,1,0
A,B,B,4224,100,4224,1,0
B,C,B,3039,95,3039,1,0
B,D,B,6089,100,6089,1,0
B,E,B,4502,100,4502,1,0
B,F,B,1475,100,1475,1,0
B,G,B,3622,100,3622,1,0
B,H,B,5250,100,5250,1,0
A,B,B,4275,100,4275,1,0
B,C,B,3027,95,3027,1,0
B,D,B,5874,100,5874,1,0
B,E,B,4518,100,4518,1,0
B,F,B,1533,100,1533,1,0
B,G,B,3649,100,3649,1,0
B,H,B,5283,100,5283,1,0
A,B,B,4293,100,4293,1,0
B,C,B,3007,96,3007,1,0
B,D,B,5715,100,5715,1,0
B,E,B,4488,100,4488,1,0
B,F,B,1513,100,1513,1,0
B,G,B,3667,100,3667,1,0
B,H,B,5242,100,5242,1,0
A,B,B,4331,100,4331,1,0
B,C,B,2974,96,2974,1,0
B,D,B,5177,100,5177,1,0
B,E,B,4522,100,4522,1,0
B,F,B,1487,100,1487,1,0
B,G,B,3678,100,3678,1,0
B,H,B,5244,100,5244,1,0
A,B,B,4323,100,4323,1,0
B,C,B,3029,96,3029,1,0
B,D,B,6296,100,6296,1,0
B,E,B,4462,100,4462,1,0
B,F,B,1467,100,1467,1,0
B,G,B,3652,100,3652,1,0
B,H,B,5268,100,5268,1,0
A,B,B,4241,100,4241,1,0
B,C,B,3032,96,3032,1,0
B,D,B,5880,100,5880,1,0
B,E,B,4535,100,4535,1,0
B,F,B,1494,100,1494,1,0
B,G,B,3584,100,3584,1,0
B,H,B,5315,100,5315,1,0
A,B,B,4240,100,4240,1,0
B,C,B,2977,96,2977,1,0
B,D,B,5786,100,5786,1,0
B,E,B,4540,100,4540,1,0
B,F,B,1475,100,1475,1,0
B,G,B,3655,100,3655,1,0
B,H,B,5321,100,5321,1,0
A,B,B,4323,100,4323,1,0
B,C,B,3070,96,3070,1,0
B,D,B,5660,100,5660,1,0
B,E,B,4550,100,4550,1,0
B,F,B,1470,100,1470,1,0
B,G,B,3625,100,3625,1,0
B,H,B,5259,100,5259,1,0
A,B,B,4330,100,4330,1,0
B,C,B,3041,96,3041,1,0
B,D,B,5620,100,5620,1,0
B,E,B,4594,100,4594,1,0
B,F,B,1449,100,1449,1,0
B,G,B,3685,100,3685,1,0
B,H,B,5317,100,5317,1,0
A,B,B,4318,100,4318,1,0
B,C,B,3060,96,3060,1,0
B,D,B,5771,100,5771,1,0
B,E,B,4579,100,4579,1,0
B,F,B,1483,100,1483,1,0
B,G,B,3675,100,3675,1,0
B,H,B,5291,100,5291,1,0
A,B,B,4288,100,4288,1,0
B,C,B,2981,100,2981,1,0
B,D,B,5324,100,5324,1,0
B,E,B,4593,100,4593,1,0
B,F,B,1475,100,1475,1,0
B,G,B,3629,100,3629,1,0
B,H,B,5269,100,5269,1,0
A,B,B,4271,100,4271,1,0
B,C,B,3061,100,3061,1,0
B,D,B,6250,100,6250,1,0
B,E,B,4558,100,4558,1,0
B,F,B,1516,100,1516,1,0
B,G,B,3632,100,3632,1,0
B,H,B,5247,100,5247,1,0
A,B,B,4284,100,4284,1,0
B,C,B,3112,100,3112,1,0
B,D,B,5111,100,5111,1,0
B,E,B,4609,100,4609,1,0
B,F,B,1511,100,1511,1,0
B,G,B,3661,100,3661,1,0
B,H,B,5297,100,5297,1,0
A,B,B,4289,100,4289,1,0
B,C,B,3041,100,3041,1,0
B,D,B,5813,100,5813,1,0
B,E,B,4558,100,4558,1,0
B,F,B,1495,100,1495,1,0
B,G,B,3653,100,3653,1,0
B,H,B,5289,100,5289,1,0
A,B,B,4285,100,4285,1,0
B,C,B,3038,100,3038,1,0
B,D,B,6171,100,6171,1,0
B,E,B,4575,100,4575,1,0
B,F,B,1493,100,1493,1,0
B,G,B,3675,100,3675,1,0
B,H,B,5242,100,5242,1,0
A,B,B,4334,100,4334,1,0
B,C,B,3105,100,3105,1,0
B,D,B,6211,100,6211,1,0
B,E,B,4611,100,4611,1,0
B,F,B,1496,100,1496,1,0
B,G,B,3674,100,3674,1,0
B,H,B,5316,100,5316,1,0
A,B,B,4346,100,4346,1,0
B,C,B,3080,100,3080,1,0
B,D,B,6177,100,6177,1,0
B,E,B,4599,100,4599,1,0
B,F,B,1497,100,1497,1,0
B,G,B,3641,100,3641,1,0
B,H,B,5277,100,5277,1,0
A,B,B,4298,100,4298,1,0
B,C,B,3044,100,3044,1,0
B,D,B,5751,100,5751,1,0
B,E,B,4598,100,4598,1,0
B,F,B,1467,100,1467,1,0
B,G,B,3641,100,3641,1,0
B,H,B,5268,100,5268,1,0
A,B,B,4338,100,4338,1,0
B,C,B,3078,100,3078,1,0
B,D,B,5359,100,5359,1,0
B,E,B,4598,100,4598,1,0
B,F,B,1480,100,1480,1,0
B,G,B,3614,100,3614,1,0
B,H,B,5306,100,5306,1,0
A,B,B,4323,100,4323,1,0
B,C,B,3065,100,3065,1,0
B,D,B,5603,100,5603,1,0
B,E,B,4599,96,4599,1,0
B,F,B,1476,100,1476,1,0
B,G,B,3657,100,3657,1,0
B,H,B,5299,100,5299,1,0
A,B,B,4315,100,4315,1,0
B,C,B,3048,100,3048,1,0
B,D,B,6361,100,6361,1,0
B,E,B,4600,96,4600,1,0
B,F,B,1553,100,1553,1,0
B,G,B,3629,100,3629,1,0
B,H,B,5325,100,5325,1,0
A,B,B,4317,100,4317,1,0
B,C,B,3005,100,3005,1,0
B,D,B,6234,100,6234,1,0
B,E,B,4610,96,4610,1,0
B,F,B,1506,100,1506,1,0
B,G,B,3676,100,3676,1,0
B,H,B,5262,100,5262,1,0
A,B,B,4259,100,4259,1,0
B,C,B,3046,100,3046,1,0
B,D,B,5690,100,5690,1,0
B,E,B,4593,96,4593,1,0
B,F,B,1470,100,1470,1,0
B,G,B,3655,100,3655,1,0
B,H,B,5293,100,5293,1,0
A,B,B,4259,100,4259,1,0
B,C,B,3031,100,3031,1,0
B,D,B,5333,100,5333,1,0
B,E,B,4551,96,4551,1,0
B,F,B,1538,100,1538,1,0
B,G,B,3634,100,3634,1,0
B,H,B,5231,100,5231,1,0
A,B,B,4287,96,4287,1,0
B,C,B,3020,100,3020,1,0
B,D,B,5823,100,5823,1,0
B,E,B,4629,96,4629,1,0
B,F,B,1526,100,1526,1,0
B,G,B,3679,100,3679,1,0
B,H,B,5255,100,5255,1,0
A,B,B,4249,96,4249,1,0
B,C,B,3056,100,3056,1,0
B,D,B,5200,100,5200,1,0
B,E,B,4606,96,4606,1,0
B,F,B,1498,100,1498,1,0
B,G,B,3676,100,3676,1,0
B,H,B,5278,100,5278,1,0
A,B,B,4305,100,4305,1,0
B,C,B,3089,100,3089,1,0
B,D,B,5714,100,5714,1,0
B,E,B,4569,100,4569,1,0
B,F,B,1507,100,1507,1,0
B,G,B,3625,100,3625,1,0
B,H,B,5299,100,5299,1,0
A,B,B,4344,100,4344,1,0
B,C,B,3061,100,3061,1,0
B,D,B,5167,100,5167,1,0
B,E,B,4538,100,4538,1,0
B,F,B,1490,100,1490,1,0
B,G,B,3592,100,3592,1,0
B,H,B,5297,100,5297,1,0
A,B,B,4266,100,4266,1,0
B,C,B,3059,100,3059,1,0
B,D,B,6151,100,6151,1,0
B,E,B,4518,100,4518,1,0
B,F,B,1513,100,1513,1,0
B,G,B,3665,100,3665,1,0
B,H,B,5315,100,5315,1,0
A,B,B,4343,100,4343,1,0
B,C,B,3067,100,3067,1,0
B,D,B,5336,100,5336,1,0
B,E,B,4549,100,4549,1,0
B,F,B,1489,100,1489,1,0
B,G,B,3628,100,3628,1,0
B,H,B,5302,100,5302,1,0
A,B,B,4252,100,4252,1,0
B,C,B,2989,100,2989,1,0
B,D,B,5819,100,5819,1,0
B,E,B,4509,100,4509,1,0
B,F,B,1527,100,1527,1,0
B,G,B,3671,100,3671,1,0
B,H,B,5278,100,5278,1,0
A,B,B,4255,100,4255,1,0
B,C,B,3087,100,3087,1,0
B,D,B,5304,100,5304,1,0
B,E,B,4511,100,4511,1,0
B,F,B,1507,100,1507,1,0
B,G,B,3610,100,3610,1,0
B,H,B,5228,100,5228,1,0
A,B,B,4346,100,4346,1,0
B,C,B,3033,100,3033,1,0
B,D,B,5785,100,5785,1,0
B,E,B,4516,100,4516,1,0
B,F,B,1503,100,1503,1,0
B,G,B,3672,100,3672,1,0
B,H,B,5255,100,5255,1,0
A,B,B,4277,100,4277,1,0
B,C,B,3012,100,3012,1,0
B,D,B,6306,100,6306,1,0
B,E,B,4545,100,4545,1,0
B,F,B,1516,100,1516,1,0
B,G,B,3631,100,3631,1,0
B,H,B,5332,100,5332,1,0
A,B,B,4267,100,4267,1,0
B,C,B,3031,100,3031,1,0
B,D,B,6282,100,6282,1,0
B,E,B,4579,100,4579,1,0
B,F,B,1493,100,1493,1,0
B,G,B,3649,100,3649,1,0
B,H,B,5285,100,5285,1,0
A,B,B,4285,100,4285,1,0
B,C,B,2970,100,2970,1,0
B,D,B,6287,100,6287,1,0
B,E,B,4549,100,4549,1,0
B,F,B,1490,100,1490,1,0
B,G,B,3635,100,3635,1,0
B,H,B,5267,100,5267,1,0
A,B,B,4259,100,4259,1,0
B,C,B,3057,100,3057,1,0
B,D,B,6244,100,6244,1,0
B,E,B,4564,100,4564,1,0
B,F,B,1527,100,1527,1,0
B,G,B,3672,100,3672,1,0
B,H,B,5256,100,5256,1,0
A,B,B,4319,100,4319,1,0
B,C,B,3064,100,3064,1,0
B,D,B,5241,100,5241,1,0
B,E,B,4567,100,4567,1,0
B,F,B,1474,100,1474,1,0
B,G,B,3682,100,3682,1,0
B,H,B,5345,100,5345,1,0
A,B,B,4287,100,4287,1,0
B,C,B,3074,100,3074,1,0
B,D,B,6244,100,6244,1,0
B,E,B,4522,100,4522,1,0
B,F,B,1539,100,1539,1,0
B,G,B,3616,100,3616,1,0
B,H,B,5279,100,5279,1,0
A,B,B,4280,100,4280,1,0
B,C,B,3051,100,3051,1,0
B,D,B,6150,100,6150,1,0
B,E,B,4551,100,4551,1,0
B,F,B,1491,100,1491,1,0
B,G,B,3596,100,3596,1,0
B,H,B,5276,100,5276,1,0
A,C,C,5067,100,5067,1,0
B,C,C,3087,100,3087,1,0
C,D,C,3867,100,3867,1,0
C,E,C,4925,100,4925,1,0
C,F,C,3546,100,3546,1,0
C,G,C,1757,100,1757,1,0
C,H,C,4086,100,4086,1,0
A,C,C,5111,100,5111,1,0
B,C,C,3018,100,3018,1,0
C,D,C,3875,100,3875,1,0
C,E,C,4961,100,4961,1,0
C,F,C,3531,100,3531,1,0
C,G,C,1723,100,1723,1,0
C,H,C,3970,100,3970,1,0
A,C,C,5057,100,5057,1,0
B,C,C,3028,100,3028,1,0
C,D,C,3824,100,3824,1,0
C,E,C,4919,100,4919,1,0
C,F,C,3549,100,3549,1,0
C,G,C,1655,100,1655,1,0
C,H,C,4054,100,4054,1,0
A,C,C,5068,100,5068,1,0
B,C,C,3035,100,3035,1,0
C,D,C,3852,100,3852,1,0
C,E,C,4963,100,4963,1,0
C,F,C,3507,100,3507,1,0
C,G,C,1714,100,1714,1,0
C,H,C,3993,100,3993,1,0
A,C,C,5073,100,5073,1,0
B,C,C,3032,100,3032,1,0
C,D,C,3840,100,3840,1,0
C,E,C,4959,100,4959,1,0
C,F,C,3495,100,3495,1,0
C,G,C,1694,100,1694,1,0
C,H,C,3991,100,3991,1,0
A,C,C,5070,100,5070,1,0
B,C,C,3047,100,3047,1,0
C,D,C,3858,100,3858,1,0
C,E,C,4961,100,4961,1,0
C,F,C,3567,100,3567,1,0
C,G,C,1695,100,1695,1,0
C,H,C,3941,100,3941,1,0
A,C,C,5060,100,5060,1,0
B,C,C,3047,100,3047,1,0
C,D,C,3874,100,3874,1,0
C,E,C,4939,100,4939,1,0
C,F,C,3569,100,3569,1,0
C,G,C,1685,100,1685,1,0
C,H,C,3966,100,3966,1,0
A,C,C,5046,100,5046,1,0
B,C,C,3063,100,3063,1,0
C,D,C,3830,100,3830,1,0
C,E,C,4916,100,4916,1,0
C,F,C,3548,100,3548,1,0
C,G,C,1655,100,1655,1,0
C,H,C,4058,100,4058,1,0
A,C,C,5040,100,5040,1,0
B,C,C,3045,100,3045,1,0
C,D,C,3862,100,3862,1,0
C,E,C,4961,100,4961,1,0
C,F,C,3509,100,3509,1,0
C,G,C,1656,100,1656,1,0
C,H,C,4007,100,4007,1,0
A,C,C,5071,100,5071,1,0
B,C,C,3069,100,3069,1,0
C,D,C,3860,100,3860,1,0
C,E,C,4939,100,4939,1,0
C,F,C,3546,100,3546,1,0
C,G,C,1689,100,1689,1,0
C,H,C,4115,100,4115,1,0
A,C,C,5063,100,5063,1,0
B,C,C,3041,100,3041,1,0
C,D,C,3895,100,3895,1,0
C,E,C,4957,100,4957,1,0
C,F,C,3540,100,3540,1,0
C,G,C,1692,100,1692,1,0
C,H,C,3992,100,3992,1,0
A,C,C,5085,100,5085,1,0
B,C,C,3046,100,3046,1,0
C,D,C,3856,100,3856,1,0
C,E,C,4950,100,4950,1,0
C,F,C,3557,100,3557,1,0
C,G,C,1695,100,1695,1,0
C,H,C,3969,100,3969,1,0
A,C,C,5067,100,5067,1,0
B,C,C,2995,100,2995,1,0
C,D,C,3843,100,3843,1,0
C,E,C,4952,100,4952,1,0
C,F,C,3557,100,3557,1,0
C,G,C,1674,100,1674,1,0
C,H,C,3962,100,3962,1,0
A,C,C,5030,100,5030,1,0
B,C,C,3018,100,3018,1,0
C,D,C,3806,100,3806,1,0
C,E,C,4929,100,4929,1,0
C,F,C,3544,100,3544,1,0
C,G,C,1682,100,1682,1,0
C,H,C,3936,100,3936,1,0
A,C,C,5068,100,5068,1,0
B,C,C,3052,100,3052,1,0
C,D,C,3833,100,3833,1,0
C,E,C,4918,100,4918,1,0
C,F,C,3573,100,3573,1,0
C,G,C,1660,100,1660,1,0
C,H,C,4038,100,4038,1,0
A,C,C,5080,100,5080,1,0
B,C,C,3005,100,3005,1,0
C,D,C,3873,100,3873,1,0
C,E,C,4942,100,4942,1,0
C,F,C,3505,100,3505,1,0
C,G,C,1682,100,1682,1,0
C,H,C,4042,100,4042,1,0
A,C,C,5042,100,5042,1,0
B,C,C,3014,100,3014,1,0
C,D,C,3859,100,3859,1,0
C,E,C,4960,100,4960,1,0
C,F,C,3557,100,3557,1,0
C,G,C,1687,100,1687,1,0
C,H,C,4049,100,4049,1,0
A,C,C,5082,100,5082,1,0
B,C,C,3077,100,3077,1,0
C,D,C,3876,100,3876,1,0
C,E,C,4962,100,4962,1,0
C,F,C,3554,100,3554,1,0
C,G,C,1662,100,1662,1,0
C,H,C,4001,100,4001,1,0
A,C,C,5016,100,5016,1,0
B,C,C,3054,100,3054,1,0
C,D,C,3872,100,3872,1,0
C,E,C,4948,100,4948,1,0
C,F,C,3555,100,3555,1,0
C,G,C,1675,100,1675,1,0
C,H,C,4083,100,4083,1,0
A,C,C,5086,100,5086,1,0
B,C,C,3030,100,3030,1,0
C,D,C,3844,100,3844,1,0
C,E,C,4971,100,4971,1,0
C,F,C,3554,100,3554,1,0
C,G,C,1649,100,1649,1,0
C,H,C,3931,100,3931,1,0
A,C,C,5087,100,5087,1,0
B,C,C,3057,100,3057,1,0
C,D,C,3866,100,3866,1,0
C,E,C,4956,100,4956,1,0
C,F,C,3534,100,3534,1,0
C,G,C,1688,100,1688,1,0
C,H,C,4013,100,4013,1,0
A,C,C,5087,100,5087,1,0
B,C,C,3038,100,3038,1,0
C,D,C,3856,100,3856,1,0
