a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,1711,96,1711,1,0
A,C,A,2957,100,2957,1,0
A,D,A,2465,96,2465,1,0
A,E,A,1606,96,1606,1,0
A,F,A,2269,100,2269,1,0
A,G,A,3213,100,3213,1,0
A,H,A,2769,96,2769,1,0
A,B,A,1750,96,1750,1,0
A,C,A,3015,100,3015,1,0
A,D,A,2468,96,2468,1,0
A,E,A,1623,96,1623,1,0
A,F,A,2283,100,2283,1,0
A,G,A,3175,100,3175,1,0
A,H,A,2718,96,2718,1,0
A,B,A,1714,96,1714,1,0
A,C,A,2955,100,2955,1,0
A,D,A,2490,96,2490,1,0
A,E,A,1586,96,1586,1,0
A,F,A,2260,100,2260,1,0
A,G,A,3188,100,3188,1,0
A,H,A,2767,96,2767,1,0
A,B,A,1758,96,1758,1,0
A,C,A,2940,100,2940,1,0
A,D,A,2476,96,2476,1,0
A,E,A,1563,96,1563,1,0
A,F,A,2260,100,2260,1,0
A,G,A,3234,100,3234,1,0
A,H,A,2733,96,2733,1,0
A,B,A,1719,96,1719,1,0
A,C,A,2993,100,2993,1,0
A,D,A,2485,96,2485,1,0
A,E,A,1667,96,1667,1,0
A,F,A,2296,100,2296,1,0
A,G,A,3179,100,3179,1,0
A,H,A,2753,96,2753,1,0
A,B,A,1705,96,1705,1,0
A,C,A,2981,100,2981,1,0
A,D,A,2475,100,2475,1,0
A,E,A,1663,96,1663,1,0
A,F,A,2248,100,2248,1,0
A,G,A,3147,100,3147,1,0
A,H,A,2795,96,2795,1,0
A,B,A,1720,100,1720,1,0
A,C,A,2952,100,2952,1,0
A,D,A,2469,100,2469,1,0
A,E,A,1711,100,1711,1,0
A,F,A,2308,100,2308,1,0
A,G,A,3149,100,3149,1,0
A,H,A,2743,100,2743,1,0
A,B,A,1730,100,1730,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2495,100,2495,1,0
A,E,A,1748,100,1748,1,0
A,F,A,2303,100,2303,1,0
A,G,A,3142,100,3142,1,0
A,H,A,2764,100,2764,1,0
A,B,A,1759,100,1759,1,0
A,C,A,2950,100,2950,1,0
A,D,A,2464,100,2464,1,0
A,E,A,1681,100,1681,1,0
A,F,A,2311,100,2311,1,0
A,G,A,3156,100,3156,1,0
A,H,A,2755,100,2755,1,0
A,B,A,1741,100,1741,1,0
A,C,A,2930,100,2930,1,0
A,D,A,2464,100,2464,1,0
A,E,A,1623,100,1623,1,0
A,F,A,2323,100,2323,1,0
A,G,A,3225,100,3225,1,0
A,H,A,2787,100,2787,1,0
A,B,A,1731,100,1731,1,0
A,C,A,2933,100,2933,1,0
A,D,A,2473,95,2473,1,0
A,E,A,2055,100,2055,1,0
A,F,A,2291,100,2291,1,0
A,G,A,3204,100,3204,1,0
A,H,A,2754,100,2754,1,0
A,B,A,1784,100,1784,1,0
A,C,A,2992,100,2992,1,0
A,D,A,2459,95,2459,1,0
A,E,A,1666,100,1666,1,0
A,F,A,2340,100,2340,1,0
A,G,A,3211,100,3211,1,0
A,H,A,2778,100,2778,1,0
A,B,A,1731,100,1731,1,0
A,C,A,2946,100,2946,1,0
A,D,A,2475,95,2475,1,0
A,E,A,1993,100,1993,1,0
A,F,A,2357,100,2357,1,0
A,G,A,3185,100,3185,1,0
A,H,A,2779,100,2779,1,0
A,B,A,1730,100,1730,1,0
A,C,A,2946,100,2946,1,0
A,D,A,2478,96,2478,1,0
A,E,A,2389,100,2389,1,0
A,F,A,2330,100,2330,1,0
A,G,A,3171,100,3171,1,0
A,H,A,2787,100,2787,1,0
A,B,A,1786,100,1786,1,0
A,C,A,2949,100,2949,1,0
A,D,A,2454,96,2454,1,0
A,E,A,1988,100,1988,1,0
A,F,A,2332,100,2332,1,0
A,G,A,3186,100,3186,1,0
A,H,A,2809,100,2809,1,0
A,B,A,1786,100,1786,1,0
A,C,A,2978,100,2978,1,0
A,D,A,2440,96,2440,1,0
A,E,A,2394,100,2394,1,0
A,F,A,2382,100,2382,1,0
A,G,A,3203,100,3203,1,0
A,H,A,2797,100,2797,1,0
A,B,A,1764,96,1764,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2467,96,2467,1,0
A,E,A,2399,100,2399,1,0
A,F,A,2363,100,2363,1,0
A,G,A,3177,100,3177,1,0
A,H,A,2797,100,2797,1,0
A,B,A,1732,96,1732,1,0
A,C,A,2964,100,2964,1,0
A,D,A,2461,96,2461,1,0
A,E,A,2399,100,2399,1,0
A,F,A,2368,100,2368,1,0
A,G,A,3199,100,3199,1,0
A,H,A,2812,96,2812,1,0
A,B,A,1695,96,1695,1,0
A,C,A,3008,100,3008,1,0
A,D,A,2479,96,2479,1,0
A,E,A,2377,96,2377,1,0
A,F,A,2392,100,2392,1,0
A,G,A,3199,100,3199,1,0
A,H,A,2772,96,2772,1,0
A,B,A,1739,96,1739,1,0
A,C,A,2985,100,2985,1,0
A,D,A,2479,96,2479,1,0
A,E,A,2008,96,2008,1,0
A,F,A,2358,100,2358,1,0
A,G,A,3195,100,3195,1,0
A,H,A,2832,96,2832,1,0
A,B,A,1746,96,1746,1,0
A,C,A,2972,100,2972,1,0
A,D,A,2469,96,2469,1,0
A,E,A,2390,96,2390,1,0
A,F,A,2381,100,2381,1,0
A,G,A,3162,100,3162,1,0
A,H,A,2805,96,2805,1,0
A,B,A,1693,96,1693,1,0
A,C,A,2972,100,2972,1,0
A,D,A,2475,100,2475,1,0
A,E,A,2389,96,2389,1,0
A,F,A,2411,100,2411,1,0
A,G,A,3178,100,3178,1,0
A,H,A,2800,96,2800,1,0
A,B,A,1718,100,1718,1,0
A,C,A,2967,96,2967,1,0
A,D,A,2485,100,2485,1,0
A,E,A,1616,100,1616,1,0
A,F,A,2414,100,2414,1,0
A,G,A,3201,100,3201,1,0
A,H,A,2755,100,2755,1,0
A,B,A,1739,100,1739,1,0
A,C,A,2923,100,2923,1,0
A,D,A,2507,100,2507,1,0
A,E,A,1612,100,1612,1,0
A,F,A,2414,100,2414,1,0
A,G,A,3159,100,3159,1,0
A,H,A,2818,100,2818,1,0
A,B,A,1736,100,1736,1,0
A,C,A,2987,100,2987,1,0
A,D,A,2493,100,2493,1,0
A,E,A,1985,100,1985,1,0
A,F,A,2407,95,2407,1,0
A,G,A,3170,100,3170,1,0
A,H,A,2796,100,2796,1,0
A,B,A,1702,100,1702,1,0
A,C,A,2963,100,2963,1,0
A,D,A,2492,100,2492,1,0
A,E,A,1555,100,1555,1,0
A,F,A,2407,95,2407,1,0
A,G,A,3154,100,3154,1,0
A,H,A,2766,100,2766,1,0
A,B,A,1748,100,1748,1,0
A,C,A,2985,100,2985,1,0
A,D,A,2470,100,2470,1,0
A,E,A,1960,100,1960,1,0
A,F,A,2398,91,2398,1,0
A,G,A,3157,100,3157,1,0
A,H,A,2786,100,2786,1,0
A,B,A,1758,100,1758,1,0
A,C,A,2950,100,2950,1,0
A,D,A,2502,100,2502,1,0
A,E,A,1588,100,1588,1,0
A,F,A,2374,91,2374,1,0
A,G,A,3188,100,3188,1,0
A,H,A,2788,100,2788,1,0
A,B,A,1800,100,1800,1,0
A,C,A,2986,100,2986,1,0
A,D,A,2499,100,2499,1,0
A,E,A,1616,100,1616,1,0
A,F,A,2403,92,2403,1,0
A,G,A,3220,100,3220,1,0
A,H,A,2775,100,2775,1,0
A,B,A,1768,100,1768,1,0
A,C,A,2947,100,2947,1,0
A,D,A,2499,100,2499,1,0
A,E,A,1618,100,1618,1,0
A,F,A,2415,92,2415,1,0
A,G,A,3198,100,3198,1,0
A,H,A,2775,100,2775,1,0
A,B,A,1768,100,1768,1,0
A,C,A,2962,100,2962,1,0
A,D,A,2489,96,2489,1,0
A,E,A,1618,100,1618,1,0
A,F,A,2405,92,2405,1,0
A,G,A,3178,100,3178,1,0
A,H,A,2789,100,2789,1,0
A,B,A,1763,96,1763,1,0
A,C,A,2962,100,2962,1,0
A,D,A,2473,96,2473,1,0
A,E,A,1627,96,1627,1,0
A,F,A,2405,92,2405,1,0
A,G,A,3191,100,3191,1,0
A,H,A,2774,100,2774,1,0
A,B,A,1743,96,1743,1,0
A,C,A,2965,96,2965,1,0
A,D,A,2465,96,2465,1,0
A,E,A,1995,96,1995,1,0
A,F,A,2416,89,2416,1,0
A,G,A,3215,100,3215,1,0
A,H,A,2788,100,2788,1,0
A,B,A,1725,96,1725,1,0
A,C,A,3001,96,3001,1,0
A,D,A,2471,96,2471,1,0
A,E,A,2087,96,2087,1,0
A,F,A,2383,90,2383,1,0
A,G,A,3191,100,3191,1,0
A,H,A,2790,100,2790,1,0
A,B,A,1739,96,1739,1,0
A,C,A,3004,96,3004,1,0
A,D,A,2480,96,2480,1,0
A,E,A,2094,96,2094,1,0
A,F,A,2355,90,2355,1,0
A,G,A,3177,100,3177,1,0
A,H,A,2794,100,2794,1,0
A,B,A,1761,96,1761,1,0
A,C,A,2951,96,2951,1,0
A,D,A,2464,96,2464,1,0
A,E,A,2035,96,2035,1,0
A,F,A,2356,90,2356,1,0
A,G,A,3182,100,3182,1,0
A,H,A,2798,100,2798,1,0
A,B,A,1758,96,1758,1,0
A,C,A,3002,96,3002,1,0
A,D,A,2467,96,2467,1,0
A,E,A,1974,96,1974,1,0
A,F,A,2355,94,2355,1,0
A,G,A,3204,100,3204,1,0
A,H,A,2773,100,2773,1,0
A,B,A,1696,96,1696,1,0
A,C,A,2951,96,2951,1,0
A,D,A,2507,100,2507,1,0
A,E,A,1621,96,1621,1,0
A,F,A,2351,94,2351,1,0
A,G,A,3160,100,3160,1,0
A,H,A,2789,100,2789,1,0
A,B,A,1746,100,1746,1,0
A,C,A,2948,96,2948,1,0
A,D,A,2465,100,2465,1,0
A,E,A,1607,100,1607,1,0
A,F,A,2335,94,2335,1,0
A,G,A,3152,100,3152,1,0
A,H,A,2782,100,2782,1,0
A,B,A,1705,100,1705,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2471,100,2471,1,0
A,E,A,2487,100,2487,1,0
A,F,A,2394,95,2394,1,0
A,G,A,3159,100,3159,1,0
A,H,A,2749,100,2749,1,0
A,B,A,1750,100,1750,1,0
A,C,A,2945,100,2945,1,0
A,D,A,2490,100,2490,1,0
A,E,A,2432,100,2432,1,0
A,F,A,2394,95,2394,1,0
A,G,A,3179,100,3179,1,0
A,H,A,2812,100,2812,1,0
A,B,A,1760,100,1760,1,0
A,C,A,2941,100,2941,1,0
A,D,A,2504,100,2504,1,0
A,E,A,1623,100,1623,1,0
A,F,A,2408,90,2408,1,0
A,G,A,3217,100,3217,1,0
A,H,A,2798,100,2798,1,0
A,B,A,1751,100,1751,1,0
A,C,A,2943,100,2943,1,0
A,D,A,2508,100,2508,1,0
A,E,A,1760,100,1760,1,0
A,F,A,2377,91,2377,1,0
A,G,A,3203,100,3203,1,0
A,H,A,2792,100,2792,1,0
A,B,A,1768,100,1768,1,0
A,C,A,2965,100,2965,1,0
A,D,A,2520,100,2520,1,0
A,E,A,1665,100,1665,1,0
A,F,A,2384,91,2384,1,0
A,G,A,3210,100,3210,1,0
A,H,A,2797,100,2797,1,0
A,B,A,1712,100,1712,1,0
A,C,A,2961,100,2961,1,0
A,D,A,2505,100,2505,1,0
A,E,A,1665,100,1665,1,0
A,F,A,2449,92,2449,1,0
A,G,A,3210,100,3210,1,0
A,H,A,2776,100,2776,1,0
A,B,A,1712,100,1712,1,0
A,C,A,2980,100,2980,1,0
A,D,A,2511,100,2511,1,0
A,E,A,1665,100,1665,1,0
A,F,A,2449,92,2449,1,0
A,G,A,3154,100,3154,1,0
A,H,A,2822,100,2822,1,0
A,B,A,1776,96,1776,1,0
A,C,A,2980,100,2980,1,0
A,D,A,2471,100,2471,1,0
A,E,A,1692,92,1692,1,0
A,F,A,2444,88,2444,1,0
A,G,A,3123,100,3123,1,0
A,H,A,2845,100,2845,1,0
A,B,A,1708,96,1708,1,0
A,C,A,2966,100,2966,1,0
A,D,A,2508,100,2508,1,0
A,E,A,1799,92,1799,1,0
A,F,A,2477,89,2477,1,0
A,G,A,3181,100,3181,1,0
A,H,A,2800,100,2800,1,0
A,B,A,1677,96,1677,1,0
A,C,A,2981,100,2981,1,0
A,D,A,2489,100,2489,1,0
A,E,A,1785,92,1785,1,0
A,F,A,2417,89,2417,1,0
A,G,A,3126,100,3126,1,0
A,H,A,2770,100,2770,1,0
A,B,A,1753,96,1753,1,0
A,C,A,2925,100,2925,1,0
A,D,A,2471,100,2471,1,0
A,E,A,1761,92,1761,1,0
A,F,A,2390,90,2390,1,0
A,G,A,3135,100,3135,1,0
A,H,A,2770,100,2770,1,0
A,B,A,1732,96,1732,1,0
A,C,A,2973,100,2973,1,0
A,D,A,2488,100,2488,1,0
A,E,A,1663,93,1663,1,0
A,F,A,2412,90,2412,1,0
A,G,A,3199,100,3199,1,0
A,H,A,2771,96,2771,1,0
A,B,A,1741,96,1741,1,0
A,C,A,2997,100,2997,1,0
A,D,A,2488,100,2488,1,0
A,E,A,1779,93,1779,1,0
A,F,A,2418,90,2418,1,0
A,G,A,3141,100,3141,1,0
A,H,A,2781,96,2781,1,0
A,B,A,1708,96,1708,1,0
A,C,A,2951,100,2951,1,0
A,D,A,2500,96,2500,1,0
A,E,A,1764,93,1764,1,0
A,F,A,2410,94,2410,1,0
A,G,A,3229,100,3229,1,0
A,H,A,2820,96,2820,1,0
A,B,A,1671,96,1671,1,0
A,C,A,2975,100,2975,1,0
A,D,A,2500,100,2500,1,0
A,E,A,1633,93,1633,1,0
A,F,A,2410,94,2410,1,0
A,G,A,3231,100,3231,1,0
A,H,A,2809,96,2809,1,0
A,B,A,1729,100,1729,1,0
A,C,A,2976,100,2976,1,0
A,D,A,2493,100,2493,1,0
A,E,A,2442,94,2442,1,0
A,F,A,2452,89,2452,1,0
A,G,A,3147,100,3147,1,0
A,H,A,2781,100,2781,1,0
A,B,A,1715,100,1715,1,0
A,C,A,3003,100,3003,1,0
A,D,A,2526,100,2526,1,0
A,E,A,2020,94,2020,1,0
A,F,A,2452,89,2452,1,0
A,G,A,3129,100,3129,1,0
A,H,A,2774,100,2774,1,0
A,B,A,1737,100,1737,1,0
A,C,A,2966,100,2966,1,0
A,D,A,2562,100,2562,1,0
A,E,A,2094,94,2094,1,0
A,F,A,2459,85,2459,1,0
A,G,A,3128,100,3128,1,0
A,H,A,2816,100,2816,1,0
A,B,A,1737,100,1737,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2560,100,2560,1,0
A,E,A,1591,95,1591,1,0
A,F,A,2444,86,2444,1,0
A,G,A,3222,100,3222,1,0
A,H,A,2800,100,2800,1,0
A,B,A,1688,95,1688,1,0
A,C,A,2976,100,2976,1,0
A,D,A,2519,100,2519,1,0
A,E,A,2053,95,2053,1,0
A,F,A,2440,86,2440,1,0
A,G,A,3107,100,3107,1,0
A,H,A,2809,100,2809,1,0
A,B,A,1689,95,1689,1,0
A,C,A,2984,100,2984,1,0
A,D,A,2571,100,2571,1,0
A,E,A,2097,95,2097,1,0
A,F,A,2452,87,2452,1,0
A,G,A,3231,100,3231,1,0
A,H,A,2817,100,2817,1,0
A,B,A,1755,95,1755,1,0
A,C,A,2994,100,2994,1,0
A,D,A,2594,100,2594,1,0
A,E,A,2439,95,2439,1,0
A,F,A,2447,88,2447,1,0
A,G,A,3152,100,3152,1,0
A,H,A,2793,100,2793,1,0
A,B,A,1710,95,1710,1,0
A,C,A,2956,100,2956,1,0
A,D,A,2607,100,2607,1,0
A,E,A,1573,95,1573,1,0
A,F,A,2416,88,2416,1,0
A,G,A,3128,100,3128,1,0
A,H,A,2794,100,2794,1,0
A,B,A,1713,96,1713,1,0
A,C,A,2953,100,2953,1,0
A,D,A,2564,100,2564,1,0
A,E,A,2421,96,2421,1,0
A,F,A,2440,88,2440,1,0
A,G,A,3189,100,3189,1,0
A,H,A,2806,100,2806,1,0
A,B,A,1731,96,1731,1,0
A,C,A,2969,100,2969,1,0
A,D,A,2529,100,2529,1,0
A,E,A,1574,96,1574,1,0
A,F,A,2410,89,2410,1,0
A,G,A,3206,100,3206,1,0
A,H,A,2837,100,2837,1,0
A,B,A,1762,96,1762,1,0
A,C,A,2957,100,2957,1,0
A,D,A,2516,100,2516,1,0
A,E,A,2039,96,2039,1,0
A,F,A,2402,89,2402,1,0
A,G,A,3260,100,3260,1,0
A,H,A,2778,100,2778,1,0
A,B,A,1704,96,1704,1,0
A,C,A,2980,100,2980,1,0
A,D,A,2519,100,2519,1,0
A,E,A,2445,96,2445,1,0
A,F,A,2412,90,2412,1,0
A,G,A,3237,100,3237,1,0
A,H,A,2769,100,2769,1,0
A,B,A,1726,96,1726,1,0
A,C,A,2957,100,2957,1,0
A,D,A,2519,100,2519,1,0
A,E,A,2079,96,2079,1,0
A,F,A,2401,90,2401,1,0
A,G,A,3212,100,3212,1,0
A,H,A,2813,100,2813,1,0
A,B,A,1783,96,1783,1,0
A,C,A,2961,100,2961,1,0
A,D,A,2554,100,2554,1,0
A,E,A,1733,96,1733,1,0
A,F,A,2429,90,2429,1,0
A,G,A,3244,100,3244,1,0
A,H,A,2779,100,2779,1,0
A,B,A,1753,96,1753,1,0
A,C,A,2971,100,2971,1,0
A,D,A,2554,100,2554,1,0
A,E,A,1713,96,1713,1,0
A,F,A,2413,94,2413,1,0
A,G,A,3180,100,3180,1,0
A,H,A,2824,100,2824,1,0
A,B,A,1698,96,1698,1,0
A,C,A,2976,100,2976,1,0
A,D,A,2557,100,2557,1,0
A,E,A,1647,96,1647,1,0
A,F,A,2444,94,2444,1,0
A,G,A,3235,100,3235,1,0
A,H,A,2784,100,2784,1,0
A,B,A,1743,100,1743,1,0
A,C,A,2990,100,2990,1,0
A,D,A,2562,100,2562,1,0
A,E,A,1697,100,1697,1,0
A,F,A,2418,94,2418,1,0
A,G,A,3133,100,3133,1,0
A,H,A,2832,100,2832,1,0
A,B,A,1719,100,1719,1,0
A,C,A,2961,100,2961,1,0
A,D,A,2511,100,2511,1,0
A,E,A,1635,100,1635,1,0
A,F,A,2459,95,2459,1,0
A,G,A,3150,100,3150,1,0
A,H,A,2798,100,2798,1,0
A,B,A,1732,100,1732,1,0
A,C,A,2987,100,2987,1,0
A,D,A,2535,100,2535,1,0
A,E,A,2070,100,2070,1,0
A,F,A,2487,95,2487,1,0
A,G,A,3181,100,3181,1,0
A,H,A,2776,100,2776,1,0
A,B,A,1716,100,1716,1,0
A,C,A,2971,100,2971,1,0
A,D,A,2496,100,2496,1,0
A,E,A,1618,100,1618,1,0
A,F,A,2476,95,2476,1,0
A,G,A,3190,100,3190,1,0
A,H,A,2786,100,2786,1,0
A,B,A,1716,100,1716,1,0
A,C,A,2986,100,2986,1,0
A,D,A,2560,100,2560,1,0
A,E,A,1618,100,1618,1,0
A,F,A,2476,95,2476,1,0
A,G,A,3146,100,3146,1,0
A,H,A,2802,100,2802,1,0
A,B,A,1749,95,1749,1,0
A,C,A,2986,100,2986,1,0
A,D,A,2523,100,2523,1,0
A,E,A,1612,95,1612,1,0
A,F,A,2476,95,2476,1,0
A,G,A,3146,100,3146,1,0
A,H,A,2834,100,2834,1,0
A,B,A,1771,95,1771,1,0
A,C,A,2969,95,2969,1,0
A,D,A,2523,100,2523,1,0
A,E,A,1603,95,1603,1,0
A,F,A,2472,88,2472,1,0
A,G,A,3146,100,3146,1,0
A,H,A,2834,100,2834,1,0
A,B,A,1726,95,1726,1,0
A,C,A,2977,95,2977,1,0
A,D,A,2525,96,2525,1,0
A,E,A,1603,95,1603,1,0
A,F,A,2429,88,2429,1,0
A,G,A,3247,92,3247,1,0
A,H,A,2834,100,2834,1,0
A,B,A,1726,96,1726,1,0
A,C,A,2968,95,2968,1,0
A,D,A,2605,96,2605,1,0
A,E,A,1677,92,1677,1,0
A,F,A,2406,88,2406,1,0
A,G,A,3183,92,3183,1,0
A,H,A,2834,92,2834,1,0
A,B,A,1737,96,1737,1,0
A,C,A,2998,96,2998,1,0
A,D,A,2603,96,2603,1,0
A,E,A,2066,92,2066,1,0
A,F,A,2461,89,2461,1,0
A,G,A,3162,92,3162,1,0
A,H,A,2796,92,2796,1,0
A,B,A,1743,96,1743,1,0
A,C,A,2960,96,2960,1,0
A,D,A,2543,96,2543,1,0
A,E,A,2420,92,2420,1,0
A,F,A,2438,89,2438,1,0
A,G,A,3191,92,3191,1,0
A,H,A,2780,92,2780,1,0
A,B,A,1724,96,1724,1,0
A,C,A,2989,96,2989,1,0
A,D,A,2527,96,2527,1,0
A,E,A,1650,92,1650,1,0
A,F,A,2358,90,2358,1,0
A,G,A,3208,93,3208,1,0
A,H,A,2752,92,2752,1,0
A,B,A,1749,96,1749,1,0
A,C,A,3013,96,3013,1,0
A,D,A,2562,96,2562,1,0
A,E,A,2110,93,2110,1,0
A,F,A,2358,90,2358,1,0
A,G,A,3123,93,3123,1,0
A,H,A,2850,93,2850,1,0
A,B,A,1729,96,1729,1,0
A,C,A,2967,96,2967,1,0
A,D,A,2507,96,2507,1,0
A,E,A,1625,93,1625,1,0
A,F,A,2366,87,2366,1,0
A,G,A,3197,93,3197,1,0
A,H,A,2836,93,2836,1,0
A,B,A,1737,96,1737,1,0
A,C,A,2992,96,2992,1,0
A,D,A,2579,96,2579,1,0
A,E,A,2079,93,2079,1,0
A,F,A,2784,88,2784,1,0
A,G,A,3247,93,3247,1,0
A,H,A,2824,93,2824,1,0
A,B,A,1759,96,1759,1,0
A,C,A,3016,96,3016,1,0
A,D,A,2540,100,2540,1,0
A,E,A,2419,93,2419,1,0
A,F,A,2337,88,2337,1,0
A,G,A,3124,94,3124,1,0
A,H,A,2768,93,2768,1,0
A,B,A,1738,100,1738,1,0
A,C,A,2957,96,2957,1,0
A,D,A,2534,100,2534,1,0
A,E,A,2094,94,2094,1,0
A,F,A,2389,89,2389,1,0
A,G,A,3249,94,3249,1,0
A,H,A,2768,93,2768,1,0
A,B,A,1705,100,1705,1,0
A,C,A,2977,100,2977,1,0
A,D,A,2531,100,2531,1,0
A,E,A,1663,94,1663,1,0
A,F,A,2434,90,2434,1,0
A,G,A,3250,94,3250,1,0
A,H,A,2816,88,2816,1,0
A,B,A,1721,100,1721,1,0
A,C,A,2993,100,2993,1,0
A,D,A,2526,100,2526,1,0
A,E,A,2405,94,2405,1,0
A,F,A,2468,90,2468,1,0
A,G,A,3176,95,3176,1,0
A,H,A,2813,89,2813,1,0
A,B,A,1746,100,1746,1,0
A,C,A,2977,100,2977,1,0
A,D,A,2508,100,2508,1,0
A,E,A,2002,95,2002,1,0
A,F,A,2468,90,2468,1,0
A,G,A,3217,95,3217,1,0
A,H,A,2777,90,2777,1,0
A,B,A,1754,100,1754,1,0
A,C,A,2985,100,2985,1,0
A,D,A,2578,100,2578,1,0
A,E,A,1624,95,1624,1,0
A,F,A,2442,91,2442,1,0
A,G,A,3159,95,3159,1,0
A,H,A,2840,90,2840,1,0
A,B,A,1746,100,1746,1,0
A,C,A,2978,100,2978,1,0
A,D,A,2529,100,2529,1,0
A,E,A,1635,95,1635,1,0
A,F,A,2449,91,2449,1,0
A,G,A,3208,95,3208,1,0
A,H,A,2792,90,2792,1,0
A,B,A,1764,100,1764,1,0
A,C,A,2981,100,2981,1,0
A,D,A,2538,100,2538,1,0
A,E,A,1621,95,1621,1,0
A,F,A,2471,92,2471,1,0
A,G,A,3220,95,3220,1,0
A,H,A,2812,91,2812,1,0
A,B,A,1741,100,1741,1,0
A,C,A,2974,100,2974,1,0
A,D,A,2512,100,2512,1,0
A,E,A,1609,95,1609,1,0
A,F,A,2436,92,2436,1,0
A,G,A,3248,96,3248,1,0
A,H,A,2812,91,2812,1,0
A,B,A,1732,100,1732,1,0
A,C,A,2978,100,2978,1,0
A,D,A,2541,100,2541,1,0
A,E,A,1631,96,1631,1,0
A,F,A,2479,92,2479,1,0
A,G,A,3236,96,3236,1,0
A,H,A,2868,88,2868,1,0
A,B,A,1737,100,1737,1,0
A,C,A,2980,100,2980,1,0
A,D,A,2541,100,2541,1,0
A,E,A,1671,96,1671,1,0
A,F,A,2434,92,2434,1,0
A,G,A,3223,96,3223,1,0
A,H,A,2838,88,2838,1,0
A,B,A,1753,100,1753,1,0
A,C,A,2985,100,2985,1,0
A,D,A,2536,96,2536,1,0
A,E,A,2074,96,2074,1,0
A,F,A,2456,93,2456,1,0
A,G,A,3152,96,3152,1,0
A,H,A,2807,88,2807,1,0
A,B,A,1754,100,1754,1,0
A,C,A,2989,100,2989,1,0
A,D,A,2496,96,2496,1,0
A,E,A,1638,96,1638,1,0
A,F,A,2474,93,2474,1,0
A,G,A,3154,96,3154,1,0
A,H,A,2778,89,2778,1,0
A,B,A,1711,100,1711,1,0
A,C,A,2966,100,2966,1,0
A,D,A,2540,96,2540,1,0
A,E,A,1678,96,1678,1,0
A,F,A,2445,93,2445,1,0
A,G,A,3224,96,3224,1,0
A,H,A,2822,89,2822,1,0
A,B,A,1769,100,1769,1,0
A,C,A,2973,100,2973,1,0
A,D,A,2549,96,2549,1,0
A,E,A,1759,96,1759,1,0
A,F,A,2430,93,2430,1,0
A,G,A,3201,96,3201,1,0
A,H,A,2774,90,2774,1,0
A,B,A,1761,100,1761,1,0
A,C,A,2970,100,2970,1,0
A,D,A,2517,96,2517,1,0
A,E,A,1797,96,1797,1,0
A,F,A,2424,94,2424,1,0
A,G,A,3254,96,3254,1,0
A,H,A,2780,90,2780,1,0
A,B,A,1743,100,1743,1,0
A,C,A,2942,100,2942,1,0
A,D,A,2533,100,2533,1,0
A,E,A,1666,96,1666,1,0
A,F,A,2405,94,2405,1,0
A,G,A,3254,100,3254,1,0
A,H,A,2787,90,2787,1,0
A,B,A,1718,100,1718,1,0
A,C,A,2952,100,2952,1,0
A,D,A,2533,100,2533,1,0
A,E,A,1762,100,1762,1,0
A,F,A,2427,94,2427,1,0
A,G,A,3244,100,3244,1,0
A,H,A,2874,94,2874,1,0
A,B,A,1736,100,1736,1,0
A,C,A,2976,100,2976,1,0
A,D,A,2531,94,2531,1,0
A,E,A,2063,100,2063,1,0
A,F,A,2401,95,2401,1,0
A,G,A,3189,100,3189,1,0
A,H,A,2864,94,2864,1,0
A,B,A,1683,100,1683,1,0
A,C,A,2971,100,2971,1,0
A,D,A,2527,95,2527,1,0
A,E,A,1601,100,1601,1,0
A,F,A,2359,95,2359,1,0
A,G,A,3194,100,3194,1,0
A,H,A,2749,94,2749,1,0
A,B,A,1729,100,1729,1,0
A,C,A,2986,100,2986,1,0
A,D,A,2558,95,2558,1,0
A,E,A,1656,100,1656,1,0
A,F,A,2845,95,2845,1,0
A,G,A,3134,100,3134,1,0
A,H,A,2810,95,2810,1,0
A,B,B,1756,100,1756,1,0
B,C,B,2507,90,2507,1,0
B,D,B,3130,90,3130,1,0
B,E,B,2256,100,2256,1,0
B,F,B,1699,100,1699,1,0
B,G,B,2718,90,2718,1,0
B,H,B,3410,100,3410,1,0
A,B,B,1787,100,1787,1,0
B,C,B,2457,91,2457,1,0
B,D,B,3157,91,3157,1,0
B,E,B,2225,100,2225,1,0
B,F,B,1646,100,1646,1,0
B,G,B,2781,91,2781,1,0
B,H,B,3426,100,3426,1,0
A,B,B,1756,100,1756,1,0
B,C,B,2471,92,2471,1,0
B,D,B,3080,92,3080,1,0
B,E,B,2227,100,2227,1,0
B,F,B,1671,100,1671,1,0
B,G,B,2745,92,2745,1,0
B,H,B,3467,100,3467,1,0
A,B,B,1760,100,1760,1,0
B,C,B,2407,92,2407,1,0
B,D,B,3043,92,3043,1,0
B,E,B,2223,100,2223,1,0
B,F,B,1661,100,1661,1,0
B,G,B,2749,92,2749,1,0
B,H,B,3428,100,3428,1,0
A,B,B,1763,100,1763,1,0
B,C,B,2431,93,2431,1,0
B,D,B,3113,93,3113,1,0
B,E,B,2189,100,2189,1,0
B,F,B,1657,100,1657,1,0
B,G,B,2792,93,2792,1,0
