version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_fit_vertical_shift_mm,anchor_fit_method,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v2,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,median,1201,1201,1.0,ok,1774.1393370065969,665.9618071524382,-31.489207610354974,1774.3613615404208,664.1483771611596,-30.104482111445023,1774.1393370065969,665.9618071524382,-31.489207610354974,17.633554646994913,26.973159016758604,86.2127309343056,92.06727876893665,80.53394454233128,154.3756697459025,8.0,8.0,100.0,90.84096586178185,87.39198325889777,188.8560687109794,0,{},345.93550584200307,-46.511074277021535,112.43437189716815,352.14755,211.565355,53.795866000000004,-6.2120441579969565,-258.07642927702153,58.638505897168145,58.96663350127025,258.07642927702153,264.72723172135244,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,906.6934696461826,55.790047726410144,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,median,1201,1201,1.0,ok,1549.1712911462664,582.4629634561659,1043.5606667046266,1548.9709735012937,578.7778888115889,1044.5941497972328,1549.1712911462664,582.4629634561659,1043.5606667046266,28.708760953376565,41.982648392155546,63.33613110994695,81.319672989207,61.17812713924909,148.26802086829017,8.0,8.0,100.0,90.25811823480433,123.17876335556994,160.94995543413773,0,{},446.2664336689163,1028.53880003796,-105.54815831619794,391.90054,1132.2804,-71.53192899999999,54.36589366891633,-103.74159996204003,-34.01622931619795,64.13075901088402,103.74159996204003,121.96341178401015,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,557.6228692802323,34.31127225678801,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,median,1201,1201,1.0,ok,1578.0882542564775,589.5282859798541,1445.8488137933675,1573.5779433923576,589.1755647234564,1441.6622713302677,1578.0882542564775,589.5282859798541,1445.8488137933675,36.12309218946701,33.97994890798036,55.712842119506206,74.84270136975124,44.16711663478071,120.52675415093832,8.0,8.0,99.91673605328893,93.42214820982515,138.9634882385825,227.81382136207225,0,{},437.0269708833663,1430.826947126701,-77.25077565780543,408.80994,1568.1853500000002,-62.425788499999996,28.217030883366306,-137.35840287329916,-14.824987157805438,31.874458051893903,137.35840287329916,141.0081980453814,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,828.1828777899989,50.95918722799447,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,median,1201,1201,1.0,ok,714.4984650074206,982.0508846978939,39.23099590718376,712.7891757572619,983.6403775519341,37.78214512347395,714.4984650074206,982.0508846978939,39.23099590718376,22.139736354822432,20.605905984862048,34.553886388519565,46.00314856328799,33.314632602672575,83.89807328510581,8.0,8.0,99.91673605328893,90.75770191507078,64.81237643184664,124.8738068541352,0,{},111.17437803401026,24.2091292405172,-968.1387609471719,65.499245,238.64973,-938.19342,45.67513303401026,-214.4406007594828,-29.945340947171985,54.61630912206454,214.4406007594828,221.28649411160367,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,1028.888366883956,63.308861280322084,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,median,1201,1201,1.0,ok,693.4879942499729,1206.494639924847,1053.3883481573523,693.9194291429264,1206.4754713430038,1052.6135321249583,693.4879942499729,1206.494639924847,1053.3883481573523,17.299297683033785,19.71939911340867,32.15646123583189,41.508375592368374,29.855053339018166,67.24768261248614,8.0,8.0,100.0,91.84013322231473,71.61039438404141,170.83508423013222,0,{},-111.02763140705997,1038.3664814906858,-1006.1217326868416,-63.9057945,1133.4998500000002,-956.9902950000001,-47.12183690705997,-95.13336850931432,-49.13143768684154,68.07617558787767,95.13336850931432,116.98172287413342,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,772.412567618685,47.52756632155023,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,median,1201,1201,1.0,ok,682.7176341797176,1090.1499453179374,1587.5271549843187,682.6483442014472,1090.7704827755742,1588.5307134763027,682.7176341797176,1090.1499453179374,1587.5271549843187,25.12078723114911,22.483217957944685,24.72172101499105,41.822356799735864,33.467283492191356,73.57189049066531,8.0,8.0,100.0,91.3405495420483,69.74997206792231,165.1404274667132,0,{},5.798910973359625,1572.5052883176522,-1008.0316056287014,-43.6886845,1590.1300500000002,-956.35754,49.487595473359626,-17.62476168234798,-51.67406562870144,71.54880267575571,17.62476168234798,73.68760675102557,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,990.2052092885641,60.928635459022935,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,median,1200,1200,1.0,ok,1504.241887524653,1192.3422239379993,961.2309445919243,1505.0849096054633,1192.8132779766006,960.866622935338,1504.241887524653,1192.3422239379993,961.2309445919243,32.656913463905966,40.51942061959344,64.65118385403265,83.00083328780491,70.90081319559457,142.20144025201776,8.0,8.0,99.83333333333333,91.66666666666666,66.84667293692225,129.86893236027217,0,{},-158.4443396580716,946.2090779252577,-196.6318796825219,-189.628155,1139.0976,-197.96616,31.18381534192838,-192.88852207474235,1.3342803174780897,31.212347608680403,192.88852207474235,195.39752452736823,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,210.42408004244712,12.947671800189742,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.0167156256319245,1.0167156256319245,median,1201,1201,1.0,ok,1529.5593793034857,1210.1326279248678,971.6518338445064,1527.5676152774604,1211.7118913948846,967.6218796406192,1529.5593793034857,1210.1326279248678,971.6518338445064,18.853926107119086,19.71756369566293,33.346367539644405,43.346681577288095,28.90015458110428,68.46757049379175,8.0,8.0,99.91673605328893,91.9233971690258,42.63052781162427,142.78787692205938,0,{},-178.10478991276682,956.6299671778398,-172.73751717229993,-198.69532,1132.6278,-194.690585,20.59053008723319,-175.99783282216015,21.953067827700067,30.098290920264144,175.99783282216015,178.55291729461572,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,208.15261748624962,12.8079057065082,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,median,1201,1201,1.0,ok,1480.158960085585,1202.447496164642,948.9125599092181,1479.965918979336,1204.425422503288,950.97328062897,1480.158960085585,1202.447496164642,948.9125599092181,21.0081409954809,30.346107425441406,43.57554408375415,57.177375713758174,46.917452271113284,100.93020569795321,8.0,8.0,99.91673605328893,95.58701082431307,63.94775475515795,161.52237773909133,0,{},-166.69281081879262,933.8906932425515,-221.4122478057102,-200.165335,1132.2551,-184.312585,33.472524181207376,-198.3644067574486,-37.09966280571018,49.96793827404637,198.3644067574486,204.56107333408627,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,209.439366523459,12.887081075694256,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,median,1201,1201,1.0,ok,1524.3464496550132,1217.3138292385636,1011.414815399686,1520.8601197909395,1216.9474431261172,1004.4415962808521,1524.3464496550132,1217.3138292385636,1011.414815399686,25.772727968355817,20.115484425753316,47.77836469068136,58.4170597746338,33.583483320829636,119.25306239320838,8.0,8.0,99.91673605328893,89.75853455453789,55.51596813284005,166.21937074023555,0,{},-184.86967140872707,996.3929487330194,-178.48039677867882,-184.85465499999998,1122.0572,-185.78015499999998,-0.015016408727092312,-125.66425126698061,7.299758221321156,7.299773666510275,125.66425126698061,125.87609281381876,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,193.9946298264024,11.936746010650861,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,median,1199,1199,1.0,ok,1397.9984026657999,1199.8228387366164,65.4858100604332,1398.2809604724973,1199.0605462993192,64.45548479355244,1397.9984026657999,1199.8228387366164,65.4858100604332,18.715742250897264,24.017836614973227,71.76797925472903,77.97115382500407,61.963503249621276,135.78748480871897,8.0,8.0,99.83319432860718,92.49374478732277,74.518298345216,112.06731176782338,0,{},-157.840537648156,50.463943393766634,-303.13668284111895,-180.39839999999998,209.45865500000002,-328.203235,22.557862351843994,-158.99471160623338,25.066552158881052,33.72223585438316,158.99471160623338,162.53155850408857,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,746.0479146483464,45.905314373403506,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.8878688194487978,1.8878688194487978,median,1199,1199,1.0,ok,1469.4970888289852,1344.9256167281187,92.48170958869527,1469.5019923304212,1345.8486159161616,91.56001938314287,1469.4970888289852,1344.9256167281187,92.48170958869527,15.699735830673047,21.604772133183275,31.20361416150597,41.09275952281975,32.71859961467911,73.08639322473255,8.0,8.0,99.83319432860718,92.91075896580485,36.666696634009966,127.57471333975073,0,{},-307.95091771036346,77.45984292202871,-242.85607151797058,-295.4243,206.90585,-224.00141000000002,-12.526617710363439,-129.44600707797127,-18.854661517970555,22.636572448558343,129.44600707797127,131.41036169438473,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,758.3430541074473,46.66185055700896,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,median,1201,1201,1.0,ok,1673.7050206553422,1209.1368425845096,-18.89345946035153,1670.8722669733309,1207.5658519921544,-21.835615893294456,1673.7050206553422,1209.1368425845096,-18.89345946035153,22.11615342776736,20.911166946943624,108.87207495693303,113.13124519906808,72.67572721262498,182.5055401750269,8.0,8.0,99.91673605328893,89.84179850124896,184.17036316096647,229.06078470403162,0,{},-188.05112420451655,-33.91532612701809,-28.931995917589575,-188.530555,205.96057000000002,-114.135095,0.47943079548343803,-239.8758961270181,85.20309908241043,85.2044479304614,239.8758961270181,254.5589194859899,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,747.0845615290667,45.969100626296004,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,median,1201,1201,1.0,ok,1488.7292814851335,1070.6957118452974,27.05560891244295,1487.8072468496264,1071.1647461689186,20.2104024132426,1488.7292814851335,1070.6957118452974,27.05560891244295,19.71093895410383,22.89923666489722,70.18991194832628,76.72970016026183,40.898519123694946,143.07761794330634,8.0,8.0,100.0,91.42381348875936,107.78088877496339,186.99906265781664,0,{},-35.971379088103504,12.03374224577639,-202.86796657128616,-80.19599149999999,202.56013000000002,-220.692665,44.22461241189649,-190.52638775422363,17.824698428713845,47.68161298715746,190.52638775422363,196.40224196207598,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,741.3886596640334,45.61862425524729,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,median,1201,1201,1.0,ok,1452.7144670382238,1223.5897192517984,1506.0751328014007,1452.420919690617,1222.1480636402375,1509.308266379979,1452.7144670382238,1223.5897192517984,1506.0751328014007,27.14382668686249,36.19476246049758,44.02961365055505,63.23031495002993,53.70982113563863,108.51079627748315,8.0,8.0,99.91673605328893,91.3405495420483,121.02109002411656,193.12364103665536,0,{},-185.6912941933963,1491.0532661347343,-250.38208427674795,-212.053465,1598.6443,-226.93474500000002,26.3621708066037,-107.59103386526567,-23.447339276747925,35.28089807240562,107.59103386526567,113.2279662318114,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,663.0470140007798,40.79815923940903,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,0.8995698510122168,0.8995698510122168,median,1201,1201,1.0,ok,1452.8562571357495,1268.5139375446342,1484.7320398010322,1453.3647439147992,1267.3074398432188,1486.024197106132,1452.8562571357495,1268.5139375446342,1484.7320398010322,18.371289310193593,23.206220555797973,27.98095202317179,40.77193257052365,35.18607304896947,69.40586338952299,8.0,8.0,99.83347210657784,92.67277268942547,123.82029795382157,193.6716381413324,0,{},-230.4967194854696,1469.7101731343657,-253.65001298627567,-232.83767,1599.3211999999999,-235.17408,2.340950514530391,-129.61102686563413,-18.475932986275666,18.62364489096668,129.61102686563413,130.94219501058078,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,667.3618160827639,41.06365471515989,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6953588961350192,2.6953588961350192,median,1201,1201,1.0,ok,1424.9011097082996,1246.0835773619017,1545.9828012252183,1418.3323829243977,1236.0719898238424,1546.3236903016343,1424.9011097082996,1246.0835773619017,1545.9828012252183,46.810271409156684,55.38307619258809,34.614998962369384,81.24149834335873,65.56240977501243,147.20744784979328,8.0,8.0,100.0,93.75520399666945,97.81225058290768,161.17089965832665,0,{},-206.0095215144363,1530.9609345585518,-279.82229720345845,-230.87733,1599.6642499999998,-223.24148,24.8678084855637,-68.70331544144801,-56.58081720345845,61.80450448216419,68.70331544144801,92.41180837389216,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,667.011187668517,41.04208008534293,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v2,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4256908686659244,1.4256908686659244,median,1201,1201,1.0,ok,1439.1766759361858,1290.3694370951937,1541.7319104836315,1435.768119984517,1293.3733664409178,1541.5643651602866,1439.1766759361858,1290.3694370951937,1541.7319104836315,37.404464621426115,46.13110711968472,42.14157461095578,72.96406817755731,46.87288467768691,118.1812003343991,8.0,8.0,99.91673605328893,92.5895087427144,150.94113659056964,200.94249765276976,0,{},-251.25104488597503,1526.710043816965,-268.9487639016247,-218.202475,1599.5815,-226.071175,-33.04856988597504,-72.87145618303498,-42.877588901624705,54.13589937855384,72.87145618303498,90.7796493040202,1.0000000000000007,1.0,-15.02186666666656,height_preserving_2d_horizontal_FGH_vertical_shift,0.938468678120974,664.8880006105873,40.91143757907207,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v2/layout.json
v3-lite,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,median,1201,1201,1.0,ok,1358.463859392907,1503.1481277440464,-54.96248827095221,1359.3217474235698,1504.4524425119346,-58.626512470044254,1358.463859392907,1503.1481277440464,-54.96248827095221,19.808804183050597,30.34447519233621,48.70623296055407,60.838600487576414,45.81254904120847,113.75531291310979,8.0,8.0,99.75020815986679,91.75686927560366,86.21118640780436,167.67343270744922,0,{},-458.0726016583876,-69.98435493761892,-365.79496474805114,-542.215344349341,182.54280058407934,-383.3240609304319,84.14274269095336,-252.52715552169826,17.529096182380783,85.94923129689492,252.52715552169826,266.7531342578886,0.9999999999999993,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9385188444188902,889.8367413746068,54.70819113823995,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v3-lite/layout.json
v3-lite,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,median,1201,1201,1.0,ok,1490.062895319789,1553.5823205524132,929.4155006442414,1489.2201051606817,1554.7769276890756,929.1367057261025,1490.062895319789,1553.5823205524132,929.4155006442414,24.703000380420264,33.816738556446516,48.41615729027054,64.03240920983647,50.46916870785363,113.19920075042532,8.0,8.0,99.91673605328893,95.67027477102414,68.44651702110808,141.4924997346843,0,{},-518.3390096200449,914.3936339775747,-238.3984415124644,-543.22998,1105.589,-259.92136,24.890970379955093,-191.19536602242522,21.522918487535605,32.905872221792016,191.19536602242522,194.00635148140395,0.9999999999999993,1.0,-15.02186666666671,height_preserving_2d_horizontal_FGH_vertical_shift,0.9385188444188902,461.6346339824702,28.381830753504918,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v3-lite/layout.json
