chunk_id,stage,seed_id,row_spec,R,L,I,T,status,max_tracks,max_frames
partial_raw_0267,partial_raw,S04,R4:L17:I4:T6,R4,L17,I4,T6,done,0,0
partial_raw_0267,partial_raw,S04,R4:L17:I4:T8,R4,L17,I4,T8,done,0,0
partial_raw_0268,partial_raw,S04,R4:L17:I7:T6,R4,L17,I7,T6,done,0,0
partial_raw_0268,partial_raw,S04,R4:L17:I7:T8,R4,L17,I7,T8,done,0,0
partial_raw_0269,partial_raw,S04,R4:L17:I8:T6,R4,L17,I8,T6,done,0,0
partial_raw_0269,partial_raw,S04,R4:L17:I8:T8,R4,L17,I8,T8,done,0,0
partial_raw_0270,partial_raw,S04,R4:L17:I1+I3+I7:T6,R4,L17,I1+I3+I7,T6,done,0,0
partial_raw_0270,partial_raw,S04,R4:L17:I1+I3+I7:T8,R4,L17,I1+I3+I7,T8,done,0,0
partial_raw_0271,partial_raw,S04,R4:L17:I1+I2+I3+I8:T6,R4,L17,I1+I2+I3+I8,T6,done,0,0
partial_raw_0271,partial_raw,S04,R4:L17:I1+I2+I3+I8:T8,R4,L17,I1+I2+I3+I8,T8,done,0,0
partial_raw_0272,partial_raw,S04,R4:L18:I0:T6,R4,L18,I0,T6,done,0,0
partial_raw_0272,partial_raw,S04,R4:L18:I0:T8,R4,L18,I0,T8,done,0,0
partial_raw_0273,partial_raw,S04,R4:L18:I1:T6,R4,L18,I1,T6,done,0,0
partial_raw_0273,partial_raw,S04,R4:L18:I1:T8,R4,L18,I1,T8,done,0,0
partial_raw_0274,partial_raw,S04,R4:L18:I3:T6,R4,L18,I3,T6,done,0,0
partial_raw_0274,partial_raw,S04,R4:L18:I3:T8,R4,L18,I3,T8,done,0,0
partial_raw_0275,partial_raw,S04,R4:L18:I4:T6,R4,L18,I4,T6,done,0,0
partial_raw_0275,partial_raw,S04,R4:L18:I4:T8,R4,L18,I4,T8,done,0,0
partial_raw_0276,partial_raw,S04,R4:L18:I7:T6,R4,L18,I7,T6,done,0,0
partial_raw_0276,partial_raw,S04,R4:L18:I7:T8,R4,L18,I7,T8,done,0,0
partial_raw_0277,partial_raw,S04,R4:L18:I8:T6,R4,L18,I8,T6,done,0,0
partial_raw_0277,partial_raw,S04,R4:L18:I8:T8,R4,L18,I8,T8,done,0,0
partial_raw_0278,partial_raw,S04,R4:L18:I1+I3+I7:T6,R4,L18,I1+I3+I7,T6,done,0,0
partial_raw_0278,partial_raw,S04,R4:L18:I1+I3+I7:T8,R4,L18,I1+I3+I7,T8,done,0,0
partial_raw_0279,partial_raw,S04,R4:L18:I1+I2+I3+I8:T6,R4,L18,I1+I2+I3+I8,T6,done,0,0
partial_raw_0279,partial_raw,S04,R4:L18:I1+I2+I3+I8:T8,R4,L18,I1+I2+I3+I8,T8,done,0,0
partial_raw_0280,partial_raw,S04,R4:L19:I0:T6,R4,L19,I0,T6,done,0,0
partial_raw_0280,partial_raw,S04,R4:L19:I0:T8,R4,L19,I0,T8,done,0,0
partial_raw_0281,partial_raw,S04,R4:L19:I1:T6,R4,L19,I1,T6,done,0,0
partial_raw_0281,partial_raw,S04,R4:L19:I1:T8,R4,L19,I1,T8,done,0,0
partial_raw_0282,partial_raw,S04,R4:L19:I3:T6,R4,L19,I3,T6,done,0,0
partial_raw_0282,partial_raw,S04,R4:L19:I3:T8,R4,L19,I3,T8,done,0,0
partial_raw_0283,partial_raw,S04,R4:L19:I4:T6,R4,L19,I4,T6,done,0,0
partial_raw_0283,partial_raw,S04,R4:L19:I4:T8,R4,L19,I4,T8,done,0,0
partial_raw_0284,partial_raw,S04,R4:L19:I7:T6,R4,L19,I7,T6,done,0,0
partial_raw_0284,partial_raw,S04,R4:L19:I7:T8,R4,L19,I7,T8,done,0,0
partial_raw_0285,partial_raw,S04,R4:L19:I8:T6,R4,L19,I8,T6,done,0,0
partial_raw_0285,partial_raw,S04,R4:L19:I8:T8,R4,L19,I8,T8,done,0,0
partial_raw_0286,partial_raw,S04,R4:L19:I1+I3+I7:T6,R4,L19,I1+I3+I7,T6,done,0,0
partial_raw_0286,partial_raw,S04,R4:L19:I1+I3+I7:T8,R4,L19,I1+I3+I7,T8,done,0,0
partial_raw_0287,partial_raw,S04,R4:L19:I1+I2+I3+I8:T6,R4,L19,I1+I2+I3+I8,T6,done,0,0
partial_raw_0287,partial_raw,S04,R4:L19:I1+I2+I3+I8:T8,R4,L19,I1+I2+I3+I8,T8,done,0,0
