experiment,layout_solver,layout_variant,delay_mode,tag_method,tracks_ok,captures_ok,n_overlap_total,err3d_p50_track_median_mm,err3d_p95_track_median_mm,err3d_rmse_track_median_mm,err_horizontal_xz_p50_track_median_mm,err_horizontal_xz_p95_track_median_mm,err_vertical_y_p50_track_median_mm,err_vertical_y_p95_track_median_mm,turn_center_abs_error_3d_track_median_mm,turn_center_abs_error_3d_track_p95_mm,radius_error_abs_track_median_mm,radius_error_abs_track_p95_mm,axis_angle_abs_track_median_deg,residual_rms_track_median_mm,sample_weighted_err3d_p50_mm,sample_weighted_err3d_p95_mm,sample_weighted_err3d_rmse_mm,sample_weighted_horizontal_xz_p50_mm,sample_weighted_horizontal_xz_p95_mm,sample_weighted_vertical_y_p50_mm,sample_weighted_vertical_y_p95_mm,scale_source,baseline_pair,scale_factor
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,114.21400247637425,209.44793434224744,129.97618868179606,64.74923514947751,149.49459077504767,73.95844027336466,181.4997212078067,80.02979427946056,111.26087076296952,17.777961613585774,44.4236315521467,2.6396065524308554,84.66051965607735,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,114.31337273872035,208.37389114176824,129.94833800688002,64.76781162473664,149.22280407421985,74.12975305775353,181.88620368549573,80.0246855207718,111.23337149781811,17.817443967907053,44.465382864983056,2.6468501515794745,84.67477088329905,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,111.66854313936594,207.7205187501264,130.2922379590733,64.66335051419766,147.26761241977255,74.2549345238503,179.94225346836697,82.18331290706269,106.9448095133235,16.466043794350895,41.95985561652095,2.656495275630822,85.08149628075262,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.05115897992596,207.48617700334682,129.85910355109394,64.08650952816767,147.54846744056164,74.64225133878031,180.85783535919737,79.37782388023419,113.58345308947692,17.36489424770042,42.90234993455152,2.6529334603004826,84.63547668991728,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,275.86329783033676,454.77387807837044,298.4938971254564,136.35567538858032,279.1266828629301,214.59075996354065,399.8580085661963,78.55929605266242,155.27113317877,217.61265456540806,295.4446650021862,8.459555658882536,173.35180885955083,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,275.86484458466043,454.3139123868353,297.91415276555585,136.46633005276857,280.5061180197631,214.90641533478126,399.92395819245337,78.67593706090423,156.08050595755526,218.64769287852553,295.2620268659427,8.426820938601175,173.35518894309678,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,288.6914149260235,557.3270870049846,342.2944252273627,143.36835643351824,319.35288737757924,222.3273968582393,475.7506224873089,93.82547028314633,311.91430078307343,182.2975540524319,269.27403274324325,7.5128417052117324,186.23269036143142,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,260.0849264545286,423.52787882598795,277.7020331155103,120.65352775126374,270.66778621804946,190.46855945012874,376.40739083492514,82.57448329395521,116.77796126782077,178.38678920669514,223.98711390460923,8.394292607852556,169.17387661475792,,,,,,,,D-G,D-G,0.9519083959846497
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,255.5588860208984,426.0107806309592,278.4550942162774,126.64107633741827,279.69793293284204,174.93467996418184,372.2449799904681,91.24959687584683,132.63550684225208,180.0324638143648,246.72361772785158,7.439318593044427,166.56443495382427,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,255.22012480401318,426.290953831243,278.16990320298186,126.58829849874803,279.63829038265254,175.17171600729606,371.9702159985318,88.3304201834406,132.65740056120097,180.38776056624613,246.65855385669315,7.4067042445470825,166.4932709909716,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,273.12884499776055,475.08675293422164,308.8430559297377,142.72965226552066,308.6390949509358,189.36977078680704,412.1966853282714,116.38669267103813,215.59953004114084,158.0772217765343,220.6770578067261,6.801754045732595,177.12648225281293,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,237.99526273261597,415.9258605794621,264.60976003063826,116.0481173096256,252.42021856721595,160.89652881081963,367.25968634291905,92.46176301151648,145.37934643968947,153.41981537565883,191.97025072625343,8.416018034184566,163.85962753498487,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,217.77080685246193,350.4491660190243,233.22223632983432,136.55171289115498,253.09175735183788,133.3996876670655,308.74507890474536,95.3083817279209,130.95618600357355,98.59444860862152,208.2488993432752,11.216025110388696,221.0112481786752,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,218.57218473686666,350.7733559929504,233.59843465461648,136.31421188112742,252.89865929748012,132.58785304377562,308.86507388846866,95.73214707810092,130.83415752681466,98.59104249600207,208.4633195558734,11.231129110394594,221.05623177107668,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,279.98325152510665,413.43400026013865,293.2779688908913,192.14933849432336,308.379247696927,158.94513928123388,369.22152897375736,158.19089052198908,254.01500070325946,35.114899465977146,112.56755987344302,13.28571835122419,247.3433621235086,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,217.52068833732565,347.0902113537222,232.39340321203767,137.0576385199261,250.3169164314068,125.82266187755863,307.0250727541984,93.28988384983367,133.26323097399973,106.63935071526672,211.8765434029996,10.498727761753045,220.24336059889433,,,,,,,,D-H,D-H,1.1380236815281781
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.3490826506648,211.05596753039038,127.63833910971269,63.17467776716655,150.81509393340053,72.76218989092769,175.4873265416831,82.03924472124876,103.50187885949913,27.68185298408619,60.61289012561415,2.392201050328821,79.41387902691108,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.20174568861566,211.2318317238795,127.60291948994676,63.189673328961064,150.0274934956642,72.79917379981111,175.5730910659325,81.99248874427352,103.52314646083983,27.663679211368617,60.54222933744539,2.394970762652302,79.46899256842764,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.64748831427437,207.23410520786786,125.9218442023466,62.469440345768604,148.62338108912817,71.03975957274403,173.3873919461263,85.06270933271108,108.45298028340409,24.860858734344134,57.94399572876627,2.4652112679052527,80.55221919084707,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,107.84303542849133,212.52738067142366,127.54663124547467,62.30984136770604,150.49240028125368,72.18904415712703,175.83427151512285,85.8877474176592,106.60393239931597,21.25625363341493,53.9215675240757,2.558464453519578,79.57874154528142,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,144.77867189481736,293.5123416819691,172.8033987423329,75.57559622853213,183.62726028214257,84.51256754472752,235.56338515784955,68.00697004778993,101.1248752834032,105.22556771213996,148.18979189552869,4.6651849978523625,115.4194447397657,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,144.56024571442964,294.4632567542706,172.4101225933701,75.5731767732972,183.77890734610412,84.06333618223692,234.3345436969377,68.21036167053683,101.11710983322864,104.97891678510425,148.24596870789108,4.664223042158216,115.47121902350169,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,147.20699110854645,306.485287707295,172.94365471784891,79.35271910296697,186.5871313101109,88.88195308172817,242.22375117697408,71.27213818667889,97.04205414746953,93.91683526527956,153.2715978468932,4.8963145001914885,119.23762330117708,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,139.7551529258261,295.37687017041935,167.89902606714855,72.67942875116486,186.8711736062873,76.97084234356947,252.74793899680418,69.0498778479673,100.41927563435789,76.73322478667458,124.26615709824151,5.166428376475654,115.56016789238345,,,,,,,,E-F,E-F,0.9910210880828283
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,108.45488894877542,208.5310595587251,126.34650269062121,63.23175790635897,149.59130761501387,73.01090103850905,176.28284563260314,81.97999767062099,102.7543856335833,24.64768608295816,58.113784318483475,2.4747778311302646,79.86668968938662,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.4112877370552,208.36813775532403,126.27829756441852,63.10388762807669,149.78100605214394,72.81557057611224,175.7255894957645,81.94274538128167,102.6395926355291,24.647403216273233,58.047074619679435,2.481806200110522,79.8666914250426,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.83495480816535,205.49477278711854,125.7991914951937,61.93821986553617,147.80014733956585,71.66097755330662,173.00652566594187,86.52348451735169,107.6930959852408,24.18606942849962,55.52947904354819,2.515675736672792,80.73224940131726,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,109.30363295203853,212.06654821646868,127.749380234254,62.727718029126564,149.96160792910558,72.40362717403633,175.08068024362697,84.45540832310917,105.69013463695941,20.434170830310933,51.807293202191,2.503821594321944,79.84077800172776,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,157.29043506966377,307.128270719977,186.76413041925815,80.85411890037315,193.7454285479733,96.04146138251036,255.73035349255483,67.7387116534254,102.81245332097654,115.48888090113715,162.86547502212989,5.215534719874553,121.91348060869146,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,157.07131018728634,307.15827989032834,186.42327391247625,80.87717131035231,192.1407351989817,95.94558807289394,255.01207812349233,68.43939308797033,102.78329026200839,115.31244849797699,162.9246882092052,5.209029717056251,122.00479512899949,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,163.50456767788614,324.85275531527213,187.2541432638448,88.61933278869722,203.9176581009504,98.06871389506455,259.3283082912636,70.50434410053933,100.97990733783661,104.79004091152578,168.66027202141504,5.079527171995515,125.76039263000904,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,150.86064805791847,309.1895479132444,179.37615244188157,77.87567021655624,195.68780928692,83.06103979840181,265.7689486429721,67.26473349251972,100.83033922755965,86.71462425124776,136.66811237420018,5.494926085544643,121.55398746327862,,,,,,,,E-G,E-G,0.9863685762669753
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.76326640715766,208.81385636229527,127.24604188657545,63.25630230585079,149.55944640159328,72.80976462948331,176.55203926934655,83.21974975693803,103.59316349196882,22.933834800230215,56.03819424055824,2.522802216764903,80.32118648384899,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.56222646942135,208.91877392544248,127.18912413813757,63.138408574763915,148.88619784048296,72.64916315459226,176.1189515647589,83.22838201184645,103.4874521488678,22.910688264298415,55.97714773472245,2.5325668831965,80.31646254781235,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.88704392757637,204.06229597109595,125.96720621569298,61.16895915769044,145.374972960636,71.97891777960814,173.02537429097538,85.99612553659703,107.69959421366426,20.994084835414867,53.58679985987322,2.550031321452851,80.77326622439614,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,110.06551879614247,211.31953056328558,128.11207607289418,62.76518984366714,148.7535091937181,71.76482298171214,173.39111261941144,83.89596634740775,106.87850359812455,18.53643145819538,50.07437975408319,2.466906957863616,80.25159367559806,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,170.68733326714727,319.22013363983956,198.70483637213965,86.82049450652039,203.6271193648937,103.39344077053369,273.81404636785476,66.58656915219433,104.0094273265381,123.5482035333516,175.50870942046836,5.568697878980834,127.17940872572098,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,170.80221507694083,320.725676818097,198.18184674046663,86.66761484302467,203.92760915139831,103.21996275456723,273.17725315218865,66.81097431432056,104.02765983907666,123.32821832569581,175.448239223076,5.566708899929857,127.13541818512962,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,176.895347307772,344.7289135009253,199.17150210384477,97.66784704955506,222.36468595776034,107.85735947852243,282.15670592093056,70.14128028116943,105.46519315445047,113.45203980763003,180.0493503178036,5.521280467878098,131.23807435479245,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,160.19087782870807,323.6515156254627,190.3789736235643,82.98393889670768,204.69291860733796,88.91920928592617,276.27102022543204,65.56719902506822,102.93854853300896,97.57597025315386,146.7454783345706,5.976257611853821,126.54480186374236,,,,,,,,E-H,E-H,0.9824663114543893
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.30920797078633,210.48457530645214,127.42654761877318,63.0665819459261,147.38859215805763,72.5889695722276,177.19239594229387,85.00072369707333,105.6963839213408,18.88485519286388,51.141350173697184,2.55948249940288,81.76655904106946,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.28107310941641,210.6119643899696,127.35788960896966,63.150543639621304,147.3417025289312,72.6420890147046,177.13424509668494,85.00012408125866,105.60158673080339,18.87553088700534,51.08156931083305,2.5632351047585527,81.78492387212383,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.16120536374567,206.54484030786116,124.809916047432,61.48658951969542,144.60270019496488,72.49090646182566,177.1641646901831,87.8366127885218,107.30108192759346,15.724929855930327,49.17620203577885,2.591234181437827,82.31223189100402,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.15459579712552,207.5606054775725,127.48542302853784,62.47320786619977,146.10489378581877,71.92105935503062,179.44711545112813,82.47131180319326,108.82147648725415,15.45835455834137,45.983565679629876,2.597093805440001,81.92857739667733,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,204.33580287292648,366.0193846026615,225.40082980023016,103.59161052651076,224.06891632975208,133.06313348571334,309.50463725463675,69.12231340438468,105.1903657635809,149.8869497750204,215.24733395729425,6.3287553049390715,139.9397897095197,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,204.25377068372893,364.3655570729603,225.16834307421647,103.68717987690027,224.42751466279765,133.61398554692173,308.7140668638585,69.07479309649003,105.15766902604656,149.81838286592773,215.01962362990494,6.335373331871585,139.78169735573584,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,211.5826049318277,401.15999271796295,231.1855051345218,113.21678969231746,253.88484936921645,132.9659198937518,338.09076770145856,78.57820289806651,132.17262562841805,137.38153385998868,212.23953605604123,6.375562235570844,145.16661423293738,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,190.25335961422235,357.07139631988116,216.2229294152973,92.24699733490684,222.1073588337009,114.42082802540557,300.3681249200762,63.79330875668225,109.1596116963113,124.03144514434774,169.96260681023355,6.640081692637223,139.3751181820599,,,,,,,,F-G,F-G,0.9730976065913524
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.33312645266662,208.95812300399,126.9507314855747,63.414352932332676,149.83508375221425,72.89064307012612,176.65300894034164,82.79902365766749,103.32827080790531,23.873663656770816,56.68829474448889,2.5212324494057743,80.02218899713517,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,109.26732128269654,208.90892370238055,126.89129249531803,63.179437069761164,149.2872569519389,73.13902967419656,176.650495728237,82.80833015321627,103.22043468681686,23.850684651325736,56.62501975563207,2.531137049506367,80.02189811269753,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,108.74257801031075,205.07812749704084,126.18963257872187,61.3364538922487,146.15937752120047,71.84149745570778,173.12553398514603,86.29329458543344,107.6273063660549,21.97523477103445,54.19556344198874,2.6082709925235825,80.91336398971157,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,109.57700123989923,211.5315098966829,127.80575652932924,62.73175930347168,149.67644295761025,72.09010256020272,173.88007624425094,84.07677507061015,106.51041401345968,19.123034964360897,50.61522707074107,2.4176709179693376,79.97711768952041,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,166.59249811033044,314.45673389793603,195.12271937892382,84.86405185008763,199.1776943784634,101.48551455020333,268.98380248641695,66.88196713358356,103.75046896328864,120.87069923511078,171.41154173089302,5.484392140898279,125.33360501573614,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,166.44308448879298,315.08019476550373,194.58603759676984,84.83810292233285,199.24720216455688,101.22348059166518,268.475736407591,67.09085155643554,103.77873645801306,120.79080806371203,171.43916818938882,5.4827566408619575,125.32033694837665,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,172.5729408952365,335.41405489418094,195.35216424063907,94.83437397044221,217.36290994889444,105.03736647954543,274.53236926619513,71.45126917084366,103.35529046652819,110.48936028076471,176.67183947266048,5.370819662710353,129.41989359836,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,156.685359130096,320.25253820684463,186.91373207057387,81.31849909045414,201.69340352378728,86.48727060226639,273.3501138434931,66.09361825475284,102.07064654137147,94.07654828130205,143.61698947899052,5.827137963199116,125.02369828438525,,,,,,,,F-H,F-H,0.9836926176579397
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,109.05461784631115,209.0816195562969,126.85052173265689,63.27493476919831,150.5611402604531,73.04426604220932,175.65322038215564,82.01736457380144,103.264026967943,25.857064441156666,59.32797762516978,2.368149958346572,79.6481288893338,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,108.87690584104504,209.00399905550222,126.81901754401203,63.348890583078614,150.3030891653321,72.97648875594535,175.32858776666097,81.97508955631363,103.11135791438308,25.837964427036184,59.25932568503566,2.3759026363177025,79.69932204225726,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,109.03942437455012,205.3808643291469,125.40335975813247,62.13447785469229,148.08647202416063,71.34317481932794,173.16143265707285,85.99291255314455,108.09736175737007,24.289807787352743,56.71994686902655,2.487220469535224,80.6723598006783,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,108.36119576087064,211.90003808878504,127.62227053166939,62.513758119381215,150.5538775246648,72.3019220905916,176.76660470512866,84.77950809322266,105.92834441004456,21.312782992308314,52.83252572000317,2.5359096110315558,79.72073646941661,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,solver_delay,T1,34,17,40661,150.80112741600044,300.1201019512092,179.90433615252365,77.88762689211259,187.43104269412325,90.84278256766993,245.39890870685983,67.5742194940008,102.05378529851663,110.40744067011119,155.70713303693668,4.952761801378364,118.64245451232316,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,solver_delay,T2,34,17,40661,150.57364883711108,300.4679853005125,179.3130592549461,78.47393638653699,187.79601911002112,90.34820712253793,245.41330066158974,68.22402787991766,101.9922094034575,110.18408968963652,155.7711241431843,4.9490025926817145,118.70348831541597,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,solver_delay,T3,34,17,40661,155.22748404967598,316.1540583455891,180.2963242096952,83.76501029892198,195.13524279430635,94.1786038436073,249.18856431328237,71.53312052865735,99.03235794932776,99.93808980632642,161.2751103772083,4.923757764945023,122.74726921495613,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-full,one_baseline_scale,solver_delay,T4,34,17,40661,145.69952038352272,303.00295866641045,173.42403078348414,75.33890967721064,191.29760365357933,80.30332939972385,257.7439547993787,68.39991952078704,100.64610415399541,81.66709289987051,130.65626349462292,5.207425173299036,118.30444590310601,,,,,,,,G-H,G-H,0.9886396315837841
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,113.36156385294669,205.47937873337733,130.16343719566848,64.76061331981896,145.35967680261757,71.58801623744972,179.03969957601646,73.5186386955328,107.40631880892357,18.727454635592267,46.92027205865403,2.8266568624783828,85.94920825571889,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,113.87769608196805,206.37188572196277,130.2036941833179,64.67343316950301,145.31416227580013,71.85853044335653,179.1127634177859,73.56313630736696,107.46631215612018,18.749779686936392,46.883251864642126,2.831896391689318,85.89852509450604,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,114.3279699462862,205.06805891027363,129.19177987032737,64.77635450186307,145.24714983629156,75.20202256560304,183.80335356698657,73.93998933779312,105.62108182885663,16.081040567112723,43.99656257004861,3.07964633677099,86.749113193906,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,113.82888572805595,206.97453774268666,131.0520629747766,64.21665979472377,144.123786432426,71.65377396055584,182.21047271639515,73.27503978933314,109.23762246628749,16.77976954718963,46.31324855883138,2.74744336763807,85.84435141104818,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,solver_delay,T1,34,17,40661,340.4495597701357,535.8406764329923,349.2316889711709,178.1232735044765,334.62506299054155,274.195462380296,466.24087048838146,91.70229320517043,177.79785959432073,275.23241370247035,338.1346511909309,7.834279056050849,206.35419412556493,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,solver_delay,T2,34,17,40661,340.3604179199761,535.8945664587732,348.6748639255246,178.22219437349202,334.92685597857985,274.08170507697116,466.50048892141314,91.67430922136923,179.67950830234383,275.3048353240724,338.1131410265908,7.858934439321882,206.296544908533,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,solver_delay,T3,34,17,40661,361.68167662122664,628.8557723152701,408.0536906441234,173.67440976081545,362.0505393673825,292.1624465180296,548.8497270417167,137.68672337529995,402.91530515424984,185.73564038533516,264.94993180818057,7.893921807813296,227.91905914100423,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,solver_delay,T4,34,17,40661,318.72081819354787,506.85404344703136,341.91448950472636,153.60859325081324,309.27866485892605,244.10776398690712,466.66070650498494,104.00638154125751,172.00692844035143,212.11638171720438,262.8963268072954,9.256372415001048,203.9154706817614,,,,,,,,A-B,A-B,0.9242350064129925
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T1,34,17,40661,114.6864397261767,209.35600955288464,132.84099764313595,65.26596010679737,148.19486642226877,72.2876008496999,187.01280585807098,73.45029715542623,109.19723224157946,20.438370881162086,49.1342419288337,3.2584239812008784,88.31764680138764,,,,,,,,A-C,A-C,0.9162631211039498
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T2,34,17,40661,114.82578616328027,209.10679397836546,132.82985386157594,65.1316416666157,148.19555733347914,72.55578521998892,187.50607896973463,73.48723221590366,109.26613789301355,20.36185059392352,49.14239183797885,3.267079675485792,88.326129432322,,,,,,,,A-C,A-C,0.9162631211039498
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T3,34,17,40661,119.71725199880305,209.18666738372752,132.44948244822504,67.24554101670738,149.11044180171913,79.11227889135847,185.33637460951857,73.32383570301963,109.30981966345227,19.31456168602662,50.18096002908957,3.3728202245770413,89.26022061748367,,,,,,,,A-C,A-C,0.9162631211039498
one_baseline,v3-lite,one_baseline_scale,one_baseline_layout_inter_anchor_delaycal,T4,34,17,40661,114.73481214044403,210.92631566628478,134.1758009672522,64.87709844349467,148.30072710761766,71.0696852318355,188.6457164579946,73.07909740981191,111.3014855705799,20.78474875500592,51.06983057857371,3.131818947492378,88.42743238142816,,,,,,,,A-C,A-C,0.9162631211039498
one_baseline,v3-lite,one_baseline_scale,solver_delay,T1,34,17,40661,370.0756487964449,572.7889727741359,381.546797300108,187.12547611869434,355.1619326601734,304.6478005833336,499.69908720976343,99.35741408624227,192.33733981565294,302.6056610546938,361.2876877883846,8.375537220312573,219.28184945774154,,,,,,,,A-C,A-C,0.9162631211039498
one_baseline,v3-lite,one_baseline_scale,solver_delay,T2,34,17,40661,370.31909286660095,572.6342674691408,382.5176089587115,186.86124145303825,355.8650808646155,305.00472292194235,501.0075071297832,100.34086387115968,194.45347125160023,302.6856280698519,360.8665293118324,8.33155798471898,219.14871340832357,,,,,,,,A-C,A-C,0.9162631211039498
