experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_L1_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I3+I7/S02.,34,17,40661,312.8527288614311,1591.0641058988383,2072.875822115651,884.4277643040137,40661,225.98046097322114,1212.5802284740632,1600.758991328912,686.7626810577254,40661,114.8913344105681,914.321516101794,1365.7993882478881,557.2876188990753,385.6579054010999,1619.9240340131496,776.4750484471497,1167.3300046995391,706.4343954699484,733.1092612148229,583.699042976556,227.577600790156,237.05377305105102,224.59236351462025,423.4788310233818,1832.7330706081084,1340.298896753376,15.274298335027712,nan,nan,nan,nan,nan,17,253.58440336857018,100.88410566378383,491.86179898702153,A0,,,T11,imu_only,S02,X_A0_L1_I1+I3+I7_T11__S02,279.82005819267505,1388.1218960176718,743.1617794560494,173.50504946155607,177.3216062855316,IMU_ONLY_DRIFTS_AS_EXPECTED,1248.6672861892268,L1,I1+I3+I7,
X_A0_L1_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I2+I3+I8/S02.,34,17,40661,306.1113122939016,1462.6160759736285,1887.6348906937872,828.3302879114646,40661,211.46319664955448,1220.9619425999088,1578.1677289459456,685.2770562118156,40661,126.7132868139995,761.5270872370522,998.6576827497975,465.32399691092417,332.1296280872958,1554.2594215796023,732.7550949536706,1205.756984962045,772.1119077121375,718.1566561435659,655.413834850631,241.3688333263359,265.63137450893646,220.3653569201616,431.8197180518654,1743.158296547329,1388.0011430465547,14.539963484510135,nan,nan,nan,nan,nan,17,320.32157547993086,174.12603553045773,699.6598087129414,A0,,,T11,imu_only,S02,X_A0_L1_I1+I2+I3+I8_T11__S02,226.29178087887095,1322.4572835841245,687.0643030635002,240.24222157291675,205.89920774341704,IMU_ONLY_DRIFTS_AS_EXPECTED,1233.1612157305763,L1,I1+I2+I3+I8,
X_A0_L2_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I0/S02.,34,17,40661,9898.899617381214,42830.9840319264,53341.78493247882,23929.79778248284,40661,5762.414953452023,30067.407724322173,39800.41490321112,17376.151709017126,40661,4370.268425867747,28952.79585036733,39921.070977751406,16453.10225142183,12049.739369456078,46011.64869526451,22337.291769380554,25402.70204306595,24967.311890749792,34413.34082346213,31944.089964331677,6570.082369408006,31634.115627286235,536.6628480168444,995.775271341512,50814.02333560422,28185.819783158473,423.82240740121597,nan,nan,nan,nan,nan,17,112491.90745547744,46189.80311339716,216374.80085886022,A0,,,T11,imu_only,S02,X_A0_L2_I0_T11__S02,11943.901522247654,45779.846557269026,23788.531797634878,112411.82810157043,31574.383460520716,IMU_ONLY_DRIFTS_AS_EXPECTED,122715.20944527598,L2,I0,
X_A0_L2_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1/S02.,34,17,40661,4870.2525161710555,22648.584167052777,29417.613881453286,12903.376453305997,40661,3978.2563609010613,20538.153335269628,26993.669458153756,11564.411037974798,40661,1338.395477673141,9906.725324786468,13104.570541801078,5723.76809807126,5735.8324712246085,22182.679888468592,11217.984185448699,20297.561601017103,9699.174054699812,22979.10423620545,22866.39881322515,1846.005098126294,20162.64378509347,498.3670123233484,886.7104210147012,24702.687741099242,22448.399693499203,205.95860083142523,nan,nan,nan,nan,nan,17,48099.039144292,37950.904232371504,86108.59553426947,A0,,,T11,imu_only,S02,X_A0_L2_I1_T11__S02,5629.9946240161835,21950.877750473115,12762.110468458033,48018.959790384986,20102.91161832795,IMU_ONLY_DRIFTS_AS_EXPECTED,57250.419725739746,L2,I1,
X_A0_L2_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I3/S02.,34,17,40661,3661.1407667755434,14497.940642400748,18025.311919386986,8200.425713939598,40661,2657.675235787609,11999.736878755748,15192.363940768768,6759.509711573933,40661,1085.646142799465,8181.107889843486,10755.457907252316,4642.845070533738,3878.6924587801605,16144.548108882787,7750.231896420399,12626.848494192061,7186.381998081275,12269.978838335603,11821.029905234052,1811.8280806186272,9225.572800885231,601.4974426386891,1108.3719157613891,17655.185935459573,14266.791124949012,147.20642982565755,nan,nan,nan,nan,nan,17,67155.19561394502,9067.306442736144,80756.59198801019,A0,,,T11,imu_only,S02,X_A0_L2_I3_T11__S02,3772.8546115717354,15912.74597088731,8059.159729091633,67075.116260038,9165.840634119711,IMU_ONLY_DRIFTS_AS_EXPECTED,61150.70762709326,L2,I3,
X_A0_L2_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I4/S02.,34,17,40661,3594.0979446656575,15467.06782374533,20162.933179654818,8869.48200322573,40661,2476.770714302407,12223.076956257297,15827.7369643577,6988.844565312898,40661,1319.7688608101953,8740.300449072896,13182.228167675286,5461.113681973805,3691.2141788175463,14929.34926792915,7182.273139466095,12003.093496920987,6420.584927663153,11478.622712358905,11456.974810853715,1566.636853686001,8629.823682358761,507.7146153078161,901.2965983334076,16743.918103470893,13679.59288090892,141.44351083144102,nan,nan,nan,nan,nan,17,25248.93487885069,9408.746982209377,41502.8884979544,A0,,,T11,imu_only,S02,X_A0_L2_I4_T11__S02,3585.3763316091213,14697.547129933673,8728.216018377767,25168.855524943676,8570.091515593242,IMU_ONLY_DRIFTS_AS_EXPECTED,30905.652678967614,L2,I4,
X_A0_L2_I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I7/S02.,34,17,40661,6013.538711523951,24515.104678285617,30866.115952830423,13981.697360662532,40661,4611.816640394291,19395.36829729887,25478.215980939294,11607.6076123083,40661,2046.473561887353,13305.954844850974,17880.237101739942,7794.312452284682,6998.956763789834,25771.776109631046,12718.098013592542,18422.337599867416,11402.522734145361,23357.373171077576,23296.69151944055,2938.1144403521703,17969.076159805467,416.3186898967633,733.8614618445506,28863.71676588984,20274.834843812154,240.64349846961034,nan,nan,nan,nan,nan,17,67992.86224423074,12060.882628404506,150315.37805445347,A0,,,T11,imu_only,S02,X_A0_L2_I7_T11__S02,6893.118916581409,25539.97397163557,13840.431375814569,67912.78289032372,17909.343993039947,IMU_ONLY_DRIFTS_AS_EXPECTED,72598.62005302495,L2,I7,
X_A0_L2_I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I8/S02.,34,17,40661,3856.9429072005773,15519.251228404119,19968.52184832802,8950.943455020742,40661,2856.3900181177232,12732.48820844728,16925.559578678036,7432.364527068857,40661,1202.54139834435,8286.916528259353,11713.023560085578,4987.920034618358,4119.872236096902,16044.215118441667,8031.158319818136,11451.71281356191,6678.172567777278,10610.646283294309,9627.4422521507,1812.0869121866456,6174.814421749759,531.2449782285732,1010.2246338145262,17740.23560886739,13049.339790080925,147.90109089654854,nan,nan,nan,nan,nan,17,20903.634789162898,14886.711769670093,41735.54484530849,A0,,,T11,imu_only,S02,X_A0_L2_I8_T11__S02,4014.034388888477,15812.41298044619,8809.677470172779,20823.555435255883,6115.08225498424,IMU_ONLY_DRIFTS_AS_EXPECTED,27455.299090840395,L2,I8,
X_A0_L2_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I3+I7/S02.,34,17,40661,2232.8774203613857,9459.913210431827,12100.874339679676,5431.901223299977,40661,1721.5291620197208,7902.526025715455,10328.544635299872,4646.646011501352,40661,662.8224613206123,4545.017385259311,6180.923236752893,2813.2244388754966,2412.626269819569,10233.422305602886,4773.508700645996,8200.288655169472,3211.157694684014,5431.7352470646565,5077.017794554358,979.4023852117332,3808.4873599311522,501.055602361718,934.0428755001396,11445.835311235183,9261.804070452183,95.42397006179685,nan,nan,nan,nan,nan,17,8524.696845458855,3072.598598659333,16283.984834052824,A0,,,T11,imu_only,S02,X_A0_L2_I1+I3+I7_T11__S02,2306.788422611144,10001.620167607409,5290.635238452012,8444.61749155184,3748.7551931656326,IMU_ONLY_DRIFTS_AS_EXPECTED,13865.855548567353,L2,I1+I3+I7,
X_A0_L2_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I2+I3+I8/S02.,34,17,40661,2248.7036738790143,9915.322642414634,12828.252013151956,5609.310926479207,40661,1686.782212186932,7289.026535847117,9938.747003561617,4328.598626003174,40661,765.7403461278575,5650.719463572908,8893.891926175005,3567.5766291535297,2647.0159501695016,10639.29147995673,5108.563277287746,6738.4384014891675,3618.099244948612,4618.289995782046,4570.429043473499,967.7879322218579,3258.9630935293453,561.482535280157,1069.7729842743315,11946.52018864534,7454.572159527315,99.61136567483234,nan,nan,nan,nan,nan,17,10415.28736285379,1536.488096669099,22239.668183030895,A0,,,T11,imu_only,S02,X_A0_L2_I1+I2+I3+I8_T11__S02,2541.1781029610765,10407.489341961253,5468.044941631243,10335.208008946774,3199.2309267638257,IMU_ONLY_DRIFTS_AS_EXPECTED,15290.950668916681,L2,I1+I2+I3+I8,
X_A0_L3_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I0/S02.,34,17,40661,8089.061412816861,33310.80014504625,41286.01841506109,18800.96450649856,40661,6181.331328507361,27097.288718054573,34261.4012827734,15143.479666747904,40661,3533.985726085908,17292.977272733424,26435.783282985863,11142.31977450887,8665.31901790348,34481.92600331854,16569.67790424056,27383.729362650873,14456.50101724656,42220.59782007328,41937.17987574404,3520.211281665772,40140.131509418134,480.31504977151644,883.6517322013731,38451.5627066718,31481.751907747737,320.7608845276851,nan,nan,nan,nan,nan,17,90860.30142040117,57940.15853700238,167210.02952217756,A0,,,T11,imu_only,S02,X_A0_L3_I0_T11__S02,8559.481170695055,34250.12386532306,18659.698521650596,90780.22206649416,40080.399342652614,IMU_ONLY_DRIFTS_AS_EXPECTED,104406.26986805485,L3,I0,
X_A0_L3_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I1/S02.,34,17,40661,4619.400751016243,16049.742793930518,20177.236233775104,9502.960544872283,40661,3296.650505685673,13260.624560605444,16500.802141024258,7806.452885813985,40661,1615.874786511664,8538.13113913763,12221.746924390016,5418.999211936261,4589.507117706049,16322.496005341973,8277.721835696608,13677.911038225964,8028.989597266047,13829.78746770433,13776.190458945533,1826.99101332375,11244.018571829358,466.79528838594774,859.2507494740985,18134.352407853657,15182.750659538513,151.20866725966752,nan,nan,nan,nan,nan,17,22087.416206104368,11226.067938932436,45570.55715962746,A0,,,T11,imu_only,S02,X_A0_L3_I1_T11__S02,4483.669270497624,16090.693867346496,9361.69456002432,22007.336852197353,11184.286405063838,IMU_ONLY_DRIFTS_AS_EXPECTED,31385.581349763477,L3,I1,
X_A0_L3_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I3/S02.,34,17,40661,2567.940058008765,10873.735590528568,13477.763092379879,6233.519822627118,40661,1609.9662405432998,8098.5065656185325,10433.836739264572,4717.366435741926,40661,1045.5270277682478,7295.307573573131,9402.027327664426,4074.705301002851,2731.099910568156,12160.57431901859,5756.698383531271,8395.128160206928,7274.027168765038,6272.24902443732,6088.4041819936,1592.1277197131421,4197.964290813875,506.06150457523836,977.6369102355342,13711.469000311368,9569.857344792777,114.35464678383494,nan,nan,nan,nan,nan,17,7925.049581229151,5167.336514290524,14256.907296762605,A0,,,T11,imu_only,S02,X_A0_L3_I3_T11__S02,2625.2620633597307,11928.772181023112,6092.253837779153,7844.970227322137,4138.232124048355,IMU_ONLY_DRIFTS_AS_EXPECTED,14633.817774492005,L3,I3,
X_A0_L3_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I4/S02.,34,17,40661,3672.2702140874608,13712.26946588615,17102.22083263926,7973.576454634917,40661,2417.116024237388,10708.674738861078,13610.675381955847,6177.2041177215615,40661,1486.9372922556263,8751.396852901447,11468.169761873207,5041.832084263827,3992.2465031184156,14498.711215185635,7050.22190138422,11488.792911835062,8774.790898112977,9072.539287666805,8908.484052534994,2290.130287434815,6320.128009667192,557.7144974064227,1091.131538764148,16612.96427243,12917.023638903262,138.5164295541282,nan,nan,nan,nan,nan,17,13337.352156141795,4803.0946595730675,23287.351089475826,A0,,,T11,imu_only,S02,X_A0_L3_I4_T11__S02,3886.4086559099906,14266.909077190157,7832.310469786953,13257.27280223478,6260.395842901672,IMU_ONLY_DRIFTS_AS_EXPECTED,21563.005942566237,L3,I4,
