phase,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase2,1,x_min,0,1,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.15266631543636322,0.2949056327342987,0.34936201572418213,0.1882803738117218,0.37978488206863403,0.4440656900405884,0.26956623792648315,0.44955891370773315,0.508893609046936,0.055981896817684174,9.838645928539336e-05
phase2,1,x_min,0,2,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.1526477038860321,0.27596959471702576,0.31816378235816956,0.17663142085075378,0.39034801721572876,0.4664760231971741,0.2610076069831848,0.4431857466697693,0.5116092562675476,0.056203264743089676,0.0001598779927007854
phase2,1,x_min,0,3,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.14566072821617126,0.28220105171203613,0.34058207273483276,0.1623488962650299,0.41574564576148987,0.506683349609375,0.24587488174438477,0.4799233376979828,0.5636976361274719,0.08516577631235123,0.0005411255406215787
phase2,1,x_min,0,4,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.14602363109588623,0.2740482985973358,0.33213144540786743,0.16103771328926086,0.41853809356689453,0.5075927376747131,0.24288901686668396,0.47826164960861206,0.561203122138977,0.08357929438352585,0.0003566509112715721
phase2,1,x_min,0,5,6,cuda:0,847,96,81312,0.10899501293897629,0.08807821571826935,0.15178561210632324,0.2747044265270233,0.3196134567260742,0.16713668406009674,0.39650553464889526,0.4968140721321106,0.2519909143447876,0.4540465176105499,0.5412905812263489,0.06930096447467804,0.0006518103182315826
phase2,1,x_min,0,6,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.15229052305221558,0.2701699435710907,0.3137626051902771,0.16931001842021942,0.3998197913169861,0.49086976051330566,0.2533460259437561,0.45319467782974243,0.5334391593933105,0.06702577322721481,0.000405844155466184
phase2,1,x_min,0,7,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.15003463625907898,0.29015716910362244,0.3422958254814148,0.18057772517204285,0.39132726192474365,0.4631229341030121,0.2624519467353821,0.4564298093318939,0.5213189721107483,0.06339777261018753,0.000172176311025396
phase2,1,x_min,0,8,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.14993678033351898,0.26661574840545654,0.3120739459991455,0.16105519235134125,0.41600558161735535,0.5078535079956055,0.2466970533132553,0.46717607975006104,0.5501536726951599,0.077159583568573,0.00043044076301157475
phase2,1,x_min,0,9,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.15096181631088257,0.27690932154655457,0.32375258207321167,0.1719130426645279,0.3961995244026184,0.4813785254955292,0.25623977184295654,0.4527145326137543,0.52565997838974,0.06452921777963638,0.00030745769618079066
phase2,1,x_min,0,10,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.15253041684627533,0.28262677788734436,0.3289708197116852,0.18334908783435822,0.3834514915943146,0.45453593134880066,0.26690244674682617,0.44156375527381897,0.5057039260864258,0.05273514240980148,4.919322964269668e-05
phase2,1,x_min,0,11,6,cuda:0,847,96,81312,0.10899502038955688,0.08807821571826935,0.14988598227500916,0.26634395122528076,0.3124869763851166,0.16077934205532074,0.4144172668457031,0.5056049823760986,0.2463785707950592,0.46641939878463745,0.5482698678970337,0.0764954686164856,0.0006272136815823615
phase2,1,x_min,5,0,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.1322445273399353,0.25996682047843933,0.3127325773239136,0.1556321680545807,0.35760727524757385,0.43420708179473877,0.2284376323223114,0.4188922941684723,0.49384424090385437,0.04720090329647064,0.00011068476305808872
phase2,1,x_min,5,1,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.13251736760139465,0.260880708694458,0.3096138536930084,0.1555541753768921,0.3612299859523773,0.4385179579257965,0.22975477576255798,0.4198625981807709,0.48920220136642456,0.044716645032167435,6.149153341539204e-05
phase2,1,x_min,5,2,6,cuda:0,847,96,81312,0.09709643572568893,0.0820874348282814,0.13045454025268555,0.2715860605239868,0.3292626142501831,0.15343956649303436,0.36342307925224304,0.4431103467941284,0.22612856328487396,0.4320267140865326,0.5077382922172546,0.05394037812948227,0.00027056277031078935
phase2,1,x_min,5,3,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.13548731803894043,0.25572502613067627,0.3000718951225281,0.16256684064865112,0.3468557298183441,0.4154786169528961,0.2376302182674408,0.4020213782787323,0.46154001355171204,0.03139757737517357,4.919322964269668e-05
phase2,1,x_min,5,4,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.13125842809677124,0.24305811524391174,0.2908521592617035,0.13465045392513275,0.3855971395969391,0.49427276849746704,0.20982587337493896,0.43889227509498596,0.5386754870414734,0.06541469693183899,0.00057802046649158
phase2,1,x_min,5,5,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.1359378695487976,0.24965646862983704,0.2906521260738373,0.15887191891670227,0.35398465394973755,0.42445796728134155,0.2341786026954651,0.40342918038368225,0.46630606055259705,0.03421388939023018,3.689492223202251e-05
phase2,1,x_min,5,6,6,cuda:0,847,96,81312,0.09709643572568893,0.0820874348282814,0.12914830446243286,0.25815844535827637,0.31548425555229187,0.14660878479480743,0.3797811269760132,0.46488654613494873,0.21972334384918213,0.4398675262928009,0.5195651054382324,0.06037238985300064,0.00023366784444078803
phase2,1,x_min,5,7,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.1352512091398239,0.27148157358169556,0.32346466183662415,0.16715678572654724,0.3423312306404114,0.4011803865432739,0.24024730920791626,0.40885213017463684,0.46590515971183777,0.03192640468478203,0.0
phase2,1,x_min,5,8,6,cuda:0,847,96,81312,0.09709643572568893,0.0820874348282814,0.13523031771183014,0.24381408095359802,0.2839522957801819,0.15159721672534943,0.36238008737564087,0.44290632009506226,0.22711889445781708,0.4102615714073181,0.48251381516456604,0.04241686314344406,0.00018447461479809135
phase2,1,x_min,5,9,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.13126367330551147,0.24203237891197205,0.2907319962978363,0.13522323966026306,0.38840746879577637,0.48700985312461853,0.21122802793979645,0.4397820830345154,0.5279620885848999,0.06243850663304329,0.00038124751881696284
phase2,1,x_min,5,10,6,cuda:0,847,96,81312,0.09709643572568893,0.0820874348282814,0.13610851764678955,0.25499260425567627,0.2981157600879669,0.16271154582500458,0.3473237454891205,0.41311049461364746,0.23683877289295197,0.40202152729034424,0.46144530177116394,0.03192640468478203,8.6088155512698e-05
phase2,1,x_min,5,11,6,cuda:0,847,96,81312,0.09709642827510834,0.0820874348282814,0.13270220160484314,0.2653365433216095,0.3227541744709015,0.16281463205814362,0.3504193127155304,0.41814446449279785,0.23343691229820251,0.41696688532829285,0.48365047574043274,0.041592877358198166,4.919322964269668e-05
phase2,1,x_min,10,0,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.11888536065816879,0.22749730944633484,0.2714977264404297,0.13693685829639435,0.32230818271636963,0.40406522154808044,0.20269142091274261,0.3753409683704376,0.44549113512039185,0.029036303982138634,7.378984446404502e-05
phase2,1,x_min,10,1,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.12030830979347229,0.2197445183992386,0.2576991319656372,0.13635626435279846,0.3271428048610687,0.40553343296051025,0.20357753336429596,0.37145060300827026,0.44125792384147644,0.027117768302559853,9.838645928539336e-05
phase2,1,x_min,10,2,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.11749344319105148,0.22179776430130005,0.2637362480163574,0.12712034583091736,0.34360307455062866,0.43473660945892334,0.19443124532699585,0.39298945665359497,0.4741436243057251,0.03990800678730011,0.00024596613366156816
phase2,1,x_min,10,3,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.11646972596645355,0.21882264316082,0.2650066614151001,0.12245865166187286,0.35152947902679443,0.44366076588630676,0.1897074580192566,0.39919066429138184,0.48265042901039124,0.04343762248754501,0.00030745769618079066
phase2,1,x_min,10,4,6,cuda:0,847,96,81312,0.08655492216348648,0.07674288004636765,0.1170898899435997,0.22758740186691284,0.27422448992729187,0.1300802081823349,0.34183353185653687,0.42344221472740173,0.1966899037361145,0.39412325620651245,0.4673588275909424,0.03609553351998329,0.00012298306683078408
phase2,1,x_min,10,5,6,cuda:0,847,96,81312,0.08655492216348648,0.07674288749694824,0.119427889585495,0.22619156539440155,0.2690001130104065,0.13908317685127258,0.3252902030944824,0.3959200084209442,0.20504742860794067,0.37388497591018677,0.4421718418598175,0.02582644484937191,2.459661482134834e-05
phase2,1,x_min,10,6,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.11915969848632812,0.2266724705696106,0.2705366313457489,0.13923978805541992,0.324876993894577,0.3962184488773346,0.20581617951393127,0.3746706545352936,0.4406314194202423,0.025961726903915405,6.149153341539204e-05
phase2,1,x_min,10,7,6,cuda:0,847,96,81312,0.08655492216348648,0.07674288004636765,0.11600229144096375,0.24634571373462677,0.30133819580078125,0.13743919134140015,0.3260713219642639,0.4001663625240326,0.20178945362567902,0.39201682806015015,0.46143651008605957,0.03402941673994064,4.919322964269668e-05
phase2,1,x_min,10,8,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.12063537538051605,0.22499758005142212,0.2626952528953552,0.14290684461593628,0.31895482540130615,0.3840314745903015,0.209940567612648,0.3651503622531891,0.424520879983902,0.019861767068505287,2.459661482134834e-05
phase2,1,x_min,10,9,6,cuda:0,847,96,81312,0.08655491471290588,0.07674288004636765,0.12061276286840439,0.22511093318462372,0.26335638761520386,0.14314767718315125,0.31907370686531067,0.3830520510673523,0.21028439700603485,0.36400535702705383,0.42249417304992676,0.01981257274746895,3.689492223202251e-05
phase2,1,x_min,10,10,6,cuda:0,847,96,81312,0.08655492216348648,0.07674288004636765,0.11974935233592987,0.24020566046237946,0.28463736176490784,0.14671072363853455,0.31135764718055725,0.37093934416770935,0.2124384045600891,0.3687951862812042,0.4250097870826721,0.019197657704353333,4.919322964269668e-05
phase2,1,x_min,10,11,6,cuda:0,847,96,81312,0.08655492216348648,0.07674288004636765,0.1190510243177414,0.22739887237548828,0.2687544524669647,0.1380096673965454,0.32482779026031494,0.39718788862228394,0.2052040994167328,0.37365618348121643,0.43556731939315796,0.025100845843553543,7.378984446404502e-05
phase2,1,x_min,15,0,6,cuda:0,847,96,81312,0.07720952481031418,0.07197169214487076,0.09976567327976227,0.22175179421901703,0.28262344002723694,0.1144801676273346,0.30873623490333557,0.3903321623802185,0.17067474126815796,0.3724132776260376,0.4521501362323761,0.032541319727897644,3.689492223202251e-05
phase2,1,x_min,15,1,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10728109627962112,0.20252938568592072,0.2371865212917328,0.12832945585250854,0.28567028045654297,0.3433622717857361,0.18855020403862,0.32669952511787415,0.3790704011917114,0.009137642569839954,1.229830741067417e-05
phase2,1,x_min,15,2,6,cuda:0,847,96,81312,0.07720951735973358,0.07197169214487076,0.1025407463312149,0.20540226995944977,0.25704601407051086,0.11678627133369446,0.308358371257782,0.3815661370754242,0.17409206926822662,0.35775336623191833,0.4285137951374054,0.022813361138105392,4.919322964269668e-05
phase2,1,x_min,15,3,6,cuda:0,847,96,81312,0.07720952481031418,0.07197169214487076,0.10351182520389557,0.19997140765190125,0.2423509955406189,0.11390560120344162,0.31159618496894836,0.38853153586387634,0.1731819212436676,0.35649460554122925,0.4273933172225952,0.02264118380844593,4.919322964269668e-05
phase2,1,x_min,15,4,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10282450169324875,0.22392822802066803,0.28539028763771057,0.12749746441841125,0.28563857078552246,0.34891486167907715,0.18147435784339905,0.3522256910800934,0.42097005248069763,0.02104240469634533,2.459661482134834e-05
phase2,1,x_min,15,5,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10698553174734116,0.19810739159584045,0.23253759741783142,0.12238599359989166,0.29596954584121704,0.36776334047317505,0.1826815903186798,0.3370684087276459,0.40076273679733276,0.01646743342280388,6.149153341539204e-05
phase2,1,x_min,15,6,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10575784742832184,0.20726843178272247,0.2484222799539566,0.1275404840707779,0.28494834899902344,0.34645673632621765,0.1858634352684021,0.33386582136154175,0.38887396454811096,0.011203758418560028,0.0
phase2,1,x_min,15,7,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10574330389499664,0.2165624499320984,0.257932186126709,0.13151898980140686,0.27912917733192444,0.3323111832141876,0.18999339640140533,0.33165207505226135,0.3835929036140442,0.009641872718930244,1.229830741067417e-05
phase2,1,x_min,15,8,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10706005990505219,0.19766199588775635,0.2321820706129074,0.12268245965242386,0.2939559817314148,0.36592206358909607,0.18231448531150818,0.3340893089771271,0.40065619349479675,0.016455136239528656,2.459661482134834e-05
phase2,1,x_min,15,9,6,cuda:0,847,96,81312,0.07720952481031418,0.07197169214487076,0.10637519508600235,0.20480641722679138,0.24414169788360596,0.12503452599048615,0.29178333282470703,0.3541812598705292,0.18463705480098724,0.3363506495952606,0.39550137519836426,0.01371261291205883,2.459661482134834e-05
phase2,1,x_min,15,10,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10329648107290268,0.1976611614227295,0.240273579955101,0.11009597778320312,0.3192991614341736,0.4027438461780548,0.16917648911476135,0.36364156007766724,0.4421606659889221,0.02906090021133423,7.378984446404502e-05
phase2,1,x_min,15,11,6,cuda:0,847,96,81312,0.07720950990915298,0.07197169214487076,0.10709403455257416,0.19835509359836578,0.23307998478412628,0.12300170958042145,0.293454110622406,0.3646446168422699,0.1824977546930313,0.33556437492370605,0.398296982049942,0.016713399440050125,3.689492223202251e-05
phase2,1,x_min,20,0,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09214828163385391,0.18087734282016754,0.22128695249557495,0.10263179242610931,0.2830129563808441,0.35116666555404663,0.15557706356048584,0.32321444153785706,0.3887031376361847,0.013503541238605976,3.689492223202251e-05
phase2,1,x_min,20,1,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09470218420028687,0.18920686841011047,0.22431175410747528,0.11619802564382553,0.2528842091560364,0.30131664872169495,0.16957247257232666,0.2949400842189789,0.3418685793876648,0.0032590513583272696,0.0
phase2,1,x_min,20,2,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09415742754936218,0.18380995094776154,0.22012436389923096,0.11221542954444885,0.2628500759601593,0.32002222537994385,0.16489028930664062,0.3034060597419739,0.3576761782169342,0.007194509729743004,0.0
phase2,1,x_min,20,3,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.0944935530424118,0.17584113776683807,0.20849131047725677,0.10536161065101624,0.27312007546424866,0.34871578216552734,0.15873083472251892,0.3101688325405121,0.38049328327178955,0.015286795794963837,6.149153341539204e-05
phase2,1,x_min,20,4,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09089097380638123,0.20394562184810638,0.2535608112812042,0.10933566093444824,0.2670170068740845,0.3281216025352478,0.16065144538879395,0.3235296607017517,0.3870967626571655,0.013540436513721943,3.689492223202251e-05
phase2,1,x_min,20,5,6,cuda:0,847,96,81312,0.06891903281211853,0.0677095353603363,0.09232194721698761,0.18463394045829773,0.22509364783763885,0.10424218326807022,0.2781815528869629,0.3453420102596283,0.15709620714187622,0.32039424777030945,0.3857664167881012,0.013159189373254776,1.229830741067417e-05
phase2,1,x_min,20,6,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09389640390872955,0.1781376749277115,0.21179810166358948,0.10492649674415588,0.2752200663089752,0.3415452539920807,0.15898215770721436,0.3123178482055664,0.3738918900489807,0.0111053716391325,1.229830741067417e-05
phase2,1,x_min,20,7,6,cuda:0,847,96,81312,0.06891901791095734,0.0677095353603363,0.09461134672164917,0.19818945229053497,0.23849312961101532,0.11945321410894394,0.24872587621212006,0.2924704849720001,0.17138558626174927,0.29951030015945435,0.3434193432331085,0.0030253836885094643,0.0
phase2,1,x_min,20,8,6,cuda:0,847,96,81312,0.06891901791095734,0.0677095353603363,0.09468904137611389,0.1960955411195755,0.23578450083732605,0.11706531047821045,0.25164100527763367,0.2989148199558258,0.16993454098701477,0.2999020218849182,0.34656065702438354,0.004095336422324181,0.0
phase2,1,x_min,20,9,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09466425329446793,0.17585982382297516,0.2082132250070572,0.10563421249389648,0.2719736397266388,0.3487871289253235,0.1587171107530594,0.3091440200805664,0.3814482092857361,0.014696476981043816,2.459661482134834e-05
phase2,1,x_min,20,10,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09522078931331635,0.1864146739244461,0.21971997618675232,0.11700944602489471,0.25224927067756653,0.29971078038215637,0.17009183764457703,0.2929096221923828,0.3355948328971863,0.003197559854015708,1.229830741067417e-05
phase2,1,x_min,20,11,6,cuda:0,847,96,81312,0.06891902536153793,0.0677095353603363,0.09357143193483353,0.18963438272476196,0.23508061468601227,0.11354200541973114,0.25908443331718445,0.3162502348423004,0.1647331863641739,0.30766358971595764,0.36420392990112305,0.0066902791149914265,0.0
phase2,1,x_min,25,0,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.08252093940973282,0.1742536425590515,0.21475116908550262,0.10046296566724777,0.23425333201885223,0.28744664788246155,0.14666900038719177,0.2790234684944153,0.3356645107269287,0.005091499071568251,1.229830741067417e-05
phase2,1,x_min,25,1,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.08502066135406494,0.17349086701869965,0.20483539998531342,0.10670726746320724,0.22322288155555725,0.260833203792572,0.1552039086818695,0.2632831931114197,0.29853174090385437,0.0005288271931931376,0.0
phase2,1,x_min,25,2,6,cuda:0,847,96,81312,0.06155944615602493,0.06389959901571274,0.08264272660017014,0.16207103431224823,0.19820234179496765,0.08954914659261703,0.2581375539302826,0.32876327633857727,0.13698624074459076,0.2959374487400055,0.36210402846336365,0.010699527338147163,0.0
phase2,1,x_min,25,3,6,cuda:0,847,96,81312,0.06155944615602493,0.06389959901571274,0.08506885170936584,0.16781139373779297,0.19834136962890625,0.10537376254796982,0.22637709975242615,0.2705880403518677,0.1528601050376892,0.26342707872390747,0.3032265901565552,0.0012913222890347242,0.0
phase2,1,x_min,25,4,6,cuda:0,847,96,81312,0.06155944615602493,0.06389959901571274,0.08405331522226334,0.1790793240070343,0.21655406057834625,0.1061197966337204,0.22442130744457245,0.26439395546913147,0.1531512439250946,0.2703631818294525,0.31171542406082153,0.0010945493122562766,0.0
phase2,1,x_min,25,5,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.0821029543876648,0.1860627830028534,0.22897158563137054,0.10154466331005096,0.23449765145778656,0.2835003435611725,0.14746227860450745,0.2864421010017395,0.33532950282096863,0.003664895659312606,0.0
phase2,1,x_min,25,6,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.08414609730243683,0.17798352241516113,0.21491999924182892,0.10652373731136322,0.22571605443954468,0.26526010036468506,0.15349021553993225,0.27044951915740967,0.3119378983974457,0.0014143052976578474,0.0
phase2,1,x_min,25,7,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.0851006731390953,0.16038617491722107,0.1885981559753418,0.0987752228975296,0.23803390562534332,0.29515543580055237,0.14687341451644897,0.27180594205856323,0.3238435685634613,0.004488882143050432,0.0
phase2,1,x_min,25,8,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.0843043252825737,0.16463252902030945,0.19892480969429016,0.10098178684711456,0.23685197532176971,0.28860288858413696,0.1484510600566864,0.2738899290561676,0.3226964771747589,0.003246753243729472,0.0
phase2,1,x_min,25,9,6,cuda:0,847,96,81312,0.06155944615602493,0.06389960646629333,0.08290915191173553,0.1735580861568451,0.21407175064086914,0.10035505890846252,0.235117569565773,0.28895246982574463,0.14612042903900146,0.28013449907302856,0.33564841747283936,0.005054604262113571,0.0
phase2,1,x_min,25,10,6,cuda:0,847,96,81312,0.06155944615602493,0.06389959901571274,0.08360941708087921,0.16033713519573212,0.19215360283851624,0.09427505731582642,0.24928568303585052,0.30750608444213867,0.1421244740486145,0.2828400731086731,0.33830639719963074,0.005927784368395805,0.0
phase2,1,x_min,25,11,6,cuda:0,847,96,81312,0.06155944615602493,0.06389959901571274,0.08337216079235077,0.17582903802394867,0.2114940583705902,0.10351884365081787,0.23180855810642242,0.27711841464042664,0.15025575459003448,0.27453574538230896,0.3178960382938385,0.0018078511347994208,0.0
phase2,1,x_min,30,0,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07523146271705627,0.15856997668743134,0.19080136716365814,0.09410494565963745,0.2050580382347107,0.2458043396472931,0.13651831448078156,0.2445371001958847,0.2839360535144806,0.000799389963503927,0.0
phase2,1,x_min,30,1,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.0739174634218216,0.1548050343990326,0.18992097675800323,0.08946378529071808,0.21581469476222992,0.26143741607666016,0.1310839056968689,0.2523053288459778,0.3005881905555725,0.00206611561588943,0.0
phase2,1,x_min,30,2,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.0731956884264946,0.15100228786468506,0.19081798195838928,0.08457215130329132,0.22621770203113556,0.280464231967926,0.12589295208454132,0.26421016454696655,0.3180500268936157,0.00355421076528728,0.0
phase2,1,x_min,30,3,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07666376233100891,0.14606554806232452,0.17202986776828766,0.08912919461727142,0.21372978389263153,0.2645183503627777,0.13269665837287903,0.2451361119747162,0.2914421856403351,0.00173406139947474,1.229830741067417e-05
phase2,1,x_min,30,4,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.0755075216293335,0.148016557097435,0.17480020225048065,0.08792944252490997,0.21507009863853455,0.2739333510398865,0.13095849752426147,0.24802246689796448,0.30001720786094666,0.0032836480531841516,0.0
phase2,1,x_min,30,5,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07594741135835648,0.15687690675258636,0.18471114337444305,0.09612178802490234,0.20268695056438446,0.23743827641010284,0.13927684724330902,0.2383141964673996,0.2709052860736847,0.00019677291857078671,0.0
phase2,1,x_min,30,6,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07252098619937897,0.1572045534849167,0.19899742305278778,0.08461950719356537,0.22503811120986938,0.280893474817276,0.1258871704339981,0.26695138216018677,0.323647141456604,0.0038370718248188496,0.0
phase2,1,x_min,30,7,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07376137375831604,0.14569608867168427,0.17899344861507416,0.0804736390709877,0.23254409432411194,0.2956128418445587,0.12322758138179779,0.2670030891895294,0.32639601826667786,0.005362062249332666,0.0
phase2,1,x_min,30,8,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07259349524974823,0.1565445214509964,0.19950968027114868,0.0845203548669815,0.2249455451965332,0.2809194326400757,0.12583911418914795,0.2672998309135437,0.32318300008773804,0.00380017701536417,1.229830741067417e-05
phase2,1,x_min,30,9,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07680220901966095,0.1483076512813568,0.1744416058063507,0.0926341861486435,0.20888708531856537,0.24914616346359253,0.13645055890083313,0.23880448937416077,0.27624738216400146,0.0005534238298423588,0.0
phase2,1,x_min,30,10,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.07504332065582275,0.15857821702957153,0.19130291044712067,0.09351257979869843,0.20467406511306763,0.24460165202617645,0.13596326112747192,0.2442818433046341,0.2833687365055084,0.0007133018225431442,0.0
phase2,1,x_min,30,11,6,cuda:0,847,96,81312,0.05502185970544815,0.060491710901260376,0.0766884982585907,0.1490391045808792,0.175550177693367,0.09323067218065262,0.2083686739206314,0.2504030466079712,0.13678161799907684,0.2389960139989853,0.2769763767719269,0.0005903187557123601,1.229830741067417e-05
phase2,1,x_min,35,0,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146555662155,0.06809766590595245,0.13553699851036072,0.1623382866382599,0.08147673308849335,0.19342690706253052,0.23386111855506897,0.12025299668312073,0.22331573069095612,0.26287782192230225,0.00043044076301157475,0.0
phase2,1,x_min,35,1,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146183133125,0.06863842904567719,0.13265277445316315,0.1572311967611313,0.08068357408046722,0.19349022209644318,0.238003209233284,0.12045474350452423,0.22236749529838562,0.2621132731437683,0.000688705244101584,1.229830741067417e-05
phase2,1,x_min,35,2,6,cuda:0,847,96,81312,0.049210552126169205,0.05744146555662155,0.06776003539562225,0.14404511451721191,0.17326796054840088,0.08510398864746094,0.18572358787059784,0.22176535427570343,0.12357360124588013,0.22142444550991058,0.2567903697490692,0.000172176311025396,0.0
phase2,1,x_min,35,3,6,cuda:0,847,96,81312,0.0492105558514595,0.05744146555662155,0.06829848885536194,0.13884812593460083,0.16675208508968353,0.08580367267131805,0.185662642121315,0.21870627999305725,0.12396641820669174,0.21772393584251404,0.25044557452201843,8.6088155512698e-05,0.0
phase2,1,x_min,35,4,6,cuda:0,847,96,81312,0.0492105558514595,0.05744146555662155,0.06655639410018921,0.14173775911331177,0.1770504266023636,0.08127656579017639,0.19286929070949554,0.2374400645494461,0.11836280673742294,0.23008954524993896,0.2775665521621704,0.001020759460516274,0.0
phase2,1,x_min,35,5,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146555662155,0.06871308386325836,0.13173821568489075,0.15492352843284607,0.08058589696884155,0.19364067912101746,0.23888768255710602,0.11972582340240479,0.22083429992198944,0.2623980641365051,0.0007378984591923654,0.0
phase2,1,x_min,35,6,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146183133125,0.06768213212490082,0.13581040501594543,0.16196922957897186,0.08057510852813721,0.19398920238018036,0.23691092431545258,0.12010926008224487,0.22389371693134308,0.26313310861587524,0.0006518103182315826,0.0
phase2,1,x_min,35,7,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146555662155,0.06885363161563873,0.13654592633247375,0.16216100752353668,0.08547309041023254,0.1866757869720459,0.22110915184020996,0.12439088523387909,0.21626825630664825,0.24754095077514648,7.378984446404502e-05,0.0
phase2,1,x_min,35,8,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146555662155,0.06833158433437347,0.1421668529510498,0.16753295063972473,0.08659161627292633,0.18364515900611877,0.21474991738796234,0.12585680186748505,0.21562567353248596,0.2452889233827591,2.459661482134834e-05,0.0
phase2,1,x_min,35,9,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146183133125,0.06677936762571335,0.14309515058994293,0.17387838661670685,0.08319754153490067,0.18906664848327637,0.2262805998325348,0.12130197882652283,0.22456690669059753,0.26109418272972107,0.00024596613366156816,0.0
phase2,1,x_min,35,10,6,cuda:0,847,96,81312,0.049210548400878906,0.05744146555662155,0.06794434785842896,0.13568706810474396,0.16189409792423248,0.08101603388786316,0.19283939898014069,0.23551666736602783,0.12017174065113068,0.2232176810503006,0.2619701027870178,0.0005042306147515774,0.0
phase2,1,x_min,35,11,6,cuda:0,847,96,81312,0.049210552126169205,0.05744146555662155,0.06834875792264938,0.1372625231742859,0.16514264047145844,0.08279198408126831,0.19076941907405853,0.23050148785114288,0.12186908721923828,0.2223060131072998,0.2591133713722229,0.0003197559854015708,0.0
