s,d_tag_mm,median_3d_mm,rmse_3d_mm,p95_3d_mm,signed_vertical_slope,n_positions,n_frames
1.03,28.0,62.09357921513778,76.97575711894709,134.9820116781739,21.912539550223965,24,28818
1.03,30.0,61.477994186584404,77.2619557390037,136.81792780370145,18.236336866069422,24,28818
1.03,32.0,62.19746513929289,77.6425752315781,138.5933560479069,14.586854294686516,24,28818
1.03,34.0,62.98619465917979,78.11363822328708,140.85270672936173,10.962146981668921,24,28818
1.03,36.0,63.02133869358778,78.66948420050598,142.9569759876756,7.360570095065647,24,28818
1.03,38.0,62.34765361132446,79.30887724209278,144.93974729612376,3.7836734256035056,24,28818
1.03,40.0,61.802072355353715,80.02817674699023,146.77340224482344,0.22899645698710944,24,28818
1.03,42.0,62.64784283272135,80.82411606306746,147.07528164107416,-3.301842353948256,24,28818
1.03,44.0,63.65431238499637,81.69342571009534,147.37211302967006,-6.811635888425372,24,28818
1.03,46.0,64.74447787428409,82.63507690009065,147.69347687273833,-10.299409810483352,24,28818
1.03,48.0,66.4265616744983,83.64582432051517,148.04003176788132,-13.766189142930955,24,28818
1.03,50.0,68.03777290495827,84.72453153397831,148.41289383589117,-17.210760150698412,24,28818
1.03,52.0,69.54752640020503,85.86943003004978,148.81596743667419,-20.635547937835153,24,28818
1.03,54.0,71.1743811826494,87.07693354103907,150.15925015142315,-24.040943116286456,24,28818
1.03,56.0,72.91723797240101,88.34559204682637,152.6242789111436,-27.430441733907102,24,28818
1.03,58.0,74.76541524714597,89.66872280775132,155.0485821621437,-30.802879771480345,24,28818
1.03,60.0,76.72020027794537,91.04503474063935,156.99991303067134,-34.15605286477505,24,28818
1.03,62.0,78.76808564915049,92.47111836834542,157.3125376332732,-37.492048122929134,24,28818
1.03,64.0,80.7540849203359,93.942406833615,157.58917500275777,-40.8075212736716,24,28818
1.03,66.0,81.43091294296045,95.45743330339975,157.82977490868333,-44.10323760771444,24,28818
1.03,68.0,82.17742818087571,97.01334350997315,158.05365673513475,-47.37739826127513,24,28818
1.03,70.0,83.18191638653508,98.60725224594051,158.2752259792781,-50.63228764899322,24,28818
1.03,72.0,85.01538837470042,100.23366408348694,158.6950840687779,-53.863811015299376,24,28818
1.03,74.0,86.86165128617242,101.89195181366077,159.18123797426924,-57.07446574892642,24,28818
1.03,76.0,88.72452189055066,103.58236372608775,159.66617151847316,-60.267618137443826,24,28818
1.03,78.0,90.60244059344666,105.30018474928455,160.15604628064776,-63.44169190007572,24,28818
1.03,80.0,92.48451978606948,107.04050493769064,160.65681374271836,-66.59312753019807,24,28818
1.03,82.0,94.37560348889528,108.80374570983714,162.12250466335936,-69.72454445367406,24,28818
1.03,84.0,96.27566165071187,110.58725023552293,163.70225013145335,-72.83377405235537,24,28818
1.03,86.0,98.18561871744785,112.39001829293203,165.23260792949952,-75.92188804012179,24,28818
1.03,88.0,100.09814177699243,114.20893880323457,166.71258952558748,-78.98800616191049,24,28818
1.03,90.0,102.01488464589202,116.04176292178678,168.1242012274013,-82.03115862576723,24,28818
1.03,92.0,103.4805417613448,117.88496691468758,169.4754662622847,-85.0491196218044,24,28818
1.03,94.0,104.8972131392075,119.73763870501752,170.77272543060855,-88.04326097334938,24,28818
1.03,96.0,106.7918077336011,121.59863158861914,172.00596625917964,-91.01503152340574,24,28818
1.03,98.0,109.14390419536772,123.46706101294261,173.5065699242217,-93.96273298911777,24,28818
1.03,100.0,111.55628947374484,125.34188625484866,174.9987562066258,-96.88734805248303,24,28818
1.03,102.0,114.02170181499338,127.2218150242094,176.42526522840075,-99.78665628967329,24,28818
1.03,104.0,116.53505994680654,129.10676194440788,177.78739373734237,-102.66606570722588,24,28818
1.03,106.0,119.09472643373657,130.99619465613915,179.0903444441255,-105.52405826696217,24,28818
1.03,108.0,121.69641812612889,132.88773389793624,181.46822409329317,-108.36286205295781,24,28818
1.03,110.0,124.33581820001194,134.7821375904393,184.16534498206008,-111.1849085316192,24,28818
1.03,112.0,127.00862330785776,136.67979079383926,186.8550681557845,-113.99292898296159,24,28818
1.03,114.0,129.70800248387752,138.58031272244395,189.53637655180557,-116.7837617041322,24,28818
1.03,116.0,132.43073893132788,140.48248227551423,192.21424065620738,-119.55627105768119,24,28818
1.03,118.0,135.17449100771665,142.38502384036093,194.88510928766829,-122.31296082334605,24,28818
1.03,120.0,137.93659591875596,144.2883506302846,197.70115928038794,-125.05616829678534,24,28818
1.035,0.0,63.0370082237554,79.83000013944385,143.79175544412558,59.73370555440765,24,28818
1.035,2.0,62.521318323518884,79.11337642348612,140.48246166594495,55.788503725136195,24,28818
1.035,4.0,62.121791847312096,78.50214394768649,137.25206698384605,51.874738339284704,24,28818
1.035,6.0,61.11044379998449,77.99861651819982,134.11859968725634,47.99206295560435,24,28818
1.035,8.0,59.96625300327912,77.60345516966429,131.07141258904446,44.142285836059024,24,28818
1.035,10.0,60.07298234491682,77.31536515678928,128.10313935237653,40.32145209154448,24,28818
1.035,12.0,60.02668061461513,77.1329605704078,127.53886838879473,36.52769960664397,24,28818
1.035,14.0,59.7572192986042,77.05554960546291,129.8686888202571,32.76313243498334,24,28818
1.035,16.0,59.756769977718434,77.08435322234868,132.11560145782755,29.02885920423148,24,28818
1.035,18.0,61.14397721043416,77.21204744764204,134.21870046538325,25.322331850384657,24,28818
1.035,20.0,62.25726387584011,77.43047956707959,136.14733908882127,21.64217145239017,24,28818
1.035,22.0,61.3850247043976,77.74301182499082,137.94814097462992,17.987170099850896,24,28818
1.035,24.0,62.487433106064806,78.14842007300176,139.81113714206683,14.3580392343866,24,28818
1.035,26.0,63.642438615357285,78.641071395588,142.02949339223437,10.75242371958346,24,28818
1.035,28.0,63.88536508703012,79.2191185332008,144.11249868795255,7.1690095576917745,24,28818
1.035,30.0,63.228243458511656,79.87847793469471,146.05881900977977,3.6091039853307083,24,28818
1.035,32.0,63.131920838668464,80.61754803108306,147.12417660015745,0.07324382392124376,24,28818
1.035,34.0,64.08522245170786,81.43030186897253,147.40816073992025,-3.4413725552791865,24,28818
1.035,36.0,65.11386570014173,82.31674082126,147.7176646297635,-6.934280185594203,24,28818
1.035,38.0,66.21331576490496,83.27444742424217,148.05107898760892,-10.405108610812677,24,28818
1.035,40.0,67.42619582782604,84.30091937676107,148.40764873224688,-13.854833750484683,24,28818
1.035,42.0,68.87962121912074,85.39520802508653,148.79167984510244,-17.283574238118526,24,28818
1.035,44.0,70.45532005797207,86.55367766476914,149.2056600134613,-20.693558375490884,24,28818
1.035,46.0,72.14641192218421,87.7743857726135,151.16339804981104,-24.084619350714974,24,28818
1.035,48.0,73.95025124841531,89.0530584608229,153.63027481828914,-27.46023672339257,24,28818
1.035,50.0,75.85681932189198,90.38679919683445,156.05097979402274,-30.818940135456604,24,28818
1.035,52.0,77.86615863058447,91.77271721440746,157.7001643915532,-34.16022473104464,24,28818
1.035,54.0,79.9589049748408,93.20558064267124,158.0016853175488,-37.48190354278453,24,28818
1.035,56.0,81.60485154631853,94.68300522914276,158.26346322581992,-40.78310515115574,24,28818
1.035,58.0,82.30307677304073,96.20384726614701,158.4955510459531,-44.06355266935306,24,28818
1.035,60.0,83.0624844807347,97.76404596580909,158.72033694843,-47.32401377057416,24,28818
1.035,62.0,83.94609889872496,99.35944303011128,159.01807302214218,-50.564862164300344,24,28818
1.035,64.0,85.78099175385137,100.98704890333875,159.50559710174952,-53.78179072548021,24,28818
1.035,66.0,87.63112797934768,102.64764526308008,159.99032888656606,-56.98145653944588,24,28818
1.035,68.0,89.49831179729654,104.33849665992395,160.47107408086467,-60.16410548011223,24,28818
1.035,70.0,91.37373683268532,106.05416742745115,160.9569426356936,-63.32458863936649,24,28818
1.035,72.0,93.25717125938253,107.79248976065377,161.5648148004475,-66.46320866941863,24,28818
1.035,74.0,95.14802761510379,109.55295425333392,163.16301058709104,-69.57913341409052,24,28818
1.035,76.0,97.04921951564658,111.33360366894448,164.70620559993105,-72.67383123052247,24,28818
1.035,78.0,98.95582160371654,113.13161113270256,166.2030780310829,-75.74601275219989,24,28818
1.035,80.0,100.86454409117471,114.94513980122008,167.63504119173277,-78.79770562458502,24,28818
1.035,82.0,102.29789117853093,116.77082876234219,169.00048881667593,-81.82545644752442,24,28818
1.035,84.0,103.73317039331067,118.60689618633023,170.3131131970703,-84.82822462387398,24,28818
1.035,86.0,105.46195460370024,120.45238102346993,171.5679271794315,-87.8085832491177,24,28818
1.035,88.0,107.24750615846918,122.30548770301053,172.76191204610902,-90.76647054928549,24,28818
1.035,90.0,109.34033434383932,124.16628814240411,174.27386900985326,-93.70189193365498,24,28818
1.035,92.0,111.76124032426706,126.03275446761394,175.72422003406743,-96.61178855533443,24,28818
1.035,94.0,114.23651349285124,127.90431624423073,177.10623844122418,-99.50108077868859,24,28818
1.035,96.0,116.76080689302285,129.78222479035372,178.43427927123435,-102.36853270503998,24,28818
1.035,98.0,119.33081890923674,131.66283665137587,179.81053951302806,-105.21782804864029,24,28818
1.035,100.0,121.94129743185104,133.54644642066373,182.51356371222786,-108.05012269624073,24,28818
1.035,102.0,124.58866567315263,135.4332839016619,185.20867620015866,-110.86538640553196,24,28818
1.035,104.0,127.26702303905537,137.3237895503805,187.89585879765886,-113.66663603033354,24,28818
1.035,106.0,129.97300574401368,139.21768322224642,190.57753046740632,-116.45062816302959,24,28818
1.035,108.0,132.7004836684995,141.11197158778205,193.25435967037535,-119.21498965536645,24,28818
1.035,110.0,135.45081149066598,143.0069060005225,195.9620459662574,-121.9658386479228,24,28818
1.035,112.0,138.21858479820395,144.90399801930124,198.87205117338158,-124.7033918240796,24,28818
1.035,114.0,140.99810762747302,146.8006124439354,201.7773740880016,-127.42704669933642,24,28818
1.035,116.0,143.7888275247813,148.69665750899034,204.67768450712623,-130.13657570135297,24,28818
1.035,118.0,146.5838712552777,150.58932772794708,207.57207075199054,-132.83766465343533,24,28818
1.035,120.0,149.38266878302363,152.48003543745423,210.46105553142982,-135.5316523523791,24,28818
1.04,0.0,60.56731672705196,77.89158827226541,131.17047261102272,43.72520095778048,24,28818
1.04,2.0,60.243115509726216,77.63641714887385,128.211976210574,39.92929628967621,24,28818
1.04,4.0,59.915651534955764,77.48659040644101,128.82664412233322,36.160714185714426,24,28818
1.04,6.0,59.70846286562745,77.4418303559942,131.14901165884183,32.42176986512266,24,28818
1.04,8.0,60.21369601104837,77.50074615754794,133.37034066598497,28.71085588289054,24,28818
1.04,10.0,61.62802048105766,77.65335095281962,135.41844117759774,25.0267135873853,24,28818
1.04,12.0,62.0805107020351,77.89842831778067,137.31722487589178,21.36788475654793,24,28818
1.04,14.0,61.6730787692106,78.23686438858309,139.07946067024764,17.73441119147643,24,28818
1.04,16.0,62.78688122461474,78.66602427896052,141.03316579698685,14.124329943883094,24,28818
1.04,18.0,63.9536320742202,79.18124422023277,143.2126162081587,10.536694321555071,24,28818
1.04,20.0,64.06238674492086,79.7812684663296,145.27216705636297,6.971139235541737,24,28818
1.04,22.0,63.76694996325739,80.46097545699219,147.17118526237212,3.4296500678236064,24,28818
1.04,24.0,64.55647105228027,81.21832003363622,147.44892722797138,-0.08857498901794722,24,28818
1.04,26.0,65.54414040834303,82.04897497716509,147.7452883551391,-3.586540447446741,24,28818
1.04,28.0,66.59475336693535,82.95257548529412,148.06686484080382,-7.062086484425062,24,28818
1.04,30.0,67.71340376212113,83.92658649940101,148.4120600535556,-10.516178917709261,24,28818
1.04,32.0,68.58894082082897,84.9693763443176,148.77920057674987,-13.94917010797831,24,28818
1.04,34.0,69.75949203104705,86.07822233477354,149.1742755388809,-17.362943225880755,24,28818
1.04,36.0,71.39797861549584,87.25057710035873,149.67239622229454,-20.75842220304615,24,28818
1.04,38.0,73.15547367613956,88.48400428753196,152.18317752690237,-24.136617305737765,24,28818
1.04,40.0,75.01435294011932,89.7732190969968,154.65232833302298,-27.498395714112544,24,28818
1.04,42.0,76.98194679270084,91.11726964043581,157.06551282375136,-30.84491124319933,24,28818
1.04,44.0,79.04022775786339,92.51094092925672,158.39477613799082,-34.17131046208392,24,28818
1.04,46.0,81.17414626777853,93.95054961073795,158.68262250500112,-37.47804865937482,24,28818
1.04,48.0,82.45813706816962,95.43497779899702,158.93158125526327,-40.76473902334933,24,28818
1.04,50.0,83.17172675702213,96.96063448084506,159.161025386535,-44.03071722740674,24,28818
1.04,52.0,83.94744696226766,98.52387572667263,159.383026931944,-47.27854226529295,24,28818
1.04,54.0,84.79060293196675,100.12088562554064,159.8261067263153,-50.50351540678929,24,28818
1.04,56.0,86.55091673441416,101.75076814258279,160.31300476565016,-53.709497836752995,24,28818
1.04,58.0,88.40518786785252,103.41298709486207,160.7914866768129,-56.89912923306389,24,28818
1.04,60.0,90.27456307907104,105.10285735311531,161.26805742253705,-60.06864749728896,24,28818
1.04,62.0,92.14856797353362,106.81633087859896,161.75341694233634,-63.21395723213094,24,28818
1.04,64.0,94.03078730298697,108.5527722536222,162.62036750980334,-66.33666040332177,24,28818
1.04,66.0,95.92343755979962,110.30978952235125,164.17690468418348,-69.43857736875265,24,28818
1.04,68.0,97.82221977528812,112.08671490341636,165.68885597836845,-72.51698590898661,24,28818
1.04,70.0,99.72554926560389,113.8793090733542,167.13988983206883,-75.57378678663878,24,28818
1.04,72.0,101.36490118119745,115.68675738888311,168.52245094908375,-78.61122175767332,24,28818
1.04,74.0,102.96849772687514,117.50533057774197,169.84803295889782,-81.62290857189261,24,28818
1.04,76.0,104.63030960505816,119.334421672568,171.1238468194217,-84.61216722106995,24,28818
1.04,78.0,106.35125495629927,121.17233718715076,172.33084274548344,-87.58015521267004,24,28818
1.04,80.0,108.13094799101839,123.01805393246788,173.5392694514108,-90.52529405317004,24,28818
1.04,82.0,109.96980462220469,124.87082231446178,175.01399698853402,-93.44473993044198,24,28818
1.04,84.0,111.97243976501244,126.72899646881118,176.4206749289787,-96.34435481708637,24,28818
1.04,86.0,114.45757029491347,128.59337032923528,177.7675001472438,-99.22237597099792,24,28818
1.04,88.0,116.99347621579986,130.46278698539655,179.05119482199555,-102.0836423493708,24,28818
1.04,90.0,119.57415233578271,132.33509164693137,180.8625896635762,-104.92481632389926,24,28818
1.04,92.0,122.19409837244109,134.2106932814205,183.56239655568285,-107.7496562499449,24,28818
1.04,94.0,124.84814724122953,136.0907080373623,186.25573712547902,-110.55889056467562,24,28818
1.04,96.0,127.53286090596278,137.9745714178113,188.9419067579662,-113.35226767948149,24,28818
1.04,98.0,130.24395652986001,139.86068616578726,191.6236326340892,-116.12743851694992,24,28818
1.04,100.0,132.97766251348074,141.7473591131237,194.29856777796203,-118.88705251336944,24,28818
1.04,102.0,135.73413908897768,143.63573516908977,197.13951769472294,-121.63225562939397,24,28818
1.04,104.0,138.50625896260755,145.5258973867329,200.0494493295765,-124.36538339891102,24,28818
1.04,106.0,141.29113219561557,147.41593920372057,202.9549611481796,-127.08335211571958,24,28818
1.04,108.0,144.0838205356614,149.3040852394598,205.8557238105814,-129.79142507924232,24,28818
1.04,110.0,146.8812856601075,151.18998477513594,208.75010470701307,-132.4929487512557,24,28818
1.04,112.0,149.6803903245005,153.07319776522425,211.6391826564919,-135.18567023581735,24,28818
1.04,114.0,152.48004016518723,154.95298144910618,214.13956269509802,-137.8708474834433,24,28818
1.04,116.0,155.27715861550138,156.82900748056687,215.51848170703002,-140.55281559900126,24,28818
1.04,118.0,158.07324067956404,158.70016048556897,216.9067851831587,-143.23272945383175,24,28818
1.04,120.0,160.8669347976978,160.5662396874789,218.31028103787912,-145.91001858624122,24,28818
1.045,0.0,60.68552425750757,77.92819535410149,134.62063263674114,28.390277132660596,24,28818
1.045,2.0,62.128151227823665,78.10640252735348,136.61913932654306,24.727635460754115,24,28818
1.045,4.0,61.71715885628865,78.37953316236116,138.48641511219577,21.09071361602308,24,28818
1.045,6.0,61.97201035979815,78.74290783384468,140.20694182358852,17.476473644723672,24,28818
1.045,8.0,63.099020282883984,79.1963070154445,142.25255621111987,13.88499862234521,24,28818
1.045,10.0,64.27918253532609,79.73421301746103,144.4030901189932,10.314995857390985,24,28818
1.045,12.0,64.24681727989962,80.35568937909521,146.42784831440062,6.768226945360501,24,28818
1.045,14.0,64.04995861420072,81.05589701131697,147.4881702746292,3.245938594786724,24,28818
1.045,16.0,65.34128960673651,81.8318431492609,147.77769630992788,-0.2545914664375729,24,28818
1.045,18.0,66.7188574766665,82.68074944513074,148.08657184238328,-3.736053054734029,24,28818
1.045,20.0,68.09577227796308,83.60178013978641,148.4201289458974,-7.19524723495788,24,28818
1.045,22.0,69.02041278405575,84.59218895606396,148.77609265586932,-10.632768599493987,24,28818
1.045,24.0,69.87709628998195,85.65072192915035,149.15486731415803,-14.049751580325411,24,28818
1.045,26.0,70.84647495851611,86.77405500170143,149.56096152672615,-17.448852798633673,24,28818
1.045,28.0,72.38054092418746,87.96059655498283,150.70618163903683,-20.830354170851532,24,28818
1.045,30.0,74.19596797069221,89.20477746667534,153.2172652357477,-24.195404647420006,24,28818
1.045,32.0,76.11593176397798,90.50580292140101,155.68681089393073,-27.544791225539512,24,28818
1.045,34.0,78.13696404149363,91.85935228743071,158.0918539919064,-30.876253314243776,24,28818
1.045,36.0,80.23897347270083,93.2600563318523,159.08312898469893,-34.18795254657682,24,28818
1.045,38.0,82.41414314996842,94.70633114588753,159.35574601308505,-37.47986158115303,24,28818
1.045,40.0,83.31161843414898,96.19734185456392,159.596798894104,-40.75276677343723,24,28818
1.045,42.0,84.03877983274273,97.72718709815457,159.82181620920286,-44.00700009748986,24,28818
1.045,44.0,84.83098023057681,99.2928232434742,160.1439694351697,-47.23948270577245,24,28818
1.045,46.0,85.68845716312944,100.89162487634391,160.62945374210364,-50.45205050846679,24,28818
1.045,48.0,87.32619412350675,102.52421314232724,161.11191682003744,-53.64720521219881,24,28818
1.045,50.0,89.18510803762334,104.18641302066169,161.5828580976741,-56.82296088271462,24,28818
1.045,52.0,91.05071049988646,105.87483463817432,162.05726781994983,-59.97622337378823,24,28818
1.045,54.0,92.92554988644653,107.58622222275216,162.5465444359005,-63.1055162516955,24,28818
1.045,56.0,94.8891141441286,109.3195653452417,163.64609062500344,-66.21386931542236,24,28818
1.045,58.0,96.96967897724672,111.07361351872977,165.16878851802264,-69.29954114170376,24,28818
1.045,60.0,99.08047419715764,112.8456900608277,166.63827231291887,-72.36162764220968,24,28818
1.045,62.0,100.7775536762772,114.6330128370188,168.04225830200375,-75.40565819549808,24,28818
1.045,64.0,102.30911509245989,116.43369194164696,169.38162924216144,-78.42762388713368,24,28818
1.045,66.0,103.90497794819267,118.24579838901441,170.67109693010175,-81.42640264000332,24,28818
1.045,68.0,105.56097957799625,120.06766718976564,171.90131196113578,-84.40271407741594,24,28818
1.045,70.0,107.27771349656915,121.89800048563106,173.06844749907887,-87.35626993497202,24,28818
1.045,72.0,109.0559040620058,123.7365800442689,174.29739914576606,-90.2864109483352,24,28818
1.045,74.0,110.88217530262793,125.58089923455921,175.72814647963637,-93.19701502501196,24,28818
1.045,76.0,112.75855151583515,127.4307409761568,177.0926924473045,-96.08648227226702,24,28818
1.045,78.0,114.68615762329952,129.2876016837513,178.4027879579766,-98.95822431829545,24,28818
1.045,80.0,117.23399350762574,131.14822306381754,179.65016021716377,-101.81146473316797,24,28818
1.045,82.0,119.82474240806235,133.01241781274175,181.9176341461225,-104.64506799275352,24,28818
1.045,84.0,122.45213755472436,134.88091232186557,184.61634715827762,-107.46227190699818,24,28818
1.045,86.0,125.11441690471185,136.75441542121862,187.3072272083021,-110.2641751758197,24,28818
1.045,88.0,127.80465788627109,138.6311641586925,189.99313479281054,-113.04976113328901,24,28818
1.045,90.0,130.5217870858518,140.50894292274748,192.67387012929441,-115.81815248378244,24,28818
1.045,92.0,133.26221200569864,142.3886937477763,195.40649023402972,-118.57113738783694,24,28818
1.045,94.0,136.02359660167298,144.2707507089114,198.32267017078408,-121.3124958109801,24,28818
1.045,96.0,138.8007985775179,146.15437117274968,201.23236023770772,-124.04024379708525,24,28818
1.045,98.0,141.58899248662323,148.03696938123124,204.13893275951838,-126.75578313706373,24,28818
1.045,100.0,144.38465468415188,149.91757812859532,207.03934935731812,-129.46511134265256,24,28818
1.045,102.0,147.18351456051113,151.79632911979166,209.93347983740045,-132.16658163839278,24,28818
1.045,104.0,149.9839803467052,153.67206535521504,212.8218664462408,-134.86018591229467,24,28818
1.045,106.0,152.78242508666852,155.54420173159508,214.9537070207007,-137.54832287765092,24,28818
1.045,108.0,155.57930038088693,157.41255532110006,216.33638918559268,-140.23432972305088,24,28818
1.045,110.0,158.37192398928983,159.27595872161618,217.73111683383328,-142.91578152238534,24,28818
1.045,112.0,161.16169532277902,161.13393927956866,219.14037734097957,-145.59468518880013,24,28818
1.045,114.0,163.94600540534995,162.9858615021561,220.5598170108633,-148.27436143808657,24,28818
1.045,116.0,166.71767978373094,164.83258881865933,221.9866847426958,-150.95912284920385,24,28818
1.045,118.0,168.85991786291925,166.67340545479658,223.42242113544526,-153.65213719640022,24,28818
1.045,120.0,170.60921072425805,168.5085342045583,224.87238651065132,-156.35391324577589,24,28818
1.05,0.0,63.422090653305844,79.73901488218458,143.47195637233972,13.63927139127367,24,28818
1.05,2.0,64.61823444357648,80.30011362949674,145.59717124742807,10.088456184900375,24,28818
1.05,4.0,64.4396071188325,80.94254900724464,147.52616557612535,6.560788828497715,24,28818
1.05,6.0,64.81384127329113,81.66273719673688,147.8097362315235,3.057168521703962,24,28818
1.05,8.0,66.15617515219853,82.4583328008932,148.11058254315105,-0.4264082752694999,24,28818
1.05,10.0,67.57158570574788,83.32531267189688,148.43210888596843,-3.891089460964748,24,28818
1.05,12.0,69.06736206615108,84.26322972986489,148.7770435639899,-7.333697624266105,24,28818
1.05,14.0,70.29537951085895,85.2704154627008,149.14421031965605,-10.754592368843193,24,28818
1.05,16.0,71.19464274984269,86.3446886206167,149.53452938995292,-14.156380023833568,24,28818
1.05,18.0,72.20738812872054,87.48270050174331,149.95130277385374,-17.541402377200583,24,28818
1.05,20.0,73.39983006122773,88.68256610836515,151.75487740267494,-20.909115604240192,24,28818
1.05,22.0,75.27074068847982,89.93859770834294,154.26905749455526,-24.261200806033596,24,28818
1.05,24.0,77.2502253656167,91.25039527133377,156.7337812668946,-27.595974870146886,24,28818
1.05,26.0,79.31870970475389,92.61147670084756,159.13023060916825,-30.913601877724815,24,28818
1.05,28.0,81.46091696775784,94.01972416998885,159.7624855624947,-34.20993412465526,24,28818
1.05,30.0,83.48174584881,95.47362443041006,160.0227479500292,-37.48803442815649,24,28818
1.05,32.0,84.16237231471725,96.9697739958725,160.2575379130015,-40.748598033641066,24,28818
1.05,34.0,84.90611302691558,98.50268597209477,160.478153961768,-43.98778777604917,24,28818
1.05,36.0,85.71385760372672,100.07063466416146,160.94269685456806,-47.207628427752105,24,28818
1.05,38.0,86.59741291044281,101.67179670613282,161.4245704739513,-50.4078303385459,24,28818
1.05,40.0,88.49156334141793,103.30631862747211,161.90063113997414,-53.588270060501415,24,28818
1.05,42.0,90.43282011387245,104.96790260635761,162.36791769906995,-56.74809821946371,24,28818
1.05,44.0,92.41290658901252,106.65413668289125,162.84146690850397,-59.88512229182692,24,28818
1.05,46.0,94.42893275958292,108.36335407798745,163.33294978561423,-62.999858549958255,24,28818
1.05,48.0,96.47509704650912,110.09354040400707,164.64725052363963,-66.09249553873107,24,28818
1.05,50.0,98.55261281420496,111.8441454026805,166.1332929604385,-69.16338279737958,24,28818
1.05,52.0,100.29928564800899,113.61096301901304,167.55634881142052,-72.21299489086391,24,28818
1.05,54.0,101.75810092087076,115.3923955908084,168.91117379151947,-75.24217071357101,24,28818
1.05,56.0,103.28734578474582,117.18677164942092,170.21392117194893,-78.24932952628923,24,28818
1.05,58.0,104.87638973484053,118.99202440744065,171.4645803712485,-81.23440262143623,24,28818
1.05,60.0,106.52987620509307,120.80631064316844,172.6484429161203,-84.19646992889835,24,28818
1.05,62.0,108.24306543018733,122.62981646477196,173.78274661501882,-87.13757706164904,24,28818
1.05,64.0,110.00563736711743,124.45984451682682,175.02712804871015,-90.058379902237,24,28818
1.05,66.0,111.82090276453778,126.29572072575795,176.41381443603882,-92.9589890796359,24,28818
1.05,68.0,113.67885701196286,128.13793604601358,177.74554363688816,-95.84122984554969,24,28818
1.05,70.0,115.57551973846432,129.98609165306092,179.01241241763483,-98.70666142030186,24,28818
1.05,72.0,117.51389270692911,131.83835993743298,180.27256330121233,-101.55187018398628,24,28818
1.05,74.0,120.0805212114757,133.69504680724086,182.9770553684659,-104.37641063255425,24,28818
1.05,76.0,122.71671021422196,135.55709131584905,185.6735697336855,-107.18623292192753,24,28818
1.05,78.0,125.38682245264687,137.4239546973266,188.36413098140548,-109.98044953432918,24,28818
1.05,80.0,128.08293953965853,139.29259496444834,191.04897568582604,-112.7586094582618,24,28818
1.05,82.0,130.8068538250344,141.16339761709006,193.7284553241477,-115.52010362170716,24,28818
1.05,84.0,133.5542317563261,143.03636809308486,196.595620555993,-118.2702756911278,24,28818
1.05,86.0,136.32039896075864,144.9122382911706,199.5111239083499,-121.00721369325902,24,28818
1.05,88.0,139.10117859960843,146.78843339196598,202.4220501221083,-123.73210142373061,24,28818
1.05,90.0,141.8910366245662,148.663195212066,205.32847068974908,-126.44819025380829,24,28818
1.05,92.0,144.68905490808174,150.5368235642437,208.22821699836297,-129.15887065108214,24,28818
1.05,94.0,147.49022337243122,152.40808530672217,211.12149399479492,-131.86027786933045,24,28818
1.05,96.0,150.2917702982561,154.27613369698392,214.0083610284872,-134.55553616125437,24,28818
1.05,98.0,153.09054405046766,156.14108438982277,215.77204111199504,-137.24720449121875,24,28818
1.05,100.0,155.88558293254528,158.00124238810184,217.15925284580737,-139.93387449442503,24,28818
1.05,102.0,158.67619783595188,159.85715150996654,218.56066980602634,-142.6182315796017,24,28818
1.05,104.0,161.46400606142203,161.7070696123107,219.97536163217842,-145.30200365186676,24,28818
1.05,106.0,164.24316456248152,163.55175135972132,221.39829249948684,-147.9905004287501,24,28818
1.05,108.0,167.01129166676557,165.39142594810795,222.82816889849875,-150.68553336445208,24,28818
1.05,110.0,169.40602547494936,167.2250706845964,224.26980708437938,-153.3900299334908,24,28818
1.05,112.0,171.01185514336083,169.05351668189064,225.7275148892872,-156.10408623968868,24,28818
1.05,114.0,172.58519572263697,170.87893769737985,227.20404419091108,-158.82800733562746,24,28818
1.05,116.0,173.91040154033988,172.70219539413034,228.70054986401522,-161.5621742849659,24,28818
1.05,118.0,174.78357403262132,174.52407891332894,230.34156067770846,-164.30619444226818,24,28818
1.05,120.0,175.61391615648984,176.34464727276693,232.00963655629897,-167.06273382742634,24,28818
