layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,opti_marker,time_offset_source,d_tag_track_median_mm,d_tag_track_iqr_mm
production_v4io,T4_joint_dtag,R16,BS2DCE,ok,1201,119.995032,119.995032,44.49903900000013,-1.0000000000000009,105.41990950811795,76.84177208260584,163.90213860648777,8.0,8.0,99.6669442131557,94.92089925062447,118.84802466735688,136.63223144485627,104.22638821990742,201.47660988120327,255.7239615536168,435.1318401749827,63.988317349722685,76.6522865169876,53.96474045335955,119.79407941859394,138.9321460750705,367.35252337366427,87.09718148069662,113.10523259919684,71.5425586362353,181.09503321567558,241.7734986929534,386.93896867474007,35.874458966161406,-63.970530759759654,5.947690212073624,55.1518858437957,93.31567556594885,38.926662356082495,69.90087547779164,39.94231370126419,57.36500648262438,455.86042057686865,426.7481524974566,29.112268079412047,4.439373726478453,86.10265387507452,1.6917115281375237,WandBantenna,capture-level joint-dtag trajectory fit for same layout,60.65835417123661,44.713890120681036
production_v4io,T4_joint_dtag,R16,BSDC91,ok,1200,119.889618,119.889618,44.49903900000013,-1.0000000000000009,105.41990950811795,69.2991930881607,298.7068824416604,8.0,8.0,100.0,95.0,119.55571239710402,141.4626657060607,103.49469626373099,195.01584898275038,241.47509108752698,612.103062434192,59.98793135886095,70.84709214176796,52.54683974144429,104.92976060627062,126.85720931750087,422.11061114481913,90.21339371071716,122.44335557195629,72.25532797557315,179.23692661867418,222.80029472623985,611.2972452394945,29.748401666946858,-79.5191391417054,9.690910650059653,48.24012646221054,93.14672347410249,41.432949997686826,85.09922331800429,29.519797804695088,79.81515737563564,571.8690894539261,553.8497103244797,18.019379129446406,2.430863838236053,74.31179768947543,2.6599931751895354,WandCantenna,capture-level joint-dtag trajectory fit for same layout,18.623228691779396,52.68470140227522
production_v4io,T4_joint_dtag,R17,BS2DCE,ok,1201,119.99684599999999,119.99684599999999,45.52338000000012,-1.0000000000000009,105.41990950811795,64.01015270930147,135.46780859541087,8.0,8.0,100.0,95.33721898417986,109.38436500573653,120.83094225741709,102.35685847508333,175.48416705030488,199.26095322755089,350.98166311317794,58.028127271069465,67.3561688499364,51.38062751623121,107.09766781869882,123.24066084725783,218.79237351376045,83.52086767118264,100.31581692173036,77.0483801519938,157.58362646056594,180.24991951108694,347.1524253506284,13.03454335321055,-48.55696448351935,-23.698242431527483,51.671352080484624,87.81745590574639,33.74299874692585,84.81437426713806,36.98713615269743,76.32450354603031,433.15330836420816,426.7778803078702,6.375428056337967,0.3010810538002193,61.89624033016457,1.7587781559255742,WandBantenna,capture-level joint-dtag trajectory fit for same layout,77.53495618362685,51.86266021208855
production_v4io,T4_joint_dtag,R17,BSDC91,ok,1200,119.892001,119.892001,45.52338000000012,-1.0000000000000009,105.41990950811795,59.82318296986986,132.96723097373237,8.0,8.0,99.33333333333333,91.75,112.72318859944814,124.68284469613305,105.79522565277142,180.48661398568606,201.93837479736194,508.9466788891396,61.983021882427906,75.63467145216525,50.63404814932161,126.24125809678617,151.10042480616536,311.1400358856141,83.39093119817156,99.12218841330657,79.5095238387081,154.2152207266438,174.24567256087371,410.0520486404056,22.317179037561907,-43.23089998248521,-22.973415185587235,59.934625204092875,89.23526937426512,33.26447823901129,89.70131678320683,39.37220453217031,80.59873288655456,552.2304442601364,553.9511940363471,-1.7207497762107096,0.24498620530376233,60.45095775903117,2.7023397381103744,WandCantenna,capture-level joint-dtag trajectory fit for same layout,35.08474042063547,52.15024972470992
phase1c_common_mode,T4_joint_dtag,R01,BS2DCE,ok,1201,119.96293800000001,119.96293800000001,37.69295600000013,-0.9999999999999991,62.991902346555186,80.12744469640977,182.1645609845736,8.0,8.0,99.91673605328893,95.42048293089093,142.07931624634574,167.4920703497599,122.27888620660411,248.9080704705668,347.36301842557697,518.3178666625058,71.4711839774498,81.56929757841145,65.92540040272387,122.90318579871062,144.77519343597268,335.4523796663735,112.29225382841017,146.28753645684748,92.07186126349484,225.7740495609429,336.7134649975668,497.1660007890198,13.23281498622175,-71.14325988120342,22.349137945569893,51.11613211764575,127.87609417975317,58.061023511364255,78.32925337034018,32.16631499616267,71.4198859780845,449.07048646179055,426.4827351652689,22.587751296521674,5.793940392859842,135.6372892202953,0.8735868835432128,WandBantenna,capture-level joint-dtag trajectory fit for same layout,111.15591429309364,59.9215501865997
phase1c_common_mode,T4_joint_dtag,R01,BSDC91,ok,1200,119.927195,119.927195,37.69295600000013,-0.9999999999999991,62.991902346555186,80.1831844935683,208.05067823920024,8.0,8.0,99.66666666666667,94.16666666666667,116.20111430239407,135.86344518332373,103.09786025722003,191.664119300782,245.4362441005456,830.3960362602611,72.0131707515679,85.57485467198788,64.55213693092048,129.92656981480457,147.80566395036928,592.9159528658314,81.35318927107352,105.52639473112954,69.21182402804402,155.6015781963246,206.96190474741903,581.3847692139484,-3.3500408282605125,-56.11913085177064,22.855154734763936,56.65421304203065,89.40427324306397,59.878524028222145,62.94057798584759,28.154966079542184,56.29222186281504,594.8261177796405,553.5363472487444,41.289770530896135,1.572512899748729,100.54825901846884,0.8391463488959595,WandCantenna,capture-level joint-dtag trajectory fit for same layout,52.776278110490324,52.788319673919936
phase1c_common_mode,T4_joint_dtag,R02,BS2DCE,ok,1201,119.991077,119.991077,46.51735800000014,-0.9999999999999991,62.991902346555186,74.7199176633447,274.0021904950943,8.0,8.0,99.83347210657784,91.59034138218152,121.84709526151003,135.13752959098994,113.3494714287422,191.05786800813695,222.28921907901042,611.6856717928534,75.53497075567803,86.50210281489586,68.97353474169654,128.2830844078657,154.48830429640785,499.910502908374,84.1825170030325,103.82455447800807,77.24927450870246,163.46018259957816,194.48705899383083,389.54122656515733,-12.277725314665709,-37.671323323373336,9.825739128753723,63.37818820089118,96.78951313485577,56.785216402350315,42.48660924979443,16.63187723080596,39.09594128965455,443.12013325596047,426.58933563211406,16.53079762384641,9.063723328309658,92.24929545131494,1.3147642616513375,WandBantenna,capture-level joint-dtag trajectory fit for same layout,111.7576303703004,62.937309291471905
phase1c_common_mode,T4_joint_dtag,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.51735800000014,-0.9999999999999991,62.991902346555186,78.50499361604912,199.34332551308333,8.0,8.0,100.0,95.0,127.63219661767886,140.25270489177078,122.47257528545771,197.8896117181246,231.6234776741303,421.25153247421,80.0484437842027,90.64671804785438,74.82038444403841,135.29650475980392,152.49117585466746,244.06478022891852,88.16409986447863,107.023332673819,81.24527709931192,168.40201420509092,197.09967827915963,383.16952237878047,-22.16658438218881,-56.318648197691026,5.980872690082995,62.82266681927807,91.04455609457214,61.23254977898419,56.60008814359466,19.44813308724381,53.15392833350643,571.3851646548931,553.7581293201835,17.627035334709603,6.760783729139677,89.42769316837116,1.554959776586631,WandCantenna,capture-level joint-dtag trajectory fit for same layout,64.19059344633149,59.43413705113625
phase1c_common_mode,T4_joint_dtag,R03,BS2DCE,ok,1051,119.904371,105.00841799999999,46.34758200000013,-0.9999999999999991,62.991902346555186,68.20410926570926,228.2010370559026,8.0,8.0,100.0,95.6232159847764,126.96722502823854,141.3904750851852,118.9876147877767,205.5265095224838,235.60906004505813,396.08464539710263,73.45866281792192,82.94506107212018,68.79154750368608,116.92315893951785,138.1399190395653,275.8976428511832,93.15145967969677,114.504948751382,85.48416260511885,183.69095822264933,208.93483279592738,355.95546400078035,11.6274579551219,-75.23374388518242,32.80061455603121,59.35312718706888,86.36181745657953,46.383296752022815,102.21649369571254,57.01656961547551,84.83703420517054,452.51420997264756,426.571826246834,25.942383725813556,4.552491339620193,92.22557396227624,1.2632581298963919,WandBantenna,capture-level joint-dtag trajectory fit for same layout,97.23600367674449,63.16284466096751
phase1c_common_mode,T4_joint_dtag,R03,BSDC91,ok,1200,119.9044,119.9044,46.34758200000013,-0.9999999999999991,62.991902346555186,78.68606996743961,174.2112722996935,8.0,8.0,100.0,94.0,118.4294606041786,132.75339876053397,110.23700653587406,196.90532323221512,228.35409580098636,595.1088794601959,67.96956341963288,80.57658605857526,61.962552796653156,118.78593328629704,134.0317394825453,594.4981307975605,88.98457702260133,105.5029793968794,83.93294769735235,163.6043613329023,190.26500565395392,355.9290981381282,-0.014247426825977006,-70.789995151605,32.98732758153638,58.07447320741207,78.26084087246839,45.125217339912915,92.16365092170054,48.50376585919356,78.36787127830894,575.5764215561061,553.542278053381,22.0341435027251,2.168407028243528,88.95860859369637,1.3476924443267029,WandCantenna,capture-level joint-dtag trajectory fit for same layout,55.68802306132882,57.92822094867951
phase1c_common_mode,T4_joint_dtag,R04,BS2DCE,ok,1200,119.895568,119.895568,47.30321100000013,-0.9999999999999991,62.991902346555186,59.8088278194046,162.35124141039182,8.0,8.0,99.75,91.91666666666667,109.79046174626679,119.62025340257055,105.28010850544655,171.67646477935682,196.23936746712468,327.07708062792545,68.52462085906036,78.37329275314653,61.96684944597817,121.87413796811865,138.34241196239913,236.76004036825015,74.5862030869463,90.36941964583364,67.88555995514116,143.48603370778247,171.3049776845225,295.0795915684564,22.164707804926113,-48.57514024501788,19.836076260954385,47.18648056032582,76.23602188704889,55.09491707336904,78.43406928196606,54.265426140242035,56.63185278574406,451.7268335360732,426.43606864787245,25.290764888200727,1.354344412847367,86.8940652785986,1.0167137388792788,WandBantenna,capture-level joint-dtag trajectory fit for same layout,90.61305208424297,66.89379197195834
phase1c_common_mode,T4_joint_dtag,R04,BSDC91,ok,1200,119.895374,119.895374,47.30321100000013,-0.9999999999999991,62.991902346555186,57.540646793612964,148.60858924294632,8.0,8.0,99.91666666666667,92.66666666666666,109.03553137937512,122.74247444886039,99.07145381646663,177.53081736296193,210.80621408653516,643.8929097961345,74.7543526299257,86.57177104378104,68.37249991864627,132.15926873735006,148.55382581398592,455.4243176998319,68.61787250587024,87.0117434153132,58.80578887619777,137.19037903421403,173.7689405186653,455.1777346634781,20.981824442033425,-50.85827053647451,28.246881937227673,47.976902133992425,70.63028392777066,62.928397769557776,74.7166972968772,50.51720245123876,55.05085931621534,585.5351951517304,553.4725717084726,32.062623443257735,2.2527289554612064,83.34722002438839,1.3363616555495583,WandCantenna,capture-level joint-dtag trajectory fit for same layout,49.58142338973887,50.0248580876725
phase1c_common_mode,T4_joint_dtag,R05,BS2DCE,ok,1200,119.90137,119.90137,48.71757800000014,-0.9999999999999991,62.991902346555186,67.57288412487281,372.70022702112874,8.0,8.0,100.0,96.91666666666666,110.01930386786762,121.21548892937945,101.30555626254977,177.09042201929233,202.09697729055094,412.76457530634605,72.51528692175336,84.60011607304081,62.54322576207507,134.69373210889256,161.74807932276937,286.7245338958865,69.07387362955616,86.81022472506642,58.0063063372628,144.14390530381834,166.47315563377205,391.60070853653394,40.551538141591905,-45.037395960820284,-10.537686500100177,61.16778368124094,74.24447195963678,40.80094331777467,81.22155498960487,64.63687473930378,49.18348725807232,456.8068694294896,426.4874890367564,30.319380392733194,6.618213288481076,79.45332549963061,1.2251650833703867,WandBantenna,capture-level joint-dtag trajectory fit for same layout,103.98264956010075,53.29249352315715
phase1c_common_mode,T4_joint_dtag,R05,BSDC91,ok,1201,119.996744,119.996744,48.71757800000014,-0.9999999999999991,62.991902346555186,72.2904145491299,224.8429245889283,8.0,8.0,99.83347210657784,93.67194004995837,109.34973871332525,118.12669111092096,105.02523027945652,169.12983865926745,190.72862221067894,284.4070078067531,73.86612906588283,85.6451951579209,67.27961560692334,129.4578613980909,155.60297422517374,278.19437937533326,66.74030666091717,81.35610425270237,58.519380985797625,131.17297629625932,156.32572263236352,265.42352710772036,26.318779310959624,-49.42535698399077,-0.377861104137229,67.60914221365557,64.64850921975544,45.57211484501834,75.81466794626311,53.74172089629851,53.4760816712153,593.1682917114787,553.529858535869,39.638433175609634,3.9212507310437883,75.87798015052226,1.3547859663514397,WandCantenna,capture-level joint-dtag trajectory fit for same layout,60.397628317987106,40.155174856160826
phase1c_common_mode,T4_joint_dtag,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,-0.9999999999999991,62.991902346555186,71.77986848699572,220.59820470492812,8.0,8.0,99.83333333333333,96.0,111.82698482341969,123.01201327328491,106.5872887789112,172.92330344909135,200.420745366523,553.6040907070676,70.37579533041651,80.80478481413653,65.03644038496174,117.93049465659902,135.94249081870984,415.35187623197135,74.75224129241968,92.7498903540479,66.21670415136714,151.0091844269712,178.31401165664496,386.0443808005293,19.319721526220032,-38.07129013741458,22.254385796177704,52.52382735410755,84.61137590224361,53.91542299116158,55.2393878672276,28.718785399430864,47.18708866975635,450.16131070964974,426.6440400664725,23.517270643177255,4.342486752239007,88.81708444306298,0.9763412116844562,WandBantenna,capture-level joint-dtag trajectory fit for same layout,102.43277936745963,44.06981484550374
phase1c_common_mode,T4_joint_dtag,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,-0.9999999999999991,62.991902346555186,73.61444455112725,183.7003610248962,8.0,8.0,99.83347210657784,95.33721898417986,108.58673232792425,119.73870994290759,102.53955525137222,175.21039772946716,197.48628320613034,305.3574717212717,76.07151016953719,88.69734980927299,68.23778111427332,139.54134284247806,169.37863741743936,274.3829732157483,64.1669667071057,80.43717297122777,55.02530061609605,131.10149728065585,155.72267818351793,272.50756327621957,1.6746188780120463,-43.71576063972122,20.931131940909747,57.41093783514833,67.54902140803541,64.31544164031142,63.3993733428001,39.81172009577167,49.34072844289676,572.7603430549382,553.9352277035895,18.8251153513487,2.105086647568591,85.83480576869161,1.7471791817916555,WandCantenna,capture-level joint-dtag trajectory fit for same layout,62.11553562370839,42.44927321315848
phase1c_common_mode,T4_joint_dtag,R07,BS2DCE,ok,1200,119.89071,119.89071,45.27480400000014,-0.9999999999999991,62.991902346555186,71.47707133662583,139.49004721489797,8.0,8.0,100.0,96.5,111.39526321285766,122.2372780315605,103.11647652600158,179.33988827214182,203.95908411759675,375.7024233073319,79.66747903680579,90.76713256149345,72.97174959613726,139.49349121994308,161.72121857703883,269.97140242204097,65.93680544441833,81.87355975606106,55.97591753845984,130.2933758604377,160.39007980423554,277.6014072035407,15.237272041303173,-33.86008930245552,29.07650323226062,74.2309368824414,74.57485264326492,40.70375150189919,93.78653575457437,75.68869550217212,55.38172678802573,434.3502736916106,426.70060865405696,7.649665037553632,1.394012223174088,85.55517729644163,1.6705146006874676,WandBantenna,capture-level joint-dtag trajectory fit for same layout,103.98573700973982,39.64674854025256
phase1c_common_mode,T4_joint_dtag,R07,BSDC91,ok,1201,119.978898,119.978898,45.27480400000014,-0.9999999999999991,62.991902346555186,58.22638070262523,158.27658900867402,8.0,8.0,100.0,95.1706910907577,105.0754314767635,114.37594816612611,100.19027859264298,162.99745209572075,183.37334265850384,285.26120455591723,76.3337025433576,87.26411615040803,71.74852718806984,132.2061552279962,151.42939241232855,270.71025769618944,60.15846161245409,73.93802507092316,52.19668786465081,119.94453100086776,139.98352077432696,255.40480943297075,19.32133771003447,-38.87348705843976,30.972694292427796,67.43796393932675,62.92042560463601,41.71043564061607,72.7481365586094,62.86575500307034,36.60858124325523,567.7461656150248,553.7191500808948,14.027015534129987,1.2237092822215783,70.95817326238205,1.2363971931521651,WandCantenna,capture-level joint-dtag trajectory fit for same layout,56.29496068983267,37.754737022635815
phase1c_common_mode,T4_joint_dtag,R08,BS2DCE,ok,1201,119.96809400000001,119.96809400000001,44.83747700000013,-0.9999999999999991,62.991902346555186,65.48802861002936,147.66544623654997,8.0,8.0,99.91673605328893,95.33721898417986,108.40601041769304,119.3877332294066,102.72750402394708,170.67847585323486,193.0774806576024,660.9833297461048,71.39815928325476,82.47354762742398,66.66258967265323,118.0546044107812,140.1493538363113,647.6024562379697,71.37067633902818,86.32233075747544,66.05849940509847,137.6652609519174,157.83937652444388,242.92827250550465,25.58711070032518,-37.68458806202796,18.570029889985776,64.8079722716532,77.69454801018269,40.08867455232708,55.735131307204604,35.17177197971068,43.23599562446293,448.51380371910165,426.5006932548697,22.013110464231943,2.959758466411001,92.3615174877969,1.4566112261467536,WandBantenna,capture-level joint-dtag trajectory fit for same layout,81.08710318612397,63.196148797449936
phase1c_common_mode,T4_joint_dtag,R08,BSDC91,ok,1200,119.90049,119.90049,44.83747700000013,-0.9999999999999991,62.991902346555186,65.65300176647008,138.04863474520934,8.0,8.0,99.91666666666667,91.5,96.59353364160543,106.1674552855169,91.05301500317194,157.71857021987364,174.80614938453598,315.3517989225252,63.45972944676588,72.07070624899951,58.84504573414971,107.84647364609502,128.82233198518554,209.29665439975741,62.351140383522825,77.95730794847043,53.827626186075236,126.58569917452841,150.76502666449068,258.5485639856237,26.77460962805676,-24.42970195319241,5.856299091300206,48.88464501279533,74.0614774613224,45.35424807411059,44.93340776673603,31.63928728056359,31.905589383519327,591.8015929711977,553.6855410634469,38.11605190775083,1.7630178576368023,81.39584446417855,1.2183087841948566,WandCantenna,capture-level joint-dtag trajectory fit for same layout,37.2197776918347,51.09856146900416
phase1c_common_mode,T4_joint_dtag,R09,BS2DCE,ok,1200,119.877198,119.877198,44.992439000000125,-0.9999999999999991,62.991902346555186,76.58466383224726,191.4063405289136,8.0,8.0,99.91666666666667,96.25,126.41286062792913,142.17377053511197,110.94995510768152,222.95458765219163,248.1053100341755,394.1906464250857,89.97471746069091,106.52440850078175,76.14035450143744,179.68898894126505,206.8210774307273,370.99271740723293,73.41559377910593,94.1590750896017,60.961348103151636,159.00172589654844,190.44419759504044,314.4601023369072,32.52585598638447,-4.6022395570895105,0.5142446060404434,95.14938667660469,94.08574592241142,35.27647368756533,46.081699370079015,28.960422800266493,35.844343041324464,451.76848358655064,426.5578779286866,25.21060565786405,1.0209995582047773,96.54360620885429,1.2554337318524005,WandBantenna,capture-level joint-dtag trajectory fit for same layout,116.24444552864614,45.225247414275344
phase1c_common_mode,T4_joint_dtag,R09,BSDC91,ok,1200,119.89223,119.89223,44.992439000000125,-0.9999999999999991,62.991902346555186,67.93421889258963,233.2117083317096,8.0,8.0,99.33333333333333,92.91666666666667,140.7110767649146,161.65298051869425,120.80937725064683,254.06954047042348,295.6299869641385,940.7500311500859,109.75410409556302,133.94087789119703,91.11430803906323,222.17853311771213,266.1457035371467,938.2310788885927,72.72514596270226,90.50705685366634,65.40881410019665,143.5527626950724,167.6456631222913,467.73573129111855,30.902499711974183,-43.47220290790369,-6.272793475728982,122.80399973859797,79.41631259950687,43.34924807205745,61.843415852499604,29.512045327384318,54.34746787937422,592.1951966043587,553.6949659866829,38.50023061767581,2.216414632427488,93.70284103183226,1.2429369587250443,WandCantenna,capture-level joint-dtag trajectory fit for same layout,70.34562916858954,53.87431129348978
phase1c_common_mode,T4_joint_dtag,R10,BS2DCE,ok,1200,119.877072,119.877072,45.32070900000012,-0.9999999999999991,62.991902346555186,72.9062447591771,157.84059862777877,8.0,8.0,100.0,95.16666666666667,112.64868682137812,124.73567458055842,106.82549023204264,175.82187434766522,204.62578728496007,594.4711172213126,67.11056096750934,78.15728723692789,62.35865379718025,117.4618687609823,133.05819980381608,443.18443408801,80.29783504540778,97.21330652143934,73.27221005454135,151.80953372242658,178.7391721504192,396.21139129566427,1.9602901986549681,-53.626265178139505,39.71601673272428,49.03048263762133,81.11802569683658,46.12097724197866,77.91396003215496,32.577127153741635,70.77652120796267,456.8876832372926,426.7170323193636,30.17065091792898,3.0704149889045262,77.0149436492641,1.4332165308444977,WandBantenna,capture-level joint-dtag trajectory fit for same layout,90.04224226800855,59.21788306422589
phase1c_common_mode,T4_joint_dtag,R10,BSDC91,ok,1200,119.875112,119.875112,45.32070900000012,-0.9999999999999991,62.991902346555186,73.03818880197056,190.12805828026796,8.0,8.0,99.75,93.25,104.90029377882296,115.78410414718847,97.7763176894586,174.26209472955748,198.2345893019687,334.4133202830642,61.534688646561115,72.67323975734332,52.1395388468738,118.70258959915648,139.4909898670754,230.03620232554908,75.49080407504447,90.13633560523014,69.40519607208307,139.65871014363657,165.44775852431576,331.76583932209724,-1.5572226053366458,-51.319275125678686,34.35696976760668,40.34928927461935,74.13144107401394,49.73858305679611,71.48477450529374,44.37281951138536,56.04574805177208,586.1781063868724,553.8715010178662,32.306605369006206,2.5532020849683064,73.94181584976495,1.5516726141879706,WandCantenna,capture-level joint-dtag trajectory fit for same layout,41.851706140615335,49.97374507359621
phase1c_common_mode,T4_joint_dtag,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.532481000000125,-0.9999999999999991,62.991902346555186,66.2464071405137,184.21656184013642,8.0,8.0,100.0,95.67027477102414,121.72563885359416,138.85601359491915,112.11262067165897,187.11830134977976,220.18577559213148,539.0541474810556,78.49456611890533,90.70311568865897,70.10685079611535,138.62443070727556,158.04724904326915,505.19628447041725,77.44457649312963,105.13770644180005,58.51326699710114,158.43897123822944,196.1608961994384,512.4803822914014,41.208351882125925,-49.585805008798864,45.97452390017888,54.63428274684537,92.7488431833666,37.86878164682035,109.40721654178832,79.44084251065777,75.22693382438649,430.0221719305497,426.83528905095636,3.186882879593327,2.398880006306282,67.5457349713704,2.790923649192827,WandBantenna,capture-level joint-dtag trajectory fit for same layout,93.8458185617696,45.8511814293517
phase1c_common_mode,T4_joint_dtag,R11,BSDC91,ok,1200,119.889927,119.889927,45.532481000000125,-0.9999999999999991,62.991902346555186,58.925859020890755,145.1049997818348,8.0,8.0,99.91666666666667,92.75,113.77058317553242,126.42409626149917,106.72284986665227,179.02494799336222,203.39000345416216,776.038448069891,71.64169671448215,81.93987924293072,65.9712190699469,118.0864111600934,133.8034513547628,744.6367545527804,79.7744682750548,96.2751697229911,72.35240461398115,147.8207094621721,178.13532234093643,389.1933585964266,32.12604272586716,-53.12273563919956,41.71497224350583,53.54433458844026,80.32596184829764,32.83617194937413,93.37764379864062,73.0360150147547,58.181825960950505,567.4808914649736,553.6363941006041,13.844497364369545,0.7520570484472371,66.06674418879341,1.5949880584464713,WandCantenna,capture-level joint-dtag trajectory fit for same layout,41.51163240752578,50.68946868756608
phase1c_common_mode,T4_joint_dtag,R12,BS2DCE,ok,1200,119.897244,119.897244,46.919825000000145,-0.9999999999999991,62.991902346555186,74.8442766230857,141.7270810149284,8.0,8.0,100.0,94.58333333333333,128.61264721015942,148.05156456575452,112.0720289801128,223.4270230208541,270.7261094449852,455.7972247946162,63.45010143694953,74.24107087338461,55.59938089299895,117.23661413819023,137.78698848570872,288.1031856734396,97.71462643171219,128.09187782970807,76.65832533000832,211.6588613977007,263.94699196725304,453.52618839235686,28.05497456718354,-53.90678319840136,13.60894505684166,54.94776146201802,116.24477880019674,39.038201323723065,48.7541773292226,36.59705652069358,32.21219118704039,473.9642180744551,426.6045066802023,47.35971139425283,5.551234403651442,102.50025973518885,1.1252723556226834,WandBantenna,capture-level joint-dtag trajectory fit for same layout,79.26682051653518,51.14275535833419
phase1c_common_mode,T4_joint_dtag,R12,BSDC91,ok,1200,119.874834,119.874834,46.919825000000145,-0.9999999999999991,62.991902346555186,77.12774921632604,195.14187306045682,8.0,8.0,99.83333333333333,92.33333333333333,125.58817022168914,140.02181677729453,116.49690217616204,206.34470915872808,230.20893560094788,502.27875315480946,65.81430112281033,76.37383816723568,60.34169802279874,111.06945516768725,130.575507139217,362.94532540343045,95.08535174575596,117.35904744509106,82.94572366788054,190.17054327346926,216.19661555428658,495.72601828774486,29.009938141285694,-43.016007118599155,15.11427033906932,52.85083805484709,109.23695838110558,44.426420360441945,45.75561080614611,34.18280520038342,30.41564973621564,614.3140907644205,553.7084909208136,60.60559984360691,3.100788827623209,95.28560892137854,1.9823281712196834,WandCantenna,capture-level joint-dtag trajectory fit for same layout,29.858920463312643,60.456815679738654
phase1c_common_mode,T4_joint_dtag,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91356400000014,-0.9999999999999991,62.991902346555186,62.6626581245141,138.59121204613191,8.0,8.0,99.6669442131557,92.5895087427144,100.70461594059404,117.47804419123419,86.61759378860238,188.30992525227992,224.99696028763333,361.4918852346297,60.569398005587374,74.70039376973884,49.67562144143434,113.45435653307669,159.78730337150384,264.2494856598313,68.83183146394097,90.66941070528438,52.803708866423676,151.87617924786332,189.74286382725495,323.03382421380104,10.96304180696368,-5.024229958032362,-4.833279862879722,66.50899019178554,90.56781382072123,31.90117040308619,47.03378064119742,20.429105335843143,42.365412503377115,433.03458363464154,426.6190939320114,6.415489702630111,0.3613116819285708,66.98406335169324,1.199078853392363,WandBantenna,capture-level joint-dtag trajectory fit for same layout,102.4099905316407,48.87204376981326
phase1c_common_mode,T4_joint_dtag,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91356400000014,-0.9999999999999991,62.991902346555186,65.81142970905586,155.58198796201881,8.0,8.0,99.91666666666667,93.58333333333333,110.6224341439515,120.44858317545628,106.22134497468801,172.04241958244117,190.50721728647167,378.80671996922086,63.207383762666915,73.33246343888247,57.04743755467132,111.80548245193023,132.4645878343515,211.94474078140126,78.04877185590635,95.55213757399557,70.14675157914496,154.8839305075969,173.86403710582817,357.343350473025,10.099376177668027,-35.91002076652797,-7.4340827789833686,61.38349537735307,88.58454015309754,38.16814973635147,69.54628956294243,15.05821811325456,67.89651286499395,572.2052069299543,553.7730671043523,18.432139825602007,2.8179185655070085,73.9331226669276,1.8393501974007047,WandCantenna,capture-level joint-dtag trajectory fit for same layout,56.01424528904586,47.64298280570348
phase1c_common_mode,T4_joint_dtag,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.9999999999999991,62.991902346555186,75.66715736983033,176.23244582141342,8.0,8.0,99.91673605328893,95.33721898417986,116.89809711017324,130.91940779446264,107.45032065123655,196.95466290852912,227.14391883895678,388.70243508168863,52.95177651615306,60.684935748011206,48.34933732663375,90.77348540913052,106.40602148613273,237.46846611227127,94.5453612439332,116.00530121728298,84.88051845335144,187.2241986041455,216.72556500404272,343.42307564688025,-5.107663309580685,-75.69326702018655,14.267935158366374,48.2316372449142,87.94429508324326,33.609312647018164,65.42812971397728,13.809468303009956,63.95419253698071,457.5887181753187,426.6869781141473,30.901740061171438,3.076242585418013,77.99111440248747,2.261913706574436,WandBantenna,capture-level joint-dtag trajectory fit for same layout,77.69180205302207,46.80333595892147
