case_id,layout_name,ID,frame_index,d_tag_mm,residual_rms_mm,anchors_input
production_v4io_joint,production_v4io,ID02,100,-7.883583006212711,38.95303378579085,8
production_v4io_joint,production_v4io,ID02,120,2.6930565222413896,41.99302147706078,8
production_v4io_joint,production_v4io,ID02,140,11.691119362918284,85.48318553992534,8
production_v4io_joint,production_v4io,ID02,160,17.841004293737434,52.374100668951556,8
production_v4io_joint,production_v4io,ID02,180,5.196911163407081,33.78636996719004,8
production_v4io_joint,production_v4io,ID02,200,29.428711753898064,35.20364576280169,8
production_v4io_joint,production_v4io,ID02,220,20.478022550348236,34.310615911614484,8
production_v4io_joint,production_v4io,ID02,240,31.85742555448714,50.44106595097234,8
production_v4io_joint,production_v4io,ID02,260,-9.932012044987747,63.38120593322955,8
production_v4io_joint,production_v4io,ID02,280,11.795311966839858,134.38890179041127,8
production_v4io_joint,production_v4io,ID02,300,27.73532604401383,42.11121244650284,8
production_v4io_joint,production_v4io,ID02,320,3.3426419537105883,46.31604212596645,8
production_v4io_joint,production_v4io,ID02,340,9.95738465787435,63.59565786612455,8
production_v4io_joint,production_v4io,ID02,360,27.15568855762256,60.59037304555253,8
production_v4io_joint,production_v4io,ID02,380,0.019996652021025248,35.367089538270136,8
production_v4io_joint,production_v4io,ID02,400,27.687262034248896,57.46821273844495,8
production_v4io_joint,production_v4io,ID02,420,31.790408992644082,43.996384612813785,8
production_v4io_joint,production_v4io,ID02,440,14.672283678634951,50.707666408434775,8
production_v4io_joint,production_v4io,ID02,460,10.984611924118864,54.00872783061199,8
production_v4io_joint,production_v4io,ID02,480,3.583114280449928,50.05949943747346,8
production_v4io_joint,production_v4io,ID02,500,27.06443812663437,30.625305918337787,8
production_v4io_joint,production_v4io,ID02,520,21.005665601923038,50.27508243252701,8
production_v4io_joint,production_v4io,ID02,540,27.824824159182693,35.155441843906566,8
production_v4io_joint,production_v4io,ID02,560,31.90612979403971,153.33584830370899,8
production_v4io_joint,production_v4io,ID02,580,11.39974342085351,47.88220639788063,8
production_v4io_joint,production_v4io,ID02,600,14.14597504145169,51.728939973475995,8
production_v4io_joint,production_v4io,ID02,620,30.61952647067596,41.26595721537859,8
production_v4io_joint,production_v4io,ID02,640,11.67794828590791,50.026887118912434,8
production_v4io_joint,production_v4io,ID02,660,6.723861175475601,33.611807369987126,8
production_v4io_joint,production_v4io,ID02,680,12.605288969756083,62.34849983323905,8
production_v4io_joint,production_v4io,ID02,700,3.6968464187167847,44.52124684055045,8
production_v4io_joint,production_v4io,ID02,720,25.460052506316636,78.45942382415082,8
production_v4io_joint,production_v4io,ID02,740,72.73275349428341,112.11854330794434,8
production_v4io_joint,production_v4io,ID02,760,22.631900543436675,30.558772879057233,8
production_v4io_joint,production_v4io,ID02,780,20.755307948086212,70.6772372544284,8
production_v4io_joint,production_v4io,ID02,800,-9.002013612182132,52.30361929643699,7
production_v4io_joint,production_v4io,ID02,820,19.378579653290146,45.86963559817167,8
production_v4io_joint,production_v4io,ID02,840,17.62463693313956,82.62301565389278,8
production_v4io_joint,production_v4io,ID02,860,25.90041675875373,40.07933940366819,8
production_v4io_joint,production_v4io,ID02,880,19.70058817792962,46.430162051389665,8
production_v4io_joint,production_v4io,ID02,900,5.639401355744666,25.595578223113726,8
production_v4io_joint,production_v4io,ID02,920,27.586766779714395,65.78016412192858,8
production_v4io_joint,production_v4io,ID02,940,25.4364154933181,44.09464016638942,8
production_v4io_joint,production_v4io,ID02,960,19.613998833567365,47.22942096271537,8
production_v4io_joint,production_v4io,ID02,980,27.41533105693209,43.271457384493,8
