case_id,layout_name,case_kind,fixed_tag_delay_mm,tag_method,point_estimator,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_input_median,anchors_used_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,d_tag_frame_median_mm,d_tag_frame_p25_mm,d_tag_frame_p75_mm,d_tag_frame_iqr_mm,d_tag_frame_p5_mm,d_tag_frame_p95_mm,d_tag_frame_mean_mm,d_tag_frame_std_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,ok,1201,780.1104092829277,1109.0428993347705,-916.2204721999276,780.1104092829266,1109.042899334771,-916.2204721999282,782.5624883591432,1108.4807914507453,-917.0090611603778,22.306660594528864,22.10887483507931,21.715739256160795,38.18327886384658,29.857813117571258,70.79122331458075,8.0,8.0,100.0,91.84013322231473,59.87857178433041,128.52090817268618,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-88.89485387284594,1091.4303849340695,-935.4336565545709,-63.9057945,1133.4998500000002,-956.9902950000001,-24.989059372845944,-42.06946506593067,21.556638445429144,33.002147648396665,42.06946506593067,53.46944585779934,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,32.23488410506529,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,ok,1201,787.5848553345465,1209.5059394355033,-1357.4121783400726,787.5848553345458,1209.5059394355026,-1357.41217834007,793.5683071088898,1212.4847443939427,-1357.3216471637838,36.872566500966876,28.16968275543902,24.421533127373987,52.43594632693996,38.959582096140295,102.27370557173766,8.0,8.0,100.0,91.3405495420483,81.2641202888508,128.13670400173118,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,16.440931874760736,1531.4277094672284,-925.160488517964,-43.6886845,1590.1300500000002,-956.35754,60.12961637476074,-58.702340532771814,31.19705148203593,67.7408797296632,58.702340532771814,89.63699889317023,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,41.32396532600986,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,ok,1200,1549.2599017126863,1071.5305850483633,-864.0966313206897,1549.2599017126843,1071.530585048364,-864.0966313206892,1553.1451106562527,1076.0208299803621,-865.0120025067399,30.62448389982347,35.28927680306589,45.79539786430701,65.42484648024882,49.11262056008265,130.82517586183414,8.0,8.0,99.83333333333333,91.66666666666666,98.45699521165278,132.33578567221605,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-174.15725699606014,1046.1984872714052,-169.66645415976268,-189.628155,1139.0976,-197.96616,15.470898003939851,-92.8991127285949,28.299705840237323,32.25247332674306,92.8991127285949,98.33853355349802,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,8.781571037865104,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,ok,1201,1558.6644034860876,1090.1780650118094,-813.1630658325887,1558.6644034860878,1090.1780650118098,-813.1630658325886,1560.5658798924153,1094.5266832441073,-814.3301837442036,22.704040785071765,33.92867561596186,27.661091223324703,49.31292391136889,30.084466144530982,109.17287134256433,8.0,8.0,99.91673605328893,91.9233971690258,106.73530000990522,131.39966628957762,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-156.76130498002567,995.124572820734,-158.7468675345708,-198.69532,1132.6278,-194.690585,41.93401501997434,-137.503227179266,35.94371746542919,55.23053902443858,137.503227179266,148.18080147455967,-1.0000000000000009,1.0,0.9582672713308588,208.15261748624962,8.6867767073252,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,ok,1201,1555.0561216341453,1073.629623717338,-861.2593951698049,1555.0561216341464,1073.6296237173392,-861.2593951698059,1567.3636736252095,1090.6127152704305,-863.452299461451,43.09249827883732,54.3391939046722,39.1882199899844,79.65819473289972,46.1656009532328,184.7777798203261,8.0,8.0,99.91673605328893,95.58701082431307,114.47297994964303,138.41545206328735,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-172.4533568078342,1043.3847765559901,-163.73081654901011,-200.165335,1132.2551,-184.312585,27.711978192165788,-88.87032344400995,20.581768450989898,34.51902269609085,88.87032344400995,95.33885523193669,-1.0000000000000009,1.0,0.9582672713308588,209.439366523459,8.740476255760337,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,ok,1201,1545.0952359228659,1084.0078434343166,-849.3935828129047,1545.095235922867,1084.0078434343175,-849.3935828129034,1546.7332421358285,1085.6942282957425,-849.6759952251932,23.500939042046827,35.118231508455644,34.796018174936286,54.738900253567245,37.961033685547065,107.26791775139199,8.0,8.0,99.91673605328893,89.75853455453789,88.46167170923654,126.20414160870531,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-161.6332848144524,1031.3119607359922,-172.9447924427634,-184.85465499999998,1122.0572,-185.78015499999998,23.221370185547585,-90.74523926400775,12.835362557236579,26.532594393876167,90.74523926400775,94.544576863784,-1.0000000000000009,1.0,0.9582672713308588,193.9946298264024,8.095925249815744,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,ok,1199,1429.4350739255194,1100.5957737293181,-110.0128247598095,1429.4350739255199,1100.595773729317,-110.0128247598096,1438.542493090545,1089.5756537997488,-115.67943648634179,44.027111907242606,47.27697040305602,35.48665318833825,73.70753738861241,52.12728221024292,155.6646526735111,8.0,8.0,99.83319432860718,92.49374478732277,121.13781544165636,152.2107998191037,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-147.24912308474427,290.843344347481,-281.7366208073586,-180.39839999999998,209.45865500000002,-328.203235,33.14927691525571,81.38468934748096,46.46661419264143,57.079074927087696,81.38468934748096,99.40567616951293,-1.0000000000000009,1.0,0.9582672713308588,746.0479146483464,31.13461519619808,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,ok,1199,1478.859936805864,981.2173279468077,-166.92138093383318,1478.859936805863,981.2173279468077,-166.92138093383326,1481.0471327246585,986.1526821531146,-167.79364310649086,28.031618211724314,37.68730778896399,32.321240934334426,57.01550143148155,41.0514779047414,101.20742577857584,8.0,8.0,99.83319432860718,92.91075896580485,97.22376175314318,137.85774385430878,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-268.7115387572079,349.5964978206962,-240.17266178077875,-295.4243,206.90585,-224.00141000000002,26.712761242792112,142.6906478206962,-16.171251780778732,31.22628696101661,142.6906478206962,146.0674569261124,-1.0000000000000009,1.0,0.9582672713308588,758.3430541074473,31.647724915193994,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,ok,1201,1587.122615253331,1042.0541550740975,-54.62649334780707,1587.1226152533307,1042.054155074098,-54.626493347807035,1588.0808208667936,1041.8210380730322,-74.1239010997448,34.98381114800534,46.20141460944364,87.05992204487528,104.58426163057601,50.257603954595055,216.90232381619953,8.0,8.0,99.91673605328893,89.84179850124896,198.6055046391548,226.67814616286392,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-216.0406240704417,237.48697867183188,-127.52587168108948,-188.530555,205.96057000000002,-114.135095,-27.510069070441716,31.52640867183186,-13.390776681089477,30.596025891989363,31.52640867183186,43.93212086989016,-1.0000000000000009,1.0,0.9582672713308588,747.0845615290667,31.177877299196894,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
production_v4io_fixed_112mm,production_v4io,fixed,112.0,T4_fixed_dtag,mean,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,ok,1201,1486.0829145592313,1229.333250454943,-26.409214109337285,1486.0829145592304,1229.333250454943,-26.40921410933731,1491.931778135476,1234.0741923172343,-30.185668180769085,37.22561685433705,35.64752487047961,60.378456087013376,79.38545546275317,29.07143437463454,200.6717279989427,8.0,8.0,100.0,91.42381348875936,131.61366520515813,190.45801011794597,112.0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,-23.28576507543903,206.17273656281887,-216.65318570769796,-80.19599149999999,202.56013000000002,-220.692665,56.91022642456096,3.612606562818854,4.0394792923020475,57.053407125672464,3.612606562818854,57.167667355118276,-1.0000000000000009,1.0,0.9582672713308588,741.3886596640334,30.940171772137404,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
