version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_3d_std,circle_3d_rms,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,median_anchors,pct_ge7,pct_ge8
v4-io,ID37,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,high-extra,suspect,ok,1800,458.48483751211097,79.60899220991533,66.81569553597511,51.26403463940975,104.1363315934456,73.44758740108912,1247.3616657513771,2674.4664162940567,-880.9306533553537,-0.9478311979196101,0.1430118244273128,-0.2848923275980739,8.0,99.72222222222223,90.94444444444446
v4-io,ID37,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID37_20260513_173437,high-extra,suspect,ok,1801,537.9711887724194,76.18741150072353,76.60367568293873,60.18176663039121,108.14587605195676,69.88153125464021,1262.9220846973653,2675.286399495187,-860.676193119176,0.93186646396347,-0.11538964950077729,0.3439623847578489,8.0,99.61132704053304,62.46529705719045
v4-io,ID38,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,vertical,ABEF,ok,1800,443.4162805513915,66.90558812426143,26.837996019567253,39.11176786742709,72.24605329601695,88.31269594543716,1416.8878931060176,2503.000807840396,-819.4725519886734,0.03971337811734904,-0.9987771793603629,-0.02944475483793685,8.0,99.83333333333333,91.38888888888889
v4-io,ID38,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID38_20260513_175951,vertical,ABEF,ok,1801,521.4678050459858,70.40814835016099,33.368320502414974,41.49156876613296,78.03946072268879,89.74979298264637,1434.0675754122644,2494.3065995720453,-802.049764390262,-0.04387155646827115,0.9990276355146224,0.004366922384753225,8.0,99.44475291504719,50.80510827318157
v4-io,ID39,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,vertical,BCGF,ok,1800,445.20889251389605,75.54485650562609,64.88659166198377,47.380738609050915,99.7668345755313,85.28646738111354,1600.2958800533427,2696.3071255907207,-878.2198303455666,0.9965731719122988,0.00945320250937054,-0.08217390088693925,8.0,99.77777777777777,92.88888888888889
v4-io,ID39,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID39_20260513_181240,vertical,BCGF,ok,1801,542.5189088225296,70.33885369144005,60.75051344646173,47.027518091298354,93.028640201008,86.61908536282796,1624.863306268158,2690.098373638091,-867.6592167142377,-0.9959854752030138,0.0673425400968913,0.058973854189168715,7.0,99.77790116601888,46.58523042754025
v4-io,ID40,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,vertical,CDHG,ok,1800,442.5862912180245,59.17511588843391,37.47858685282244,36.70414500008796,70.13833769260346,87.90824480203702,1466.2357497641444,2884.0673339365458,-817.9929988383857,-0.04001388469502193,-0.9985322457945264,0.036499906029367035,8.0,99.33333333333333,92.83333333333333
v4-io,ID40,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID40_20260513_180837,vertical,CDHG,ok,1801,526.135277186965,52.80933148296573,34.99940425590194,31.96558629393025,63.392483397864645,86.47511405904152,1475.6220959471561,2883.0214126261903,-826.6193269172944,0.036164819977277045,0.9974527865770974,-0.06148206523527355,7.0,99.66685174902833,48.63964464186563
v4-io,ID41,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,vertical,ADHE,ok,1801,428.978786749298,74.53819096863448,54.93457956598997,49.55591679405231,92.79829040392657,88.93118888681086,1250.9623914055878,2675.7268805586477,-833.8577290584055,-0.9974066656157393,0.0695126020646574,-0.01865319113431499,8.0,99.94447529150472,89.7834536368684
v4-io,ID41,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID41_20260513_180405,vertical,ADHE,ok,1800,524.6634781626964,78.04682676529521,57.28956451357237,46.40311099165308,96.96510487602306,88.05986824093827,1254.950097420279,2674.9606793097537,-815.4316404955957,-0.9959681446797538,0.0830739375664774,-0.033855216442518425,7.0,99.5,46.27777777777778
