version,solver,solver_family,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_mean_mm,err_3d_median_mm,err_3d_p75_mm,err_3d_p90_mm,err_3d_p95_mm,err_3d_p99_mm,err_3d_max_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,filter_rejections_total
v3-lite,T3+F2,external_position_filter,all8,24,28818,28818,86.1070329624414,73.52919572695112,111.05461386625082,148.2303178121297,200.97864315636966,242.63368041557067,252.386106373174,104.21072228810405,46.15702740343457,63.05384600409968,33.007888361676024,59.5715259385547,87.44535939984192,0
v3-lite,T3+F3,external_position_filter,all8,24,28818,28818,86.31165099147624,73.88920444129795,111.10347405595135,148.07464692296853,202.13487935329795,243.0451668248163,252.47641533429612,104.5302411095225,46.48018385066932,63.67936009168409,38.15906999126645,69.1680391969995,87.44535939984192,0
v3-lite,T3+F4,external_position_filter,all8,24,28818,28818,85.7887941865481,73.57309831512472,110.23851540154564,147.24107361466795,200.85423152951907,243.55858538874685,253.56819768463143,103.98617977327127,45.76034168734192,59.50969589286626,24.597934796628948,43.73144377080145,87.44535939984192,0
v3-lite,T3+F5,external_position_filter,all8,24,28818,28818,85.59054063595833,72.85524347575344,110.68838564937403,147.31931965612026,202.4837225121524,243.56894138194502,253.0150496914142,103.88873134924737,45.236377764861984,57.71997490461433,20.780937577083787,37.95554922614076,87.44535939984192,0
v3-lite,T4+F0,external_position_filter,all8,24,28818,28818,91.15825293019502,77.13112031177349,119.8843117277874,153.58299119968612,168.12398783743424,226.6426776273075,243.4688149693256,104.92192198597202,43.2331362649018,66.47309648010639,62.69909376366209,116.07497312910638,86.71866977698079,0
v3-lite,T4+F1,external_position_filter,all8,24,28818,28818,90.7903804122485,74.07201994771083,121.03438569569985,155.95964214752655,174.72134016295485,228.47078343462104,243.6202336000805,105.0720201215943,40.69069798331162,60.58936070105494,30.574885428502906,54.92848451584585,86.71866977698079,0
v3-lite,T4+F2,external_position_filter,all8,24,28818,28818,90.7903804122485,74.07201994771083,121.03438569569985,155.95964214752655,174.72134016295485,228.47078343462104,243.6202336000805,105.0720201215943,40.69069798331162,60.58936070105494,30.574885428502906,54.92848451584585,86.71866977698079,0
v3-lite,T4+F3,external_position_filter,all8,24,28818,28818,91.0467629009899,74.74064702938082,121.19022452587319,156.0322370706245,175.42793369775447,228.57993228486092,243.48893668025613,105.35861022174865,40.66503240635589,61.635605190468254,35.75618456799165,64.75045788897964,86.71866977698079,0
v3-lite,T4+F4,external_position_filter,all8,24,28818,28818,90.53794356078983,73.90787323665265,120.92248740607732,155.42024148299896,173.4779677090631,227.41953591410044,242.6825794299211,104.72337641221937,40.90060151103924,61.01552041072034,21.76160019806505,38.89036739266065,86.71866977698079,0
v3-lite,T4+F5,external_position_filter,all8,24,28818,28818,90.30798175617521,73.37889212940141,120.87764487654516,155.50570701261483,173.0826686146306,227.14175504160178,242.42507715227268,104.56038528548112,40.73975853282293,60.15289123836044,18.67889811034799,33.88318388985187,86.71866977698079,0
v3-lite,T5a,native_range_filter,all8,24,28818,28818,127.9679670768179,126.49707789865508,166.70561301584831,237.21426904711203,250.918817609332,266.1226011057525,270.34039779928065,145.2325341630014,38.22648939625385,101.04926229827312,43.71754280207162,93.93743302463417,90.91924784285251,0
v3-lite,T5b,native_range_filter,all8,24,28818,28818,94.83899839841672,74.48341111413626,112.41661434958772,192.33245116503562,227.0401918238869,318.44981526004386,344.70942124411283,120.66502436831455,34.50020278531109,64.572030235358,35.73725409378622,62.3171747494595,76.65103126159453,6290
v3-lite,T5c,native_range_filter,all8,24,28818,28818,94.83899839841672,74.48341111413626,112.41661434958772,192.33245116503562,227.0401918238869,318.44981526004386,344.70942124411283,120.66502436831455,34.50020278531109,64.572030235358,35.73725409378622,62.3171747494595,76.65103126159453,6290
v3-lite,T5d,native_range_filter,all8,24,28818,28818,127.7539026630317,126.0781672112498,166.4281378916408,236.80750739461092,250.5682083628409,265.8226522983713,270.0529909764368,144.99149551703664,38.230790821205396,100.68954070138352,43.71252137978975,93.93916431973805,90.93000914361312,0
v3-lite,T5e,native_range_filter,all8,24,28818,28818,105.0442157837302,77.60633996332982,128.65035164526176,193.49689701749335,233.66697033896688,322.95065384904245,347.6962521992968,129.30916649701356,39.181437284774596,55.77028425627327,43.75110130097467,92.4254999952841,81.21957084729333,0
v4-io,T1+F0,external_position_filter,all8,24,28818,28818,111.97217707735861,70.77883673503024,146.30229519452047,183.51904943518738,283.6781819641526,347.3495749568834,361.1012766309525,139.32040900394446,42.738240532284365,63.96718135242941,58.642925839111115,105.71174741554805,80.60602578271512,0
v4-io,T1+F1,external_position_filter,all8,24,28818,28818,111.56712968785985,72.22661532348937,145.79314726304833,186.8111661932694,279.5037714894917,343.39850188684926,357.68263466963526,138.66800836794843,40.887159073090885,60.428102413959635,30.368953369013486,54.42794706705193,80.60602578271512,0
v4-io,T1+F2,external_position_filter,all8,24,28818,28818,111.55412236010149,72.22661532348937,145.79314726304833,186.7175134334092,279.5037714894917,343.39850188684926,357.68263466963526,138.65085041503752,40.89539459625679,60.428102413959635,30.368953369013486,54.42794706705193,80.60602578271512,2
v4-io,T1+F3,external_position_filter,all8,24,28818,28818,111.87234224502555,71.58680709775047,146.55413037704275,187.5962991352607,280.4619306228077,343.88100355963525,358.0028506523447,139.05646685818948,41.352158840505865,60.97444023086658,35.6262996524671,64.2667307253569,80.60602578271512,2
v4-io,T1+F4,external_position_filter,all8,24,28818,28818,111.43454447825611,72.11781281989872,144.64893373253386,184.94340285436334,279.51749155453757,343.1505225355806,357.18153368832657,138.48792170372886,40.91618849046059,60.45992829602376,21.409784189754276,38.64869593102034,80.60602578271512,2
v4-io,T1+F5,external_position_filter,all8,24,28818,28818,111.18091861078342,72.22749150772876,146.22366851699144,184.44346555367085,278.49297003870083,342.18782497299003,356.3065510842146,138.16695268241548,40.34593457451829,60.18097800150041,18.389655440810714,34.48129949953051,80.60602578271512,0
v4-io,T2+F0,external_position_filter,all8,24,28818,28818,111.93716607920044,71.05770490749634,146.26452666846052,181.8539208545159,282.8740609658572,347.1343409586689,361.0244173933965,139.02199879168978,42.806730836908194,63.94624139582152,58.93254854942007,106.37996232697304,80.56301364137059,0
v4-io,T2+F1,external_position_filter,all8,24,28818,28818,111.60531979438319,72.45793999419968,145.97038591410134,185.24772174317977,279.6958148748525,343.5769618390581,357.7355142476608,138.64195749718368,40.97115601852546,60.61875536840357,30.852356473166672,55.65004046805491,80.56301364137059,0
v4-io,T2+F2,external_position_filter,all8,24,28818,28818,111.60448274264523,72.45793999419968,145.97038591410134,185.24169497066643,279.6958148748525,343.5769618390581,357.7355142476608,138.6408540100136,40.97130388463617,60.61875536840357,30.852356473166672,55.65004046805491,80.56301364137059,1
v4-io,T2+F3,external_position_filter,all8,24,28818,28818,111.74437851062989,71.65518459467857,146.84052694215396,184.24067374499734,279.9984909514239,344.08031851542603,358.22140046604846,138.79601764284095,41.479047669546475,61.03680270468729,35.65402857278815,64.60957873060872,80.56301364137059,2
v4-io,T2+F4,external_position_filter,all8,24,28818,28818,111.42817554914878,72.38167130176222,144.86502097384732,184.65869094979536,279.5358845448627,343.3486759466863,357.4620563675436,138.4388009901704,40.815728691896645,60.39204587546334,22.204518170655774,39.85581356143668,80.56301364137059,1
v4-io,T2+F5,external_position_filter,all8,24,28818,28818,111.19448444541916,72.39571068502124,146.3032517945717,183.31216200311835,278.2729141511488,342.3364977557955,356.4996603769709,138.11508112293734,40.281623763003665,59.98060157351533,19.567551576927514,37.401510038165085,80.56301364137059,0
v4-io,T3+F0,external_position_filter,all8,24,28818,28818,87.69092523945882,69.1556210729911,118.24747631516799,146.54311882176003,172.98762439595595,277.3226420832391,307.3753919676652,106.61316163322415,45.510369542781035,47.763364583670395,58.73631247742905,102.0387972848806,82.24662816266243,0
v4-io,T3+F1,external_position_filter,all8,24,28818,28818,86.5764826540814,65.84408307190091,121.23370320073552,144.76908573312187,171.47621055320238,274.9603339625674,304.63970826039423,105.49321844945767,43.93432691929954,47.96229220445002,33.272540870639745,58.88162587681203,82.24662816266243,0
v4-io,T3+F2,external_position_filter,all8,24,28818,28818,86.5764826540814,65.84408307190091,121.23370320073552,144.76908573312187,171.47621055320238,274.9603339625674,304.63970826039423,105.49321844945767,43.93432691929954,47.96229220445002,33.272540870639745,58.88162587681203,82.24662816266243,0
v4-io,T3+F3,external_position_filter,all8,24,28818,28818,86.8341404185336,66.78746121948426,121.33779109979241,145.37994194641257,172.72443883368868,275.8309775181058,305.3997005046109,105.80229197157858,44.40800051922896,47.339001556512244,37.64814780249663,65.68220753657747,82.24662816266243,0
v4-io,T3+F4,external_position_filter,all8,24,28818,28818,86.59609586601152,65.76982263532989,121.82802185676582,144.27892155406442,169.97011500688714,275.51046749009305,305.8532450081337,105.57668418720368,43.572569543328676,48.15828220323044,24.02383422146282,42.01622515434981,82.24662816266243,0
v4-io,T3+F5,external_position_filter,all8,24,28818,28818,86.39184001094411,65.18373636867231,120.28051380815887,144.38780965302374,169.92555806125898,275.05495584373983,305.2707733812853,105.35922561112142,42.94331848079506,49.07242989581698,20.976683163787115,38.25223884827136,82.24662816266243,0
v4-io,T4+F0,external_position_filter,all8,24,28818,28818,91.75238110568473,69.69166345867296,132.23926600017904,156.45902196364432,173.9256534240159,254.61513593481038,278.15743862405765,108.90907731948187,37.50063334887878,59.97803987923339,67.43706618523899,120.56527240039958,79.59724289805993,0
v4-io,T4+F1,external_position_filter,all8,24,28818,28818,92.47859418096333,65.74705085977133,135.30085367221244,164.38592605652016,176.58925228798265,253.13946975792624,275.86541673292334,109.94556642907222,37.4313023436104,54.55985587115045,30.190877217739857,54.36152758434463,79.59724289805993,0
v4-io,T4+F2,external_position_filter,all8,24,28818,28818,92.47859418096333,65.74705085977133,135.30085367221244,164.38592605652016,176.58925228798265,253.13946975792624,275.86541673292334,109.94556642907222,37.4313023436104,54.55985587115045,30.190877217739857,54.36152758434463,79.59724289805993,0
v4-io,T4+F3,external_position_filter,all8,24,28818,28818,92.6222168543444,66.53872694399934,136.1905643370218,165.27561788829897,176.0276131014004,253.5625823271435,276.6831739098592,110.16424907069852,37.81320906536102,54.44414512183495,35.51897718547657,64.21415569310001,79.59724289805993,0
v4-io,T4+F4,external_position_filter,all8,24,28818,28818,92.19158682330885,65.94851535343066,134.26091536506698,163.7715422357608,176.051878663491,252.68869758247382,275.44628047087326,109.5965733098413,37.548443253514506,54.394407889738204,21.420803671972394,37.65168587437181,79.59724289805993,0
v4-io,T4+F5,external_position_filter,all8,24,28818,28818,92.0673054207615,64.85025689774389,134.69116156548432,164.10308558576028,175.72585618058247,252.48693644309864,275.3034767088961,109.53050845990366,37.51642426583234,54.45546959028937,18.671991624356203,33.665083920816706,79.59724289805993,0
v4-io,T5a,native_range_filter,all8,24,28818,28818,133.99614085431122,137.97197607693107,178.3863509200705,246.98718932620778,259.7185869775481,272.22368336060407,275.680246330935,152.66277874413367,37.6994909177769,117.87285213011485,43.82344245334815,93.96375328360165,84.26976119619113,0
v4-io,T5b,native_range_filter,all8,24,28818,28818,97.26435789037828,66.80017430861696,122.83384363672116,185.63454045368192,253.63589557668297,313.348842582263,328.2339209449726,122.90570857101268,35.270725058529976,58.221895716626165,32.98000180484317,57.52777389344331,77.37226254712502,5987
v4-io,T5c,native_range_filter,all8,24,28818,28818,97.26435789037828,66.80017430861696,122.83384363672116,185.63454045368192,253.63589557668297,313.348842582263,328.2339209449726,122.90570857101268,35.270725058529976,58.221895716626165,32.98000180484317,57.52777389344331,77.37226254712502,5987
v4-io,T5d,native_range_filter,all8,24,28818,28818,133.776793328788,137.6671485519301,178.16684997578497,246.6098292147836,259.3529134913402,271.9332791427942,275.4108209048708,152.41353889934877,37.64374656389752,117.51437000634431,43.8182467411598,93.95016301117036,84.25419597655846,0
v4-io,T5e,native_range_filter,all8,24,28818,28818,106.4006456976607,76.84165635513952,135.93549452183098,206.6626715617717,242.46311079056667,327.2853824494141,351.2897898386337,132.4117668788261,39.466362672769066,58.945231339831146,43.94371974631106,92.60844775180067,78.31372687284502,0
