version,solver,solver_family,eval_set,n_positions,metric,value_mm,unit
v2,T1+F5,external_position_filter,all8,24,mean_3d_error_mm,108.12336770879767,mm
v2,T1+F5,external_position_filter,all8,24,rmse_3d_error_mm,133.10850204033682,mm
v2,T1+F5,external_position_filter,all8,24,p50_3d_error_mm,72.4429021027816,mm
v2,T1+F5,external_position_filter,all8,24,p90_3d_error_mm,182.40570837283408,mm
v2,T1+F5,external_position_filter,all8,24,p95_3d_error_mm,244.55278051299445,mm
v2,T1+F5,external_position_filter,all8,24,p99_3d_error_mm,342.5172746892864,mm
v2,T1+F5,external_position_filter,all8,24,max_3d_error_mm,368.9464962413373,mm
v2,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,18.929752594000878,mm
v2,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,40.66446133155111,mm
v2,T2+F0,external_position_filter,all8,24,mean_3d_error_mm,109.40120553287782,mm
v2,T2+F0,external_position_filter,all8,24,rmse_3d_error_mm,134.32992100711795,mm
v2,T2+F0,external_position_filter,all8,24,p50_3d_error_mm,81.16658813937607,mm
v2,T2+F0,external_position_filter,all8,24,p90_3d_error_mm,180.10100979621075,mm
v2,T2+F0,external_position_filter,all8,24,p95_3d_error_mm,246.42223869878816,mm
v2,T2+F0,external_position_filter,all8,24,p99_3d_error_mm,346.7282093574891,mm
v2,T2+F0,external_position_filter,all8,24,max_3d_error_mm,373.7066333453144,mm
v2,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,61.77174039600267,mm
v2,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,93.66064227758163,mm
v2,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,108.55270878278525,mm
v2,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,133.58186787002498,mm
v2,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,72.8952049729672,mm
v2,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,184.7622786124947,mm
v2,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,245.17311435953133,mm
v2,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,343.58083942039286,mm
v2,T2+F1,external_position_filter,all8,24,max_3d_error_mm,370.2905491927165,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.60580653346558,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.357304361331614,mm
v2,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,108.55270878278525,mm
v2,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,133.58186787002498,mm
v2,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,72.8952049729672,mm
v2,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,184.7622786124947,mm
v2,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,245.17311435953133,mm
v2,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,343.58083942039286,mm
v2,T2+F2,external_position_filter,all8,24,max_3d_error_mm,370.2905491927165,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.60580653346558,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.357304361331614,mm
v2,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,108.68560403218413,mm
v2,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,133.6826507687868,mm
v2,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,73.88761228465047,mm
v2,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,184.85359037017253,mm
v2,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,245.0360812220776,mm
v2,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,343.8408064826553,mm
v2,T2+F3,external_position_filter,all8,24,max_3d_error_mm,370.6369183272111,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.515999438876534,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,66.00459442321461,mm
v2,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,108.39126616243031,mm
v2,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,133.34234455235892,mm
v2,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,72.80647765624343,mm
v2,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,180.7763336568437,mm
v2,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,244.38055479730053,mm
v2,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,343.4959934718188,mm
v2,T2+F4,external_position_filter,all8,24,max_3d_error_mm,370.185716474866,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.594582406609977,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,51.98247454094143,mm
v2,T2+F5,external_position_filter,all8,24,mean_3d_error_mm,108.09705468654691,mm
v2,T2+F5,external_position_filter,all8,24,rmse_3d_error_mm,133.00433092610365,mm
v2,T2+F5,external_position_filter,all8,24,p50_3d_error_mm,72.38140420054,mm
v2,T2+F5,external_position_filter,all8,24,p90_3d_error_mm,180.25361994753163,mm
v2,T2+F5,external_position_filter,all8,24,p95_3d_error_mm,243.71628479577666,mm
v2,T2+F5,external_position_filter,all8,24,p99_3d_error_mm,342.5136733090285,mm
v2,T2+F5,external_position_filter,all8,24,max_3d_error_mm,369.072389398684,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.38629023829835,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.292682526985594,mm
v2,T3+F0,external_position_filter,all8,24,mean_3d_error_mm,87.89151386325962,mm
v2,T3+F0,external_position_filter,all8,24,rmse_3d_error_mm,106.16767673311105,mm
v2,T3+F0,external_position_filter,all8,24,p50_3d_error_mm,73.99061023337329,mm
v2,T3+F0,external_position_filter,all8,24,p90_3d_error_mm,149.2576741128042,mm
v2,T3+F0,external_position_filter,all8,24,p95_3d_error_mm,205.32257463017135,mm
v2,T3+F0,external_position_filter,all8,24,p99_3d_error_mm,244.21768026873988,mm
v2,T3+F0,external_position_filter,all8,24,max_3d_error_mm,252.90126126989472,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,63.25918576507351,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,114.06922236735274,mm
v2,T3+F1,external_position_filter,all8,24,mean_3d_error_mm,86.00844620998778,mm
v2,T3+F1,external_position_filter,all8,24,rmse_3d_error_mm,104.04929083854786,mm
v2,T3+F1,external_position_filter,all8,24,p50_3d_error_mm,73.06553438243608,mm
v2,T3+F1,external_position_filter,all8,24,p90_3d_error_mm,148.90227892706613,mm
v2,T3+F1,external_position_filter,all8,24,p95_3d_error_mm,201.00039495257045,mm
v2,T3+F1,external_position_filter,all8,24,p99_3d_error_mm,242.14040408135617,mm
v2,T3+F1,external_position_filter,all8,24,max_3d_error_mm,251.79452628183265,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.08563400305033,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.76119503008971,mm
v2,T3+F2,external_position_filter,all8,24,mean_3d_error_mm,86.00844620998778,mm
v2,T3+F2,external_position_filter,all8,24,rmse_3d_error_mm,104.04929083854786,mm
v2,T3+F2,external_position_filter,all8,24,p50_3d_error_mm,73.06553438243608,mm
v2,T3+F2,external_position_filter,all8,24,p90_3d_error_mm,148.90227892706613,mm
v2,T3+F2,external_position_filter,all8,24,p95_3d_error_mm,201.00039495257045,mm
v2,T3+F2,external_position_filter,all8,24,p99_3d_error_mm,242.14040408135617,mm
v2,T3+F2,external_position_filter,all8,24,max_3d_error_mm,251.79452628183265,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.08563400305033,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.76119503008971,mm
v2,T3+F3,external_position_filter,all8,24,mean_3d_error_mm,86.1587778840832,mm
v2,T3+F3,external_position_filter,all8,24,rmse_3d_error_mm,104.31328714158508,mm
v2,T3+F3,external_position_filter,all8,24,p50_3d_error_mm,74.11143928307838,mm
v2,T3+F3,external_position_filter,all8,24,p90_3d_error_mm,148.72858772986,mm
v2,T3+F3,external_position_filter,all8,24,p95_3d_error_mm,202.02940372116922,mm
v2,T3+F3,external_position_filter,all8,24,p99_3d_error_mm,242.52213586690021,mm
v2,T3+F3,external_position_filter,all8,24,max_3d_error_mm,251.89074402561445,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.235451933982674,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,104.12042208440187,mm
v2,T3+F4,external_position_filter,all8,24,mean_3d_error_mm,85.85839028503528,mm
v2,T3+F4,external_position_filter,all8,24,rmse_3d_error_mm,103.99813318804873,mm
v2,T3+F4,external_position_filter,all8,24,p50_3d_error_mm,73.19759988990897,mm
v2,T3+F4,external_position_filter,all8,24,p90_3d_error_mm,147.95719276129537,mm
v2,T3+F4,external_position_filter,all8,24,p95_3d_error_mm,200.94793683196752,mm
v2,T3+F4,external_position_filter,all8,24,p99_3d_error_mm,242.96070702376986,mm
v2,T3+F4,external_position_filter,all8,24,max_3d_error_mm,252.82052832551724,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,24.572590438326785,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,100.94142302885642,mm
v2,T3+F5,external_position_filter,all8,24,mean_3d_error_mm,85.6389194838268,mm
v2,T3+F5,external_position_filter,all8,24,rmse_3d_error_mm,103.8914367194311,mm
v2,T3+F5,external_position_filter,all8,24,p50_3d_error_mm,72.41992657568218,mm
v2,T3+F5,external_position_filter,all8,24,p90_3d_error_mm,148.08454983943875,mm
v2,T3+F5,external_position_filter,all8,24,p95_3d_error_mm,202.51988789884948,mm
v2,T3+F5,external_position_filter,all8,24,p99_3d_error_mm,243.05694995404272,mm
v2,T3+F5,external_position_filter,all8,24,max_3d_error_mm,252.4037681435303,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.75369582423682,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,99.87888600106047,mm
v2,T4+F0,external_position_filter,all8,24,mean_3d_error_mm,91.06020670676862,mm
v2,T4+F0,external_position_filter,all8,24,rmse_3d_error_mm,104.90767433894406,mm
v2,T4+F0,external_position_filter,all8,24,p50_3d_error_mm,76.54077562798277,mm
v2,T4+F0,external_position_filter,all8,24,p90_3d_error_mm,154.72488878455442,mm
v2,T4+F0,external_position_filter,all8,24,p95_3d_error_mm,168.21967577495647,mm
v2,T4+F0,external_position_filter,all8,24,p99_3d_error_mm,226.54575171001588,mm
v2,T4+F0,external_position_filter,all8,24,max_3d_error_mm,243.39847471838775,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,62.73922750446413,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,93.24551969554054,mm
v2,T4+F1,external_position_filter,all8,24,mean_3d_error_mm,90.70698620781724,mm
v2,T4+F1,external_position_filter,all8,24,rmse_3d_error_mm,105.06091083397243,mm
v2,T4+F1,external_position_filter,all8,24,p50_3d_error_mm,73.79951380870082,mm
v2,T4+F1,external_position_filter,all8,24,p90_3d_error_mm,156.82375045065194,mm
v2,T4+F1,external_position_filter,all8,24,p95_3d_error_mm,174.82069335972523,mm
v2,T4+F1,external_position_filter,all8,24,p99_3d_error_mm,228.25939365409138,mm
v2,T4+F1,external_position_filter,all8,24,max_3d_error_mm,243.3798449977722,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.51011477052172,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39950945781094,mm
v2,T4+F2,external_position_filter,all8,24,mean_3d_error_mm,90.70698620781724,mm
v2,T4+F2,external_position_filter,all8,24,rmse_3d_error_mm,105.06091083397243,mm
v2,T4+F2,external_position_filter,all8,24,p50_3d_error_mm,73.79951380870082,mm
v2,T4+F2,external_position_filter,all8,24,p90_3d_error_mm,156.82375045065194,mm
v2,T4+F2,external_position_filter,all8,24,p95_3d_error_mm,174.82069335972523,mm
v2,T4+F2,external_position_filter,all8,24,p99_3d_error_mm,228.25939365409138,mm
v2,T4+F2,external_position_filter,all8,24,max_3d_error_mm,243.3798449977722,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.51011477052172,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39950945781094,mm
v2,T4+F3,external_position_filter,all8,24,mean_3d_error_mm,90.96306366502279,mm
v2,T4+F3,external_position_filter,all8,24,rmse_3d_error_mm,105.35082549217078,mm
v2,T4+F3,external_position_filter,all8,24,p50_3d_error_mm,74.4857604891188,mm
v2,T4+F3,external_position_filter,all8,24,p90_3d_error_mm,156.85392973284556,mm
v2,T4+F3,external_position_filter,all8,24,p95_3d_error_mm,175.5933549238764,mm
v2,T4+F3,external_position_filter,all8,24,p99_3d_error_mm,228.44417699896087,mm
v2,T4+F3,external_position_filter,all8,24,max_3d_error_mm,243.32241750129413,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.789822546692335,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,56.78991297309846,mm
v2,T4+F4,external_position_filter,all8,24,mean_3d_error_mm,90.47213351312861,mm
v2,T4+F4,external_position_filter,all8,24,rmse_3d_error_mm,104.74294659769927,mm
v2,T4+F4,external_position_filter,all8,24,p50_3d_error_mm,73.66514187765847,mm
v2,T4+F4,external_position_filter,all8,24,p90_3d_error_mm,156.42308509872544,mm
v2,T4+F4,external_position_filter,all8,24,p95_3d_error_mm,173.65308722421432,mm
v2,T4+F4,external_position_filter,all8,24,p99_3d_error_mm,227.3231921045701,mm
v2,T4+F4,external_position_filter,all8,24,max_3d_error_mm,242.5756032349526,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.764824232573524,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,36.08651101475267,mm
v2,T4+F5,external_position_filter,all8,24,mean_3d_error_mm,90.2366703864527,mm
v2,T4+F5,external_position_filter,all8,24,rmse_3d_error_mm,104.57095983610901,mm
v2,T4+F5,external_position_filter,all8,24,p50_3d_error_mm,73.13473370506227,mm
v2,T4+F5,external_position_filter,all8,24,p90_3d_error_mm,156.45507377573776,mm
v2,T4+F5,external_position_filter,all8,24,p95_3d_error_mm,173.27770669752258,mm
v2,T4+F5,external_position_filter,all8,24,p99_3d_error_mm,227.03662997160288,mm
v2,T4+F5,external_position_filter,all8,24,max_3d_error_mm,242.29533043756769,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,18.67270682703935,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,33.86423662090131,mm
v2,T5a,native_range_filter,all8,24,mean_3d_error_mm,127.9461424546363,mm
v2,T5a,native_range_filter,all8,24,rmse_3d_error_mm,145.24736038184142,mm
v2,T5a,native_range_filter,all8,24,p50_3d_error_mm,126.54084638523557,mm
v2,T5a,native_range_filter,all8,24,p90_3d_error_mm,237.3880288424447,mm
v2,T5a,native_range_filter,all8,24,p95_3d_error_mm,251.0652612157361,mm
v2,T5a,native_range_filter,all8,24,p99_3d_error_mm,266.22118400786593,mm
v2,T5a,native_range_filter,all8,24,max_3d_error_mm,270.4287902445758,mm
v2,T5a,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.706309002176816,mm
v2,T5a,native_range_filter,all8,24,repeatability_d3_std_p95_mm,58.877501107957514,mm
v2,T5b,native_range_filter,all8,24,mean_3d_error_mm,94.72245740750425,mm
v2,T5b,native_range_filter,all8,24,rmse_3d_error_mm,120.63584147674565,mm
v2,T5b,native_range_filter,all8,24,p50_3d_error_mm,74.38085190880693,mm
v2,T5b,native_range_filter,all8,24,p90_3d_error_mm,192.57315248610334,mm
v2,T5b,native_range_filter,all8,24,p95_3d_error_mm,227.06963935615593,mm
v2,T5b,native_range_filter,all8,24,p99_3d_error_mm,318.32753905138435,mm
v2,T5b,native_range_filter,all8,24,max_3d_error_mm,344.5438997374304,mm
v2,T5b,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.20342769123111,mm
v2,T5b,native_range_filter,all8,24,repeatability_d3_std_p95_mm,61.5312950988776,mm
v2,T5c,native_range_filter,all8,24,mean_3d_error_mm,94.72245740750425,mm
v2,T5c,native_range_filter,all8,24,rmse_3d_error_mm,120.63584147674565,mm
v2,T5c,native_range_filter,all8,24,p50_3d_error_mm,74.38085190880693,mm
v2,T5c,native_range_filter,all8,24,p90_3d_error_mm,192.57315248610334,mm
v2,T5c,native_range_filter,all8,24,p95_3d_error_mm,227.06963935615593,mm
v2,T5c,native_range_filter,all8,24,p99_3d_error_mm,318.32753905138435,mm
v2,T5c,native_range_filter,all8,24,max_3d_error_mm,344.5438997374304,mm
v2,T5c,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.20342769123111,mm
v2,T5c,native_range_filter,all8,24,repeatability_d3_std_p95_mm,61.5312950988776,mm
v2,T5d,native_range_filter,all8,24,mean_3d_error_mm,127.71965969902247,mm
v2,T5d,native_range_filter,all8,24,rmse_3d_error_mm,144.98965813806592,mm
v2,T5d,native_range_filter,all8,24,p50_3d_error_mm,126.1183450044075,mm
v2,T5d,native_range_filter,all8,24,p90_3d_error_mm,236.96146439208056,mm
v2,T5d,native_range_filter,all8,24,p95_3d_error_mm,250.67209538052612,mm
v2,T5d,native_range_filter,all8,24,p99_3d_error_mm,265.90403822442,mm
v2,T5d,native_range_filter,all8,24,max_3d_error_mm,270.1318754922423,mm
v2,T5d,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.70325279928838,mm
v2,T5d,native_range_filter,all8,24,repeatability_d3_std_p95_mm,58.90655733252968,mm
v2,T5e,native_range_filter,all8,24,mean_3d_error_mm,105.23110613132776,mm
v2,T5e,native_range_filter,all8,24,rmse_3d_error_mm,129.69785842758068,mm
v2,T5e,native_range_filter,all8,24,p50_3d_error_mm,77.41363028076242,mm
v2,T5e,native_range_filter,all8,24,p90_3d_error_mm,194.5751905271061,mm
v2,T5e,native_range_filter,all8,24,p95_3d_error_mm,234.80050873645118,mm
v2,T5e,native_range_filter,all8,24,p99_3d_error_mm,324.12368206949424,mm
v2,T5e,native_range_filter,all8,24,max_3d_error_mm,348.88133964026946,mm
v2,T5e,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.760360593990484,mm
v2,T5e,native_range_filter,all8,24,repeatability_d3_std_p95_mm,60.61908841529827,mm
v3-full,T1+F0,external_position_filter,all8,24,mean_3d_error_mm,139.07613675172757,mm
v3-full,T1+F0,external_position_filter,all8,24,rmse_3d_error_mm,160.23648404982853,mm
v3-full,T1+F0,external_position_filter,all8,24,p50_3d_error_mm,116.22856150375847,mm
v3-full,T1+F0,external_position_filter,all8,24,p90_3d_error_mm,238.1471412029642,mm
v3-full,T1+F0,external_position_filter,all8,24,p95_3d_error_mm,291.5686173252453,mm
v3-full,T1+F0,external_position_filter,all8,24,p99_3d_error_mm,346.99605029544927,mm
v3-full,T1+F0,external_position_filter,all8,24,max_3d_error_mm,361.23908561599,mm
v3-full,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,64.49394894570466,mm
v3-full,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,95.68860038973116,mm
v3-full,T1+F1,external_position_filter,all8,24,mean_3d_error_mm,138.66444840451572,mm
v3-full,T1+F1,external_position_filter,all8,24,rmse_3d_error_mm,159.70950946117296,mm
v3-full,T1+F1,external_position_filter,all8,24,p50_3d_error_mm,121.70059369730058,mm
v3-full,T1+F1,external_position_filter,all8,24,p90_3d_error_mm,235.61265286644763,mm
v3-full,T1+F1,external_position_filter,all8,24,p95_3d_error_mm,289.02289288233413,mm
v3-full,T1+F1,external_position_filter,all8,24,p99_3d_error_mm,342.9667300321474,mm
v3-full,T1+F1,external_position_filter,all8,24,max_3d_error_mm,356.7988545084156,mm
v3-full,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.596970254107234,mm
v3-full,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.99061256088775,mm
v3-full,T1+F2,external_position_filter,all8,24,mean_3d_error_mm,138.66444840451572,mm
v3-full,T1+F2,external_position_filter,all8,24,rmse_3d_error_mm,159.70950946117296,mm
v3-full,T1+F2,external_position_filter,all8,24,p50_3d_error_mm,121.70059369730058,mm
v3-full,T1+F2,external_position_filter,all8,24,p90_3d_error_mm,235.61265286644763,mm
v3-full,T1+F2,external_position_filter,all8,24,p95_3d_error_mm,289.02289288233413,mm
v3-full,T1+F2,external_position_filter,all8,24,p99_3d_error_mm,342.9667300321474,mm
v3-full,T1+F2,external_position_filter,all8,24,max_3d_error_mm,356.7988545084156,mm
v3-full,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.596970254107234,mm
v3-full,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.99061256088775,mm
v3-full,T1+F3,external_position_filter,all8,24,mean_3d_error_mm,138.44038319139173,mm
v3-full,T1+F3,external_position_filter,all8,24,rmse_3d_error_mm,159.51014763159498,mm
v3-full,T1+F3,external_position_filter,all8,24,p50_3d_error_mm,120.93273166411629,mm
v3-full,T1+F3,external_position_filter,all8,24,p90_3d_error_mm,234.91415442571602,mm
v3-full,T1+F3,external_position_filter,all8,24,p95_3d_error_mm,288.6179034393161,mm
v3-full,T1+F3,external_position_filter,all8,24,p99_3d_error_mm,344.1395110335004,mm
v3-full,T1+F3,external_position_filter,all8,24,max_3d_error_mm,358.421759764619,mm
v3-full,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.854311709637926,mm
v3-full,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,70.84188486944613,mm
v3-full,T1+F4,external_position_filter,all8,24,mean_3d_error_mm,138.50334915728533,mm
v3-full,T1+F4,external_position_filter,all8,24,rmse_3d_error_mm,159.61226576786797,mm
v3-full,T1+F4,external_position_filter,all8,24,p50_3d_error_mm,121.40219250107891,mm
v3-full,T1+F4,external_position_filter,all8,24,p90_3d_error_mm,236.1356284594129,mm
v3-full,T1+F4,external_position_filter,all8,24,p95_3d_error_mm,289.01688258647374,mm
v3-full,T1+F4,external_position_filter,all8,24,p99_3d_error_mm,342.38241808646666,mm
v3-full,T1+F4,external_position_filter,all8,24,max_3d_error_mm,356.0762476057121,mm
v3-full,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,24.393981905306845,mm
v3-full,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.90096465971159,mm
v3-full,T1+F5,external_position_filter,all8,24,mean_3d_error_mm,138.56379924584735,mm
v3-full,T1+F5,external_position_filter,all8,24,rmse_3d_error_mm,159.72548804331083,mm
v3-full,T1+F5,external_position_filter,all8,24,p50_3d_error_mm,122.72415844401567,mm
v3-full,T1+F5,external_position_filter,all8,24,p90_3d_error_mm,235.7479170203115,mm
v3-full,T1+F5,external_position_filter,all8,24,p95_3d_error_mm,289.718940667547,mm
v3-full,T1+F5,external_position_filter,all8,24,p99_3d_error_mm,342.18172914472524,mm
v3-full,T1+F5,external_position_filter,all8,24,max_3d_error_mm,355.5465410610944,mm
v3-full,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.20246339398018,mm
v3-full,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,41.56043465522899,mm
v3-full,T2+F0,external_position_filter,all8,24,mean_3d_error_mm,138.82817465825107,mm
v3-full,T2+F0,external_position_filter,all8,24,rmse_3d_error_mm,159.8156859424805,mm
v3-full,T2+F0,external_position_filter,all8,24,p50_3d_error_mm,116.82194649622153,mm
v3-full,T2+F0,external_position_filter,all8,24,p90_3d_error_mm,235.46520225110322,mm
v3-full,T2+F0,external_position_filter,all8,24,p95_3d_error_mm,291.6223136828984,mm
v3-full,T2+F0,external_position_filter,all8,24,p99_3d_error_mm,347.16241995693696,mm
v3-full,T2+F0,external_position_filter,all8,24,max_3d_error_mm,361.2669008840378,mm
v3-full,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,65.34747323398756,mm
v3-full,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,96.4468957951493,mm
v3-full,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,138.74175143598316,mm
v3-full,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,159.7460146148863,mm
v3-full,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,122.94594397112144,mm
v3-full,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,235.09764634501545,mm
v3-full,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,289.21373531732775,mm
v3-full,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,343.9048348926926,mm
v3-full,T2+F1,external_position_filter,all8,24,max_3d_error_mm,357.9168672802299,mm
v3-full,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,34.8026925896931,mm
v3-full,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,65.04221909539791,mm
v3-full,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,138.74175143598316,mm
v3-full,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,159.7460146148863,mm
v3-full,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,122.94594397112144,mm
v3-full,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,235.09764634501545,mm
v3-full,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,289.21373531732775,mm
v3-full,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,343.9048348926926,mm
v3-full,T2+F2,external_position_filter,all8,24,max_3d_error_mm,357.9168672802299,mm
v3-full,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,34.8026925896931,mm
v3-full,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,65.04221909539791,mm
v3-full,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,138.5815985855548,mm
v3-full,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,159.58608468949663,mm
v3-full,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,122.72270323121215,mm
v3-full,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,234.53411663969408,mm
v3-full,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,288.68118483208895,mm
v3-full,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,344.6553481435028,mm
v3-full,T2+F3,external_position_filter,all8,24,max_3d_error_mm,359.04780212292013,mm
v3-full,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,40.67842231978668,mm
v3-full,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,71.91343798048086,mm
v3-full,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,138.61898303691535,mm
v3-full,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,159.65285540529405,mm
v3-full,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,122.25493054940506,mm
v3-full,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,235.59423978349392,mm
v3-full,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,288.76528635558105,mm
v3-full,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,342.931491312162,mm
v3-full,T2+F4,external_position_filter,all8,24,max_3d_error_mm,356.8421660865397,mm
v3-full,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,26.656489258029623,mm
