version,solver,solver_family,eval_set,n_positions,component,role,signed_mean_bias_mm,signed_std_mm,p95_abs_error_mm,axis_convention,horizontal_2d_rmse_mm,horizontal_2d_p50_mm,horizontal_2d_p95_mm
v1-old,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.813778786902066,38.691516605264425,73.30104779902814,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,1.548600418672019,167.81137727236063,276.7620564677505,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.031450587997459,38.366125921687214,64.53168239631749,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,63.006948169628444,47.236608484130684,115.95322667356453
v3-full,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,29.779473120009502,38.79449651915793,95.41136356009805,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-12.029102178130799,135.5056268604849,261.65346182565196,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.0107200256691473,28.714215282000584,46.055314590900224,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.9315409869172,51.05904439867798,95.93728012880462
v3-full,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,29.779473120009502,38.79449651915793,95.41136356009805,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-12.029102178130799,135.5056268604849,261.65346182565196,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.0107200256691473,28.714215282000584,46.055314590900224,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.9315409869172,51.05904439867798,95.93728012880462
v3-full,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,28.181333062878966,42.58357323212494,92.16466818487629,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,1.4534587484180814,167.47386342957344,276.14598725819536,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.042856973081697,38.35754533873447,64.52915436832279,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.98745126514877,47.2296530857999,115.85039798096061
v3-full,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,27.160396922872394,39.9451594152176,85.08287090469602,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-54.815037690907964,149.67717797139798,323.2903412536973,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,4.047513916654328,33.32788078938629,63.448985668333364,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,57.85903375379739,47.94970032236129,92.4651575899973
v3-lite,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,18.37078963186032,33.57610194962844,71.15394669843784,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-23.01222762917512,125.97860841255394,237.44996943305128,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.861587442492143,32.562587368855176,51.16367527654686,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.48657687661364,43.768029812877806,74.66076265206854
v3-lite,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,17.895555937971952,32.58174143746965,70.98216802933419,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.204491133620625,125.84933180245513,235.8024291205215,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.2031497839604097,32.058055681587874,48.16244881882434,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.24251133698352,44.00942152952184,74.105985137069
v3-lite,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,17.895555937971952,32.58174143746965,70.98216802933419,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.204491133620625,125.84933180245513,235.8024291205215,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.2031497839604097,32.058055681587874,48.16244881882434,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.24251133698352,44.00942152952184,74.105985137069
v3-lite,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,18.047560211181775,32.75440939492337,71.058475248598,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.602107490402485,125.92776169425518,235.93743655435986,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.4274997059434953,32.1998196244492,48.29956781116784,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.51168499903064,43.966426243117965,74.21930598681888
v3-lite,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,17.78930405033621,32.53506335363166,70.74006770426638,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.01964493316076,125.5798509535598,235.20738212904996,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.1300631090250133,31.957206933342984,47.5642681163238,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.105424544246354,43.745159819022426,74.37637044963627
v3-lite,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,17.577547645387245,32.362474659487035,70.53223166719084,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.78690190929852,125.29882596997135,234.52608825664834,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.9081413326000163,31.84914688220536,47.29399581196891,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.83727654922997,43.09593641041086,74.32899856411923
v3-lite,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,18.955293120134517,33.29247866729993,70.72691582669057,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-22.533828703340358,125.69253201700893,236.6459987436705,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.427470222528159,32.58141983020079,50.31947279717771,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.50327926288426,44.70361654818319,74.21461672962793
v3-lite,T2+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,18.363644097841618,32.472054477748124,70.84295804377227,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.805383472907582,125.6742320796624,235.34825941238984,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8336752935950373,32.08112918949289,47.56299852533295,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.346674269040406,44.31271299617455,73.94675325663933
v3-lite,T2+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,18.363644097841618,32.472054477748124,70.84295804377227,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.805383472907582,125.6742320796624,235.34825941238984,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8336752935950373,32.08112918949289,47.56299852533295,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.346674269040406,44.31271299617455,73.94675325663933
v3-lite,T2+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,18.480470823351123,32.61159864064797,70.92723421625014,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.1828839392281,125.6160713847304,235.12400950617493,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.037385136917845,32.18791403295808,47.573277350369366,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.55692012219802,44.66551496208574,74.08817170727548
v3-lite,T2+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,18.06392555889631,32.53254058956721,70.88510045225178,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.641660758537608,125.48352100020041,234.43707320806843,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8356175169038005,31.919341995827963,47.15626174485112,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.16985621368139,43.99985781415125,74.01469546958575
v3-lite,T2+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,17.78531269530305,32.36770281031364,70.72757981528682,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.47459221025108,125.20486017373707,233.73568241298366,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.6625440163284975,31.882812171239745,47.190493070186676,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.92969557999303,43.40119968568514,73.93749758624156
v3-lite,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.608409443016626,35.41995858409634,75.87115267538383,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-47.80561336321433,80.22417132212432,197.45980614547716,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-0.6567519034140302,33.345479788113664,55.464918994540334,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,53.15711496002904,49.179717793844304,89.64673809130136
v3-lite,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,23.132704956926645,34.094910994407144,74.1683849891023,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.717482823866966,79.63273393456284,193.20087422773724,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.0068795432011406,32.98181463054285,60.89924546924592,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.89063438210312,46.15702740343457,87.36566986548759
v3-lite,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,23.132704956926645,34.094910994407144,74.1683849891023,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.717482823866966,79.63273393456284,193.20087422773724,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.0068795432011406,32.98181463054285,60.89924546924592,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.89063438210312,46.15702740343457,87.36566986548759
v3-lite,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,23.24775084408591,34.261442106490335,74.89202764173943,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.89028350074427,79.85679772097372,194.39087901205298,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,0.8359342794997046,32.992726950368706,60.00821529248784,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.0505320207975,46.48018385066932,88.22015351385856
v3-lite,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.97061037941852,34.24062105804559,73.72297088526156,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.835547642554666,79.2273365042964,192.96051210267555,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.1122201045776532,33.011341801318466,62.88498434039892,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.93070150350742,45.76034168734192,87.70479012674282
v3-lite,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.81293105655708,34.17116851451762,73.49514466675352,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.73705694167251,79.17960657799017,194.6555879192661,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.294663442641994,33.12716332430477,62.99425973466386,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.89224842467851,45.236377764861984,90.49807190810742
v3-lite,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.730870940392776,34.519508657447645,66.38644850539106,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-32.94410234897033,88.91573254744443,161.21042421158725,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.117053638480325,30.77921128488319,45.04885554288855,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.44280460643932,43.2331362649018,75.06580681719429
v3-lite,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,16.667831754962446,33.642055585588515,66.08340183616467,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.932517306614457,90.2442281664882,168.373085285937,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.7947763461289,30.787317543164065,45.41134701080076,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.73491661981215,40.69069798331162,74.26218592184337
v3-lite,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,16.667831754962446,33.642055585588515,66.08340183616467,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.932517306614457,90.2442281664882,168.373085285937,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.7947763461289,30.787317543164065,45.41134701080076,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.73491661981215,40.69069798331162,74.26218592184337
v3-lite,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,16.78808667092432,33.72287053131527,66.15621947770781,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-31.351584114291587,90.35780495717812,168.97049831469505,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.012144551447133,30.85580506910934,45.162895726335805,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.887063767073094,40.66503240635589,74.55192732901823
v3-lite,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,16.75377013719988,33.55658662039918,65.89725301170839,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.71226962361908,89.9593048572397,167.0778397881511,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.772642567781215,30.658138148403495,45.52867751744936,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.62625732489338,40.90060151103924,74.39288976805148
v3-lite,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.5891925604888,33.36567474325655,65.92523539425729,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.61257333884115,89.92213612155999,166.6296431575808,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.5838288350958787,30.609643463960712,45.43433367155118,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.39905308638188,40.73975853282293,74.3355557834058
v3-lite,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,21.15059918391044,38.94783476317997,72.18200434861727,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.1605285166073855,135.60207802041987,247.88455162498468,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.86066784244051,39.608627132999814,69.46706516095784,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.47611246590234,38.22648939625385,111.87691760038751
v3-lite,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,17.920030398072527,27.816684384101226,63.75607665320333,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.104048572888004,113.72585654014789,217.89543110686014,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.665799814349948,28.493872555027554,47.71573274891423,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.27618226006694,34.50020278531109,70.35801277791774
v3-lite,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,17.920030398072527,27.816684384101226,63.75607665320333,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.104048572888004,113.72585654014789,217.89543110686014,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.665799814349948,28.493872555027554,47.71573274891423,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.27618226006694,34.50020278531109,70.35801277791774
v3-lite,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,21.14423476142782,38.94534140620675,72.18196535636719,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.217300584729375,135.33373314461298,247.52475498010014,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.861925649335275,39.60005124814615,69.4597918486628,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.46673546811264,38.230790821205396,111.8028897153805
v3-lite,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,19.74205891010487,36.80794547159482,75.42446988464613,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.60407923917902,110.89479942949777,230.370873115195,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.5546872261903943,33.30346864896954,67.36791922673169,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.57058258918848,39.181437284774596,93.12892902835036
v4-io,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,22.529366850319033,31.888434450594907,73.30754099641835,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-18.60707517949952,131.78972390369935,275.43771303541035,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.877330213818117,30.687643307521196,53.96508344382347,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.184454830292374,42.738240532284365,73.80057094207461
v4-io,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,22.317489554971434,31.18862326019537,72.10633705871632,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.281891193547718,131.55856246937628,271.0816467869251,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.385367693651244,30.545444022894582,52.01580748045363,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.411256223365804,40.887159073090885,73.10555661855568
v4-io,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,22.318024363740374,31.188899198167057,72.10633705871632,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.268414484563937,131.54132174093627,271.0816467869251,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.3859449768360355,30.54559779378518,52.01580748045363,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.41181841113712,40.89539459625679,73.10555661855568
v4-io,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,22.43179056639499,31.316914946529938,72.41678852991782,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.730240045566887,131.86323972815998,271.9887899369423,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.6269863052892095,30.55048242542198,52.00055556746969,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.56873467283306,41.352158840505865,73.28717817424565
v4-io,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.208564039838706,31.21987570225921,72.60015765745966,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.135926834370167,131.4273628395954,270.9648737916116,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.243717050402496,30.41502530236824,51.45486309889888,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.28899896109913,40.91618849046059,73.61478254967041
v4-io,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.02666896602082,31.126613425465745,72.58762430478411,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.932929195090765,131.17956654319988,269.900693454997,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.997712824510265,30.34849454834183,51.181051259754774,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.086456744350826,40.34593457451829,73.62771435081619
v4-io,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.083171713757825,31.64171403967436,72.36017681121794,OptiTrack frame; Y is vertical,,,
v4-io,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-18.249855637656438,131.47892786291266,274.9569870894015,OptiTrack frame; Y is vertical,,,
v4-io,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.4580649804703825,30.739158326291946,53.732846962179444,OptiTrack frame; Y is vertical,,,
v4-io,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.27098502086373,42.806730836908194,72.90374241291515
