host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
141.795,1777158571.224516,5267781,1435,H,7,0xa107,0xb103,0xe1,17009,7,1807,118,3627,20
142.219,1777158571.648733,5268205,1436,G,6,0xa106,0xb101,0xe1,14962,7,1727,123,2296,20
142.265,1777158571.694811,5268251,1437,G,6,0xa106,0xb102,0xe1,15384,7,1747,122,2052,20
142.394,1777158571.823753,5268380,1438,D,3,0xa103,0xb103,0xe1,15244,7,1647,119,4126,20
142.594,1777158572.023742,5268580,1439,H,7,0xa107,0xb103,0xe1,18939,7,2012,118,5877,20
143.194,1777158572.623894,5269180,1440,D,3,0xa103,0xb103,0xe1,15603,7,1801,123,4662,20
143.466,1777158572.895151,5269452,1441,G,6,0xa106,0xb102,0xe1,14493,7,1619,121,3220,20
143.595,1777158573.024086,5269580,1442,D,3,0xa103,0xb103,0xe1,15733,7,1816,123,5458,20
143.795,1777158573.224325,5269781,1443,H,7,0xa107,0xb103,0xe1,17998,7,1912,118,4999,20
144.066,1777158573.495576,5270052,1444,E,4,0xa104,0xb102,0xe1,20398,7,2167,118,6447,20
144.194,1777158573.623299,5270180,1445,H,7,0xa107,0xb103,0xe1,18466,7,2097,122,3877,20
144.212,1777158573.641101,5270198,1446,A,0,0xa100,0xb101,0xe1,15312,7,393,58,1985,20
144.393,1777158573.822540,5270379,1447,D,3,0xa103,0xb103,0xe1,17233,7,1957,122,4443,20
144.411,1777158573.840745,5270397,1448,A,0,0xa100,0xb101,0xe1,17448,7,1917,120,1016,20
144.666,1777158574.095173,5270652,1449,G,6,0xa106,0xb102,0xe1,15646,7,1806,123,1123,20
145.195,1777158574.624051,5271181,1450,D,3,0xa103,0xb103,0xe1,15672,7,1609,116,4910,20
145.618,1777158575.047194,5271604,1451,G,6,0xa106,0xb101,0xe1,17973,7,2041,122,6083,20
145.818,1777158575.247756,5271804,1452,E,4,0xa104,0xb101,0xe1,17892,7,2133,125,1637,20
146.194,1777158575.623909,5272181,1453,H,7,0xa107,0xb103,0xe1,17762,7,2017,122,1260,20
146.466,1777158575.895200,5272452,1454,G,6,0xa106,0xb102,0xe1,15737,7,888,86,3259,20
146.995,1777158576.424029,5272981,1455,G,6,0xa106,0xb103,0xe1,18106,7,2090,123,3137,20
147.194,1777158576.623268,5273180,1456,D,3,0xa103,0xb103,0xe1,14571,7,1737,125,3078,20
147.394,1777158576.823561,5273380,1457,H,7,0xa107,0xb103,0xe1,18937,7,2046,119,1921,20
147.866,1777158577.295231,5273852,1458,G,6,0xa106,0xb102,0xe1,16418,7,1834,121,6609,20
148.066,1777158577.495044,5274052,1459,G,6,0xa106,0xb102,0xe1,14974,7,967,92,4845,20
148.193,1777158577.622803,5274180,1460,H,7,0xa107,0xb103,0xe1,18419,7,1990,119,4890,20
148.211,1777158577.640579,5274198,1461,C,2,0xa102,0xb101,0xe1,12121,6,700,87,1293,20
148.665,1777158578.094816,5274652,1462,E,4,0xa104,0xb102,0xe1,18743,7,2025,119,5619,20
148.794,1777158578.223781,5274781,1463,D,3,0xa103,0xb103,0xe1,15353,7,1267,104,5390,20
148.868,1777158578.297906,5274855,1464,E,4,0xa104,0xb102,0xe1,17169,7,1855,119,4481,20
148.946,1777158578.375027,5274932,1465,E,4,0xa104,0xb102,0xe1,17829,7,2058,123,3589,20
149.066,1777158578.495348,5275052,1466,G,6,0xa106,0xb102,0xe1,17958,7,1973,120,7146,20
149.194,1777158578.623122,5275180,1467,D,3,0xa103,0xb103,0xe1,16651,7,1922,123,4013,20
149.466,1777158578.895023,5275452,1468,G,6,0xa106,0xb102,0xe1,17215,7,1860,119,6838,20
150.018,1777158579.447222,5276004,1469,G,6,0xa106,0xb101,0xe1,18455,7,2165,124,7395,20
151.018,1777158580.447354,5277004,1470,G,6,0xa106,0xb101,0xe1,17881,7,2064,123,7019,20
153.193,1777158582.622359,5279179,1471,D,3,0xa103,0xb103,0xe1,16239,7,1696,117,1020,20
153.393,1777158582.822661,5279380,1472,H,7,0xa107,0xb103,0xe1,19328,7,2231,123,2111,20
153.665,1777158583.094573,5279652,1473,G,6,0xa106,0xb102,0xe1,17680,7,1975,121,6886,20
154.018,1777158583.447721,5280005,1474,E,4,0xa104,0xb101,0xe1,18795,7,1963,117,5276,20
154.818,1777158584.247864,5280805,1475,G,6,0xa106,0xb101,0xe1,17913,7,1968,120,7076,20
155.265,1777158584.694869,5281252,1476,G,6,0xa106,0xb102,0xe1,17403,7,1912,120,7169,20
156.018,1777158585.447068,5282004,1477,G,6,0xa106,0xb101,0xe1,17309,7,1998,123,6053,20
156.817,1777158586.246686,5282804,1478,E,4,0xa104,0xb101,0xe1,18101,7,1923,118,3613,20
157.020,1777158586.449164,5283007,1479,E,4,0xa104,0xb101,0xe1,19077,7,2238,124,3823,20
157.265,1777158586.694820,5283252,1480,G,6,0xa106,0xb102,0xe1,16651,7,1860,121,5370,20
159.193,1777158588.622176,5285180,1481,D,3,0xa103,0xb103,0xe1,15322,7,1740,122,4261,20
159.393,1777158588.822213,5285380,1482,H,7,0xa107,0xb103,0xe1,15597,7,1074,95,443,20
159.593,1777158589.022717,5285580,1483,D,3,0xa103,0xb103,0xe1,16928,7,1829,119,5023,20
159.865,1777158589.294336,5285852,1484,G,6,0xa106,0xb102,0xe1,17339,7,1969,122,4856,20
160.792,1777158590.221285,5286779,1485,D,3,0xa103,0xb103,0xe1,17348,7,1970,122,6780,20
160.810,1777158590.239445,5286797,1486,A,0,0xa100,0xb101,0xe1,18563,7,1972,118,6847,20
161.817,1777158591.246946,5287805,1487,E,4,0xa104,0xb101,0xe1,17301,7,1838,118,4061,20
162.018,1777158591.447395,5288005,1488,E,4,0xa104,0xb101,0xe1,18474,7,1996,119,1916,20
162.064,1777158591.493461,5288051,1489,G,6,0xa106,0xb102,0xe1,15987,7,1269,102,4546,20
162.420,1777158591.849265,5288407,1490,G,6,0xa106,0xb101,0xe1,15910,7,1719,119,6964,20
162.592,1777158592.021805,5288580,1491,H,7,0xa107,0xb103,0xe1,18723,7,2057,120,2270,20
162.666,1777158592.095764,5288654,1492,E,4,0xa104,0xb102,0xe1,17251,7,1959,122,1445,20
163.192,1777158592.621901,5289180,1493,D,3,0xa103,0xb103,0xe1,15403,7,1778,123,3522,20
163.393,1777158592.822383,5289380,1494,H,7,0xa107,0xb103,0xe1,16810,7,1972,124,6594,20
163.593,1777158593.022409,5289581,1495,D,3,0xa103,0xb103,0xe1,15392,7,592,71,3381,20
164.417,1777158593.846499,5290405,1496,G,6,0xa106,0xb101,0xe1,11648,6,91,32,1410,20
164.463,1777158593.892711,5290451,1497,G,6,0xa106,0xb102,0xe1,16558,7,1759,118,6688,20
164.592,1777158594.021543,5290580,1498,H,7,0xa107,0xb103,0xe1,18422,7,1924,117,6403,20
164.817,1777158594.246427,5290804,1499,G,6,0xa106,0xb101,0xe1,17960,7,2141,125,7610,20
