experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,rank,R
X_A0_R2_L4_I8_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,672.3358704143391,1062.8434387727084,1183.3106122025245,746.251317615196,40658,540.1731955580904,999.681274637424,1113.3150738225115,649.5631784736771,40658,285.81369341768647,589.9620077344532,664.496418888967,367.36726339399075,674.827950319419,1065.991680427948,739.9569569347204,1001.4318197996254,587.5596069817936,401.2503325569701,351.5595761078946,80.77163563753675,124.68480910307093,108.06962943770623,231.48840842918838,nan,nan,nan,1.0,2.011334081516632,4.719211884726155,1.0,0.9496044962531224,17,95.61391618590558,50.44981816992578,153.92000322304625,A0,,,T6,range_fusion,568.990103110994,834.1895424324703,604.9853327672316,15.534562278891471,64.95264233755151,FUSION_HURTS_GEOMETRY,1177.1971843508702,L4,I8,541,R2
X_A0_R2_L4_I8_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,703.1569888356187,1102.6274920973417,1219.651314643381,773.9325064488262,40658,570.7906142937636,1036.362608092606,1147.9786373875622,678.3674215251048,40658,296.10645001627785,593.5904449818046,661.6504416892517,372.5441798653459,733.7563460789321,1130.6066703995568,754.6822317737331,1073.7549998870122,583.7224176713939,407.61432232375194,360.82500604690426,91.20057276331494,129.22250833449291,117.24348208132042,249.77556159025636,nan,nan,nan,1.0,1.6484958998989674,3.990753839302626,1.0,0.9496044962531224,17,71.67412543213509,47.74905936556391,128.47930280124743,A0,,,T8,range_fusion,627.9184988705072,898.804532404079,632.6665216008619,-8.405228474879024,69.49034156897349,FUSION_HURTS_GEOMETRY,1244.2518226885181,L4,I8,575,R2
X_A0_R2_L4_I1+I3+I7_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,594.5495758180775,954.497906435291,1058.132058318488,663.4423348660534,40658,470.50114675695727,891.8407633188593,995.6420271474107,569.2583022959402,40658,266.1030277941056,544.6346101623659,605.6666147371002,340.73555282603627,603.001897380723,972.9253771456933,668.4458181454274,847.82947167365,537.9919574398152,355.58261710052477,325.5152662589195,90.26440865481004,137.51055458375765,111.23552381982287,218.67911074225918,nan,nan,nan,1.0,2.440877603336376,4.978790425887136,1.0,0.9496044962531224,17,59.59407528841322,33.913091112572204,125.9319112197146,A0,,,T6,range_fusion,497.1640501722981,741.1232391502156,522.1763500180891,-20.485278618600887,77.77838781823823,FUSION_HURTS_GEOMETRY,1053.9969093754837,L4,I1+I3+I7,500,R2
X_A0_R2_L4_I1+I3+I7_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,648.8303891305743,1029.529451093972,1138.2288101074225,717.5270494363351,40658,520.3672957118002,962.4325863172783,1058.3243193995193,621.5482767310984,40658,283.1136584122779,568.3345104345019,631.5860475103818,358.5007759620818,662.2082668342914,1003.4332527930325,702.0817297468338,966.4588969265997,557.7648355240219,369.1259158013545,306.661112682589,90.2550435295044,139.74846062719632,103.43786617228588,203.7265302098851,nan,nan,nan,1.0,1.9645503614735287,4.37854138109042,1.0,0.9496044962531224,17,93.0667224441998,37.860645747775436,235.6114206290089,A0,,,T8,range_fusion,556.3704196258665,771.6311147975548,576.2610645883708,12.987368537185688,80.0162938616769,FUSION_HURTS_GEOMETRY,1148.4308413363908,L4,I1+I3+I7,528,R2
X_A0_R2_L4_I1+I2+I3+I8_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,573.042961555125,912.0271166228022,1015.2333622878656,632.0963986748035,40658,451.95453553036975,827.2736351930766,942.9804832566392,538.8337603688584,40658,250.4723184901087,530.430353355381,602.3664340661051,330.46033938191715,568.9306487548085,901.4061101792555,626.1279300590732,778.1362226037193,505.52267709717853,404.67339781826365,346.5775846725715,97.47553563480835,142.67563470503714,96.0019183073721,199.13692809151374,nan,nan,nan,1.0,2.5067131169255643,6.338320076444336,1.0,0.9496044962531224,17,74.6538944713791,47.097461476040394,138.15062064795666,A0,,,T6,range_fusion,463.09280154638367,669.6039721837778,490.83041382683916,-5.425459435635005,82.94346793951772,FUSION_HURTS_GEOMETRY,1008.0183308000319,L4,I1+I2+I3+I8,484,R2
X_A0_R2_L4_I1+I2+I3+I8_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,630.4502861360843,973.2841398414012,1066.2449816322699,688.4451345029487,40658,505.48991781188585,897.0743683410834,985.3835015368804,592.0016780634478,40658,275.393782921479,563.2779540798022,631.6142104626628,351.4124590717366,669.7240215823447,985.8224023223445,676.0007066416192,890.1763107203275,540.9919357703525,382.7336514447687,318.1914268881575,99.25080361247853,149.02425720902914,96.86679980261616,212.45176381408106,nan,nan,nan,1.0,2.0849923536732704,4.949012079736911,1.0,0.9496044962531224,17,55.6463772113375,39.50073554339099,91.29132191035124,A0,,,T8,range_fusion,563.8861743739197,754.0202643268667,547.1791496549844,-24.432976695676608,89.29209044350972,FUSION_HURTS_GEOMETRY,1128.2264550476161,L4,I1+I2+I3+I8,522,R2
X_A0_R2_L5_I0_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,698.7487865902882,1098.0438388385319,1199.6326111108542,765.6636567899917,40658,567.9326109066701,1023.4182062039807,1120.7347757749617,671.2426311130453,40658,294.9627900979142,579.2605851379409,644.9257720595266,368.339741957691,732.2031980137135,1135.8470127820701,739.8995814789228,1046.9190888892385,559.4093381184307,386.4637817735054,319.8593169732882,96.27664907918904,125.20187028459455,111.87644880829605,226.9181055927254,nan,nan,nan,1.0,1.6112607775869188,4.00807087417061,1.0,0.9496044962531224,17,54.87515982496565,36.26968221300382,88.86783090613434,A0,,,T6,range_fusion,626.3653508052886,904.0448747865923,624.3976719420274,-25.20419408204846,65.46970351907513,FUSION_HURTS_GEOMETRY,1230.763199507211,L5,I0,566,R2
X_A0_R2_L5_I0_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,725.7128611807427,1133.0814200656412,1243.3971651317806,792.1566911817157,40658,594.6050960656437,1058.0013512681396,1166.175040768219,698.2930952146551,40658,301.6490032807235,587.0602630678324,653.1681466951759,374.0307160642033,760.6743787506293,1178.2632392363766,793.7393444188323,1080.672780547154,577.2674620673079,360.0837472937259,306.36440008326974,83.55323485040702,133.0046203139358,125.4653584410909,270.3811536565321,nan,nan,nan,1.0,1.3788663769122156,3.668656457590786,1.0,0.9496044962531224,17,55.30557381646991,39.19411976347902,93.10463396708793,A0,,,T8,range_fusion,654.8365315422044,946.4611012408989,650.8907063337514,-24.7737800905442,73.27245354841637,FUSION_HURTS_GEOMETRY,1278.282724311858,L5,I0,606,R2
X_A0_R2_L5_I1_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,601.4818746372343,928.0821004140594,1038.174382844363,658.3974200971986,40658,473.3822104025427,865.8056114150062,964.9128041599325,564.2279076329705,40658,272.5679034423364,544.3494299409093,605.0454301138612,339.3140595948939,623.1939944713249,905.9650688974284,651.2462828323139,851.0181477186021,511.2650079570861,357.2400180683907,266.5863504592428,80.61699648522563,140.26880880956722,98.60645511096442,203.17084125962418,nan,nan,nan,1.0,2.20591538701756,4.88073518040747,1.0,0.9496044962531224,17,51.08963174736478,39.93254394493266,80.13519008138442,A0,,,T6,range_fusion,517.3561472629,674.1629309019506,517.1314352492343,-28.989722159649332,80.5366420440478,FUSION_HURTS_GEOMETRY,1046.1789152133638,L5,I1,497,R2
X_A0_R2_L5_I1_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,656.2689245415672,1028.9632778362593,1126.4614327392328,717.7059781027541,40658,526.1556547522694,950.742402634604,1040.9765606374283,621.9120008477014,40658,289.8350935140717,569.6225698756195,630.6210611206347,358.2280477657209,672.1936963758537,1048.3221955117656,701.7854010757546,966.1108372981085,549.6552701384387,372.63261248894673,291.22780669195004,90.88229482360083,136.6172864719498,96.99755033200324,188.20795006272667,nan,nan,nan,1.0,1.8027809376212705,4.307056410951461,1.0,0.9496044962531224,17,87.84329627065686,51.45888445706885,217.03047982702492,A0,,,T8,range_fusion,566.3558491674288,816.5200575162878,576.4399932547898,7.763942363642755,76.88511970643037,FUSION_HURTS_GEOMETRY,1168.9054154304063,L5,I1,535,R2
X_A0_R2_L5_I3_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,581.973535089777,892.0441886540616,1012.7714514085292,634.7508091983366,40658,453.53797847133353,821.2465769708012,942.2034631303949,543.2009026563376,40658,259.83926160212707,527.0813932904766,587.6325669057061,328.39209663340455,575.2893150799202,858.9778935257194,616.3806087968132,794.0403010335792,503.6921221300653,378.19284612277403,333.0217005114711,86.77129146128021,137.8451269590751,99.36418361944646,207.95533681263115,nan,nan,nan,1.0,2.400227740948761,5.112718323347215,1.0,0.9496044962531224,17,49.083662880310804,37.725473642156146,86.6649449482498,A0,,,T6,range_fusion,469.45146787149537,627.1757555302418,493.48482435037226,-30.995691026703305,78.11296019355567,FUSION_HURTS_GEOMETRY,979.2127053096772,L5,I3,472,R2
X_A0_R2_L5_I3_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,640.6239505140388,996.4900383895615,1112.1954425333474,699.9761570479538,40658,506.9870487865908,922.7585109037533,1026.5127287075504,605.2398845417554,40658,281.79304404427387,559.8272180187895,619.4646893770039,351.64087162260364,654.2238690950379,951.2748857858014,675.5774038271777,896.4505133335756,540.389859514532,379.311840264133,314.1512563760503,97.75505979713137,145.90772613826033,93.46029073382482,194.99112964810632,nan,nan,nan,1.0,1.9471681400588332,4.549124674174515,1.0,0.9496044962531224,17,56.82123447192878,43.80972563005241,96.96163693209547,A0,,,T8,range_fusion,548.386021886613,719.4727477903236,558.7101721999895,-23.258119435085327,86.1755593727409,FUSION_HURTS_GEOMETRY,1099.8988063195488,L5,I3,512,R2
X_A0_R2_L5_I4_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,564.998565110197,867.1052393065842,991.8211457504594,620.9448347806086,40658,440.8291185386081,803.6312836359,919.5238529488149,531.048301926906,40658,253.61461196280504,514.917564453537,580.5811052465078,321.80768925130894,566.293983021824,818.5851009517546,588.8377811892735,766.8656333407673,478.39463911542066,368.1356356666264,307.4587170837194,82.3766651319471,136.71823472180347,88.68518509459162,182.72468623616103,nan,nan,nan,1.0,2.477837880679011,5.423708326769825,1.0,0.9496044962531224,17,71.88775364501058,40.36141244096598,128.25330119208428,A0,,,T6,range_fusion,460.45613581339916,586.7829629562768,479.6788499326443,-8.191600262003533,76.98606795628405,FUSION_HURTS_GEOMETRY,971.4793132673474,L5,I4,471,R2
X_A0_R2_L5_I4_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,628.845766565421,976.9071319319096,1087.4274171819486,688.5249893418513,40658,501.1712041672193,904.8989852536798,1007.0217468713015,594.30931334437,40658,277.86594246306265,552.2444286185989,615.6790359461861,347.6537084806372,632.8374031335514,932.771975970535,674.5328937791669,871.1075118327976,525.8343188803692,374.904132049616,286.12111457050844,94.37037738415233,149.97407079646848,95.53133178915776,201.05061291933652,nan,nan,nan,1.0,1.9832099785908688,4.5508679582552265,1.0,0.9496044962531224,17,48.06344301703463,35.22730778377593,85.70683360792145,A0,,,T8,range_fusion,526.9995559251265,700.9698379750573,547.259004493887,-32.01591088997948,90.24190403094906,FUSION_HURTS_GEOMETRY,1067.9390402333972,L5,I4,505,R2
X_A0_R2_L5_I7_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,596.0702801147995,907.8351484185299,1013.5135330868862,648.593028651355,40658,471.0560669413772,841.5971520633599,939.4194795952191,555.8127413130829,40658,267.62866828885524,534.1079908707097,594.8499055103041,334.2829840257702,602.2885391692037,894.4850128700956,627.4491656598357,825.250610790644,511.9561406112082,373.6703610625825,330.6244402079501,90.46274376873924,135.14832648916845,98.20804977727119,208.7889305254709,nan,nan,nan,1.0,2.3385261228631897,5.159639223894019,1.0,0.9496044962531224,17,47.601652269607584,41.264314282894475,78.60172889211974,A0,,,T6,range_fusion,496.4506919607788,662.6828748746179,507.32704380339067,-32.477701637406525,75.41615972364903,FUSION_HURTS_GEOMETRY,1016.2536135070467,L5,I7,486,R2
X_A0_R2_L5_I7_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,653.4780785062596,1014.9751125831809,1114.9329316544074,711.8064482126663,40658,525.7177681891612,939.3005702040645,1028.3731143514472,616.8795846123705,40658,285.7502823719457,564.2233955359144,622.8773961379428,355.14503770375336,673.9337324748394,1040.7115558735159,694.6955422015745,941.0499928550399,542.8131051485864,385.91767061475787,329.26077219942374,90.03790852589742,136.03097954058148,96.13415198622343,197.14923794764724,nan,nan,nan,1.0,1.8747636485044537,4.326398593018148,1.0,0.9496044962531224,17,90.9537436478304,60.62761318372253,193.6832783014634,A0,,,T8,range_fusion,568.0958852664145,808.9094178780381,570.540463364702,10.874389740816284,76.29881277506206,FUSION_HURTS_GEOMETRY,1169.865887354342,L5,I7,536,R2
X_A0_R2_L5_I8_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,546.8255592064677,829.9921538241035,935.6077547360212,595.6704830379944,40658,425.0599902552716,774.267602983526,875.9848777472436,507.8263781326566,40658,248.01059392176057,492.49847887642835,555.1088589447993,311.34497592764467,547.245381774484,810.3571717043562,574.1029102979762,750.2634174210995,459.878441715396,345.54701753542565,310.37964902591114,72.93929018708769,135.53588061359036,88.80909004714563,167.88631175981686,nan,nan,nan,1.0,2.573948614707825,5.663360737042794,1.0,0.9496044962531224,17,62.9877082475622,42.03319774356578,104.36358651014247,A0,,,T6,range_fusion,441.40753456605916,578.5550337088785,454.40449819003004,-17.091645659451906,75.80371384807094,FUSION_HURTS_GEOMETRY,942.7297279510974,L5,I8,454,R2
X_A0_R2_L5_I8_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,613.2158227318582,943.8913345306656,1048.6441064917644,669.1717935055625,40658,486.9865791625063,880.8779803326441,971.302354610295,575.8458462075702,40658,274.7084564730884,538.0906898486849,600.0579493992357,340.8701374848473,623.1829966180435,923.7219599726834,654.6768763308432,855.3980580142538,510.9241503876285,339.07229161425994,278.05487376984786,81.0215591935945,147.37120988495678,96.91815022962666,207.05748983888202,nan,nan,nan,1.0,2.105018534898357,4.719436241517153,1.0,0.9496044962531224,17,48.31935045662784,37.910715560146,82.94990571693928,A0,,,T8,range_fusion,517.3451494096186,691.9198219772056,527.9058086575982,-31.76000345038627,87.63904311943736,FUSION_HURTS_GEOMETRY,1053.9948328706005,L5,I8,499,R2
X_A0_R2_L5_I1+I3+I7_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,478.1040053559291,734.7423382149774,842.5448161006676,527.0359722858734,40658,365.31160100951325,680.8706709235051,804.8023732051381,448.0068854352207,40658,217.01993194089226,455.0127324908181,508.60128428884207,277.5909701088077,474.9847296237098,719.0247803106574,499.035235585359,639.0514059659697,428.381823845073,325.5097509266974,261.0474843044468,82.85123667598828,157.22993685245336,96.52810636611258,175.18928687559992,nan,nan,nan,1.0,3.026892709139209,6.620521774396513,1.0,0.9496044962531224,17,113.0240710350887,45.440713535581324,241.31252473060655,A0,,,T6,range_fusion,369.14688241528495,487.2226423151797,385.7699874379091,32.944717128074586,97.49777008693394,FUSION_HURTS_GEOMETRY,884.3752208832287,L5,I1+I3+I7,428,R2
X_A0_R2_L5_I1+I3+I7_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,552.8981101201248,844.8327209696804,959.7083330872853,605.128950793006,40658,428.6982781167342,786.2686356850986,897.9397426847489,515.530599362094,40658,252.0455835295341,510.75235669697395,568.608889022588,316.87418356376764,550.3102924925561,805.359068489583,582.6613579250228,760.5742403196562,484.08390984330794,361.72000109950295,329.3072561031484,78.05082958135597,142.65182864492584,82.69087791199274,166.22441831017977,nan,nan,nan,1.0,2.4962291492468855,5.530659811699305,1.0,0.9496044962531224,17,57.57631953210837,40.64659240662098,95.93773108141188,A0,,,T8,range_fusion,444.4724452841312,573.5569304941052,463.86296594504165,-22.503034374905738,82.91966187940642,FUSION_HURTS_GEOMETRY,943.8153044588489,L5,I1+I3+I7,455,R2
X_A0_R2_L5_I1+I2+I3+I8_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,449.1124734294526,705.6392966304925,808.8066419025004,500.5712159718461,40658,344.14923237781284,650.7751528197964,770.9895887273921,426.0348764494204,40658,200.62084512407063,427.85806601489526,488.6754275336716,262.8037790981319,441.76135343164265,667.4182304715448,465.4948253776979,620.0259861683201,396.9045686972389,317.2778960287061,272.5495449652306,78.80909669069786,158.3719083306406,90.21243382288881,163.4681693142167,nan,nan,nan,1.0,3.225107947339679,6.755946932316879,1.0,0.9496044962531224,17,109.8689897992534,45.02085959117767,231.87783375308828,A0,,,T6,range_fusion,335.92350622321777,435.6160924760671,359.30523112388175,29.78963589223929,98.63974156512117,FUSION_HURTS_GEOMETRY,831.4519811214809,L5,I1+I2+I3+I8,412,R2
X_A0_R2_L5_I1+I2+I3+I8_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,528.6772440366303,813.2777468235306,930.4287433074536,581.31477745585,40658,407.33229726933075,756.799602518686,876.8327106478454,494.7157478611479,40658,239.22796376781417,488.4665883217906,555.3123402641935,305.25923295902044,526.9495112194088,780.9939105689423,555.5281939562242,724.3225457539605,460.00368705789407,374.0709061276863,358.41633710504277,77.72284710586263,147.50375534437052,78.89971130910521,155.86109118239838,nan,nan,nan,1.0,2.647696106017585,5.640314554092313,1.0,0.9496044962531224,17,81.4629142367186,44.91011461958749,145.53537910836474,A0,,,T8,range_fusion,421.11166401098393,549.1917725734645,440.04879260788573,1.383560329704494,87.7715885788511,FUSION_HURTS_GEOMETRY,931.0732975564268,L5,I1+I2+I3+I8,445,R2
X_A0_R2_L7_I0_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,757.6608938159613,1183.2684514071636,1329.1019836675746,839.1660563628786,40658,633.5350364672098,1101.5006258899475,1233.0667766049926,735.8851090873235,40658,318.87045799175735,615.5346402964097,706.5568424549115,403.32713319979354,763.1625446098161,1201.7075952213672,836.588262093408,1080.6153032390312,597.3292403966375,372.55228618465287,311.36758624183767,83.11545530015485,189.62278232453878,153.66193080282892,320.1950522444875,nan,nan,nan,1.0,1.3289965615747832,4.024097454947238,1.0,0.9496044962531224,17,112.50305626878718,36.6665549068573,206.73013334005503,A0,,,T6,range_fusion,657.3246974013912,969.9054572258894,697.9000715149143,32.42370236177307,129.89061555901935,FUSION_HURTS_GEOMETRY,1357.3237334877153,L7,I0,635,R2
X_A0_R2_L7_I0_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,761.8399038486241,1203.5613375797723,1355.4363780935023,883.0414853247963,40658,641.3507835636285,1126.287322673736,1270.080437060096,788.11576196241,40658,317.2084368135916,613.2762730790223,702.6776652838333,398.2911128195462,770.6256485423031,1225.9186664521626,860.9725905614805,1137.8166584548194,594.7271597259504,365.32208063243456,316.66125190002265,87.9495543267127,192.64794589109403,149.81272056847257,317.25329178707466,nan,nan,nan,1.0,1.2534306586458754,3.4543816354081267,1.0,0.9496044962531224,17,735.8006544866214,42.62966890244945,1526.2094504203374,A0,,,T8,range_fusion,664.7878013338782,994.1165284566848,741.775500476832,655.7213005796073,132.9157791255746,FUSION_HURTS_GEOMETRY,1811.081612886742,L7,I0,639,R2
X_A0_R2_L7_I1_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,736.6961627734984,1164.1785627553734,1272.7544876191425,812.3384743359658,40658,599.3221932641297,1093.1380436459358,1191.5598126499044,713.1036124627909,40658,309.4399887485848,607.5708771412809,683.2495043144056,389.072017471062,751.5051069223352,1197.0540842980895,828.1231645541936,1136.7789691576177,616.5466320206684,386.2307780869089,321.1407363042905,94.34718806945716,135.52220331125807,142.94488100813243,293.4306664234926,nan,nan,nan,1.0,1.5753258815340319,3.9531344290514294,1.0,0.9496044962531224,17,71.06518014725084,49.158601529299006,120.04602158729249,A0,,,T6,range_fusion,645.6672597139103,965.2519463026117,671.0724894880015,-9.014173759763267,75.79003654573864,FUSION_HURTS_GEOMETRY,1287.9807641853713,L7,I1,609,R2
X_A0_R2_L7_I1_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,741.2612697620522,1155.129525358367,1273.185832550168,813.5447996994711,40658,606.1243596846766,1090.3655772773175,1189.5745852795924,716.6851293968127,40658,310.0397689969206,598.9757602420049,672.0286280008379,384.9903458783431,761.6125808141335,1218.1623036386254,836.1490534115304,1160.092023686888,580.4803280220908,399.26282215864114,331.6183246453742,91.21609703961116,175.13290860479827,145.35910157011233,296.9720673885617,nan,nan,nan,1.0,1.3030426114095843,3.5954559158597994,1.0,0.9496044962531224,17,61.40457326906822,42.188965815991935,117.88178054521921,A0,,,T8,range_fusion,655.7747336057085,986.3601656431476,672.2788148515068,-18.674780637945886,115.40074183927885,FUSION_HURTS_GEOMETRY,1318.5190426783993,L7,I1,629,R2
X_A0_R2_L7_I3_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,724.1700552999164,1123.9411528771116,1254.1764859493119,795.1403264604518,40658,593.8503420938081,1048.572488571884,1163.4472292407395,697.2387733676137,40658,306.25082396974653,594.4906242027306,666.5925875750798,382.2384487155357,726.6067376196424,1186.9525893147807,794.6060945669087,1080.155376613974,590.8392623224586,367.0685724619756,318.17886077739274,113.00318470512565,150.3837542139085,140.2099554656848,291.75331000721576,nan,nan,nan,1.0,1.5457361702989965,4.230773020455227,1.0,0.9496044962531224,17,76.16636204354779,60.668132626396755,119.56174049087373,A0,,,T6,range_fusion,620.7688904112175,955.1504513193029,653.8743416124875,-3.912991863466317,90.65158744838908,FUSION_HURTS_GEOMETRY,1270.5484744172536,L7,I3,596,R2
X_A0_R2_L7_I3_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,738.5165937433737,1140.9643236953875,1274.2793602830982,807.7218559213538,40658,609.7363669238098,1069.4691501163452,1186.9813426614353,711.9825418800018,40658,305.59940494621395,593.3357413578983,663.3461520701661,381.43866687991607,746.5337617517949,1195.1426248212792,817.2163027763861,1083.1247716806247,587.8237158162244,350.9366328964071,302.0260588415042,99.53624685161901,160.92278058393333,142.06508421325543,292.155655058912,nan,nan,nan,1.0,1.3448921646034155,3.514242139897675,1.0,0.9496044962531224,17,67.35474158399383,53.476083189250744,117.91687234911679,A0,,,T8,range_fusion,640.69591454337,963.3404868258015,666.4558710733895,-12.724612323020281,101.19061381841391,FUSION_HURTS_GEOMETRY,1292.443389840005,L7,I3,613,R2
X_A0_R2_L7_I4_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,741.0112361652111,1143.143125268882,1278.7116632318046,805.0920361819841,40658,610.4903643576592,1066.1330131893237,1198.5147814706168,706.9672802811218,40658,304.8315603077725,606.1024399846208,685.850396343887,385.18885152035085,742.3149693602718,1192.4670796674968,802.9090422544095,1077.1803612225947,613.5765523449041,406.3493571918533,391.99306286822986,69.15037537747986,132.073013398652,132.78904819803847,273.40238649628674,nan,nan,nan,1.0,1.6036771654793425,4.3010107403577305,1.0,0.9496044962531224,17,97.79129911938426,69.00178389622795,182.2004112072118,A0,,,T6,range_fusion,636.4771221518469,960.664941672019,663.8260513340198,17.711945212370154,72.34084663313257,FUSION_HURTS_GEOMETRY,1294.1688633267909,L7,I4,615,R2
X_A0_R2_L7_I4_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,750.1439804732597,1151.0292803551172,1282.831675781583,813.2905935103178,40658,621.5099088206846,1081.804592773607,1211.9655513782047,718.5855243735674,40658,307.5553757957668,598.1456740417789,667.1436865198133,380.88900437414844,757.71633601759,1175.1575080213538,819.1696501226618,1105.6793044566493,593.655156561156,401.86320651683775,367.0278619162927,81.94989199256406,148.25934279627538,133.4122374692656,290.79316385319896,nan,nan,nan,1.0,1.3431595503868268,3.6386250123946304,1.0,0.9496044962531224,17,70.26910155952982,42.2888212741625,125.41286908659649,A0,,,T8,range_fusion,651.8784888091651,943.355370025876,672.0246086623534,-9.810252347484294,88.52717603075595,FUSION_HURTS_GEOMETRY,1292.3395063148723,L7,I4,611,R2
X_A0_R2_L7_I7_T6,range_ekf_screening,Phase 2 range-side T6 screening row.,34,17,40658,752.4322105683395,1154.7093658547556,1275.430598835297,817.6122792432086,40658,630.655046963627,1068.694359410913,1188.259061586186,719.5639303563472,40658,307.59162761677106,610.9986158111607,690.941589403153,388.2236331026236,762.3998890933015,1211.0573207071557,815.1173710658186,1067.2122962908768,608.0146422234752,421.4796468566484,374.3675278368038,104.09173801251325,148.85572952271383,154.91616747253,294.956089059541,nan,nan,nan,1.0,1.5386251817193257,4.499330939878708,1.0,0.9496044962531224,17,48.79501334248889,34.111066586801996,80.70837999657033,A0,,,T6,range_fusion,656.5620418848765,979.2551827116779,676.3462943952443,-31.284340564525216,89.1235627571944,FUSION_HURTS_GEOMETRY,1294.8543254419048,L7,I7,617,R2
X_A0_R2_L7_I7_T8,robust_range_ekf_screening,Phase 2 range-side T8 screening row.,34,17,40658,754.0953859690542,1155.4923952493587,1285.3482289469446,819.0400932897036,40658,629.2862238588096,1076.4959372671626,1198.414486943318,723.1024732012702,40658,306.4408496589008,603.3667738107217,678.0192247903547,384.6420253511214,767.2226603789677,1211.9476721377569,825.4497231962818,1082.3258319125316,601.0672246425484,377.59513785243496,342.84428597022486,92.92255377825853,190.61073600551953,151.43863029042225,301.7181730703538,nan,nan,nan,1.0,1.2946953748651464,3.4921132191386293,1.0,0.9496044962531224,17,44.77239034638737,40.30632601731048,73.64491038017215,A0,,,T8,range_fusion,661.3848131705428,980.1455341422791,677.7741084417393,-35.30696356062674,130.8785692400001,FUSION_HURTS_GEOMETRY,1318.0503868724134,L7,I7,628,R2
