experiment_id,wall_time_s,status
X_A0_U4_P2_L8_I3_T3,6.180161322001368,ok
X_A0_U4_P2_L8_I3_T5,6.177348044002429,ok
X_A0_U4_P2_L8_I4_T2,6.149943558993982,ok
X_A0_U4_P2_L8_I4_T3,5.9778295930009335,ok
X_A0_U4_P2_L8_I4_T5,6.156234706999385,ok
X_A0_U4_P2_L8_I7_T2,5.861510497008567,ok
X_A0_U4_P2_L8_I7_T3,5.936538958005258,ok
X_A0_U4_P2_L8_I7_T5,6.089695180999115,ok
X_A0_U4_P2_L8_I8_T2,6.201650808012346,ok
X_A0_U4_P2_L8_I8_T3,6.1570794619910885,ok
X_A0_U4_P2_L8_I8_T5,5.4150503179989755,ok
X_A0_U4_P2_L8_I1+I3+I7_T2,5.082821415999206,ok
X_A0_U4_P2_L8_I1+I3+I7_T3,5.602269145994796,ok
X_A0_U4_P2_L8_I1+I3+I7_T5,4.70888198800094,ok
X_A0_U4_P2_L8_I1+I2+I3+I8_T2,4.130762972999946,ok
X_A0_U4_P2_L8_I1+I2+I3+I8_T3,4.156729219001136,ok
X_A0_U4_P2_L8_I1+I2+I3+I8_T5,4.341240397989168,ok
X_A0_R2_L0_I0_T6,32.56886586500332,ok
X_A0_R2_L0_I0_T8,33.10819925600663,ok
X_A0_R2_L0_I1_T6,32.14242204600305,ok
X_A0_R2_L0_I1_T8,33.85252077100449,ok
X_A0_R2_L0_I3_T6,32.591954994990374,ok
X_A0_R2_L0_I3_T8,34.04133758600801,ok
X_A0_R2_L0_I4_T6,33.550591342005646,ok
X_A0_R2_L0_I4_T8,33.06190823599172,ok
X_A0_R2_L0_I7_T6,31.160168225003872,ok
X_A0_R2_L0_I7_T8,33.304217441997025,ok
X_A0_R2_L0_I8_T6,33.23767394700553,ok
X_A0_R2_L0_I8_T8,33.425873896994744,ok
X_A0_R2_L0_I1+I3+I7_T6,33.162932753999485,ok
X_A0_R2_L0_I1+I3+I7_T8,34.35820785298711,ok
X_A0_R2_L0_I1+I2+I3+I8_T6,32.803837501996895,ok
X_A0_R2_L0_I1+I2+I3+I8_T8,33.93581181799527,ok
X_A0_R2_L1_I0_T6,31.989434193004854,ok
X_A0_R2_L1_I0_T8,33.89820707999752,ok
X_A0_R2_L1_I1_T6,33.95026640499418,ok
X_A0_R2_L1_I1_T8,34.014300968003226,ok
X_A0_R2_L1_I3_T6,38.454743809998035,ok
X_A0_R2_L1_I3_T8,36.76025266799843,ok
X_A0_R2_L1_I4_T6,36.08066332800081,ok
X_A0_R2_L1_I4_T8,35.96743979200255,ok
X_A0_R2_L1_I7_T6,35.214472167004715,ok
X_A0_R2_L1_I7_T8,37.86275804800971,ok
X_A0_R2_L1_I8_T6,37.96739544499724,ok
X_A0_R2_L1_I8_T8,36.936496662994614,ok
X_A0_R2_L1_I1+I3+I7_T6,36.790421978002996,ok
X_A0_R2_L1_I1+I3+I7_T8,35.11903326200263,ok
X_A0_R2_L1_I1+I2+I3+I8_T6,35.69128083999385,ok
X_A0_R2_L1_I1+I2+I3+I8_T8,36.556202460997156,ok
X_A0_R2_L2_I0_T6,36.09493431900046,ok
X_A0_R2_L2_I0_T8,35.883102773994324,ok
X_A0_R2_L2_I1_T6,35.573050367005635,ok
X_A0_R2_L2_I1_T8,35.831605617990135,ok
X_A0_R2_L2_I3_T6,34.86186607799027,ok
X_A0_R2_L2_I3_T8,34.51276572000643,ok
X_A0_R2_L2_I4_T6,34.8080828099919,ok
X_A0_R2_L2_I4_T8,34.23064084199723,ok
X_A0_R2_L2_I7_T6,35.84336950299621,ok
X_A0_R2_L2_I7_T8,36.330906108007184,ok
X_A0_R2_L2_I8_T6,35.104245987997274,ok
X_A0_R2_L2_I8_T8,36.412817723990884,ok
X_A0_R2_L2_I1+I3+I7_T6,35.989396945995395,ok
X_A0_R2_L2_I1+I3+I7_T8,36.79393863400037,ok
X_A0_R2_L2_I1+I2+I3+I8_T6,36.41072010199423,ok
X_A0_R2_L2_I1+I2+I3+I8_T8,35.422472595993895,ok
X_A0_R2_L3_I0_T6,35.82458589000453,ok
X_A0_R2_L3_I0_T8,34.97284747198864,ok
X_A0_R2_L3_I1_T6,33.63100205500086,ok
X_A0_R2_L3_I1_T8,34.86752840600093,ok
X_A0_R2_L3_I3_T6,34.16932778399496,ok
X_A0_R2_L3_I3_T8,34.903666362995864,ok
X_A0_R2_L3_I4_T6,32.48639735100733,ok
X_A0_R2_L3_I4_T8,34.7508834330074,ok
X_A0_R2_L3_I7_T6,34.4862188900006,ok
X_A0_R2_L3_I7_T8,35.11222144399653,ok
X_A0_R2_L3_I8_T6,34.33268060600676,ok
X_A0_R2_L3_I8_T8,33.98473264499626,ok
X_A0_R2_L3_I1+I3+I7_T6,35.85519602600834,ok
X_A0_R2_L3_I1+I3+I7_T8,36.335694148001494,ok
X_A0_R2_L3_I1+I2+I3+I8_T6,36.00930383999366,ok
X_A0_R2_L3_I1+I2+I3+I8_T8,36.668452783997054,ok
X_A0_R2_L4_I0_T6,36.03840614200453,ok
X_A0_R2_L4_I0_T8,36.335041241007275,ok
X_A0_R2_L4_I1_T6,35.86552622599993,ok
X_A0_R2_L4_I1_T8,36.00485926801048,ok
X_A0_R2_L4_I3_T6,36.211589387996355,ok
X_A0_R2_L4_I3_T8,36.01377510999737,ok
X_A0_R2_L4_I4_T6,39.256570574012585,ok
X_A0_R2_L4_I4_T8,39.92502947799221,ok
X_A0_R2_L4_I7_T6,39.70880800500163,ok
X_A0_R2_L4_I7_T8,40.7309712159913,ok
X_A0_R2_L4_I8_T6,39.0207584460004,ok
X_A0_R2_L4_I8_T8,39.72696809700574,ok
X_A0_R2_L4_I1+I3+I7_T6,40.40073112100072,ok
X_A0_R2_L4_I1+I3+I7_T8,40.69429616100388,ok
X_A0_R2_L4_I1+I2+I3+I8_T6,38.44162715401035,ok
X_A0_R2_L4_I1+I2+I3+I8_T8,40.23413768399041,ok
X_A0_R2_L5_I0_T6,39.29288501400151,ok
X_A0_R2_L5_I0_T8,39.81698440200125,ok
X_A0_R2_L5_I1_T6,39.15728528800537,ok
X_A0_R2_L5_I1_T8,39.76141803099017,ok
X_A0_R2_L5_I3_T6,38.93405983099365,ok
X_A0_R2_L5_I3_T8,39.22248315799516,ok
X_A0_R2_L5_I4_T6,39.03100608900422,ok
X_A0_R2_L5_I4_T8,39.70390205300646,ok
X_A0_R2_L5_I7_T6,38.5965146630042,ok
X_A0_R2_L5_I7_T8,39.36112723100814,ok
X_A0_R2_L5_I8_T6,38.42302734799159,ok
X_A0_R2_L5_I8_T8,38.7851403960085,ok
X_A0_R2_L5_I1+I3+I7_T6,39.11721092699736,ok
X_A0_R2_L5_I1+I3+I7_T8,38.18630536500132,ok
X_A0_R2_L5_I1+I2+I3+I8_T6,38.216947341003106,ok
X_A0_R2_L5_I1+I2+I3+I8_T8,38.83361603900266,ok
X_A0_R2_L7_I0_T6,37.661584850997315,ok
X_A0_R2_L7_I0_T8,38.73260952300916,ok
X_A0_R2_L7_I1_T6,39.08159742799762,ok
X_A0_R2_L7_I1_T8,38.98482050199527,ok
X_A0_R2_L7_I3_T6,39.74409629699949,ok
X_A0_R2_L7_I3_T8,39.36958942300407,ok
X_A0_R2_L7_I4_T6,38.86499118398933,ok
X_A0_R2_L7_I4_T8,39.8099391519936,ok
X_A0_R2_L7_I7_T6,39.84566645300947,ok
X_A0_R2_L7_I7_T8,39.42498697900737,ok
X_A0_R2_L7_I8_T6,39.05287013799534,ok
X_A0_R2_L7_I8_T8,39.3260686499998,ok
X_A0_R2_L7_I1+I3+I7_T6,39.723009350011125,ok
X_A0_R2_L7_I1+I3+I7_T8,39.865938197996,ok
X_A0_R2_L7_I1+I2+I3+I8_T6,38.184332182005164,ok
X_A0_R2_L7_I1+I2+I3+I8_T8,39.16054808499757,ok
X_A0_R2_L8_I0_T6,38.17851739999605,ok
X_A0_R2_L8_I0_T8,38.51555795800232,ok
X_A0_R2_L8_I1_T6,39.22886372100038,ok
X_A0_R2_L8_I1_T8,39.42278883700783,ok
X_A0_R2_L8_I3_T6,38.80248370699701,ok
X_A0_R2_L8_I3_T8,39.11334121499385,ok
X_A0_R2_L8_I4_T6,38.726205041995854,ok
X_A0_R2_L8_I4_T8,39.33213811699534,ok
X_A0_R2_L8_I7_T6,39.41728848600178,ok
X_A0_R2_L8_I7_T8,40.10641440599284,ok
X_A0_R2_L8_I8_T6,39.05172556100297,ok
X_A0_R2_L8_I8_T8,39.60955809999723,ok
X_A0_R2_L8_I1+I3+I7_T6,39.82578524500423,ok
X_A0_R2_L8_I1+I3+I7_T8,40.22753378900234,ok
X_A0_R2_L8_I1+I2+I3+I8_T6,39.667743334997795,ok
X_A0_R2_L8_I1+I2+I3+I8_T8,39.86401330301305,ok
X_A0_R4_L0_I0_T6,39.98074617599195,ok
X_A0_R4_L0_I0_T8,40.07522024899663,ok
X_A0_R4_L0_I1_T6,39.1532400730066,ok
X_A0_R4_L0_I1_T8,39.2372916029999,ok
X_A0_R4_L0_I3_T6,39.927700965010445,ok
X_A0_R4_L0_I3_T8,39.07886839500861,ok
X_A0_R4_L0_I4_T6,40.14881004100607,ok
X_A0_R4_L0_I4_T8,39.44810610599234,ok
X_A0_R4_L0_I7_T6,39.394782528994256,ok
X_A0_R4_L0_I7_T8,39.54503465098969,ok
X_A0_R4_L0_I8_T6,39.324545404990204,ok
X_A0_R4_L0_I8_T8,39.15105069700803,ok
X_A0_R4_L0_I1+I3+I7_T6,41.29854157399677,ok
X_A0_R4_L0_I1+I3+I7_T8,40.82662002100551,ok
X_A0_R4_L0_I1+I2+I3+I8_T6,40.78581973000837,ok
X_A0_R4_L0_I1+I2+I3+I8_T8,40.82353381300345,ok
X_A0_R4_L1_I0_T6,42.14811385200301,ok
X_A0_R4_L1_I0_T8,40.50495489699824,ok
X_A0_R4_L1_I1_T6,41.39115393500833,ok
X_A0_R4_L1_I1_T8,40.86910671200894,ok
X_A0_R4_L1_I3_T6,40.612873528007185,ok
X_A0_R4_L1_I3_T8,41.48860899099964,ok
X_A0_R4_L1_I4_T6,39.23390455399931,ok
X_A0_R4_L1_I4_T8,39.03854726800637,ok
X_A0_R4_L1_I7_T6,39.1688447589986,ok
X_A0_R4_L1_I7_T8,39.736107357006404,ok
X_A0_R4_L1_I8_T6,38.6770021560078,ok
X_A0_R4_L1_I8_T8,38.87680393300252,ok
X_A0_R4_L1_I1+I3+I7_T6,38.72892899700673,ok
X_A0_R4_L1_I1+I3+I7_T8,39.21399208799994,ok
X_A0_R4_L1_I1+I2+I3+I8_T6,39.14483874000143,ok
X_A0_R4_L1_I1+I2+I3+I8_T8,38.27544042399677,ok
X_A0_R4_L2_I0_T6,35.59895099300775,ok
X_A0_R4_L2_I0_T8,36.060112880993984,ok
X_A0_R4_L2_I1_T6,35.45457231599721,ok
X_A0_R4_L2_I1_T8,34.843236824002815,ok
X_A0_R4_L2_I3_T6,35.492606618005084,ok
X_A0_R4_L2_I3_T8,35.258076719997916,ok
X_A0_R4_L2_I4_T6,35.05667701001221,ok
X_A0_R4_L2_I4_T8,35.825765548986965,ok
X_A0_R4_L2_I7_T6,35.795972209001775,ok
X_A0_R4_L2_I7_T8,34.75770191499032,ok
X_A0_R4_L2_I8_T6,37.47395731200231,ok
X_A0_R4_L2_I8_T8,37.62827975000255,ok
X_A0_R4_L2_I1+I3+I7_T6,37.31694291900203,ok
X_A0_R4_L2_I1+I3+I7_T8,37.48280539200641,ok
X_A0_R4_L2_I1+I2+I3+I8_T6,37.45133164500294,ok
X_A0_R4_L2_I1+I2+I3+I8_T8,37.696420052001486,ok
X_A0_R4_L3_I0_T6,38.280256399011705,ok
X_A0_R4_L3_I0_T8,37.260403983003926,ok
X_A0_R4_L3_I1_T6,38.251192051000544,ok
X_A0_R4_L3_I1_T8,37.03254649399605,ok
X_A0_R4_L3_I3_T6,33.66797673099791,ok
X_A0_R4_L3_I3_T8,35.49743707399466,ok
X_A0_R4_L3_I4_T6,35.88998827400792,ok
X_A0_R4_L3_I4_T8,35.642437946997234,ok
X_A0_R4_L3_I7_T6,35.59194694198959,ok
X_A0_R4_L3_I7_T8,34.368091412994545,ok
X_A0_R4_L3_I8_T6,35.8581967909995,ok
X_A0_R4_L3_I8_T8,34.05754156698822,ok
X_A0_R4_L3_I1+I3+I7_T6,33.992165165996994,ok
X_A0_R4_L3_I1+I3+I7_T8,35.87540706899017,ok
X_A0_R4_L3_I1+I2+I3+I8_T6,34.454901368997525,ok
X_A0_R4_L3_I1+I2+I3+I8_T8,34.02405106500373,ok
X_A0_R4_L4_I0_T6,34.41586666199146,ok
X_A0_R4_L4_I0_T8,35.28689667300205,ok
X_A0_R4_L4_I1_T6,35.007046592989354,ok
X_A0_R4_L4_I1_T8,35.22870053099177,ok
X_A0_R4_L4_I3_T6,34.331540764003876,ok
X_A0_R4_L4_I3_T8,35.42180747700331,ok
X_A0_R4_L4_I4_T6,35.42697039298946,ok
X_A0_R4_L4_I4_T8,35.97358779500064,ok
X_A0_R4_L4_I7_T6,35.98977605799155,ok
X_A0_R4_L4_I7_T8,36.13260693300981,ok
X_A0_R4_L4_I8_T6,36.55920473698643,ok
X_A0_R4_L4_I8_T8,36.828625879003084,ok
X_A0_R4_L4_I1+I3+I7_T6,36.48831368899846,ok
X_A0_R4_L4_I1+I3+I7_T8,36.31564471599995,ok
X_A0_R4_L4_I1+I2+I3+I8_T6,35.68523636199825,ok
X_A0_R4_L4_I1+I2+I3+I8_T8,35.1965555420029,ok
X_A0_R4_L5_I0_T6,36.85337562800851,ok
X_A0_R4_L5_I0_T8,35.411632449991885,ok
X_A0_R4_L5_I1_T6,35.741457732990966,ok
X_A0_R4_L5_I1_T8,34.78997831599554,ok
X_A0_R4_L5_I3_T6,35.65482352199615,ok
X_A0_R4_L5_I3_T8,33.89048843999626,ok
X_A0_R4_L5_I4_T6,36.0152712650015,ok
X_A0_R4_L5_I4_T8,36.14709475399286,ok
X_A0_R4_L5_I7_T6,36.062455254999804,ok
X_A0_R4_L5_I7_T8,35.57412661399576,ok
X_A0_R4_L5_I8_T6,34.825238064993755,ok
X_A0_R4_L5_I8_T8,35.01518579800904,ok
X_A0_R4_L5_I1+I3+I7_T6,34.63948794300086,ok
X_A0_R4_L5_I1+I3+I7_T8,35.1509966320009,ok
X_A0_R4_L5_I1+I2+I3+I8_T6,35.123676680988865,ok
X_A0_R4_L5_I1+I2+I3+I8_T8,35.097739452001406,ok
X_A0_R4_L7_I0_T6,35.44615292100934,ok
X_A0_R4_L7_I0_T8,34.40001851899433,ok
X_A0_R4_L7_I1_T6,35.09613880900724,ok
X_A0_R4_L7_I1_T8,34.5606855500082,ok
X_A0_R4_L7_I3_T6,34.21518297299917,ok
X_A0_R4_L7_I3_T8,35.8708065259998,ok
X_A0_R4_L7_I4_T6,34.320707677004975,ok
X_A0_R4_L7_I4_T8,34.33277593400271,ok
X_A0_R4_L7_I7_T6,34.30172419500013,ok
X_A0_R4_L7_I7_T8,33.56421302098897,ok
X_A0_R4_L7_I8_T6,34.70252247600001,ok
X_A0_R4_L7_I8_T8,34.555369187000906,ok
X_A0_R4_L7_I1+I3+I7_T6,34.99858702199708,ok
X_A0_R4_L7_I1+I3+I7_T8,34.92546218400821,ok
X_A0_R4_L7_I1+I2+I3+I8_T6,35.05125718099589,ok
X_A0_R4_L7_I1+I2+I3+I8_T8,35.363088391997735,ok
X_A0_R4_L8_I0_T6,34.12125657200522,ok
X_A0_R4_L8_I0_T8,35.56336858800205,ok
X_A0_R4_L8_I1_T6,36.19322844000999,ok
X_A0_R4_L8_I1_T8,34.712467893987196,ok
X_A0_R4_L8_I3_T6,35.348277720986516,ok
X_A0_R4_L8_I3_T8,34.93600838301063,ok
X_A0_R4_L8_I4_T6,35.65225244000612,ok
X_A0_R4_L8_I4_T8,35.954463275003945,ok
X_A0_R4_L8_I7_T6,35.82363284500025,ok
X_A0_R4_L8_I7_T8,34.10398737699143,ok
X_A0_R4_L8_I8_T6,27.41640727200138,ok
X_A0_R4_L8_I8_T8,26.311418843004503,ok
X_A0_R4_L8_I1+I3+I7_T6,25.272519331992953,ok
X_A0_R4_L8_I1+I3+I7_T8,24.920967053985805,ok
X_A0_R4_L8_I1+I2+I3+I8_T6,24.06835217900516,ok
X_A0_R4_L8_I1+I2+I3+I8_T8,24.833448764009518,ok
