version,ID,N,X_std,Y_std,Z_std,D3_std,path
v4,ID05,180,55.73055365355339,40.343330484199065,169.38719847776738,182.82642569725925,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID05_static_abef_mid_20260504_194325
v4,ID06,180,17.7189486259841,28.19945070417401,26.928241658193517,42.828732869762476,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID06_static_abef_high_20260504_194915
v4,ID07,180,17.37280485019044,23.88578183230969,57.97748644761527,65.06714883016551,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID07_static_bcgf_low_20260504_195344
v4,ID08,180,18.598912397275498,34.727770513477346,50.910655199624344,64.37260597531618,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID08_static_bcgf_mid_20260504_195949
v4,ID09,180,31.502339327051118,29.360099258757348,32.708795142342716,54.07659467111902,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID09_static_bcgf_high_20260504_200457
v4,ID10,180,30.94164139186435,34.5905320426946,63.099566796247885,78.3290840549892,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID10_static_cdhg_low_20260504_200934
v4,ID11,180,20.546306775965316,18.6161004108034,71.46147419698201,76.65149842660037,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID11_static_cdhg_mid_20260504_201411
v4,ID12,180,21.507679902427423,28.250196342939166,35.13751653491962,49.95296744380301,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID12_static_cdhg_high_20260504_202045
v4,ID13,180,41.36350803419585,40.619043873578605,65.07536551399626,87.15302472593193,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID13_static_adhe_low_20260504_202835
v4,ID14,180,18.797272345395704,41.69743400691412,83.32186850433676,95.05023525190205,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID14_static_adhe_mid_20260504_203438
v4,ID15,180,27.011967958147242,29.462004373703813,38.27504173583496,55.34107818400382,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID15_static_adhe_high_20260504_203935
v4,ID16,180,12.829299836286742,18.135785241686477,28.357319432769675,36.022704035567024,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID16_static_center_mid_abef_20260504_205152
v4,ID17,180,17.033189962398694,26.47630517321649,38.46291592210771,49.70432775072586,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID17_static_center_mid_bcgf_20260504_205705
v4,ID18,180,17.69339347367274,32.52055601635881,39.46404828625717,54.11149455861826,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID18_static_center_mid_cdhg_20260504_210127
v4,ID19,180,18.27568230568876,21.273517681666316,34.53396214325663,44.487724819353446,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID19_static_center_mid_adhe_20260504_210657
v4,ID20,180,21.62423355946169,36.88791813563246,63.25510166531283,76.35138419245806,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID20_static_center_low_abef_20260504_212236
v4,ID21,180,14.566720812504702,24.92842068278663,52.82567372063337,60.20105744093086,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID21_static_center_low_bcgf_20260504_211632
v4,ID22,180,17.282621245544952,28.1854632512332,55.51059331460737,64.61064390596421,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID22_static_center_low_cdhg_20260504_212804
v4,ID23,180,26.919884623788846,44.79380381258883,173.2221113241686,180.93386885755098,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID23_static_center_low_adhe_20260504_213240
v4,ID24,180,13.6008636115393,23.522952677625486,33.30576126781807,42.98356112844063,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID24_static_center_high_abef_20260504_213644
v4,ID25,180,17.603047717562198,24.441477265248754,28.54846549583217,41.50021665029188,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID25_static_center_high_bcgf_20260504_214158
v4,ID26,180,18.414775412340653,27.57524280267013,36.94854972020266,49.64567751113327,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID26_static_center_high_cdhg_20260504_214543
v4,ID27,180,16.32996636009658,27.66649559759003,29.120679512233142,43.36031313571836,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_v4_20260504/tr_captures/ID27_static_center_high_adhe_20260504_214918
