ID,peer,sweep,t,anchor_count,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,dx_mm,dy_mm,dz_mm,location,height,facing,D3_std_summary_mm,Z_std_summary_mm,pct_ge8_summary
ID06,BSF66F,5180,6.317354,7,2018.5660583244799,2481.6487877248424,-1448.247588596375,2058.4157554916824,2454.383829331783,-1461.1873221400463,-39.84969716720252,27.26495839305926,12.93973354367131,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5181,6.407185,7,2006.0667228678467,2464.344539383874,-1464.3874565528888,2058.4157554916824,2454.383829331783,-1461.1873221400463,-52.34903262383568,9.96071005209069,-3.2001344128425444,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5182,6.541869,8,2049.3411866976253,2470.504101698816,-1465.1730867261101,2058.4157554916824,2454.383829331783,-1461.1873221400463,-9.074568794057086,16.120272367033067,-3.9857645860638513,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5183,6.621488,7,2055.1287756907795,2456.2663409121715,-1471.1602654810965,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.2869798009028273,1.8825115803883818,-9.972943341050268,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5184,6.707135,7,2044.2234247027413,2449.3435228223098,-1488.4440075311852,2058.4157554916824,2454.383829331783,-1461.1873221400463,-14.192330788941035,-5.040306509473339,-27.256685391138944,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5185,6.819612,8,2075.4523061426044,2433.0905652228635,-1465.7000881885654,2058.4157554916824,2454.383829331783,-1461.1873221400463,17.03655065092198,-21.29326410891963,-4.512766048519097,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5186,6.917122,7,2054.861737416775,2429.337794435381,-1431.2764898286616,2058.4157554916824,2454.383829331783,-1461.1873221400463,-3.5540180749071624,-25.046034896402034,29.910832311384638,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5187,7.007217,7,2080.901875664512,2432.1806127338928,-1475.4107925313,2058.4157554916824,2454.383829331783,-1461.1873221400463,22.486120172829487,-22.203216597890332,-14.22347039125384,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5188,7.112219,8,2024.43158760814,2467.453483659562,-1466.8395624532454,2058.4157554916824,2454.383829331783,-1461.1873221400463,-33.98416788354234,13.069654327779062,-5.652240313199172,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5189,7.202152,7,2085.1975273923226,2450.021880290358,-1430.9234300698133,2058.4157554916824,2454.383829331783,-1461.1873221400463,26.78177190064025,-4.361949041425305,30.26389207023294,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5190,7.314863,7,2043.0251025353055,2448.679293170096,-1472.5477345087784,2058.4157554916824,2454.383829331783,-1461.1873221400463,-15.390652956376925,-5.704536161686974,-11.360412368732113,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5191,7.404643,8,2016.9778934083345,2454.3172788642705,-1469.965900479479,2058.4157554916824,2454.383829331783,-1461.1873221400463,-41.43786208334791,-0.06655046751257032,-8.77857833943267,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5192,7.546877,7,2055.943589086586,2462.891309061744,-1456.960872033151,2058.4157554916824,2454.383829331783,-1461.1873221400463,-2.4721664050962318,8.507479729960778,4.2264501068952995,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5193,7.633519,7,2069.6684912865985,2456.033794306274,-1460.2707238704122,2058.4157554916824,2454.383829331783,-1461.1873221400463,11.252735794916134,1.649964974491013,0.9165982696340507,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5194,7.712237,8,2043.7392796378756,2464.911046549322,-1456.5400069787215,2058.4157554916824,2454.383829331783,-1461.1873221400463,-14.676475853806778,10.527217217538691,4.647315161324741,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5195,7.802378,7,2039.7424952626693,2447.2149932870757,-1444.265644543229,2058.4157554916824,2454.383829331783,-1461.1873221400463,-18.673260229013067,-7.168836044707405,16.92167759681729,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5196,7.907162,7,2067.546368301138,2453.622191447433,-1459.3853868365875,2058.4157554916824,2454.383829331783,-1461.1873221400463,9.13061280945567,-0.761637884349966,1.8019353034587766,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5197,8.004667,8,2059.4136996154143,2450.8147092301742,-1475.6258111797586,2058.4157554916824,2454.383829331783,-1461.1873221400463,0.9979441237319406,-3.56912010160886,-14.438489039712294,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5198,8.102291,7,2067.376963545949,2463.018617992711,-1457.9933005569196,2058.4157554916824,2454.383829331783,-1461.1873221400463,8.961208054266535,8.634788660927825,3.1940215831266414,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5199,8.207144,7,2072.035770132159,2457.3264289024046,-1452.3812606212616,2058.4157554916824,2454.383829331783,-1461.1873221400463,13.620014640476711,2.9425995706214962,8.806061518784645,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5200,8.320076,8,2035.3729363318944,2448.4064675012964,-1452.9853650128657,2058.4157554916824,2454.383829331783,-1461.1873221400463,-23.042819159787996,-5.977361830486643,8.201957127180549,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5201,8.402279,7,2067.5602298412214,2440.623038467066,-1463.79811346342,2058.4157554916824,2454.383829331783,-1461.1873221400463,9.144474349538996,-13.76079086471691,-2.6107913233736326,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5202,8.544385,7,2050.5740371832576,2460.289175280699,-1462.625024954538,2058.4157554916824,2454.383829331783,-1461.1873221400463,-7.841718308424788,5.905345948915965,-1.4377028144917858,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5203,8.624306,8,2039.7116345242102,2460.975139111883,-1457.1667158390471,2058.4157554916824,2454.383829331783,-1461.1873221400463,-18.704120967472136,6.591309780099891,4.020606300999134,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5204,8.702267,7,2079.488907411732,2458.766550315737,-1445.4449219335547,2058.4157554916824,2454.383829331783,-1461.1873221400463,21.07315192004944,4.382720983953732,15.742400206491538,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5205,8.80737,7,2078.5145353767834,2452.3260703356755,-1456.8472434935748,2058.4157554916824,2454.383829331783,-1461.1873221400463,20.098779885101067,-2.057758996107623,4.340078646471511,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5206,8.912274,8,2065.141573294929,2459.0838657715126,-1473.2649444125125,2058.4157554916824,2454.383829331783,-1461.1873221400463,6.725817803246628,4.700036439729502,-12.077622272466215,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5207,9.002272,7,2043.982488546762,2467.5554481510603,-1442.2911813621665,2058.4157554916824,2454.383829331783,-1461.1873221400463,-14.433266944920433,13.171618819277228,18.896140777879737,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5208,9.107135,7,2042.5445492711497,2468.8401246528333,-1423.858075562992,2058.4157554916824,2454.383829331783,-1461.1873221400463,-15.871206220532713,14.45629532105022,37.329246577054164,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5209,9.204722,8,2071.067743263252,2445.71845801453,-1464.114927936264,2058.4157554916824,2454.383829331783,-1461.1873221400463,12.651987771569566,-8.665371317253175,-2.9276057962176765,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5210,9.339831,7,2075.72021785446,2435.5819625690615,-1481.3406165888869,2058.4157554916824,2454.383829331783,-1461.1873221400463,17.304462362777485,-18.801866762721602,-20.153294448840597,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5211,9.407182,7,2049.046170525905,2471.2558985513087,-1460.249272870036,2058.4157554916824,2454.383829331783,-1461.1873221400463,-9.369584965777449,16.872069219525656,0.9380492700101968,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5212,9.54181,8,2030.5425256364606,2439.7657130628745,-1427.409404192844,2058.4157554916824,2454.383829331783,-1461.1873221400463,-27.87322985522178,-14.61811626890858,33.77791794720224,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5213,9.62151,7,2060.2309318852303,2486.905304546562,-1432.6851084962857,2058.4157554916824,2454.383829331783,-1461.1873221400463,1.8151763935479721,32.521475214779,28.50221364376057,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5214,9.707191,7,2095.9137149120925,2439.382798023468,-1462.626888435808,2058.4157554916824,2454.383829331783,-1461.1873221400463,37.4979594204101,-15.001031308315305,-1.4395662957617787,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5215,9.804709,8,2059.351275489187,2452.692361773935,-1479.3689728545028,2058.4157554916824,2454.383829331783,-1461.1873221400463,0.9355199975047981,-1.6914675578482274,-18.18165071445651,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5216,9.902117,7,2018.5832719174182,2469.7366601648873,-1449.9297091392436,2058.4157554916824,2454.383829331783,-1461.1873221400463,-39.83248357426419,15.352830833104235,11.257613000802621,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5217,10.007104,7,2076.3675920776186,2439.151238931914,-1460.133288825561,2058.4157554916824,2454.383829331783,-1461.1873221400463,17.951836585936235,-15.232590399868968,1.0540333144851957,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
ID06,BSF66F,5218,10.104688,8,2056.187531823348,2463.150352232066,-1469.5261278078856,2058.4157554916824,2454.383829331783,-1461.1873221400463,-2.228223668334522,8.76652290028278,-8.338805667839324,edge,high,BCGF,32.67764978240954,20.073607391525517,35.66666666666667
