peer_name,sweep,x_mm,y_mm,z_mm,used_anchors,median_abs_residual_mm,p80_abs_residual_mm,rms_residual_mm,median_quality_percent
BS9336,10665,35.537972426124966,1883.0883301740405,1281.8223885198568,8,101.05243282300012,163.601176324508,119.87321539703753,100.0
BS9336,10666,516.2643320067484,2080.935874561397,1231.2986622200847,8,29.19074923128551,108.87161085222566,163.32787593300222,100.0
BS9336,10667,793.7283933612522,2228.0826359943226,1104.5241420367138,8,32.71829675674758,57.68146107671773,44.896491299306035,100.0
BS9336,10668,1111.372246030889,2085.1911534879014,1026.6402297751542,8,43.25042648364138,104.37309378410131,76.62604176333748,100.0
BS9336,10669,1473.4509271001355,1737.9320428134556,699.4093253991628,7,35.870983163461915,81.23985254185109,83.31619504343927,100.0
BS9336,10670,1375.6739923122561,1641.7981908763882,1002.9484253159409,8,65.33232159185286,134.84463501903758,376.2129810786265,100.0
BS9336,10671,1450.3405428962285,1535.6131950721654,1343.599071763868,8,36.431845256484394,54.66516473093362,78.68951056351217,100.0
BS9336,10672,1446.5178371119664,1609.2353491018278,1666.4206337650135,8,33.22425696270943,48.624704459574154,40.42164915231636,100.0
BS9336,10673,1254.0430817337394,1774.9987493171889,1818.1036255097092,8,51.120834243009995,89.00078685720212,80.12757441827219,100.0
BS9336,10674,1114.4399676068635,1972.4235492240982,1908.839985090517,8,26.376439519200176,52.70621432148819,44.23126284701297,100.0
BS9336,10675,906.0062517210584,2149.4994871753584,1777.5507306663758,8,34.963186160315445,48.55384085136394,54.637594044868386,100.0
BS9336,10676,754.0140968245888,2361.8031932469153,1717.701351705331,8,35.05440396252243,86.7884305167205,78.56084545775147,100.0
BS9336,10677,609.8699488053434,2537.863854281051,1467.5431093868979,8,19.347895779862483,31.74947100655536,31.261540181587467,100.0
BS9336,10678,556.3403741475703,2707.6885714327127,1379.8649411580354,8,35.6800180716848,135.91139853829415,94.74032400485348,100.0
BS9336,10679,754.5731414679794,2766.4666687358103,1139.988134957984,8,32.46191333662091,70.1483054327164,97.24949022536809,100.0
BS9336,10680,920.9217883483263,2794.4480738425395,875.2727997985648,8,41.98030632050177,48.52735178909634,56.232884620686235,100.0
BS9336,10681,956.6791764585342,2915.4569870395867,923.9015158048511,8,68.89875952698162,171.91432095832332,126.47418432507122,100.0
BS9336,10682,1065.0758344460482,2965.7764113079634,1021.2797492432505,8,28.72392819982997,127.36577348203772,169.58983988497022,100.0
BS9336,10683,1106.4029219272256,3150.6109858340865,1068.4717644208258,8,19.49644991992909,79.79237357595615,90.71337783303488,100.0
BS9336,10684,872.8265916954133,3285.8926020633144,730.0351385030269,8,21.71351282846149,238.13281941636023,204.5359052154495,100.0
BS9336,10685,722.7964395235832,3344.982961481788,559.935377103312,8,86.76611907467236,221.99329458059728,175.12020105792587,100.0
BS9336,10686,555.3729648657488,3367.1215144936846,907.6434667351333,8,39.040033913144725,252.4901139183126,186.80773939806465,100.0
BS9336,10687,476.2555907028961,3310.8640608630176,1184.377868075872,8,60.49931518901178,132.16864935398328,101.41497542713803,100.0
BS9336,10688,216.77143350828075,3341.1708528684953,1466.0500723540422,7,39.07586967188854,133.00187772265204,91.13767102315516,100.0
BS9336,10689,459.36700273323606,3420.6692476329736,1597.0892109981187,8,63.568253036539545,139.40686119708872,95.74302023803766,100.0
BS9336,10690,464.1664863670878,3508.745324976415,1503.9482411354775,8,35.429501434836766,131.78642735255224,150.47938973918227,100.0
BS9336,10691,574.7806564473997,3594.9762690096118,1656.952988611462,8,41.26207020578727,126.43333738080747,86.3257000594563,100.0
BS9336,10692,788.8370210483084,3662.7548574792404,2028.1643957036545,8,44.968436987526275,117.8695439876418,174.16990153727602,100.0
BS9336,10693,978.0226927493973,3805.018020991483,1257.2224622508456,8,30.634785010377755,51.89976405856974,52.48478664864665,100.0
BS9336,10694,1226.28694301778,3989.5111416552436,1235.4068085570855,8,31.416197921935236,102.80147495749793,72.13916490753368,100.0
BS9336,10695,1397.4412373463083,3964.295261011983,1186.4603128257845,8,64.97555272398313,118.58768798389158,101.94400197945355,100.0
BS9336,10696,1547.684040388261,3912.1404092432094,990.9950070889505,8,56.16537961142967,138.4820568016256,95.67185664632385,100.0
BS9336,10697,1748.0580345293665,3815.769994900735,1229.2449083111915,8,47.68740171640229,75.85451111151008,74.3495434462394,100.0
BS9336,10698,1763.3640732701226,3860.549009594551,1176.2179590401302,7,29.498963747670587,38.85166754047241,58.334650736123116,100.0
BS9336,10699,1939.1269413815594,3804.0718388310015,1043.6682764549373,8,30.622508926489104,73.08737735362557,86.68792814464368,100.0
BS9336,10700,2079.9704536824916,3809.6094432547934,1109.0344297910501,8,66.38040117935384,100.03534735840623,205.28367423379663,100.0
BS9336,10701,1893.4314976519736,4034.8115693185514,1427.1344746676255,8,95.89012266154884,211.77714508137782,185.50251966969626,100.0
BS9336,10702,1769.224973172972,4176.021707100486,1493.9026056434486,8,61.98107981688236,218.50435395984502,150.53378626551697,100.0
BS9336,10703,1554.4419831074822,4163.676616455593,1570.1792476051633,8,49.42560996573752,127.03115553282188,102.5656978968411,100.0
BS9336,10704,1128.8573882279306,4181.6098367444165,1700.4485615192234,8,19.76335355880792,24.439744247198497,65.37599507176999,100.0
BS9336,10705,1158.8929219784038,4165.450306616999,1523.969721966178,8,32.03344907469591,58.90483416652311,68.12429961834239,100.0
BS9336,10706,1030.980751929529,4207.93983845215,1513.7880108056083,8,37.987936631362345,201.71547535536695,138.69211654714593,100.0
BS9336,10707,1218.3564907856448,4188.667008132161,1545.0284654486559,8,8.254197084328098,55.185707847440796,57.33116099303097,100.0
BS9336,10708,1273.610577815818,4195.301403760674,1442.7744993599094,8,71.69001121071176,202.07855540243693,157.19405834364642,100.0
BS9336,10709,1385.7622316009458,4319.415729380507,1721.5337013180142,8,70.54624007819825,108.25195941823513,82.01505818563331,100.0
BS9336,10710,1619.8584871059616,4334.781631661146,1324.757641926822,8,26.02383984331277,43.64567013517336,33.4912700171704,100.0
BS9336,10711,1657.778986320725,4277.61901946743,1307.3520225684374,8,13.915355105597428,39.15272472018947,33.110234389015645,100.0
BS9336,10712,1561.6954246658884,4267.87934914321,1362.9623209150118,8,64.55207763415638,93.99599803621796,75.87408122477542,100.0
BS9336,10713,1463.3893673011755,4167.8936824231305,1143.6136754146705,8,61.177198621981006,148.04697353524588,104.26275742584474,100.0
BS9336,10714,1429.76655389347,4015.0691447750023,1660.070183867948,8,61.3626195388174,287.74684431922134,204.1520549484529,100.0
BS9336,10715,1564.8922884641504,4093.4167867518468,1726.1349250657286,8,39.254386901940734,122.4812339569642,86.37570669228892,100.0
BS9336,10716,1799.8016032217522,3946.306902941613,1469.9494947535063,8,50.306580041811685,155.13712913942527,132.91288568263482,100.0
BS9336,10717,2025.7398773828268,4067.4175087450703,1576.4077450056484,8,56.093831304333435,169.81627513588919,146.00456136490925,100.0
BS9336,10718,2023.9130409788456,3899.60656371035,1511.5844383192707,8,73.8834228979299,171.6836896946892,115.61824121669915,100.0
BS9336,10719,2052.680409828887,3892.4828928934107,1391.2977678148852,8,88.82397446318498,165.74080156089087,114.89727648209401,100.0
BS9336,10720,2226.7364275142772,3814.6083486715415,1351.2661355254995,8,25.277894381091073,125.5856287446622,102.97769644059335,100.0
BS9336,10721,2251.0443899147836,3845.7267239232992,1529.0885194639468,8,54.138171061638786,156.13945361777982,115.46536471172405,100.0
BS9336,10722,2084.882497010711,3813.5435759390166,2105.4868266410713,8,34.1547150622423,158.35473634993332,566.4706805078604,100.0
BS9336,10723,2457.880084735481,3722.562846528256,1940.898385745374,8,28.888916946655172,175.3433598286624,152.18427266737004,100.0
BS9336,10724,2291.0096063477586,3774.603819870508,1968.0935882318795,7,57.70921983944936,117.62904831981808,121.40970197655072,100.0
BS9336,10725,2126.622337895321,3750.3430261188255,1792.2238041884048,8,31.566252174054398,100.22349753681398,68.0598484930733,100.0
BS9336,10726,2244.7572348745794,3615.06705551718,1966.3857703136282,8,34.638222461879195,99.35784035209802,311.1630601881382,100.0
BS9336,10727,2186.7034531029367,3708.60065270865,1718.7456719468296,8,46.47752396374449,71.31332804058013,52.619491849006806,100.0
BS9336,10728,2324.237825975264,3731.0863020902466,1833.8321999084628,8,39.80020978871016,75.53944927282248,79.63432788967866,100.0
BS9336,10729,2207.8666491940435,3796.7997713575996,1778.7706682362514,8,32.801517076745085,71.41087643335607,54.78639030732342,100.0
BS9336,10730,2153.0321963557763,3728.4728336914286,1870.855480224132,8,28.675661117811046,140.80873807871112,106.8516187480848,100.0
BS9336,10731,2126.375583819313,3763.089484439406,1938.9574899835557,8,57.78069036008151,120.31274419045813,94.66890648360581,100.0
BS9336,10732,2055.0520703066236,3777.380709373781,2078.032164098055,7,66.58915470521833,255.54584765338592,195.79082555263244,100.0
BS9336,10733,2031.3570050442884,3913.5450362502156,1984.9421217680324,8,74.77378323779885,118.05230770665358,106.36645908060359,100.0
BS9336,10734,1973.8099258765337,3928.105027845818,1749.105730484598,8,60.99305509712656,147.23572372423797,113.2290805727455,100.0
BS9336,10735,1997.4632725951074,4024.5413892800993,1628.153331301021,8,17.952019377322358,71.13659005198645,63.316592067796435,100.0
BS9336,10736,1970.7896695385311,4029.4485784154535,1631.4459312001372,8,52.41597386523654,109.9355594981362,84.71441663305781,100.0
BS9336,10737,1957.9446466072616,4075.15874871036,1563.2031288340181,8,25.63198193552671,86.49434500003352,88.18465789560976,100.0
BS9336,10738,2034.4873904401848,4181.698198331266,1445.1470489034364,8,19.86818388855636,167.75716219978497,117.95298281645341,100.0
