peer_name,sweep,host_elapsed_s,x_mm,y_mm,z_mm,used_anchors
BS955A,19494,93.015256,2018.7762567713974,2554.053219647243,887.2417520530736,8
BS955A,19495,93.140662,2064.4279567382746,2729.9124080447955,1029.8368990502736,7
BS955A,19496,93.217468,2109.748661483196,2808.3008702816282,1426.1962991255086,7
BS955A,19497,93.340801,2129.851493053654,2610.5371751593048,1599.5055947521923,7
BS955A,19498,93.449991,2225.4543271833254,2417.721595420852,1552.5830119895331,7
BS955A,19499,93.604797,2365.438846484877,2138.275868966648,1650.519765712515,8
BS955A,19500,93.630054,2407.2203511773737,1855.5304856190253,1167.909018691885,7
BS955A,19501,93.773777,2381.7864346259407,1545.5236043638824,881.8554483651126,7
BS955A,19502,93.809921,2029.2098786152117,1379.480908887988,664.6262958918597,7
BS955A,19503,93.935851,1665.1105963475723,1102.0353651488642,549.6148424536852,8
BS955A,19504,94.019782,1200.4022652840888,959.6106412086178,347.11460551749934,8
BS955A,19505,94.117824,633.5176596676125,1020.25352653367,583.0139223677415,8
BS955A,19506,94.222331,497.4882715750378,1066.062000821445,981.9585199460711,8
BS955A,19507,94.327304,389.67658350635924,1034.2946815667642,1195.8163149554807,7
BS955A,19508,94.425064,523.4135103234728,876.7282345550037,1290.7249267575485,7
BS955A,19509,94.580716,778.146916249923,711.0450417391976,1527.2818210806827,8
BS955A,19510,94.635088,1108.9099452915166,484.43384425530576,1410.822434819116,8
BS955A,19511,94.758846,1325.3679086792752,473.3267148707441,1065.768179857997,8
BS955A,19512,94.816176,1738.8623686861051,697.2917007911884,657.1205134050085,8
BS955A,19513,94.91974,2027.7987096029713,1185.6903711667965,375.9274724861048,7
BS955A,19514,95.017496,2182.252841519472,1710.4417858021081,506.63443016867365,7
BS955A,19515,95.122525,2076.0883485769614,1873.4861909435758,1453.704945595785,8
BS955A,19516,95.249911,2340.0334149674636,1801.8839918746783,552.3545271471587,7
BS955A,19517,95.324899,2154.2497958145414,2051.721139059366,1274.2094225607043,7
BS955A,19518,95.42983,2234.004636033836,1794.1424572103178,1564.7423954750266,8
BS955A,19519,95.608203,2306.8852096531173,1614.3476458294467,1515.2679287611863,7
BS955A,19520,95.639988,2414.727130380338,1220.6202006878182,1575.4507030441296,7
BS955A,19521,95.764301,2269.3888037584893,934.4172537498897,1370.5713698488134,8
BS955A,19522,95.837413,2081.2447583817884,687.2650984768958,1305.8842603181279,7
BS955A,19523,95.917473,1776.8125649632466,306.8072537534236,959.1393632536143,7
BS955A,19524,96.022184,1477.2922893972825,69.36733833263244,680.235457768064,8
BS955A,19525,96.127135,898.3995836325928,227.42636070606187,628.9916927779816,7
BS955A,19526,96.224771,350.1615962899818,531.331830512571,590.9662361813944,7
BS955A,19527,96.329959,-16.066366118845025,922.748904478362,804.505642299109,8
BS955A,19528,96.404786,-196.26702821833604,1269.1955806061414,927.0492945712365,7
BS955A,19529,96.560674,-271.56348933823034,1489.153386575133,1164.6244630292,7
BS955A,19530,96.637502,-141.84263488175574,1385.0781698412195,1592.8889784225394,8
BS955A,19531,96.738563,-53.91098383536308,1293.2530108847593,1910.3174846886686,7
BS955A,19532,96.817245,29.700521462492535,1208.6458698625322,2026.8489120361346,7
BS955A,19533,96.922324,18.383843846175925,1002.0193786301597,1986.1221971155446,8
BS955A,19534,97.04988,-46.69328890890981,968.5567609924257,1840.040250147837,7
BS955A,19535,97.10225,-130.8703213164588,872.5772428932219,1737.2332458306055,7
BS955A,19536,97.225593,-20.648497811399842,823.7367290876,1489.9816597933846,8
BS955A,19537,97.304797,-20.75031096044954,828.6715258197712,1246.8152324185105,7
BS955A,19538,97.409743,137.79560962933343,704.5436423080727,1009.1230623835261,7
BS955A,19539,97.58881,299.7169859145395,598.92946547057,909.9039186146041,8
BS955A,19540,97.712891,521.1487812512972,539.1080534592643,921.1608925830856,8
BS955A,19541,97.820241,502.24849403945274,423.42870435731624,1102.5199098789176,7
BS955A,19542,97.823946,346.7536766384704,334.26234799638877,972.8753617716392,8
BS955A,19543,97.955408,212.04097148469327,603.5964873979874,1194.2208952885612,7
BS955A,19544,98.050405,148.75279851748442,992.6722465713399,1176.4569369586263,7
BS955A,19545,98.129838,26.55179069271201,1517.423958363997,1185.3541457891477,8
BS955A,19546,98.234622,134.57981466123587,2028.7531337354499,1381.0355903582408,7
BS955A,19547,98.335757,869.8757052655318,2245.9204917365078,1270.558672801964,7
BS955A,19548,98.414792,1344.4407559216347,2310.6685245923045,935.2559197906428,8
BS955A,19549,98.563179,1792.7774601314231,2360.603169442732,1109.2906611182789,7
BS955A,19550,98.617534,2353.685663003994,2151.5094118330394,782.2424556803533,7
BS955A,19551,98.772112,2604.3142199922654,2153.983688855192,1250.173135940673,8
BS955A,19552,98.849844,2758.049812548059,1976.995880425602,1075.1122262144463,7
BS955A,19553,98.924824,2664.6321478266686,1968.3656053941907,1215.5761050644023,7
BS955A,19554,99.029837,2655.363572752202,2138.9243342649156,1369.829169506968,8
BS955A,19555,99.134707,2424.8389224710972,2327.8830667684197,1486.9889721576665,7
BS955A,19556,99.209759,2397.999406341143,2416.892776833254,539.6458754448544,7
BS955A,19557,99.314656,1968.6856524296725,2529.140206164538,647.8454395998305,8
BS955A,19558,99.419822,1280.6304494129206,2505.415085860968,1016.9285399052654,7
BS955A,19559,99.59804,824.8571122151855,2363.054928063778,542.4878361097295,7
BS955A,19560,99.622369,565.3723319210012,1911.0441081612819,1157.797555918661,8
BS955A,19561,99.746109,612.3409491758879,1749.2279366541482,809.5963690355693,7
BS955A,19562,99.850587,551.4699233885162,1754.9330889219266,1263.3390346874085,7
BS955A,19563,99.929762,408.62099079568634,1657.9814769007678,1305.4915220958258,8
BS955A,19564,100.048756,418.77627667297793,1809.296145198991,1355.8377403964157,7
BS955A,19565,100.10984,351.8566385907989,2068.790145072857,1256.957508382833,7
BS955A,19566,100.214758,534.303220780347,2248.2801693003903,972.9749086568459,8
BS955A,19567,100.319705,788.4348687218065,2564.5832810328816,1152.4214935696878,7
BS955A,19568,100.417304,1024.204486050703,2899.3925824243934,564.4086712079016,7
BS955A,19569,100.573043,1656.2932804586897,2916.867305158966,350.07294967061085,8
BS955A,19570,100.649665,1937.2740061037007,2939.962366696999,544.1543408418542,7
BS955A,19571,100.754122,2365.359550392936,2752.2469880071744,636.1155987149721,7
BS955A,19572,100.829724,2783.3053267229297,2762.7836981159817,1077.352220553399,8
BS955A,19573,100.956252,2735.5955357651937,3000.5172295599705,1125.787062191071,7
BS955A,19574,101.102306,2897.161945337105,3150.501610202658,1102.1331041816343,7
BS955A,19575,101.114632,2493.9805691380784,3229.2618846594155,1283.7669306186845,8
BS955A,19576,101.219558,2194.3268515095874,3394.417063589928,936.3165543138306,7
BS955A,19577,101.317196,2046.283086475666,3307.0981715903927,796.9791247416513,7
BS955A,19578,101.422149,1569.2394727022504,3174.8452889201435,549.3152528895889,8
BS955A,19579,101.578591,1203.8896031927275,2783.351983814819,464.8098685573977,7
BS955A,19580,101.654333,716.5732297657946,2508.4099913231817,1264.334791597721,7
BS955A,19581,101.756438,814.55194385859,2126.432840420044,947.2903533126963,8
BS955A,19582,101.834523,838.526417085761,1969.0035433828052,1040.4226888247213,7
BS955A,19583,101.909591,785.3618055715407,1937.4287995233362,1332.4568417168748,7
BS955A,19584,102.014734,854.2517311108932,2101.887557689198,1558.6826464159235,8
BS955A,19585,102.126153,809.9186587544971,2403.2081102733255,1533.1561684303065,7
BS955A,19586,102.217176,697.7654815854829,2596.3027896002354,1467.6453573240155,7
BS955A,19587,102.322089,766.9685629787742,2860.4062157818144,1206.3300140855677,8
BS955A,19588,102.449533,579.3507734819947,3241.7079582648357,1286.963449531493,7
BS955A,19589,102.575577,1150.3645760937106,3421.9055834141673,697.0886038289029,7
BS955A,19590,102.629827,1773.7551265099046,3583.3631805848486,280.7240867532895,8
BS955A,19591,102.754075,1882.1760255175366,3656.2109880882876,548.5122014540037,7
BS955A,19592,102.80961,2305.024748931316,3759.90377539573,653.1024308654132,7
BS955A,19593,102.91453,2380.9363027052723,3991.5306548119033,999.1261115007019,8
BS955A,19594,103.019572,2354.2897801685353,4043.7098635058214,1296.5866003696437,7
BS955A,19595,103.182692,2190.7288353269237,4012.3836100844082,1209.4161378578056,7
BS955A,19596,103.244716,1856.2764151176893,4158.142662506632,1310.647346768411,8
BS955A,19597,103.327121,1550.94372335265,4238.464918042697,1097.2476599353604,7
BS955A,19598,103.424606,1347.3343354473934,4208.1064821386535,791.8446775535206,7
BS955A,19599,103.632847,1218.7662061756416,3748.7475567784895,545.3736702952349,8
BS955A,19600,103.653399,1024.820671846,3310.6966725025745,461.3233111193685,7
BS955A,19601,103.781073,867.1279334646139,2928.6760417417304,727.7364596543384,6
BS955A,19602,103.837128,1017.2049301608964,2671.395717925842,672.9755984855146,8
BS955A,19603,103.919587,721.3012051116668,2457.107544650298,171.20468183835325,8
BS955A,19604,104.017143,823.8267093006275,2405.4558451453113,1012.5834600452849,7
BS955A,19605,104.121943,849.1816592609985,2397.577826784085,1017.0959856406186,8
BS955A,19606,104.249576,697.6602887679779,2605.641715558607,1484.01393031747,7
BS955A,19607,104.324529,626.0452274358911,2723.2618556893126,1450.9526090291447,7
BS955A,19608,104.429732,546.2416786062529,2990.556109043898,1165.7238719427746,8
BS955A,19609,104.555626,479.0845410999399,3359.8289632110204,1185.4993979945843,7
BS955A,19610,104.639626,543.2593840566682,3697.2322098721556,942.7774762262713,7
BS955A,19611,104.763489,821.3921697118288,4101.622583261971,890.50137799928,8
BS955A,19612,104.819538,1161.1528191245095,4338.664341844497,558.892764578297,8
BS955A,19613,104.916938,1686.214953255924,4482.923048503959,571.3808956135082,7
BS955A,19614,105.021994,1907.742534209197,4622.523457792466,855.6794626380649,8
BS955A,19615,105.127031,1884.5336483090318,4695.961182954529,878.1566123175326,7
BS955A,19616,105.254421,1735.3250790510735,4730.390686073095,1382.5920400187392,7
BS955A,19617,105.329398,1438.299067118984,4661.255719958492,1515.5723391709103,8
BS955A,19618,105.40455,1042.9520622981634,4809.778925918053,1396.8296271791864,7
BS955A,19619,105.560287,769.3339928690632,4906.506934775209,858.8883696268433,7
BS955A,19620,105.716814,633.4305091827501,4496.668422765207,737.4491553450666,8
BS955A,19621,105.761543,647.0395868980365,4056.5840949557014,515.3401763393331,8
BS955A,19622,105.817041,655.2270383502209,3594.1029951240184,670.2317088984528,7
BS955A,19623,105.921994,758.7787189059412,3008.870972090262,564.5839162215442,8
BS955A,19624,106.049546,792.0694513119751,2795.9175129621794,1082.1002075480933,7
BS955A,19625,106.124548,991.3272930105522,2660.13004385937,1284.9369997482952,7
BS955A,19626,106.229544,970.5392773957943,2592.0272663307715,1317.1447256496117,8
BS955A,19627,106.304542,743.21028373443,2690.3337633968254,1422.3063190727012,7
BS955A,19628,106.409496,564.1871909345556,2834.189472589151,1403.307395514039,7
BS955A,19629,106.588065,147.7996630361821,2978.6003515684456,1290.0153062263917,8
BS955A,19630,106.619591,-64.01349990797608,3242.9870491882916,1197.1377651632774,7
BS955A,19631,106.766446,56.067463875757674,3517.6122545683124,829.3886974316756,7
BS955A,19632,106.821908,346.53711010939685,3864.5658189775268,502.85297917068095,8
BS955A,19633,106.926981,454.22608797709864,4298.768607414493,820.4185289890216,7
BS955A,19634,107.024664,783.7029694196162,4595.199942221611,855.3836473099082,7
BS955A,19635,107.129501,1206.3484103500086,4738.505568127875,820.8189365886471,8
BS955A,19636,107.204632,1243.6614043111306,4791.122749141284,1233.7237802879863,7
BS955A,19637,107.335294,899.0401823236177,4686.317589536937,1430.1063698186022,7
BS955A,19638,107.517831,546.6427291027906,4459.206287073125,1588.3113374428044,8
BS955A,19639,107.567012,55.22661986111308,4045.0254607674174,1435.3049958096153,7
BS955A,19640,107.61711,33.78649027824218,3677.1581955575007,1258.571863560498,7
BS955A,19641,107.774496,72.88219882348439,3141.34014779278,1157.195248241716,8
BS955A,19642,107.849339,466.81448027021656,2898.9270539173763,1028.3802602214973,7
BS955A,19643,107.924508,1126.8927995006668,2758.0721605356202,638.7618070694555,7
BS955A,19644,108.058492,1650.3028246785188,2779.0539424261656,585.5454811329716,8
BS955A,19645,108.134376,1942.1065844863192,3118.134764533296,1516.7641915439062,7
BS955A,19646,108.209558,2200.3285080651813,3128.4970452537177,1337.761484572859,7
BS955A,19647,108.314459,2343.236691695262,3252.4042404309284,1117.2982508424873,8
BS955A,19648,108.41951,2405.9027599336305,3422.0348501425306,1317.9990006122703,7
BS955A,19649,108.620906,2517.156361608032,3352.0296483815882,1456.6251269428453,7
BS955A,19650,108.640788,2367.658930815778,3310.579941432404,1457.3344584001784,8
BS955A,19651,108.745871,2467.6429303767713,3082.4719464930545,1077.8173447608783,7
BS955A,19652,108.852799,2488.6050103022094,2830.702625235659,793.5108164323956,7
BS955A,19653,108.959367,1994.1498425125858,2574.4627575073464,677.644795387507,8
BS955A,19654,109.082661,1363.8200175222942,2467.1478748740037,726.8803029657354,7
BS955A,19655,109.109493,656.5903879611552,2521.558352406175,583.406265413389,7
BS955A,19656,109.214385,157.7718682634206,2449.34549506473,558.5992124072859,8
BS955A,19657,109.319398,-33.44046418846634,2365.2628227107907,1175.702971085822,7
BS955A,19658,109.416974,-109.45182606618279,2228.3955434792715,1122.3410010153439,7
BS955A,19659,109.572774,219.05619884601404,2083.8796574069893,1740.2799408429923,8
BS955A,19660,109.649476,672.1708855545436,2012.5330050473767,1600.7921926644208,7
BS955A,19661,109.751242,1057.4514185165078,1820.2096719087206,1411.4787904852128,7
BS955A,19662,109.829338,1224.5794257675268,1943.3383988900896,627.4826208672571,8
BS955A,19663,109.934302,1640.8482469487706,2301.8833256617595,516.1888437387822,7
BS955A,19664,110.009442,1787.3791731334863,2848.541341035541,275.88099683818035,7
BS955A,19665,110.114386,1794.8472102604205,3334.0174664409706,600.6941993469325,8
BS955A,19666,110.219306,1637.496995222793,3651.167175121065,1060.8302270918366,7
BS955A,19667,110.316899,1771.0272373454134,3735.1733562366653,1256.6282098340748,7
BS955A,19668,110.421885,1769.954112323711,3604.462160653718,1654.1439935127164,8
BS955A,19669,110.577716,1756.2695596893811,3391.5054426634624,2176.195369963455,7
BS955A,19670,110.624387,1846.4827406408915,2944.5218129791156,2341.0233445747976,7
BS955A,19671,110.75628,1739.473149625688,2493.2915268453507,2379.377688256477,8
BS955A,19672,110.830147,1834.7749403919445,2172.098579560792,2190.43189348515,7
BS955A,19673,110.909407,1902.42407723107,1787.4847397079013,1928.7762988825143,7
BS955A,19674,111.014539,1907.1906352880808,1597.0362742632124,1579.6567306017569,8
BS955A,19675,111.119229,1806.3363244413658,1602.242078926521,1438.8868425598284,7
BS955A,19676,111.242603,1594.479963045073,1551.297704274349,1170.5022089505587,7
BS955A,19677,111.321802,1273.3596086369027,1469.9760820863517,476.8840313233251,8
BS955A,19678,111.469591,860.9988806047792,1544.121199604847,554.5976628423962,7
BS955A,19679,111.603635,384.7704635065673,1471.5718269263673,630.7926177626516,7
BS955A,19680,111.629369,201.00211419358084,1470.7788310854387,797.6234463466351,8
BS955A,19681,111.75327,150.9641640225117,1636.164077385695,1558.068260588453,7
BS955A,19682,111.809429,622.7791622071604,1504.361272928958,2010.9208370436422,7
BS955A,19683,111.93635,1065.4017117143026,1427.08521752528,2223.5544029553685,8
BS955A,19684,112.019242,1594.616986032427,1291.2060034267363,1925.2832600143938,7
BS955A,19685,112.117015,1839.4484638233907,1246.9248211997424,1603.8824188076674,7
BS955A,19686,112.221824,1846.7308741813767,1327.7589861128351,1455.2334148868304,8
BS955A,19687,112.345232,1630.3345462637965,1351.1090178401973,953.7166788977012,7
BS955A,19688,112.424351,1491.1882118187552,1429.7276482647767,552.8518043811604,7
BS955A,19689,112.580182,1597.6033050552571,1525.0557298711276,470.1830558518709,8
BS955A,19690,112.634167,1790.7562909479223,1764.742130155258,369.88532133580367,8
BS955A,19691,112.781142,2098.922169846914,2131.995197751517,696.1777015429951,7
BS955A,19692,112.81423,2268.5998377172573,2326.3451029084463,1250.9060680807956,7
BS955A,19693,112.937508,2115.9958361283657,2506.3296847610877,1479.0636943237491,7
BS955A,19694,113.042575,1972.9411915173807,2414.43826730274,2017.8996082593526,7
BS955A,19695,113.121661,1909.2347607431616,1937.9474958010346,2161.269543131363,7
BS955A,19696,113.249485,1827.216823981828,1424.6014896795991,2237.3667643381796,7
BS955A,19697,113.324227,1773.4002808593084,1001.0913885666668,2001.5429953938296,7
BS955A,19698,113.406821,1802.9158722308987,774.1200939041896,1652.8591941706627,7
BS955A,19699,113.578903,1710.9072012351862,683.4297150546947,1426.0073659458035,7
BS955A,19700,113.639435,1452.4624134915944,778.8958691682749,816.4264089532101,7
BS955A,19701,113.763178,1277.126118938604,810.9977422973571,739.331726126533,7
BS955A,19702,113.819184,920.8923583958284,840.0675608637265,515.760325771825,7
BS955A,19703,114.019256,424.3719590025956,1040.36489288982,498.3172299250306,7
BS955A,19704,114.040063,-233.14318404772214,1309.5901102129685,888.4690932778126,7
BS955A,19705,114.177587,-110.8597405644089,1375.294241226912,1370.4071824999303,7
BS955A,19706,114.224253,-4.4442474726168,1342.8118706850983,1628.399852057466,7
BS955A,19707,114.329229,108.94287863128957,1181.2937712567063,1875.6079487682782,7
BS955A,19708,114.433901,262.1563040741136,853.5772748005465,1769.9840806785355,7
BS955A,19709,114.560044,198.41863329585314,723.605840945106,1549.2733490362766,7
BS955A,19710,114.636908,112.00745807859109,859.3638087537288,1359.8436743269713,8
BS955A,19711,114.73854,85.31316032683306,1056.0683336082755,808.7406062830712,7
BS955A,19712,114.84669,39.53253867531366,1357.339951830715,653.2895201036165,7
BS955A,19713,114.94375,131.30651714858308,1540.4770925528617,495.0966991818541,7
BS955A,19714,115.077095,95.07289588246222,1643.4351110424698,365.33324617661856,7
BS955A,19715,115.124758,130.3341961948033,1622.1470099418175,597.439922204318,7
BS955A,19716,115.229256,142.81487757231966,1475.8602611059905,220.03959785078732,7
BS955A,19717,115.334167,-160.31718468720587,1396.5429672043329,973.3450102281581,7
BS955A,19718,115.409354,-176.62317501306956,1379.3495798061372,1179.1601901022989,7
BS955A,19719,115.565066,-109.23224903163344,1651.170804560485,1608.9663451992683,7
BS955A,19720,115.618825,188.46303930011027,2110.1128117233097,1823.1490013174243,7
BS955A,19721,115.765655,525.4436814292391,2508.9275854387515,1734.709794934729,7
BS955A,19722,115.821654,805.0014366244562,2725.254810821135,1456.8035620938667,7
BS955A,19723,115.926635,1048.5584691682723,2757.9956980033617,800.1963623457905,7
BS955A,19724,116.02444,1176.2985353532479,2624.3997612784788,686.2613567263236,7
BS955A,19725,116.159309,1847.9575719999227,2378.4868784058176,241.93867362848238,7
BS955A,19726,116.234121,1749.4505630008155,2175.339787897397,530.7771467487379,7
BS955A,19727,116.309248,1453.7333300686687,2191.5009972245102,1874.2601907616008,7
BS955A,19728,116.414174,2210.3455493215506,2101.7504806007705,1348.1694357233332,7
BS955A,19729,116.592047,2145.1351850923875,2339.104781621881,1477.1113384506284,7
BS955A,19730,116.642469,2012.7630644193027,2725.8438433427264,1733.418001063601,7
BS955A,19731,116.741166,1801.3400968998753,3036.426610196057,1625.557029777839,7
BS955A,19732,116.84911,1455.4677911337433,3147.1957695399196,1481.7210585742105,7
BS955A,19733,116.924227,1432.9830361983575,3175.7385380473747,1158.7204031411313,7
BS955A,19734,117.006532,1143.9643267259319,3036.0935938769458,1151.5907663615485,7
BS955A,19735,117.134143,783.5816136661764,2895.9587325399307,905.270081628661,7
BS955A,19736,117.209398,509.0806320664746,2555.572148855476,677.8096250223058,7
BS955A,19737,117.314229,455.53733775712755,2351.308842386867,972.6471195487927,8
BS955A,19738,117.441525,259.6067023382873,2139.045478279832,1381.9070157343183,7
BS955A,19739,117.597562,269.87632426808915,2244.985994808111,1218.253259112285,7
BS955A,19740,117.621791,323.82116710724233,2452.9781129061953,1371.2892455831006,7
BS955A,19741,117.746254,435.2639115488851,2716.959204032736,1473.9913955398993,7
BS955A,19742,117.825055,565.3738111764648,3002.1034081213775,1225.7662037874982,7
BS955A,19743,117.929128,673.9803082687255,3203.315953325737,1106.1292540389654,7
BS955A,19744,118.034061,801.3063845291555,3221.3648530676614,923.9825319830112,7
BS955A,19745,118.109161,1001.6617647598349,3138.6245355734254,718.930138871541,7
BS955A,19746,118.214118,1343.7382416453122,2904.50288479272,306.16074313499985,8
BS955A,19747,118.319139,1677.3457574313054,2908.3069173564913,401.4318436902302,7
BS955A,19748,118.416662,2044.1218222972946,2929.603653339973,366.9748491108794,7
BS955A,19749,118.572443,2631.143055394748,2869.37099402181,613.476872190807,7
BS955A,19750,118.649313,2521.894025923123,3131.4926395269194,1336.8910843331216,7
BS955A,19751,118.777783,2625.8303536233757,3246.2140546803557,1540.2174737023743,7
BS955A,19752,118.806437,2450.3558186196583,3410.951235706585,1493.6189935390025,7
BS955A,19753,118.93412,2140.5901891935464,3540.5331875809807,1710.5203731425668,7
BS955A,19754,119.009149,1957.8625663577445,3721.4142667550013,1546.141056064012,7
BS955A,19755,119.114052,1689.9080757985569,3689.387532933995,1274.1143661415585,7
BS955A,19756,119.241496,1382.3090879264391,3702.064559854754,1227.6474930517384,7
BS955A,19757,119.366502,1221.7338524594893,3573.2179613819685,885.0070968231073,7
BS955A,19758,119.421495,1267.513130662043,3138.8780400031865,657.3261094062502,7
BS955A,19759,119.597193,1033.4787057159465,2718.480197508683,625.0735894700645,7
BS955A,19760,119.624233,833.592618410859,2433.5127856001545,748.8051382072791,7
BS955A,19761,119.755984,824.1727039443159,2225.1252701136195,1144.222682853699,7
BS955A,19762,119.860549,740.7407195298902,2067.4320875437984,969.4714034367779,7
BS955A,19763,119.981992,735.320539876528,2067.674030387889,1467.7107273293013,7
BS955A,19764,120.013997,701.1868340675617,2275.134975300297,1351.2038721904305,7
BS955A,19765,120.119076,659.0755141259776,2482.570866608194,1138.1057755207903,7
BS955A,19766,120.216561,618.2010396456418,2680.167283619295,1117.4643067110735,7
BS955A,19767,120.344048,863.5796820457776,2894.9474782064804,744.5652933983658,8
BS955A,19768,120.449149,990.5829302627739,3160.4266024579765,678.5008540089108,7
BS955A,19769,120.575011,1517.4699131304842,3266.3284258688054,472.55872535798323,7
BS955A,19770,120.629265,1836.857042919457,3552.318567356087,88.70119209337554,8
BS955A,19771,120.753512,2571.6344992213617,3447.943478922297,341.5274570058549,7
BS955A,19772,120.809132,2851.6926008157316,3546.158548331814,574.289741491834,7
BS955A,19773,120.91411,2873.4069219151174,3719.2624516835053,1005.8280191122983,8
BS955A,19774,121.041707,2657.5580792362193,3704.433683684528,1430.4518588150286,7
BS955A,19775,121.116572,2395.585835725457,3858.2599879217255,1463.9906397782047,7
BS955A,19776,121.221295,2147.8914381248087,4021.3485589623497,1494.9637005097843,8
BS955A,19777,121.326531,1773.545022148667,4020.0067722390536,1390.8798235212485,7
BS955A,19778,121.42407,1436.3028227227649,3948.439235577441,1220.7590764491588,7
BS955A,19779,121.579929,1152.8687722806308,3632.3630213756755,1320.3992143559503,7
BS955A,19780,121.634592,1172.077305802372,3169.5634392681523,777.531720341807,8
BS955A,19781,121.757826,1216.1213988952184,2791.134459377672,672.2812292011814,6
BS955A,19782,121.813863,1584.6193832567667,2314.7387715266477,663.728421857825,7
BS955A,19783,121.919819,1432.2285097606768,1832.325285782891,60.60750436598482,7
BS955A,19784,122.016548,1598.3959834263671,2172.457608586079,1413.8023836094198,7
BS955A,19785,122.121554,1592.336748431054,2074.6515277840113,829.7441055904926,7
BS955A,19786,122.249164,1599.0716887336152,2043.3327733187639,791.088210867565,7
BS955A,19787,122.324138,1480.5227475606207,2028.9675387827947,644.4128368513977,7
BS955A,19788,122.406438,1372.5879756660854,2120.160961383715,522.0434826015693,7
BS955A,19789,122.554927,1199.909938343638,2359.3532328555057,378.5072765334195,7
BS955A,19790,122.661542,1158.1924403690282,2722.523471187108,443.71507253415797,7
BS955A,19791,122.817528,1350.3653232928116,3212.3072103904287,356.069452682186,8
BS955A,19792,122.837198,1357.2577993873024,3709.7909714679445,608.0884873991147,7
BS955A,19793,122.916605,1401.1358030181777,4056.32220120866,671.1769619527997,7
BS955A,19794,123.021386,1517.3256660522957,4381.035852028394,835.5424715901519,7
BS955A,19795,123.126305,1459.6540178209148,4464.736321935404,1120.0548620841012,7
BS955A,19796,123.223881,1276.3101415348563,4393.817434211547,1416.3765749099557,7
BS955A,19797,123.328956,939.7336377581923,4074.0144296001795,1514.095699368339,7
BS955A,19798,123.431371,813.2167042294318,3696.0182118513026,1488.6717824649722,7
BS955A,19799,123.55994,716.2602149674213,3375.6688674702987,1342.521522771161,7
BS955A,19800,123.613607,887.2127086724403,3015.1700319564357,894.7360251385442,7
BS955A,19801,123.760377,1075.3340304465532,2763.6113169465866,605.5614700580481,8
BS955A,19802,123.81656,1535.03684836796,2685.0293917130307,527.5676944086093,7
BS955A,19803,123.921314,2108.8686537165427,2639.1746593692033,571.6233173850601,7
BS955A,19804,124.048981,2386.728866588335,2893.5853728706506,1380.223398160915,7
BS955A,19805,124.123973,2684.7386933167827,2828.309042316799,1307.6983369909558,7
BS955A,19806,124.206428,2625.913337576472,2825.2845436504313,1409.2727424696718,7
BS955A,19807,124.333855,2458.6922230516902,2750.279588483037,1548.3752505720568,7
BS955A,19808,124.408996,2492.3020345796253,2527.1144874607744,1582.9858887948749,7
BS955A,19809,124.564791,2144.091471833917,2316.3957472702664,1678.8363378769695,8
BS955A,19810,124.618987,2132.7286054694405,2409.5018418986515,1644.6343846899254,8
BS955A,19811,124.795798,1358.2277392014657,2235.2608848858304,972.1202262934714,7
BS955A,19812,124.821438,956.8463097065459,2658.693988586978,1228.881410720074,7
BS955A,19813,124.926271,1015.7503332112332,2784.5435260009417,208.21371604879397,7
BS955A,19814,125.023904,770.6593359310291,3385.666474843142,558.1462109721436,7
BS955A,19815,125.128944,719.2372205937625,3783.5053405489234,784.2981072835074,8
BS955A,19816,125.256402,442.06691312462164,3935.3475422442048,1055.0766208308928,7
BS955A,19817,125.337258,383.8266311101938,3899.0255813439817,1452.0760410914818,7
BS955A,19818,125.486425,463.701358420158,3621.7710995373554,1603.077237907104,7
BS955A,19819,125.562914,278.14250149398555,3252.8718997862193,1631.9424596216568,8
BS955A,19820,125.668988,236.1553072622657,2867.6401297591397,1498.547150978296,7
BS955A,19821,125.740374,341.75740912886755,2613.466083155501,1117.6866302591645,7
BS955A,19822,125.878782,653.2386007101732,2596.5953427332724,1119.7546601799377,7
BS955A,19823,125.923919,1117.1987849524148,2602.386881446394,693.392207422728,8
BS955A,19824,126.050099,1640.8440279308181,2819.208922344766,733.9011744434007,7
BS955A,19825,126.133854,2105.082959325413,3028.7559673859605,746.5679423423406,7
BS955A,19826,126.208799,2266.704211676012,3292.845685507566,1162.0541406702064,7
BS955A,19827,126.313639,2329.6238583836785,3448.0340635505745,1468.387207197066,8
BS955A,19828,126.440426,2189.891846831503,3469.396271784234,1502.2094889044188,7
BS955A,19829,126.597197,2144.999942526065,3364.474390333096,1722.4295801777057,7
BS955A,19830,126.621369,2158.2721843614127,3026.8632015865714,1776.1898584045998,8
BS955A,19831,126.745398,1891.142576411151,2693.908431332683,895.5117098637203,7
BS955A,19832,126.823921,2202.4848548699797,2328.7651616789117,770.6391354037953,7
BS955A,19833,126.92894,1344.2220279679693,2221.249766539065,660.9207035779643,8
BS955A,19834,127.033809,1000.7564676904116,2280.9091919975476,1082.175638175415,7
BS955A,19835,127.109044,699.2453641687132,2431.718266756835,464.55083485685617,7
BS955A,19836,127.2139,335.3680104654382,2646.782470111318,540.4947972930478,8
BS955A,19837,127.318627,148.42840485152635,2875.581003014116,933.4116729526875,7
BS955A,19838,127.416241,101.09370052133764,2844.455496440173,1225.6941682846823,7
