version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v3-full,T2+F1,external_position_filter,all8,24,CDHG,6,108.53923088823348,225.9515515208013,143.57041271840134
v3-full,T2+F2,external_position_filter,all8,24,ABEF,6,122.91892043138613,309.8117380027962,180.79948405642625
v3-full,T2+F2,external_position_filter,all8,24,ADHE,6,167.0855405553366,185.48083001503278,148.4891590246781
v3-full,T2+F2,external_position_filter,all8,24,BCGF,6,103.10703167027444,275.5060443464019,163.5606947006983
v3-full,T2+F2,external_position_filter,all8,24,CDHG,6,108.53923088823348,225.9515515208013,143.57041271840134
v3-full,T2+F3,external_position_filter,all8,24,ABEF,6,122.04841156695494,310.27412260244967,180.68686171760794
v3-full,T2+F3,external_position_filter,all8,24,ADHE,6,167.01738704199715,184.53303784317336,148.287679206442
v3-full,T2+F3,external_position_filter,all8,24,BCGF,6,102.41557774913797,275.23478149195927,163.19795221811682
v3-full,T2+F3,external_position_filter,all8,24,CDHG,6,110.21651718285739,224.67940055154492,143.42040906039094
v3-full,T2+F4,external_position_filter,all8,24,ABEF,6,122.71941336554349,309.14965258213317,180.43965463811386
v3-full,T2+F4,external_position_filter,all8,24,ADHE,6,166.93261630886002,186.66312030538919,148.8525960856587
v3-full,T2+F4,external_position_filter,all8,24,BCGF,6,102.3610418955368,275.2660904522962,163.3071606730067
v3-full,T2+F4,external_position_filter,all8,24,CDHG,6,107.78151324880102,226.27813548856142,143.54094856092226
v3-full,T2+F5,external_position_filter,all8,24,ABEF,6,122.93739638326994,309.0603307047587,180.53121902547
v3-full,T2+F5,external_position_filter,all8,24,ADHE,6,166.73768501772992,186.6329180630361,148.63066160352957
v3-full,T2+F5,external_position_filter,all8,24,BCGF,6,102.14099751103437,275.83053385472164,163.46868108810745
v3-full,T2+F5,external_position_filter,all8,24,CDHG,6,108.62821339513718,225.720979572796,143.66315578753486
v3-full,T3+F0,external_position_filter,all8,24,ABEF,6,74.09334932280659,148.49338402097834,99.94143918387714
v3-full,T3+F0,external_position_filter,all8,24,ADHE,6,113.44637819520977,175.19609924232572,126.09195517442254
v3-full,T3+F0,external_position_filter,all8,24,BCGF,6,56.05008530995077,254.45199049547875,139.1250881559452
v3-full,T3+F0,external_position_filter,all8,24,CDHG,6,92.0563056799248,243.26566098485114,147.16881941395107
v3-full,T3+F1,external_position_filter,all8,24,ABEF,6,72.69537925944755,154.24737673426057,101.7987717472996
v3-full,T3+F1,external_position_filter,all8,24,ADHE,6,112.48543352265781,174.3292426337938,125.4048854514704
v3-full,T3+F1,external_position_filter,all8,24,BCGF,6,56.26216692372006,252.7774949507309,138.42857193519944
v3-full,T3+F1,external_position_filter,all8,24,CDHG,6,88.84753475884617,234.91083421819542,139.92802553963713
v3-full,T3+F2,external_position_filter,all8,24,ABEF,6,72.69537925944755,154.24737673426057,101.7987717472996
v3-full,T3+F2,external_position_filter,all8,24,ADHE,6,112.48543352265781,174.3292426337938,125.4048854514704
v3-full,T3+F2,external_position_filter,all8,24,BCGF,6,56.26216692372006,252.7774949507309,138.42857193519944
v3-full,T3+F2,external_position_filter,all8,24,CDHG,6,88.84753475884617,234.91083421819542,139.92802553963713
v3-full,T3+F3,external_position_filter,all8,24,ABEF,6,72.51756643429201,152.75556751984186,101.24598137580487
v3-full,T3+F3,external_position_filter,all8,24,ADHE,6,112.5905764603248,174.20118112982044,125.34301673120534
v3-full,T3+F3,external_position_filter,all8,24,BCGF,6,56.10163972712758,253.65421404735977,138.83402150779062
v3-full,T3+F3,external_position_filter,all8,24,CDHG,6,90.23311270376033,235.6915160932778,140.95347670213388
v3-full,T3+F4,external_position_filter,all8,24,ABEF,6,72.45835963392959,153.6230114021552,101.55446156924525
v3-full,T3+F4,external_position_filter,all8,24,ADHE,6,112.30917935872287,175.35034261428402,125.59646082732341
v3-full,T3+F4,external_position_filter,all8,24,BCGF,6,55.52749625736058,252.3590912324096,138.15771291169716
v3-full,T3+F4,external_position_filter,all8,24,CDHG,6,88.74681980843911,236.28619476727215,140.3083239717088
v3-full,T3+F5,external_position_filter,all8,24,ABEF,6,72.71957776431988,155.03308527865283,102.15937504067267
v3-full,T3+F5,external_position_filter,all8,24,ADHE,6,112.04226745821828,174.0442935336121,125.21757727696125
v3-full,T3+F5,external_position_filter,all8,24,BCGF,6,55.25402926925754,253.5146577280724,138.76385773215128
v3-full,T3+F5,external_position_filter,all8,24,CDHG,6,88.39226283872121,235.54359387722104,139.87257604961673
v3-full,T4+F0,external_position_filter,all8,24,ABEF,6,105.93665540291963,154.06473568082882,114.28549063998348
v3-full,T4+F0,external_position_filter,all8,24,ADHE,6,135.84144558133312,171.12610715792016,132.4101015353209
v3-full,T4+F0,external_position_filter,all8,24,BCGF,6,71.75615308322188,266.04036099821457,152.1251204175654
v3-full,T4+F0,external_position_filter,all8,24,CDHG,6,94.60328695951051,212.4426336476925,130.04449574486978
v3-full,T4+F1,external_position_filter,all8,24,ABEF,6,106.14456143027874,159.50379906656073,116.25704338414127
v3-full,T4+F1,external_position_filter,all8,24,ADHE,6,139.10195546039668,170.24641181203108,132.79728063395476
v3-full,T4+F1,external_position_filter,all8,24,BCGF,6,74.01204599200275,265.5659864007716,152.13234685442478
v3-full,T4+F1,external_position_filter,all8,24,CDHG,6,93.01460791495437,212.3733637138569,128.9830537064044
v3-full,T4+F2,external_position_filter,all8,24,ABEF,6,106.14456143027874,159.50379906656073,116.25704338414127
v3-full,T4+F2,external_position_filter,all8,24,ADHE,6,139.10195546039668,170.24641181203108,132.79728063395476
v3-full,T4+F2,external_position_filter,all8,24,BCGF,6,74.01204599200275,265.5659864007716,152.13234685442478
v3-full,T4+F2,external_position_filter,all8,24,CDHG,6,93.01460791495437,212.3733637138569,128.9830537064044
v3-full,T4+F3,external_position_filter,all8,24,ABEF,6,105.54186773502265,157.44679873493934,115.11391160617302
v3-full,T4+F3,external_position_filter,all8,24,ADHE,6,138.3556606775091,170.51785247856824,132.78958242310767
v3-full,T4+F3,external_position_filter,all8,24,BCGF,6,73.05048980708949,265.67926804722845,152.03155030863746
v3-full,T4+F3,external_position_filter,all8,24,CDHG,6,92.94040722816898,211.91050800119268,128.939171176439
v3-full,T4+F4,external_position_filter,all8,24,ABEF,6,105.73699066479979,159.57853295788618,116.11919249714778
v3-full,T4+F4,external_position_filter,all8,24,ADHE,6,138.63245024798806,169.70759735242981,132.41876580723573
v3-full,T4+F4,external_position_filter,all8,24,BCGF,6,74.05875356673008,265.44618198762254,152.0335048456429
v3-full,T4+F4,external_position_filter,all8,24,CDHG,6,93.30776711097519,212.72290999073633,129.11826854025935
v3-full,T4+F5,external_position_filter,all8,24,ABEF,6,105.65708850338896,160.64503982011985,116.41627030988731
v3-full,T4+F5,external_position_filter,all8,24,ADHE,6,138.77072615278735,169.59887517234148,132.38154091596493
v3-full,T4+F5,external_position_filter,all8,24,BCGF,6,74.67202614805936,266.200468008152,152.51004673821865
v3-full,T4+F5,external_position_filter,all8,24,CDHG,6,92.85161373595574,212.43485864823495,128.60318981020325
v3-full,T5a,native_range_filter,all8,24,ABEF,6,128.0945966121709,259.3128892450701,162.40477310652278
v3-full,T5a,native_range_filter,all8,24,ADHE,6,168.24184420146378,246.69622312636093,167.71733362045646
v3-full,T5a,native_range_filter,all8,24,BCGF,6,177.9657515526841,273.43885047427324,184.5888283372486
v3-full,T5a,native_range_filter,all8,24,CDHG,6,166.1832029869799,281.51535345701814,187.62814036287872
v3-full,T5b,native_range_filter,all8,24,ABEF,6,116.6788666484938,280.628677401731,168.13968939957275
v3-full,T5b,native_range_filter,all8,24,ADHE,6,112.25537578058508,167.83090420587197,122.66743406679363
v3-full,T5b,native_range_filter,all8,24,BCGF,6,84.55353742911187,260.70469215207373,151.86211645664588
v3-full,T5b,native_range_filter,all8,24,CDHG,6,109.1602335829939,209.74376593662998,130.70427430732863
v3-full,T5c,native_range_filter,all8,24,ABEF,6,116.6788666484938,280.628677401731,168.13968939957275
v3-full,T5c,native_range_filter,all8,24,ADHE,6,112.25537578058508,167.83090420587197,122.66743406679363
v3-full,T5c,native_range_filter,all8,24,BCGF,6,84.55353742911187,260.70469215207373,151.86211645664588
v3-full,T5c,native_range_filter,all8,24,CDHG,6,109.1602335829939,209.74376593662998,130.70427430732863
v3-full,T5d,native_range_filter,all8,24,ABEF,6,127.85421963587379,258.9378726192059,162.17278414464596
v3-full,T5d,native_range_filter,all8,24,ADHE,6,167.8084812791305,246.30893228304194,167.40082014620566
v3-full,T5d,native_range_filter,all8,24,BCGF,6,177.54209823581573,273.05020813453547,184.27872500251593
v3-full,T5d,native_range_filter,all8,24,CDHG,6,165.8455841728272,281.1924188824521,187.3306594029288
v3-full,T5e,native_range_filter,all8,24,ABEF,6,119.03825154480094,223.23306014736966,150.5690167505318
v3-full,T5e,native_range_filter,all8,24,ADHE,6,115.42717206493955,221.3721462211657,139.39592600001535
v3-full,T5e,native_range_filter,all8,24,BCGF,6,88.3162519474068,178.70877838523936,113.8630934008562
v3-full,T5e,native_range_filter,all8,24,CDHG,6,94.18094376952624,416.0115583962802,237.06390923916112
v3-lite,T1+F0,external_position_filter,all8,24,ABEF,6,82.09768186097145,317.0288146010586,173.18714047936157
v3-lite,T1+F0,external_position_filter,all8,24,ADHE,6,90.30684274721105,144.9602739963195,103.14906478712584
v3-lite,T1+F0,external_position_filter,all8,24,BCGF,6,59.07977609503217,228.57587673787015,126.71129693885811
v3-lite,T1+F0,external_position_filter,all8,24,CDHG,6,110.05908137188364,184.0433691042134,126.63076427780423
v3-lite,T1+F1,external_position_filter,all8,24,ABEF,6,70.68925132058826,315.2093493654198,171.3120030079407
v3-lite,T1+F1,external_position_filter,all8,24,ADHE,6,90.96511886008682,143.37089032492304,102.07913951654261
v3-lite,T1+F1,external_position_filter,all8,24,BCGF,6,60.0228492299068,226.45677611285325,125.76057806318325
v3-lite,T1+F1,external_position_filter,all8,24,CDHG,6,105.46076055880249,188.51086771596823,127.40782208022316
v3-lite,T1+F2,external_position_filter,all8,24,ABEF,6,70.68925132058826,315.2093493654198,171.3120030079407
v3-lite,T1+F2,external_position_filter,all8,24,ADHE,6,90.96511886008682,143.37089032492304,102.07913951654261
v3-lite,T1+F2,external_position_filter,all8,24,BCGF,6,60.0228492299068,226.45677611285325,125.76057806318325
v3-lite,T1+F2,external_position_filter,all8,24,CDHG,6,105.46076055880249,188.51086771596823,127.40782208022316
v3-lite,T1+F3,external_position_filter,all8,24,ABEF,6,72.41344272595953,315.2524930732777,171.5031896181821
v3-lite,T1+F3,external_position_filter,all8,24,ADHE,6,90.60226816883258,142.90564059847404,102.08698877056472
v3-lite,T1+F3,external_position_filter,all8,24,BCGF,6,59.73657649471697,226.63067269060647,125.82504598662885
v3-lite,T1+F3,external_position_filter,all8,24,CDHG,6,105.65243815252741,189.39769606042898,127.89178423935711
v3-lite,T1+F4,external_position_filter,all8,24,ABEF,6,70.38516676461782,314.90920544779203,171.06839934079727
v3-lite,T1+F4,external_position_filter,all8,24,ADHE,6,91.60898315448961,144.0917620583895,102.30936714249732
v3-lite,T1+F4,external_position_filter,all8,24,BCGF,6,60.17120369027711,226.57661374243725,125.82943985347949
v3-lite,T1+F4,external_position_filter,all8,24,CDHG,6,105.71869555234443,184.97060909034985,126.04188633627675
v3-lite,T1+F5,external_position_filter,all8,24,ABEF,6,69.37395363642818,313.95774323694303,170.53241384327725
v3-lite,T1+F5,external_position_filter,all8,24,ADHE,6,91.24711539330664,143.9082498969795,102.04173019165727
v3-lite,T1+F5,external_position_filter,all8,24,BCGF,6,60.0362639162594,226.13043598524516,125.59543000578512
v3-lite,T1+F5,external_position_filter,all8,24,CDHG,6,104.83031445488024,183.97314519647338,125.62084199033806
v3-lite,T2+F0,external_position_filter,all8,24,ABEF,6,81.84712085750138,317.147513504653,173.3189393919659
v3-lite,T2+F0,external_position_filter,all8,24,ADHE,6,90.4867153478084,143.1380218045449,102.45123797333612
v3-lite,T2+F0,external_position_filter,all8,24,BCGF,6,59.44044970004581,227.88378710084731,126.45393947568753
v3-lite,T2+F0,external_position_filter,all8,24,CDHG,6,110.53009727407252,181.86798873853607,126.04194447333309
v3-lite,T2+F1,external_position_filter,all8,24,ABEF,6,70.37931478047776,315.21477457997884,171.29753323579516
v3-lite,T2+F1,external_position_filter,all8,24,ADHE,6,90.62241305951716,143.31731127487748,101.94875930156279
v3-lite,T2+F1,external_position_filter,all8,24,BCGF,6,60.31880270009518,226.14339740228937,125.64271427981359
v3-lite,T2+F1,external_position_filter,all8,24,CDHG,6,105.68144267460025,186.59730671926755,126.82833570113173
v3-lite,T2+F2,external_position_filter,all8,24,ABEF,6,70.37931478047776,315.21477457997884,171.29753323579516
v3-lite,T2+F2,external_position_filter,all8,24,ADHE,6,90.62241305951716,143.31731127487748,101.94875930156279
v3-lite,T2+F2,external_position_filter,all8,24,BCGF,6,60.31880270009518,226.14339740228937,125.64271427981359
v3-lite,T2+F2,external_position_filter,all8,24,CDHG,6,105.68144267460025,186.59730671926755,126.82833570113173
v3-lite,T2+F3,external_position_filter,all8,24,ABEF,6,72.55900314406044,315.3797392861927,171.62142830919683
v3-lite,T2+F3,external_position_filter,all8,24,ADHE,6,90.41429059033875,141.45534342586012,101.59269219234675
v3-lite,T2+F3,external_position_filter,all8,24,BCGF,6,59.94156991656109,226.21760188031664,125.60169200436596
v3-lite,T2+F3,external_position_filter,all8,24,CDHG,6,105.5247944799901,186.39451110077934,126.96998269734785
v3-lite,T2+F4,external_position_filter,all8,24,ABEF,6,70.35880818496236,314.9805278942446,171.1316182539801
v3-lite,T2+F4,external_position_filter,all8,24,ADHE,6,90.9189310831654,145.43975848600368,102.5397378948921
v3-lite,T2+F4,external_position_filter,all8,24,BCGF,6,60.20898791996789,226.2383710156737,125.69489337724384
v3-lite,T2+F4,external_position_filter,all8,24,CDHG,6,106.16146188675006,182.41564593912366,125.40902915127242
v3-lite,T2+F5,external_position_filter,all8,24,ABEF,6,69.29265847881113,314.0336718872792,170.5292977314713
v3-lite,T2+F5,external_position_filter,all8,24,ADHE,6,90.89240745602967,145.23340063795618,102.3545805999639
v3-lite,T2+F5,external_position_filter,all8,24,BCGF,6,60.04651507713718,225.6981022509992,125.3935194649203
v3-lite,T2+F5,external_position_filter,all8,24,CDHG,6,105.4523046550463,181.75557584812904,125.12012913462655
v3-lite,T3+F0,external_position_filter,all8,24,ABEF,6,79.56954123396325,133.98653679919352,89.46351969016374
v3-lite,T3+F0,external_position_filter,all8,24,ADHE,6,50.96859537110238,138.86603016608365,82.85245181253767
v3-lite,T3+F0,external_position_filter,all8,24,BCGF,6,58.77752523513039,215.35080880122962,118.99320361743241
v3-lite,T3+F0,external_position_filter,all8,24,CDHG,6,109.102737550738,197.45218603858152,126.69478634953765
v3-lite,T3+F1,external_position_filter,all8,24,ABEF,6,74.86471872134763,132.37420121450276,86.08126100729011
v3-lite,T3+F1,external_position_filter,all8,24,ADHE,6,49.228258322376306,135.39521750940608,81.12586182109227
v3-lite,T3+F1,external_position_filter,all8,24,BCGF,6,58.31545585500027,216.45944363914234,119.51401148026936
v3-lite,T3+F1,external_position_filter,all8,24,CDHG,6,105.21377034909256,191.7904255184613,123.1793388281743
v3-lite,T3+F2,external_position_filter,all8,24,ABEF,6,74.86471872134763,132.37420121450276,86.08126100729011
v3-lite,T3+F2,external_position_filter,all8,24,ADHE,6,49.228258322376306,135.39521750940608,81.12586182109227
v3-lite,T3+F2,external_position_filter,all8,24,BCGF,6,58.31545585500027,216.45944363914234,119.51401148026936
v3-lite,T3+F2,external_position_filter,all8,24,CDHG,6,105.21377034909256,191.7904255184613,123.1793388281743
v3-lite,T3+F3,external_position_filter,all8,24,ABEF,6,75.06264153188793,131.6117279668442,86.0097663488062
v3-lite,T3+F3,external_position_filter,all8,24,ADHE,6,49.171546330847484,136.23122924881622,81.43407831595543
v3-lite,T3+F3,external_position_filter,all8,24,BCGF,6,58.16066753523063,216.34324363127513,119.43850633614464
v3-lite,T3+F3,external_position_filter,all8,24,CDHG,6,106.71298345717844,192.65530495030978,123.91372366898055
v3-lite,T3+F4,external_position_filter,all8,24,ABEF,6,74.24845760004422,131.01476035842694,85.2998505594065
v3-lite,T3+F4,external_position_filter,all8,24,ADHE,6,49.013996382849214,134.68949240179091,80.75263911359201
v3-lite,T3+F4,external_position_filter,all8,24,BCGF,6,58.1538203965508,216.342376078013,119.37662558860322
v3-lite,T3+F4,external_position_filter,all8,24,CDHG,6,105.12384142394325,191.88268138578732,123.20692512021171
v3-lite,T3+F5,external_position_filter,all8,24,ABEF,6,73.21673913503012,130.95021546364515,84.84303578815931
v3-lite,T3+F5,external_position_filter,all8,24,ADHE,6,48.96950894651237,134.75795008477252,80.73249848383918
v3-lite,T3+F5,external_position_filter,all8,24,BCGF,6,58.21452732089672,216.11992673146005,119.30566673924923
v3-lite,T3+F5,external_position_filter,all8,24,CDHG,6,105.18590367301553,192.84401587800144,123.3227528565642
v3-lite,T4+F0,external_position_filter,all8,24,ABEF,6,83.05288361548655,152.95076953922228,102.41448897622686
v3-lite,T4+F0,external_position_filter,all8,24,ADHE,6,76.67724055842115,124.67548985065643,85.4292900418135
v3-lite,T4+F0,external_position_filter,all8,24,BCGF,6,58.934016500475714,211.823239556456,117.47648568261408
v3-lite,T4+F0,external_position_filter,all8,24,CDHG,6,87.87215759893334,164.99290062578964,111.75160919200306
v3-lite,T4+F1,external_position_filter,all8,24,ABEF,6,71.19437558544206,154.29378134107182,100.54934198795495
v3-lite,T4+F1,external_position_filter,all8,24,ADHE,6,75.99058646073516,123.95886959716957,85.46262378603531
v3-lite,T4+F1,external_position_filter,all8,24,BCGF,6,59.52122196165812,212.22516644642613,117.75397034061818
v3-lite,T4+F1,external_position_filter,all8,24,CDHG,6,85.23679483362237,171.13876774104764,113.27478110695017
v3-lite,T4+F2,external_position_filter,all8,24,ABEF,6,71.19437558544206,154.29378134107182,100.54934198795495
v3-lite,T4+F2,external_position_filter,all8,24,ADHE,6,75.99058646073516,123.95886959716957,85.46262378603531
v3-lite,T4+F2,external_position_filter,all8,24,BCGF,6,59.52122196165812,212.22516644642613,117.75397034061818
v3-lite,T4+F2,external_position_filter,all8,24,CDHG,6,85.23679483362237,171.13876774104764,113.27478110695017
v3-lite,T4+F3,external_position_filter,all8,24,ABEF,6,73.0737332409569,154.17580206578901,101.03856518505783
v3-lite,T4+F3,external_position_filter,all8,24,ADHE,6,76.18989052165358,124.37893372358222,85.54042068633258
v3-lite,T4+F3,external_position_filter,all8,24,BCGF,6,59.42379765820162,212.25319480148684,117.71958258307144
v3-lite,T4+F3,external_position_filter,all8,24,CDHG,6,85.54992177682385,172.41939862390646,114.03150131318071
v3-lite,T4+F4,external_position_filter,all8,24,ABEF,6,71.18247588556429,154.36421220717156,100.47624258631804
v3-lite,T4+F4,external_position_filter,all8,24,ADHE,6,75.56116640298418,123.38590851156263,85.17962468059716
v3-lite,T4+F4,external_position_filter,all8,24,BCGF,6,59.821423013877336,211.49950529923882,117.47135432896236
v3-lite,T4+F4,external_position_filter,all8,24,CDHG,6,85.38728087271238,169.94979972985615,112.70706068207502
v3-lite,T4+F5,external_position_filter,all8,24,ABEF,6,69.94642045684151,154.10098780228023,100.27615948422306
v3-lite,T4+F5,external_position_filter,all8,24,ADHE,6,74.87797724487923,123.20008029584966,84.80317954877633
v3-lite,T4+F5,external_position_filter,all8,24,BCGF,6,59.96045090861749,211.34411164599615,117.41356833834735
v3-lite,T4+F5,external_position_filter,all8,24,CDHG,6,84.49937950760258,170.1828813934273,112.67269467984605
v3-lite,T5a,native_range_filter,all8,24,ABEF,6,87.98357377159044,230.16538571862367,137.97111185640003
v3-lite,T5a,native_range_filter,all8,24,ADHE,6,121.08975698704496,207.29447589871677,134.553967507082
v3-lite,T5a,native_range_filter,all8,24,BCGF,6,128.53655498463633,223.45145547908626,145.34405858543244
v3-lite,T5a,native_range_filter,all8,24,CDHG,6,139.42510128341868,248.66418153186092,161.4750045549134
v3-lite,T5b,native_range_filter,all8,24,ABEF,6,74.57308784346164,298.06005022157586,163.80061634625255
v3-lite,T5b,native_range_filter,all8,24,ADHE,6,71.29469228041488,125.34310045283212,82.22463447838008
v3-lite,T5b,native_range_filter,all8,24,BCGF,6,57.360355512573385,205.4375215758942,114.35557408835808
v3-lite,T5b,native_range_filter,all8,24,CDHG,6,75.58024516385638,180.215572753689,107.52984826902718
v3-lite,T5c,native_range_filter,all8,24,ABEF,6,74.57308784346164,298.06005022157586,163.80061634625255
v3-lite,T5c,native_range_filter,all8,24,ADHE,6,71.29469228041488,125.34310045283212,82.22463447838008
v3-lite,T5c,native_range_filter,all8,24,BCGF,6,57.360355512573385,205.4375215758942,114.35557408835808
v3-lite,T5c,native_range_filter,all8,24,CDHG,6,75.58024516385638,180.215572753689,107.52984826902718
v3-lite,T5d,native_range_filter,all8,24,ABEF,6,87.69964932890426,229.8139968528398,137.74830970858378
v3-lite,T5d,native_range_filter,all8,24,ADHE,6,120.73750219391613,206.92646906386182,134.27842412194036
v3-lite,T5d,native_range_filter,all8,24,BCGF,6,128.15012707495268,223.10594856680558,145.08504714065887
v3-lite,T5d,native_range_filter,all8,24,CDHG,6,139.17005740795153,248.3073950189788,161.20209791658016
v3-lite,T5e,native_range_filter,all8,24,ABEF,6,83.59178350929486,183.3482182812887,114.42272826129653
v3-lite,T5e,native_range_filter,all8,24,ADHE,6,56.18493677693358,163.82082792319363,96.11815762218848
v3-lite,T5e,native_range_filter,all8,24,BCGF,6,80.15564979970723,167.12320897937204,103.52270064402198
v3-lite,T5e,native_range_filter,all8,24,CDHG,6,92.58928104390603,320.8454712680637,183.92226707134182
v4-io,T1+F0,external_position_filter,all8,24,ABEF,6,70.82456962772582,305.5170034345315,166.21350389819602
v4-io,T1+F0,external_position_filter,all8,24,ADHE,6,96.47484024560178,174.5705516509427,115.07737469408752
v4-io,T1+F0,external_position_filter,all8,24,BCGF,6,57.30958498313446,271.5462228746437,149.6152917177594
v4-io,T1+F0,external_position_filter,all8,24,CDHG,6,110.34894561463707,172.11444220119805,119.87432819347458
v4-io,T1+F1,external_position_filter,all8,24,ABEF,6,68.1738127403605,303.9579019561565,165.43898896928553
v4-io,T1+F1,external_position_filter,all8,24,ADHE,6,94.16951771407997,173.2288173243854,113.89344870591658
v4-io,T1+F1,external_position_filter,all8,24,BCGF,6,57.70998380368359,266.8417118215738,147.330674045056
v4-io,T1+F1,external_position_filter,all8,24,CDHG,6,105.07590209045698,179.39340095085436,121.90992215458655
v4-io,T1+F2,external_position_filter,all8,24,ABEF,6,68.1738127403605,303.9579019561565,165.43898896928553
v4-io,T1+F2,external_position_filter,all8,24,ADHE,6,94.16951771407997,173.05333855957733,113.83079251087996
v4-io,T1+F2,external_position_filter,all8,24,BCGF,6,57.70998380368359,266.8417118215738,147.330674045056
v4-io,T1+F2,external_position_filter,all8,24,CDHG,6,105.07590209045698,179.39340095085436,121.90992215458655
v4-io,T1+F3,external_position_filter,all8,24,ABEF,6,68.37141649815433,304.21877450511266,165.5645044853881
v4-io,T1+F3,external_position_filter,all8,24,ADHE,6,94.77422627899745,174.29460966736266,114.47138727038386
v4-io,T1+F3,external_position_filter,all8,24,BCGF,6,57.564266354932556,267.80109349275085,147.8076770583847
v4-io,T1+F3,external_position_filter,all8,24,CDHG,6,106.12858287828959,179.830982546611,122.321254150591
v4-io,T1+F4,external_position_filter,all8,24,ABEF,6,68.08843264663057,303.5855139590505,165.2529862829767
v4-io,T1+F4,external_position_filter,all8,24,ADHE,6,94.20394307363655,174.1994770901417,114.28948399929278
v4-io,T1+F4,external_position_filter,all8,24,BCGF,6,57.73565785408123,267.4317476268147,147.59540392328807
v4-io,T1+F4,external_position_filter,all8,24,CDHG,6,104.96181287525934,176.44234829793166,120.70182883216907
v4-io,T1+F5,external_position_filter,all8,24,ABEF,6,67.70895559817683,303.3025679728807,165.0953849440929
v4-io,T1+F5,external_position_filter,all8,24,ADHE,6,94.1321771268632,172.25734256415055,113.4753110758373
v4-io,T1+F5,external_position_filter,all8,24,BCGF,6,57.550647511789705,266.21473377441026,146.90161748107263
v4-io,T1+F5,external_position_filter,all8,24,CDHG,6,104.56478528404301,176.93619078684296,121.03293137741959
v4-io,T2+F0,external_position_filter,all8,24,ABEF,6,71.04222001593146,305.5277444705384,166.35124852690424
v4-io,T2+F0,external_position_filter,all8,24,ADHE,6,96.58199468690802,172.15357472489882,114.26891460232623
v4-io,T2+F0,external_position_filter,all8,24,BCGF,6,57.44706768644955,270.9516648901894,149.37761940586253
v4-io,T2+F0,external_position_filter,all8,24,CDHG,6,110.68012650457922,169.6912055523069,119.22421887041672
v4-io,T2+F1,external_position_filter,all8,24,ABEF,6,68.21456655669759,304.0639540730544,165.53750795370888
v4-io,T2+F1,external_position_filter,all8,24,ADHE,6,93.91136498172004,173.1606784770266,113.80898697786503
v4-io,T2+F1,external_position_filter,all8,24,BCGF,6,58.105045304505,267.20475152870875,147.5402911023338
v4-io,T2+F1,external_position_filter,all8,24,CDHG,6,105.20172674110215,177.64512595620602,121.38933495455397
v4-io,T2+F2,external_position_filter,all8,24,ABEF,6,68.21456655669759,304.0639540730544,165.53750795370888
v4-io,T2+F2,external_position_filter,all8,24,ADHE,6,93.91136498172004,173.14502864573822,113.80339871190415
v4-io,T2+F2,external_position_filter,all8,24,BCGF,6,58.105045304505,267.20475152870875,147.5402911023338
v4-io,T2+F2,external_position_filter,all8,24,CDHG,6,105.20172674110215,177.64512595620602,121.38933495455397
v4-io,T2+F3,external_position_filter,all8,24,ABEF,6,68.49387016141877,304.4755294344409,165.7362066948046
v4-io,T2+F3,external_position_filter,all8,24,ADHE,6,94.23451178789853,172.93710228973913,113.88808964496828
v4-io,T2+F3,external_position_filter,all8,24,BCGF,6,57.909190112646854,267.88135616453206,147.87449505047445
v4-io,T2+F3,external_position_filter,all8,24,CDHG,6,106.11380829710058,177.105909481626,121.4659302335844
v4-io,T2+F4,external_position_filter,all8,24,ABEF,6,68.07402880105971,303.89476712399255,165.4100295148087
v4-io,T2+F4,external_position_filter,all8,24,ADHE,6,93.75736276255209,174.99358974347223,114.47083226508057
v4-io,T2+F4,external_position_filter,all8,24,BCGF,6,57.97028936373516,267.33500219943835,147.59116889101884
v4-io,T2+F4,external_position_filter,all8,24,CDHG,6,105.17558996296502,174.2077218925115,120.07256644650676
v4-io,T2+F5,external_position_filter,all8,24,ABEF,6,67.53697603058066,303.4969631506248,165.15973053201589
v4-io,T2+F5,external_position_filter,all8,24,ADHE,6,93.93739462750528,173.70694884170254,113.92491132405448
v4-io,T2+F5,external_position_filter,all8,24,BCGF,6,57.75226234753038,266.1728149496086,146.92375383410976
v4-io,T2+F5,external_position_filter,all8,24,CDHG,6,104.78252798228064,174.31787069176423,120.29490773678914
v4-io,T3+F0,external_position_filter,all8,24,ABEF,6,61.97484668447271,118.98408276397316,76.94449738794414
v4-io,T3+F0,external_position_filter,all8,24,ADHE,6,57.06343059787831,144.74540019281852,87.7390938121123
v4-io,T3+F0,external_position_filter,all8,24,BCGF,6,57.28948264241852,259.73742631399756,140.68765343672214
v4-io,T3+F0,external_position_filter,all8,24,CDHG,6,86.04350611120931,164.51711054922546,109.81741103399098
v4-io,T3+F1,external_position_filter,all8,24,ABEF,6,58.611868009382846,118.54539830083034,76.2823931861984
v4-io,T3+F1,external_position_filter,all8,24,ADHE,6,54.46858586154569,141.56704621870045,85.71992463192801
v4-io,T3+F1,external_position_filter,all8,24,BCGF,6,56.57961375147742,259.05708443878865,140.24797939231405
v4-io,T3+F1,external_position_filter,all8,24,CDHG,6,84.49085285389458,162.2007393127088,108.17000178565945
v4-io,T3+F2,external_position_filter,all8,24,ABEF,6,58.611868009382846,118.54539830083034,76.2823931861984
