chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,started_utc,child_run_id,wall_time_s,log_path,finished_utc,message
partial_raw_0207,partial_raw,"['R4:L8:I1+I2+I3+I8:T6', 'R4:L8:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0208,partial_raw,"['R4:L10:I0:T6', 'R4:L10:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0209,partial_raw,"['R4:L10:I1:T6', 'R4:L10:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0210,partial_raw,"['R4:L10:I3:T6', 'R4:L10:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0211,partial_raw,"['R4:L10:I4:T6', 'R4:L10:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0212,partial_raw,"['R4:L10:I7:T6', 'R4:L10:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0213,partial_raw,"['R4:L10:I8:T6', 'R4:L10:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0214,partial_raw,"['R4:L10:I1+I3+I7:T6', 'R4:L10:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0215,partial_raw,"['R4:L10:I1+I2+I3+I8:T6', 'R4:L10:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0216,partial_raw,"['R4:L11:I0:T6', 'R4:L11:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0217,partial_raw,"['R4:L11:I1:T6', 'R4:L11:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0218,partial_raw,"['R4:L11:I3:T6', 'R4:L11:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0219,partial_raw,"['R4:L11:I4:T6', 'R4:L11:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0220,partial_raw,"['R4:L11:I7:T6', 'R4:L11:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0221,partial_raw,"['R4:L11:I8:T6', 'R4:L11:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0222,partial_raw,"['R4:L11:I1+I3+I7:T6', 'R4:L11:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0223,partial_raw,"['R4:L11:I1+I2+I3+I8:T6', 'R4:L11:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0224,partial_raw,"['R4:L12:I0:T6', 'R4:L12:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0225,partial_raw,"['R4:L12:I1:T6', 'R4:L12:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0226,partial_raw,"['R4:L12:I3:T6', 'R4:L12:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0227,partial_raw,"['R4:L12:I4:T6', 'R4:L12:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0228,partial_raw,"['R4:L12:I7:T6', 'R4:L12:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0229,partial_raw,"['R4:L12:I8:T6', 'R4:L12:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0230,partial_raw,"['R4:L12:I1+I3+I7:T6', 'R4:L12:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0231,partial_raw,"['R4:L12:I1+I2+I3+I8:T6', 'R4:L12:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0232,partial_raw,"['R4:L13:I0:T6', 'R4:L13:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0233,partial_raw,"['R4:L13:I1:T6', 'R4:L13:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0234,partial_raw,"['R4:L13:I3:T6', 'R4:L13:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0235,partial_raw,"['R4:L13:I4:T6', 'R4:L13:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0236,partial_raw,"['R4:L13:I7:T6', 'R4:L13:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0237,partial_raw,"['R4:L13:I8:T6', 'R4:L13:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0238,partial_raw,"['R4:L13:I1+I3+I7:T6', 'R4:L13:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0239,partial_raw,"['R4:L13:I1+I2+I3+I8:T6', 'R4:L13:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0240,partial_raw,"['R4:L14:I0:T6', 'R4:L14:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0241,partial_raw,"['R4:L14:I1:T6', 'R4:L14:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0242,partial_raw,"['R4:L14:I3:T6', 'R4:L14:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0243,partial_raw,"['R4:L14:I4:T6', 'R4:L14:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0244,partial_raw,"['R4:L14:I7:T6', 'R4:L14:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0245,partial_raw,"['R4:L14:I8:T6', 'R4:L14:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0246,partial_raw,"['R4:L14:I1+I3+I7:T6', 'R4:L14:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0247,partial_raw,"['R4:L14:I1+I2+I3+I8:T6', 'R4:L14:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0248,partial_raw,"['R4:L15:I0:T6', 'R4:L15:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0249,partial_raw,"['R4:L15:I1:T6', 'R4:L15:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0250,partial_raw,"['R4:L15:I3:T6', 'R4:L15:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0251,partial_raw,"['R4:L15:I4:T6', 'R4:L15:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0252,partial_raw,"['R4:L15:I7:T6', 'R4:L15:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0253,partial_raw,"['R4:L15:I8:T6', 'R4:L15:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0254,partial_raw,"['R4:L15:I1+I3+I7:T6', 'R4:L15:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0255,partial_raw,"['R4:L15:I1+I2+I3+I8:T6', 'R4:L15:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0256,partial_raw,"['R4:L16:I0:T6', 'R4:L16:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0257,partial_raw,"['R4:L16:I1:T6', 'R4:L16:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0258,partial_raw,"['R4:L16:I3:T6', 'R4:L16:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0259,partial_raw,"['R4:L16:I4:T6', 'R4:L16:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0260,partial_raw,"['R4:L16:I7:T6', 'R4:L16:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0261,partial_raw,"['R4:L16:I8:T6', 'R4:L16:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0262,partial_raw,"['R4:L16:I1+I3+I7:T6', 'R4:L16:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0263,partial_raw,"['R4:L16:I1+I2+I3+I8:T6', 'R4:L16:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0264,partial_raw,"['R4:L17:I0:T6', 'R4:L17:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0265,partial_raw,"['R4:L17:I1:T6', 'R4:L17:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0266,partial_raw,"['R4:L17:I3:T6', 'R4:L17:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0267,partial_raw,"['R4:L17:I4:T6', 'R4:L17:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0268,partial_raw,"['R4:L17:I7:T6', 'R4:L17:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0269,partial_raw,"['R4:L17:I8:T6', 'R4:L17:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0270,partial_raw,"['R4:L17:I1+I3+I7:T6', 'R4:L17:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0271,partial_raw,"['R4:L17:I1+I2+I3+I8:T6', 'R4:L17:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0272,partial_raw,"['R4:L18:I0:T6', 'R4:L18:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0273,partial_raw,"['R4:L18:I1:T6', 'R4:L18:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0274,partial_raw,"['R4:L18:I3:T6', 'R4:L18:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0275,partial_raw,"['R4:L18:I4:T6', 'R4:L18:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0276,partial_raw,"['R4:L18:I7:T6', 'R4:L18:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0277,partial_raw,"['R4:L18:I8:T6', 'R4:L18:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0278,partial_raw,"['R4:L18:I1+I3+I7:T6', 'R4:L18:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0279,partial_raw,"['R4:L18:I1+I2+I3+I8:T6', 'R4:L18:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0280,partial_raw,"['R4:L19:I0:T6', 'R4:L19:I0:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0281,partial_raw,"['R4:L19:I1:T6', 'R4:L19:I1:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0282,partial_raw,"['R4:L19:I3:T6', 'R4:L19:I3:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0283,partial_raw,"['R4:L19:I4:T6', 'R4:L19:I4:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0284,partial_raw,"['R4:L19:I7:T6', 'R4:L19:I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0285,partial_raw,"['R4:L19:I8:T6', 'R4:L19:I8:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0286,partial_raw,"['R4:L19:I1+I3+I7:T6', 'R4:L19:I1+I3+I7:T8']",2,1,20,2,pending,0,,,,,,,
partial_raw_0287,partial_raw,"['R4:L19:I1+I2+I3+I8:T6', 'R4:L19:I1+I2+I3+I8:T8']",2,1,20,2,pending,0,,,,,,,
