mount,temporal_region_only,segment_id,point_index,hardware_s,raw_x_m,raw_y_m,raw_z_m,smoothed_x_m,smoothed_y_m,smoothed_z_m
A,vertical_retry,A-vertical_retry-13,5,2504.495656,2.838257018856929,1.208688577708594,0.8134661633648926,2.830751048578894,1.2036271942079004,0.7858027315009447
A,vertical_retry,A-vertical_retry-13,6,2504.615458,2.8516152986856143,1.1505401554399817,0.7515035232068481,2.821734793641412,1.2090833871126256,0.7687188624482231
A,vertical_retry,A-vertical_retry-13,7,2504.735443,2.77469747345523,1.2155313021200342,0.7100203635463821,2.813948057222796,1.2161233548969737,0.760780488549918
A,vertical_retry,A-vertical_retry-14,0,2504.735443,2.77469747345523,1.2155313021200342,0.7100203635463821,2.813948057222796,1.2161233548969737,0.760780488549918
A,vertical_retry,A-vertical_retry-14,1,2504.855459,2.7882747081983403,1.2179412674399217,0.7559337234970115,2.812158545387789,1.2239443361344011,0.7636127061087381
A,vertical_retry,A-vertical_retry-14,2,2504.975502,2.7981147943577978,1.2428085640633877,0.8307337792573976,2.818721977473143,1.2313057630174273,0.7758830834455268
A,vertical_retry,A-vertical_retry-14,3,2505.095467,2.845298122527819,1.2375660340530286,0.7684899994181312,2.8310981644077216,1.236651986303249,0.793736887581495
A,vertical_retry,A-vertical_retry-14,4,2505.215453,2.860560742271015,1.2529930517474503,0.7988777516594997,2.8436187871336895,1.2389307314431797,0.8123137401208451
A,vertical_retry,A-vertical_retry-14,5,2505.335439,2.8551307451901127,1.2291836432871674,0.8571981586641645,2.8515575621391647,1.2380610015396416,0.8276978923327296
A,vertical_retry,A-vertical_retry-14,6,2505.455770,2.8678149978845857,1.2589328889875213,0.9032165484310928,2.8531732446092635,1.23472222921092,0.8366301148343147
A,vertical_retry,A-vertical_retry-15,0,2505.455770,2.8678149978845857,1.2589328889875213,0.9032165484310928,2.8531732446092635,1.23472222921092,0.8366301148343147
A,vertical_retry,A-vertical_retry-15,1,2505.575685,2.835693051892688,1.2014656635207819,0.7165828026102093,2.8488536109151448,1.2298828318671537,0.8358093751714745
A,vertical_retry,A-vertical_retry-15,2,2505.695523,2.846004682732139,1.234474123394077,0.8549455886092292,2.8397817839527524,1.224692858492542,0.8246451310917866
A,vertical_retry,A-vertical_retry-15,3,2505.815600,2.8063576664613556,1.1890332031524387,0.7792338286432609,2.8278063092964203,1.2206525518212799,0.8078390877121359
A,vertical_retry,A-vertical_retry-15,4,2505.935432,2.857360377780117,1.2695107863410051,0.8454062984618673,2.815999196075937,1.218867616806897,0.7925585770155459
A,vertical_retry,A-vertical_retry-15,5,2506.055480,2.8022489337747256,1.1829509035848085,0.7809716132620502,2.8080465694474346,1.219051543633756,0.7832829763096083
A,vertical_retry,A-vertical_retry-15,6,2506.175469,2.7901794186550744,1.2239116396891125,0.7298335912836693,2.8064679774370873,1.2200947798149382,0.7802731050171072
A,vertical_retry,A-vertical_retry-16,0,2506.175469,2.7901794186550744,1.2239116396891125,0.7298335912836693,2.8064679774370873,1.2200947798149382,0.7802731050171072
A,vertical_retry,A-vertical_retry-16,1,2506.295454,2.791564666081339,1.2188967835393043,0.7659859441670277,2.8115321853976702,1.2212075467109247,0.7814512718141027
A,vertical_retry,A-vertical_retry-16,2,2506.415470,2.8222720773753855,1.2353014430979303,0.8007760169426386,2.8211938828724628,1.2220890537965767,0.7842955809614159
A,vertical_retry,A-vertical_retry-16,3,2506.535772,2.8521801776095623,1.2172718719643274,0.7917240951152966,2.831868307385863,1.2225583132217934,0.7870279036216168
A,vertical_retry,A-vertical_retry-16,4,2506.655499,2.865847536537014,1.2902059668525625,0.8434658921827863,2.840305841951771,1.2225237760811811,0.7894522985770066
A,vertical_retry,A-vertical_retry-16,5,2506.775496,2.8432610041505377,1.2039093426452572,0.7911619813864693,2.845273985803303,1.2226252428123168,0.7929756388920245
A,vertical_retry,A-vertical_retry-16,6,2506.895484,2.83956365895051,1.2573595862416431,0.7781607255915906,2.84769152142926,1.2244907751285852,0.7996520388901083
A,vertical_retry,A-vertical_retry-16,7,2507.015469,2.871073750554337,1.2182758619203864,0.902883594643885,2.8494773346303095,1.22938928513897,0.8103833190442971
A,vertical_retry,A-vertical_retry-16,8,2507.135487,2.74079461813571,1.1824837778357864,0.5978082796169049,2.851934746714158,1.2367034151327125,0.8227611728295976
A,vertical_retry,A-vertical_retry-16,9,2507.255473,2.865325657480908,1.246280377222001,0.8868107816774019,2.8550046814853225,1.2444463506075316,0.8316233982276933
A,vertical_retry,A-vertical_retry-16,10,2507.375489,2.8477449104791095,1.2537799962047909,0.8185729573760502,2.8579647229133864,1.2508657260536975,0.8341337318932729
A,vertical_retry,A-vertical_retry-16,11,2507.495783,2.864417557289564,1.278461344640167,0.9506612553236741,2.8600192657482766,1.2546749873268022,0.8328271734156244
A,vertical_retry,A-vertical_retry-16,12,2507.615809,2.8340114929882576,1.18563393421731,0.7556287558901605,2.8602235917368217,1.2545991061507846,0.8315457662194984
A,vertical_retry,A-vertical_retry-16,13,2507.735481,2.8738433156979246,1.2692472888764461,0.8078365292416695,2.8580761556480354,1.250720103202777,0.8313010293252742
A,vertical_retry,A-vertical_retry-16,14,2507.855497,2.904894649005385,1.2702453487731327,0.9842904218579852,2.854006622946044,1.2457796717372343,0.8316972617872859
A,vertical_retry,A-vertical_retry-16,15,2507.975489,2.8282807666604874,1.200216807898514,0.8605485960796689,2.848555925817898,1.242532989580573,0.832532844932675
A,vertical_retry,A-vertical_retry-16,16,2508.095471,2.8288996342819077,1.1694763124550407,0.7119475195329235,2.842290458140785,1.2409509927967242,0.8326600390639238
A,vertical_retry,A-vertical_retry-16,17,2508.215489,2.878918347384453,1.256472519601007,0.8265365060463256,2.836553464405305,1.2398295532499202,0.8307369639675198
A,vertical_retry,A-vertical_retry-16,18,2508.335548,2.8325885979602736,1.2586073266668631,0.8572777399803859,2.8325018540241276,1.2379877663856276,0.8272763055328641
A,vertical_retry,A-vertical_retry-16,19,2508.455495,2.813579001479443,1.2099961500037455,0.7629268452129875,2.8299067076702666,1.2338980582680703,0.8237681721492802
A,vertical_retry,A-vertical_retry-16,20,2508.575511,2.8901935259192357,1.254942345319601,0.8197134949399515,2.8279392275947606,1.227822121072079,0.8210199036654557
A,vertical_retry,A-vertical_retry-16,21,2508.695808,2.8235514251326146,1.2093060568776803,0.8708054399383449,2.826373925810583,1.2228317625776843,0.8192743369431392
A,vertical_retry,A-vertical_retry-16,22,2508.815820,2.851061046534407,1.2185668355908166,0.8193619425845371,2.8256083771285403,1.2217788228140998,0.8187014612699324
A,horizontal_1,A-horizontal_1-01,0,2552.255959,2.815774669643221,0.3418272034753773,0.8322932008819823,2.8587135139244126,0.34931437920568853,0.8848640967508976
A,horizontal_1,A-horizontal_1-01,1,2552.375975,2.8755590371973154,0.28672193345565267,0.9331385366986319,2.8675566853404217,0.3546551911890591,0.8700976583872555
A,horizontal_1,A-horizontal_1-01,2,2552.495965,2.9604137438216993,0.6021858528242766,0.9102328101256949,2.8719656223317065,0.3790326260656168,0.849273459623082
A,horizontal_1,A-horizontal_1-01,3,2552.615984,2.9310694664061865,0.4753932610210085,0.7613900206444392,2.871581539501552,0.41365145023628347,0.831629701719596
A,horizontal_1,A-horizontal_1-01,4,2552.736151,2.8596900975044792,0.3370053209669194,0.8127580245525963,2.867491652128588,0.4481115884774254,0.8262821793845896
A,horizontal_1,A-horizontal_1-01,5,2552.855987,2.8498140744328224,0.4610059183883426,0.7529885636026241,2.861117433613819,0.4776468082004578,0.8369593812417722
A,horizontal_1,A-horizontal_1-01,6,2552.976286,2.833825491882628,0.47846165900608517,0.8662257767776067,2.852991311675269,0.5043924188236858,0.8608785194587858
A,horizontal_1,A-horizontal_1-01,7,2553.096207,2.9013152736677665,0.56293028004465,0.9020706077961054,2.842630754804668,0.5322011315524545,0.8901023305683552
A,horizontal_1,A-horizontal_1-01,8,2553.216194,2.807223102215377,0.5628786676374097,0.8770542002782731,2.8295635700872355,0.5645276102956532,0.9132156408181866
A,horizontal_1,A-horizontal_1-01,9,2553.335966,2.9191176628002644,0.7334029958468731,0.9197805254976885,2.8142745879887543,0.6068021888739301,0.9158134460002774
A,horizontal_1,A-horizontal_1-01,10,2553.455980,2.7465059992557936,0.6155311886327137,1.0009938329267738,2.7980373365665248,0.6670615079204657,0.8820148784027508
A,horizontal_1,A-horizontal_1-01,11,2553.575982,2.785341724704305,0.6510512556291833,1.0160498743457842,2.782649962860559,0.7530632527043447,0.801719022549128
A,horizontal_1,A-horizontal_1-01,12,2553.695989,2.872427821729527,0.7290859466748077,0.6190546215970246,2.7703884154766985,0.8653213856608685,0.6805958218246629
A,horizontal_1,A-horizontal_1-01,13,2553.815973,2.7476747989269965,1.1727003916843888,0.20893109705289253,2.7629942017537727,0.9883946620072047,0.5413850774313318
A,horizontal_1,A-horizontal_1-01,14,2553.935990,2.7479018038253558,1.1801996926014129,0.24066932063576035,2.7612525984498144,1.0952111238931919,0.4148347721193599
A,horizontal_1,A-horizontal_1-01,15,2554.056323,3.0481163433765044,1.082985576053653,1.1638730967508002,2.7653586122066036,1.1666127245852405,0.3267511578576587
A,horizontal_1,A-horizontal_1-01,16,2554.176208,2.7413345814452486,1.255817572028232,0.2894002907996043,2.773781010471394,1.202008284550505,0.287089735849558
A,horizontal_1,A-horizontal_1-01,17,2554.296033,2.8787143285978685,1.196442350046713,0.294688786118707,2.782993035315847,1.2118219334332112,0.2912291422214356
A,horizontal_1,A-horizontal_1-01,18,2554.416058,2.7865353940965027,1.2407142531802657,0.31559129922886714,2.7895778602793664,1.2071224459110048,0.33093367712737404
A,horizontal_1,A-horizontal_1-01,19,2554.535985,2.7763340515295836,1.1709498478727605,0.5498066169774909,2.7913770027574945,1.1948619356527401,0.40069298980773804
A,horizontal_1,A-horizontal_1-01,20,2554.656000,2.8666768039610258,1.0979200284648916,0.4337915129571368,2.787270067877091,1.176289822370594,0.4970791366909864
A,horizontal_1,A-horizontal_1-01,21,2554.775983,2.7999583942985575,1.1102403062864636,0.43646515097057526,2.777098543518471,1.147749242332667,0.6131222923803356
A,horizontal_1,A-horizontal_1-01,22,2554.895999,2.7700462053167234,1.1871005261052419,0.7778383545060781,2.761498927519428,1.1046025238554278,0.7307302145843393
A,horizontal_1,A-horizontal_1-01,23,2555.015988,2.751002528763209,1.22658238695025,1.1928156132272283,2.7421899601378903,1.046635725893418,0.8239310032190693
A,horizontal_1,A-horizontal_1-01,24,2555.136290,2.6984177145043446,0.9208247203537574,0.9039738859836924,2.722441617826015,0.9813765048843376,0.8745726961866792
A,horizontal_1,A-horizontal_1-01,25,2555.256278,2.7028501911030363,0.7987791656435118,1.0788631875150758,2.7056500030389197,0.9205731283040545,0.8827833774393561
A,horizontal_1,A-horizontal_1-01,26,2555.375984,2.640712913723327,0.9072195322174061,0.2676510867702777,2.693357647835626,0.8712148582558239,0.8642821470802141
A,horizontal_1,A-horizontal_1-01,27,2555.495999,2.7307789224559285,0.8341476596511802,0.87053399593197,2.6863245570503187,0.8303858427512818,0.8416973370735537
A,horizontal_1,A-horizontal_1-01,28,2555.616011,2.7326489580205653,0.8110034193264183,0.5622711687062432,2.6864536269442856,0.7884008982216278,0.8331757188320665
A,horizontal_1,A-horizontal_1-01,29,2555.735999,2.6391074787341586,0.8498240929867067,0.7731698344378636,2.695323905357869,0.7384366462365126,0.8426869018476456
A,horizontal_1,A-horizontal_1-01,30,2555.856020,2.6372145396357074,0.6137812734516964,0.9407444644584924,2.7131866923579597,0.6852459827412386,0.8618273158162633
A,horizontal_1,A-horizontal_1-01,31,2555.976011,2.75460730626717,0.5882762038735015,0.8746278566271195,2.741110201575083,0.6411697872265879,0.8798478309345252
A,horizontal_1,A-horizontal_1-01,32,2556.096053,2.7161640273488783,0.5516842943533157,0.9366860652512042,2.7798894066502626,0.6135837228801891,0.8897872558710909
A,horizontal_1,A-horizontal_1-01,33,2556.216321,2.8088003289843133,0.6586681721116807,0.8544586382041329,2.824925769972625,0.6003111618401624,0.8900852965164059
A,horizontal_1,A-horizontal_1-01,34,2556.336002,3.000337550030377,0.7436424701350933,1.0716191834669593,2.8649838572511634,0.5938038262313263,0.8840845376595219
A,horizontal_1,A-horizontal_1-01,35,2556.456020,2.9078015974017886,0.5106014180658387,0.8094317429518212,2.8880470455681513,0.5854337274073916,0.876065838297863
A,horizontal_1,A-horizontal_1-02,0,2556.456020,2.9078015974017886,0.5106014180658387,0.8094317429518212,2.8880470455681513,0.5854337274073916,0.876065838297863
A,horizontal_1,A-horizontal_1-02,1,2556.576007,2.9205578729127675,0.6031005458397578,0.8721939863742123,2.88861627786172,0.5693308405896296,0.8679154468508163
A,horizontal_1,A-horizontal_1-02,2,2556.696025,2.831316169275403,0.49925382818656805,0.8758301279768421,2.8698645204773165,0.545493684981304,0.8595809459166842
A,horizontal_1,A-horizontal_1-02,3,2556.816014,2.872483158973133,0.6197075919197232,0.8497956493873913,2.8408093198966036,0.5181769195880521,0.8500064935798909
A,horizontal_1,A-horizontal_1-02,4,2556.936083,2.7814421781657614,0.5181668544520253,0.8271500623848267,2.8117326809606595,0.49154800530796594,0.8373255521555687
A,horizontal_1,A-horizontal_1-02,5,2557.056019,2.788972945762587,0.44503036194819645,0.850005605796996,2.7898043018056384,0.4690061857792855,0.8202108125661803
A,horizontal_1,A-horizontal_1-02,6,2557.176034,2.776853589494004,0.4248769248490619,0.8092187267719605,2.777142231967466,0.4554839747984056,0.7998445326776289
A,horizontal_1,A-horizontal_1-02,7,2557.296334,2.762871851963568,0.4825072490749675,0.726634439006538,2.7722473415045563,0.45733135202190867,0.7800624580660677
A,horizontal_1,A-horizontal_1-03,0,2557.296334,2.762871851963568,0.4825072490749675,0.726634439006538,2.7722473415045563,0.45733135202190867,0.7800624580660677
A,horizontal_1,A-horizontal_1-03,1,2557.416051,2.7497543039252514,0.3371424522233765,0.7590725367640282,2.772750624238735,0.4797329332838819,0.7648653997521515
A,horizontal_1,A-horizontal_1-03,2,2557.536019,2.7955157869049296,0.49584323191623847,0.7510552626567668,2.7772149265016663,0.5249231071426781,0.7555719461032658
A,horizontal_1,A-horizontal_1-03,3,2557.656042,2.7806174144862377,0.5584902981592077,0.7593548298260271,2.7854684791829123,0.590437628044584,0.7503873616410842
A,horizontal_1,A-horizontal_1-03,4,2557.776160,2.8035530531693524,0.7288040917774838,0.571369966894329,2.797823937755052,0.6678548273952609,0.7459572734885356
A,horizontal_1,A-horizontal_1-03,5,2557.896043,2.6396954192766335,0.7613481142669732,0.227878256576602,2.8138347286049776,0.7475821483650748,0.7394300082594824
A,horizontal_1,A-horizontal_1-03,6,2558.016027,2.833361427823003,0.8277692042151129,0.8565042113050079,2.831359929798541,0.8265395353150744,0.7284415775518852
A,horizontal_1,A-horizontal_1-03,7,2558.136013,3.0465805005798057,0.8886083978935639,1.181831296393109,2.8469051794853986,0.9085117103507615,0.7064595533032517
A,horizontal_1,A-horizontal_1-03,8,2558.256036,2.8679813409087,1.0034796776270758,0.6398527918669367,2.8575799424524786,0.9979410146154254,0.6624688543518565
A,horizontal_1,A-horizontal_1-03,9,2558.376333,2.85957520028101,0.9809343902272675,0.7505112902890464,2.8629521438086054,1.0929270480007083,0.5935208869632286
A,horizontal_1,A-horizontal_1-03,10,2558.496248,2.862907135298825,1.2681362990540583,0.46655505360751237,2.865109020589591,1.1805012560649615,0.5151542246766956
A,horizontal_1,A-horizontal_1-03,11,2558.616024,2.8731803586783946,1.2782041464699494,0.3989629770208518,2.867352296920895,1.2416141354328594,0.45335764912372134
A,horizontal_1,A-horizontal_1-03,12,2558.736012,2.8137539999458023,1.3054080089966975,0.3325537330972962,2.8724690517991065,1.2638835254480423,0.42762354745632225
A,horizontal_1,A-horizontal_1-04,0,2558.736012,2.8137539999458023,1.3054080089966975,0.3325537330972962,2.8724690517991065,1.2638835254480423,0.42762354745632225
A,horizontal_1,A-horizontal_1-04,1,2558.856030,2.8614468868844725,1.2048542761442596,0.3951954251473611,2.881147928245967,1.2474133075617486,0.44191887028906457
A,horizontal_1,A-horizontal_1-04,2,2558.976046,2.904185506680435,1.2799099709404564,0.4534508112834093,2.891465191653625,1.2022657379019706,0.48446532053695734
A,horizontal_1,A-horizontal_1-04,3,2559.096036,2.939578133674678,1.0969280161508057,0.6061140093276609,2.900192795730675,1.1441931294666041,0.5317797790006633
A,horizontal_1,A-horizontal_1-04,4,2559.216050,2.900182205367647,1.0603010275954945,0.6425565407493081,2.9047481974276677,1.0873967770967514,0.5593362102653645
A,horizontal_1,A-horizontal_1-04,5,2559.336038,2.9092012430939476,1.054142407575259,0.6719764918920583,2.9036574612349706,1.037860059046472,0.5553061544650576
A,horizontal_1,A-horizontal_1-04,6,2559.456367,2.844235507485695,0.9616785334444177,0.48932510071033153,2.8956981196822236,0.9940059773426743,0.5254035959431329
A,horizontal_1,A-horizontal_1-04,7,2559.576234,2.8985245395697676,0.9701447220065132,0.4824309757704295,2.8798482539494135,0.9507576492987604,0.4856295808749329
A,horizontal_1,A-horizontal_1-04,8,2559.696057,2.852204341651142,0.9151859823128637,0.43680603004735985,2.856608041036272,0.9018561426799949,0.4521185714809345
A,horizontal_1,A-horizontal_1-04,9,2559.816046,2.8958163740376066,0.8868159253960314,0.2932492811295152,2.829156935712152,0.8430913540446219,0.4367338828862052
A,horizontal_1,A-horizontal_1-04,10,2559.936065,2.7641342100729025,0.7554513652273739,0.33513842301776653,2.80322273424967,0.7764843383394735,0.44762282307506934
A,horizontal_1,A-horizontal_1-04,11,2560.056046,2.6577702450537433,0.6731196184640917,0.46269103885808305,2.7848138102764115,0.7091274130536974,0.4896354872284009
A,horizontal_1,A-horizontal_1-04,12,2560.176394,2.774497824181381,0.6644436483108966,0.5276664492364452,2.7767913274843665,0.6465384265739056,0.5621637739866744
A,horizontal_1,A-horizontal_1-04,13,2560.296086,2.8659796595169706,0.6335016040819609,0.8390843463297931,2.777930060233883,0.5907452016771066,0.6560949451119911
A,horizontal_1,A-horizontal_1-04,14,2560.416099,2.8219005359290703,0.4973108798663141,0.6527274148106137,2.7843678278006743,0.5453801905511829,0.7548347049329627
A,horizontal_1,A-horizontal_1-04,15,2560.536348,2.7527285795333003,0.4441726718917909,0.7893137525853523,2.7910459479398884,0.5160684256335571,0.8405917334403511
A,horizontal_1,A-horizontal_1-04,16,2560.656270,2.7031420349656203,0.30969401210003494,0.9066841197578043,2.793895394395632,0.5039841599653976,0.8995063604725203
A,horizontal_1,A-horizontal_1-04,17,2560.776259,2.8279472245889496,0.5508765745168508,1.1963572769043846,2.791432303764346,0.5032682282237629,0.9211517302247424
A,horizontal_1,A-horizontal_1-05,0,2560.776259,2.8279472245889496,0.5508765745168508,1.1963572769043846,2.791432303764346,0.5032682282237629,0.9211517302247424
A,horizontal_1,A-horizontal_1-05,1,2560.896084,2.7860077992133423,0.8135407971737163,1.8364182160385802,2.783332257803005,0.5043268873033601,0.8967680147544821
A,horizontal_1,A-horizontal_1-05,2,2561.016441,2.9156878988326196,0.5057013212992137,0.6533562164311133,2.76913169228652,0.49823664632387815,0.8245641042395604
A,horizontal_1,A-horizontal_1-05,3,2561.136063,2.7218760440563936,0.22416170873964925,0.9509860822195729,2.749812268937068,0.4821036576261087,0.7202727853677378
A,horizontal_1,A-horizontal_1-05,4,2561.256069,2.754674466928925,0.5716380355219269,0.47102481699769505,2.7292687465322456,0.4624413994349027,0.6150017698957391
A,horizontal_1,A-horizontal_1-05,5,2561.376089,2.7130440871172623,0.4095236315283793,0.5476352759187458,2.713108461220936,0.45041998078619516,0.5362268637312779
A,horizontal_1,A-horizontal_1-05,6,2561.496103,2.683543922929581,0.42724680606421805,0.49943361717684204,2.7065507960405366,0.4532633553197724,0.49453063667849406
A,horizontal_1,A-horizontal_1-05,7,2561.616354,2.6778733642811936,0.5448523009056234,0.43571481112845795,2.7131157132447865,0.4709973051875244,0.487796816435253
A,horizontal_1,A-horizontal_1-05,8,2561.736083,2.6990462754962956,0.4494474687715061,0.5083648550453356,2.7328172022794734,0.49827620126313465,0.5110962157210777
A,horizontal_1,A-horizontal_1-05,9,2561.856440,2.7920337036556138,0.5165913040162391,0.8300824306867994,2.7603174994030595,0.527851306996537,0.5597020410460899
A,horizontal_1,A-horizontal_1-05,10,2561.976119,2.8053386194343704,0.6568570544450429,0.3018626600652545,2.787294303124715,0.5542892139620754,0.6243785186825439
A,horizontal_1,A-horizontal_1-05,11,2562.096100,2.8123084442266113,0.5951625420003861,0.6289699025714962,2.8082498563984917,0.5750529529041088,0.6897026130639061
A,horizontal_1,A-horizontal_1-05,12,2562.216122,2.83417390608308,0.5403107471397539,0.8429111809501214,2.8225447409276603,0.5899462531132473,0.7421522951924084
A,horizontal_1,A-horizontal_1-05,13,2562.336112,2.8099139802752093,0.6023480196270025,0.7535629193269995,2.8313992491729936,0.6020077729049215,0.7781437496997847
A,horizontal_1,A-horizontal_1-05,14,2562.456098,2.87951729908801,0.6135477047212333,0.7868896396558351,2.8354713502475652,0.6175806520349494,0.8026350369723803
A,horizontal_1,A-horizontal_1-05,15,2562.576124,2.838197852844668,0.6098725866002239,0.9078828309064584,2.8352044747065452,0.6432829215807142,0.8221498596170838
A,horizontal_1,A-horizontal_1-05,16,2562.696392,2.9358996970179776,0.692456182334201,0.7703854159709094,2.8319135753786804,0.6822632990857921,0.838945258724627
A,horizontal_1,A-horizontal_1-05,17,2562.816284,2.7977607743978754,0.7252238610481523,0.8543711684180173,2.828149996020014,0.7333410587225832,0.8504432759720106
A,horizontal_1,A-horizontal_1-05,18,2562.936106,2.7766738981195416,0.783950780799019,0.8577067993999077,2.826989277565871,0.7927138796524288,0.8532298939773488
A,horizontal_1,A-horizontal_1-05,19,2563.056124,2.8217046653900812,0.8468619660522916,0.9338866563827555,2.830512406868263,0.8546029856522086,0.8460106509291055
A,horizontal_1,A-horizontal_1-05,20,2563.176111,2.828491769271549,0.9710775212741625,0.7776745412447256,2.8384329351663515,0.9114598802328201,0.8305678015772702
A,horizontal_1,A-horizontal_1-05,21,2563.296131,2.8686316889555035,1.0151039813145102,0.9462991346553598,2.8478707498262446,0.9571943276160993,0.8127849931332589
A,horizontal_1,A-horizontal_1-05,22,2563.416116,2.879964256220521,0.9452342339899864,0.7891886581959331,2.8551019132695354,0.9908769988151216,0.8010458490480659
A,horizontal_1,A-horizontal_1-05,23,2563.536411,2.862479178149616,1.0319525803723577,0.7797105111720678,2.8581925865504125,1.015912444966374,0.8014736076160183
A,horizontal_1,A-horizontal_1-05,24,2563.656121,2.8159839516501806,0.9825226249621334,0.786443830972176,2.8577594488554023,1.0364770912857315,0.8145572573810689
A,horizontal_1,A-horizontal_1-05,25,2563.776397,2.847293527017029,1.041236988243164,0.9355610037999375,2.855340350454436,1.0551343469133956,0.8348674651782625
A,horizontal_1,A-horizontal_1-05,26,2563.896282,2.8516869726295884,1.128666902038305,0.8689641066540089,2.8512916777002664,1.0704995169989118,0.8536438689624262
A,horizontal_1,A-horizontal_1-05,27,2564.016139,2.8027165822139057,0.9923241535471717,0.8511247234543341,2.844086315203413,1.0757318631320352,0.8634325115783019
A,horizontal_1,A-horizontal_1-06,0,2564.016139,2.8027165822139057,0.9923241535471717,0.8511247234543341,2.844086315203413,1.0757318631320352,0.8634325115783019
A,horizontal_1,A-horizontal_1-06,1,2564.136124,2.8593769554994584,1.2298842875389497,0.8715502980987534,2.831900902039886,1.0640767105323943,0.8610048080070016
A,horizontal_1,A-horizontal_1-06,2,2564.256113,2.894439462561626,1.1291611546756832,1.1056128012134467,2.815082171708284,1.0383523828844654,0.8471138830885383
A,horizontal_1,A-horizontal_1-06,3,2564.376126,2.7574183149216727,0.9734334624784287,0.7326917036652094,2.7960674749255485,1.0099594955940192,0.8263639846213447
A,horizontal_1,A-horizontal_1-06,4,2564.496220,2.785516673417899,0.9361881328141541,0.7545292486052863,2.7767803861506146,0.9870412021783065,0.8085597573778415
A,horizontal_1,A-horizontal_1-06,5,2564.616136,2.545066147150655,0.4920294825514928,1.5119586770612812,2.75771165816402,0.9672505418418875,0.8062367111579811
A,horizontal_1,A-horizontal_1-06,6,2564.736126,2.8367979716544984,0.9654096327166031,0.7754994473222,2.7403791551236196,0.9402563445510423,0.8252923648431405
A,horizontal_1,A-horizontal_1-06,7,2564.856400,2.6481252478953667,0.9764020470163548,0.5851958627630581,2.7296420786629505,0.8940898457862725,0.8584318668392336
A,horizontal_1,A-horizontal_1-06,8,2564.976321,2.8276179044820147,0.9445095047727284,0.9178499385912355,2.7307119837850538,0.8245965800919502,0.891611625445171
A,horizontal_1,A-horizontal_1-06,9,2565.096165,2.6624815140403855,0.46297554888590914,0.9670342323288784,2.743578495792144,0.7441869882665574,0.9160061655896147
A,horizontal_1,A-horizontal_1-06,10,2565.216171,2.7353103074979392,0.6135289852656225,1.0379766558980603,2.763162507097541,0.6746064292618826,0.9311273266785473
A,horizontal_1,A-horizontal_1-06,11,2565.336150,2.78580505508278,0.6211927646724574,0.8923427559058392,2.784231801587746,0.6271000801089908,0.9401521110296661
A,horizontal_1,A-horizontal_1-06,12,2565.456162,2.885326161300788,0.6786900273773983,0.915635041580103,2.8039019503987896,0.5959410249355475,0.946997284488517
A,horizontal_1,A-horizontal_1-06,13,2565.576152,2.912930540772395,0.7039329703085644,0.979836577942091,2.8197702674267884,0.5700007962986979,0.9542521756024254
A,horizontal_1,A-horizontal_1-06,14,2565.696142,2.7835396578272715,0.4693232095511314,0.8963029988893948,2.8284081957532416,0.5446765743303174,0.9589183914388961
A,horizontal_1,A-horizontal_1-06,15,2565.816158,2.820027775990431,0.5023408974359768,1.0519763168974745,2.8281082332989054,0.523395043400539,0.9526088749836598
A,horizontal_1,A-horizontal_1-06,16,2565.936407,2.8652614005712853,0.5310962940035376,0.9951031331283664,2.8212482109332524,0.5109513893752996,0.9281796573768594
A,horizontal_1,A-horizontal_1-06,17,2566.056321,2.7936863008097323,0.44827482781227596,0.9301958608858611,2.8121991348725404,0.5079763662190188,0.8849168748591675
A,horizontal_1,A-horizontal_1-06,18,2566.176469,2.8158290677889406,0.5568560384657151,0.6865867019571438,2.804730001459038,0.5112117703403757,0.8286238992569747
A,horizontal_1,A-horizontal_1-06,19,2566.296163,2.743331557670509,0.49624235188137567,0.7708943941066725,2.80114549055283,0.5167503003975205,0.7670662196163672
A,horizontal_1,A-horizontal_1-06,20,2566.416149,2.7436958649347076,0.524896387475449,0.7165229412999712,2.8016813003339722,0.5227885320206661,0.7046667063843377
A,horizontal_1,A-horizontal_1-06,21,2566.536142,2.8474559590295114,0.52966137743999,0.7927776786103111,2.804742969381268,0.5300113126877887,0.6447796375140116
A,horizontal_1,A-horizontal_1-06,22,2566.656156,2.8044527010844518,0.44505675519323956,0.5373172056721398,2.8082170603941874,0.5397991195121422,0.5970834343694225
A,horizontal_1,A-horizontal_1-06,23,2566.776141,2.8125029993645887,0.5525939124446737,0.5388416114130312,2.810506600704703,0.5521993596839597,0.5764431383897566
A,horizontal_1,A-horizontal_1-07,0,2566.776141,2.8125029993645887,0.5525939124446737,0.5388416114130312,2.810506600704703,0.5521993596839597,0.5764431383897566
A,horizontal_1,A-horizontal_1-07,1,2566.896154,2.8697638509119296,0.6613927004203923,0.4206278896371732,2.810920886987888,0.5655914855789689,0.59149234526916
A,horizontal_1,A-horizontal_1-07,2,2567.016413,2.8045957232002237,0.5752901561850066,0.7872940250415374,2.809701718559973,0.5787495424253506,0.6360525662277363
A,horizontal_1,A-horizontal_1-07,3,2567.136138,2.898497275263286,0.6130231030363466,0.6304977889713498,2.807839559985717,0.5938226454181449,0.6922171419709912
A,horizontal_1,A-horizontal_1-07,4,2567.256154,2.8053479313964704,0.5993170696349199,0.7615419658197866,2.8066470303215705,0.617058010253623,0.7430619446041485
