mount,hardware_s,dx_m,dy_m,dz_m,norm_m,diagnostic
A,2676.217542,0.018401346518654993,0.11791678090683144,0.3457316010013285,0.36575034751052676,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.337322,-0.043534710149545575,0.15097743535878383,-0.3243509815009368,0.36040673714005644,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.457335,-0.13617772931399896,0.06831975168429993,-0.4840823807887462,0.5074915899021597,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.577321,-0.06651776373368001,-0.10123430908121667,-0.3328351364152313,0.35419235770951724,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.697698,0.02812036843258614,0.19899540218839173,0.41021022851067346,0.45679574952891483,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.817539,0.022979041259397537,-0.1523645516219052,-0.15187690635483897,0.21635523476926052,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2676.937315,-0.004543001011207526,-0.13558383412843034,-0.18962638334515047,0.23315612836834357,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.057377,0.0907058521471642,-0.18137134949869504,-0.1789927896941853,0.2704838937815482,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.177632,0.1319716483521467,0.34298632937536055,0.6807920927952152,0.773649799146652,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.297553,0.1525183451382448,-0.1837237387234658,-0.6379521292605547,0.6811748505356848,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.417318,-0.022823939224765777,0.24422536240972437,0.7818034936784477,0.8193800477029713,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.537312,-0.07980396166463644,-0.3002362950462929,-0.40497802211893424,0.5104093490129853,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.657328,-0.08407233313458651,-0.23114571705806375,-0.5272545273952067,0.5818022313223989,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.777342,0.0724425885563762,-0.06088598083154606,0.3926127361052135,0.40385615242384243,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2677.897334,0.1300648530231161,0.01928291337189658,0.08921603641511655,0.15889681524076013,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.017349,0.014799622298573123,-0.04834928005690853,-0.031460237129009694,0.05955189520422768,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.137335,0.12927247161838729,0.07008113155515461,0.27514639083831294,0.31197479595269756,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.257641,0.03915506152823012,0.005059634534460455,-0.1460074099820109,0.15125105789566168,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.377555,-0.03468755871124518,-0.05079597537599789,0.033396184551629515,0.06999116363050098,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.497355,-0.07380334070654326,-0.03765390252396972,-0.0022916867270356134,0.08288547099935906,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.617344,-0.008739571020146997,0.01430708283558313,-0.0854152901839842,0.08704507176224657,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.737329,0.005763762992794685,0.018611696072123873,0.16580825888477446,0.1669490787902665,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.857345,-0.028672855739150016,0.0037823511922230324,0.021414805866506015,0.03598656342413873,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2678.977339,-0.009915436136071154,0.009476232620077907,0.06413731643293263,0.06558742423404401,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.097357,-0.0442866046275836,-0.026875131516597595,0.0005533413385696573,0.05180619876145418,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.217372,-0.02099911711462621,0.031657457914428644,0.05116092775496328,0.06372282236331171,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.337670,0.010196054105132024,-0.01986186650879951,-0.008669907100918639,0.023950376816799995,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.457564,0.032839662156666005,0.05060440125708854,0.05602731975356978,0.08233048885996691,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.577364,-0.11355241629628665,-0.027424457926257917,-0.12567328772874475,0.1715809645264478,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.697347,0.005332250352154233,0.018026409652772468,0.042463526283442854,0.04643851206931871,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.817370,0.06427274579463216,0.014769782416908628,0.05794927127487837,0.08779094694735712,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2679.937695,-0.04706514933633743,-0.0622051124762244,-0.032062436986738385,0.08433625653157746,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.057373,-0.01871117525764454,-0.03687319651979304,0.006435377678058352,0.04184680139471616,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.177361,-0.008345896832926858,-0.024173445489855006,0.0688824340851113,0.07347652132679224,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.297376,-0.023790621472421503,0.006051657387146303,-0.11090677716692632,0.11359106236288881,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.417674,0.06565430680617812,0.08516809304323658,0.11478268258422597,0.1572868598963446,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.537354,-0.03251674786531655,-0.021841620449675192,-0.03440664434932861,0.052136479081209774,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.657369,-0.03967983992381763,0.004351547238344411,-0.07469082322474441,0.08468851594955099,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.777409,0.024539604214424138,-0.004576828365260299,0.11356967560185827,0.11628074109325652,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2680.897367,-0.020617963289935926,-0.014695998073442018,-0.020672404538934264,0.032686711046250996,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.017358,0.027365489673895738,0.018256577833850596,0.0443708162118579,0.055235332809733396,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.137378,0.03048985142341909,0.0010947657415707468,-0.06456407943223186,0.07140973256344427,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.257364,0.01683316927582279,-0.02440121531982342,-0.047222238269321704,0.055755848878099604,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.377379,-0.031909773641766837,0.00301266436730252,0.01373276256282041,0.03486973713789098,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.497678,-0.03731299210832528,-0.001927169122985628,-0.08941838596740204,0.09691037668856631,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.617596,-0.03674529367030388,-0.052541419875075324,-0.055955751420675104,0.08509913939904573,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.737650,0.02743040479741543,0.03164510218024463,0.015654090829736345,0.04470894942910011,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.857596,0.0027625037784591022,-0.004766595414886998,0.11202835786322973,0.11216374113102277,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2681.977372,0.008146029417952505,-0.00399369771770175,0.033108923933699796,0.03432940810421938,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.097435,-0.0388351278782455,-0.05107470409691617,-0.07004765507912214,0.09499192880445628,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.217377,-0.013928550050259947,-0.02718149877899223,-0.020143367902941356,0.036586796154462614,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.337369,-0.009595261168973135,-0.00926326401452826,-0.03161245279533276,0.034310701957855655,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.457377,0.02661471645579727,0.00535996082480561,0.07279122077235445,0.07768934375830178,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.577712,-0.035636993267598616,0.008331910888772054,-0.11515615001134893,0.12083192837015226,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.697609,-0.013690485716532752,-0.02431187216140951,0.005857504404825908,0.02850976823826986,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.817373,0.05707776516733487,0.032253504658064314,0.15767795285520303,0.1707644478684976,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2682.937392,0.008728509541884755,0.02291892445782473,-0.060376646892765784,0.0651675031525681,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.057379,-0.0031788197878950264,0.024820137271934772,0.06011751033404933,0.06511727234924791,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.177390,0.006236530924660588,-0.00035504295978561196,0.09599393195212524,0.09619696120515862,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.297534,0.024198081653335368,-0.008992162886478194,0.06307547700508531,0.06815366423382889,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.417398,0.06512067030627922,0.0265039011261885,0.07292161950704257,0.10129521739734695,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.537388,-0.03558548580668619,-0.02799122152522804,-0.03389167948666161,0.0565551166650627,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.657711,-0.04667282837657005,-0.07812980959942784,-0.07022043217446439,0.11495011592634503,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.777636,0.011551539000297595,0.057103834366124095,0.06820247227499676,0.08969873564889772,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2683.897625,-0.014806868510088389,-0.03948268471568128,-0.05712344008511505,0.07100150107279894,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.017827,-0.0540872244113868,-0.08688683294885724,0.013187098636433081,0.10319229212909924,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.137412,0.0321140948047276,-0.0003362423172974527,-0.0010347061189948104,0.03213251874309979,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.257427,0.0190110459461299,0.019893390711224646,0.0005781135657658698,0.027522737459239475,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.377415,-0.0013931822649571046,0.003596771927080855,-0.06021933691621628,0.06034273994232941,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.497404,-0.010452208712757649,0.018322275235649776,0.03681692287935645,0.04243159491570441,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.617390,-0.0066940896858445065,-0.046494525334161096,-0.10662892408146207,0.11651729130709003,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.737691,-0.03927463528142594,-0.05230402751141505,-0.02194745800574749,0.06899202260637051,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.857615,0.013156799078330117,0.08610759912334309,0.0016734488277817539,0.08712301888567171,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2684.977641,-0.006951870024121121,0.011435572926543847,0.06558980156425587,0.06694118981784711,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2685.097430,0.017471228907601333,-0.04072826731993251,0.031831913349526064,0.05456469834900054,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
A,2685.217412,0.01766055818111445,-0.05667501617377435,0.07856536839850914,0.0984706549443009,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3081.581793,-0.00010381789398072883,-0.0002835504812026546,4.958168338264901e-05,0.00030600224480860935,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3081.701810,-0.000181734434791192,0.01949492319217261,0.06895100605877258,0.07165421337360695,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3081.821800,-0.060526190314374784,-0.13403279883782215,0.2708545264096426,0.30820510273982127,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3081.941819,0.015218210982925306,-0.021105786616843925,-0.258684774586892,0.25999011669159217,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.061802,-0.06509688176762785,-0.019347791110294055,0.08521335375130112,0.10896447445961678,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.182046,0.02805054611963742,0.046775119317607916,-0.2723047748670444,0.27771322500049955,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.301966,-0.024493251239313008,0.05415181445035089,0.11956088837974987,0.13351832980790446,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.421812,-0.1108140152146091,-0.1273818940405118,-0.2876093508164316,0.33350417025035983,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.541782,0.03803064719109894,0.17747413348544416,0.4234896915353914,0.460746043953634,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.661796,0.004026784109484538,-0.10422785067623264,-0.12920527073743482,0.1660531897711853,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.781814,0.1995711084388594,0.08797966632280707,0.3661506347496054,0.42618697344865714,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3082.901798,0.07029677766199738,0.09779613718664693,0.39520030130236194,0.41314525236019284,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.021815,0.08821444423822289,0.3573899406275842,0.13761026441824686,0.39299611029539017,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.141805,0.020530755121568323,-0.30337321153557706,-0.04818434460309007,0.30786124869509174,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.262084,-0.17525448900114693,-0.014220494183605936,-0.7858654844092703,0.805295546961298,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.381971,-0.13930491284729296,-0.25809306499088414,-0.19110646910207363,0.3500565261103447,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.501823,-0.018231378992446867,-0.04461341186852985,-0.24138744062912765,0.24615165283214724,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.621806,-0.002691911943250247,-0.0957481039485214,-0.06776554009036406,0.11733334659586683,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.742026,0.0616929509450741,0.11107966244779288,-0.1866342059804238,0.22578095235818763,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.861814,0.07982958611064772,0.06037068178470473,-0.20047481807355205,0.2240703789423564,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3083.981832,0.0031953599422664958,0.13133674345835,-0.4858505920875361,0.5032994618904479,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.101823,0.0763177728243396,0.10647432340878882,-0.02249801907509197,0.13291856475500352,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.221840,0.037468261917304346,-0.04962560296988239,0.293440030059238,0.29995603404898297,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.342085,0.04811916203642985,-0.020180211139924076,0.18531483924140701,0.19252086723212275,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.461951,-0.06630172825646108,0.18630593851694477,-0.16358803965086843,0.2566454141676553,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.582455,0.08307864372366591,0.022015506294734588,0.05702786310384855,0.10314514399897168,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.702106,-0.010308651895050591,0.23811659234452942,0.5927608926806558,0.6388828184770914,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.822061,-0.14755557415859855,-0.17212633066473726,-0.4252264515649298,0.48188967231502455,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3084.941822,0.22770169035299936,-0.19022079118144808,0.11412472481717018,0.31789379044250626,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.061837,0.09828672838689467,-0.059894834840890754,-0.08019631429892105,0.1402822905599567,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.181824,-0.08266816536453758,-0.0909973363158122,-0.1742954247640165,0.213291902975665,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.302121,-0.1813602332644928,-0.09548314574182959,-0.4290419633245774,0.4754845650743194,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.422087,0.02096910520094175,0.18787902882271768,-0.02569299825917548,0.19078355013952786,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.541815,-0.01519279545445995,0.03261979902701129,0.20876649745173026,0.2118450442671411,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.661830,0.12008096458772854,0.14001831869796022,-0.17661219270282247,0.2553750853913157,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.781816,-0.03933870420216312,-0.013433388683528391,0.33880329257501585,0.341343903767886,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3085.901835,-0.01273416401263372,-0.0899406933138438,-0.03204887113896837,0.0963255801340317,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.021852,0.05711504744710183,0.23019369787271293,0.24432017201097322,0.34050493922507213,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.142035,-0.13999003101911178,-0.15918621265589705,-0.032388015185064956,0.21444449774262886,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.261830,0.0014045378630611616,0.12968972137303914,0.6901372328849783,0.7022184822194301,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.381845,-0.0866185786241056,-0.20124525185018327,0.16864609423041887,0.2764849627995696,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.502092,0.06662540707288755,-0.04693667600093454,-0.01552899692768872,0.08296472845266743,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.622018,0.03507298590344776,-0.14986439061615142,0.2492561623741394,0.2929472382467826,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.741838,0.051151097735194107,0.0865530983897958,0.02486143488321435,0.10356623284083168,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.861856,0.03453229418716974,0.0533313409734405,-0.14877697473650253,0.16177546007846963,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3086.982042,-0.020845838903204683,0.014386355320328337,0.023612734166370775,0.034627697494820454,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.101828,0.007220542141035402,0.04364808561595013,-0.16254938226818616,0.16846243878834444,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.221849,-0.058007201867166014,0.024454363224180153,0.1310756589286508,0.1454086645036611,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.341828,-0.0343063800388963,0.014665256353885658,0.04877439064881384,0.06140796885145661,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.461846,0.07503186392634698,0.13744095404552525,0.03499687970990628,0.1604511702750581,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.582123,-0.07156509214851337,-0.009790985446842426,0.13145266641519204,0.14999076410869186,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.702010,-0.024858603781864552,-0.03861889612609326,-0.2874006906185774,0.29104729218464986,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.822277,0.09092776588224494,0.00927545533240548,0.23831577060645737,0.25524164863851945,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3087.942020,-0.14115773909954887,0.08435788376003761,0.05921688621203214,0.17478100432488963,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.062005,-0.06759160319509094,0.13861473846872074,-0.37641620499304096,0.40678228811564243,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.181885,-0.07205525624354703,-0.028532314223289612,-0.005638008710515785,0.07770353949132311,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.301847,-0.00757603380950167,-0.13543902308458677,-0.10873449121723078,0.1738514159926803,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.421866,-0.051873574513981335,0.034977663646081236,0.1699034406230796,0.18105657630297858,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.541851,-0.033767345551068306,-0.16160891235057484,0.13047224379756805,0.2104297521223486,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.662342,0.2324740275985917,0.046766131137740086,0.22361581245710394,0.32593753406190235,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.782118,0.007567126180943795,-0.04769775790326647,-0.02551806323408612,0.05462150729205266,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3088.902001,0.09138872994840375,0.19334520577797698,0.5256880982598096,0.5675229028073895,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.021862,-0.14804490987114205,-0.12532864047295322,-0.3592233367756996,0.40824743617789083,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.141850,-0.16912400133280325,-0.14556374740620814,-0.4727453717475364,0.5227618185124778,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.261865,-0.14499928009452612,-0.1562372977147216,0.08228011694973425,0.22848392081367858,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.381884,-0.0030271360455143004,-0.14794185724023767,0.13303618412703466,0.19898387613927715,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.501927,0.04328361255362667,0.01343073483138213,-0.3261272218121536,0.3292610219274626,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.621887,0.20574317678362997,0.1863328718782078,-0.4380796574926404,0.5186173736429099,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.742135,-0.015797469218971294,0.02685470817163449,-0.17723055566310053,0.17994834049070688,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
B,3089.862050,0.06895158920107924,-0.0035269701827316258,-0.30306323692742976,0.310828066218216,POST_UPDATE_INTERPOLATED_RESIDUAL_PROXY_NOT_PREUPDATE_INNOVATION
