mount,temporal_region_only,segment_id,start_hardware_s,end_hardware_s,duration_s,start_plateau_center_V4_m,start_uncertainty_m,end_plateau_center_V4_m,end_uncertainty_m,signed_delta_p_V4_m,magnitude_V4_m,delta_p_N_m,magnitude_N_m,start_speed_mps,end_speed_mps,start_stationary_confidence,end_stationary_confidence,start_gyro_median_dps,end_gyro_median_dps,start_accel_norm_residual_g,end_accel_norm_residual_g,attitude_change_deg,gyro_saturated_or_clipped,acceptance_weight,decision
B,vertical_original,B-vertical_original-11,2849.379203,2850.219851,0.8406479999998737,"[2.640243369702681,0.7911959762970884,0.5630895368342633]",0.08133348865462234,"[2.665166333866451,0.7988091183441096,0.4783140805282916]",0.20962997961093138,"[0.037880857927585776,0.015321960285596847,-0.06887895907639685]",0.08008765739969735,"[0.0001910402692933089,0.00011745203829433773,0.00039489119037494413]",0.0004541259935600416,0.07147555302548032,0.06323283876051307,1.0,1.0,0.09493517762835002,0.0639945681863441,0.001018958705816253,0.0015180905089303698,0.007124159172921897,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_original,B-vertical_original-12,2850.219851,2851.539210,1.3193590000000768,"[2.665166333866451,0.7988091183441096,0.4783140805282916]",0.20962997961093138,"[2.6463409380160727,0.8140863395676384,0.6212940550281785]",0.075,"[-0.013000176571911215,0.0034462506415947614,0.12596361710498283]",0.12667957242016678,"[0.0007859592420664689,-0.0006811890538940431,-0.00021696373797580373]",0.001062461162081322,0.06323283876051307,0.007757761628964868,1.0,1.0,0.0639945681863441,0.036074049308473924,0.0015180905089303698,0.0005360597043961857,0.0041086784957557404,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_original,B-vertical_original-13,2851.539210,2852.979234,1.440023999999994,"[2.6463409380160727,0.8140863395676384,0.6212940550281785]",0.075,"[2.642269137204774,0.7660594800731931,0.5311246993917078]",0.1249506750317668,"[-0.007189987697486355,-0.028540728695656936,-0.07101168860911855]",0.07686955858262436,"[-9.663287866005359e-05,-0.00018020905141760625,0.001695893984867931]",0.0017081772810110176,0.007757761628964868,0.01834473405638559,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005285535147487863,0.0005569099357325413,0.006202061643601992,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_original,B-vertical_original-14,2852.979234,2854.299590,1.3203560000001744,"[2.642269137204774,0.7660594800731931,0.5311246993917078]",0.1249506750317668,"[2.626650491386873,0.8140844576845433,0.4666054408942383]",0.10599322551380842,"[0.009879659898039073,0.014208796636374643,-0.07320488726591856]",0.07522269006869282,"[0.0004121771599467522,-0.00029709655606743906,7.100969778070963e-05]",0.0005130289972192714,0.01834473405638559,0.04260445693390382,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005569099357325413,0.0005285535147487863,0.008034072803043678,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_original,B-vertical_original-15,2854.299590,2855.139272,0.8396819999998115,"[2.626650491386873,0.8140844576845433,0.4666054408942383]",0.10599322551380842,"[2.6446611137617384,0.8118208839400681,0.6125048350392787]",0.075,"[-0.014453022086675649,0.01173062408496317,0.08059134056195216]",0.08271312811418274,"[-9.067298675692262e-07,-9.996438998143603e-05,-0.004591247215580032]",0.004592335429386099,0.04260445693390382,0.039712153069832515,1.0,0.9801980198019802,0.036074049308473924,0.036074049308473924,0.0005225116160058052,0.0005421361023898452,0.005164372270519174,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_original,B-vertical_original-16,2855.139272,2856.099288,0.960015999999996,"[2.6446611137617384,0.8118208839400681,0.6125048350392787]",0.075,"[2.6607775454807423,0.8058387507373628,0.4983085855787078]",0.15353261630489773,"[0.021590686991939112,-0.002792043074292816,-0.03310252302099992]",0.03961982205498183,"[-8.792613152201214e-05,-0.00018315885411964968,-1.7888344947514057e-05]",0.00020395627799067758,0.039712153069832515,0.03869260009963398,0.9801980198019802,1.0,0.036074049308473924,0.036074049308473924,0.0005285535147487863,0.0005285535147487863,0.005008094446561185,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-01,2944.060242,2944.780261,0.7200189999998656,"[2.7639142491202895,0.9578742866357163,1.1807786390089121]",0.24274890108018748,"[2.8260514221378013,0.9834280256146115,0.4092231905831307]",0.16191997674938569,"[0.04985462908611593,0.007502187487769318,-0.5492380926191821]",0.5515471414506408,"[-0.02018748625301793,0.00025842844939483444,-0.09990452060911618]",0.10192406303035885,0.146147732626304,0.16481239196996045,0.0,0.0,18.623400428768523,13.04125906591508,0.05776469540131457,0.04912189368919062,3.2351253792796877,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-02,2944.780261,2946.220481,1.4402199999999539,"[2.8260514221378013,0.9834280256146115,0.4092231905831307]",0.16191997674938569,"[2.864738405226965,1.0392698441578747,1.3052331584824828]",0.10393874773677234,"[0.03516826394938821,0.08355340180118498,0.7540492741211905]",0.7594789566172708,"[0.021071664613346804,0.044835894946670465,0.4999588149014599]",0.5024072940582356,0.16481239196996045,0.0887505700912953,0.0,0.0,13.04125906591508,18.05908666489209,0.04912189368919062,0.14299059385389445,3.5438542966626674,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-03,2946.220481,2948.740471,2.5199900000002344,"[2.864738405226965,1.0392698441578747,1.3052331584824828]",0.10393874773677234,"[2.7923445149717034,0.9835442610449376,1.2469153382665559]",0.075,"[-0.03993484257935753,-0.05257368968724474,-0.07195641913346718]",0.09765506005159165,"[-0.020967799932523762,0.01364951760575477,0.19972198223353693]",0.20128295544375682,0.0887505700912953,0.10013274141792695,0.0,0.0,18.05908666489209,28.014043604649025,0.14299059385389445,0.18117985916645396,5.660402469923433,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-04,2948.740471,2949.940307,1.1998359999997774,"[2.7923445149717034,0.9835442610449376,1.2469153382665559]",0.075,"[2.69589052303459,0.9070723142239133,0.7924015128486529]",0.11049110111217536,"[-0.03997770659797695,-0.06744811537894979,-0.5393046957707]",0.5449743298297024,"[-0.035521411359829946,-0.014948204265432025,-0.2709148070508551]",0.2736421973218995,0.10013274141792695,0.17077307003618683,0.0,0.04950495049504951,26.92184701942732,20.37154285204683,0.18073899585616382,0.01906882135839827,10.985180597960815,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-05,2949.940307,2950.780311,0.8400040000001354,"[2.69589052303459,0.9070723142239133,0.7924015128486529]",0.11049110111217536,"[2.7985147476011965,0.9971157895587348,1.339362021248581]",0.29460743280619883,"[0.061405079911097005,0.06942783060977065,0.4678980350934776]",0.47698991472189894,"[0.023923330376267333,-0.0001292276036904584,0.3527375415327317]",0.3535478972397109,0.17077307003618683,0.10171191636480628,0.04950495049504951,0.0,20.215637018699482,21.809279057573484,0.01906882135839827,0.23333857095821264,7.811058091039485,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-06,2950.780311,2951.740296,0.9599849999999606,"[2.7985147476011965,0.9971157895587348,1.339362021248581]",0.29460743280619883,"[2.6518049415311182,0.9270852317759873,0.7748854455176913]",0.07765588288592197,"[-0.1517806983578156,-0.055566566381024085,-0.46314714929696443]",0.4905408296923587,"[-0.021698285337342017,-0.020836664785762446,-0.33350584036437975]",0.3348598628428407,0.10171191636480628,0.09281706610301912,0.0,0.0,21.84572724821475,18.67568560994483,0.23307194950011467,0.08698962720959535,8.665871773496036,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-07,2951.740296,2952.700552,0.9602559999998448,"[2.6518049415311182,0.9270852317759873,0.7748854455176913]",0.07765588288592197,"[2.7114792479330285,0.9566198667064915,1.3839509978822013]",0.22546822197984898,"[0.10147157882064084,0.08393748870813522,0.5966546511580909]",0.6110145301607524,"[-0.0006949496345575986,0.013590376336189662,0.23365199798715555]",0.23404793835311513,0.09281706610301912,0.1395548114670019,0.0,0.0,18.67568560994483,29.364145569236502,0.08698962720959535,0.2014018718650663,9.797785517376495,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-08,2952.700552,2953.900882,1.2003300000001218,"[2.7114792479330285,0.9566198667064915,1.3839509978822013]",0.22546822197984898,"[2.6581474248579107,0.8895960280017918,0.668294360172234]",0.19238314100921994,"[-0.10105379581159823,-0.11538615671620256,-0.6879136715061831]",0.7048056854586128,"[-0.0566585558486633,-0.04703199693540406,-0.3939949667835879]",0.40081695889444163,0.1395548114670019,0.11242870703325052,0.0,0.15841584158415842,30.217459165675105,13.217038622815988,0.2014018718650663,0.012521941996146202,6.5104176893682375,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,vertical_retry,B-vertical_retry-09,2953.900882,2954.500357,0.599474999999984,"[2.6581474248579107,0.8895960280017918,0.668294360172234]",0.19238314100921994,"[2.693843128167609,0.8701215794066279,0.4718569987843336]",0.11756705078923456,"[0.043821890621447146,-0.04081291477105442,-0.14337772177313746]",0.15538089718688924,"[-0.0033690044615930326,-0.0023342336660090238,-0.0023017473230572943]",0.0047007317099537925,0.11242870703325052,0.11055097245336173,0.15841584158415842,0.7722772277227723,12.475388754911922,0.37510225272844605,0.012521941996146202,0.004431679817082479,2.13123301265138,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-10,2954.500357,2955.460458,0.9601010000001224,"[2.693843128167609,0.8701215794066279,0.4718569987843336]",0.11756705078923456,"[2.6521547437565056,0.8022941160017882,0.4959119964094531]",0.11570990709548737,"[-0.05650370532454563,-0.061975311250427656,-0.020340916478225946]",0.0862980926971427,"[0.00039576650683752234,-0.002581728724515745,-0.00015421266386993982]",0.0026164357207128044,0.11055097245336173,0.05581382398394924,0.7821782178217822,1.0,0.37420735929191973,0.0639945681863441,0.004309309856834975,0.000944345048448425,0.016290305010215698,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-11,2955.460458,2956.300369,0.8399110000000292,"[2.6521547437565056,0.8022941160017882,0.4959119964094531]",0.11570990709548737,"[2.6635596275107236,0.7874757085985521,0.5427247176240313]",0.075,"[0.016090848559416226,-0.01675796392097051,0.06127678296634881]",0.06553311294943673,"[-0.0005075554680990975,-0.0002491336556707189,-0.00017110193146971023]",0.000590724980458602,0.05581382398394924,0.012303512092621425,1.0,1.0,0.0639945681863441,0.036074049308473924,0.00094988531524276,0.0010509928501418742,0.010342915184433697,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-12,2956.300369,2957.860396,1.560026999999991,"[2.6635596275107236,0.7874757085985521,0.5427247176240313]",0.075,"[2.641261990339133,0.759717487210931,0.5031210880305925]",0.07574619066874747,"[-0.024471257266610813,-0.008902779745964873,-0.03630267954207511]",0.04467646428879991,"[-0.0007467009640770239,0.0006599131287002209,0.0005758050059657269]",0.0011509122781861623,0.012303512092621425,0.02268391181520464,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0010509928501418742,0.000556195077851207,0.01814372886051145,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-13,2957.860396,2959.180606,1.3202099999998609,"[2.641261990339133,0.759717487210931,0.5031210880305925]",0.07574619066874747,"[2.639702416916008,0.7798282269876355,0.4722674217791219]",0.08779281756334721,"[0.008766109020614365,0.00182659575609323,-0.02520899487814371]",0.02675209416445281,"[5.717039809465142e-05,-9.232944551615963e-05,0.00030218095263764795]",0.00032110202282860015,0.02268391181520464,0.024121942122381813,1.0,1.0,0.036074049308473924,0.036074049308473924,0.000556195077851207,0.0005212855631757662,0.013672695441297802,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-14,2959.180606,2959.900407,0.7198010000001887,"[2.639702416916008,0.7798282269876355,0.4722674217791219]",0.08779281756334721,"[2.66889062098676,0.820050875707952,0.5992020294222369]",0.11912387232049614,"[0.010570225870107475,0.025532661598470896,0.10076541577747206]",0.10448595838701932,"[2.945761773513704e-05,-9.047862070637406e-05,0.001182412605464045]",0.0011862350954207302,0.024121942122381813,0.04181419630729642,1.0,0.9900990099009901,0.036074049308473924,0.036074049308473924,0.0005212855631757662,0.0005212855631757662,0.007436570191089904,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,vertical_retry,B-vertical_retry-15,2959.900407,2960.500449,0.6000420000000304,"[2.66889062098676,0.820050875707952,0.5992020294222369]",0.11912387232049614,"[2.6554904224661993,0.8056584512230386,0.5050129195530684]",0.09544238117435444,"[-0.010552081988229656,-0.009147928922788373,-0.05831768082377142]",0.05996651511073481,"[3.881654252967543e-05,4.7634694624642336e-05,4.713654369943535e-06]",6.162796965226356e-05,0.04181419630729642,0.04855429647176154,0.9900990099009901,1.0,0.036074049308473924,0.036074049308473924,0.0005154473343300658,0.0005285535147487863,0.007419295349057505,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-01,2985.820711,2987.380722,1.5600110000000313,"[2.8007866140083943,0.3994661706960727,2.0233283892669656]",0.4034002344315656,"[2.820795472380679,1.0318907310296728,1.2291643133448993]",0.26978352172974174,"[0.004806944437289573,0.6381242275647443,-0.2932019657672933]",0.7022770316974134,"[0.5280721688859824,-0.022073682888808756,-0.027633234084656375]",0.5292551923733944,0.2342286952380371,0.14796942815564587,0.38613861386138615,0.5247524752475248,2.9911830781242674,2.2191373300620234,0.010425108779299697,0.01086601936178555,0.6551386476530362,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,horizontal_1,B-horizontal_1-02,2987.380722,2988.460728,1.0800060000001395,"[2.820795472380679,1.0318907310296728,1.2291643133448993]",0.26978352172974174,"[2.739940530132631,0.47938124750542466,1.6335376215812]",0.24231388179243452,"[-0.05998428310016202,-0.573508788620932,0.33643598616625314]",0.6676073828472454,"[-0.3913463263232164,-0.004252330558792662,0.013070967015219042]",0.39158763976991356,0.14796942815564587,0.14031288647720763,0.5148514851485149,0.9603960396039604,2.4130736095587504,1.2907735349445133,0.010930641776026873,0.009100157932007802,0.9544921908591344,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,horizontal_1,B-horizontal_1-03,2988.460728,2997.820833,9.360105000000203,"[2.739940530132631,0.47938124750542466,1.6335376215812]",0.24231388179243452,"[2.660260515546509,0.8131677319265022,0.5437225690531149]",0.075,"[-0.08644818651837083,0.3391127876747571,-0.9938118355524572]",1.0536283672154068,"[0.025171148587229998,0.021744742045204987,-0.055061130283762326]",0.06432844313317683,0.14031288647720763,0.008736584728660846,0.9603960396039604,1.0,1.2907735349445133,0.036074049308473924,0.00850948274023322,0.0013249679483515742,0.5309845632824263,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_IMU_PREINTEGRATION_SNR
B,horizontal_1,B-horizontal_1-04,2997.820833,2998.900837,1.0800039999999171,"[2.660260515546509,0.8131677319265022,0.5437225690531149]",0.075,"[2.6902396217339692,0.8057477232093945,0.7962003073512427]",0.14325398864421413,"[0.018215865049947322,0.013269868148950148,0.132399495199372]",0.13430388478840416,"[-3.1668001204528565e-05,0.00044889975770070383,-0.0001627606996483006]",0.0004785445643971363,0.008736584728660846,0.08567642459419053,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0013438969658947642,0.0005817913643140216,0.015691936026191528,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-05,2998.900837,3000.941171,2.0403339999998025,"[2.6902396217339692,0.8057477232093945,0.7962003073512427]",0.14325398864421413,"[2.632580488389525,0.8052755573886784,0.489778721979401]",0.07783058567031095,"[-0.03494795179710808,-0.02532740961956803,-0.15442814177455122]",0.1603461505144145,"[-0.0001159320873487852,-0.0003038593369271727,-0.0004190680641128747]",0.0005304609202139022,0.08567642459419053,0.007036904858060602,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005817913643140216,0.0004463391800360039,0.020074946566916087,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-06,3000.941171,3002.020891,1.0797200000001794,"[2.632580488389525,0.8052755573886784,0.489778721979401]",0.07783058567031095,"[2.664381968211684,0.8300121729720895,0.5806957453905809]",0.09236236289388862,"[0.01751528733811103,0.007508197270849948,0.05209790411581161]",0.05547386709122496,"[-9.586767020684828e-05,1.9119963872563142e-05,0.00031512498887299907]",0.0003299393002077578,0.007036904858060602,0.017247073106412835,1.0,1.0,0.036074049308473924,0.036074049308473924,0.00042643991251334334,0.0005358701256368281,0.00973313693469394,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-07,3002.020891,3002.860888,0.8399970000000394,"[2.664381968211684,0.8300121729720895,0.5806957453905809]",0.09236236289388862,"[2.6037867470264264,0.7930237838903715,0.5047192766764179]",0.15013689203357686,"[-0.03281973038299846,-0.01404380336640032,-0.043754803746449134]",0.05646986777297348,"[3.848350102421016e-05,-0.00010619127809687645,-2.560817852038309e-05]",0.00011581600149400923,0.017247073106412835,0.024523876068656313,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005358701256368281,0.0004397855727673594,0.011669551993885302,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-08,3002.860888,3004.180898,1.320009999999911,"[2.6037867470264264,0.7930237838903715,0.5047192766764179]",0.15013689203357686,"[2.6677603998571513,0.8293577862136403,0.5970445351662526]",0.07898122455466183,"[0.045179509955458386,0.03459890439371438,0.07701238517754161]",0.0957558341606128,"[3.254760402144626e-05,-0.0005131888757960272,-5.3440941505646026e-05]",0.0005169894612052909,0.024523876068656313,0.014459166760146476,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0004397855727673594,0.0005557889492741053,0.011204693690228279,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-09,3004.180898,3004.900908,0.720010000000002,"[2.6677603998571513,0.8293577862136403,0.5970445351662526]",0.07898122455466183,"[2.6463823990647706,0.8183751876555715,0.5485410089539965]",0.075,"[-0.018926559251452257,-0.0104316090575296,-0.03383594719738092]",0.040148529678829044,"[4.673294010506908e-06,5.0208611305055856e-05,8.888534154078728e-05]",0.00010219270163232415,0.014459166760146476,0.029065137596710186,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005557889492741053,0.00043347023787254635,0.011118357857519176,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-10,3004.900908,3006.220947,1.3200389999997242,"[2.6463823990647706,0.8183751876555715,0.5485410089539965]",0.075,"[2.6681089281892136,0.7987848947055252,0.5989771935361892]",0.1112215656876055,"[-0.008036524407228907,-0.020626329752000516,0.023383472989956022]",0.03219965857983979,"[-3.738793217682823e-06,0.00016985899191750766,0.0004310802819339397]",0.0004633532833402624,0.029065137596710186,0.04889217923086516,1.0,0.9900990099009901,0.036074049308473924,0.036074049308473924,0.00043347023787254635,0.0005421916254666481,0.015986174990244982,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_1,B-horizontal_1-11,3006.220947,3007.181132,0.9601850000003651,"[2.6681089281892136,0.7987848947055252,0.5989771935361892]",0.1112215656876055,"[2.6476004013439898,0.8202363679746145,0.5423269252344358]",0.075,"[-0.0019831929289475525,0.017876453317196006,-0.06540367575511885]",0.06783171411424037,"[0.0002821577327811646,8.309654954664165e-05,0.002083720697579159]",0.002104378760640428,0.04889217923086516,0.032256627256532354,0.9900990099009901,1.0,0.036074049308473924,0.036074049308473924,0.0005421916254666481,0.0005421916254666481,0.005330935302037886,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-01,3039.101494,3042.221621,3.1201270000001387,"[3.5130082251267627,1.0296730897350062,0.41059520108979414]",0.23656324175961654,"[3.431242347847455,0.9664243649703457,0.4182516703539192]",0.075,"[0.003327790204534775,-0.011652797004603865,-0.05274971592523203]",0.05412388008881643,"[-0.007198304218668051,-0.033660734043929,-0.001192085241913668]",0.03444243991392891,0.14817736212112517,0.1612541280958429,0.49504950495049505,0.33663366336633666,2.4705666101006005,4.030996335443291,0.004802553607622828,0.002901398167846514,1.0013539647193024,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-02,3042.221621,3043.901334,1.6797129999999925,"[3.431242347847455,0.9664243649703457,0.4182516703539192]",0.075,"[2.924111869017398,0.9306338883175755,1.035214734873125]",0.0854333014645932,"[-0.5042548276875958,-0.05687647307038679,0.6097100134244298]",0.793255422234977,"[-0.011603720967626699,0.6348964645383356,0.0030865312341170994]",0.6350099949596318,0.1612541280958429,0.09770615392777492,0.33663366336633666,0.7920792079207921,4.091650168126404,1.6376419706989576,0.002901398167846514,0.0014161361971217756,1.3736512418267204,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,ACCEPT
B,horizontal_2,B-horizontal_2-03,3043.901334,3045.101358,1.2000239999997575,"[2.924111869017398,0.9306338883175755,1.035214734873125]",0.0854333014645932,"[2.6338215281969553,0.8246010324913602,0.44248568468894234]",0.075,"[-0.27382758735216184,-0.10486186675892017,-0.557332832375526]",0.6297598309982921,"[-0.0015970495220893218,-0.020649079922178674,-0.0002620498164882982]",0.02071240543526632,0.09770615392777492,0.10823985325815286,0.7920792079207921,1.0,1.6376419706989576,0.06903518676066422,0.001402467508325289,0.000975371569413408,0.45746896794482084,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_IMU_PREINTEGRATION_SNR
B,horizontal_2,B-horizontal_2-04,3045.101358,3045.941357,0.8399990000002617,"[2.6338215281969553,0.8246010324913602,0.44248568468894234]",0.075,"[2.638989490897411,0.8116048240599644,0.5476399322940728]",0.1300419052461165,"[-0.01200198286118681,-0.01054010665848426,0.09462884336983052]",0.09596749157128347,"[-8.088845290727935e-05,7.94766990674659e-05,5.701747963794545e-06]",0.00011354293213686318,0.10823985325815286,0.036555053955514866,1.0,1.0,0.06903518676066422,0.0639945681863441,0.000968106862151874,0.0005421916254666481,0.004648448534578778,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-05,3045.941357,3047.021611,1.080253999999968,"[2.638989490897411,0.8116048240599644,0.5476399322940728]",0.1300419052461165,"[2.6428022394841615,0.8033839126841051,0.5897224618073871]",0.075,"[0.015535971833931406,0.0061852287338581835,0.0406575787514748]",0.04396205392434742,"[0.0005635630281633804,4.8345430613182724e-05,0.00017484442258930806]",0.000592039812415045,0.036555053955514866,0.04726411700291161,1.0,0.9801980198019802,0.0639945681863441,0.0639945681863441,0.0005421916254666481,0.0009957362873989073,0.010113702661245973,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-06,3047.021611,3047.741379,0.7197679999999309,"[2.6428022394841615,0.8033839126841051,0.5897224618073871]",0.075,"[2.665764562272659,0.795424030287422,0.5161403035171133]",0.075,"[0.007869941414395676,-0.014048911715979884,-0.07094996260390418]",0.07275441630419983,"[-2.0934660635789692e-06,-4.34343151600104e-05,-0.00014143636662442794]",0.00014797015961841108,0.04726411700291161,0.048570028752140705,0.9801980198019802,1.0,0.0639945681863441,0.036074049308473924,0.0009957362873989073,0.0005142558548696385,0.01813599021389427,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-07,3047.741379,3048.341374,0.5999950000000354,"[2.665764562272659,0.795424030287422,0.5161403035171133]",0.075,"[2.698694330094827,0.7867423918778432,0.605314616295031]",0.075,"[0.02306634652352324,-0.015754325314595863,0.06978734293988298]",0.07516999629287076,"[6.969057068755394e-05,8.345187528989041e-05,-7.812862840135192e-06]",0.00010900473364911791,0.048570028752140705,0.03442771715944886,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005142558548696385,0.0005009111879727968,0.004275634660692312,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-08,3048.341374,3049.061386,0.7200119999997696,"[2.698694330094827,0.7867423918778432,0.605314616295031]",0.075,"[2.677415949256242,0.8406910489121286,0.6277414995303091]",0.075,"[-0.011617130010786347,0.03894720337262769,-0.0073373533685137104]",0.04129986821638507,"[-0.00012894975045033092,3.332106298957045e-05,4.6591762235673154e-05]",0.00014109969414631288,0.03442771715944886,0.019790062779828775,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005009111879727968,0.0005293101209179474,0.005005412401530072,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
B,horizontal_2,B-horizontal_2-09,3049.061386,3049.901629,0.8402430000001004,"[2.677415949256242,0.8406910489121286,0.6277414995303091]",0.075,"[2.622488953011951,0.8252754419129649,0.48446202447660835]",0.075,"[-0.03344998984294412,-0.03093447735436472,-0.09655287707348648]",0.10676282958431066,"[-3.686672682073564e-05,5.5573282304212455e-05,2.9955341344683886e-05]",7.310860228191323e-05,0.019790062779828775,0.06415566178892049,1.0,1.0,0.036074049308473924,0.036074049308473924,0.0005293101209179474,0.0005157131573373386,0.006843596163560434,False,EQUAL_TOTAL_WEIGHT_PER_ACCEPTED_SEGMENT,REJECT_T4_DISPLACEMENT
