version,ID,alignment,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,fit_det_2d,fit_vertical_shift_mm
v4-io,ID08,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",70.18334708444365,69.67578657046519,8.425376772730488,456.3937045974178,1140.7057767727306,-97.90136119759177,391.90054,1132.2804,-71.53192899999999,1.0,65.33527445244172
v4-io,ID09,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",34.8744865802289,34.51090789924863,5.022653701395711,441.2916235497007,1573.208003701396,-74.08524808471157,408.80994,1568.1853500000002,-62.4257885,1.0,65.33527445244172
v4-io,ID10,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",130.85091887953251,65.39817073348485,113.3359706197991,110.43018354531876,125.3137593802009,-985.7132211014653,65.499245,238.64973,-938.19342,1.0,65.33527445244172
v4-io,ID11,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",69.96787413453359,69.69020282466079,6.227282004500466,-105.44896940158173,1139.7271320045006,-1012.9446423631758,-63.9057945,1133.4998500000002,-956.990295,1.0,65.33527445244172
v4-io,ID12,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",137.22840785550943,88.75035050327851,104.66618942191053,28.477961648450673,1694.7962394219107,-1008.0160329913668,-43.6886845,1590.1300500000002,-956.35754,1.0,65.33527445244172
v4-io,ID13,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",74.86681901266103,28.46273939719434,69.24531070824901,-161.44871352781206,1069.852289291751,-193.96033769888209,-189.628155,1139.0976,-197.96616,1.0,65.33527445244172
v4-io,ID14,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",59.13365091586486,25.71620010556131,53.24909128586228,-180.53043345885817,1079.3787087141377,-176.4872928577331,-198.69532,1132.6278,-194.690585,1.0,65.33527445244172
v4-io,ID15,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",85.07671917325133,46.0043736027078,71.56567441662764,-169.5231690500991,1060.6894255833724,-218.62672285127428,-200.165335,1132.2551,-184.312585,1.0,65.33527445244172
v4-io,ID16,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",11.053005076347988,8.786803514985742,6.705296802290604,-187.03614397513388,1128.7624968022906,-177.26845588276524,-184.854655,1122.0572,-185.780155,1.0,65.33527445244172
v4-io,ID17,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",63.66445974856601,31.245341046435968,55.46974038129875,-149.48543344755808,153.98891461870124,-323.6579257656681,-180.3984,209.458655,-328.203235,1.0,65.33527445244172
v4-io,ID18,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",47.6388796570364,38.36053253673047,28.24769722430554,-310.84529388975443,178.65815277569445,-259.12580898352303,-295.4243,206.90585,-224.00141,1.0,65.33527445244172
v4-io,ID19,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",155.37785011547257,61.887805753607886,142.52079078334486,-179.83641320521997,63.43977921665511,-52.861018920074,-188.530555,205.96057,-114.135095,1.0,65.33527445244172
v4-io,ID20,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",190.50769533036134,56.20172980204951,182.02897447204168,-24.107681044747324,20.531155527958305,-224.26139909177186,-80.19599149999999,202.56013,-220.692665,1.0,65.33527445244172
v4-io,ID21,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",62.3175775632983,15.149554180255935,60.44808914678106,-198.12568270151587,1659.092389146781,-232.89510338742457,-212.053465,1598.6443,-226.934745,1.0,65.33527445244172
v4-io,ID22,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",19.19049600714315,18.868126320852724,3.5027055457919687,-224.74577386524243,1595.8184944542081,-252.21894455809934,-232.83767,1599.3212,-235.17408,1.0,65.33527445244172
v4-io,ID23,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",134.96557158853594,61.21267853128045,120.28596552069712,-201.53770500840847,1719.950215520697,-276.9646446343238,-230.87733,1599.6642499999998,-223.24148,1.0,65.33527445244172
v4-io,ID24,"US height-preserving: 2D horizontal rigid + vertical shift, no pitch/roll or 3D scale",66.29923116457834,38.478250682938494,53.99085364573466,-231.77146690133782,1653.5723536457347,-262.07753880420114,-218.202475,1599.5815,-226.071175,1.0,65.33527445244172
