session_id,capture,anchor_id,anchor,range_column,n_rows,duration_s,median_range_mm,mean_range_mm,std_range_mm,mad_range_mm,p95_abs_residual_mm,max_abs_residual_mm,slope_mm_per_min,slope_ci95_low_mm_per_min,slope_ci95_high_mm_per_min,slope_se_mm_per_min,drift_over_capture_mm,r2,location,height,facing,source_tr_all,timestamp,elapsed_min_from_first_static,session_notes_path,session_notes
ID01,static_ID01_BSF66F_120s_20260528_110629,0,A,range_mm,1199,119.993348,1514.0,1512.8190158465388,24.84460002678633,28.1694,46.0,73.0,-1.0414919945203425,-3.4773168916438992,1.3943329026032143,1.242767804654876,-2.0828685222948926,0.0005863851933691,edge,low,ABEF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,2026-05-28 11:09:20+02:00,0.0,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629,duration_s=120; targets=BSF66F; rc=0
ID05,static_ID05_BSF66F_120s_20260528_112057,3,D,range_mm,1200,119.889071,2588.0,2588.383333333333,21.513167802276097,22.239,41.0,64.0,0.8886358662959389,-1.220981968207195,2.9982537007990726,1.0763356298485376,1.7756288077916722,0.0005686543819417,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,2026-05-28 11:23:47+02:00,14.45,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057,duration_s=120; targets=BSF66F; rc=0
ID05,static_ID05_BSF66F_120s_20260528_112057,4,E,range_mm,1200,119.889071,2478.0,2478.7458333333334,25.22131174170412,25.2042,49.04999999999996,126.0,0.4587344793288694,-2.015077383335945,2.932546341993684,1.2621489095228646,0.916620842706781,0.0001102546388411,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,2026-05-28 11:23:47+02:00,14.45,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057,duration_s=120; targets=BSF66F; rc=0
ID05,static_ID05_BSF66F_120s_20260528_112057,5,F,range_mm,1189,119.889071,1481.0,1502.2565180824222,102.6836157670812,53.3736,309.99999999999955,504.0,-14.580728845777347,-24.64195486322179,-4.519502828332902,5.133278580328799,-29.13450059705248,0.0067511252027243,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,2026-05-28 11:23:47+02:00,14.45,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057,duration_s=120; targets=BSF66F; rc=0
ID05,static_ID05_BSF66F_120s_20260528_112057,6,G,range_mm,1121,119.889071,1586.0,1601.7297056199825,94.37578907541102,32.6172,73.0,587.0,6.615264019976838,-2.956531718259296,16.18705975821297,4.883569254202109,13.218297629579142,0.0016371105409259,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,2026-05-28 11:23:47+02:00,14.45,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057,duration_s=120; targets=BSF66F; rc=0
ID05,static_ID05_BSF66F_120s_20260528_112057,7,H,range_mm,1193,119.889071,2565.0,2563.751047778709,50.22863952959869,23.7216,47.39999999999986,904.0,1.740474415834114,-3.1856564427011764,6.666605274369404,2.5133320706812707,3.4777310135603274,0.0004024843036795,edge,mid,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,2026-05-28 11:23:47+02:00,14.45,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,0,A,range_mm,1198,119.986527,3018.5,3017.9858096828048,22.08423619049046,24.4629,41.5,66.5,3.3857068786279414,1.2263557123444984,5.545058044911384,1.1017097787160424,6.770653496776287,0.0078346066786317,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,1,B,range_mm,1200,119.986527,1996.0,1997.4075,23.10273671559281,23.7216,45.0,108.0,1.195755328377687,-1.067448726678542,3.458959383433916,1.1546959464572597,2.3912421498963865,0.0008943427015269,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,2,C,range_mm,1200,119.986527,2239.0,2238.9616666666666,25.959523568218444,28.1694,48.0,75.0,-6.877923476662132,-9.391465200730543,-4.364381752593719,1.28241924697368,-13.75430251560758,0.0234473343354243,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,3,D,range_mm,1200,119.986527,2869.0,2868.7566666666667,27.909719732658647,28.1694,54.04999999999996,147.0,-0.6409277235411762,-3.375030349245105,2.0931749021627524,1.3949503192366983,-1.2817115267620314,0.0001761843356603,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,4,E,range_mm,1200,119.986527,2493.0,2492.3441666666668,26.82770426205385,28.1694,52.0,86.0,-0.5465731941786272,-3.1777581692128543,2.0846117808556004,1.3424413137929732,-1.0930236553465016,0.0001383531752019,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,5,F,range_mm,1194,119.986527,1373.0,1383.7294807370183,70.14137209208162,31.1346,81.0,527.0,-5.046777758429792,-11.93122594347682,1.837670426617235,3.512473563799504,-10.09242226291393,0.0017289182849647,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,6,G,range_mm,1152,119.986527,1553.0,1570.0086805555557,93.505681242628,28.1694,65.45000000000005,575.0,3.9784114874060377,-5.2998327373859775,13.256655712198054,4.733798073873477,7.955929622512579,0.0006138121006314,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID06,static_ID06_BSF66F_120s_20260528_112429,7,H,range_mm,1176,119.889225,2469.0,2470.154761904762,35.168228275609096,29.652,60.0,482.0,1.9435671777577943,-1.55373548564476,5.4408698411603496,1.784338093572732,3.8835460446136536,0.0010095737438101,edge,high,BCGF,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,2026-05-28 11:27:19+02:00,17.983333333333334,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,0,A,range_mm,1201,119.978592,2365.0,2365.4104912572857,25.175795372035807,28.1694,46.0,73.0,-0.1706909510887687,-2.6371060122313685,2.2957241100538317,1.258375031195204,-0.3413209996461889,1.5345285194867664e-05,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,1,B,range_mm,1197,119.978592,1993.0,1997.6499582289057,30.52985627313705,28.1694,65.0,124.0,-1.5870450135276624,-4.582867748510671,1.408777721455346,1.5284809872362286,-3.173523769394498,0.000901361221606,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,2,C,range_mm,1200,119.978592,1284.0,1284.4758333333334,24.47759688583737,27.4281,44.0,179.0,-1.169707750011813,-3.566922051456137,1.2275065514325112,1.2230685211450634,-2.3389981482984217,0.000762895216583,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,3,D,range_mm,1199,119.978592,1806.0,1806.7014178482068,20.19382946880625,19.2738,36.0,302.0,1.0099914236363754,-0.9679147268846632,2.9878975741574143,1.0091357910821626,2.0196224823327977,0.0008361394601746,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,4,E,range_mm,1201,119.978592,2955.0,2955.3105745212324,21.95615105792873,22.239,42.0,123.0,0.5318889176882468,-1.618910752470148,2.6826885878466413,1.097346770488977,1.0635880574106624,0.0001959069443044,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,5,F,range_mm,1193,119.978592,2527.0,2532.637049455155,93.55551956414482,103.782,150.0,487.0,-16.79998473711056,-25.946634990594667,-7.65333448362645,4.666658292593933,-33.59397523966692,0.0107644960932211,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,6,G,range_mm,1120,119.978592,2232.0,2258.1776785714287,118.12280096957016,26.6868,441.1499999999999,565.0,9.52094762769349,-2.739480199099976,21.781375454486955,6.255320319792585,19.03849818127342,0.0020678567637489,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID07,static_ID07_BSF66F_120s_20260528_112810,7,H,range_mm,1187,119.978592,2391.0,2393.2594776748106,43.37217787605336,32.6172,67.0,424.0,-3.2047022541376298,-7.455039704869382,1.0456351965941226,2.1685395156794653,-6.408261070510984,0.0018395969379714,edge,low,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,2026-05-28 11:31:00+02:00,21.666666666666668,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,0,A,range_mm,1198,119.986836,2510.0,2507.3497495826377,31.825280200974085,34.099799999999995,61.0,98.0,-0.4103413482543587,-3.531024773222539,2.7103420767138218,1.5921854209021329,-0.8205926676169105,5.55325963131903e-05,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,1,B,range_mm,1201,119.986836,2657.0,2654.851790174854,27.50204925603791,28.1694,52.0,101.0,-0.5659510047499435,-3.260031512236544,2.1281295027366567,1.3745308711666329,-1.131777839849445,0.0001413735256423,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,2,C,range_mm,1201,119.986836,1684.0,1685.504579517069,22.62396187603032,22.239,45.0,77.0,-1.0133319466588602,-3.2289729531349693,1.202309059817249,1.1304290849367904,-2.0264415682886234,0.0006697406787755,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,3,D,range_mm,1200,119.986836,2000.0,2000.9775,17.473703874202897,17.7912,34.0,64.0,1.0969913702876952,-0.6155340301309042,2.8095167707062947,0.873737449193163,2.193742060668749,0.0013140643621447,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,4,E,range_mm,1201,119.986836,2321.0,2321.917568692756,22.942400440425693,22.239,46.0,76.0,-1.386934563293812,-3.633142618699809,0.859273492112185,1.146024518064284,-2.7735648331444374,0.0012200419401712,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,5,F,range_mm,1188,119.986836,2218.5,2228.793771043771,82.84299414176085,60.0453,111.14999999999986,565.5,-20.984081997314263,-29.05711855604951,-12.911045438579023,4.118896203436349,-41.96356008703832,0.0214156775113446,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,6,G,range_mm,1131,119.986836,1640.0,1657.3333333333333,96.02486108482611,23.7216,55.0,552.0,-1.5978304033941235,-11.316083435659095,8.12042262887085,4.9582923634004965,-3.1953102427977425,9.197360544499487e-05,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID08,static_ID08_BSF66F_120s_20260528_113136,7,H,range_mm,1171,119.986836,1746.0,1747.6327924850557,40.7205395413271,29.652,60.0,464.0,5.466315572745619,1.449612137158507,9.48301900833273,2.049338487544445,10.931431835854577,0.0060493999233267,edge,mid,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,2026-05-28 11:34:26+02:00,25.1,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,0,A,range_mm,1194,119.982106,2671.5,2671.84757118928,19.829682207386405,20.0151,38.5,65.5,1.0605387048629111,-0.8890090960466595,3.010086505772482,0.9946672453620258,2.120761121732742,0.0009528118696721,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,1,B,range_mm,1199,119.982106,2590.0,2592.0375312760634,24.628267340679574,22.239,46.0,131.0,-6.306700426799451,-8.695393642172156,-3.918007211426745,1.2187210282513807,-12.611519985308284,0.0218822898840425,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,2,C,range_mm,1197,119.982106,1984.0,1986.172096908939,21.9634112852606,22.239,43.0,128.0,-1.9958059850667251,-4.149177102690194,0.1575651325567433,1.0986587334813616,-3.991016754261838,0.0027538828745539,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,3,D,range_mm,1200,119.982106,2414.0,2415.375,20.219034967079907,20.7564,40.0,75.0,-1.435516672528738,-3.4148125194560803,0.5437791743986042,1.009844819860889,-2.870605226135172,0.0016839083524388,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,4,E,range_mm,1198,119.982106,2263.0,2262.2846410684474,36.61232559041122,37.065,72.0,135.0,0.6988732303174849,-2.8940584159688174,4.291804876603788,1.8331283909623992,1.397538033341915,0.0001215142156357,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,5,F,range_mm,1195,119.982106,2311.0,2304.1673640167364,120.90976796473436,90.4386,206.0,668.0,16.663933991002786,4.838083077953966,28.489784904051604,6.033597404616745,33.32289824142499,0.006353221572661,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
ID09,static_ID09_BSF66F_120s_20260528_113816,6,G,range_mm,1161,119.887816,1474.0,1491.024978466839,100.95899456539703,31.1346,74.0,640.0,10.852820245744564,0.7168230446174189,20.988817446871717,5.171427143432218,21.68534861171499,0.0037855917915408,edge,high,CDHG,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,2026-05-28 11:41:06+02:00,31.766666666666666,/home/zekaixiao/Desktop/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816,duration_s=120; targets=BSF66F; rc=0
