ID,anchor_id,anchor,n_ranges,median_range_mm,geom_range_mm,d_anchor_mm,d_tag_mm,rho_mm,theta_deg,theta_abs_deg,layer,anchor_layout_z_mm,delta_z_i_mm,delta_y_vicon_vertical_mm,tag_truth_source,source_v5_layout,opti_anchor_truth_source
ID14,1,B,1199,1940.0,1858.3792934529235,113.68825825925543,49.621032516254864,-81.68858422843385,28.46676345680935,28.46676345680935,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,2,C,1196,2054.0,1958.6822937230233,127.33774979143755,49.621032516254864,-81.64107603071577,26.887489332163888,26.887489332163888,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,3,D,1200,2129.0,1962.0484349952292,124.5107442518789,49.621032516254864,-7.180211763362941,25.078181102063667,25.078181102063667,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,4,E,1199,1858.0,1718.7539217913784,109.62530494698989,49.621032516254864,-20.00025925462314,-14.852825282524686,14.852825282524686,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,5,F,1198,1915.0,1681.0288056293145,111.36188584987471,49.621032516254864,72.98827600455587,-17.028276646655627,17.028276646655627,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,6,G,1138,1980.0,1883.9979469004093,100.04169098589358,49.621032516254864,-53.660670402557706,-15.017405809474509,15.017405809474509,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID14,7,H,1182,2017.0,1843.506714701358,109.67861862456729,49.621032516254864,14.193634157819766,-17.94832139883646,17.94832139883646,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,0,A,1199,2031.0,1961.96070556685,99.63407516744715,49.621032516254864,-80.21581325055206,26.82241883923128,26.82241883923128,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,1,B,1199,2019.0,1850.5792340787953,113.68825825925543,49.621032516254864,5.111475145694449,28.579970652604235,28.579970652604235,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,2,C,1200,2029.0,1951.7770747193622,127.33774979143755,49.621032516254864,-99.7358570270546,26.973676112788326,26.973676112788326,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,3,D,1201,2198.0,1969.2695027575019,124.5107442518789,49.621032516254864,54.59872047436436,24.963685289779505,24.963685289779505,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,4,E,1200,1865.5,1726.3155600594516,109.62530494698989,49.621032516254864,-20.061897522696377,-14.803623581628045,14.803623581628045,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,5,F,1196,1908.0,1672.5030460986725,111.36188584987471,49.621032516254864,74.51403553519793,-17.135862811079768,17.135862811079768,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,6,G,1158,2018.0,1877.37186129463,100.04169098589358,49.621032516254864,-9.034584796778425,-15.087633779261973,15.087633779261973,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID15,7,H,1201,1980.0,1852.0384651268155,109.67861862456729,49.621032516254864,-31.338116267637638,-17.879268054156864,17.879268054156864,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,0,A,1199,2145.0,1963.3895399192386,99.63407516744715,49.621032516254864,32.3553523970594,26.47980451092793,26.47980451092793,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,1,B,1199,1972.0,1856.2424135480233,113.68825825925543,49.621032516254864,-47.55170432353355,28.13949441855621,28.13949441855621,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,2,C,1199,2094.0,1940.2570897540156,127.33774979143755,49.621032516254864,-23.215872061708033,26.820592445403854,26.820592445403854,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,3,D,1198,2163.0,1953.9739327442478,124.5107442518789,49.621032516254864,34.89429048761843,24.853987824206495,24.853987824206495,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,4,E,1199,1877.0,1736.1932838858788,109.62530494698989,49.621032516254864,-18.439621349123577,-15.053785853456173,15.053785853456173,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,5,F,1176,1950.0,1685.784183036187,111.36188584987471,49.621032516254864,103.23289859768346,-17.34708132819251,17.34708132819251,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,6,G,1155,1989.0,1871.493416203118,100.04169098589358,49.621032516254864,-32.156139705266376,-15.448735255725591,15.448735255725591,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID16,7,H,1159,2011.0,1844.363383316581,109.67861862456729,49.621032516254864,7.33696554259695,-18.27810492398245,18.27810492398245,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,0,A,1199,1722.0,1643.151892427571,99.63407516744715,49.621032516254864,-70.40700011127308,-1.2351845023072976,1.2351845023072976,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,1,B,1198,1852.0,1766.054492490085,113.68825825925543,49.621032516254864,-77.36378326559537,-1.1492140465077074,1.1492140465077074,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,2,C,1197,1934.0,1843.141074190971,127.33774979143755,49.621032516254864,-86.09985649866346,-1.101143863266166,1.101143863266166,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,3,D,1197,1779.0,1655.5380309269208,124.5107442518789,49.621032516254864,-50.66980769505455,-3.102153763710809,3.102153763710809,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,4,E,1198,2372.0,2078.659371865639,109.62530494698989,49.621032516254864,134.09429067111617,-40.92961682183692,40.92961682183692,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,5,F,1192,2385.0,2245.0619715410044,111.36188584987471,49.621032516254864,-21.044889907133943,-39.02069505688212,39.02069505688212,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,6,G,1160,2562.0,2372.1629611774647,100.04169098589358,49.621032516254864,40.17431532038686,-36.45090664702598,36.45090664702598,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID17,7,H,1159,2273.0,2202.275426317588,109.67861862456729,49.621032516254864,-88.57507745841014,-42.55197814892792,42.55197814892792,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,0,A,1192,1695.0,1671.9222421956817,99.63407516744715,49.621032516254864,-126.17734987938377,-1.421666942788558,1.421666942788558,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,1,B,1198,1728.0,1612.514548684471,113.68825825925543,49.621032516254864,-47.823839459981336,-1.4740548492608163,1.4740548492608163,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,2,C,1195,1994.0,1824.0214487142237,127.33774979143755,49.621032516254864,-6.980231021916062,-1.303097392955611,1.303097392955611,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,3,D,1199,1991.0,1810.7053976922418,124.5107442518789,49.621032516254864,6.1628255396244,-3.0281077232979285,3.0281077232979285,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,4,E,1199,2217.0,2094.837350741569,109.62530494698989,49.621032516254864,-37.083688204813775,-40.76552520909613,40.76552520909613,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,5,F,1192,2329.0,2133.511360699758,111.36188584987471,49.621032516254864,34.50572093411251,-41.709972588765694,41.709972588765694,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,6,G,1154,2483.0,2368.0965966974804,100.04169098589358,49.621032516254864,-34.75932019962888,-36.70629135458909,36.70629135458909,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID18,7,H,1176,2474.0,2322.4591289268583,109.67861862456729,49.621032516254864,-7.758780067680441,-40.08122117373987,40.08122117373987,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,0,A,1195,1953.0,1820.181807029778,99.63407516744715,49.621032516254864,-16.436914713479943,-1.2961326982510457,1.2961326982510457,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,1,B,1198,1626.0,1603.7352736663001,113.68825825925543,49.621032516254864,-141.04456444181045,-1.4711001191443733,1.4711001191443733,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,2,C,1200,1727.0,1671.9265521183743,127.33774979143755,49.621032516254864,-121.88533442606669,-1.4110873653918292,1.4110873653918292,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,3,D,1199,1983.0,1808.2754417531676,124.5107442518789,49.621032516254864,0.5927814786986616,-3.0223915548585465,3.0223915548585465,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,4,E,1199,2719.0,2211.06309880813,109.62530494698989,49.621032516254864,348.6905637286255,-38.20682525850779,38.20682525850779,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,5,F,1190,2293.0,2117.097088122346,111.36188584987471,49.621032516254864,14.919993511524304,-42.09587847062702,42.09587847062702,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,6,G,1143,2808.0,2247.083260067989,100.04169098589358,49.621032516254864,411.2540164298624,-39.03277516839012,39.03277516839012,top,-1373.9617889643982,15.372162129036496,-15.681251693183867,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID19,7,H,1161,2404.0,2331.7475051115025,109.67861862456729,49.621032516254864,-87.04715625232467,-39.87954816736227,39.87954816736227,top,-1453.8877084696278,-30.738589762521542,32.4388971715332,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,0,A,1199,1908.0,1788.6531363932934,99.63407516744715,49.621032516254864,-29.908244076995395,-1.3194178323445507,1.3194178323445507,bottom,0.0,-3.440323989956749,3.440623502440701,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,1,B,1198,1890.0,1755.6834777685692,113.68825825925543,49.621032516254864,-28.992768544079517,-1.344199443161361,1.344199443161361,bottom,0.0,-12.494147436912742,12.461488333325178,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,2,C,1199,1808.0,1698.899859943846,127.33774979143755,49.621032516254864,-67.85864225153838,-1.3891363029023645,1.3891363029023645,bottom,0.0,-14.86214460516902,15.954061408605071,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,3,D,1197,1793.0,1656.5499248328165,124.5107442518789,49.621032516254864,-37.681701600950255,-3.299979180824104,3.299979180824104,bottom,-54.17128793413731,-20.016980444000758,20.464701947608063,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,4,E,1201,2311.0,2195.176105662938,109.62530494698989,49.621032516254864,-43.42244312618272,-38.53440153685951,38.53440153685951,top,-1326.3747130504792,66.98787928657134,-67.48968469509055,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
ID20,5,F,1184,2683.0,2231.7920434166194,111.36188584987471,49.621032516254864,290.225038217251,-39.48883791004662,39.48883791004662,top,-1378.0729960177282,-0.8078551770443028,-1.5888359752382257,motive_iantenna,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/opti_captures/full
