host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
92.993,1777919771.972716,9229870,23921,H,7,0xa107,0xb101,0xe1,16776,7,1968,124,4393,20
93.393,1777919772.372513,9230270,23922,H,7,0xa107,0xb101,0xe1,17074,7,2003,124,6063,20
93.993,1777919772.972631,9230870,23923,H,7,0xa107,0xb101,0xe1,16938,7,1830,119,5981,20
94.393,1777919773.372503,9231270,23924,H,7,0xa107,0xb101,0xe1,15729,7,1671,118,5565,20
94.993,1777919773.972556,9231870,23925,H,7,0xa107,0xb101,0xe1,16708,7,1775,118,5674,20
95.993,1777919774.972638,9232870,23926,H,7,0xa107,0xb101,0xe1,16221,7,1842,122,6849,20
96.393,1777919775.372461,9233270,23927,H,7,0xa107,0xb101,0xe1,17286,7,1963,122,5293,20
96.993,1777919775.972438,9233870,23928,H,7,0xa107,0xb101,0xe1,16332,7,1916,124,6486,20
97.393,1777919776.372285,9234270,23929,H,7,0xa107,0xb101,0xe1,16677,7,1925,123,6381,20
97.993,1777919776.972195,9234870,23930,H,7,0xa107,0xb101,0xe1,15729,7,1757,121,6284,20
98.393,1777919777.372042,9235270,23931,H,7,0xa107,0xb101,0xe1,16066,7,1678,117,6258,20
98.993,1777919777.972064,9235870,23932,H,7,0xa107,0xb101,0xe1,16097,7,1858,123,6462,20
103.104,1777919782.083684,9239982,23933,H,7,0xa107,0xb101,0xe1,16670,7,1893,122,5613,20
103.504,1777919782.483637,9240382,23934,H,7,0xa107,0xb101,0xe1,15249,7,1620,118,6459,20
104.104,1777919783.083675,9240982,23935,H,7,0xa107,0xb101,0xe1,16812,7,1786,118,5446,20
104.504,1777919783.483530,9241382,23936,H,7,0xa107,0xb101,0xe1,16181,7,1690,117,5135,20
105.104,1777919784.083591,9241982,23937,H,7,0xa107,0xb101,0xe1,15947,7,1752,120,6679,20
105.504,1777919784.483506,9242382,23938,H,7,0xa107,0xb101,0xe1,16504,7,1905,123,5873,20
106.104,1777919785.083615,9242982,23939,H,7,0xa107,0xb101,0xe1,15965,7,1754,120,3730,20
106.504,1777919785.483404,9243382,23940,H,7,0xa107,0xb101,0xe1,16252,7,1876,123,6446,20
106.704,1777919785.683819,9243582,23941,H,7,0xa107,0xb101,0xe1,15755,7,1731,120,5699,20
107.104,1777919786.083769,9243982,23942,H,7,0xa107,0xb101,0xe1,17074,7,2003,124,4099,20
107.504,1777919786.483593,9244382,23943,H,7,0xa107,0xb101,0xe1,17019,7,1808,118,6661,20
108.104,1777919787.083634,9244982,23944,H,7,0xa107,0xb101,0xe1,15795,7,1853,124,4597,20
108.504,1777919787.483510,9245382,23945,H,7,0xa107,0xb101,0xe1,16047,7,1763,120,3513,20
109.104,1777919788.083678,9245982,23946,H,7,0xa107,0xb101,0xe1,16584,7,1977,125,6783,20
109.504,1777919788.483631,9246382,23947,H,7,0xa107,0xb101,0xe1,16475,7,1810,120,6260,20
110.004,1777919788.983063,9246882,23948,H,7,0xa107,0xb101,0xe1,15463,7,1615,117,3950,20
110.504,1777919789.483612,9247382,23949,H,7,0xa107,0xb101,0xe1,16411,7,1714,117,6249,20
121.502,1777919800.481314,9258382,23950,G,6,0xa106,0xb101,0xe1,8647,5,38,24,906,20
123.703,1777919802.682712,9260583,23951,H,7,0xa107,0xb101,0xe1,14290,7,984,95,3651,20
