start,parameter_index,parameter_name,unit,value,lower_bound,upper_bound,normalized_bound_clearance,raw_robust_gradient,scaled_gradient,projected_gradient,near_bound,gradient_direction_relative_to_bound,active_mask
1,47,yaw_drift:torso:knot_3,rad,1.0665888217481003e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.946948504147469e-08,-1.946948504147469e-08,-1.946948504147469e-08,False,INTERIOR_UNBOUNDED,0.0
1,48,yaw_drift:torso:knot_4,rad,8.753954957309438e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.360570472465751e-07,5.360570472465751e-07,5.360570472465751e-07,False,INTERIOR_UNBOUNDED,0.0
1,49,yaw_drift:torso:knot_5,rad,6.367084491471065e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.0293774444652264e-07,2.0293774444652264e-07,2.0293774444652264e-07,False,INTERIOR_UNBOUNDED,0.0
1,50,yaw_drift:torso:knot_6,rad,4.126844284802487e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.810412828602586e-07,1.810412828602586e-07,1.810412828602586e-07,False,INTERIOR_UNBOUNDED,0.0
1,51,yaw_drift:torso:knot_7,rad,2.3234529242030734e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,9.466591662678209e-08,9.466591662678209e-08,9.466591662678209e-08,False,INTERIOR_UNBOUNDED,0.0
1,52,yaw_drift:torso:knot_8,rad,1.0326811022422916e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.4092010934395666e-08,4.4092010934395666e-08,4.4092010934395666e-08,False,INTERIOR_UNBOUNDED,0.0
1,53,yaw_drift:torso:knot_9,rad,2.0951681241418997e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,6.674039512247231e-09,6.674039512247231e-09,6.674039512247231e-09,False,INTERIOR_UNBOUNDED,0.0
1,54,yaw_drift:torso:knot_10,rad,-2.447220817295229e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-9.83265813258478e-09,-9.83265813258478e-09,-9.83265813258478e-09,False,INTERIOR_UNBOUNDED,0.0
1,55,yaw_drift:torso:knot_11,rad,-4.3962118726806627e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.7054183017970377e-08,-1.7054183017970377e-08,-1.7054183017970377e-08,False,INTERIOR_UNBOUNDED,0.0
1,56,yaw_drift:torso:knot_12,rad,-4.720435601028603e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.951279901534139e-08,-1.951279901534139e-08,-1.951279901534139e-08,False,INTERIOR_UNBOUNDED,0.0
1,57,yaw_drift:torso:knot_13,rad,-4.1599343883639653e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.7248465943256277e-08,-1.7248465943256277e-08,-1.7248465943256277e-08,False,INTERIOR_UNBOUNDED,0.0
1,58,yaw_drift:torso:knot_14,rad,-3.209380763547917e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.3187758852826647e-08,-1.3187758852826647e-08,-1.3187758852826647e-08,False,INTERIOR_UNBOUNDED,0.0
1,59,yaw_drift:torso:knot_15,rad,-2.1472158096247234e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-8.902215047261178e-09,-8.902215047261178e-09,-8.902215047261178e-09,False,INTERIOR_UNBOUNDED,0.0
1,60,yaw_drift:upper_arm_L:knot_1,rad,-0.014316996664860662,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-0.003416345788548103,-0.003416345788548103,-0.003416345788548103,False,INTERIOR_UNBOUNDED,0.0
1,61,yaw_drift:upper_arm_L:knot_2,rad,-0.019203989356828828,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-0.002894370383674655,-0.002894370383674655,-0.002894370383674655,False,INTERIOR_UNBOUNDED,0.0
1,62,yaw_drift:upper_arm_L:knot_3,rad,-0.018544600998193862,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,0.001705304584524614,0.001705304584524614,0.001705304584524614,False,INTERIOR_UNBOUNDED,0.0
1,63,yaw_drift:upper_arm_L:knot_4,rad,-0.01519938828386013,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,0.0002824867748524862,0.0002824867748524862,0.0002824867748524862,False,INTERIOR_UNBOUNDED,0.0
1,64,yaw_drift:upper_arm_L:knot_5,rad,-0.011040191081665277,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-0.0008494584336683902,-0.0008494584336683902,-0.0008494584336683902,False,INTERIOR_UNBOUNDED,0.0
1,65,yaw_drift:upper_arm_L:knot_6,rad,-0.007142271873441754,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,0.00023614742721085602,0.00023614742721085602,0.00023614742721085602,False,INTERIOR_UNBOUNDED,0.0
1,66,yaw_drift:upper_arm_L:knot_7,rad,-0.004009812874274938,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,0.00024396847252730613,0.00024396847252730613,0.00024396847252730613,False,INTERIOR_UNBOUNDED,0.0
1,67,yaw_drift:upper_arm_L:knot_8,rad,-0.001772402692471234,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-0.0001977136088213982,-0.0001977136088213982,-0.0001977136088213982,False,INTERIOR_UNBOUNDED,0.0
1,68,yaw_drift:upper_arm_L:knot_9,rad,-0.0003485550973909777,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.5933443974891666e-05,-1.5933443974891666e-05,-1.5933443974891666e-05,False,INTERIOR_UNBOUNDED,0.0
1,69,yaw_drift:upper_arm_L:knot_10,rad,0.00043455615379125935,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,8.618217965108239e-05,8.618217965108239e-05,8.618217965108239e-05,False,INTERIOR_UNBOUNDED,0.0
1,70,yaw_drift:upper_arm_L:knot_11,rad,0.0007678574701244173,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.9515653052425428e-05,-2.9515653052425428e-05,-2.9515653052425428e-05,False,INTERIOR_UNBOUNDED,0.0
1,71,yaw_drift:upper_arm_L:knot_12,rad,0.0008201154380956627,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.1136987565777143e-05,-2.1136987565777143e-05,-2.1136987565777143e-05,False,INTERIOR_UNBOUNDED,0.0
1,72,yaw_drift:upper_arm_L:knot_13,rad,0.0007197872863344232,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.8914367943247135e-05,1.8914367943247135e-05,1.8914367943247135e-05,False,INTERIOR_UNBOUNDED,0.0
1,73,yaw_drift:upper_arm_L:knot_14,rad,0.00055234703424563,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.5643797827910588e-06,-1.5643797827910588e-06,-1.5643797827910588e-06,False,INTERIOR_UNBOUNDED,0.0
1,74,yaw_drift:upper_arm_L:knot_15,rad,0.00036578438852351134,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.8805421890533136e-06,-1.8805421890533136e-06,-1.8805421890533136e-06,False,INTERIOR_UNBOUNDED,0.0
1,75,yaw_drift:upper_arm_R:knot_1,rad,-0.004498724919380491,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.805853326406151e-08,4.805853326406151e-08,4.805853326406151e-08,False,INTERIOR_UNBOUNDED,0.0
1,76,yaw_drift:upper_arm_R:knot_2,rad,-0.006040698084349512,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-3.438051685011878e-08,-3.438051685011878e-08,-3.438051685011878e-08,False,INTERIOR_UNBOUNDED,0.0
1,77,yaw_drift:upper_arm_R:knot_3,rad,-0.005838389397383798,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.5001487546916223e-08,2.5001487546916223e-08,2.5001487546916223e-08,False,INTERIOR_UNBOUNDED,0.0
1,78,yaw_drift:upper_arm_R:knot_4,rad,-0.004787484117165719,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.2767721824236133e-08,-1.2767721824236133e-08,-1.2767721824236133e-08,False,INTERIOR_UNBOUNDED,0.0
1,79,yaw_drift:upper_arm_R:knot_5,rad,-0.0034783633803541374,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.5343297014858148e-09,-1.5343297014858148e-09,-1.5343297014858148e-09,False,INTERIOR_UNBOUNDED,0.0
1,80,yaw_drift:upper_arm_R:knot_6,rad,-0.0022512651779387645,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.63199743786047e-09,5.63199743786047e-09,5.63199743786047e-09,False,INTERIOR_UNBOUNDED,0.0
1,81,yaw_drift:upper_arm_R:knot_7,rad,-0.0012647094006098675,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.576799149056619e-09,-2.576799149056619e-09,-2.576799149056619e-09,False,INTERIOR_UNBOUNDED,0.0
1,82,yaw_drift:upper_arm_R:knot_8,rad,-0.0005596008266851037,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.3979298630131809e-09,-1.3979298630131809e-09,-1.3979298630131809e-09,False,INTERIOR_UNBOUNDED,0.0
1,83,yaw_drift:upper_arm_R:knot_9,rad,-0.00011076898762555447,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.0002398966757068e-10,2.0002398966757068e-10,2.0002398966757068e-10,False,INTERIOR_UNBOUNDED,0.0
1,84,yaw_drift:upper_arm_R:knot_10,rad,0.00013619307240583304,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.252313844267276e-10,5.252313844267276e-10,5.252313844267276e-10,False,INTERIOR_UNBOUNDED,0.0
1,85,yaw_drift:upper_arm_R:knot_11,rad,0.00024147917294190275,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.880392665857936e-10,5.880392665857936e-10,5.880392665857936e-10,False,INTERIOR_UNBOUNDED,0.0
1,86,yaw_drift:upper_arm_R:knot_12,rad,0.0002581674915541676,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.4817465830707643e-10,1.4817465830707643e-10,1.4817465830707643e-10,False,INTERIOR_UNBOUNDED,0.0
1,87,yaw_drift:upper_arm_R:knot_13,rad,0.00022672003561587933,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.499119782304159e-10,-1.499119782304159e-10,-1.499119782304159e-10,False,INTERIOR_UNBOUNDED,0.0
1,88,yaw_drift:upper_arm_R:knot_14,rad,0.00017411084521963828,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.7249341451724964e-10,-1.7249341451724964e-10,-1.7249341451724964e-10,False,INTERIOR_UNBOUNDED,0.0
1,89,yaw_drift:upper_arm_R:knot_15,rad,0.00011546898960771274,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,8.230429358879743e-12,8.230429358879743e-12,8.230429358879743e-12,False,INTERIOR_UNBOUNDED,0.0
1,90,yaw_drift:forearm_L:knot_1,rad,-0.009841382269362578,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-8.655324035267142e-08,-8.655324035267142e-08,-8.655324035267142e-08,False,INTERIOR_UNBOUNDED,0.0
1,91,yaw_drift:forearm_L:knot_2,rad,-0.013207979529464635,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.9262583901033e-08,4.9262583901033e-08,4.9262583901033e-08,False,INTERIOR_UNBOUNDED,0.0
1,92,yaw_drift:forearm_L:knot_3,rad,-0.012761916773979658,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.9798557904238123e-08,-1.9798557904238123e-08,-1.9798557904238123e-08,False,INTERIOR_UNBOUNDED,0.0
1,93,yaw_drift:forearm_L:knot_4,rad,-0.010462805316458906,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.434717448485113e-08,-2.434717448485113e-08,-2.434717448485113e-08,False,INTERIOR_UNBOUNDED,0.0
1,94,yaw_drift:forearm_L:knot_5,rad,-0.007600611708446096,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.350425341857143e-08,2.350425341857143e-08,2.350425341857143e-08,False,INTERIOR_UNBOUNDED,0.0
1,95,yaw_drift:forearm_L:knot_6,rad,-0.004918449983287117,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,3.1094258556851884e-09,3.1094258556851884e-09,3.1094258556851884e-09,False,INTERIOR_UNBOUNDED,0.0
1,96,yaw_drift:forearm_L:knot_7,rad,-0.002762430959031856,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.1053937883087617e-08,-1.1053937883087617e-08,-1.1053937883087617e-08,False,INTERIOR_UNBOUNDED,0.0
1,97,yaw_drift:forearm_L:knot_8,rad,-0.0012217227831111896,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.1977238711004015e-09,5.1977238711004015e-09,5.1977238711004015e-09,False,INTERIOR_UNBOUNDED,0.0
1,98,yaw_drift:forearm_L:knot_9,rad,-0.00024116395558206884,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.5817099921489053e-09,1.5817099921489053e-09,1.5817099921489053e-09,False,INTERIOR_UNBOUNDED,0.0
1,99,yaw_drift:forearm_L:knot_10,rad,0.0002982380042239708,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-3.9360908005159345e-09,-3.9360908005159345e-09,-3.9360908005159345e-09,False,INTERIOR_UNBOUNDED,0.0
1,100,yaw_drift:forearm_L:knot_11,rad,0.0005280725371726697,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,9.84745006891996e-10,9.84745006891996e-10,9.84745006891996e-10,False,INTERIOR_UNBOUNDED,0.0
1,101,yaw_drift:forearm_L:knot_12,rad,0.000564345011788262,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,9.34216192252646e-10,9.34216192252646e-10,9.34216192252646e-10,False,INTERIOR_UNBOUNDED,0.0
1,102,yaw_drift:forearm_L:knot_13,rad,0.000495470463121148,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-7.557223475479491e-10,-7.557223475479491e-10,-7.557223475479491e-10,False,INTERIOR_UNBOUNDED,0.0
1,103,yaw_drift:forearm_L:knot_14,rad,0.0003803794303370949,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,3.8263431399038206e-10,3.8263431399038206e-10,3.8263431399038206e-10,False,INTERIOR_UNBOUNDED,0.0
1,104,yaw_drift:forearm_L:knot_15,rad,0.0002521165943414883,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.1017355734319056e-10,-1.1017355734319056e-10,-1.1017355734319056e-10,False,INTERIOR_UNBOUNDED,0.0
1,105,yaw_drift:forearm_R:knot_1,rad,-0.004285611968153355,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,6.900935646259043e-07,6.900935646259043e-07,6.900935646259043e-07,False,INTERIOR_UNBOUNDED,0.0
1,106,yaw_drift:forearm_R:knot_2,rad,-0.0057546094403174404,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-3.432482784115898e-08,-3.432482784115898e-08,-3.432482784115898e-08,False,INTERIOR_UNBOUNDED,0.0
1,107,yaw_drift:forearm_R:knot_3,rad,-0.005561921792423015,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,3.129634731924291e-09,3.129634731924291e-09,3.129634731924291e-09,False,INTERIOR_UNBOUNDED,0.0
1,108,yaw_drift:forearm_R:knot_4,rad,-0.004560801582449982,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.4216002236500103e-08,1.4216002236500103e-08,1.4216002236500103e-08,False,INTERIOR_UNBOUNDED,0.0
1,109,yaw_drift:forearm_R:knot_5,rad,-0.0033136790420654704,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.1192687998651252e-08,-1.1192687998651252e-08,-1.1192687998651252e-08,False,INTERIOR_UNBOUNDED,0.0
1,110,yaw_drift:forearm_R:knot_6,rad,-0.002144687014635089,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.7974158985782926e-08,-2.7974158985782926e-08,-2.7974158985782926e-08,False,INTERIOR_UNBOUNDED,0.0
1,111,yaw_drift:forearm_R:knot_7,rad,-0.0012048430527024125,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.345694773842443e-08,1.345694773842443e-08,1.345694773842443e-08,False,INTERIOR_UNBOUNDED,0.0
1,112,yaw_drift:forearm_R:knot_8,rad,-0.0005331177002106381,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.1261409211399398e-08,1.1261409211399398e-08,1.1261409211399398e-08,False,INTERIOR_UNBOUNDED,0.0
1,113,yaw_drift:forearm_R:knot_9,rad,-0.00010553395088811247,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-5.415133716435427e-09,-5.415133716435427e-09,-5.415133716435427e-09,False,INTERIOR_UNBOUNDED,0.0
1,114,yaw_drift:forearm_R:knot_10,rad,0.00012973813344050903,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-9.717236904450283e-10,-9.717236904450283e-10,-9.717236904450283e-10,False,INTERIOR_UNBOUNDED,0.0
1,115,yaw_drift:forearm_R:knot_11,rad,0.00023004184889254277,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.0523825388762268e-09,2.0523825388762268e-09,2.0523825388762268e-09,False,INTERIOR_UNBOUNDED,0.0
1,116,yaw_drift:forearm_R:knot_12,rad,0.0002459421118214091,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-9.981600936417867e-10,-9.981600936417867e-10,-9.981600936417867e-10,False,INTERIOR_UNBOUNDED,0.0
1,117,yaw_drift:forearm_R:knot_13,rad,0.0002159852357257071,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-4.858503269838943e-10,-4.858503269838943e-10,-4.858503269838943e-10,False,INTERIOR_UNBOUNDED,0.0
1,118,yaw_drift:forearm_R:knot_14,rad,0.00016586827780411896,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,9.336195150311255e-10,9.336195150311255e-10,9.336195150311255e-10,False,INTERIOR_UNBOUNDED,0.0
1,119,yaw_drift:forearm_R:knot_15,rad,0.00011000416142495157,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-3.965438334684393e-10,-3.965438334684393e-10,-3.965438334684393e-10,False,INTERIOR_UNBOUNDED,0.0
1,120,yaw_drift:thigh_L:knot_1,rad,1.927840628832397e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.3857683610425415e-05,-1.3857683610425415e-05,-1.3857683610425415e-05,False,INTERIOR_UNBOUNDED,0.0
1,121,yaw_drift:thigh_L:knot_2,rad,2.588698290052973e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.416436869799396e-06,4.416436869799396e-06,4.416436869799396e-06,False,INTERIOR_UNBOUNDED,0.0
1,122,yaw_drift:thigh_L:knot_3,rad,2.4902774079809417e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-3.1318122236372494e-06,-3.1318122236372494e-06,-3.1318122236372494e-06,False,INTERIOR_UNBOUNDED,0.0
1,123,yaw_drift:thigh_L:knot_4,rad,2.033301324800905e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.784225983053736e-07,4.784225983053736e-07,4.784225983053736e-07,False,INTERIOR_UNBOUNDED,0.0
1,124,yaw_drift:thigh_L:knot_5,rad,1.4683454953723624e-06,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-6.701494176162891e-07,-6.701494176162891e-07,-6.701494176162891e-07,False,INTERIOR_UNBOUNDED,0.0
1,125,yaw_drift:thigh_L:knot_6,rad,9.42817658947863e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.34714134245673e-07,-1.34714134245673e-07,-1.34714134245673e-07,False,INTERIOR_UNBOUNDED,0.0
1,126,yaw_drift:thigh_L:knot_7,rad,5.231230379333161e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.4895046561774278e-07,-1.4895046561774278e-07,-1.4895046561774278e-07,False,INTERIOR_UNBOUNDED,0.0
1,127,yaw_drift:thigh_L:knot_8,rad,2.2554727188975187e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-5.223673549531444e-08,-5.223673549531444e-08,-5.223673549531444e-08,False,INTERIOR_UNBOUNDED,0.0
1,128,yaw_drift:thigh_L:knot_9,rad,3.80922076612654e-08,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.3403759706292896e-08,-1.3403759706292896e-08,-1.3403759706292896e-08,False,INTERIOR_UNBOUNDED,0.0
1,129,yaw_drift:thigh_L:knot_10,rad,-6.335831722008481e-08,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.2897171944290883e-08,1.2897171944290883e-08,1.2897171944290883e-08,False,INTERIOR_UNBOUNDED,0.0
1,130,yaw_drift:thigh_L:knot_11,rad,-1.0499637278664184e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.4922272617455967e-08,2.4922272617455967e-08,2.4922272617455967e-08,False,INTERIOR_UNBOUNDED,0.0
1,131,yaw_drift:thigh_L:knot_12,rad,-1.0962133835225612e-07,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.4507625770629265e-08,2.4507625770629265e-08,2.4507625770629265e-08,False,INTERIOR_UNBOUNDED,0.0
1,132,yaw_drift:thigh_L:knot_13,rad,-9.43875659036947e-08,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,2.2491521863586244e-08,2.2491521863586244e-08,2.2491521863586244e-08,False,INTERIOR_UNBOUNDED,0.0
1,133,yaw_drift:thigh_L:knot_14,rad,-7.056540298642733e-08,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.7998963343117932e-08,1.7998963343117932e-08,1.7998963343117932e-08,False,INTERIOR_UNBOUNDED,0.0
1,134,yaw_drift:thigh_L:knot_15,rad,-4.434998265674225e-08,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.1905795941355252e-08,1.1905795941355252e-08,1.1905795941355252e-08,False,INTERIOR_UNBOUNDED,0.0
1,135,yaw_drift:thigh_R:knot_1,rad,0.0020516095661561136,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.0865385979830222e-07,-1.0865385979830222e-07,-1.0865385979830222e-07,False,INTERIOR_UNBOUNDED,0.0
1,136,yaw_drift:thigh_R:knot_2,rad,0.00275510333409544,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.684137341366302e-08,5.684137341366302e-08,5.684137341366302e-08,False,INTERIOR_UNBOUNDED,0.0
1,137,yaw_drift:thigh_R:knot_3,rad,0.00266299455042681,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.7214071668103514e-08,1.7214071668103514e-08,1.7214071668103514e-08,False,INTERIOR_UNBOUNDED,0.0
1,138,yaw_drift:thigh_R:knot_4,rad,0.0021837439691063843,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-4.52986858266724e-08,-4.52986858266724e-08,-4.52986858266724e-08,False,INTERIOR_UNBOUNDED,0.0
1,139,yaw_drift:thigh_R:knot_5,rad,0.0015866581998347864,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-8.807448850095545e-10,-8.807448850095545e-10,-8.807448850095545e-10,False,INTERIOR_UNBOUNDED,0.0
1,140,yaw_drift:thigh_R:knot_6,rad,0.001026952028822876,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.4559104418582214e-08,1.4559104418582214e-08,1.4559104418582214e-08,False,INTERIOR_UNBOUNDED,0.0
1,141,yaw_drift:thigh_R:knot_7,rad,0.0005769462598190439,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,1.5938188338560089e-09,1.5938188338560089e-09,1.5938188338560089e-09,False,INTERIOR_UNBOUNDED,0.0
1,142,yaw_drift:thigh_R:knot_8,rad,0.0002553089798146172,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.6196997769852015e-09,-2.6196997769852015e-09,-2.6196997769852015e-09,False,INTERIOR_UNBOUNDED,0.0
1,143,yaw_drift:thigh_R:knot_9,rad,5.056572588741564e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-1.5055618473387884e-09,-1.5055618473387884e-09,-1.5055618473387884e-09,False,INTERIOR_UNBOUNDED,0.0
1,144,yaw_drift:thigh_R:knot_10,rad,-6.209659301836988e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-4.181970447020289e-10,-4.181970447020289e-10,-4.181970447020289e-10,False,INTERIOR_UNBOUNDED,0.0
1,145,yaw_drift:thigh_R:knot_11,rad,-0.00011013285487404104,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,5.205841677874412e-10,5.205841677874412e-10,5.205841677874412e-10,False,INTERIOR_UNBOUNDED,0.0
1,146,yaw_drift:thigh_R:knot_12,rad,-0.00011775368623332381,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,6.37002612225053e-10,6.37002612225053e-10,6.37002612225053e-10,False,INTERIOR_UNBOUNDED,0.0
1,147,yaw_drift:thigh_R:knot_13,rad,-0.00010341581923893537,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-2.9292430742296205e-10,-2.9292430742296205e-10,-2.9292430742296205e-10,False,INTERIOR_UNBOUNDED,0.0
1,148,yaw_drift:thigh_R:knot_14,rad,-7.94239494100671e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,-4.5173412514983025e-10,-4.5173412514983025e-10,-4.5173412514983025e-10,False,INTERIOR_UNBOUNDED,0.0
1,149,yaw_drift:thigh_R:knot_15,rad,-5.267982476472871e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,4.338555458904131e-10,4.338555458904131e-10,4.338555458904131e-10,False,INTERIOR_UNBOUNDED,0.0
1,150,yaw_drift:shank_L:knot_1,rad,-1.4676598524466955e-05,UNBOUNDED,UNBOUNDED,NOT_APPLICABLE_UNBOUNDED,7.87044712577574e-06,7.87044712577574e-06,7.87044712577574e-06,False,INTERIOR_UNBOUNDED,0.0
