start,factor_id,action,parameter_block,gradient_norm,signed_projection_on_total
1,static:upper_arm_L:t_pose,t_pose,HEADING:forearm_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,AXIS:thigh_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,HEADING:thigh_L,0.0,-0.0
1,static:upper_arm_L:t_pose,t_pose,AXIS:thigh_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,HEADING:thigh_R,0.0,-0.0
1,static:upper_arm_L:t_pose,t_pose,AXIS:shank_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,HEADING:shank_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,AXIS:shank_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,HEADING:shank_R,0.0,-0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:pelvis,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:torso,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:upper_arm_L,2.524566142661144,-1.7633966442772164
1,static:upper_arm_L:t_pose,t_pose,DRIFT:upper_arm_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:forearm_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:forearm_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:thigh_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:thigh_R,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:shank_L,0.0,0.0
1,static:upper_arm_L:t_pose,t_pose,DRIFT:shank_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:torso,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:upper_arm_L,0.29886349284249086,0.12613891292291096
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:forearm_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:shank_L,0.0,0.0
1,drift_prior:upper_arm_L,GLOBAL,DRIFT:shank_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:torso,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:upper_arm_L,2.080236066525241,1.398276890716543
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:shank_L,0.0,0.0
1,drift_smooth:upper_arm_L,GLOBAL,DRIFT:shank_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:pelvis,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:pelvis,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:torso,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:torso,0.0,-0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_L,0.0,-0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_R,404.59580339107697,224.78744516998105
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_R,0.6057592539214204,-0.6057592539214204
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_L,0.0,-0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_R,0.0,-0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:shank_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:shank_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,AXIS:shank_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,HEADING:shank_R,0.0,-0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:pelvis,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:torso,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_R,0.03334215658379613,0.024370519548147465
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_R,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_L,0.0,0.0
1,static:upper_arm_R:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:pelvis,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:pelvis,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:torso,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:torso,0.0,-0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:upper_arm_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:upper_arm_L,0.0,-0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:upper_arm_R,404.59580311887134,-224.7874446800371
1,static:upper_arm_R:t_pose,t_pose,HEADING:upper_arm_R,0.6057593440524115,0.6057593440524115
1,static:upper_arm_R:t_pose,t_pose,AXIS:forearm_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:forearm_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:forearm_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:forearm_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:thigh_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:thigh_L,0.0,-0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:thigh_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:thigh_R,0.0,-0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:shank_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:shank_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,AXIS:shank_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,HEADING:shank_R,0.0,-0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:pelvis,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:torso,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:upper_arm_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:upper_arm_R,0.6542543523799578,0.4782089737976085
1,static:upper_arm_R:t_pose,t_pose,DRIFT:forearm_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:forearm_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:thigh_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:thigh_R,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:shank_L,0.0,0.0
1,static:upper_arm_R:t_pose,t_pose,DRIFT:shank_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:torso,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:upper_arm_R,0.09415633097163181,-0.011980453561226645
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:forearm_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:shank_L,0.0,0.0
1,drift_prior:upper_arm_R,GLOBAL,DRIFT:shank_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:torso,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:upper_arm_R,0.6566243219930383,-0.4905989740339776
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:forearm_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:shank_L,0.0,0.0
1,drift_smooth:upper_arm_R,GLOBAL,DRIFT:shank_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:pelvis,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:pelvis,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:torso,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:torso,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_L,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:upper_arm_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:upper_arm_R,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_L,498.31277365309006,-462.7790939470543
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_L,3.9918239974194054,-3.991823997419406
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:forearm_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:forearm_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_L,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:thigh_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:thigh_R,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:shank_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:shank_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,AXIS:shank_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,HEADING:shank_R,0.0,-0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:pelvis,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:torso,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:upper_arm_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_L,0.22133670918960033,0.1776049213217058
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:forearm_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:thigh_R,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_L,0.0,0.0
1,static:forearm_L:initial_still_attempt2,initial_still_attempt2,DRIFT:shank_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,AXIS:pelvis,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:pelvis,0.0,0.0
1,static:forearm_L:t_pose,t_pose,AXIS:torso,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:torso,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,AXIS:upper_arm_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:upper_arm_L,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,AXIS:upper_arm_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:upper_arm_R,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,AXIS:forearm_L,498.3127739000561,462.7790942129831
1,static:forearm_L:t_pose,t_pose,HEADING:forearm_L,3.9918240876946225,3.9918240876946225
1,static:forearm_L:t_pose,t_pose,AXIS:forearm_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:forearm_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,AXIS:thigh_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:thigh_L,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,AXIS:thigh_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:thigh_R,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,AXIS:shank_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:shank_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,AXIS:shank_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,HEADING:shank_R,0.0,-0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:pelvis,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:torso,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:upper_arm_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:upper_arm_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:forearm_L,1.7233656695883237,-1.3828624509528236
1,static:forearm_L:t_pose,t_pose,DRIFT:forearm_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:thigh_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:thigh_R,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:shank_L,0.0,0.0
1,static:forearm_L:t_pose,t_pose,DRIFT:shank_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:torso,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:forearm_L,0.2057485448862132,0.040709848058605294
1,drift_prior:forearm_L,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:shank_L,0.0,0.0
1,drift_prior:forearm_L,GLOBAL,DRIFT:shank_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:pelvis,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:pelvis,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:torso,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:torso,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:upper_arm_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:upper_arm_L,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:upper_arm_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:upper_arm_R,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:forearm_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:forearm_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:forearm_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:forearm_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:thigh_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:thigh_L,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:thigh_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:thigh_R,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:shank_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:shank_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,AXIS:shank_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,HEADING:shank_R,0.0,-0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:pelvis,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:torso,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:upper_arm_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:upper_arm_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:forearm_L,1.4342871449626777,1.1645477894378191
1,drift_smooth:forearm_L,GLOBAL,DRIFT:forearm_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:thigh_L,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:thigh_R,0.0,0.0
1,drift_smooth:forearm_L,GLOBAL,DRIFT:shank_L,0.0,0.0
