start,factor_id,factor_kind,action,phase,row_count,robust_cost,cost_fraction,cost_per_row,abs_residual_median,abs_residual_p95,abs_residual_max,robust_gradient_norm,gradient_cosine_with_total
2,drift_prior:upper_arm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.000543096658634834,1.7839746563983528e-06,3.620644390898893e-05,0.0015988594303699899,0.016854519990805627,0.017259137367517847,0.09415633070860982,4.910528169658747e-07
2,drift_smooth:upper_arm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.0010038498737321433,3.2974659392462816e-06,7.17035624094388e-05,0.0027650762595447308,0.027108078956292136,0.036959396758372544,0.6566243166675323,-9.763787509468876e-07
2,static:forearm_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,34.09976464909024,0.11201158201937728,0.11366588216363413,0.39595434534238216,0.8550798181689178,0.8902357658213849,498.32882891202706,0.0016201986196802422
2,static:forearm_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,39.49737454855756,0.1297417578779053,0.13165791516185854,0.06767896371292215,1.0115504942834406,1.0469904870729045,498.33173623984896,-0.0016424103214386814
2,drift_prior:forearm_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0025949147238684134,8.523827258544764e-06,0.0001729943149245609,0.003490637033720807,0.03684494054564205,0.03773704741281376,0.20574844165882467,0.0028934444883807683
2,drift_smooth:forearm_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.004802781230581754,1.5776270870678473e-05,0.000343055802184411,0.00604562447706956,0.0593049148517696,0.0809346565515993,1.4342847490009032,0.0073101878511377776
2,static:forearm_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.14755551253496,0.059611449629103065,0.06049185170844987,0.4042699567923266,0.5212805047505579,0.5521476636159602,391.233170359085,-0.0010383715138126196
2,static:forearm_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,19.62708519345873,0.06447143801642224,0.0654236173115291,0.032855715784534306,0.682203513715657,0.6975431213800578,391.23374069722837,0.001038411544867482
2,drift_prior:forearm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0004928795133072317,1.6190203832376497e-06,3.285863422048211e-05,0.001523193324354107,0.016056366190826867,0.016441741210878314,0.08969839489159846,-7.542830144776402e-06
2,drift_smooth:forearm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.0009109995742404564,2.9924694372450777e-06,6.50713981600326e-05,0.0026341238506961155,0.025823878776846377,0.035207678946791006,0.6255415438491028,-2.487722462344214e-05
2,static:thigh_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.797583031652657,0.009189556128339438,0.009325276772175524,0.07950139571925356,0.270057699403705,0.46486923859780166,127.5771478987672,0.001989272333809569
2,static:thigh_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,1.8520115169422815,0.006083524096590686,0.006173371723140938,0.11931750337453201,0.16427096249987083,0.17424553364558154,129.41803468535517,-0.00193440750170263
2,drift_prior:thigh_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,8.585909760938648e-11,2.8203166364786316e-13,5.723939840625765e-12,5.943280129691336e-07,6.718630052649017e-06,6.902263353073289e-06,3.7440490250068115e-05,-0.0002749895306215005
2,drift_smooth:thigh_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,1.6271006764156937e-10,5.344732514890924e-13,1.1622147688683526e-11,1.121021611770858e-06,1.0932157544600791e-05,1.4879662259044204e-05,0.0002642208792110553,-0.0006254565737228863
2,static:thigh_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.232965639656204,0.05989200650560285,0.06077655213218735,0.07252977742131703,0.736439962732491,0.8596841859310645,372.833087525775,0.0747020972688989
2,static:thigh_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.77236422733324,0.06166383366530539,0.06257454742444414,0.06389829588071584,0.6679551511945144,0.6989827498192495,384.9446572588639,-0.07470153393040951
2,drift_prior:thigh_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0001129876883492198,3.711441955962627e-07,7.532512556614653e-06,0.000729454170213497,0.007687502999910638,0.007871718430048262,0.0429491948492543,5.7723501309029054e-05
2,drift_smooth:thigh_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.0002087856623893547,6.858232773116559e-07,1.4913261599239622e-05,0.0012611330624324065,0.012362260272128089,0.016851417778765084,0.29954139047976747,0.00012014009248985274
2,static:shank_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.8736819959432303,0.0028698879172486987,0.0029122733198107677,0.0239070314582996,0.17337430991271224,0.20481205561789653,70.97787047370171,0.013026782697473841
2,static:shank_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.8713935585624428,0.0028623708128342807,0.0029046451952081426,0.05490110207458604,0.14614816888454651,0.15282888115481832,90.99002466083924,-0.010318016248629268
2,drift_prior:shank_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,6.209978531401816e-09,2.039866042381159e-11,4.139985687601211e-10,5.4050284715375936e-06,5.6999396723519515e-05,5.8366060541272275e-05,0.00031841391465008937,-0.0001262151836775777
2,drift_smooth:shank_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,1.14623159852556e-08,3.76516424769146e-11,8.187368560896857e-10,9.348766256647398e-06,9.166000558964565e-05,0.0001247476599161425,0.0022148696294739226,-0.0006822035113957182
2,static:shank_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,3.7960695165672123,0.01246940430181445,0.012653565055224041,0.055754553441280025,0.34387970737700485,0.4089463971633924,170.67202534119795,-0.00033825780125277616
2,static:shank_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.848277066683764,0.009356076898239576,0.00949425688894588,0.03294565817890205,0.25841416994554733,0.26758563725292256,164.4368552241566,0.0003305358343353515
2,drift_prior:shank_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,1.8332062601267296e-07,6.021752216700399e-10,1.2221375067511531e-08,2.9395623946207285e-05,0.0003096476997090239,0.0003170584274606085,0.0017300259108318217,4.623317334314352e-06
2,drift_smooth:shank_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,3.386618381284734e-07,1.112443110641018e-09,2.4190131294890956e-08,5.0791267949034355e-05,0.0004978891239200098,0.000678623635345791,0.012064039206651464,-7.606867852500627e-05
2,squat_symmetry:thigh,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,1.8233952950552885,0.005989524964398284,0.014824351992319419,0.03649780220672394,0.43468592769591047,0.6221664459757914,12.328960130660267,0.07320223690771666
2,squat_symmetry:shank,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,2.9724243728513757,0.009763878427381485,0.024166051811799802,0.015358915981117605,0.607500116545222,0.6389947190682777,26.19131482975664,0.0007124273791320327
3,static:pelvis:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.22959639164031298,0.0007541817936393033,0.00076532130546771,0.018072166695384743,0.08695488580033209,0.1086556368658891,24.41768181135095,0.3026314671242957
3,static:pelvis:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.06674366283135513,0.00021924062041474204,0.0002224788761045171,0.006057069860322176,0.0504853730383756,0.09614422181593028,26.235171894405855,-0.3054040481254618
3,drift_prior:pelvis,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0755637831603746,0.0002482130886766797,0.005037585544024973,0.017982850699468825,0.199398451649916,0.20574778727759996,1.0980614993265703,0.03091577630395133
3,drift_smooth:pelvis,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.14688611765052428,0.00048249380087790264,0.01049186554646602,0.03206913888158206,0.3300172702408167,0.467018368720528,7.543165341705695,0.07823720922692143
3,static:torso:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.9009638039235359,0.002959499898028169,0.00300321267974512,0.024092738620252924,0.17608086637191298,0.3075179792846728,71.17475380955648,4.783432396510041e-06
3,static:torso:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.9724864212281006,0.0031944385023292264,0.0032416214040936688,0.010805771912044404,0.21400411575890946,0.3475795903899756,71.17475376271383,-3.8855340037956825e-06
3,drift_prior:torso,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,1.0672005501533022e-09,3.5055569442414058e-12,7.114670334355348e-11,2.2594726935619162e-06,2.361914549475416e-05,2.4175623329040444e-05,0.00013199883863013095,1.80588198595817e-05
3,drift_smooth:torso,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,1.9647774518460892e-09,6.4539314932123964e-12,1.4034124656043494e-10,3.865810832064003e-06,3.7927181848832946e-05,5.16710490426217e-05,0.000918204277621185,-5.528614101939743e-05
3,static:upper_arm_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,41.52556585842028,0.1364038237589252,0.13841855286140092,0.44890928117225815,0.9583719340942761,0.9814381408344335,535.0448370815463,0.06784685945139021
3,static:upper_arm_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,52.86777639377485,0.1736608931069017,0.17622592131258283,0.09682622959819942,1.2196134334824598,1.2756595978378271,535.0497749872872,-0.06906999148887713
3,drift_prior:upper_arm_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.005480166699494138,1.8001336699322854e-05,0.0003653444466329425,0.005064016487832197,0.05354919018914084,0.054865501089263115,0.2988689554386877,0.1224362901459788
3,drift_smooth:upper_arm_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.010164063004193258,3.3387072037152276e-05,0.0007260045002995184,0.008793917280112678,0.08630767256593516,0.11793100691569755,2.0823059752470927,0.301577900386598
3,static:upper_arm_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,19.776809550073693,0.06496317120829968,0.06592269850024564,0.4175091887499406,0.5643235310654287,0.6612955809749497,404.5962577542096,-1.9059342649853185e-05
3,static:upper_arm_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,21.630053934053862,0.07105073714771458,0.07210017978017955,0.040235238894726987,0.7383057570122031,0.769645690456158,404.59678561933197,1.90706942266578e-05
3,drift_prior:upper_arm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0005430966709001339,1.7839723806316134e-06,3.6206444726675596e-05,0.001598859403087053,0.01685452022362022,0.017259137478366892,0.09415633176874179,-4.1288414027788e-06
3,drift_smooth:upper_arm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.001003849960323544,3.297461942727776e-06,7.170356859453886e-05,0.0027650760138631597,0.027108078696153313,0.03695939986768166,0.6566244239598075,-6.4178333056598935e-06
3,static:forearm_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,34.099847994296454,0.1120117103732852,0.11366615998098818,0.39595482775330143,0.8550809011929754,0.8902368499362046,498.3292974472881,0.06041194485663376
3,static:forearm_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,39.49729124929239,0.12974131581715603,0.13165763749764128,0.06767880192014733,1.0115493111181635,1.0469893038159077,498.33141509459244,-0.06041250684271856
3,drift_prior:forearm_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0025948995260105523,8.523766270274422e-06,0.00017299330173403682,0.0034906261874106136,0.036844834719493506,0.03773697367277906,0.2057478395684266,0.0004174169479062346
3,drift_smooth:forearm_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.004802750553013491,1.577614961888576e-05,0.00034305361092953505,0.00604560861939487,0.059304929328781196,0.08093421560303668,1.4342701026495124,0.0002604123262565045
3,static:forearm_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.147556367449575,0.059611375046411515,0.06049185455816525,0.4042699674530745,0.5212805163923738,0.5521476752574238,391.2331793903743,2.381242873981487e-05
3,static:forearm_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,19.62708433813905,0.06447135150641693,0.06542361446046349,0.03285571428696081,0.682203498177973,0.6975431058529119,391.23373458206265,-2.3828982154997518e-05
3,drift_prior:forearm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.000492879584156114,1.6190185140600636e-06,3.285863894374093e-05,0.0015231934845364625,0.01605636702870159,0.016441742698547993,0.08969840133691928,3.263040430972653e-06
3,drift_smooth:forearm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.0009109999084824238,2.9924666501765713e-06,6.507142203445884e-05,0.002634124217923967,0.025823883755713886,0.03520768789859841,0.6255417362633757,9.906306626702473e-06
3,static:thigh_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.797796422985416,0.00919024514910661,0.009325988076618053,0.07882267458578221,0.26970858715144447,0.4648041158356894,127.56995424478288,-0.003232250874205477
3,static:thigh_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,1.8517527548779495,0.006082666212970059,0.006172509182926498,0.11953022372961719,0.1642425727411035,0.17535053169307796,129.41077521700433,0.0030990122995556966
3,drift_prior:thigh_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,2.0837020997532818e-10,6.844577023944775e-13,1.3891347331688545e-11,9.603024501386728e-07,1.04521664320235e-05,1.0716702965069402e-05,5.832641561684252e-05,-0.0002130450702086591
3,drift_smooth:thigh_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,3.8967962190383787e-10,1.2800256750225004e-12,2.783425870741699e-11,1.7305727386659458e-06,1.6888409422328764e-05,2.3036709134869645e-05,0.000409804531781666,-0.00043236687619143316
3,static:thigh_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.232874319448776,0.05989162878040396,0.06077624773149592,0.07252979748782021,0.7364382066978031,0.8596824310863137,372.8323151922698,-0.0011058140820270508
3,static:thigh_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.772458519157485,0.06166406334110587,0.06257486173052496,0.06389830075134562,0.6679568868752463,0.6989845055597459,384.9454092296966,0.001105383141791198
3,drift_prior:thigh_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.00011298798306280666,3.711446818358133e-07,7.532532204187111e-06,0.0007294542927578766,0.007687513145690297,0.007871729870595978,0.04294925086114029,-3.36148979128655e-06
3,drift_smooth:thigh_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.00020878664032530914,6.858255992766136e-07,1.4913331451807796e-05,0.0012611361975885388,0.012362283083669004,0.016851469159440736,0.29954261113625097,1.0238421256516946e-05
3,static:shank_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.8739676315256388,0.002870822451597138,0.0029132254384187962,0.023738094424369197,0.16340491263293871,0.20589074788913458,71.03522688279978,-0.00910323291965076
3,static:shank_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.871433511334271,0.002862498334229399,0.002904778371114237,0.06722442598793812,0.14065907012560872,0.14582852004777758,91.04941540058957,0.01184388363144187
3,drift_prior:shank_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,5.094439314845545e-09,1.673429339462749e-11,3.3962928765636963e-10,4.8901338961851116e-06,5.162432408587601e-05,5.286589238959424e-05,0.0002883999571533789,-0.00010497051476655027
3,drift_smooth:shank_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,9.418163138263935e-09,3.093692857129512e-11,6.72725938447424e-10,8.471600216905851e-06,8.3041548557162e-05,0.0001131594632740977,0.002011265911054091,-0.0003050135241443179
3,static:shank_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,3.796252304895768,0.01246998853927514,0.012654174349652561,0.0556326960261619,0.3442394617057136,0.40895890120531075,170.67432952693937,-0.004706586591888472
3,static:shank_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.848106522208692,0.009355504544514805,0.009493688407362305,0.03365320348918924,0.2581211442221623,0.26731691035466093,164.43903128299382,0.004830863452475528
3,drift_prior:shank_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,1.900197492687994e-07,6.241798240232938e-10,1.2667983284586625e-08,2.9969995290905343e-05,0.00031523904115209007,0.00032277188529332,0.0017613526277584794,5.296301699767671e-05
3,drift_smooth:shank_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,3.508433343846207e-07,1.1524556345254346e-09,2.5060238170330048e-08,5.1680496549406e-05,0.0005068098410624481,0.000690655493490489,0.012276010900230155,-0.0002811056704881893
3,squat_symmetry:thigh,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,1.8234006387575878,0.005989534741537257,0.014824395437053559,0.036498127656571455,0.434688656184986,0.6221671689889567,12.329406911845116,-8.760159694756528e-05
3,squat_symmetry:shank,SQUAT_Z_SYMMETRY,squats,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,123,2.972514616637713,0.009764162185557859,0.02416678550111962,0.015360369467961377,0.6075086731055416,0.6390034438759655,26.19200677747628,-0.01609124935675876
4,static:pelvis:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.2295871123312525,0.0007541525722019257,0.0007652903744375084,0.018068259635549148,0.08695112526926409,0.10865168851734638,24.413822750875706,-0.2966194734865642
4,static:pelvis:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.06675372599371232,0.00021927404221882288,0.00022251241997904106,0.006052764771949083,0.05048963628883104,0.09614848939126676,26.239780710088713,0.2993412898866558
4,drift_prior:pelvis,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0755637404988343,0.0002482133630400534,0.0050375826999222864,0.017982850696090638,0.19939845224190128,0.20574779434521664,1.0980611932382551,-0.03030186224168815
4,drift_smooth:pelvis,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.1468853764707343,0.00048249217196662914,0.01049181260505245,0.03206914409735344,0.3300172439437312,0.4670158625763105,7.5431014566305885,-0.07668387908492791
4,static:torso:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.9009484398094321,0.002959454371825838,0.0030031614660314403,0.023189880748797406,0.17607259184354632,0.3074396136592482,71.17574032101098,-6.61774531868924e-06
4,static:torso:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,0.9724958047665759,0.0031944746600676664,0.003241652682555253,0.010519246265424005,0.21426684777840743,0.3476550507906759,71.17574041948953,6.6630536665562745e-06
4,drift_prior:torso,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,4.1470626932493815e-10,1.3622358700536406e-12,2.7647084621662542e-11,1.4015791124162202e-06,1.4726209719564922e-05,1.5076746110441948e-05,8.228445137515973e-05,4.7039778857503775e-06
4,drift_smooth:torso,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,7.65260077528751e-10,2.5137423874170654e-12,5.46614341091965e-11,2.413831863037745e-06,2.3667703002080437e-05,3.225602153431529e-05,0.0005733747484457452,-7.927278152776977e-06
4,static:upper_arm_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,41.5245897097476,0.13640084507031322,0.138415299032492,0.44894829078445536,0.9583341548073299,0.9814005476395191,535.0451823714346,-0.07588255789795262
4,static:upper_arm_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,52.86875971513901,0.17366441314341224,0.17622919905046336,0.09682848563268603,1.219627021677714,1.2756732165441247,535.0521226409456,0.07717665423359002
4,drift_prior:upper_arm_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.005479220667496065,1.7998259214533528e-05,0.000365281377833071,0.005063550417624223,0.05354816390631963,0.05485622102202896,0.2988431997040164,-0.12145873635361625
4,drift_smooth:upper_arm_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.010157838592834922,3.336668171402256e-05,0.0007255598994882087,0.00878271685306389,0.08625990640952566,0.11788940445036536,2.0819270399983054,-0.3105369877068355
4,static:upper_arm_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,19.776809584780477,0.06496327980636232,0.06592269861593492,0.41750918929067843,0.5643235308272961,0.661295580747659,404.5962584427163,2.7794286948336794e-05
4,static:upper_arm_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,21.630053899249596,0.07105085568326501,0.07210017966416532,0.04023523883189828,0.7383057564063867,0.7696456898593202,404.59678566391966,-2.7818260590060273e-05
4,drift_prior:upper_arm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0005430966835360262,1.783975401250237e-06,3.6206445569068416e-05,0.001598859499140205,0.016854520274728113,0.017259137928815085,0.09415633286475125,4.460047506832311e-06
4,drift_smooth:upper_arm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.00100385004515946,3.2974677279347094e-06,7.170357465424715e-05,0.0027650764084472547,0.02710808099828549,0.03695940144092939,0.6566244287623877,1.4154810642518927e-05
4,static:forearm_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,34.09969755404917,0.11201140325590157,0.11366565851349723,0.39595374114269566,0.8550790590390781,0.8902350087107652,498.3284280711994,-0.04605472047901932
4,static:forearm_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,39.497441565806156,0.12974202623913225,0.13165813855268718,0.06767909847615407,1.011551442204464,1.0469914316745514,498.332000421881,0.04606163038910147
4,drift_prior:forearm_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0025949356297190196,8.523899098602101e-06,0.00017299570864793464,0.003490646797764822,0.03684508909164936,0.03773720175451229,0.20574926977787664,-0.0011137770130396779
4,drift_smooth:forearm_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.004802838158038503,1.5776463730805162e-05,0.00034305986843132164,0.006045635251341105,0.05930517335692161,0.08093527677375237,1.4342996751003398,-0.002333056121570277
4,static:forearm_R:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,18.14755634612086,0.059611474523273665,0.060491854487069535,0.4042699674243439,0.5212805158717002,0.5521476747040129,391.2331786796937,-9.455886379704296e-06
4,static:forearm_R:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,19.627084359553912,0.0644714592395127,0.06542361453184638,0.03285571432493837,0.6822034985661075,0.6975431062387393,391.2337343235732,9.434049941686042e-06
4,drift_prior:forearm_R,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,0.0004928795465459768,1.6190210941677874e-06,3.285863643639845e-05,0.0015231934261443181,0.016056366508752376,0.016441741980619973,0.08969839791377454,3.116714397465481e-06
4,drift_smooth:forearm_R,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,0.0009109998599301505,2.9924714879058778e-06,6.507141856643932e-05,0.00263412408215217,0.025823881926934553,0.03520768775113649,0.6255417688083179,1.320189851077015e-05
4,static:thigh_L:initial_still_attempt2,STATIC_INITIAL,initial_still_attempt2,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,2.7975710388008954,0.009189520149481462,0.009325236796002985,0.07952964175651614,0.270071637872802,0.46487078187931163,127.5773369200654,-0.012864604748887093
4,static:thigh_L:t_pose,STATIC_TPOSE,t_pose,FULL_ACTION_WINDOW_NO_SUBPHASE_SEGMENTATION,300,1.8520256317276398,0.006083572722218385,0.0061734187724254656,0.1193205846933394,0.16429978940512693,0.17419903322039415,129.41844756976093,0.012727746744216145
4,drift_prior:thigh_L,DRIFT_PRIOR,GLOBAL,NOT_ACTION_SCOPED,15,8.234612991486756e-11,2.7049229835065856e-13,5.489741994324504e-12,5.826867793225613e-07,6.5791126008981355e-06,6.758788703219217e-06,3.666665128078969e-05,-0.0002714436038083087
4,drift_smooth:thigh_L,DRIFT_SECOND_DIFFERENCE,GLOBAL,NOT_ACTION_SCOPED,14,1.5594503466331844e-10,5.122515276196142e-13,1.1138931047379889e-11,1.0928188161142537e-06,1.0704228929785925e-05,1.4565683068668382e-05,0.0002585888785369545,-0.0006245230906217605
