experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_U4_P0_L2_I6_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.22826365188116,166.0797552946847,189.7162029549975,111.53671857128356,40661,64.63345541555121,132.20599340343773,156.3053576509955,84.32511768879652,40661,48.497878785651324,120.48220076092116,143.76690581905302,73.00489104450693,99.32137060476947,171.1842562243594,109.37001554340456,139.0286874846525,124.42895643695849,89.22502016823023,74.57977446119395,27.071350188518238,46.541655084237505,81.04917199600669,136.7224001398646,nan,nan,nan,1.0,1.003894496297842,4.840554544918339,nan,nan,17,115.32364272135896,27.421571196832986,263.0320697217908,A0,U4,P0,T2,position_fusion,S00,X_A0_U4_P0_L2_I6_T2__S00,-6.51647660365542,-60.617881771118334,-29.729266276680733,35.244288814344856,-13.190511681281919,FUSION_HURTS_GEOMETRY,263.2332377303653,L2,I6,
X_A0_U4_P0_L2_I6_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.56337817970808,178.67293908270616,214.95872870828535,119.92692881595661,40661,60.09153039077962,129.35826902331468,155.1568604770951,82.38975295291533,40661,55.306672617008985,136.9030210957203,169.8425990577872,87.14583675417379,93.01558962378226,200.59336860123602,116.95597129903689,143.7865876628904,150.76207621977898,84.72610802826668,74.10521047415524,33.44469082704438,55.734576575491474,86.99875709953253,146.20042020060657,nan,nan,nan,1.0,0.35782861959753887,2.2073220774931497,nan,nan,17,166.00687026909776,25.8956595739362,434.6295988598406,A0,U4,P0,T3,position_fusion,S00,X_A0_U4_P0_L2_I6_T3__S00,-12.822257584642628,-31.2087693942417,-21.339056032007676,85.92751636208365,-3.9975901900279496,FUSION_HURTS_GEOMETRY,307.29536611032904,L2,I6,
X_A0_U4_P0_L2_I6_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.32692074265901,190.20241342102491,232.14957042608853,128.2719142121592,40661,61.95015428195741,135.44172302390587,164.5794783207689,86.4361185082218,40661,58.018524590535776,147.29099089360398,184.93903651325752,94.77595366380743,98.6648200286634,208.93214202314914,122.31534995308172,152.59524647112295,164.77562779322727,84.79644038475206,71.21101450007146,33.22361492946061,57.34271761354407,89.07399276114137,159.37681793084315,nan,nan,nan,1.0,0.2644481819576653,1.6534501008473717,nan,nan,17,123.99802085642445,26.141338711713672,306.945283247886,A0,U4,P0,T5,position_fusion,S00,X_A0_U4_P0_L2_I6_T5__S00,-7.17302717976149,-22.86999597232858,-12.994070635805087,43.91866694941034,-2.389449151975356,FUSION_HURTS_GEOMETRY,287.2610431430348,L2,I6,
X_A0_U4_P0_L2_I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.88321647019667,171.54931945523057,197.0458824045683,116.02281043800336,40661,64.9463920459324,136.02403410434854,161.57669906814942,86.34608936772061,40661,54.40323357011334,123.76431875245771,149.1134198913296,77.4960992104407,93.96860609793194,180.67904157858885,110.75722521940537,144.50011969969148,137.26277664205202,90.0941359717794,84.95990810352492,33.62456561656995,51.19129959147048,86.25854561899723,148.9593824665631,nan,nan,nan,1.0,0.9326351048213097,4.370700803683604,nan,nan,17,209.55158090943675,27.84525570610697,539.9142984429168,A0,U4,P0,T2,position_fusion,S00,X_A0_U4_P0_L2_I7_T2__S00,-11.86924111049295,-51.12309641688887,-25.24317440996093,129.47222700242264,-8.540867174048941,FUSION_HURTS_GEOMETRY,329.488027082779,L2,I7,
X_A0_U4_P0_L2_I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.2845471507089,186.54092432659775,226.6421031307103,125.56155714802057,40661,61.3756635035732,134.28181354518676,162.3471055046181,85.32938059398614,40661,57.286435154913136,143.4764278000365,179.72820600286002,92.11189630488722,99.0713358909209,201.32140845135336,119.01013113028374,151.00233719520435,161.64458120153733,84.11458626869864,72.92950986616236,33.79126314659152,56.78704574695445,88.36265167059747,153.52428088478638,nan,nan,nan,1.0,0.27982181310515264,1.6206205418141177,nan,nan,17,137.49647921349904,26.004448213564388,352.9666196716879,A0,U4,P0,T3,position_fusion,S00,X_A0_U4_P0_L2_I7_T3__S00,-6.7665113175039835,-30.480729544124358,-15.704427699943722,57.417125306484934,-2.9451210185649757,FUSION_HURTS_GEOMETRY,294.1748871718212,L2,I7,
X_A0_U4_P0_L2_I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,98.1916180503033,196.64053093229842,240.92633886033587,132.80725892238445,40661,63.17141430032309,139.33182931393404,169.79109065022658,88.89190304678856,40661,59.25434831718417,152.77306446532907,192.66958248533615,98.67115888240903,101.26624041947996,214.14257452941075,125.15432665374922,156.2586409170354,172.68687478354445,83.66886726538446,69.82831732907238,38.06439946288128,58.14338348069299,91.72676743725279,167.46817861216653,nan,nan,nan,1.0,0.1811612593861141,1.122976702930766,nan,nan,17,105.7717158043121,26.365372322543067,252.17612075368442,A0,U4,P0,T5,position_fusion,S00,X_A0_U4_P0_L2_I7_T5__S00,-4.571606788944933,-17.65956346606697,-8.458725925579841,25.692361897297985,-1.5887832848264338,FUSION_HURTS_GEOMETRY,279.3280343081386,L2,I7,
X_A0_U4_P0_L2_I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.82057885173988,163.84456596750846,191.5915345395052,111.7187658622019,40661,63.51217140159302,124.7460173702581,146.15357960041027,80.80760950407625,40661,53.092997529597596,124.01949480259543,152.20493454041946,77.14410471325866,97.96214755345872,168.92346149943546,108.39541856630504,131.83355566006247,129.40896945466406,79.46527735132514,71.00964629523375,26.49506844590519,47.66127740304253,78.75363929449762,130.12745013868377,nan,nan,nan,1.0,0.9860481353780773,4.736823431733166,nan,nan,17,285.0328107646948,27.895000410530315,533.8842626413914,A0,U4,P0,T2,position_fusion,S00,X_A0_U4_P0_L2_I8_T2__S00,-7.875699654966169,-62.87867649604226,-29.547218985762385,204.95345685768066,-12.07088936247689,FUSION_HURTS_GEOMETRY,380.4389653150687,L2,I8,
X_A0_U4_P0_L2_I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.87457575041702,179.07237173780638,216.33889758233488,120.6814127853253,40661,59.17293963225415,128.74839869784788,154.96966934162546,82.03566889898528,40661,56.54437498296136,138.1950530591464,172.13475816704977,88.51074748389678,92.60776835553492,194.16362905066612,119.18786272164691,138.68387019464086,157.5772280984504,83.19932950378048,73.3059151437455,34.427187231995276,55.85658275494504,87.2235045448316,146.96131835717222,nan,nan,nan,1.0,0.35402314493693987,2.010431832439349,nan,nan,17,166.73945573924604,25.86668984014358,448.9224823310104,A0,U4,P0,T3,position_fusion,S00,X_A0_U4_P0_L2_I8_T3__S00,-13.230078852889974,-37.638508944811605,-20.584572062638983,86.66010183223193,-3.8755840105743857,FUSION_HURTS_GEOMETRY,305.2109489182128,L2,I8,
X_A0_U4_P0_L2_I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.522572580946,191.36486172095644,233.73255879628564,129.00494232956228,40661,61.73950296527235,135.56860304848757,165.10744212528607,86.52422205983997,40661,58.52144727849429,148.443345770492,186.42800460967874,95.68612303982844,99.01004510468846,207.91115510224037,123.04409178594216,147.84816335350047,169.6946846173921,83.58678413518183,71.01035758891283,35.24367071292966,57.455653472052774,89.35612877220922,160.52524508371334,nan,nan,nan,1.0,0.2493666445492818,1.5048552810814608,nan,nan,17,121.25960879878761,26.15110031305619,301.3093080853554,A0,U4,P0,T5,position_fusion,S00,X_A0_U4_P0_L2_I8_T5__S00,-6.827802103736431,-23.89098289323735,-12.261042518402007,41.1802548917735,-2.2765132934666497,FUSION_HURTS_GEOMETRY,285.38850228565025,L2,I8,
X_A0_U4_P2_L2_I0_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.59017024837122,164.94072852496683,192.92825305055743,113.30912647511695,40661,66.2711847565159,130.1886189625538,153.01785770442876,84.67492521814746,40661,51.74728632462757,121.92978547150187,147.0156347334962,75.29352682571846,96.57550406894347,175.80835772807103,108.15659648196603,139.2832134924741,132.98169659683572,79.92016687260076,72.33555892810345,28.425265920759102,49.28287100657511,84.48829945478565,144.98031139593917,nan,nan,nan,1.0,0.33464283737404965,1.4197728593536334,nan,nan,17,232.8679665290271,26.62268502569424,597.5406381693622,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I0_T2__S00,-9.262343139481416,-55.99378026740669,-27.956858372847336,152.78861262201298,-10.449295758944317,FUSION_HURTS_GEOMETRY,345.7574413473748,L2,I0,
X_A0_U4_P2_L2_I0_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.14014840427937,170.25161279930083,200.5935551277167,115.2778908935392,40661,63.0928155776438,129.07035158788065,153.9261215743832,83.43447904172841,40661,54.05892262845407,128.81111391485388,156.76922028733895,79.54671480267498,96.96728777275887,189.24439150820245,112.61607120055518,144.4346161545824,141.19794728783774,82.50400749076182,69.21960990695847,35.407477701731636,51.48430848330625,84.1095426652245,142.8629602647877,nan,nan,nan,1.0,0.04782243605679448,0.2156154694159519,nan,nan,17,169.92878420178948,24.424257512100667,404.3464195540546,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I0_T3__S00,-8.870559435666024,-42.55774648727527,-25.988093954425096,89.84943029477537,-8.247858282213173,FUSION_HURTS_GEOMETRY,307.8951279835355,L2,I0,
X_A0_U4_P2_L2_I0_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.64713000259144,171.92303874337935,202.33019417321796,116.14132230031463,40661,63.30352926452062,129.65728865848874,155.22123731163052,83.88856758175551,40661,54.390176318588374,130.01787377293067,158.35262815732926,80.32132328807089,97.6032251536558,191.2810124375622,113.81433374652195,145.29632117210778,143.5691067593607,82.0767677787435,68.30903416014185,37.95788648489372,51.72051228667172,84.65064565993984,143.73654515151827,nan,nan,nan,1.0,0.022530005724317403,0.10350298997394326,nan,nan,17,163.24088589126674,24.380170604133355,380.84199507100294,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I0_T5__S00,-8.23462205476909,-40.521125557915525,-25.124662547649663,83.16153198425263,-8.011654478847703,FUSION_HURTS_GEOMETRY,304.6804557740251,L2,I0,
X_A0_U4_P2_L2_I1_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,101.85654924236368,171.93906256678576,197.7814546982891,118.3836380246373,40661,73.95199934353661,137.5434169774905,159.85944502110516,90.49705488277189,40661,53.35274123897534,123.49417010317609,149.13998209603528,76.32148327628941,100.25350127826428,174.57823480768246,110.16807682325283,142.88388504043553,127.16668935145125,104.11252642570827,84.9645247665537,35.10274682345732,42.69002802280326,85.95299258871744,149.95907809673446,nan,nan,nan,1.0,0.714910501739606,2.9425895472904946,nan,nan,17,80.8049996394605,27.39767875946052,180.0670888196962,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I1_T2__S00,-5.584345930160609,-57.22390318779526,-22.882346823326984,0.7256457324463952,-17.042138742716162,FUSION_HELPS_DEPLOYABLE,239.26439721997713,L2,I1,
X_A0_U4_P2_L2_I1_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.20048612491276,165.09153816689465,194.10575766242377,112.67014054573525,40661,62.969180807989375,125.79613384172006,148.54625427317922,81.59714327131562,40661,53.34050387872253,125.35635750593269,151.75092530540064,77.6947023969854,96.59922894716179,181.28700120384931,111.07597349095212,137.22647570565232,138.2094596121989,80.69076728185183,72.40198296958579,33.460918709434225,50.22491448929671,82.05923978366661,140.63046972423604,nan,nan,nan,1.0,0.13509848601947494,0.5438033807921853,nan,nan,17,185.70387326131325,26.36746145965668,486.31978388067324,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I1_T3__S00,-9.238618261263099,-50.51513679162841,-28.59584430222904,105.62451935429914,-9.507252276222715,FUSION_HURTS_GEOMETRY,315.1548478960766,L2,I1,
X_A0_U4_P2_L2_I1_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.84923667948655,168.63001016572088,198.8044004568399,114.54353935839129,40661,62.858837586109004,127.8720272367597,151.82792684128523,82.70524220796656,40661,54.077128860820835,128.047393606745,155.77201923350236,79.24686315601977,97.74065923487778,187.6409353699591,112.42872233257725,145.23196532887542,142.8122170196279,81.47480547310587,70.59545350596774,35.72799718436039,51.16815851128638,83.35847315374238,142.54348011148826,nan,nan,nan,1.0,0.07435675873008588,0.31423807071400917,nan,nan,17,175.78664103348086,24.483889980590163,433.41126074440626,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I1_T5__S00,-8.097187973547108,-44.16120262551863,-26.722445489573005,95.70728712646675,-8.564008254233045,FUSION_HURTS_GEOMETRY,312.04971459344324,L2,I1,
X_A0_U4_P2_L2_I2_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,99.12620272133002,173.83588316031987,201.43893164249758,117.252664966586,40661,73.06716728153023,140.00571861016806,164.30337038020232,91.85429540950338,40661,50.456459878075066,117.34569649005743,143.14137292622343,72.8764423980078,100.10658744177549,172.77653389527404,108.38503875167302,141.16412928208788,119.04571171779436,94.86232306940143,86.54355579659737,34.01542117763438,42.99286173690055,85.39361813430327,151.857380358851,nan,nan,nan,1.0,0.7401233730962702,3.1548217822014704,nan,nan,17,119.8390223989772,26.63360295960433,247.45090909649736,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I2_T2__S00,-5.731259766649401,-59.02560410020368,-24.013319881378294,39.7596684919631,-16.739305028618872,FUSION_HURTS_GEOMETRY,265.9621208528557,L2,I2,
X_A0_U4_P2_L2_I2_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.23934100481011,165.17012372888408,194.47293148427713,112.12302647159943,40661,62.80520092777399,125.97997466566338,149.1863135201012,81.76081067050318,40661,52.51646144290635,124.18454528208827,150.55957178457584,76.72511260111072,95.86555511419735,181.22524147767,107.79391991490851,141.95050401305753,134.10103705937854,85.39267420130844,70.5800289077225,32.03343277302713,50.24114400369422,81.95121611787897,140.17119964470567,nan,nan,nan,1.0,0.1503078899278531,0.6601082051434715,nan,nan,17,194.17554467767286,24.956949470149823,478.68023067933615,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I2_T3__S00,-9.97229209422754,-50.57689651780771,-29.14295837636486,114.09619077065875,-9.491022761825207,FUSION_HURTS_GEOMETRY,320.3378429075999,L2,I2,
X_A0_U4_P2_L2_I2_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.36302388082686,168.65260948819247,198.80869277607243,114.27531316026449,40661,62.813722382683906,128.0786926901662,152.1727171883204,82.74451277546892,40661,53.60719925141075,127.44545108760246,155.1571898447138,78.81746509135381,96.59584763162121,187.86592541837595,110.75963459677186,143.60700958263106,142.11916250867256,82.23600713280291,70.00184906747758,34.540961451839735,51.187992327749214,83.29855647106336,142.23309877865324,nan,nan,nan,1.0,0.08585808309233776,0.3636390596280221,nan,nan,17,177.62402971804536,24.581042497768294,426.20881520153944,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I2_T5__S00,-9.241999576803678,-43.93621257710177,-26.990671687699802,97.54467581103125,-8.54417443777021,FUSION_HURTS_GEOMETRY,312.2797384945592,L2,I2,
X_A0_U4_P2_L2_I3_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.57162226363515,152.3437419425808,174.59005866693698,105.38113748478553,40661,62.61291800110445,118.50849707084225,137.10636290416403,77.88175206765578,40661,50.28848215304447,115.3864920905574,137.00662232049308,70.9902587152594,91.77088625152166,157.40645651757188,101.59149879025088,126.2860739317847,114.42766042217917,81.91204724043237,76.95978834870621,30.1504809523978,39.65155300751502,76.07866145598099,133.52881741822964,nan,nan,nan,1.0,0.46535067192731117,2.110063935815728,nan,nan,17,312.05226684402743,28.5906376951246,869.2669654551878,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I3_T2__S00,-14.06696095690323,-74.39568147790584,-35.884847363178764,231.97291293701332,-20.080613758004404,FUSION_HURTS_GEOMETRY,385.12550932724855,L2,I3,
X_A0_U4_P2_L2_I3_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.69453717984341,162.42701126056386,191.56231641864565,110.9078352108129,40661,61.52505203875504,123.47067615910892,146.27822172901173,80.25537965035032,40661,52.7585881733562,123.35405909160966,149.30337703712985,76.54816750469581,94.8507435719894,177.4163548437009,107.6613258801722,138.46461520591305,133.98082855625708,81.02471252347138,68.93474186837517,34.448668160820944,49.62996392609273,81.27345191345367,140.06738846524436,nan,nan,nan,1.0,0.1305205096168865,0.5616083390529631,nan,nan,17,212.6156412246333,24.963526113011653,559.6438302662683,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I3_T3__S00,-10.987103636435492,-54.38578315177682,-30.358149637151385,132.53628731761918,-10.102202839426695,FUSION_HURTS_GEOMETRY,330.59239858757434,L2,I3,
X_A0_U4_P2_L2_I3_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.27542181769755,167.4599592851002,197.52894846070913,113.69293837097706,40661,62.30771443442038,126.98322382008327,150.87937017341648,82.09945334150702,40661,53.92432124592074,127.02157900632312,154.28850419203297,78.64962807574173,96.5228650438967,183.95873072735586,110.42342817701281,142.27399708915115,140.4936900080025,81.07552108478471,68.24698859141839,35.735966611658,50.90443778056127,82.82268273623576,141.8736021388703,nan,nan,nan,1.0,0.07920226552822252,0.3528005301531716,nan,nan,17,184.14754377961987,24.577212101431826,455.847132393351,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I3_T5__S00,-9.314982164528189,-47.843407268121865,-27.57304647698723,104.06818987260576,-8.827728984958156,FUSION_HURTS_GEOMETRY,315.26392033448576,L2,I3,
X_A0_U4_P2_L2_I4_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,98.28146998718611,166.02352143893694,188.2733844196584,113.57150380711204,40661,65.09599791345886,133.32069558942285,154.96000208274853,84.67756889676401,40661,57.27857289122403,120.41288817887857,140.38358411279614,75.68484526470702,103.48766639360596,179.92070497550208,113.81939221055238,125.96110626564041,132.15650756574328,99.89699070411554,85.1551736824675,42.23440274334274,38.55332591183287,82.08023183452386,138.69921075153485,nan,nan,nan,1.0,0.7316344622026099,3.1947018294006284,nan,nan,17,276.3930190927374,27.202696208514567,637.3156520023884,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I4_T2__S00,-2.350180814818927,-51.881433019975645,-27.694481040852253,196.3136651857233,-21.178840853686552,FUSION_HURTS_GEOMETRY,379.2116894558643,L2,I4,
X_A0_U4_P2_L2_I4_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.47758112450418,162.18888165033835,191.03442713596965,111.08204888310982,40661,61.766348396472196,123.88230899115406,146.71570212037508,80.3668626610003,40661,54.00706148368886,123.06965409757356,148.37431040857973,76.68369429088244,95.28935085352637,174.33383960565436,109.01086091452791,136.00358970525355,135.55151141016012,84.77215551886076,77.80056630163268,40.072033528949305,49.46974592305057,81.4285882579661,139.9624711113585,nan,nan,nan,1.0,0.166867104125054,0.6478219332889091,nan,nan,17,205.7776565321573,26.526584393973167,559.2572629919895,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I4_T3__S00,-10.548496354898518,-57.46829838982336,-30.18393596485447,125.69830262514319,-10.262420842468856,FUSION_HURTS_GEOMETRY,325.08542724954077,L2,I4,
X_A0_U4_P2_L2_I4_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.53937388812331,166.9302937037537,196.4343725326603,113.57080150963009,40661,62.3065860235361,127.04174790753369,150.49203870282565,81.98563003877054,40661,54.300090479364826,126.78014355388268,153.5608617972215,78.59187885962291,96.40775554422288,183.17160047569377,110.96088385847978,141.705526653061,139.89094785833433,83.19977473332656,72.69679350004544,37.800900867642326,50.822988215431934,82.74816907726024,141.82640532542814,nan,nan,nan,1.0,0.10134213338727849,0.421311275684969,nan,nan,17,183.75784604214707,24.61132382171803,460.3263661980015,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I4_T5__S00,-9.43009166420201,-48.63053751978396,-27.695183338334203,103.67849213513296,-8.90917855008749,FUSION_HURTS_GEOMETRY,314.55980204793457,L2,I4,
X_A0_U4_P2_L2_I5_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,90.60631031442198,148.51968673296037,170.2808233368864,103.53062216450994,40661,60.8226825217832,113.44414200974694,131.8937643311817,75.03899812560016,40661,53.671798413479564,114.34864946070661,132.850523026239,71.32838485537643,92.71473021234492,151.87083400216778,98.37061458528646,115.29173205654212,119.25915171642743,78.93859665132585,57.57011105339469,35.20549857706692,32.567593464899005,78.01995461442337,133.55696513369534,nan,nan,nan,1.0,0.6971159176637091,2.6962815886840135,nan,nan,17,309.124753714777,29.954495667559968,756.8675738896317,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I5_T2__S00,-13.123116996079972,-79.93130399330994,-37.735362683454355,229.0453998077629,-27.164573300620418,FUSION_HURTS_GEOMETRY,378.54064644589704,L2,I5,
X_A0_U4_P2_L2_I5_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.26949546191555,157.709320601269,184.15511367054665,108.00813589977646,40661,59.622287167415735,120.1575451430874,141.209125479387,77.76345280571755,40661,53.15418313791133,120.46461402372825,144.38663423056755,74.95734005604469,93.78555685588718,170.95215597687786,107.11493636957826,129.39469906166352,127.7682336630094,77.26147602545063,64.55447304312867,30.468023466802833,48.030087230708915,78.38241188961362,135.16900941313023,nan,nan,nan,1.0,0.1919274702461118,0.8534135844585177,nan,nan,17,225.80636084826884,26.727648128074634,597.3462263341991,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I5_T3__S00,-12.05229035253771,-60.84998201859986,-33.25784894818783,145.72700694125473,-11.702079534810508,FUSION_HURTS_GEOMETRY,335.69830765693706,L2,I5,
X_A0_U4_P2_L2_I5_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.18550312892714,163.9792706904963,193.2743774420947,111.6785409955554,40661,61.059533089708694,124.4767315045704,147.32981007809855,80.45060173638021,40661,53.5298340712402,124.85807130900321,150.91145643498487,77.45835783923052,95.85616146062887,182.32719559970786,109.17260792776162,135.7657105050505,134.2485185854277,79.28262174610546,65.63800527196857,35.03911765251172,50.136993800707586,81.76317206029304,140.4190352895769,nan,nan,nan,1.0,0.12900764048115848,0.5979474425047203,nan,nan,17,196.8948983858884,26.380625557724386,500.969996358619,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I5_T5__S00,-9.981685747796021,-49.47494239576986,-29.587443852408896,116.8155444788743,-9.595172964811837,FUSION_HURTS_GEOMETRY,322.5656056910023,L2,I5,
X_A0_U4_P2_L2_I6_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.35965188204915,161.05541828752237,182.93276006056453,109.43005958855566,40661,68.27273824547059,131.81706666454218,153.82772130403958,85.424583089743,40661,46.794808248859454,112.52079162151631,134.4636885695095,68.39282524869432,95.08781620492385,162.5868186838336,106.29377022005724,135.61990169899292,101.63037021517076,86.55694313628283,71.76143486514947,27.694467051679567,34.759771438285895,78.37176148757615,133.9601275479152,nan,nan,nan,1.0,0.7186396557594211,3.0896042017528855,nan,nan,17,112.66818762054346,28.780808079740154,283.7400603981708,A0,U4,P2,T2,position_fusion,S00,X_A0_U4_P2_L2_I6_T2__S00,-10.750031003501036,-69.21531931164412,-31.835925259408626,32.588833713529354,-24.972395327233528,FUSION_HURTS_GEOMETRY,248.240819797789,L2,I6,
X_A0_U4_P2_L2_I6_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.93154930657954,160.43042954590226,188.74244675393936,109.48524512392834,40661,61.916969153943,123.25026273417916,146.01578310838315,80.21953646876598,40661,51.81924738736757,120.0626651555092,145.50038825699113,74.51070304716633,93.72238907322534,176.34717915665678,108.42913244710118,134.98496984811436,128.1740196315325,80.60886994344355,73.4234243068439,32.06202293367829,48.831818722247704,80.82188034718797,139.23222176885227,nan,nan,nan,1.0,0.1847881224882627,0.7525502912530233,nan,nan,17,213.3000093395797,26.52734202675788,548.0985633071172,A0,U4,P2,T3,position_fusion,S00,X_A0_U4_P2_L2_I6_T3__S00,-12.115458135199546,-55.45495883882094,-31.780739724035953,133.2206554325656,-10.90034804327172,FUSION_HURTS_GEOMETRY,329.16981767688486,L2,I6,
X_A0_U4_P2_L2_I6_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.55557299407671,165.71534091493047,195.38313121810702,112.59232002903575,40661,62.26017995116248,126.18785394215445,149.73192199434743,81.72136340834226,40661,53.18144799395293,124.87304726981222,152.1035753604283,77.45094765206211,96.66502401401348,184.82810377394054,110.60399711664067,140.26077505121464,134.76905961669638,80.76820575056155,70.29668835086072,34.11062799199408,50.51597600787508,82.25436815093289,140.36104172335462,nan,nan,nan,1.0,0.11052560521754852,0.5133744553949958,nan,nan,17,190.88569305170105,24.687651171984726,473.5169667514518,A0,U4,P2,T5,position_fusion,S00,X_A0_U4_P2_L2_I6_T5__S00,-9.172823194411407,-46.97403422153718,-28.673664818928543,110.80633914468694,-9.216190757644341,FUSION_HURTS_GEOMETRY,320.232833475021,L2,I6,
