experiment_id,stage,gate_id,seed_index,seed,capture_id,tag,endpoint_drift_3d_mm,endpoint_drift_xz_mm,endpoint_drift_y_mm,drift_rate_3d_mm_s,drift_p50_mm,drift_p95_mm
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,3,1677173444,R16,BS2DCE,23074.154713616845,10130.65953136182,20731.2892316796,192.2925835264317,3495.0909823903926,19993.432741042943
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,3,1714940787,R16,BSDC91,21855.89029559866,17443.441022436473,13168.382813011784,182.30010788422615,4014.382755194876,19210.655673483838
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,3,514929401,R17,BS2DCE,36475.09623854029,32467.134207739753,16622.810891885612,303.9671245904271,8772.20883850436,32839.44307971232
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,3,608956728,R17,BSDC91,23445.839426020833,21152.473884533123,10113.369119877761,195.55799578339537,5253.683294916958,20815.60544229496
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1160554704,R01,BS2DCE,20259.21773148151,15791.84065133291,12690.692334718551,168.87897269973087,3248.15416506241,17706.199544219602
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,148189402,R01,BSDC91,30693.154092368928,29853.09480325093,7131.790715242281,255.93155991323675,6589.001950569237,27298.99857085562
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,580942489,R02,BS2DCE,24443.59162627905,23827.520682911832,5453.295306299497,203.711744551464,5834.822108685435,22278.273446569627
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,2136168452,R02,BSDC91,10750.008348144615,8800.492125829263,6173.6551433001205,89.6515276028384,2936.320083078411,9724.684510716872
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,602192363,R03,BS2DCE,28556.815605317006,9490.324196388343,26933.723548063732,272.22015905165813,5316.603475809716,25351.55974046583
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,124587073,R03,BSDC91,40979.94305698343,35529.42557434982,20420.96107704878,341.7718036784591,10341.576221438896,37009.12707286884
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,558542445,R04,BS2DCE,37272.402590336336,30340.14389651518,21649.657345899584,310.8738981105318,8466.782024755477,33054.290519988484
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1412435903,R04,BSDC91,25951.077950804567,22335.30863064238,13213.343073676964,216.4477000655969,7051.95187592115,23586.824827722656
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,559232536,R05,BS2DCE,28825.931831436803,21567.73968934277,19125.03465731213,240.41369862109835,6507.895270223122,25793.18798396002
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1193279519,R05,BSDC91,27961.64352040825,21400.69616728138,17996.21382174864,233.02001861324047,5657.500033696133,24989.096842074934
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,526422976,R06,BS2DCE,25093.46548926679,12169.671735124462,21944.956143048817,209.27685923558636,2962.8602602562096,21532.057165458995
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,546531341,R06,BSDC91,31040.756153222694,31022.268722995595,1071.1609786029642,258.71511694799193,7264.9849627546455,27894.430336164576
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,517447868,R07,BS2DCE,20919.10665325692,12267.89350126986,16944.256024146904,174.48480080947823,4613.753428027279,18929.633204932285
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,632150501,R07,BSDC91,30736.409650812748,28745.227821750384,10882.957121032992,256.1817966590487,6949.605315158204,27643.82627748805
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,808645908,R08,BS2DCE,18248.94169551676,16372.423412553979,8060.249661544277,152.11495896164493,7290.304994605835,16879.395902642686
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,839048992,R08,BSDC91,31364.56640533589,31286.944610339528,2205.24890755464,261.5883088162182,6730.549028254474,28019.086577934497
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1906901534,R09,BS2DCE,8663.355841222034,8651.975042953532,443.9169829429382,72.26858806978483,3018.699275765118,7941.2275165465435
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,541442378,R09,BSDC91,29742.465918018475,20704.51332806438,21352.69085460882,248.07667617841852,5768.626874320618,26478.2772648757
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,63234129,R10,BS2DCE,36194.97647076562,26213.234172426695,24958.81960231289,301.9341052204347,8544.38100696185,32359.501446299422
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,467687370,R10,BSDC91,33710.6354699445,30495.49291627902,14367.736619964053,281.2146316905589,8354.407603716874,30616.763302223037
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,353846222,R11,BS2DCE,34503.817881316274,34248.26745484627,4191.613618686566,287.54304183722735,8350.51464337961,31070.01707752143
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1607793218,R11,BSDC91,31259.166329825443,13613.420739892574,28139.12321651752,260.73221589187756,6874.6174787415985,28065.301908993315
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1433788036,R12,BS2DCE,29051.218949626473,28100.822038214625,7370.015144877755,242.30097357055573,7451.203946428048,26325.446456334204
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,2039535139,R12,BSDC91,25477.29861868135,19097.360227670004,16863.676267056082,212.53250385048582,5913.175105541648,22898.560555635802
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1893693541,R13,BS2DCE,33863.86829426163,32141.12103213866,10663.485107998784,282.2115102514007,8455.509420957607,30347.646272040525
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,527034834,R13,BSDC91,38457.74895333046,16147.838416778712,34903.377616256505,320.77630201288866,9324.162898329218,34253.849794411384
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,578144070,R14,BS2DCE,19713.61188783452,16518.6747892897,10759.176402952751,164.28618723757637,4631.9248809973,17622.63292400379
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1248462756,R14,BSDC91,28947.83393752505,23854.256137857927,16399.7424913928,241.43713684209683,6736.503427726022,26170.48478319421
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,235567885,R15,BS2DCE,28207.44939293449,23087.4779547994,16205.818798863946,235.27939801175097,4156.974595602901,24640.661008023282
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1293449254,R15,BSDC91,42350.44023499958,37628.227588679074,19433.89504532847,353.2902684758698,8265.172616328433,37742.006345546426
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1660031230,R16,BS2DCE,12631.908405265849,11448.558934114764,5338.127788946891,105.27026156604425,3075.0442455447887,11249.618412514212
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,1682978211,R16,BSDC91,40868.52747611588,35674.24767469506,19939.523337094906,340.8846250232933,8047.61334085988,36443.16629404731
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,470787647,R17,BS2DCE,31041.184458620588,24599.959660660545,18931.37917025546,258.6833362155251,6491.041064774611,27989.741763057373
X_A0_L2_I3_T11,stage0_gate_fulfillment,G5_noise_seed_repeats,4,714725096,R17,BSDC91,42886.3690773294,36371.93120255395,22722.747924351013,357.70834350599756,8782.925312629988,38092.21425691971
