case,case_label,source_root,fusion_id,fusion_family,fusion_deployability,fusion_description,track_count,capture_pair_count,prior_sigma_mm,measurement_sigma_mm,note,sample_err3d_n,sample_err3d_mean_mm,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_mean_mm,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_mean_mm,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err_horizontal_xz_p95_mm,trackmedian_err_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_turn_center_repeatability_rms_mm,trackmedian_bodyfit_prior_vs_opti_p50_mm,trackmedian_bodyfit_prior_vs_opti_p95_mm,turn_center_abs_error_3d_rms_mm,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,improvement_vs_PI0_sample_err3d_p50_mm,improvement_vs_PI0_sample_err3d_p95_mm,improvement_vs_PI0_sample_err3d_rmse_mm,improvement_vs_PI0_trackmedian_err3d_p50_mm,improvement_vs_PI0_trackmedian_err3d_p95_mm,improvement_vs_PI0_turn_center_abs_error_3d_rms_mm,improvement_vs_PI0_legacy_deltaR_error_rms_mm,fusion_verdict
one_baseline_EH_delaycal_v4io_T4,One-baseline E-H + delaycal / v4-io/T4,FULL_AutoPos_one_baseline_scale_correction_US,PI4,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with strong pseudo-IMU prior; uses future samples,34,17,8.0,90.0,pre-registered one-baseline E-H control,40661,64.64586437101933,65.11326134471325,89.40009608492082,95.95594851956153,67.67858312005349,40661,32.07708073733865,31.325771285934433,50.79202253643,56.91243966842724,35.093531474562226,40661,52.98608494468384,54.09931900928018,82.38548314371997,89.84242217557085,57.86911664940031,65.667474020853,88.90603767475,46.411779198979005,75.07706635266142,65.02133088208535,29.74135874529451,54.10001791224249,5.011539879966392,12.559194507993126,8.627717905571153,0.6045796683815616,1.4892126687682796,65.53716723754921,3.6420494953688825,1.909434580580239,6.397830484649202,39.27980061956468,111.48860784273413,59.00651217093524,40.54362727545251,111.48669746461155,11.542992446198497,9.716064541492436,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
one_baseline_EH_delaycal_v4io_T4,One-baseline E-H + delaycal / v4-io/T4,FULL_AutoPos_one_baseline_scale_correction_US,PI5,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with balanced pseudo-IMU prior; uses future samples,34,17,30.0,90.0,pre-registered one-baseline E-H control,40661,78.41059527728072,76.89345866121008,118.91059946338305,131.66310224123296,84.55522356221573,40661,44.24482423392668,40.982791416823495,76.25514084694943,89.78664018467072,50.38689141345381,40661,57.63303857437048,55.34727334017464,105.55560417783158,118.4089399608738,67.90248158458641,79.21548370398446,123.31515387376729,78.03168945900401,107.8795009142136,68.76359034376932,35.56745360253662,60.1413830659576,17.185570855485338,30.593499801000704,10.777956855805769,0.6045796683815616,1.4892126687682796,71.11699236680352,10.988375131294733,10.896330012240583,17.313853142110077,27.499603303067857,75.7814541210627,42.129871728773,26.995617592321054,77.07758126559426,5.963167316944194,2.369738905566585,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI0,passthrough,baseline,unfiltered solved UWB antenna positions,34,17,inf,inf,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,114.47494734715548,107.68179187688538,181.3030731950052,207.96216618655131,127.75628339746346,40661,69.99616535642477,62.85757509799076,123.23541872980444,145.69708410145554,81.4299903060001,40661,78.647992613031,68.65419470835445,154.1082377845364,179.43517169678944,98.44198609484538,110.5036825740302,200.7083769132019,139.5323020519587,176.54631896422873,71.33256496662987,37.59992091940221,59.5337090650292,18.636902194679948,75.30137805269399,13.320584546572377,0.6045796683815616,1.4892126687682796,76.66271037947085,15.607954476407254,12.286936232640187,24.44340945615974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASELINE_UNFILTERED
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI1,pseudo_imu_relative_prior,online_oracle,causal filter with strong OptiTrack-derived antenna relative-motion prior,34,17,8.0,90.0,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,69.4384535060869,68.50314137274609,104.17193059363349,113.2748863776549,74.38765411259345,40661,36.627815087133726,35.4251199787918,59.0153977264907,66.46923541175406,40.591894009163255,40661,54.41899494828441,54.34053534845316,94.63674747287837,103.94042155635861,62.33635556498068,69.67642591366942,104.01463760198703,59.80953615865046,95.37123318608457,65.66591211376593,30.39531448139978,53.46673797125021,9.103061770909392,23.022011434755456,10.416074571928258,0.6045796683815616,1.4892126687682796,67.70289367472084,11.281936971295986,8.266036902276255,17.446887654751865,39.1786505041393,94.68727980889642,53.36862928487001,40.827256660360774,96.69373931121487,8.959816704750011,4.326017505111269,PSEUDO_IMU_HELPS
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI2,pseudo_imu_relative_prior,online_oracle,causal filter with balanced OptiTrack-derived antenna relative-motion prior,34,17,30.0,90.0,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,86.89130152369445,83.3493422237117,135.73785959537025,150.280269681276,94.5382093187849,40661,49.60320087527357,45.812649878337176,85.63546285489721,99.67491532850386,56.67607296957314,40661,62.9588356849464,58.23356752651739,120.94113942354716,135.62403741108278,75.6656842561409,86.21914991781696,142.11393475752772,91.15325887731608,128.4147113304696,71.84078467798838,35.55428516212471,59.900151956961054,14.706070226291473,41.99303145801258,11.845142099388287,0.6045796683815616,1.4892126687682796,73.83142138215356,16.837456596642458,15.106733271287169,30.94105140273591,24.332449653173683,57.68189650527532,33.21807407867857,24.28453265621323,58.59444215567419,2.8312889973172872,-1.2295021202352032,PSEUDO_IMU_HELPS
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI3,pseudo_imu_relative_prior_fixed_lag,fixed_lag_oracle,bounded-lag smoother over PI1 causal pseudo-IMU trajectory,34,17,8.0,90.0,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,73.21351055248168,71.5345593714413,114.64886944496406,126.01753604747938,79.28596676238905,40661,41.08031525214674,39.31772760720807,68.40849083556306,75.74614293064606,45.65797262121219,40661,55.84164568242285,55.111885561497274,99.90157622613822,110.36048232808923,64.81985854325279,71.34474272036496,113.04964521297681,68.71466948527687,102.11432887854949,64.20859845501833,32.23335516524063,53.98218003640636,31.86718168090181,19.88516306977933,10.492689026472899,0.6045796683815616,1.4892126687682796,67.37620776252678,15.741975236877549,14.268760978119417,24.500898989586048,36.14723250544408,81.94463013907193,48.47031663507441,39.15893985366523,87.65873170022509,9.286502616944077,-0.13402076047029432,PSEUDO_IMU_HELPS
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI4,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with strong pseudo-IMU prior; uses future samples,34,17,8.0,90.0,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,64.05522385712969,63.92486345829185,92.1565337311329,99.01430478765639,67.67860026854413,40661,32.41420687722994,31.62210628251291,50.65555205007159,55.62703252712099,35.12621880936518,40661,52.10602613748331,53.001889373564154,84.06759191350193,91.34682319624108,57.84930152098626,65.15701749416928,86.82559236981461,46.253307180488626,77.57200337352671,63.39033144349469,28.527713266586098,51.55600984838213,5.640972624045077,12.636026817889768,8.740205224061167,0.6045796683815616,1.4892126687682796,65.08142529762249,3.938797607932516,1.6516441555318124,8.799385210446053,43.75692841859353,108.94786139889493,60.07768312891933,45.34666507986091,113.88278454338729,11.581285081848364,11.669156868474738,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
scale_to_vicon_delaycal_v4io_T4,Full similarity scale + delaycal / v4-io/T4,FULL_AutoPos_scale_to_vicon_US,PI5,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with balanced pseudo-IMU prior; uses future samples,34,17,30.0,90.0,full similarity scale-to-Vicon with re-estimated residual delay corrections,40661,79.5623365066761,76.84012296586083,124.00779773139165,135.27366644027555,86.13704339161461,40661,44.20059602093569,41.360043720011255,74.47500037586454,86.71978662591205,49.97909650343887,40661,58.99411694427576,55.74932593268636,112.3899122409639,125.24603763078198,70.15468734837924,80.13749308468343,126.8089960987252,75.86150969483862,115.30986034113468,67.81455741339778,31.30491579710959,59.321506048337085,14.52655103524657,32.15835872117245,10.67164016348515,0.6045796683815616,1.4892126687682796,70.56207307143089,13.08499574185278,11.413613755291351,19.988757314253203,30.841668911024556,72.68849974627577,41.61924000584885,30.366189489346766,73.8993808144767,6.100637308039964,2.522958734554475,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI0,passthrough,baseline,unfiltered solved UWB antenna positions,34,17,inf,inf,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,111.8166577718907,104.47503409732245,178.3231016429441,206.1889222480439,125.39509954748621,40661,68.73799175204161,61.73802093869074,120.72794024933711,143.32680612429232,80.13126215636703,40661,76.68916321411078,66.87835610225352,150.17987488728772,176.18877501884754,96.45160348978939,105.58545344419053,200.43321386993458,137.17785740362655,172.02692172777387,69.83661956423342,37.84464029116954,57.55260169068549,18.206668877407907,74.77941098433861,13.305827343660933,0.6045796683815616,1.4892126687682796,72.7261665914615,17.993888455564388,13.786798528621375,28.77127039266808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASELINE_UNFILTERED
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI1,pseudo_imu_relative_prior,online_oracle,causal filter with strong OptiTrack-derived antenna relative-motion prior,34,17,8.0,90.0,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,64.78398884340929,63.24584246444558,99.30226192954149,107.9375545154151,69.84721346909345,40661,35.18552935633891,33.792779888791664,56.43224329790081,64.06208237570506,38.932696876075156,40661,50.079766585486304,48.31049996438958,89.93748640335389,98.85006173149566,57.99032973998989,63.99010682549759,100.2264216209013,56.95250585877881,88.90552923337947,60.85540364591846,29.8688880967001,50.97225961364967,8.790459298111301,22.02734302162226,10.241723312546851,0.6045796683815616,1.4892126687682796,63.296833344733294,11.657433084185941,10.221379252656902,18.921453377391057,41.22919163287687,98.2513677326288,55.547886078392764,41.59534661869294,100.20679224903327,9.429333246728213,6.336455371378447,PSEUDO_IMU_HELPS
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI2,pseudo_imu_relative_prior,online_oracle,causal filter with balanced OptiTrack-derived antenna relative-motion prior,34,17,30.0,90.0,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,82.75753150114977,78.82172579101571,131.3930552958193,145.64335129047078,90.49701246218328,40661,47.899333252515824,44.018852380846276,82.69140362320046,96.54333662920112,54.83378620594343,40661,59.69787809009616,54.31523908283725,115.93390702855947,130.77520186131437,71.99281321702495,82.00270216547221,135.87440709943058,86.26241808170806,124.99310412235502,69.2652130175978,33.94033589880763,53.34072259131426,16.014218224053877,41.575741035765716,11.800333910917029,0.6045796683815616,1.4892126687682796,69.69303048983707,18.912054415763528,15.16116928113064,35.015653417214615,25.65330830630674,60.54557095757312,34.89808708530293,23.58275127871832,64.55880677050399,3.033136101624436,-0.9181659601991399,PSEUDO_IMU_HELPS
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI3,pseudo_imu_relative_prior_fixed_lag,fixed_lag_oracle,bounded-lag smoother over PI1 causal pseudo-IMU trajectory,34,17,8.0,90.0,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,69.0775108166316,66.74662420429802,109.69403619684566,121.40071187624277,75.04486827211532,40661,40.262758033199354,38.18380279091706,67.29971188769083,74.97382015156826,44.68721422967225,40661,51.52555513348425,49.822657961302866,94.31645832219021,104.28189117433408,60.28917928094991,66.11498946018907,107.6921842935451,65.53548145374043,94.89809053049663,58.77595686259136,29.065631236483984,49.183409983946376,31.19629652602748,18.736242165016463,10.399489031655326,0.6045796683815616,1.4892126687682796,62.78439254752162,16.216683251438653,15.397199112974874,24.18773557036894,37.728409893024434,84.78821037180113,50.35023127537089,39.47046398400147,92.74102957638948,9.941774043939887,1.7772052041257353,PSEUDO_IMU_HELPS
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI4,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with strong pseudo-IMU prior; uses future samples,34,17,8.0,90.0,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,59.40091217307984,59.16614863181873,87.36803909285959,93.54901904082678,63.06842530578121,40661,31.13088848802246,30.31640867970027,48.30095311819043,53.425620303691076,33.6553193985855,40661,47.45834996917958,47.656279708673765,79.92402024915305,86.30295280365976,53.338032835211486,59.90392702996304,81.9860822480062,43.790537564464245,70.55756464688636,59.0890767801819,27.624446386865415,46.502182561696316,5.426456895631645,12.248263074929223,8.770650322424085,0.6045796683815616,1.4892126687682796,60.48038285502064,4.344172542339076,2.4652708784894912,9.496742422408168,45.30888546550372,112.63990320721712,62.326674241705,45.68152641422749,118.44713162192838,12.245783736440863,13.649715913225311,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,PI5,pseudo_imu_relative_prior_rts,offline_upper_bound,full-sequence RTS smoother with balanced pseudo-IMU prior; uses future samples,34,17,30.0,90.0,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,40661,74.95703291641442,71.63970179678583,118.93820709697862,130.14143342273826,81.66541763595495,40661,42.40955033099091,39.71766990943824,71.55219102548558,82.72221411718056,48.0283687423466,40661,55.19585920860789,50.84196092029606,107.28765197656764,119.5896242757301,66.04934695819578,74.94227292477433,122.4754756060515,71.96908882515382,109.88535871125347,65.22700172134913,34.27815662656707,53.15237841161667,14.092368527778461,31.36164672840674,10.640595503892078,0.6045796683815616,1.4892126687682796,66.19825468687263,14.870076977998188,11.659196187215002,23.511312080808946,32.83533230053662,76.04748882530563,43.72968191153126,30.643180519416205,77.95773826388307,6.527911904588876,3.1238114775662,PSEUDO_IMU_HELPS_DIAGNOSTIC_ONLY
