layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,experiment,layout_solver,layout_variant,delay_mode,scale_mode,scale_factor,scale_source,alignment_frame,layout_key,opti_marker,time_offset_source
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,1.0,0.0,81.16942988288274,299.28030408059806,8.0,8.0,99.83347210657784,91.59034138218152,121.0817287072996,134.4640252734318,114.94864453213421,191.31405403991647,223.3641973003686,426.5101076288654,68.82654889387995,78.14982072360989,62.731179377987935,119.24669854891064,134.7514304680083,277.4823032280677,89.55802152272472,109.4220252673187,80.52538713412116,167.14157066439452,196.1571417472128,405.1947709946138,-2.345466300321379,-47.65083752147737,10.409303481343196,49.116568282624215,98.54269520458844,59.88402962834107,56.71192986425339,19.171018652014894,53.37335508258866,450.7650144563373,426.58726724533,24.17774721100733,9.664827916922714,95.79127908538328,1.3048243547134348,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,1.0,0.0,88.71379810881939,199.33312903753753,8.0,8.0,100.0,95.0,123.15745658146488,132.53764950453453,120.39089704088867,187.2062651573289,206.58314617444395,357.7029427435836,70.95560785706051,79.37284878892693,68.35804148863313,118.54141723977116,133.92672737451926,220.32317605580423,88.08041460002815,106.14226025159338,81.27375844571418,171.94619184036108,191.46355886061434,333.953233599447,-12.385415426526734,-67.4912164023236,2.3644265566313436,49.69749358116655,81.95555124681007,60.6328380224185,66.21834681555738,14.737779114779306,64.55747301242059,562.0936741602504,553.7579522299014,8.335721930348996,7.370441370751581,84.2065052834617,1.5638709714184331,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,1.0,0.0,81.16942988288275,300.09784562347306,8.0,8.0,99.83347210657784,91.59034138218152,120.96254478388968,134.3964485300893,114.94864913062554,190.33771177650095,222.99610980961776,422.226842184795,68.74049286420502,78.05087167122144,62.686509231364695,118.97486635181228,134.60245205675312,278.6822383646087,89.5129303610447,109.4096285016244,80.78895765422999,165.8454877482112,194.98617688855973,403.599932927239,-2.1987702847195134,-47.5694321863233,10.683836740926353,49.23103958385098,98.56827892520086,59.61746235962257,56.91241052497874,19.547219825808966,53.4502447968689,450.64852299980885,426.58726724533,24.06125575447885,9.609012957098203,95.87103859949553,1.3048243547134348,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,1.0,0.0,88.71720166013887,199.83905091329677,8.0,8.0,100.0,95.0,123.13426797578902,132.48129009934306,120.82227251237197,187.57355408663824,205.59893432296104,357.3389731278575,70.94944782338251,79.37192377222526,68.44258116609345,118.62539255612548,133.92142827951778,220.32294265802082,88.04013017587596,106.07256923013769,81.11952802906978,171.8827940443609,191.45416651747365,333.6236531139657,-12.404476806247889,-67.47531088507051,2.4031858475599432,49.713595947215325,81.87831874156545,60.6129974660233,66.16108152214534,14.655193778106337,64.51754802769642,562.1883086876672,553.7579522299014,8.43035645776581,7.353887512908398,84.16615473241694,1.5638709714184331,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,1.0,0.0,81.54686248088974,300.789872414595,8.0,8.0,99.83347210657784,91.59034138218152,116.14682081329903,129.46380527912046,110.89820538619814,181.90369730592752,207.01938645876095,505.05302871292434,63.98676176982584,72.84940308314717,58.68725054442152,112.15913675862143,129.95521695647744,258.9271624201045,88.12042604171101,107.02262072935407,83.47102097895572,160.85307045203194,189.06542927086116,475.4112364998946,4.279293241329597,-44.72961836788392,18.46780269364838,46.41300928810601,97.26757000117253,52.8925237087913,58.88010816332555,25.610529343050146,53.01856207116225,445.1164409418156,426.58726724533,18.5291736964856,9.146037176379407,91.67323590867865,1.3048243547134348,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,1.0,0.0,89.3961707063124,197.2761145511742,8.0,8.0,100.0,95.0,120.07886340614898,129.229605652787,117.98089557625602,184.3629807552141,201.4692250503533,342.19128705830144,70.6657818854187,79.5655027549214,67.91174921796024,119.87783597838063,135.10156417323788,255.59866844840474,84.1030245101976,101.83133971686435,75.35194518062735,168.31658742625308,185.45973489728246,319.81770323367573,-13.548984725646214,-65.5772129178161,1.0792691263970375,50.215938840745885,77.93787796581556,60.244624535794195,65.24613949824753,16.63917917269964,63.08879802218121,560.9059405026766,553.7579522299014,7.147988272775137,7.196519801684995,81.39381976999645,1.5638709714184331,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,1.0,0.0,80.428120373165,299.5721882714244,8.0,8.0,99.83347210657784,91.59034138218152,120.33056084041999,137.9515179803812,110.07401816990844,186.7081031912016,230.4266654350774,648.4510505325952,66.88776796484186,75.60618930552951,61.77978218434643,112.27860476407986,129.67840022565832,259.0117980497943,89.64491709906058,115.38771794167641,77.37798176877754,165.97320221731866,206.85788947221977,613.8825676241343,-0.25116030209293927,-51.95074463996303,9.687041207489768,49.47499882219195,103.07420524939226,56.385315750986315,60.71920245892242,17.058848996037216,58.273640852258495,441.6712212495748,426.58726724533,15.083954004244788,10.260476339439546,97.70282754508109,1.3048243547134348,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,1.0,0.0,88.6207626162276,199.64147114032374,8.0,8.0,100.0,95.0,123.13518095383644,133.06942863201365,120.67385874981443,188.7564178557409,209.37334084139584,362.08570074653056,70.49441469303349,78.66686266789671,68.00382159049005,117.62640166348943,133.0931974065905,199.68381813950162,88.43282508422168,107.3265929508659,81.61983290731433,174.8706463151934,191.6613668392088,337.8098515547713,-12.183615442699601,-68.03097758770498,1.2728104869707473,49.57271587098136,83.04535358382145,59.88319297203629,66.95532502114429,15.030944495836243,65.2463505205476,559.629777407449,553.7579522299014,5.871825177547521,7.540667313288072,84.62627587212047,1.5638709714184331,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,1.0,0.0,68.45380063716676,183.6361050127431,8.0,8.0,99.75,91.91666666666667,111.30748400227273,122.90047290099626,104.902381998795,170.51560708244793,205.3510365262514,392.0217721658054,71.77637342069863,87.65849274211327,60.64292144854376,134.73061204337571,162.70474347284176,341.3886830339823,72.84774231772731,86.14241051578132,69.37712553220035,134.12842321799474,152.76887611981013,285.3993389219647,32.77765858129572,-47.91139579486672,20.704155548489933,58.488281876064505,71.61904389660783,52.58564805983344,79.19153161774571,56.60197086714992,55.385156620873886,456.3654730065809,426.4333733369046,29.93209966967629,1.0883804568944278,91.68083190653752,1.012664486365723,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,1.0,0.0,84.63486716476456,150.36070817641613,8.0,8.0,99.91666666666667,92.66666666666666,119.57763237846275,130.8058965318313,115.66887754928985,183.26926318996541,204.7494177036082,399.28178850171514,74.57379489814981,84.89657719016073,69.88030740052983,130.0165308617515,148.82748388044016,251.23828432604347,82.506433822438,99.51258085735309,77.04944007958585,151.416342875933,176.57360636954502,389.6706956856542,18.162009601678818,-68.0201253927162,24.409528211026647,51.12650699004807,72.6664753352496,60.605813210767074,85.59859053939458,48.146948347616856,70.7742189440678,565.9513464748803,553.4706845883854,12.480661886494886,3.358747713986317,91.70697949701466,1.3395860833461335,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,1.0,0.0,68.44772448634919,183.52095987891278,8.0,8.0,99.75,91.91666666666667,111.41414587117848,122.9949857088744,105.26135478451468,170.51432357142068,205.94652505529083,392.0217721476154,71.82938719439949,87.81562337304469,60.04025700508629,135.5075215518104,162.61972686941007,344.02408547844436,72.8188348379711,86.11726192308824,69.19389107542003,134.06673229156556,153.26744257161928,285.3993388949291,32.90863997959255,-47.400803677467415,20.929597071598153,58.633212067708975,71.92814465507395,52.5153942410382,78.69866035994694,56.5390263173172,54.743197253540075,456.2301120520591,426.4333733369046,29.796738715154504,1.1937069595473153,91.97533804220957,1.012664486365723,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,1.0,0.0,84.56435333027791,150.58612591229274,8.0,8.0,99.91666666666667,92.66666666666666,119.61786878824654,130.78356765192177,116.04165444164715,183.15611993004276,204.21653691981962,399.2817791359336,74.46423607381881,84.77972832101807,69.71840900542495,129.80984849730143,148.79589877450078,251.23828252713267,82.63958000517819,99.58282599715257,77.35662954651116,151.9108702400774,176.29887946726902,389.67068608909335,18.182554554869252,-68.22775970587608,24.391503849227227,51.121097999051955,72.56790238213576,60.44756117481615,85.64282105674931,48.042473080679436,70.89861478795319,565.9245100906386,553.4706845883854,12.453825502253153,3.3651051456364685,91.60456906004887,1.3395860833461335,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,1.0,0.0,68.58323979448002,186.73416922819564,8.0,8.0,99.75,91.91666666666667,109.4560075902188,120.43444299938446,104.42138321957857,168.19546395610985,196.92465242949547,382.3239548319541,70.79997412036948,85.56614732300011,60.23971031940245,133.0930232916536,160.7589897589077,336.7761685622559,71.5440398474431,84.7519291395224,66.8655434459451,130.20829512903444,150.4144652401918,284.39846548980984,32.205957236834095,-49.282056770661754,20.752729973047593,55.3224348702473,68.9792250214587,52.89590162158629,79.57195909485523,55.93806850925328,56.59177648428613,456.0947705061341,426.4333733369046,29.66139716922953,0.8479383097548592,88.60952222961954,1.012664486365723,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,1.0,0.0,85.0858728548485,150.904047622232,8.0,8.0,99.91666666666667,92.66666666666666,119.35607727946903,130.11144557604112,116.31491285654127,184.25112360191673,202.8455961129694,359.915163435138,75.12487295909742,85.55467220167331,69.74294614261976,130.1725478644009,151.75523476018438,247.1948645105918,81.67046407626347,98.02747744561901,76.37112604020285,150.03244996539658,171.4434267574163,342.5656322167549,17.577516657511303,-66.2154441301856,23.380452736758645,50.73982660011207,72.3136156531694,62.40872069503271,83.47391161277334,47.96386280698931,68.31809265904167,565.4665622294712,553.4706845883854,11.995877641085713,3.85533126071607,91.4688581130679,1.3395860833461335,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,1.0,0.0,68.48087580721463,187.17528238291882,8.0,8.0,99.75,91.91666666666667,111.29933929791865,122.52838400687436,104.97239277013728,169.40766697282098,205.94942806066928,381.09296186156007,70.45531232023248,84.07932118559462,60.843605589662545,133.1145170801645,157.58221902569605,337.4444370149396,74.89426665975232,89.12840532796311,71.17792653062185,137.01570983723224,159.03580477421573,311.66629240005943,31.195649504909174,-50.89736565467788,18.914202498262117,53.59918998681197,73.19696465985375,53.575455964622094,80.9796049511627,55.759335352812684,58.72472170269475,455.3492487982107,426.4333733369046,28.915875461306086,0.7201194607604948,91.23662122585318,1.012664486365723,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,1.0,0.0,84.64712548599687,150.28548072805887,8.0,8.0,99.91666666666667,92.66666666666666,118.34558123191222,129.26429280503805,115.62759610480416,181.82126565021167,200.0062094392471,467.89738628058217,74.0585128589818,84.08678278586892,69.12991651720003,127.29645553204548,148.1416974965637,247.21768457230405,81.5731460083081,98.17673021194337,77.5545003690055,148.74312350364957,175.14334573335776,457.9138966564809,18.74971851508695,-67.41920405601867,25.659232603778438,51.5330433740612,71.39726363061762,58.39553974714183,84.6030036999164,48.11814336391275,69.58672656662338,564.3578197819701,553.4706845883854,10.88713519358464,3.3370103357489143,90.27213019349513,1.3395860833461335,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,1.0,0.0,77.93888661144203,243.33846071012027,8.0,8.0,99.83333333333333,96.0,107.42958262169178,116.68864175714955,104.11074322300573,162.30523177105817,187.63675277043998,489.3690485900678,68.79017486280351,77.88113277045981,65.00068082411688,112.1699577752199,132.18118273323867,353.9690004085308,70.95439185966875,86.89515678976818,62.7773886311561,138.93723245398758,164.61600163871225,337.91716805710485,11.31121688444196,-39.46392535366309,17.19966721804354,52.95303057560076,77.44911559935016,53.31398082413781,58.35612289440073,34.60155558551575,46.99116332172321,449.16625521853933,426.6440400664725,22.52221515206685,4.313468849599604,85.90853520808675,0.9763412116844562,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,1.0,0.0,84.35877179477691,188.56407124511915,8.0,8.0,99.83347210657784,95.33721898417986,110.05789841236971,119.49430293456408,108.6624958714136,169.7422196228089,187.94161578328394,260.94672122088167,77.45568269799391,87.4679199101215,71.7198345000516,135.35160964228862,151.13493802038542,248.9024365720783,65.11091998711808,81.41407384730198,54.111099613549754,136.09719277085742,155.94076761775,232.49503043182722,-7.6628179428781,-44.4770508159696,19.090002037061595,55.41661251962427,68.21963359085275,64.51753267161733,67.47454232057052,48.08156693119422,47.33895629195422,559.0747851829275,553.9352277035895,5.139557479338009,2.4482594936562205,81.35914917732006,1.7471791817916555,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,1.0,0.0,78.04616386970076,243.3384605102483,8.0,8.0,99.83333333333333,96.0,107.40252257660666,116.6698301997659,103.97817421908582,162.2196180172339,187.79727864297982,489.36904858998355,68.7843547757544,77.88256940731979,65.05866101797051,112.30677989560913,132.18301857377622,353.9690004087733,70.96684666427713,86.868605729321,63.13899946062554,138.85056926153513,164.24892537450523,337.91716805672877,11.24329661566679,-39.5353461765327,17.233144799984256,52.97673684881893,77.38282204952358,53.29608626719863,58.45398932978889,34.63649883893094,47.0869601561601,449.1770924963959,426.6440400664725,22.53305242992343,4.310648228915005,85.90544380763467,0.9763412116844562,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T2,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,1.0,0.0,84.35797308216286,188.56413290366487,8.0,8.0,99.83347210657784,95.33721898417986,110.05819258373585,119.4957545683292,108.66248359295507,169.7422196228089,187.94166746600877,259.87745585205266,77.45397657996705,87.46743572626126,71.64452908285823,135.04945711777728,151.20201484494672,247.8624358414305,65.1127495407488,81.41672461679312,54.11827402611573,136.0075508667478,155.98158140230248,232.4950304306151,-7.627346044585754,-44.540115800720386,19.068643975347165,55.41761516673681,68.18160931948559,64.52654198042481,67.50974759224431,48.053905260242054,47.417172092061946,559.1072127099178,553.9352277035895,5.1719850063283275,2.4456525972039884,81.3347790028566,1.7471791817916555,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,1.0,0.0,78.65731035656637,247.95048996997508,8.0,8.0,99.83333333333333,96.0,103.9701792374108,112.42003027319754,100.84075917867227,157.558278271425,177.44842352538288,358.63800594452806,64.29755893320879,72.7161868822829,61.23348009363169,107.11983817848872,124.84753206475641,260.9714524134104,71.00003429408788,85.73575317175185,64.33246455631956,136.5089524984832,157.9426161801526,277.37296238076,13.31119075213383,-40.10778494010466,14.338714607450274,51.42885728291892,75.80747942918987,47.58172682356919,56.13861861640545,31.45609014292724,46.49794504145598,442.0385349204314,426.6440400664725,15.394494853958918,4.1610404018725315,81.52815722416778,0.9763412116844562,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T3,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,1.0,0.0,84.70474351016507,186.87032899295477,8.0,8.0,99.83347210657784,95.33721898417986,108.56426824382316,116.88457647054338,107.6008571004853,164.34664509597934,182.08870682343738,253.45871023961095,77.53492460555978,86.32659052511416,73.81907551674028,132.1242958973583,143.4430750494784,231.09568428714596,63.84756897598789,78.80180191472512,54.15639609534787,131.25849351514194,148.3307839620618,213.41714185389333,-10.831138148063982,-43.32615812575478,15.78259412082801,56.51118965303542,65.84966575776139,62.43610127101884,63.925293169022865,45.50767259990446,44.8942628994555,556.1793639064963,553.9352277035895,2.244136202906816,2.154622136807129,79.01336549229539,1.7471791817916555,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,1.0,0.0,77.9171026551758,244.4004223626594,8.0,8.0,99.83333333333333,96.0,106.56071943816808,115.80033816704079,102.57282046845393,162.29508360645443,183.1218967187432,484.1314833011054,67.31084368272342,76.41137056365082,63.68017376536655,110.95276372357215,130.09509123741717,349.9676149265651,71.23940744292746,87.01161283521552,63.2081894987536,139.30943374101656,164.01650688212248,334.52348441617664,11.624431952886326,-39.238066582865976,16.40756831001284,52.74485298716793,77.6944351507999,51.54488074072207,57.95792588632709,33.25487592331311,47.46824623229759,446.34309827208546,426.6440400664725,19.69905820561297,4.132080928379585,85.5139097702903,0.9763412116844562,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T4,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,1.0,0.0,84.04735545553616,188.56406772064312,8.0,8.0,99.83347210657784,95.33721898417986,109.99049515868515,119.34495197479988,108.6638968780155,169.6522739465497,186.7317918903588,260.52429724576166,76.39440996212979,86.26735614016647,71.36230171409753,133.44517094262665,149.45230358307882,248.44086154703336,66.3491517257276,82.46915075622503,57.593900085025325,136.30391985784138,156.35504051946828,232.59168903282807,-7.709350750870097,-44.9746355693495,19.03026813510858,55.818520190282335,69.15507947848366,62.53490815407202,68.71015518499712,48.51524547609967,48.655486658137306,556.9852257455814,553.9352277035895,3.0499980419918984,2.3116569952694648,80.70198728074743,1.7471791817916555,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandCantenna,fixed FULL v4-io/T4 capture-level offset
align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,T1,R05,BS2DCE,ok,1200,119.90137,119.90137,48.70257800000013,1.0,0.0,74.70093617729682,378.7437318553234,8.0,8.0,100.0,96.91666666666666,118.60192480070754,134.46767364534045,105.06722217433806,204.2325775923642,245.97740853772072,523.707897255799,81.54861780086758,101.39028128685004,65.12154886889067,167.85988622078332,216.92122735522602,416.8009777963007,71.45574630932279,88.32647460508777,63.93828894413093,143.1006432560822,171.10787384421752,317.09132210790347,43.75864946956362,-50.24803316332159,-20.037274318921913,79.6515955416085,72.67119235212246,40.32297898625868,100.62458049921838,81.92939524453593,58.41986302199189,477.9736591675763,426.4908337551262,51.4828254124501,2.7208377864021194,91.13963327070128,1.2315121849645048,align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,align_to_vicon/v1-old/vicon_truth/vicon_inter_anchor_delaycal,WandBantenna,fixed FULL v4-io/T4 capture-level offset
