capture_id,rel_path,file_name,extension,size_bytes,category,data_role,solver_version,layout_variant,is_optitrack_related,is_generated_analysis,csv_columns,csv_row_count,json_kind,anchor_count,notes
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/scripts/cuda_t4_keepk_replay.py,cuda_t4_keepk_replay.py,.py,39171,script,analysis_code,,,False,True,,,,,keepk
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/scripts/cuda_tag_solver_smoke.py,cuda_tag_solver_smoke.py,.py,11054,script,analysis_code,,,False,True,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/Analysis/scripts/launch_cuda_keepk_dual_gpu.py,launch_cuda_keepk_dual_gpu.py,.py,9724,script,analysis_code,,,False,True,,,,,keepk
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/summary.json,summary.json,.json,8496,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture.console.log,tag_capture.console.log,.log,29385,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/BS2DCE/tr.csv,tr.csv,.csv,873398,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/BSDC91/tr.csv,tr.csv,.csv,873918,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/raw.log,raw.log,.log,784151,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/summary.json,summary.json,.json,7320,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01-Static-middle-test_BS2DCE_BSDC91_120s_20260528_124654/tag_capture_20260528_124654/tr_all.csv,tr_all.csv,.csv,1746985,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/summary.json,summary.json,.json,8427,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture.console.log,tag_capture.console.log,.log,29305,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/BS2DCE/tr.csv,tr.csv,.csv,882237,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/BSDC91/tr.csv,tr.csv,.csv,881524,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/raw.log,raw.log,.log,789892,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/summary.json,summary.json,.json,7270,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,tr_all.csv,.csv,1763430,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/summary.json,summary.json,.json,8418,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture.console.log,tag_capture.console.log,.log,29298,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/BS2DCE/tr.csv,tr.csv,.csv,881725,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/BSDC91/tr.csv,tr.csv,.csv,881433,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/raw.log,raw.log,.log,788355,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/summary.json,summary.json,.json,7261,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,tr_all.csv,.csv,1762827,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/summary.json,summary.json,.json,8407,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture.console.log,tag_capture.console.log,.log,29287,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/BS2DCE/tr.csv,tr.csv,.csv,881615,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/BSDC91/tr.csv,tr.csv,.csv,881246,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/raw.log,raw.log,.log,788440,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/summary.json,summary.json,.json,7250,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,tr_all.csv,.csv,1762530,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19200,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/summary.json,summary.json,.json,8426,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture.console.log,tag_capture.console.log,.log,29305,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/BS2DCE/tr.csv,tr.csv,.csv,880927,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/BSDC91/tr.csv,tr.csv,.csv,881252,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/raw.log,raw.log,.log,788561,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/summary.json,summary.json,.json,7269,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,tr_all.csv,.csv,1761848,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19200,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/summary.json,summary.json,.json,8420,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture.console.log,tag_capture.console.log,.log,29347,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/BS2DCE/tr.csv,tr.csv,.csv,881861,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/BSDC91/tr.csv,tr.csv,.csv,882038,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/raw.log,raw.log,.log,788276,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/summary.json,summary.json,.json,7263,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,tr_all.csv,.csv,1763568,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/summary.json,summary.json,.json,8423,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture.console.log,tag_capture.console.log,.log,29300,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/BS2DCE/tr.csv,tr.csv,.csv,881612,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/BSDC91/tr.csv,tr.csv,.csv,882006,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/raw.log,raw.log,.log,832987,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/summary.json,summary.json,.json,7266,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,tr_all.csv,.csv,1763287,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/summary.json,summary.json,.json,8406,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture.console.log,tag_capture.console.log,.log,29294,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/BS2DCE/tr.csv,tr.csv,.csv,881799,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/BSDC91/tr.csv,tr.csv,.csv,884109,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/raw.log,raw.log,.log,859268,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/summary.json,summary.json,.json,7249,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,tr_all.csv,.csv,1765577,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,19208,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/summary.json,summary.json,.json,8428,metadata,metadata,,,True,False,,,summary,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture.console.log,tag_capture.console.log,.log,29306,log,runtime_log,,,True,False,,,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/BS2DCE/tr.csv,tr.csv,.csv,891014,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9608,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/BSDC91/tr.csv,tr.csv,.csv,890502,other,optitrack_capture,,,True,False,host_elapsed_s|host_epoch_s|sweep|conn_id|peer_name|tag_id|plan|pmode|anchor_id|raw_mm|range_mm|quality_percent|valid|status|quality_flag_percent|first_to_last_us|frame_us|poll_count|tr_version|rx_mask|air_us|post_us|cycle_us|rx_seen|imu_valid|imu_n|acc_norm_mean_mg|acc_norm_std_mg|acc_norm_min_mg|acc_norm_max_mg|imu_skip_count,9600,,,
28052026_Erlangen_Official,28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/commands.json,commands.json,.json,506,other,optitrack_capture,,,True,False,,,object,,
