capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust,chunk_id,gpu_device,child_run_id
R13,BS2DCE,1201,1201,29.25666968875076,0.2432630679343352,689.3908498836008,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R13,BSDC91,1200,1200,0.0002587833502314,0.0003784955709269,0.0004801194511787,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R14,BS2DCE,1201,1201,0.0003100617147355,0.00051790605152,0.0007440800049176,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R14,BSDC91,1200,1200,0.0002712415374465,0.0004911646201264,0.0007895054040323,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R15,BS2DCE,1200,1200,0.0003311682731455,0.0004962832157963,0.0008611363475306,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R15,BSDC91,1200,1200,0.0003332957967597,0.0004785393032591,0.0007347166193915,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R16,BS2DCE,1201,1201,0.0003235601942076,0.0004926525164914,0.0007621002493071,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R16,BSDC91,1200,1200,0.0002997859538513,0.0005115031023665,0.0010643008755237,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R17,BS2DCE,1201,1201,0.0002886392449128,0.0004288573852773,0.00079632075918,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R17,BSDC91,1200,1200,0.0003087361100667,0.0004513520197333,0.0007589036009665,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R01,BS2DCE,1201,1201,0.0004107939336957,0.0006856466294577,0.000932376066373,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R01,BSDC91,1200,1200,0.0003310595357263,0.0005684358798763,0.0007558515917532,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R02,BS2DCE,1201,1201,0.0003945217530693,0.000676778078351,0.0013974702150619,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R02,BSDC91,1200,1200,0.000375526672204,0.0006707845072463,0.0010665924533092,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R03,BS2DCE,1200,1200,0.000402231654661,0.0006943657840511,0.0010260126807401,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R03,BSDC91,1200,1200,0.0003635073591413,0.0006266977184086,0.0010637681079704,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R04,BS2DCE,1200,1200,0.0003768892058633,0.0006303797829286,0.0008520706228812,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R04,BSDC91,1200,1200,0.0003868988835125,0.0006807876387805,0.001029938412708,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R05,BS2DCE,1200,1200,0.0003362185510483,0.0005719247897993,0.0008572197343103,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R05,BSDC91,1201,1201,0.000383260747046,0.0006672559823092,0.0009979166236641,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R06,BS2DCE,1200,1200,0.0003795260707211,0.0006807627067911,0.0009226047509699,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R06,BSDC91,1201,1201,0.0004299888472964,0.0008203055220711,0.0012105166998276,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R07,BS2DCE,1200,1200,0.0003821556959375,0.000567721465992,0.0007873809215766,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R07,BSDC91,1201,1201,0.000462783229389,0.0008274505254131,0.0012554419914003,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R08,BS2DCE,1201,1201,0.0003273420613949,0.0004900375895677,0.0007816506853443,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R08,BSDC91,1200,1200,0.0004332370608656,0.0008501664675736,0.0013650392078514,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R09,BS2DCE,1200,1200,0.0002734486915774,0.0004273888418644,0.0006521212384138,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R09,BSDC91,1200,1200,0.0004547920855807,0.0007790822770559,0.0011450382147567,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R10,BS2DCE,1200,1200,0.0003609961033827,0.0006221795325901,0.0008424002148506,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R10,BSDC91,1200,1200,0.0003757538786902,0.000667016623397,0.0009828242454788,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R11,BS2DCE,1201,1201,0.0003489106257016,0.0005098222911217,0.0006311153620525,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R11,BSDC91,1200,1200,0.00033866067121,0.0005144842001593,0.0007544168070292,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R12,BS2DCE,1200,1200,0.0002712037594464,0.0004273064119558,0.0005847363690597,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R12,BSDC91,1200,1200,0.0003516941126199,0.0005443865032344,0.0007851461645956,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R13,BS2DCE,1201,1201,21.65638320746618,0.013072552053589,593.4628903713112,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R13,BSDC91,1200,1200,0.0002441598447491,0.0003685912147909,0.0004978619046327,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R14,BS2DCE,1201,1201,0.0002844458569622,0.0004950252991056,0.0007181130976911,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R14,BSDC91,1200,1200,0.0002641946291888,0.000474745900187,0.0009813047197849,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R15,BS2DCE,1200,1200,0.000339870323245,0.0005183844563957,0.000743041480033,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R15,BSDC91,1200,1200,0.0003217621330994,0.0004771677368317,0.0006917074543929,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R16,BS2DCE,1201,1201,0.0002981211562882,0.0004700431928157,0.0007925631949487,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R16,BSDC91,1200,1200,0.0002729988911953,0.0004545172829421,0.0008006364054171,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R17,BS2DCE,1201,1201,0.0002856110238338,0.0004292612062903,0.000604490575132,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R17,BSDC91,1200,1200,0.0002979616891707,0.0004373255346407,0.0005799604181636,1.0,1.0,R2:L2:I1+I2+I3+I8:T8,R2,L2,I1+I2+I3+I8,T8,70.91750000000002,1.0,True,partial_raw_0007,cuda:1,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0007_cuda1
R01,BS2DCE,1201,1201,0.0010163769496397,0.0022402539830277,0.0044627727708319,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R01,BSDC91,1200,1200,0.0006353880014384,0.0012227302143248,0.0021997298760123,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R02,BS2DCE,1201,1201,0.0005477320688261,0.0011657521984305,0.0023854864183544,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R02,BSDC91,1200,1200,0.0006952055184332,0.0014016190508738,0.0032776448384892,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R03,BS2DCE,1200,1200,0.0004284072740752,0.0008195406571188,0.0015401727475736,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R03,BSDC91,1200,1200,0.0003805829312273,0.0007326341832552,0.0012426197339217,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R04,BS2DCE,1200,1200,0.0005927113992684,0.0012420150793119,0.001920433432794,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R04,BSDC91,1200,1200,0.0003881661482462,0.0007145392261571,0.0016186134018369,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R05,BS2DCE,1200,1200,0.0005247023402103,0.0010154342338434,0.0016687440761587,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R05,BSDC91,1201,1201,0.0006808800001617,0.0013912040198466,0.002340680310315,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R06,BS2DCE,1200,1200,0.0006599829327653,0.0013025055150369,0.002853356435995,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R06,BSDC91,1201,1201,0.0006114197605337,0.0012886260006558,0.0020491184325127,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R07,BS2DCE,1200,1200,0.000441522046244,0.0007791175657828,0.0013690623263037,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R07,BSDC91,1201,1201,0.0005639095674727,0.0011500269143999,0.0024684491266304,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R08,BS2DCE,1201,1201,0.0003420599344492,0.0006244387774999,0.0010762095632633,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R08,BSDC91,1200,1200,0.0005738083918698,0.0011140858371524,0.0025031457512904,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R09,BS2DCE,1200,1200,0.0007397865820841,0.0015196396103031,0.0035809058770199,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R09,BSDC91,1200,1200,0.000565249033041,0.0010211641982856,0.0014615593955289,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R10,BS2DCE,1200,1200,0.0006349979944032,0.0012315414158175,0.0032382188615175,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R10,BSDC91,1200,1200,0.0005733009833821,0.0012044807449444,0.0024704169570694,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R11,BS2DCE,1201,1201,0.0005512031426877,0.0010585379204217,0.0017746427523205,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R11,BSDC91,1200,1200,0.0005191766102692,0.00097753271044,0.0018140953852339,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R12,BS2DCE,1200,1200,0.0004581905759196,0.0009148445991224,0.0016099156119595,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R12,BSDC91,1200,1200,0.0005010364992851,0.0010161007122523,0.0023503973210319,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R13,BS2DCE,1201,1201,5.590585276426063,0.0005789141933832,191.2363679627425,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R13,BSDC91,1200,1200,0.0003955783357393,0.0006919929813053,0.0015520595331643,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R14,BS2DCE,1201,1201,0.000379233468504,0.0006749632368415,0.0013640232827388,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R14,BSDC91,1200,1200,0.0002852736684548,0.0005242897415712,0.0008422441182986,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R15,BS2DCE,1200,1200,0.0003929980167436,0.0006958935693074,0.0016516977293757,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R15,BSDC91,1200,1200,0.0005071380740068,0.0009618376149174,0.0023171997354218,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R16,BS2DCE,1201,1201,0.0004669841904672,0.0009795658821024,0.0017678480304347,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R16,BSDC91,1200,1200,0.0005381311991757,0.0010692546517691,0.0026679417835455,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R17,BS2DCE,1201,1201,0.0002886762151382,0.000441035433969,0.0006828892979167,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R17,BSDC91,1200,1200,0.0005467199236843,0.0011198748799631,0.0020822076432273,1.0,1.0,R4:L2:I0:T6,R4,L2,I0,T6,287.62500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R01,BS2DCE,1201,1201,0.0009078841808018,0.0020056779260769,0.004516618957085,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R01,BSDC91,1200,1200,0.0005336213170352,0.0010356298329698,0.0020080519621481,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R02,BS2DCE,1201,1201,0.0004892587558509,0.0010001735722255,0.0022646810180392,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R02,BSDC91,1200,1200,0.0006255018493289,0.0012460632444326,0.0034469202889177,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R03,BS2DCE,1200,1200,0.0003881474409251,0.000671275806269,0.0013370515527471,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R03,BSDC91,1200,1200,0.0003418163698493,0.0006416908350607,0.0011998276878281,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R04,BS2DCE,1200,1200,0.0005087822205267,0.001052892213603,0.0015703758342545,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R04,BSDC91,1200,1200,0.0003472065076999,0.0005746947551727,0.0012748728603394,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R05,BS2DCE,1200,1200,0.0005229509266455,0.0011016524763115,0.0019495044818656,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R05,BSDC91,1201,1201,0.0006336086820399,0.0013662710115729,0.0022618145821325,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
R06,BS2DCE,1200,1200,0.0005824161185201,0.0012123486265073,0.0031453457415378,1.0,1.0,R4:L2:I0:T8,R4,L2,I0,T8,420.37500000000006,1.35,True,partial_raw_0008,cuda:0,l2_singleI_seed0_nominal_1080ti_20260605T101314Z_partial_raw_0008_cuda0
