comparison,ID,left_case,right_case,left_err_3d_mm,right_err_3d_mm,gap_left_minus_right_err_3d_mm
production_style_T4_mean_minus_raw_replay_T4_median,ID10,production_style_T4_mean,raw_replay_T4_median,121.83717872106534,120.57481698282616,1.2623617382391785
production_style_T4_mean_minus_raw_replay_T4_median,ID11,production_style_T4_mean,raw_replay_T4_median,64.28312997223196,64.69982475900323,-0.4166947867712736
production_style_T4_mean_minus_raw_replay_T4_median,ID12,production_style_T4_mean,raw_replay_T4_median,135.08512507961998,134.47494458467435,0.610180494945638
production_style_T4_mean_minus_raw_replay_T4_median,ID13,production_style_T4_mean,raw_replay_T4_median,76.83591888493781,73.85616270191082,2.9797561830269927
production_style_T4_mean_minus_raw_replay_T4_median,ID14,production_style_T4_mean,raw_replay_T4_median,60.54024795294708,58.2445605400933,2.2956874128537734
production_style_T4_mean_minus_raw_replay_T4_median,ID15,production_style_T4_mean,raw_replay_T4_median,85.45342395997712,87.33676645597416,-1.8833424959970415
production_style_T4_mean_minus_raw_replay_T4_median,ID16,production_style_T4_mean,raw_replay_T4_median,6.282852265681092,12.74132764424875,-6.458475378567658
production_style_T4_mean_minus_raw_replay_T4_median,ID17,production_style_T4_mean,raw_replay_T4_median,46.428478548655306,42.52343478349745,3.9050437651578562
production_style_T4_mean_minus_raw_replay_T4_median,ID18,production_style_T4_mean,raw_replay_T4_median,56.893352900907594,56.22068162907488,0.6726712718327121
production_style_T4_mean_minus_raw_replay_T4_median,ID19,production_style_T4_mean,raw_replay_T4_median,135.05881340748053,131.49403980534728,3.5647736021332435
production_style_T4_mean_minus_raw_replay_T4_median,ID20,production_style_T4_mean,raw_replay_T4_median,92.91293990013273,86.64068147774732,6.272258422385406
production_style_T4_mean_minus_raw_replay_T4_median,ID21,production_style_T4_mean,raw_replay_T4_median,56.80744956502889,55.63460992233736,1.1728396426915282
production_style_T4_mean_minus_raw_replay_T4_median,ID22,production_style_T4_mean,raw_replay_T4_median,23.484499653482203,22.789969192823477,0.6945304606587257
production_style_T4_mean_minus_raw_replay_T4_median,ID23,production_style_T4_mean,raw_replay_T4_median,110.0581027628708,102.30953139405769,7.748571368813117
production_style_T4_mean_minus_raw_replay_T4_median,ID24,production_style_T4_mean,raw_replay_T4_median,46.8454339799622,44.82075656840988,2.024677411552325
production_style_T4_mean_minus_production_style_T4_median,ID01,production_style_T4_mean,production_style_T4_median,140.8834148776993,136.79925466097734,4.084160216721955
production_style_T4_mean_minus_production_style_T4_median,ID02,production_style_T4_mean,production_style_T4_median,61.0016906770336,61.52068379186028,-0.518993114826678
production_style_T4_mean_minus_production_style_T4_median,ID03,production_style_T4_mean,production_style_T4_median,172.8841221483249,175.79960084472197,-2.9154786963970594
production_style_T4_mean_minus_production_style_T4_median,ID04,production_style_T4_mean,production_style_T4_median,278.85157441190233,278.15743862405765,0.6941357878446865
production_style_T4_mean_minus_production_style_T4_median,ID05,production_style_T4_mean,production_style_T4_median,51.01497681150035,52.68927024186138,-1.6742934303610326
production_style_T4_mean_minus_production_style_T4_median,ID06,production_style_T4_mean,production_style_T4_median,136.5135057109742,140.48129778544592,-3.967792074471731
production_style_T4_mean_minus_production_style_T4_median,ID07,production_style_T4_mean,production_style_T4_median,163.63909752458724,163.30661804001508,0.33247948457216125
production_style_T4_mean_minus_production_style_T4_median,ID08,production_style_T4_mean,production_style_T4_median,68.54231975597159,65.52716421543509,3.0151555405364974
production_style_T4_mean_minus_production_style_T4_median,ID09,production_style_T4_mean,production_style_T4_median,34.127332316210044,33.413709890033,0.7136224261770465
production_style_T4_mean_minus_production_style_T4_median,ID10,production_style_T4_mean,production_style_T4_median,121.83717872106534,120.57481698282615,1.2623617382391927
production_style_T4_mean_minus_production_style_T4_median,ID11,production_style_T4_mean,production_style_T4_median,64.28312997223196,64.69982475900323,-0.4166947867712736
production_style_T4_mean_minus_production_style_T4_median,ID12,production_style_T4_mean,production_style_T4_median,135.08512507961998,134.47494458467435,0.610180494945638
production_style_T4_mean_minus_production_style_T4_median,ID13,production_style_T4_mean,production_style_T4_median,76.83591888493781,73.85616270191082,2.9797561830269927
production_style_T4_mean_minus_production_style_T4_median,ID14,production_style_T4_mean,production_style_T4_median,60.54024795294708,58.2445605400933,2.2956874128537734
production_style_T4_mean_minus_production_style_T4_median,ID15,production_style_T4_mean,production_style_T4_median,85.45342395997712,87.33676645597416,-1.8833424959970415
production_style_T4_mean_minus_production_style_T4_median,ID16,production_style_T4_mean,production_style_T4_median,6.282852265681092,12.74132764424875,-6.458475378567658
production_style_T4_mean_minus_production_style_T4_median,ID17,production_style_T4_mean,production_style_T4_median,46.428478548655306,42.52343478349745,3.9050437651578562
production_style_T4_mean_minus_production_style_T4_median,ID18,production_style_T4_mean,production_style_T4_median,56.893352900907594,56.220681629074875,0.6726712718327192
production_style_T4_mean_minus_production_style_T4_median,ID19,production_style_T4_mean,production_style_T4_median,135.05881340748053,131.49403980534728,3.5647736021332435
production_style_T4_mean_minus_production_style_T4_median,ID20,production_style_T4_mean,production_style_T4_median,92.91293990013273,86.64068147774732,6.272258422385406
production_style_T4_mean_minus_production_style_T4_median,ID21,production_style_T4_mean,production_style_T4_median,56.80744956502889,55.63460992233736,1.1728396426915282
production_style_T4_mean_minus_production_style_T4_median,ID22,production_style_T4_mean,production_style_T4_median,23.484499653482203,22.789969192823474,0.6945304606587293
production_style_T4_mean_minus_production_style_T4_median,ID23,production_style_T4_mean,production_style_T4_median,110.0581027628708,102.30953139405767,7.748571368813131
production_style_T4_mean_minus_production_style_T4_median,ID24,production_style_T4_mean,production_style_T4_median,46.8454339799622,44.82075656840988,2.024677411552325
