position_id,anchor_id,anchor_label,range_mean,range_std,range_median,range_iqr,range_skewness,range_kurtosis,range_p10,range_p25,range_p75,range_p90,range_min,range_max,n_samples,geometric_distance,elevation_angle,azimuth_angle,rho_mm,pseudo_label
ID04,7,H,3094.379949452401,31.760233314893714,3093.0,33.0,1.7548317379545242,14.385570365420776,3059.0,3077.0,3110.0,3126.0,2965.0,3430.0,1187,2803.393903673525,31.880076269135582,-57.37399800036181,130.30647770190762,1
ID05,0,A,3063.823578595318,56.71279352197849,3074.0,49.0,-2.6953938210127193,10.239810749562618,3017.0,3046.0,3095.0,3113.0,2745.0,3161.0,1196,2497.6683768581674,-19.94185680473389,-113.01042921370878,427.07654797438545,1
ID05,1,B,1617.8563074352548,29.431302632895118,1617.0,33.0,-0.3624105329446177,16.00376976106017,1586.0,1600.0,1633.0,1648.0,1282.0,1754.0,1197,1505.5683963683377,-33.036639342099875,154.63949590989708,-51.87765462759318,-1
ID05,2,C,1741.630525437865,21.70669065803402,1741.0,28.5,0.04814187044988189,0.4120562898909452,1715.0,1727.0,1755.5,1771.0,1624.0,1807.0,1199,1519.6544481164176,-34.70595095714347,36.853314026465746,44.386802092144855,-1
ID05,3,D,2588.383333333333,21.513167802276097,2588.0,30.0,0.07482470601377907,-0.3746995177766794,2561.0,2573.0,2603.0,2617.1000000000004,2524.0,2649.0,1200,2415.4023571740117,-20.40698815477058,-56.23366325317352,-1.534101425890647,0
ID05,4,E,2478.7458333333334,25.22131174170412,2478.0,34.0,0.1544957395266557,0.457922424381211,2447.0,2462.0,2496.0,2511.0,2406.0,2604.0,1200,2298.0495467520664,11.977186255954981,-115.12383715349766,20.70414830094375,0
ID05,5,F,1502.2565180824222,102.68361576708119,1481.0,72.0,2.635173531948482,7.451242772676709,1421.0,1448.0,1520.0,1562.2,1337.0,1985.0,1189,1281.430444654675,25.66132639014565,148.99345102221764,38.58666949545023,-1
ID05,6,G,1601.7297056199823,94.37578907541102,1586.0,43.0,4.189147839604331,18.102565396197384,1547.0,1564.0,1607.0,1628.0,1488.0,2173.0,1121,1460.8840177972868,20.23377073267949,31.773720900029698,-24.54670878318037,0
ID05,7,H,2563.751047778709,50.22863952959869,2565.0,31.0,-8.336759527905274,158.83165632607103,2535.0,2550.0,2581.0,2596.0,1661.0,3130.0,1193,2371.399105203908,13.63864478237875,-60.14341869745151,34.301276171524485,-1
ID06,0,A,3017.9858096828048,22.08423619049046,3018.5,34.0,-0.20974447113290792,-0.4656688830548674,2989.0,3002.0,3036.0,3045.0,2952.0,3076.0,1198,2750.263347349435,-31.407882469978304,-112.79819180029926,118.98157748311763,1
ID06,1,B,1997.4075,23.10273671559281,1996.0,32.0,0.305662278559671,0.4035758112461001,1970.0,1981.0,2013.0,2027.0,1932.0,2104.0,1200,1880.7717307541147,-48.20431248655453,154.59442618529533,-48.08098901337018,-1
ID06,2,C,2238.9616666666666,25.959523568218444,2239.0,39.0,0.0848703177358019,-0.5656664274980563,2205.0,2219.0,2258.0,2273.0,2164.0,2310.0,1200,1914.6070578302804,-49.0744782240062,36.52424440745874,147.43419237828206,1
ID06,3,D,2868.7566666666667,27.909719732658647,2869.0,37.0,0.09646449466675051,0.3894991538851098,2833.9,2850.0,2887.0,2905.0,2783.0,3016.0,1200,2680.088427922884,-32.08457200025349,-56.10015993214505,14.779827825237128,0
ID06,4,E,2492.3441666666668,26.82770426205385,2493.0,37.25,-0.00965028595082178,-0.22721899885752972,2456.0,2473.75,2511.0,2526.0,2407.0,2579.0,1200,2249.5153433457854,-2.6618279686810844,-114.90287862100959,84.23835170722472,-1
ID06,5,F,1383.7294807370183,70.14137209208162,1373.0,42.75,3.9755996427468525,19.60432450583524,1335.0,1353.25,1396.0,1418.0,1206.0,1900.0,1194,1146.8259383209563,-1.3211419074951252,148.90182946133243,65.19117582916897,-1
ID06,6,G,1570.0086805555557,93.505681242628,1553.0,39.0,4.349658316384958,19.063205406338415,1520.0,1535.0,1574.0,1592.0,1448.0,2128.0,1152,1378.3803972112385,-3.165613622190018,31.493113510168858,24.956911802867957,0
ID06,7,H,2470.154761904762,35.168228275609096,2469.0,40.0,2.7855889979255086,31.1872823033436,2430.0,2449.0,2489.0,2507.0,2384.0,2951.0,1176,2311.196150059477,-0.5502504749983368,-60.00083910923132,-1.4957686840443714,0
ID07,0,A,2365.4104912572857,25.175795372035807,2365.0,39.0,-0.2035594319065943,-0.6056690138399241,2330.0,2348.0,2387.0,2397.0,2292.0,2420.0,1201,2269.3906574403095,1.013742420003773,-129.88192940173386,-53.64573260775665,-1
ID07,1,B,1997.6499582289057,30.529856273137046,1993.0,39.0,0.6253836273849587,0.26115720234697326,1961.0,1977.0,2016.0,2041.0,1921.0,2117.0,1197,1934.4617456197332,2.10998240031858,150.20758816314964,-104.77100387898861,-1
ID07,2,C,1284.4758333333334,24.477596885837375,1284.0,37.0,0.43327667843826034,1.3984754782633324,1253.9,1265.0,1302.0,1316.0,1226.0,1463.0,1200,1257.633814423933,1.2202983331486976,68.41692824132498,-150.59256421537057,-1
ID07,3,D,1806.7014178482068,20.19382946880625,1806.0,26.0,2.8949801937097677,40.303105216849815,1783.0,1793.0,1819.0,1831.0,1757.0,2108.0,1199,1630.9489951780145,1.7498820656547607,-63.74612055750863,0.919260570106637,0
ID07,4,E,2955.3105745212324,21.95615105792873,2955.0,29.0,0.3249497471066761,1.2063215893716652,2927.0,2941.0,2970.0,2982.0,2895.0,3078.0,1201,2590.0556199129232,31.906068340988693,-132.7173680954561,205.69807514008684,1
ID07,5,F,2532.637049455155,93.55551956414482,2527.0,140.0,0.8113972102765638,2.015998383147511,2420.0,2460.0,2600.0,2643.0,2325.0,3014.0,1193,2335.7680168988054,38.27767560524561,146.39239908531596,30.24909725131989,-1
ID07,6,G,2258.1776785714287,118.12280096957016,2232.0,36.0,3.501272200879776,11.079210207608247,2197.0,2213.0,2249.0,2270.1,2158.0,2797.0,1120,1910.607937534576,46.997348863177386,61.17965668507447,171.72937147953044,1
ID07,7,H,2393.2594776748106,43.37217787605336,2391.0,43.0,1.5629360214870456,21.822170012429073,2350.0,2370.0,2413.0,2432.0,1967.0,2728.0,1187,2229.502589256585,40.60977363237847,-68.87009370431592,2.1977921188477083,0
ID08,0,A,2507.3497495826377,31.825280200974085,2510.0,46.0,-0.35039248874168866,-0.4457714400348478,2461.0,2486.0,2532.0,2546.0,2412.0,2594.0,1198,2370.746855938091,-21.80378361341248,-132.76899699347908,-10.001931105538056,0
ID08,1,B,2654.851790174854,27.50204925603791,2657.0,38.0,-0.1419001223477315,-0.258389460992448,2616.0,2636.0,2674.0,2689.0,2580.0,2758.0,1201,2202.3017020074612,-22.689026176227777,147.69678274002914,291.3890397332833,1
ID08,2,C,1685.504579517069,22.623961876030318,1684.0,31.0,0.12708037258267632,-0.04804916878094945,1657.0,1670.0,1701.0,1715.0,1622.0,1761.0,1201,1628.9929213264709,-33.28221874071768,71.91404152957342,-121.95167111790843,-1
ID08,3,D,2000.9775,17.473703874202897,2000.0,24.0,0.09796207113926433,0.04828821143824191,1979.0,1989.0,2013.0,2023.0,1943.0,2064.0,1200,1734.7886721172938,-30.13423009790761,-62.99047891889899,91.07958363082727,-1
ID08,4,E,2321.917568692756,22.942400440425693,2321.0,29.0,0.23599938751490598,0.09963018552249014,2293.0,2307.0,2336.0,2351.0,2265.0,2397.0,1201,2183.185355356346,11.846915496986911,-135.78186125252816,-21.431660303335896,0
ID08,5,F,2228.793771043771,82.84299414176085,2218.5,81.0,2.5014859670770857,9.93112793067631,2151.0,2179.0,2260.0,2297.3,2089.0,2784.0,1188,2008.0277523961727,15.192534777584397,143.95608996032885,49.489361753952615,-1
ID08,6,G,1657.3333333333333,96.02486108482611,1640.0,32.0,4.420819799162272,18.968832008421444,1610.0,1624.0,1656.0,1673.0,1575.0,2192.0,1131,1476.034656583384,18.83606833242343,65.08905513220111,14.302652430722368,0
ID08,7,H,1747.6327924850555,40.7205395413271,1746.0,38.5,-0.7081760313372629,28.910152233720886,1708.0,1727.5,1766.0,1782.0,1282.0,2009.0,1171,1648.9951560049803,18.76557242000301,-68.57290844393546,-62.29477462954764,-1
ID09,0,A,2671.8475711892797,19.829682207386405,2671.5,27.0,-0.014854894276786462,-0.19534468940815675,2645.0,2659.0,2686.0,2697.0,2606.0,2732.0,1194,2580.403851367294,-30.675794367897836,-132.92982740703957,-58.15892653474116,-1
ID09,1,B,2592.0375312760634,24.628267340679578,2590.0,30.0,0.8078335992630594,2.3887953602564487,2563.8,2576.0,2606.0,2621.0,2516.0,2721.0,1199,2412.346497186152,-32.19761757079835,148.16644471979626,14.344244554592372,0
ID09,2,C,1986.172096908939,21.963411285260598,1984.0,30.0,0.31480135778106394,0.6387461886657726,1958.0,1971.0,2001.0,2015.0,1900.0,2112.0,1197,1893.532408801055,-44.6122017020351,72.47712090683682,-86.49115859249255,-1
ID09,3,D,2415.375,20.219034967079907,2414.0,27.0,0.3021210954299956,0.15157007356455932,2390.0,2401.0,2428.0,2442.0,2357.0,2489.0,1200,1990.0865794913784,-41.04588213154421,-63.723470676355156,249.78167625674266,1
ID09,4,E,2262.2846410684474,36.61232559041122,2263.0,50.0,-0.2733536174044849,-0.11113574467397713,2214.0,2239.0,2289.0,2308.0,2128.0,2355.0,1198,2155.193527470636,0.3269323171168221,-135.92186555714068,-51.439832417626015,-1
ID09,5,F,2304.1673640167364,120.90976796473436,2311.0,130.0,1.6950238838241833,6.591651221542341,2160.0,2229.0,2359.0,2397.0,2053.0,2979.0,1195,1948.334653879685,2.657211812532473,144.46576303219217,201.6824602704403,1
ID09,6,G,1491.024978466839,100.95899456539703,1474.0,41.0,4.310871512142261,18.779729446600626,1436.0,1454.0,1495.0,1512.0,1377.0,2114.0,1161,1382.2517854760376,1.68522369401543,65.56597965563554,-57.91447646193122,-1
ID09,7,H,1757.9138513513512,38.512866541211224,1756.0,34.0,1.8460351830061774,62.69843981525865,1726.0,1740.0,1774.0,1791.0,1272.0,2258.0,1184,1566.6118912172742,3.4608743685580854,-69.27154938127444,30.0884901581585,-1
ID10,0,A,1512.8516666666667,16.201738504109848,1513.0,23.0,-0.03636913988542246,-0.38860580418405277,1492.0,1501.0,1524.0,1534.1000000000001,1456.0,1561.0,1200,1387.9224544221356,0.5394020576295732,-147.3286381509763,-24.177529589582768,0
ID10,1,B,2574.96835970025,27.421173038028904,2574.0,34.0,0.8005290028243393,3.9088370093804476,2542.0,2557.0,2591.0,2607.0,2497.0,2786.0,1201,2397.7187844616537,1.054785998553489,125.46693321870882,12.971957279090823,0
ID10,2,C,2461.99417152373,31.701970814750183,2462.0,35.0,-2.257717619956922,56.35902948469968,2427.0,2444.0,2479.0,2497.0,1967.0,2780.0,1201,2287.3438107695424,-0.007540604192154348,70.88133865918847,-2.3025605609799626,0
ID10,3,D,1300.7739783152626,26.09250478153338,1299.0,29.0,1.8182532012368964,8.907073482964433,1272.0,1285.0,1314.0,1328.0,1231.0,1474.0,1199,1112.2185993661064,1.1704487766699458,-25.00498154546333,12.649656382014648,0
ID10,4,E,2101.2389675270606,22.064933624491907,2102.0,30.0,-0.09594717923939852,-0.084448195030014,2072.0,2086.0,2116.0,2130.0,2023.0,2175.0,1201,1908.1596040641232,44.684955956594536,-152.642605909659,34.594090988886926,-1
ID10,5,F,3121.046888320546,89.29530126447504,3108.0,49.0,4.177193557942808,19.486838759088535,3063.0,3083.0,3132.0,3155.0,2991.0,3662.0,1173,2753.623847198617,31.03982376129562,121.72045722040943,193.39326695150817,1
ID10,6,G,2836.2071992976294,94.9122467998469,2820.0,44.0,4.129307899184468,17.731182917999842,2778.0,2798.0,2842.0,2866.0,2725.0,3396.0,1139,2695.718042447588,30.54947606336805,66.79252704806852,-25.38073343348136,0
ID10,7,H,1986.7208121827412,44.87661094413272,1989.0,46.0,0.7566166949783245,56.05411713343695,1941.0,1964.0,2010.0,2028.0,1533.0,2638.0,1182,1782.3005062697002,53.037338176951685,-33.19656239554349,47.39987510573247,-1
ID11,0,A,1723.6119900083263,22.30425422028193,1724.0,31.0,-0.055244216860391195,-0.28789714850204984,1695.0,1708.0,1739.0,1753.0,1660.0,1787.0,1201,1546.050983618686,-34.77435430238429,-144.8901077907635,28.693941213866943,0
ID11,1,B,2609.6680567139283,18.53400919186284,2610.0,25.0,-0.013478870104327235,0.1537349329711164,2586.8,2597.0,2622.0,2633.0,2546.0,2674.0,1199,2490.243668256156,-19.975476562605063,122.61861770063412,-43.55292651541151,-1
ID11,2,C,2767.400667779633,17.110406470062742,2767.0,23.0,-0.0029410989005450383,0.015778144967846686,2746.0,2756.0,2779.0,2789.3,2698.0,2820.0,1198,2515.049533327481,-20.849710964278653,68.0496952801311,74.99171688108126,-1
ID11,3,D,1735.4679433805163,19.03034554268252,1736.0,26.0,-0.03673066812405345,-0.12195025545557536,1710.0,1723.0,1749.0,1759.0,1673.0,1801.0,1201,1502.4560305209386,-35.48362738153211,-21.643569810292988,59.41222522718248,-1
ID11,4,E,1531.0241465445463,18.920850517482542,1531.0,26.0,-0.11084222499683753,-0.2864843312380838,1506.0,1518.0,1544.0,1556.0,1470.0,1581.0,1201,1312.3117222674482,19.913883616996085,-150.65600429911447,59.44197278556191,-1
ID11,5,F,2585.5544388609715,82.3928722334,2572.0,37.75,4.463968176548341,21.324336942844614,2537.3,2554.0,2591.75,2611.0,2474.0,3099.0,1194,2369.297927992353,12.802400979725128,118.74427095603457,41.71918615777236,-1
ID11,6,G,2635.1618293755496,90.37698930854847,2620.0,32.0,4.570008078767156,20.87479173338204,2589.0,2604.0,2636.0,2654.4,2542.0,3173.0,1137,2439.1615459529335,11.237512350758847,64.12058755808648,31.17576306117295,-1
ID11,7,H,1477.0330788804072,48.170496162370775,1474.0,38.0,4.913641087263285,46.38741485251311,1440.0,1454.0,1492.0,1509.0,1193.0,2004.0,1179,1286.7650350345423,24.287042204768223,-28.96323521788621,27.935346340890426,0
ID12,0,A,2117.4528773978313,16.668206178985454,2117.0,22.0,0.08676400362719962,-0.08660286675648132,2096.0,2106.0,2128.0,2139.0,2067.0,2169.0,1199,1856.7235848894559,-46.12447739891168,-145.38477093601824,111.02133994309696,1
ID12,1,B,2815.322231473772,31.666195809603735,2820.0,42.0,-0.335768377569629,-0.12790389645725764,2771.0,2795.0,2837.0,2853.0,2717.0,2906.0,1201,2689.920472214822,-29.079002115682552,123.04195600568134,-33.22973047407742,-1
ID12,2,C,3010.698081734779,20.609007674342124,3010.0,27.0,0.22716029109501915,-0.08595860312993464,2984.0,2997.0,3024.0,3038.0,2955.0,3078.0,1199,2704.3700747503617,-29.990124807332027,68.50260459272438,128.67117545820074,1
ID12,3,D,1968.5661948376353,29.50339722053004,1966.0,32.0,1.7940693192837076,9.888461615147948,1937.0,1951.0,1983.0,1999.0,1889.0,2226.0,1201,1793.702260885153,-47.79897350900046,-22.026126866844077,-1.834005137031916,0
ID12,4,E,1473.8776019983347,20.875767646941476,1474.0,27.0,0.19980577148003723,0.612811764821692,1447.0,1460.0,1487.0,1499.0,1403.0,1570.0,1201,1251.848192984992,-0.44154361257277,-151.08422917105895,62.9055020680181,-1
ID12,5,F,2549.295798319328,82.5480144414645,2538.0,50.0,4.180971258046848,21.419897836555894,2489.0,2514.0,2564.0,2590.0,2386.0,3128.0,1190,2320.642756965265,1.6885454187488165,119.18962621545471,56.37435718486018,-1
ID12,6,G,2513.87588028169,97.37729502945372,2496.0,37.0,4.192976315932492,17.349482010375365,2461.0,2478.0,2515.0,2534.0,2414.0,3052.0,1136,2383.1445013757448,0.44971671747117886,64.55128161183283,-36.80719236163835,-1
ID12,7,H,1271.052676295667,55.26808637307894,1270.0,50.0,-2.658744767641558,54.56200264131326,1223.0,1245.0,1295.0,1319.0,494.0,1687.0,1177,1157.8258064570357,3.596348839536545,-29.476117818722535,-47.12542508160299,-1
ID13,0,A,2079.2393661384485,14.517089004325923,2081.0,19.0,-0.23420046765303634,0.0003843937017249388,2059.0,2070.0,2089.0,2097.0,2033.0,2121.0,1199,1959.5054178381106,-26.927329244476727,-121.51197589865228,-27.76049300555774,0
ID13,1,B,2026.116763969975,37.63868049530996,2024.0,48.0,-0.6317126584350784,12.16284695966911,1983.0,2001.0,2049.0,2071.0,1612.0,2166.0,1199,1868.9727438751029,-27.269164713682898,133.1366356819087,-8.282002134358315,0
ID13,2,C,2017.8414023372286,22.306670181682993,2018.0,28.0,0.15253690100059236,0.6596116691969791,1989.0,2004.0,2032.0,2045.0,1953.0,2122.0,1198,1959.3502949921185,-27.368922088655484,54.74834171552695,-118.30904478355606,-1
ID13,3,D,2197.302752293578,30.30563110757718,2197.0,38.0,-0.17349782248444773,-0.01808368190216747,2159.0,2178.0,2216.0,2237.0,2107.0,2279.0,1199,1957.045344982458,-26.647289820660106,-43.78094649040465,65.82291076566321,-1
ID13,4,E,1914.5012552301255,20.891125382882308,1915.0,28.0,-0.130035355987255,0.012644873661688205,1888.0,1900.0,1928.0,1941.0,1842.0,1973.0,1195,1719.4648726487353,14.874296092695435,-124.85758202475158,36.2888224042748,-1
ID13,5,F,1881.168624161074,103.14597196369452,1877.0,142.0,1.0719062696076853,2.86972801367477,1761.0,1804.0,1946.0,1983.9,1627.0,2361.0,1192,1686.7628407585826,17.934833291270532,127.87947221673684,29.254273391542718,0
ID13,6,G,2069.839929639402,94.56081357809322,2053.0,32.0,4.377625929503544,18.73489476827473,2022.0,2037.0,2069.0,2083.0,1971.0,2624.0,1137,1879.134813515099,14.476061895097391,49.982913263188294,24.202495499007377,0
ID13,7,H,1975.9312977099237,39.24989462733087,1974.0,47.0,0.8877405747681802,3.9201971765884336,1931.0,1951.0,1998.0,2021.0,1795.0,2205.0,1179,1833.582229978235,16.594332449420925,-49.039926305371665,-18.881848602802386,0
ID14,0,A,2134.153589315526,22.115264513735156,2130.0,31.0,0.45785395695307535,-0.36710135235190755,2108.0,2118.0,2149.0,2166.0,2070.0,2200.0,1198,1954.868802137415,-26.783761893964634,-121.20197435590943,25.876122695137788,0
ID14,1,B,1941.0942452043369,21.041013016659416,1940.0,28.0,0.23720861619167302,0.21041433236211793,1914.0,1927.0,1955.0,1968.0,1873.0,2033.0,1199,1858.3792934529222,-27.213119981435852,132.98489536361603,-81.68855171217763,-1
ID14,2,C,2054.953177257525,21.951934760695025,2054.0,31.25,0.05262993373710797,-0.20787001620445755,2027.0,2039.0,2070.25,2084.0,1975.0,2121.0,1196,1958.6822937230208,-27.16611239613743,54.442726796230936,-81.6410435144584,-1
ID14,3,D,2129.2508333333335,27.757303831104025,2129.0,39.0,-0.030901458577537576,-0.24466384826493925,2093.0,2110.0,2149.0,2165.0,2049.0,2210.0,1200,1962.0484349952294,-26.362946748514958,-43.65355680592772,-7.180179247108306,0
ID14,4,E,1857.0400333611342,30.454194242414022,1858.0,40.0,-0.18349130082507717,-0.09765702412749055,1818.0,1838.0,1878.0,1895.2,1767.0,1942.0,1199,1718.753921791379,15.103866093815187,-124.53603746842414,-20.00022673836896,0
ID14,5,F,1926.719532554257,72.67526603278968,1915.0,60.0,3.654813069940729,18.333026838434645,1868.0,1887.0,1947.0,1976.0,1798.0,2417.0,1198,1681.0288056293136,18.230114480643348,127.69482471271675,72.98830852081164,-1
ID14,6,G,2005.4604569420035,114.07990108593688,1980.0,34.0,3.6637593707839144,12.451874510850597,1949.0,1963.0,1997.0,2018.0,1895.0,2605.0,1138,1883.9979469004063,14.641150535399428,49.69843678282558,-53.66063788629989,-1
ID14,7,H,2017.7241962774958,27.75670965036392,2017.0,34.0,1.5820729555803477,12.249984223875634,1986.0,2000.0,2034.0,2049.0,1939.0,2303.0,1182,1843.5067147013583,16.71226747702688,-48.887409880559204,14.1936666740744,0
ID15,0,A,2031.231859883236,21.753903390448908,2031.0,30.0,-0.043238301477147724,-0.02219163736999752,2004.0,2016.0,2046.0,2059.0,1958.0,2096.0,1199,1961.9607055668507,-26.667085951684438,-120.9851860564244,-80.21578073429788,-1
