room_id,L_mm,W_mm,H_mm,noise_std_mm,nlos_prob,nlos_bias_mean_mm,V4_median_3d,V5_median_3d,V4_dtag_opt,V5_dtag_opt,V4_dtag_height_spread,V5_dtag_height_spread,v5_minus_v4
149,9591.381623503701,6946.460812265819,3983.501361400343,38.40671982361617,0.16881068120253828,58.21353271182692,475.6927490234375,56.350318908691406,136.0,32.0,0.0,8.0,-419.3424301147461
150,5567.229829544376,7640.746096825232,3436.9933058078277,24.863347202300755,0.14868391911027412,76.96828630165089,368.7430419921875,52.81055450439453,136.0,64.0,0.0,32.0,-315.93248748779297
151,9609.060172383228,7288.637942412859,2980.9084536846703,35.25191667107668,0.07824077322026228,130.20898628693018,774.8189697265625,79.72453308105469,136.0,48.0,0.0,64.0,-695.0944366455078
152,8798.639703847577,7109.229444301734,2766.999191971322,31.288959826344826,0.24957528946334895,71.42302191475117,997.27685546875,80.93064880371094,136.0,128.0,0.0,8.0,-916.3462066650391
153,7126.763311544932,8088.390424495183,2911.2079642634017,36.45992879094241,0.1345425388031632,112.4264023908207,971.2017822265625,65.76129150390625,136.0,112.0,0.0,8.0,-905.4404907226562
154,8295.812810637886,4130.9230455342,3867.6166681076065,29.82430428277347,0.1859867842446768,118.99788444526374,285.5057373046875,69.38621520996094,136.0,64.0,0.0,24.0,-216.11952209472656
155,7500.883443156464,4150.46537384568,2706.969681702105,27.273164252924147,0.21275460419332187,142.33447705720712,665.9305419921875,83.43701171875,136.0,40.0,0.0,56.0,-582.4935302734375
156,6203.519417637917,5700.303944273339,2678.6940130709295,31.771076861946533,0.2034267267275911,111.60067319529702,846.8858642578125,67.35317993164062,136.0,56.0,0.0,32.0,-779.5326843261719
157,7097.125208910614,9702.192798758064,3871.7580541738466,35.46329191099611,0.07834751685065137,87.7315537419617,385.68865966796875,52.00306701660156,136.0,40.0,0.0,16.0,-333.6855926513672
158,7144.9100950137,5442.747432537174,3945.4417602437607,26.051679749334717,0.25683779264812157,146.6987088503136,330.3699645996094,87.71754455566406,136.0,80.0,0.0,120.0,-242.6524200439453
159,4201.242911332832,5771.803983701257,2598.7282239288184,37.1946536778439,0.11682250186579711,62.64910597644243,372.75177001953125,58.938968658447266,136.0,64.0,0.0,32.0,-313.812801361084
160,4711.173067492709,5766.588617445645,3998.2897933694953,26.371461268786998,0.21514402545985017,121.07991012773084,325.89984130859375,68.44596862792969,136.0,24.0,0.0,120.0,-257.45387268066406
161,4619.859260462273,5939.963525822369,3894.9088233014827,32.04700251769828,0.17213974942280552,95.14579748469798,242.79412841796875,52.32427978515625,136.0,40.0,0.0,0.0,-190.4698486328125
162,6237.209232194308,4816.433273801516,2940.5390021921958,16.830877557838193,0.28877959138582726,110.89784788758965,589.911865234375,64.13381958007812,136.0,80.0,0.0,32.0,-525.7780456542969
163,8375.453888954566,6288.963672261061,3604.585750288118,20.375990707394834,0.06302918205790399,55.04344029660576,404.324462890625,28.4543514251709,136.0,72.0,0.0,16.0,-375.8701114654541
164,5044.460846456367,4779.3234700380235,3525.0874547131125,30.157810443639548,0.29388985862531186,115.9785207513012,188.78555297851562,63.24152374267578,136.0,88.0,0.0,72.0,-125.54402923583984
165,6798.953119562252,4795.561224429551,3155.752123989822,27.330357047871047,0.05796102354174866,114.69271924130867,632.8546752929688,47.6684684753418,136.0,32.0,0.0,24.0,-585.186206817627
166,7047.985531679698,9174.751011161881,3863.460284111731,36.42334373484961,0.07799218996292469,71.34055611111886,339.4905090332031,50.417118072509766,136.0,56.0,0.0,16.0,-289.07339096069336
167,6565.028773447524,5460.452816079947,2963.558433859048,15.767934021534936,0.09747476593953618,55.19441030358052,470.944580078125,29.722347259521484,136.0,56.0,0.0,16.0,-441.2222328186035
168,7341.052518259018,6515.129676388493,3207.9616232762382,30.606518518644027,0.08173414577839898,119.31644509582392,677.2555541992188,58.10881042480469,136.0,48.0,0.0,0.0,-619.1467437744141
169,5315.5959003648495,6297.612246608574,2618.9461269604108,31.34164775101121,0.06424973599270085,127.11833609940527,418.8110046386719,59.24470520019531,136.0,64.0,0.0,40.0,-359.56629943847656
170,7912.798176480628,7737.931728486441,3807.956508813053,34.71209367907787,0.206838889483708,83.18478258163532,472.13165283203125,65.92121887207031,136.0,24.0,0.0,24.0,-406.21043395996094
171,8794.387086114228,7200.042840480364,3415.3680431887788,39.29063467604291,0.29491158119388594,123.66311263961296,613.5714721679688,114.00808715820312,136.0,72.0,0.0,56.0,-499.5633850097656
172,6475.150199220896,4436.5294493309275,2776.868810614271,23.3454258006102,0.1714257560008311,50.165390275683016,98.80509948730469,42.764060974121094,136.0,80.0,0.0,16.0,-56.041038513183594
173,7718.83101775931,9306.320099795506,3022.2669765736036,32.94084311159442,0.19902055284674158,92.7481582227455,790.5797119140625,70.55325317382812,136.0,32.0,0.0,32.0,-720.0264587402344
174,9045.355770602855,5422.577740955103,2525.7237715813903,38.110927416767304,0.16915967428658096,117.49646299137294,1032.25439453125,84.76903533935547,136.0,72.0,0.0,56.0,-947.4853591918945
175,6553.850255450897,7908.016402587578,3999.1981862581238,20.682098133662826,0.13514364267075607,114.00571050862554,364.000732421875,54.22785186767578,136.0,80.0,0.0,32.0,-309.7728805541992
176,7884.898544579299,6398.025114242995,3282.418798115426,26.80834428419388,0.11368552390483246,76.86929299597031,773.771728515625,49.89506530761719,136.0,40.0,0.0,24.0,-723.8766632080078
177,4314.856230849988,9931.746637989814,3240.5291537124895,16.350634880858752,0.09520624410127342,95.80104428531385,483.8664855957031,32.93443298339844,136.0,8.0,0.0,8.0,-450.9320526123047
178,6352.033920479565,6364.529539540644,3009.41299594962,22.307672444336163,0.2640185592488854,122.27649433508383,508.30145263671875,75.76004791259766,136.0,88.0,0.0,24.0,-432.5414047241211
179,7229.517117675083,6588.7159218069055,3979.7006306658777,36.60093534298143,0.24770721164758425,83.29510064594018,460.36920166015625,68.14677429199219,136.0,64.0,0.0,64.0,-392.22242736816406
180,9485.875158336203,7754.039064338832,2734.8600286961546,33.25212722854913,0.1049989742087596,139.58401564102945,757.58203125,74.96400451660156,136.0,40.0,0.0,24.0,-682.6180267333984
181,6647.085643838023,5695.487991521204,3614.9270069021086,30.411715301940493,0.11986890551695996,88.37137273346738,331.51348876953125,52.76076889038086,136.0,88.0,0.0,32.0,-278.7527198791504
182,5989.04650046075,6110.716228878962,2588.8360782539485,38.831159598375166,0.14949840372126566,54.86363404051207,623.0562133789062,51.260684967041016,136.0,40.0,0.0,24.0,-571.7955284118652
183,4431.565783990584,6293.852420353626,2910.575481587549,29.50377498491494,0.06283043581180171,135.07327774746358,397.57916259765625,50.98051834106445,136.0,40.0,0.0,40.0,-346.5986442565918
184,4480.81908483506,7244.279233546366,2934.9521937931936,29.48728163229852,0.24524937619096276,85.57833603963107,378.75640869140625,81.52156066894531,136.0,48.0,0.0,40.0,-297.23484802246094
185,8240.969147300184,9497.322900729532,3440.208488109432,21.76010937384764,0.2724242381024862,113.90559351230777,1008.321533203125,90.87012481689453,136.0,48.0,0.0,72.0,-917.4514083862305
186,9084.731716023862,4580.150166990891,3344.2821694721933,23.061430947352598,0.08416034274730087,57.355806972783974,196.2958984375,42.712764739990234,136.0,56.0,0.0,40.0,-153.58313369750977
187,4388.326275456926,8908.015795541904,3759.7003390193663,31.703480058329088,0.10691079971858043,91.12575615315228,130.5336151123047,52.88569641113281,136.0,64.0,0.0,16.0,-77.64791870117188
188,7474.411874794463,7365.264300958952,3132.1496877933423,25.074662968431845,0.053106599433327725,99.47342060306002,177.23570251464844,40.437583923339844,136.0,56.0,0.0,32.0,-136.7981185913086
189,8283.09143247288,5233.6207021285045,3973.421451685714,32.265886662008846,0.167980528761063,89.40924199959493,314.3777160644531,49.538448333740234,136.0,0.0,0.0,0.0,-264.8392677307129
190,7065.355146251692,7863.016887062677,3740.900536716238,24.212712445433525,0.28797165980779754,137.91525272326976,384.19720458984375,76.08245849609375,136.0,40.0,0.0,16.0,-308.11474609375
191,7267.546630290959,4376.60151397544,3848.4989920651687,26.019628120081624,0.1488991410491456,80.90140368697234,389.3824157714844,40.4639892578125,136.0,8.0,0.0,16.0,-348.9184265136719
192,5072.204847174633,8502.472857410836,3031.8191404673253,34.20376112393241,0.20865514516911093,61.64337625525399,470.00457763671875,66.82510375976562,136.0,40.0,0.0,48.0,-403.1794738769531
193,7136.211702570537,4455.136852825822,3153.9322586693984,35.38939105875522,0.18423463444160793,132.95208088664742,436.62689208984375,74.08721160888672,136.0,80.0,0.0,40.0,-362.53968048095703
194,5037.930012035403,9724.231863486415,2725.237936504681,20.958971949263287,0.1767258813019169,65.66696621955766,568.9072265625,47.81842041015625,136.0,24.0,0.0,24.0,-521.0888061523438
195,7875.428192447223,7811.202553566627,2990.002551186993,18.162150911883867,0.2195824279988164,84.18211461954462,617.1854248046875,57.86750411987305,136.0,56.0,0.0,16.0,-559.3179206848145
196,9843.493846285197,4227.578773726037,3290.3836930467887,28.340763741493596,0.2917583821205748,104.66777549979605,1000.408447265625,90.92608642578125,136.0,80.0,0.0,32.0,-909.4823608398438
197,5174.158657193414,4357.433425537845,3108.9672880188464,24.321485298398002,0.26809491991085477,59.467906228412794,374.87603759765625,55.99860763549805,136.0,80.0,0.0,40.0,-318.8774299621582
198,5935.000012263641,4975.705624071903,3910.8525807696533,30.09408137856096,0.2035697730972552,93.46825267860173,197.9049072265625,55.0540885925293,136.0,40.0,0.0,8.0,-142.8508186340332
199,7294.816248245701,8362.138472272301,2773.856559035412,31.098551214376002,0.2539021316457563,131.56023392480478,637.08447265625,135.40414428710938,136.0,128.0,0.0,48.0,-501.6803283691406
200,5620.946814042534,5990.123696149744,3836.8140815982124,34.063051760918995,0.1404175948160235,71.54312610568508,402.30914306640625,44.32502746582031,136.0,8.0,0.0,16.0,-357.98411560058594
201,4933.877426398366,8600.651292664159,3141.083802892028,18.6788568161122,0.09106381270370052,102.1837986590881,294.95758056640625,33.983436584472656,136.0,24.0,0.0,0.0,-260.9741439819336
202,8196.803149857591,8378.393652285016,3032.4990135078024,26.818540431707213,0.17955129041893692,59.62302258097159,672.4366455078125,74.62771606445312,136.0,32.0,0.0,48.0,-597.8089294433594
203,5267.663626296567,7022.9595037074105,2696.2887155180038,25.304966929601367,0.06790844962220573,139.1699252935487,500.22564697265625,60.44940185546875,136.0,8.0,0.0,48.0,-439.7762451171875
204,8923.831097692246,5119.308590024235,2789.36635180993,28.853973355234576,0.2602770708764268,74.55993383251548,761.646240234375,81.71525573730469,136.0,96.0,0.0,24.0,-679.9309844970703
205,4786.853700416306,5512.995705453359,3077.987245069675,31.991986380257767,0.20397621252077164,96.09310267291178,311.986572265625,63.140438079833984,136.0,48.0,0.0,40.0,-248.84613418579102
206,8649.25200055039,9885.513136457903,3855.0954228776795,22.37389965318068,0.263695886390967,88.12862638439259,538.702880859375,59.311466217041016,136.0,40.0,0.0,48.0,-479.391414642334
207,8732.756817267851,6360.312865532116,3917.8581428238535,22.62474621171574,0.10064859947958575,50.49276711089422,554.9630737304688,34.030853271484375,136.0,40.0,0.0,24.0,-520.9322204589844
208,9039.6140120761,8277.194746143843,3186.938512667719,26.346794725622228,0.05860811708888243,63.00268051937758,840.2088012695312,38.47663116455078,136.0,40.0,0.0,16.0,-801.7321701049805
209,5328.002029703028,4391.62677673621,2620.9054434425952,38.95508840398077,0.2041234039967867,132.26652371191267,268.15948486328125,74.8873291015625,136.0,40.0,0.0,56.0,-193.27215576171875
210,8943.700328731327,5385.099228300938,2729.913644239526,21.517923405195482,0.2142153749605758,52.92150146141803,602.228759765625,52.58488845825195,136.0,72.0,0.0,16.0,-549.643871307373
211,7025.101695667692,5136.375123747752,2558.9052701778974,30.348548061108673,0.08291261079386743,67.07268553144428,332.85015869140625,51.00428771972656,136.0,40.0,0.0,32.0,-281.8458709716797
212,7482.329095514651,4774.284000686651,3873.0366206286844,21.051479544216235,0.2932152413061727,114.61014110565911,282.0670166015625,69.33280944824219,136.0,80.0,0.0,48.0,-212.7342071533203
213,8854.65934457882,9075.174908469788,2578.519902634946,24.542948949987867,0.1611236574104447,141.53319887059433,1172.259521484375,69.20199584960938,136.0,56.0,0.0,48.0,-1103.0575256347656
214,4618.775294393555,9916.556803570038,2585.860267071597,30.61652703459653,0.18810966758650388,100.36086974228158,871.861083984375,75.056396484375,136.0,40.0,0.0,8.0,-796.8046875
215,8621.94237676264,4938.849270251087,3159.7900359150694,19.1908511700444,0.09841664442576399,62.98060326958972,70.39198303222656,33.76523208618164,136.0,56.0,0.0,8.0,-36.62675094604492
216,6005.52828409287,4478.078970063534,3987.6838455980796,17.71718405391445,0.1905968166303414,58.32445753372396,201.594970703125,36.259864807128906,136.0,80.0,0.0,16.0,-165.3351058959961
217,8725.471648174494,9001.015355093257,3307.625060554282,35.77584823718141,0.1254315658875106,132.02585146113216,873.4580078125,97.15658569335938,136.0,32.0,0.0,80.0,-776.3014221191406
218,9344.990336106368,7909.067894545378,3342.2079099502134,16.527751208372678,0.27457502419416063,109.84576117645923,291.8319091796875,109.13333129882812,136.0,64.0,0.0,120.0,-182.69857788085938
219,4191.34469122902,8003.443915837033,3742.4359436816057,24.07158010675861,0.09991941578875659,114.13958312023115,228.2734375,38.790679931640625,136.0,80.0,0.0,24.0,-189.48275756835938
220,5346.121407177587,8575.094986953654,3843.0005036727543,30.172395179849232,0.06735887743608755,120.58886486688627,256.64654541015625,37.63896179199219,136.0,56.0,0.0,40.0,-219.00758361816406
221,9372.07881433715,7974.112674794253,3570.0651013823986,29.535944954435113,0.05353579834174636,68.80364295266493,753.778564453125,44.233177185058594,136.0,16.0,0.0,32.0,-709.5453872680664
222,6881.706493702437,4007.0482071433366,2865.8981839572516,32.2882195596369,0.2085710663628254,73.35623318912488,228.344482421875,60.04448699951172,136.0,56.0,0.0,32.0,-168.29999542236328
223,9685.326411995873,8877.675659287244,3154.353684335178,27.15830337256857,0.13115742605911895,112.47741538144653,1069.82080078125,113.55380249023438,136.0,0.0,0.0,0.0,-956.2669982910156
224,8224.395589492004,8421.207117791193,3887.9443662316953,34.053750468534446,0.18780443122690027,60.36920089429076,464.20819091796875,52.537330627441406,136.0,64.0,0.0,40.0,-411.67086029052734
225,8036.752126201933,5653.701053065866,3149.3744408113025,22.574474668983946,0.18438220825862534,129.07259164897985,419.6456604003906,47.5290412902832,136.0,48.0,0.0,24.0,-372.1166191101074
226,6523.199966995364,9197.19203714165,3317.413075268872,35.41073055175736,0.11455796016570356,123.05179005673742,636.018310546875,72.99783325195312,136.0,64.0,0.0,32.0,-563.0204772949219
227,7946.153422013137,9097.528876191156,3871.2030905545425,35.49065966457046,0.07197014481038251,140.00783319663321,523.5336303710938,57.31301498413086,136.0,32.0,0.0,48.0,-466.2206153869629
228,6653.480506292688,5749.860860779311,3541.1029598376417,21.332740161914725,0.10766795003436651,144.77809441601335,484.47906494140625,48.16899871826172,136.0,48.0,0.0,16.0,-436.31006622314453
229,9951.011346636511,8556.492710607901,3358.731931589223,18.74767699026202,0.1027579314980251,96.47454221262453,647.318603515625,40.69659423828125,136.0,88.0,0.0,8.0,-606.6220092773438
230,4851.7994928496255,6734.599266294752,2982.252441022165,21.066725035760975,0.29486018687288273,104.74903984971233,268.295654296875,79.20948791503906,136.0,32.0,0.0,96.0,-189.08616638183594
231,9281.033322609197,9409.609283472826,2510.1623681186475,35.46883900849603,0.2509151884416541,119.87259968288949,1347.160400390625,123.36228942871094,136.0,96.0,0.0,48.0,-1223.798110961914
232,5914.994002240674,7345.8760115465475,2531.7668112586903,20.134912475079044,0.09819168228498114,134.69766578046705,778.4053955078125,44.433380126953125,136.0,40.0,0.0,8.0,-733.9720153808594
233,8302.817194066869,6040.271634909529,3302.7747670330973,39.57126333490872,0.28428967484697987,104.35433964243273,648.291015625,76.80049896240234,136.0,80.0,0.0,24.0,-571.4905166625977
234,9997.286108434506,4390.074457455914,2555.758437085722,37.114493091854335,0.167920192375754,118.16398905181666,858.1182250976562,99.01414489746094,136.0,72.0,0.0,56.0,-759.1040802001953
235,4426.029884231748,8367.877809822385,2743.121797619392,32.37093444683083,0.17790972273433608,65.38486654223004,466.37969970703125,49.89702224731445,136.0,56.0,0.0,16.0,-416.4826774597168
236,5383.834777911948,5470.348685243857,3585.340379275054,16.223190249880428,0.2696975074303078,133.1298505157394,316.93963623046875,65.5700912475586,136.0,72.0,0.0,24.0,-251.36954498291016
237,9821.307174838887,8253.659898968475,3610.6958319313467,22.942456706896213,0.09678146650207604,66.05092257458135,794.0450439453125,32.20815658569336,136.0,32.0,0.0,16.0,-761.8368873596191
238,4094.5847973381774,7366.576699653671,3039.460079043377,19.04261853644136,0.12458369317226776,102.6123020612524,768.3909912109375,39.80670928955078,136.0,64.0,0.0,8.0,-728.5842819213867
239,6390.9080593814415,8185.128240186968,3002.280202606191,17.10155079807318,0.2114051572000072,55.873985616712886,424.2345275878906,36.65309143066406,136.0,56.0,0.0,8.0,-387.58143615722656
240,7374.009723820155,9278.037886380767,3884.7711821553444,39.79616176670047,0.10776702071412593,102.30553091091997,519.8856201171875,53.84544372558594,136.0,24.0,0.0,32.0,-466.04017639160156
241,8746.683623340596,4013.6883104554963,3029.918409602433,35.155504603426465,0.14009092664280853,90.58032282546243,604.8804931640625,65.20486450195312,136.0,56.0,0.0,24.0,-539.6756286621094
242,9322.931840434017,9145.1806310365,3063.679286447761,17.90469915932695,0.22455677981640798,147.7607651036971,1306.12060546875,80.35365295410156,136.0,104.0,0.0,40.0,-1225.7669525146484
243,9319.362093781827,4698.600912727812,3134.0345023100995,18.500850306942972,0.09225450188165647,71.39191932415204,317.24554443359375,42.732852935791016,136.0,64.0,0.0,24.0,-274.51269149780273
244,9096.573310639147,7772.739548084475,3874.9284559612443,35.47305679932877,0.14396073614190896,114.18711313584814,633.0616455078125,55.59529113769531,136.0,40.0,0.0,32.0,-577.4663543701172
245,5091.550971428427,7306.499256992465,3316.2539222554506,17.05085356122338,0.18709082349427059,84.45916541034178,280.3853759765625,41.10716247558594,136.0,48.0,0.0,24.0,-239.27821350097656
246,4043.0208881080766,4293.560240595907,2932.3968807720626,22.555318651236927,0.12665213764309696,98.25509390757614,182.25405883789062,34.733543395996094,136.0,48.0,0.0,16.0,-147.52051544189453
247,4990.697327232149,4196.83103196513,3667.2772897992822,23.462107563847503,0.1265960258172938,84.94439596119238,96.18913269042969,38.22058868408203,136.0,48.0,0.0,8.0,-57.968544006347656
248,4492.106145280212,5528.582159829503,2598.4073190247377,37.99030068879822,0.27476153812620163,72.35702375706123,591.861572265625,93.49267578125,136.0,56.0,0.0,80.0,-498.368896484375
249,5306.412603750374,8132.707076699885,3868.7561328982415,28.005678076473323,0.15972582297880006,115.23383768262578,488.84698486328125,67.50364685058594,136.0,40.0,0.0,32.0,-421.3433380126953
250,6676.7480043878,9820.656545171374,3565.1808828512935,27.590460856341004,0.14118771628083243,55.21355909542475,573.2963256835938,50.010231018066406,136.0,64.0,0.0,16.0,-523.2860946655273
251,7877.310404874626,6872.944103661454,3466.901916918586,24.43639969763032,0.24718960616219127,121.15615710419445,492.80950927734375,60.74781799316406,136.0,8.0,0.0,24.0,-432.0616912841797
252,5042.151940470366,8168.526412209164,3387.7390433962064,38.72989086678082,0.21726717693975234,103.10928910643123,505.7806396484375,79.53924560546875,136.0,64.0,0.0,40.0,-426.24139404296875
253,9726.660643310326,4591.149666635898,2572.4150671503608,20.255801288983882,0.14714267952338217,72.57351692187854,1161.971435546875,52.97712707519531,136.0,40.0,0.0,48.0,-1108.9943084716797
254,5994.383366767049,7063.368959502361,2650.614897127622,22.190767519242193,0.06517569360331761,98.03733104896406,705.0865478515625,43.22814178466797,136.0,64.0,0.0,32.0,-661.8584060668945
255,5223.842492762224,7973.132405176108,2575.759408334883,25.018310831381385,0.08170256043920777,65.16400747347025,500.1778564453125,63.31446838378906,136.0,24.0,0.0,72.0,-436.86338806152344
256,8825.358088545192,7688.299947326696,2922.2499929385435,19.258605129067245,0.07404708616698379,109.90314731586209,1047.01318359375,37.96607971191406,136.0,72.0,0.0,0.0,-1009.0471038818359
257,4338.573530762735,7029.3732476224095,3907.0481243858767,23.86513430548922,0.2966822302420381,144.95961508282824,292.15087890625,78.649169921875,136.0,56.0,0.0,32.0,-213.501708984375
258,6145.981164665631,9623.80101479964,2840.145091818451,15.320173398750015,0.13102739414523124,134.17276424126868,989.2120971679688,68.07156372070312,136.0,56.0,0.0,24.0,-921.1405334472656
259,9900.374444531873,7664.647195425598,3327.8224276008264,27.722997678547728,0.15651495410449684,123.05901043140068,458.26806640625,54.135955810546875,136.0,0.0,0.0,32.0,-404.1321105957031
260,7332.445010844753,6424.236275417983,3179.2498274734185,26.40257711910746,0.17462143446583056,82.87975159586446,450.62335205078125,50.60081481933594,136.0,48.0,0.0,24.0,-400.0225372314453
261,7953.212068382998,4955.746344770693,3762.2228633859527,17.684257040941215,0.15119986520868728,145.09698479987927,346.1353759765625,54.03415298461914,136.0,56.0,0.0,24.0,-292.10122299194336
262,8168.44864551589,7315.228649781753,2873.9840333157917,33.173512198669684,0.24644939670775573,138.6549536292719,643.940185546875,95.94418334960938,136.0,72.0,0.0,40.0,-547.9960021972656
263,6618.6191511320885,5610.004948623212,3218.2419648440277,18.824290938411483,0.22563607879786213,74.80183439690502,457.85986328125,39.51665496826172,136.0,48.0,0.0,24.0,-418.3432083129883
264,9488.322252405636,9302.636370326854,2922.3513625659753,37.61950151762662,0.28668634123755077,125.5059097160473,1518.7265625,106.52664947509766,136.0,128.0,0.0,40.0,-1412.1999130249023
265,7638.688418420513,7911.526861898292,3813.004853310039,33.86664609341736,0.23820419240081675,85.32035575681874,373.3470153808594,62.710975646972656,136.0,24.0,0.0,40.0,-310.6360397338867
266,6055.021025433543,6722.5556835573925,3772.0987231339022,38.9360262562095,0.0995953237870451,137.87043587148534,359.31451416015625,45.749351501464844,136.0,72.0,0.0,16.0,-313.5651626586914
267,8991.879990413718,5082.789521897555,2624.8707946350987,35.47768189104561,0.13826158061005422,121.56975464428626,456.48358154296875,77.28791809082031,136.0,72.0,0.0,24.0,-379.19566345214844
268,6722.231904151511,5456.574385701929,2664.6646674441045,16.395317727007754,0.177519690758059,85.39118679717879,406.1646728515625,45.34158706665039,136.0,56.0,0.0,24.0,-360.8230857849121
269,9564.35740472025,6166.922090372608,3059.3361367224256,18.48672961202655,0.2686883801561302,104.85046510495286,1175.988525390625,72.94685363769531,136.0,64.0,0.0,32.0,-1103.0416717529297
270,6617.611689843178,6741.988976481319,3714.146418890651,39.35666994287691,0.22005825942431867,124.36912059867126,453.076904296875,82.52755737304688,136.0,136.0,0.0,56.0,-370.5493469238281
271,7914.165488435974,7405.607093433053,3522.713372591372,19.07168636646758,0.07577696752057837,113.42182530139853,486.29150390625,41.66663360595703,136.0,56.0,0.0,16.0,-444.62487030029297
272,6841.2252628814695,9840.715353360354,3377.2923854758264,21.687252527799444,0.1588324882695017,60.39858469721236,673.745361328125,47.88958740234375,136.0,16.0,0.0,32.0,-625.8557739257812
273,5744.843309132213,4848.843176573497,3213.8377628689204,35.25008766086226,0.11695873288027882,141.46789206524383,215.7427520751953,60.129112243652344,136.0,56.0,0.0,32.0,-155.61363983154297
274,5790.208006883723,5836.3605509650215,2792.882025078282,28.448157904856547,0.2966042170906534,92.75389603670854,718.3535766601562,77.8864974975586,136.0,104.0,0.0,8.0,-640.4670791625977
275,8115.6809025634075,7661.450068361645,3840.4654508983003,35.6627118873607,0.15018383495207382,118.07680706861477,360.1051025390625,60.81201934814453,136.0,24.0,0.0,24.0,-299.29308319091797
276,8963.585877302337,8506.204014257506,3994.9798100954467,17.06732574001576,0.23251827318132562,52.96852929795401,338.37896728515625,31.778465270996094,136.0,32.0,0.0,0.0,-306.60050201416016
277,7086.869721153624,8448.501849683898,2854.9622845607983,23.233721778510656,0.14021338071626177,112.01930417932806,777.77001953125,58.683204650878906,136.0,64.0,0.0,32.0,-719.0868148803711
278,9233.485666966984,8129.996851902714,3464.786561771113,19.052531279535025,0.16298323652781987,77.0172420410454,777.7406616210938,61.43962860107422,136.0,64.0,0.0,56.0,-716.3010330200195
279,5940.798443713258,4456.977660605939,3657.9117010930113,38.36284810024685,0.28842252589364853,108.38469396796928,275.8928527832031,87.00370025634766,136.0,48.0,0.0,56.0,-188.88915252685547
280,5772.3336115105585,5130.591073791549,2747.9935539734215,35.69850237071855,0.2335613081325238,68.59120292944259,330.60430908203125,81.30319213867188,136.0,0.0,0.0,56.0,-249.30111694335938
281,4846.104219115914,9568.675123536526,3398.836595712236,27.204523228793086,0.12533411999099742,117.72517756103863,388.5188293457031,51.832679748535156,136.0,40.0,0.0,16.0,-336.68614959716797
282,6798.143597071596,9260.162585034119,3048.4802922005965,37.40247009068966,0.14515795614354393,89.87054914285187,578.3319702148438,72.91360473632812,136.0,112.0,0.0,24.0,-505.4183654785156
283,8744.60298078796,6437.70114292465,3268.5966787921884,29.143953761479764,0.11160040648617765,88.66379473344475,737.080078125,48.73848342895508,136.0,64.0,0.0,8.0,-688.3415946960449
284,5699.140268508279,5086.356170443796,2667.3392646397724,39.52330710891896,0.2186132987648043,91.55389394050667,208.3721160888672,63.88043975830078,136.0,96.0,0.0,32.0,-144.4916763305664
285,5833.689803768263,5232.244566480816,3611.1851093560163,36.47757773617516,0.0963780886484444,75.5975090800192,265.76788330078125,49.352256774902344,136.0,56.0,0.0,40.0,-216.4156265258789
286,9006.503980724661,7413.981106151773,3915.345835152882,33.27558123941138,0.10751660077997237,58.933298235885815,416.31591796875,42.61827087402344,136.0,40.0,0.0,32.0,-373.69764709472656
287,7191.309853154509,4779.153069896464,3258.6526059768867,21.232584559552134,0.2994038400863514,86.35685906773678,338.33221435546875,55.91306686401367,136.0,96.0,0.0,32.0,-282.4191474914551
288,4673.524879773448,9541.42933383126,3476.696704225169,38.32265384795538,0.2588270613558421,104.82918101881208,612.8092041015625,78.84651184082031,136.0,56.0,0.0,80.0,-533.9626922607422
289,5532.093834184522,4922.918168760559,3787.547076452215,24.933997834925847,0.06877545755513724,134.5949596334673,144.39376831054688,38.665550231933594,136.0,16.0,0.0,16.0,-105.72821807861328
290,9315.893652937537,7838.804791327099,3234.0456761673304,15.792715838382923,0.2965856114800591,84.45738521987468,541.8253173828125,85.77044677734375,136.0,72.0,0.0,40.0,-456.05487060546875
291,5021.755518381967,9973.796096132495,3851.891336900995,27.54243428875275,0.13576575915380124,140.4446115610627,353.4441223144531,52.151878356933594,136.0,0.0,0.0,8.0,-301.29224395751953
292,6738.225342109402,5455.877814030396,3395.554486005387,27.369673604719104,0.17309770674006458,75.76947305226132,239.88876342773438,44.58549118041992,136.0,56.0,0.0,16.0,-195.30327224731445
293,8413.246233021917,7303.181290032373,3068.286494676189,39.494816496846504,0.2533541382442112,129.46232280277468,1096.978759765625,123.97882080078125,128.0,64.0,0.0,56.0,-972.9999389648438
294,4111.209385876245,6815.462784041141,2557.8849964829756,33.434297949583424,0.12181176539457637,107.12835815685588,593.87158203125,78.39057922363281,136.0,32.0,0.0,48.0,-515.4810028076172
295,7959.740603536148,5388.879463031415,2991.3033775257522,39.35070542098294,0.18179282141465192,96.22402277636633,441.88037109375,65.66000366210938,136.0,40.0,0.0,8.0,-376.2203674316406
296,8360.260304610289,5699.929872143294,2585.3478693901397,23.3127074730541,0.24218059729112518,146.87821928797732,604.1536865234375,103.44950103759766,136.0,64.0,0.0,80.0,-500.70418548583984
297,5301.9628626434105,4422.293396868575,3052.4953789248284,38.917050179636455,0.10893128306669193,62.45729231508679,340.6890869140625,57.05485916137695,136.0,32.0,0.0,32.0,-283.63422775268555
298,7393.3906778482815,8004.951951818679,2954.386663818717,27.706682412700268,0.09321875939506112,133.9635374790966,899.33349609375,66.38595581054688,136.0,40.0,0.0,24.0,-832.9475402832031
