experiment_id,deployability,description,capture_id,tag,n_samples,availability_fraction,effective_update_rate_hz,err3d_p50_mm,err3d_p95_mm,err3d_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p95_mm,err_vertical_y_p50_mm,err_vertical_y_p95_mm,max_gap_s,turn_center_abs_error_3d_mm,turn_center_abs_error_xz_mm,turn_center_abs_error_y_mm,fused_radius_mm,opti_radius_mm,nominal_radius_mm,radius_error_mm,radius_error_abs_mm,circle_thickness_rms_mm,circle_thickness_p95_mm
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R14,BS2DCE,1201,1.0,9.913553810770187,94.7163497719179,200.6105504095734,115.05230709675646,45.009098820773666,101.112585607635,74.42921398510475,190.55793012231254,0.22201900000000308,3677.032349610877,3675.713400228275,98.47791360087024,349.06105420482703,3519.476794205686,440.0,-3170.415740000859,3170.415740000859,101.3075292663445,188.62101479410083
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R14,BSDC91,1200,1.0,9.69170680648559,90.19889711487228,172.33792127644122,104.37285304945587,55.30874566812004,117.43096652589374,56.269309692690115,149.37586233927547,0.24100400000000022,3378.714714475038,3378.3748955240617,47.91854654433996,484.22498686307256,3671.731055538712,560.0,-3187.5060686756397,3187.5060686756397,135.03942119269874,243.18731003561197
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R15,BS2DCE,1200,1.0,10.218262077985642,107.18029689353008,199.89925666075305,123.88534383484789,65.57857125573562,153.1895765189497,66.40083435724392,170.85729442940158,0.20982399999999757,3777.496859950294,3777.4796934231126,11.388270736041136,324.93732413878905,3877.162448810546,440.0,-3552.225124671757,3552.225124671757,107.52478692352369,197.7892472022564
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R15,BSDC91,1200,1.0,9.582031774017846,112.44660072646914,188.84314074374933,122.08370280084348,67.78934802349454,136.07652918942492,72.61826871319818,165.76158658033253,0.20667399999999958,4495.526466797352,4495.447239302273,26.6895546057076,415.6026696139685,4673.0834398405395,560.0,-4257.480770226571,4257.480770226571,142.61614834840486,277.8156733864954
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R16,BS2DCE,1201,1.0,9.989860291803902,105.24190569908096,202.8819075087828,123.69170812967452,51.35073981047268,125.56888090745792,80.50957504148892,191.36847738372649,0.21618399999999838,10778.624647028395,10778.49888004431,52.06893902876516,359.61301671682713,10574.864179320666,440.0,-10215.25116260384,10215.25116260384,103.66043914815286,181.38731937451175
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R16,BSDC91,1200,1.0,9.615754452094354,95.4624818083943,200.38725053423587,117.19164206511927,56.880784308164834,118.73337623958265,57.11904010311548,186.146375819831,0.22661499999999535,10868.100882563094,10867.942622167997,58.651128147130635,592.2272637931504,11331.750282028692,560.0,-10739.52301823554,10739.52301823554,98.42019759670441,173.83042923873174
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R17,BS2DCE,1201,1.0,10.213982942648773,94.28867467846975,212.39936488162985,122.9854108045868,50.95773377770643,137.51330257918397,65.70294980604535,183.6109201571885,0.21145999999999887,10284.037793206311,10283.880939348404,56.79927290279193,428.07115878488605,9979.831054517754,440.0,-9551.759895732868,9551.759895732868,85.07617746746918,146.10968153791515
B1_A1_U4_P0_T1,diagnostic_layout_control,"A1 one-baseline scale correction control, old T4 pure UWB",R17,BSDC91,1200,1.0,9.542348944616176,103.00802381196846,186.67725352525105,116.80136870739065,48.70452543098284,133.53523921767595,75.21910640173905,165.69684120580834,0.21490299999999252,10058.366347256593,10058.178761999456,61.42936827786468,572.5290914148225,9684.284195854798,560.0,-9111.755104439975,9111.755104439975,104.54597934291992,164.68919548052455
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R01,BS2DCE,1201,1.0,9.670244657189972,120.55018247855074,451.5609895314817,189.1849431946627,62.72851955069449,181.62130495700262,94.01722400546441,403.4536213118656,0.2472799999999893,92.1572631375578,33.892904334672785,85.6984958139044,448.66390299259274,426.45493419491004,440.0,22.2089687976827,22.2089687976827,62.99793534644753,142.96007707258843
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R01,BSDC91,1200,1.0,9.75562167699062,123.50180393952101,240.35170668456115,146.08897826578894,61.764264083449106,156.61459591661998,88.89738269693794,207.86385544072175,0.229810999999998,92.93513844038077,40.09751664601962,83.83990169218305,582.2795830316433,553.4977558404732,560.0,28.78182719117001,28.78182719117001,53.34283487411625,104.68325280308757
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R02,BS2DCE,1201,1.0,10.185685038246906,110.07401816990844,230.42666543507724,137.9515179803812,61.77978218434642,129.67840022565832,77.37798176877754,206.85788947221954,0.2527329999999921,33.170203635036685,15.137698215888951,29.514615056179764,430.59480057298225,411.38212265509225,440.0,19.212677917890005,19.212677917890005,56.81552725503091,104.43092395324351
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R02,BSDC91,1200,1.0,9.564252649297773,120.67385874981443,209.37334084139584,133.06942863201365,68.00382159049003,133.0931974065905,81.61983290731445,191.6613668392088,0.21061200000000468,69.41585317694653,10.996237993235688,68.53935673960996,549.1668939607619,533.9870329923971,560.0,15.179860968364778,15.179860968364778,63.07669573167503,117.68779019078792
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R03,BS2DCE,1050,1.0,9.709869110964398,113.17637174581492,205.62119026012638,127.92761265504184,63.91798886619045,130.14665706516456,75.15091164288975,184.7536538912205,0.21259900000000087,88.29795646075496,59.88246255253665,64.88928874467206,436.55528894726297,410.241275797954,440.0,26.31401314930895,26.31401314930895,41.901599009845626,85.09293376899964
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R03,BSDC91,1200,1.0,9.619824534400529,116.88154708177899,217.54597878033812,133.12236462393088,66.09928190550146,142.9135678460039,85.37633580530093,182.44681377916297,0.22298299999999927,81.25811824293957,49.89864392708807,64.13273044726247,538.3783833802146,532.4057597268546,560.0,5.97262365335996,5.97262365335996,46.77870791607581,84.20750108205654
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R04,BS2DCE,1200,1.0,9.648877353119858,104.97239277013716,205.9494280606693,122.52838400687435,60.843605589662545,157.58221902569605,71.17792653062185,159.03580477421573,0.22420100000000076,69.20045134519198,58.9662121720661,36.21723744927499,440.7978930483716,410.89796258200374,440.0,29.899930466367834,29.899930466367834,61.55183608321956,117.26399210265738
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R04,BSDC91,1200,1.0,10.10243872870947,115.62759610480416,200.0062094392471,129.26429280503805,69.12991651720006,148.1416974965637,77.55450036900572,175.14334573335776,0.2215089999999975,90.81518280414674,52.36050201246204,74.20091142805154,551.9391006113059,533.4026523194126,560.0,18.536448291893294,18.536448291893294,69.42916529003385,127.37872202821036
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R05,BS2DCE,1200,1.0,9.883473843386287,105.13322392568543,240.07560878770602,133.61482558056576,64.71866243411694,205.63365154664774,63.483750883066364,167.79429868818124,0.24221000000000004,90.11567477523829,79.9945017015024,41.49354814576418,461.4218639130539,412.072896874072,440.0,49.348967038981925,49.348967038981925,61.013295514294576,123.64680409537854
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R05,BSDC91,1201,1.0,10.079629069650302,112.24911001943377,203.87643754510825,126.65281189177597,62.901139830846326,168.4130570505342,72.39879285455027,164.3863351726343,0.20794599999999974,83.52260151616296,64.78347733339223,52.71741674837267,579.5391793044564,534.7991719953401,560.0,44.74000730911632,44.74000730911632,54.320430906875686,105.35340856035839
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R06,BS2DCE,1200,1.0,9.541347429083926,102.57282046845393,183.1218967187433,115.80033816704079,63.68017376536656,130.09509123741717,63.208189498753654,164.0165068821227,0.19066100000000574,36.750963838643514,30.339202187267635,20.74044728807405,384.0200604958026,361.6911856341384,440.0,22.328874861664247,22.328874861664247,88.59764919818303,152.2982295499206
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R06,BSDC91,1201,1.0,9.664403585493515,108.6638968780155,186.7317918903588,119.34495197479988,71.36230171409753,149.45230358307882,57.59390008502555,156.35504051946828,0.2421109999999942,65.5348984065567,49.86079699145672,42.52909395383881,491.49655394992027,469.19249804748443,560.0,22.304055902435834,22.304055902435834,103.75608148576852,187.93829797591667
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R07,BS2DCE,1200,1.0,9.925656830340007,98.50801428239689,186.53049567460846,112.99354489415211,67.44720147290819,144.47237479293673,57.11481593859429,140.7931096442366,0.20860400000000823,73.27085275217756,72.99919308394915,6.303623729538117,377.5828902690173,359.8923130975424,440.0,17.6905771714749,17.6905771714749,69.131247842812,126.51110635342958
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R07,BSDC91,1201,1.0,9.795326649655625,114.68117908699219,178.8599414672625,121.16933278715008,68.72074154555247,142.61616230529035,70.08184643764866,155.28764137236408,0.22745200000000132,88.3373563284902,53.92010649572688,69.97221333212292,479.68654270118265,467.0012460447542,560.0,12.68529665642842,12.68529665642842,78.19811342915153,157.06094511983503
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R08,BS2DCE,1201,1.0,9.895503483217244,90.84926917515388,184.18791433003162,109.68051091574685,60.25775646135311,125.34011664143489,54.28365563735167,151.72783979823896,0.23738199999999665,46.869096182012036,37.901358638010414,27.571709963504418,378.2831808943186,360.6086329403899,440.0,17.67454795392871,17.67454795392871,84.83799513124077,159.8757494640542
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R08,BSDC91,1200,1.0,9.686074330934694,91.5903112977486,174.25923628997052,104.84868335573225,61.27594614177511,144.48928379971724,50.593092922059554,135.54757196504556,0.2214879999999999,102.0504259407482,28.500850400088755,97.98974926572623,486.5157291646259,468.3368491162471,560.0,18.1788800483788,18.1788800483788,94.33862829295666,179.0259825882535
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R09,BS2DCE,1200,1.0,9.553014453711114,110.0482124679094,255.26075902166593,141.03212623694293,78.32054551555646,195.8713628198994,64.6989373703093,182.28580002744357,0.2122150000000005,102.32875735684726,67.01782437633273,77.32907472651891,410.89327373083864,362.34192685475176,440.0,48.55134687608688,48.55134687608688,93.8318260779768,171.0385028717877
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R09,BSDC91,1200,1.0,9.76286012750288,126.1398436374281,232.2774143307997,144.66043736679947,84.60761732497886,192.33425062346691,74.28062184934032,181.0710164908615,0.23627600000000015,87.49622284655992,51.31764848533451,70.86669151548222,518.0059133669099,470.4331214231617,560.0,47.5727919437482,47.5727919437482,98.83801175149163,183.07211816709844
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R10,BS2DCE,1200,1.0,10.230807006056772,95.59249383209968,183.83230243630044,111.23109823793747,56.742161492482055,121.34065050123337,64.18919375881688,151.7519725585828,0.22822800000000143,77.57028451575601,77.40309412435792,5.090192514151681,329.6022975564404,313.7983706055772,440.0,15.803926950863229,15.803926950863229,122.52572415901949,244.8456859282223
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R10,BSDC91,1200,1.0,9.706193522086027,90.72579009743505,175.16246643343723,105.80530298903895,60.35102177813582,136.95099576726554,43.06556227362603,148.5096681608215,0.20685799999999688,56.298744107562065,55.97796593786193,6.001326315767528,427.2296362051731,405.59485612190014,560.0,21.63478008327297,21.63478008327297,156.8938080055081,321.3297833171365
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R11,BS2DCE,1201,1.0,9.788279514109378,101.48108075398422,193.57649997102746,128.7295152412878,64.33368967451099,147.28758460951488,54.25400422286975,168.34631048184474,0.20445999999999742,87.57590770245001,87.56989046462628,1.026593357370416,321.2071983422423,313.22875369861083,440.0,7.978444643631462,7.978444643631462,108.09305253207702,202.90350490974157
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R11,BSDC91,1200,1.0,9.54863597735027,110.19595474502005,206.53454984252792,124.54161535356167,64.71953412852803,131.59954998818344,76.13877338649155,176.8565212791955,0.18422900000000197,65.99705488811868,53.29538056312338,38.925745523203545,415.2211675716289,405.0202579913873,560.0,10.200909580241557,10.200909580241557,139.01803789447447,262.77069583531744
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R12,BS2DCE,1200,1.0,9.557853688376094,96.42405478253846,205.08113042620818,118.48197160619905,54.19536150059796,126.97888680948097,60.299426141826416,194.220218376307,0.19435199999999497,98.65123239504643,97.32134437352885,16.14377844218825,327.6553779809653,312.4971456957751,440.0,15.158232285190195,15.158232285190195,122.68065666279765,253.10408535283028
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R12,BSDC91,1200,1.0,10.241494438868845,90.91841701495228,203.88524183546969,111.13132200104644,57.825808889683024,137.40471903998755,49.667817483682654,166.72827411438223,0.22837300000000482,78.41266210285502,77.38837657426645,12.632685749912525,426.2797312488069,405.0730307309482,560.0,21.206700517858735,21.206700517858735,154.38080090721314,328.43137446417035
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R13,BS2DCE,1201,1.0,9.591544094726066,82.9784997546794,184.0228931679284,106.1148013924818,52.108086387852126,130.85456631243224,49.53985857312398,155.5807246799809,0.20947100000000063,85.71733191598877,70.61754835863299,48.58624141268717,338.3196148961089,312.9256941817329,440.0,25.39392071437595,25.39392071437595,114.85886039300833,205.60942203104696
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R13,BSDC91,1200,1.0,10.239711649719927,106.78432510142451,186.60360713097944,117.14237053335117,54.49108761548483,121.70247761876104,71.07523771554565,169.711498060637,0.2275070000000028,51.04198337962763,49.97274017166237,10.392752621981572,427.5458279291201,404.7056833816649,560.0,22.840144547455168,22.840144547455168,149.0293128189981,283.3899182806322
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R14,BS2DCE,1201,1.0,9.913553810770187,89.21056609682594,196.67671449414868,110.08518583821548,47.138895666517726,100.37950879858447,64.88589751843091,179.94468941592368,0.22201900000000308,3682.3130402359807,3681.271903053419,87.55856372400353,346.5277045779752,3519.476794205686,440.0,-3172.9490896277107,3172.9490896277107,100.58729994597277,185.49592651148717
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R14,BSDC91,1200,1.0,9.69170680648559,93.59619689721029,172.7655377763709,106.57328437586067,58.850552969231956,131.77064237672514,55.55225524081811,138.18896076957978,0.24100400000000022,3490.1145985069684,3489.8567626808913,42.42271422137287,425.55486442857534,3671.731055538712,560.0,-3246.1761911101366,3246.1761911101366,162.80753451542208,305.1181068844297
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R15,BS2DCE,1200,1.0,10.218262077985642,106.03768296269564,219.56251001704138,130.10757546068226,64.40591738865967,147.20000180128233,72.71310256693573,185.77848374222228,0.20982399999999757,3851.165121572282,3851.1567848158297,8.01326287162783,296.58518897225287,3877.162448810546,440.0,-3580.577259838293,3580.577259838293,119.4347414878125,230.1003211143438
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R15,BSDC91,1200,1.0,9.582031774017846,121.66635355351723,199.6353449092529,131.09253625939897,72.48329961400191,143.18005818121603,81.99283572042327,172.4999374370098,0.20667399999999958,4608.900204513356,4608.855723793881,20.248763311159564,387.1809749801091,4673.0834398405395,560.0,-4285.90246486043,4285.90246486043,160.57344264663266,337.4858094418496
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R16,BS2DCE,1201,1.0,9.989860291803902,104.82563679312082,196.06178831668726,120.17853305150847,50.442206544682676,117.65562457056383,78.52904899033194,182.47150193370413,0.21618399999999838,10824.797945473107,10824.72323594358,40.21722941664427,384.51678086398107,10574.864179320666,440.0,-10190.347398456684,10190.347398456684,91.12221809736421,162.54409734126057
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R16,BSDC91,1200,1.0,9.615754452094354,98.31272210395622,223.09743164465408,122.75498869435258,61.74427724604833,124.55118063619298,52.06401525412508,206.14480447116784,0.22661499999999535,10921.808659056389,10921.755358483333,34.12146655253139,550.7931813751483,11331.750282028692,560.0,-10780.957100653544,10780.957100653544,105.43254631786338,190.25740649258643
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R17,BS2DCE,1201,1.0,10.213982942648773,89.286942346037,200.86021830062205,115.42951203918862,47.591389297591384,124.44842358122524,64.47049440314743,176.02712754128493,0.21145999999999887,10170.632072181459,10170.58593170667,30.635819827146292,353.2870753139014,9979.831054517754,440.0,-9626.543979203852,9626.543979203852,105.61158302866289,181.84282210548716
B2_A2_U4_P0_T1,oracle_layout_control,"A2 Vicon truth anchors + delaycal oracle control, old T4 pure UWB",R17,BSDC91,1200,1.0,9.542348944616176,109.7154457740308,185.3785923998768,121.35236621254327,49.96130646917475,126.11823208740216,84.16571657299829,171.55390601853796,0.21490299999999252,9958.426739747221,9958.2616916171,57.334214774388784,501.9272885499436,9684.284195854798,560.0,-9182.356907304855,9182.356907304855,116.45571860660777,185.61426081236667
