position_id,baseline_error_3d_mm,excluded_anchor_id,excluded_anchor_label,error_3d_mm,error_reduction_mm,d_tag_train_mm,is_best_exclusion,best_excluded_anchor_id,best_excluded_anchor_label,best_error_3d_mm,best_reduction_mm
ID20,27.03112135710006,5,F,69.83880695998134,-42.80768560288128,6.58125672340708,False,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,6,G,164.64161470632595,-137.6104933492259,8.154825947434034,False,3,D,25.365523254833032,1.665598102267026
ID20,27.03112135710006,7,H,84.00574721201062,-56.974625854910556,12.169401210236686,False,3,D,25.365523254833032,1.665598102267026
ID21,28.186359485922296,0,A,101.60004289576227,-73.41368340983998,8.273689230277341,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,1,B,55.88045724296687,-27.694097757044574,9.898760571251287,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,2,C,89.95440402080885,-61.768044534886556,12.655186006293562,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,3,D,52.91820856687808,-24.731849080955783,4.210119101017739,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,4,E,43.98454277182102,-15.798183285898723,6.809323444949229,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,5,F,33.35151382631044,-5.165154340388142,5.733173015021663,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,6,G,32.55959419525357,-4.373234709331271,7.41953430218291,False,7,H,20.38596692243784,7.800392563484454
ID21,28.186359485922296,7,H,20.38596692243784,7.800392563484454,8.273689230277341,True,7,H,20.38596692243784,7.800392563484454
ID22,30.582907868555047,0,A,59.80459748438029,-29.22168961582524,8.273689230277341,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,1,B,29.73035242794369,0.8525554406113578,8.154825947434034,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,2,C,37.7426531811714,-7.1597453126163515,13.19674205293137,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,3,D,21.20892546257097,9.373982405984076,2.624339434996358,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,4,E,20.892545826284696,9.690362042270351,5.7913588759248,True,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,5,F,26.346197435798995,4.236710432756052,5.733173015021663,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,6,G,34.612936136140604,-4.030028267585557,7.41953430218291,False,4,E,20.892545826284696,9.690362042270351
ID22,30.582907868555047,7,H,33.82561619017953,-3.242708321624484,8.273689230277341,False,4,E,20.892545826284696,9.690362042270351
