device,pose,duration_s,samples,estimate_g0_dps,estimate_g1_dps,estimate_g2_dps,full_pose_reference_g0_dps,full_pose_reference_g1_dps,full_pose_reference_g2_dps,residual_norm_dps
BSFC2CC_REVALIDATION,5,1,200,0.03814697265625,-0.33477783203125,0.0,0.03780180504095164,-0.33222740042414195,0.0009331427944617785,0.00273762626010974
BSFC2CC_REVALIDATION,5,2,400,0.038909912109375,-0.33294677734375,0.0,0.03780180504095164,-0.33222740042414195,0.0009331427944617785,0.00161745476054526
BSFC2CC_REVALIDATION,5,5,1000,0.03814697265625,-0.33270263671875,0.0,0.03780180504095164,-0.33222740042414195,0.0009331427944617785,0.00110260858568192
BSFC2CC_REVALIDATION,5,10,2000,0.037445068359375,-0.332611083984375,0.0,0.03780180504095164,-0.33222740042414195,0.0009331427944617785,0.00107015401192135
BSFC2CC_REVALIDATION,6,1,200,0.03631591796875,-0.338134765625,0.0,0.03538901761451863,-0.33615775730298914,0.0,0.00218350776778432
BSFC2CC_REVALIDATION,6,2,400,0.035400390625,-0.3375244140625,0.0,0.03538901761451863,-0.33615775730298914,0.0,0.00136670408051053
BSFC2CC_REVALIDATION,6,5,1000,0.0352783203125,-0.33648681640625,0.0,0.03538901761451863,-0.33615775730298914,0.0,0.000347179760517586
BSFC2CC_REVALIDATION,6,10,2000,0.034912109375,-0.335113525390625,0.0,0.03538901761451863,-0.33615775730298914,0.0,0.00114798160077608
BSFC2CC_TRAINING,1,1,200,0.0286865234375,-0.33355712890625,0.0,0.03056290126082921,-0.33629766785272275,0.0,0.00332134723463471
BSFC2CC_TRAINING,1,2,400,0.03021240234375,-0.3350830078125,0.0,0.03056290126082921,-0.33629766785272275,0.0,0.00126421853498026
BSFC2CC_TRAINING,1,5,1000,0.03033447265625,-0.33349609375,0.0,0.03056290126082921,-0.33629766785272275,0.0,0.00281087123156447
BSFC2CC_TRAINING,1,10,2000,0.03021240234375,-0.334991455078125,0.0,0.03056290126082921,-0.33629766785272275,0.0,0.00135242053496538
BSFC2CC_TRAINING,2,1,200,0.03387451171875,-0.34423828125,0.0,0.03523118425123763,-0.3414493976253094,0.0,0.00310135973928755
BSFC2CC_TRAINING,2,2,400,0.035400390625,-0.342254638671875,0.0,0.03523118425123763,-0.3414493976253094,0.0,0.000822826798297108
BSFC2CC_TRAINING,2,5,1000,0.0352783203125,-0.341064453125,0.0,0.03523118425123763,-0.3414493976253094,0.0,0.000387819644409339
BSFC2CC_TRAINING,2,10,2000,0.0350341796875,-0.34161376953125,0.0,0.03523118425123763,-0.3414493976253094,0.0,0.000256571474634257
BSFC2CC_TRAINING,3,1,200,0.03326416015625,-0.33905029296875,0.0,0.03207753373138958,-0.3382226077853598,0.0,0.00144677055367488
BSFC2CC_TRAINING,3,2,400,0.032501220703125,-0.33843994140625,0.0,0.03207753373138958,-0.3382226077853598,0.0,0.00047617701833203
BSFC2CC_TRAINING,3,5,1000,0.03350830078125,-0.338623046875,0.0,0.03207753373138958,-0.3382226077853598,0.0,0.00148574756115505
BSFC2CC_TRAINING,3,10,2000,0.032562255859375,-0.336822509765625,0.0,0.03207753373138958,-0.3382226077853598,0.0,0.00148163086031035
BSFC2CC_TRAINING,4,1,200,0.0360107421875,-0.33447265625,0.0,0.03758798731435643,-0.3341221573329208,0.0,0.00161572017412239
BSFC2CC_TRAINING,4,2,400,0.037689208984375,-0.33294677734375,0.0,0.03758798731435643,-0.3341221573329208,0.0,0.00117973045456343
BSFC2CC_TRAINING,4,5,1000,0.03741455078125,-0.33056640625,0.0,0.03758798731435643,-0.3341221573329208,0.0,0.00355997836997758
BSFC2CC_TRAINING,4,10,2000,0.037872314453125,-0.33380126953125,0.0,0.03758798731435643,-0.3341221573329208,0.0,0.000428731737921773
BSFC2CC_TRAINING,5,1,200,0.04119873046875,-0.33782958984375,0.0,0.03666641688582921,-0.3424313989016089,0.0,0.00645898699634242
BSFC2CC_TRAINING,5,2,400,0.038299560546875,-0.33935546875,0.0,0.03666641688582921,-0.3424313989016089,0.0,0.0034826002519943
BSFC2CC_TRAINING,5,5,1000,0.0379638671875,-0.34002685546875,0.0,0.03666641688582921,-0.3424313989016089,0.0,0.00273225299081371
BSFC2CC_TRAINING,5,10,2000,0.0367431640625,-0.339752197265625,0.0,0.03666641688582921,-0.3424313989016089,0.0,0.00268030064272382
BSFC2CC_TRAINING,6,1,200,0.04058837890625,-0.33172607421875,0.0,0.03838669926745636,-0.3294376363778055,0.0,0.00317558514037103
BSFC2CC_TRAINING,6,2,400,0.03936767578125,-0.334320068359375,0.0,0.03838669926745636,-0.3294376363778055,0.0,0.0049800057204051
BSFC2CC_TRAINING,6,5,1000,0.0382080078125,-0.3330078125,0.0,0.03838669926745636,-0.3294376363778055,0.0,0.00357464518233101
BSFC2CC_TRAINING,6,10,2000,0.038360595703125,-0.33197021484375,0.0,0.03838669926745636,-0.3294376363778055,0.0,0.0025327129885237
BSFC2CC_TRAINING,7,1,200,0.03814697265625,-0.3302001953125,0.0,0.034531056141439205,-0.3350875513725186,0.0,0.00607956425243472
BSFC2CC_TRAINING,7,2,400,0.036773681640625,-0.33599853515625,0.0,0.034531056141439205,-0.3350875513725186,0.0,0.00242059095755972
BSFC2CC_TRAINING,7,5,1000,0.0347900390625,-0.33642578125,0.0,0.034531056141439205,-0.3350875513725186,0.0,0.00136305955790091
BSFC2CC_TRAINING,7,10,2000,0.034515380859375,-0.335205078125,0.0,0.034531056141439205,-0.3350875513725186,0.0,0.000118567499832855
BSFC2CC_TRAINING,8,1,200,0.04150390625,-0.33111572265625,0.0,0.04207011767456359,-0.32732195390430174,0.0,0.0038357889306589
BSFC2CC_TRAINING,8,2,400,0.041961669921875,-0.331878662109375,0.0,0.04207011767456359,-0.32732195390430174,0.0,0.00455799852799945
BSFC2CC_TRAINING,8,5,1000,0.04150390625,-0.330322265625,0.0,0.04207011767456359,-0.32732195390430174,0.0,0.00305327132739062
BSFC2CC_TRAINING,8,10,2000,0.041107177734375,-0.32904052734375,0.0,0.04207011767456359,-0.32732195390430174,0.0,0.00196996141972055
BSFC2CC_TRAINING,9,1,200,0.0408935546875,-0.3271484375,0.0,0.03677330112219451,-0.33033565987375313,0.0,0.00520911469466407
BSFC2CC_TRAINING,9,2,400,0.039520263671875,-0.328216552734375,0.0,0.03677330112219451,-0.33033565987375313,0.0,0.00346935416432374
BSFC2CC_TRAINING,9,5,1000,0.03680419921875,-0.327880859375,0.0,0.03677330112219451,-0.33033565987375313,0.0,0.0024549949452187
BSFC2CC_TRAINING,9,10,2000,0.036468505859375,-0.32952880859375,0.0,0.03677330112219451,-0.33033565987375313,0.0,0.000862501675522954
BSFC2CC_TRAINING,10,1,200,0.0384521484375,-0.32012939453125,0.0,0.0399932861328125,-0.3215179443359375,0.0,0.0020744097849776
BSFC2CC_TRAINING,10,2,400,0.0408935546875,-0.32318115234375,0.0,0.0399932861328125,-0.3215179443359375,0.0,0.00189122826433267
BSFC2CC_TRAINING,10,5,1000,0.0404052734375,-0.32318115234375,0.0,0.0399932861328125,-0.3215179443359375,0.0,0.00171347436994993
BSFC2CC_TRAINING,10,10,2000,0.040924072265625,-0.322052001953125,0.0,0.0399932861328125,-0.3215179443359375,0.0,0.00107311712478743
BSFC2CC_TRAINING,11,1,200,0.03509521484375,-0.31890869140625,0.0,0.03473372233478803,-0.3199703378273067,0.0,0.00112150343618651
BSFC2CC_TRAINING,11,2,400,0.034637451171875,-0.320281982421875,0.0,0.03473372233478803,-0.3199703378273067,0.0,0.0003261755510952
BSFC2CC_TRAINING,11,5,1000,0.03570556640625,-0.31890869140625,0.0,0.03473372233478803,-0.3199703378273067,0.0,0.00143929636370635
BSFC2CC_TRAINING,11,10,2000,0.034820556640625,-0.318878173828125,0.0,0.03473372233478803,-0.3199703378273067,0.0,0.00109561051372228
BSFC2CC_TRAINING,12,1,200,0.03997802734375,-0.3411865234375,0.0,0.03796568011293317,-0.34078465829981436,0.0,0.00205208113052658
BSFC2CC_TRAINING,12,2,400,0.037994384765625,-0.341949462890625,0.0,0.03796568011293317,-0.34078465829981436,0.0,0.00116515822610481
BSFC2CC_TRAINING,12,5,1000,0.0382080078125,-0.3404541015625,0.0,0.03796568011293317,-0.34078465829981436,0.0,0.000409866405748586
BSFC2CC_TRAINING,12,10,2000,0.0380859375,-0.33978271484375,0.0,0.03796568011293317,-0.34078465829981436,0.0,0.00100913454419831
BSFC2CC_TRAINING,13,1,200,0.0384521484375,-0.33935546875,0.0,0.035415461033950615,-0.3386773003472222,0.0,0.00311149204874473
BSFC2CC_TRAINING,13,2,400,0.03509521484375,-0.3411865234375,0.0,0.035415461033950615,-0.3386773003472222,0.0,0.00252957667191988
BSFC2CC_TRAINING,13,5,1000,0.03472900390625,-0.34149169921875,0.0,0.035415461033950615,-0.3386773003472222,0.0,0.00289690600403739
BSFC2CC_TRAINING,13,10,2000,0.035797119140625,-0.340087890625,0.0,0.035415461033950615,-0.3386773003472222,0.0,0.00146131031685659
BSFC2CC_TRAINING,14,1,200,0.04150390625,-0.33599853515625,0.0,0.03993789256358561,-0.3353450197735732,0.0,0.00169690342136268
BSFC2CC_TRAINING,14,2,400,0.040740966796875,-0.336456298828125,0.0,0.03993789256358561,-0.3353450197735732,0.0,0.00137108328020541
BSFC2CC_TRAINING,14,5,1000,0.03997802734375,-0.33612060546875,0.0,0.03993789256358561,-0.3353450197735732,0.0,0.000776623442307584
BSFC2CC_TRAINING,14,10,2000,0.03985595703125,-0.336273193359375,0.0,0.03993789256358561,-0.3353450197735732,0.0,0.000931783041721216
BSFC2CC_TRAINING,15,1,200,0.03326416015625,-0.3387451171875,0.0,0.03597146213644802,-0.33774800819925743,0.0,0.00288508411427089
BSFC2CC_TRAINING,15,2,400,0.034942626953125,-0.33538818359375,0.0,0.03597146213644802,-0.33774800819925743,0.0,0.00257434923877892
BSFC2CC_TRAINING,15,5,1000,0.03546142578125,-0.338134765625,0.0,0.03597146213644802,-0.33774800819925743,0.0,0.000640092485497761
BSFC2CC_TRAINING,15,10,2000,0.035797119140625,-0.33746337890625,0.0,0.03597146213644802,-0.33774800819925743,0.0,0.000333780338891399
BSFC2CC_TRAINING,16,1,200,0.04425048828125,-0.3472900390625,0.0,0.042573905285493825,-0.34104335455246915,0.0,0.00646776606793398
BSFC2CC_TRAINING,16,2,400,0.043487548828125,-0.34576416015625,0.0,0.042573905285493825,-0.34104335455246915,0.0,0.00480840410860821
BSFC2CC_TRAINING,16,5,1000,0.04351806640625,-0.34320068359375,0.0,0.042573905285493825,-0.34104335455246915,0.0,0.00235489040388323
BSFC2CC_TRAINING,16,10,2000,0.042266845703125,-0.3414306640625,0.0,0.042573905285493825,-0.34104335455246915,0.0,0.000494261311134967
BSFC2CC_TRAINING,17,1,200,0.0408935546875,-0.3338623046875,0.0,0.036197028148263026,-0.33536016497363524,0.0,0.00492959906793021
BSFC2CC_TRAINING,17,2,400,0.039520263671875,-0.33843994140625,0.0,0.036197028148263026,-0.33536016497363524,0.0,0.00453088481648848
BSFC2CC_TRAINING,17,5,1000,0.03729248046875,-0.3367919921875,0.0,0.036197028148263026,-0.33536016497363524,0.0,0.00180281584107307
BSFC2CC_TRAINING,17,10,2000,0.037261962890625,-0.33502197265625,0.0,0.036197028148263026,-0.33536016497363524,0.0,0.0011173450894992
BSFC2CC_TRAINING,18,1,200,0.0433349609375,-0.33203125,0.0,0.04044717817164179,-0.32896734588774873,0.0,0.00421032038114179
BSFC2CC_TRAINING,18,2,400,0.040740966796875,-0.33050537109375,0.0,0.04044717817164179,-0.32896734588774873,0.0,0.00156583309794233
BSFC2CC_TRAINING,18,5,1000,0.04046630859375,-0.3280029296875,0.0,0.04044717817164179,-0.32896734588774873,0.0,0.000964605919716563
BSFC2CC_TRAINING,18,10,2000,0.04083251953125,-0.32806396484375,0.0,0.04044717817164179,-0.32896734588774873,0.0,0.000982133022599759
