candidate,target_device,dataset,pose,samples,rmse_g,median_abs_g,p95_abs_g,p99_abs_g,median_signed_g,identity_rmse_g,rmse_gain_vs_identity_g
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,13,4010,0.0016270302119053,0.00147795823244212,0.00254674749570231,0.00305095591730231,-0.00147795823244212,0.00189463644992334,0.000267606238018037
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,14,3990,0.00235783594600021,0.00220741135789404,0.00331485329198367,0.00392643750503756,-0.00220741135789404,0.00128510821912835,-0.00107272772687185
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,15,4010,0.00372544162988105,0.00114661569096575,0.0061349956748116,0.014723732138686,-0.000905629873179992,0.00477970415889893,0.00105426252901788
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,16,3990,0.00276419813348138,0.00101599597027646,0.00491294182442761,0.0135501505841288,0.000845775574995544,0.00555520618700672,0.00279100805352534
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,17,3990,0.00124113388288474,0.000837669321776979,0.00218977045706426,0.00365722999447584,-0.000837669321776979,0.00262792747756177,0.00138679359467703
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,TRAINING,18,4010,0.0009248818912342,0.00065594324657825,0.00173793302643777,0.00223296444043113,0.000638555925495554,0.00395933065156482,0.00303444876033062
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,ORIGINAL_HELDOUT,1,4010,0.00233948545528958,0.00229876786500904,0.00337310653604006,0.00376999527592004,0.00229876786500904,0.00611475685581762,0.00377527140052804
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,ORIGINAL_HELDOUT,2,4010,0.00481184625821572,0.00235301193787363,0.00354844573365787,0.00465452870870684,0.00235301193787363,0.00751936939312739,0.00270752313491167
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,ORIGINAL_HELDOUT,3,4000,0.00168886587688695,0.00155404011698201,0.00269209917094648,0.00319045571609222,0.00155404011698201,0.00542231903896568,0.00373345316207872
BSF31CC_DIAGONAL_PROJECTION,BSF31CC,ORIGINAL_HELDOUT,4,4010,0.00144504367404779,0.00117696179354709,0.00242020518855002,0.00324929569104038,0.00117303528830726,0.00477399962107034,0.00332895594702255
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,1,4040,0.0011441430127028,0.000964117517870733,0.00196087353849139,0.00246660581304585,-0.000964117517870733,0.00288063700321579,0.00173649399051299
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,2,4040,0.0010442185346092,0.000610506291325419,0.00164166386130793,0.00262519457976328,-0.000160706777269093,0.00368263348400159,0.00263841494939239
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,3,4030,0.00118677983035589,0.000730448406430773,0.00222953831890589,0.00324231259455321,-0.000328733037919027,0.00381211794865822,0.00262533811830232
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,4,4040,0.00145487578356497,0.000823694872567171,0.00276317538506143,0.00422876020288476,-0.000820114030271046,0.00364410612141672,0.00218923033785175
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,5,4040,0.00100184750769949,0.000525308965119153,0.00193077860820667,0.00242649990073418,-0.000484356567271083,0.00274615314610626,0.00174430563840676
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,6,4010,0.0011300884882618,0.000695872992148572,0.00212033950818313,0.00262708806479725,-0.000663899682410873,0.0025592301518193,0.0014291416635575
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,7,4030,0.00124019918240856,0.000949951528296578,0.00234573731164123,0.00335772833855398,-0.000913653555394578,0.0041683654990681,0.00292816631665954
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,8,4010,0.00127762962645983,0.000980144955697648,0.00221703360901881,0.00292269320947525,-0.000881638218132308,0.00207248820151342,0.000794858575053592
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,9,4010,0.00188082279951354,0.000717103566545418,0.00264217918488451,0.0062506869102033,-0.000652519248531935,0.00398103614473769,0.00210021334522415
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,10,4000,0.00175327288825873,0.000997804742783992,0.00262547659884337,0.00642693476331481,-0.000898616373826822,0.00235596566202652,0.000602692773767797
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,11,4010,0.00136994086649972,0.00102682457421865,0.0023259869522394,0.00314426981690686,-0.00102539669565405,0.00405544627845358,0.00268550541195387
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,12,4040,0.00108476748950457,0.000827282853528177,0.00199929354602113,0.00251890832169034,-0.000827282853528177,0.00336756101762217,0.00228279352811761
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,13,4050,0.000921544096201605,0.000503903618447876,0.00167191192323812,0.00294398358159065,-0.000110462094500496,0.00145662540603109,0.000535081309829487
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,14,4030,0.00106206653449039,0.000679075989730604,0.00195788442370115,0.00265591529099039,-0.0005637692403484,0.00334175559940677,0.00227968906491638
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,15,4040,0.00229719926289666,0.000816709560795825,0.00256339209011697,0.0098210086952856,-0.000691231124813951,0.00462755324096323,0.00233035397806657
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,16,4050,0.000809760651808245,0.000500225057620041,0.00159912254270755,0.0022002916810318,-0.00021530276507159,0.00477563400137864,0.00396587334957039
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,17,4030,0.00083110060352582,0.000549648076695664,0.00163546505846129,0.00224414717214732,-0.000321039227348718,0.000870522328011562,3.94217244857411e-05
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,TRAINING,18,4020,0.001255995535855,0.000948141058509044,0.00224094637299933,0.00287125390919429,-0.000944342967666656,0.0015011659507978,0.0002451704149428
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,1,4040,0.00148990513464917,0.00103854290021166,0.00229140370727943,0.00350877101082555,-0.00101912439841056,0.00500094598667643,0.00351104085202726
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,2,4010,0.00139429748711953,0.00124235295516983,0.00232743117391743,0.00293197019854807,-0.00124235295516983,0.00449171404620249,0.00309741655908296
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,3,4040,0.00140426199119785,0.000952766669536143,0.00227510160379825,0.00422084196163874,-0.000942606705678029,0.00179085498245017,0.000386592991252322
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,ORIGINAL_HELDOUT,4,4030,0.00274578118176397,0.00106897921448645,0.00234530416472023,0.0029031405031651,-0.00106897921448645,0.00254299019879732,-0.000202790982966652
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,1,6430,0.00158316523164571,0.00141519078885222,0.00241028047117353,0.00289614236026858,-0.00141519078885222,0.00231993261955335,0.000736767387907633
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,2,6430,0.00125548780767073,0.00086037204780709,0.00229316834252247,0.0032243426991483,0.000855013928620529,0.00471627931536223,0.0034607915076915
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,3,6430,0.00108388643983357,0.00090157320980444,0.0019145931891057,0.00241908674403368,-0.00090157320980444,0.00341625150480263,0.00233236506496907
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,4,6390,0.00123444369258298,0.0010067065525351,0.00201005899484341,0.00254293905578262,-0.0010067065525351,0.0034420774666949,0.00220763377411191
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,5,6410,0.00203645726700532,0.000678073644056698,0.00211185611630238,0.00375235426866675,-0.000647927274520343,0.00313057334187118,0.00109411607486587
BSF31CC_FROZEN_FULL_SPD,BSFC2CC,SIX_POSE_REVALIDATION,6,6440,0.00173952964504474,0.00059656478455572,0.00157637843103198,0.00206244684109118,-0.000589571456915516,0.00309246063046156,0.00135293098541683
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,1,4000,0.00713931177865146,0.000563907655633633,0.00186089990275762,0.00494912332463741,8.61747561586856e-05,0.00808856382154956,0.000949252042898099
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,2,4010,0.000668337332909399,0.000486042742099402,0.00145726431208348,0.00146570264220369,-1.78146274976143e-06,0.00369105531679565,0.00302271798388626
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,3,4010,0.000683296587780485,0.000404095314734176,0.00136496169505507,0.00184020772826878,0.000370041649587538,0.00332022514971749,0.002636928561937
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,4,4010,0.00284388546435244,0.00029931701037289,0.00127272187970573,0.00175568843750606,0.000283479649775265,0.00430665769253283,0.00146277222818039
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,5,4010,0.000678303832344753,0.000332003808900527,0.00128432834634112,0.00175372205459257,0.000157111115496988,0.00440836706895145,0.0037300632366067
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,6,4001,0.000684765636769347,0.000464556856994536,0.00141674905528899,0.00185453643542566,-5.76107598326825e-06,0.00426342142497326,0.00357865578820391
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,7,4010,0.00403179279061319,0.00050120020286315,0.00141711424796975,0.00211052894338148,7.62715223234789e-05,0.00429358421792303,0.000261791427309841
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,8,4010,0.000728055740630529,0.000472032603389572,0.00136705118211977,0.00192569286709085,0.00010394712904982,0.00405897875642186,0.00333092301579133
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,9,4010,0.00065968736974851,0.000459780146907063,0.00129801514554129,0.00166177471073459,-1.43589107579611e-05,0.00472539556808153,0.00406570819833302
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,10,4000,0.000834197848695033,0.000450873099581584,0.00138776238431726,0.00207138140129065,0.000117994373921571,0.00511931791944602,0.00428512007075098
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,11,4010,0.000646005304106237,0.000423960626056541,0.00127092328797685,0.00165243939567916,5.13412127121082e-05,0.00531013568551996,0.00466413038141373
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,12,4010,0.000827751225386664,0.000499780365421421,0.00145900169922621,0.0021869653855631,-0.000195047296070561,0.00535937134732352,0.00453162012193685
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,13,4010,0.000686168617616073,0.000451645724419469,0.00132866455367753,0.0018878136919634,-3.61180288741547e-05,0.00189463644992334,0.00120846783230726
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,14,3990,0.000740117127023871,0.00048458402084095,0.00145429330427205,0.00195126052311912,-0.000169257601556616,0.00128510821912835,0.00054499109210448
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,15,4010,0.00361799958636465,0.000691054081774167,0.00597329612845583,0.0153273341397445,-0.000138251847230042,0.00477970415889893,0.00116170457253428
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,16,3990,0.00262931082130648,0.000647445840408711,0.00490471412326135,0.0130752504491991,-8.5756073282095e-05,0.00555520618700672,0.00292589536570024
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,17,3990,0.000930082170516841,0.000506817918032754,0.00165302573189163,0.00335444843231221,-0.000101655569487491,0.00262792747756177,0.00169784530704493
BSF31CC_FROZEN_FULL_SPD,BSF31CC,TRAINING,18,4010,0.000705947176933148,0.000439439786915519,0.00136656374726896,0.00189082350879655,-0.000144990990411764,0.00395933065156482,0.00325338347463167
BSF31CC_FROZEN_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,1,4010,0.000661403340326937,0.000417360562469105,0.00132962613906296,0.0017260724082846,-2.52504176346813e-05,0.00611475685581762,0.00545335351549068
BSF31CC_FROZEN_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,2,4010,0.00409478925412291,0.000426816537906549,0.00149191635952941,0.00294156107828464,-4.01333903332635e-05,0.00751936939312739,0.00342458013900448
BSF31CC_FROZEN_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,3,4000,0.000685728977193639,0.000466518459067644,0.0013440209056812,0.00176777069623553,-3.09267273190805e-05,0.00542231903896568,0.00473659006177204
BSF31CC_FROZEN_FULL_SPD,BSF31CC,ORIGINAL_HELDOUT,4,4010,0.000870200254709859,0.000509203211985554,0.00154004907299921,0.00259784221921788,1.60173421446252e-05,0.00477399962107034,0.00390379936636048
POOLED_SCALAR,BSFC2CC,TRAINING,1,4040,0.000823198646889619,0.000488135584896909,0.00146362486156426,0.00197458458260079,-0.000464122975166514,0.00288063700321579,0.00205743835632617
POOLED_SCALAR,BSFC2CC,TRAINING,2,4040,0.00108689493082852,0.000506478182591086,0.00182409892769275,0.00285803151668808,0.000415287096355854,0.00368263348400159,0.00259573855317306
POOLED_SCALAR,BSFC2CC,TRAINING,3,4030,0.00119581547977809,0.000697712975853415,0.00220095119784788,0.00360163449515513,0.000616712028945088,0.00381211794865822,0.00261630246888013
POOLED_SCALAR,BSFC2CC,TRAINING,4,4040,0.00125072327343519,0.000720158039518637,0.00265585860882074,0.00412791290770675,0.000230277890646891,0.00364410612141672,0.00239338284798152
POOLED_SCALAR,BSFC2CC,TRAINING,5,4040,0.000977131794918706,0.000572006935319225,0.00189176797328527,0.00238616266555924,-0.000441530337290219,0.00274615314610626,0.00176902135118755
POOLED_SCALAR,BSFC2CC,TRAINING,6,4010,0.00111197235088317,0.000670853476279487,0.00209400755701394,0.00260314887857305,-0.000637872309156795,0.0025592301518193,0.00144725780093614
POOLED_SCALAR,BSFC2CC,TRAINING,7,4030,0.00128120465957171,0.00106144299165845,0.00216232328129418,0.00312757896978279,0.00081491863156713,0.0041683654990681,0.00288716083949639
POOLED_SCALAR,BSFC2CC,TRAINING,8,4010,0.00157395735741019,0.00129490371276209,0.00259782337805892,0.00328018408513064,-0.0012637528457245,0.00207248820151342,0.000498530844103237
POOLED_SCALAR,BSFC2CC,TRAINING,9,4010,0.00182932987736742,0.00067390403662021,0.00262195907464771,0.00629917121094943,0.000318107188244987,0.00398103614473769,0.00215170626737027
POOLED_SCALAR,BSFC2CC,TRAINING,10,4000,0.0020176537291513,0.00135648891118123,0.00296010572754135,0.00674919710295865,-0.00133854463574201,0.00235596566202652,0.000338311932875219
POOLED_SCALAR,BSFC2CC,TRAINING,11,4010,0.00122777480478829,0.000836824350403109,0.00212935105412737,0.00308181755278114,0.000724976230944918,0.00405544627845358,0.00282767147366529
POOLED_SCALAR,BSFC2CC,TRAINING,12,4040,0.000754062633512151,0.000466395673708542,0.00148893163580299,0.0018946022632842,7.66887586733933e-05,0.00336756101762217,0.00261349838411002
POOLED_SCALAR,BSFC2CC,TRAINING,13,4050,0.00222645638387165,0.00202982619205538,0.00336776761149926,0.00431120407309638,-0.00202982619205538,0.00145662540603109,-0.000769830977840559
POOLED_SCALAR,BSFC2CC,TRAINING,14,4030,0.000884384168385597,0.000516560922578124,0.00158335651460639,0.00251705885971711,8.41134788645004e-05,0.00334175559940677,0.00245737143102117
POOLED_SCALAR,BSFC2CC,TRAINING,15,4040,0.00237985512692269,0.000948685445948172,0.00283093845786187,0.0096282705888795,0.000849499366813111,0.00462755324096323,0.00224769811404053
POOLED_SCALAR,BSFC2CC,TRAINING,16,4050,0.00171952877784693,0.00159332028964876,0.00273277705257535,0.00327122124101808,0.00158790575715184,0.00477563400137864,0.00305610522353171
POOLED_SCALAR,BSFC2CC,TRAINING,17,4030,0.00287502246090076,0.00279456010993606,0.00398604014166959,0.00463686919920003,-0.00279456010993606,0.000870522328011562,-0.0020045001328892
POOLED_SCALAR,BSFC2CC,TRAINING,18,4020,0.00203075626478997,0.00183302954163433,0.00312304948820475,0.0037548548190296,-0.00183302954163433,0.0015011659507978,-0.000529590313992175
POOLED_SCALAR,BSFC2CC,ORIGINAL_HELDOUT,1,4040,0.0020238364798953,0.00170541841699157,0.0030074763411605,0.0043977039030647,0.00170491293196084,0.00500094598667643,0.00297710950678113
POOLED_SCALAR,BSFC2CC,ORIGINAL_HELDOUT,2,4010,0.00144198235256968,0.00123777849586304,0.00239360183358239,0.00280293811400512,0.0012329851730124,0.00449171404620249,0.00304973169363281
POOLED_SCALAR,BSFC2CC,ORIGINAL_HELDOUT,3,4040,0.00206329939929308,0.00182361584998958,0.00312480617808009,0.00504261714073479,-0.00180958288758082,0.00179085498245017,-0.00027244441684291
POOLED_SCALAR,BSFC2CC,ORIGINAL_HELDOUT,4,4030,0.0040870958082049,0.00322279309490503,0.00449808302912169,0.00505584954120476,-0.00322279309490503,0.00254299019879732,-0.00154410560940759
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,1,6430,0.00116905985151928,0.000936047428527598,0.00193088527239105,0.00241699438733778,-0.000936047428527598,0.00231993261955335,0.00115087276803406
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,2,6430,0.00169874187837595,0.00141180500052518,0.00283923592654767,0.00340739659069419,0.00140757394486335,0.00471627931536223,0.00301753743698628
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,3,6430,0.000700462185063534,0.000525867914756395,0.00137536159484519,0.00183073346945051,0.000123568307907718,0.00341625150480263,0.0027157893197391
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,4,6390,0.000871571248607067,0.000495670155901795,0.00148548823181804,0.00202419028579049,4.59524558054092e-05,0.0034420774666949,0.00257050621808783
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,5,6410,0.00203672756886354,0.000680731987060534,0.0021112916357886,0.00374650724046837,-0.000649764071952608,0.00313057334187118,0.00109384577300764
POOLED_SCALAR,BSFC2CC,SIX_POSE_REVALIDATION,6,6440,0.00175816979752027,0.000660561885799105,0.001638456793572,0.00211982986987194,-0.000650905095100129,0.00309246063046156,0.00133429083294129
POOLED_SCALAR,BSF31CC,TRAINING,1,4000,0.00716643020234536,0.000631798318054155,0.00209179395027981,0.00500351069229299,0.000623485648880262,0.00808856382154956,0.000922133619204201
POOLED_SCALAR,BSF31CC,TRAINING,2,4010,0.000809322108418767,0.000512459477559846,0.00148782902856618,0.00197410381593444,0.000512178825788245,0.00369105531679565,0.00288173320837689
POOLED_SCALAR,BSF31CC,TRAINING,3,4010,0.000652558869345689,0.000269518793237777,0.00123086045501486,0.0017114231270187,0.000240777267673353,0.00332022514971749,0.0026676662803718
POOLED_SCALAR,BSF31CC,TRAINING,4,4010,0.00283979669626987,0.000306853207506008,0.0012596647246475,0.00173565222189098,0.000184944703765622,0.00430665769253283,0.00146686099626296
POOLED_SCALAR,BSF31CC,TRAINING,5,4010,0.00136332344352947,0.00132759147348183,0.00232019766936076,0.00280502884971612,0.00132759147348183,0.00440836706895145,0.00304504362542198
POOLED_SCALAR,BSF31CC,TRAINING,6,4001,0.00123268824823848,0.000862562932229416,0.00226527574496194,0.0023158230713094,0.0008578646851225,0.00426342142497326,0.00303073317673478
POOLED_SCALAR,BSF31CC,TRAINING,7,4010,0.00438022947485137,0.0017020382416334,0.00294155095915516,0.00367389663590056,-0.0017020382416334,0.00429358421792303,-8.66452569283386e-05
POOLED_SCALAR,BSF31CC,TRAINING,8,4010,0.00109473283784959,0.00083910768352391,0.00197757826884071,0.00256177319529516,0.00083910768352391,0.00405897875642186,0.00296424591857227
POOLED_SCALAR,BSF31CC,TRAINING,9,4010,0.00164295186421978,0.00152242665794522,0.00261293158513376,0.00304716718492881,0.00152242665794522,0.00472539556808153,0.00308244370386176
POOLED_SCALAR,BSF31CC,TRAINING,10,4000,0.0020504247181404,0.00187487651714813,0.00304079535101964,0.00362081657134966,0.00187487651714813,0.00511931791944602,0.00306889320130561
POOLED_SCALAR,BSF31CC,TRAINING,11,4010,0.00219201282619232,0.00213175090652262,0.00314644503718675,0.00352765528012489,0.00213175090652262,0.00531013568551996,0.00311812285932764
POOLED_SCALAR,BSF31CC,TRAINING,12,4010,0.00227070390998177,0.0021052235296416,0.0032854682010468,0.0039613505257871,0.00210290426806181,0.00535937134732352,0.00308866743734175
POOLED_SCALAR,BSF31CC,TRAINING,13,4010,0.00155744656552952,0.00140082858548751,0.00247071506115225,0.00297306090302818,-0.00140082858548751,0.00189463644992334,0.000337189884393818
POOLED_SCALAR,BSF31CC,TRAINING,14,3990,0.00220879865674374,0.00205035254089658,0.00315798198115347,0.00376973587235496,-0.00205035254089658,0.00128510821912835,-0.00092369043761539
POOLED_SCALAR,BSF31CC,TRAINING,15,4010,0.0036153405176654,0.000698564187859851,0.00596942950950797,0.015375872857007,-4.84566766125738e-05,0.00477970415889893,0.00116436364123352
POOLED_SCALAR,BSF31CC,TRAINING,16,3990,0.00314069498122629,0.00184072205779962,0.00524681126862155,0.0133593830603695,0.00170981190432218,0.00555520618700672,0.00241451120578043
POOLED_SCALAR,BSF31CC,TRAINING,17,3990,0.0011652745827065,0.000719747296642703,0.00207103565863975,0.00355521630305012,-0.000718631684253901,0.00262792747756177,0.00146265289485527
POOLED_SCALAR,BSF31CC,TRAINING,18,4010,0.00100030346583385,0.000754525003164419,0.00184143024306904,0.00233710194740449,0.000745932767199253,0.00395933065156482,0.00295902718573097
POOLED_SCALAR,BSF31CC,ORIGINAL_HELDOUT,1,4010,0.00297419741987671,0.00295397484251958,0.00402919544090974,0.00442663605050075,0.00295397484251958,0.00611475685581762,0.00314055943594092
POOLED_SCALAR,BSF31CC,ORIGINAL_HELDOUT,2,4010,0.00515087439998116,0.00295756632893118,0.00415162886910872,0.00525198296516995,0.00295756632893118,0.00751936939312739,0.00236849499314624
POOLED_SCALAR,BSF31CC,ORIGINAL_HELDOUT,3,4000,0.00230643497435635,0.00221266170551071,0.00335159113983163,0.0038502544385175,0.00221266170551071,0.00542231903896568,0.00311588406460932
POOLED_SCALAR,BSF31CC,ORIGINAL_HELDOUT,4,4010,0.00175127806882983,0.00154280093791814,0.00278677592819387,0.0036160729713167,0.00153923189977179,0.00477399962107034,0.00302272155224052
POOLED_DIAGONAL,BSFC2CC,TRAINING,1,4040,0.000893601414491296,0.000609103565979652,0.00159814727884722,0.00210442936624389,-0.000598767258477517,0.00288063700321579,0.0019870355887245
POOLED_DIAGONAL,BSFC2CC,TRAINING,2,4040,0.00104885540611352,0.000642146269226651,0.00171259924116995,0.00272192716388264,0.000279523708371476,0.00368263348400159,0.00263377807788806
POOLED_DIAGONAL,BSFC2CC,TRAINING,3,4030,0.00109651482103986,0.00070466471310926,0.00218771177318411,0.00321182713740973,0.000193371804670717,0.00381211794865822,0.00271560312761835
POOLED_DIAGONAL,BSFC2CC,TRAINING,4,4040,0.00123348177074864,0.000684526448828882,0.00224115246389478,0.00408492106218838,-0.000193876383263181,0.00364410612141672,0.00241062435066808
POOLED_DIAGONAL,BSFC2CC,TRAINING,5,4040,0.000815192197157572,0.000512598962777666,0.00150366695428161,0.002022048396362,2.59782644134177e-05,0.00274615314610626,0.00193096094894869
POOLED_DIAGONAL,BSFC2CC,TRAINING,6,4010,0.000871258193936104,0.000633107986088954,0.00165067137987185,0.00226668515219243,-0.000170923848622828,0.0025592301518193,0.0016879719578832
POOLED_DIAGONAL,BSFC2CC,TRAINING,7,4030,0.001109803033046,0.000813282258259829,0.00195328595423339,0.0028759019949951,0.000545246154502466,0.0041683654990681,0.0030585624660221
POOLED_DIAGONAL,BSFC2CC,TRAINING,8,4010,0.00177878777615146,0.00152022789128436,0.00284000048794442,0.00352216967672125,-0.00150638454990942,0.00207248820151342,0.000293700425361965
POOLED_DIAGONAL,BSFC2CC,TRAINING,9,4010,0.00188876469885692,0.000789277575243386,0.00265197288373652,0.00638761432789245,0.000540377955237981,0.00398103614473769,0.00209227144588078
POOLED_DIAGONAL,BSFC2CC,TRAINING,10,4000,0.00185127740307603,0.00110917300722224,0.0027293349584302,0.00648607935300409,-0.00107356105943268,0.00235596566202652,0.000504688258950497
POOLED_DIAGONAL,BSFC2CC,TRAINING,11,4010,0.0011909471965295,0.000776876022316353,0.00206922922848651,0.00302187413744126,0.000664378181843617,0.00405544627845358,0.00286449908192408
POOLED_DIAGONAL,BSFC2CC,TRAINING,12,4040,0.000747515132552805,0.000493555897356446,0.00145249279538961,0.00191707577377277,-9.42847526637092e-05,0.00336756101762217,0.00262004588506937
POOLED_DIAGONAL,BSFC2CC,TRAINING,13,4050,0.00231790668669684,0.00212956876972659,0.00346809052494745,0.00437592128868028,-0.00212956876972659,0.00145662540603109,-0.000861281280665745
POOLED_DIAGONAL,BSFC2CC,TRAINING,14,4030,0.00089238978486605,0.000551333665359532,0.0015880315682788,0.00248411496791591,-0.000100835852446135,0.00334175559940677,0.00244936581454072
POOLED_DIAGONAL,BSFC2CC,TRAINING,15,4040,0.00235539015206629,0.000881349284728383,0.00276881186938494,0.00969492523595264,0.000780993697628185,0.00462755324096323,0.00227216308889694
POOLED_DIAGONAL,BSFC2CC,TRAINING,16,4050,0.00169626051245154,0.00156801937734863,0.00270691956059377,0.00324524146845158,0.00156175663711633,0.00477563400137864,0.0030793734889271
POOLED_DIAGONAL,BSFC2CC,TRAINING,17,4030,0.00282827682307748,0.00274509749501528,0.00393761714443719,0.00458847464561274,-0.00274509749501528,0.000870522328011562,-0.00195775449506592
POOLED_DIAGONAL,BSFC2CC,TRAINING,18,4020,0.00205627594969723,0.00185991047303424,0.00315033600322811,0.00378238262247643,-0.00185991047303424,0.0015011659507978,-0.000555109998899431
POOLED_DIAGONAL,BSFC2CC,ORIGINAL_HELDOUT,1,4040,0.00198094999989886,0.00165465379884888,0.00295658978053281,0.00434746841854755,0.00165320317158124,0.00500094598667643,0.00301999598677757
POOLED_DIAGONAL,BSFC2CC,ORIGINAL_HELDOUT,2,4010,0.0015597001785034,0.00136801257131713,0.00252628811643185,0.00293575360305831,0.00136538876152592,0.00449171404620249,0.0029320138676991
POOLED_DIAGONAL,BSFC2CC,ORIGINAL_HELDOUT,3,4040,0.00204547237504446,0.00180218476373917,0.00310303031304793,0.00502114390149305,-0.00178855400750177,0.00179085498245017,-0.000254617392594289
POOLED_DIAGONAL,BSFC2CC,ORIGINAL_HELDOUT,4,4030,0.00388185083933408,0.00295472053541401,0.00423086307569986,0.00478881428089555,-0.00295472053541401,0.00254299019879732,-0.00133886064053676
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,1,6430,0.00128020238702216,0.00107000430036408,0.0020647337359645,0.00255077652677871,-0.00107000430036408,0.00231993261955335,0.00103973023253119
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,2,6430,0.00158354573582414,0.00127625683628452,0.00270349144406401,0.00328458827653922,0.00127198644614279,0.00471627931536223,0.00313273357953809
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,3,6430,0.000719994016082444,0.000359197012929746,0.00132331598149549,0.00182733336633478,-0.000298957258522581,0.00341625150480263,0.00269625748872019
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,4,6390,0.000894458025685109,0.000447697788692691,0.00140204284952244,0.00232194122005203,-0.000377451106401527,0.0034420774666949,0.00254761944100979
POOLED_DIAGONAL,BSFC2CC,SIX_POSE_REVALIDATION,5,6410,0.0019290563867805,0.000629351505704312,0.00168131867862598,0.00364982598958544,-0.000184003495446006,0.00313057334187118,0.00120151695509068
